https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume DOGE
1661068800000,2022-08-21 08:00:00,DOGE/EUR,0.06844771,0.06966745,0.06843435,0.06878829,632.8192065063635,9199.51937323
1661065200000,2022-08-21 07:00:00,DOGE/EUR,0.06756654,0.06832933,0.06737815,0.06832933,614.6301882267063,8995.1151025
1661061600000,2022-08-21 06:00:00,DOGE/EUR,0.06847498,0.0685009,0.06737872,0.06749083,611.0666626709602,9054.06945908
1661058000000,2022-08-21 05:00:00,DOGE/EUR,0.06831854,0.06862531,0.0681852,0.0684082,479.04188323376,7002.6968
1661054400000,2022-08-21 04:00:00,DOGE/EUR,0.06823501,0.06857183,0.06818043,0.06825024,578.7620352,8480.0
1661050800000,2022-08-21 03:00:00,DOGE/EUR,0.06883529,0.06883529,0.0682017,0.06823945,605.0716201475723,8866.88887656
1661047200000,2022-08-21 02:00:00,DOGE/EUR,0.06935412,0.06935412,0.06876387,0.06894081,567.24498468,8228.0
1661043600000,2022-08-21 01:00:00,DOGE/EUR,0.06883833,0.06944583,0.06865408,0.06944583,555.7941929546294,8003.27669717
1661040000000,2022-08-21 00:00:00,DOGE/EUR,0.06929595,0.06962932,0.068694,0.06875806,553.6581801575136,8052.26587483
1661036400000,2022-08-20 23:00:00,DOGE/EUR,0.06910842,0.06969311,0.06871998,0.06927707,629.6970355793902,9089.54486065
1661032800000,2022-08-20 22:00:00,DOGE/EUR,0.0695752,0.06987394,0.06895622,0.06900012,598.50704088,8674.0
1661029200000,2022-08-20 21:00:00,DOGE/EUR,0.06853064,0.06984759,0.06812716,0.06958564,580.7575956491913,8345.94027804
1661025600000,2022-08-20 20:00:00,DOGE/EUR,0.06854374,0.06924372,0.06825006,0.06835105,491.55846311410016,7191.67391158
1661022000000,2022-08-20 19:00:00,DOGE/EUR,0.06785408,0.06845236,0.06750271,0.06845236,647.561310123589,9460.02899131
1661018400000,2022-08-20 18:00:00,DOGE/EUR,0.06846419,0.0688333,0.06781857,0.06781857,613.0059658361891,9038.91022527
1661014800000,2022-08-20 17:00:00,DOGE/EUR,0.06872756,0.06877272,0.0682188,0.06841528,562.4355992072367,8220.90619533
1661011200000,2022-08-20 16:00:00,DOGE/EUR,0.06935263,0.06948022,0.068874,0.068874,512.188136000896,7436.59633535
1661007600000,2022-08-20 15:00:00,DOGE/EUR,0.06952506,0.06952506,0.0688941,0.0694057,509.6170399652163,7342.58194882
1661004000000,2022-08-20 14:00:00,DOGE/EUR,0.06999457,0.07006545,0.06945926,0.06950536,670.6799109327319,9649.32648263
1661000400000,2022-08-20 13:00:00,DOGE/EUR,0.06979909,0.06998616,0.06963978,0.06998616,564.7183250400001,8069.0
1660996800000,2022-08-20 12:00:00,DOGE/EUR,0.06975435,0.0701281,0.06957983,0.06975817,540.0677521399999,7742.0
1660993200000,2022-08-20 11:00:00,DOGE/EUR,0.06990544,0.07005466,0.06971689,0.06988043,481.33640183999995,6888.0
1660989600000,2022-08-20 10:00:00,DOGE/EUR,0.0701692,0.0701692,0.06965072,0.06997394,546.605447044515,7811.55737471
1660986000000,2022-08-20 09:00:00,DOGE/EUR,0.06995393,0.07026329,0.06994621,0.07020579,629.39490735,8965.0
1660982400000,2022-08-20 08:00:00,DOGE/EUR,0.07038048,0.07039249,0.070073,0.070073,558.9270650004245,7976.35415924
1660978800000,2022-08-20 07:00:00,DOGE/EUR,0.07029462,0.07058633,0.07016926,0.07036047,522.6455626761491,7428.11357963
1660975200000,2022-08-20 06:00:00,DOGE/EUR,0.06960758,0.0703379,0.06957015,0.0703379,576.4905419861159,8196.01583195
1660971600000,2022-08-20 05:00:00,DOGE/EUR,0.06981629,0.06992857,0.06910839,0.06954934,685.9858413241118,9863.29764343
1660968000000,2022-08-20 04:00:00,DOGE/EUR,0.06918936,0.06965513,0.06890241,0.06952397,791.5389500151103,11385.12300168
1660964400000,2022-08-20 03:00:00,DOGE/EUR,0.06900082,0.06932902,0.06876977,0.06921512,745.0756009561931,10764.63641118
1660960800000,2022-08-20 02:00:00,DOGE/EUR,0.06873293,0.06933563,0.06873293,0.06901389,647.5750812825472,9383.25721507
1660957200000,2022-08-20 01:00:00,DOGE/EUR,0.06854325,0.06920474,0.06854325,0.06870475,509.45545922148534,7415.14173651
1660953600000,2022-08-20 00:00:00,DOGE/EUR,0.06751033,0.06931884,0.06751033,0.0684192,524.2408617611496,7662.18929425
1660950000000,2022-08-19 23:00:00,DOGE/EUR,0.06787228,0.06834501,0.06694949,0.06748836,622.9843909530937,9230.99021747
1660946400000,2022-08-19 22:00:00,DOGE/EUR,0.06754785,0.06905057,0.06754157,0.06782523,486.72392653444786,7176.14855909
1660942800000,2022-08-19 21:00:00,DOGE/EUR,0.06884544,0.06907571,0.06756747,0.06761688,635.3616924355977,9396.49526029
1660939200000,2022-08-19 20:00:00,DOGE/EUR,0.06941224,0.06943438,0.06864122,0.06881544,586.0496283801743,8516.25199781
1660935600000,2022-08-19 19:00:00,DOGE/EUR,0.06929079,0.06984013,0.06859566,0.06935602,542.6359575704627,7823.92008034
1660932000000,2022-08-19 18:00:00,DOGE/EUR,0.06966529,0.06966529,0.06915296,0.06922072,557.98600204841,8060.96790164
1660928400000,2022-08-19 17:00:00,DOGE/EUR,0.07067736,0.07067736,0.0695327,0.06967995,692.825459300769,9942.96722803
1660924800000,2022-08-19 16:00:00,DOGE/EUR,0.06888254,0.07089023,0.06885177,0.07062247,930.9706944479904,13182.35817082
1660921200000,2022-08-19 15:00:00,DOGE/EUR,0.06860665,0.06891154,0.06838989,0.06891154,642.8519233427162,9328.65414621
1660917600000,2022-08-19 14:00:00,DOGE/EUR,0.06850699,0.06926087,0.06850699,0.0686471,585.5296280207672,8529.56101599
1660914000000,2022-08-19 13:00:00,DOGE/EUR,0.06873113,0.06901782,0.06842611,0.06849857,501.8485447266208,7326.40907287
1660910400000,2022-08-19 12:00:00,DOGE/EUR,0.06853702,0.06889681,0.067784,0.06881305,648.2283027593804,9420.1361916
1660906800000,2022-08-19 11:00:00,DOGE/EUR,0.06868004,0.06868004,0.06757848,0.06847768,646.191423889456,9436.52623584
1660903200000,2022-08-19 10:00:00,DOGE/EUR,0.06913828,0.06941573,0.06860812,0.06871542,649.3250441940587,9449.4808326
1660899600000,2022-08-19 09:00:00,DOGE/EUR,0.06890188,0.0693897,0.0686719,0.06931862,660.8642162810331,9533.71859222
1660896000000,2022-08-19 08:00:00,DOGE/EUR,0.06976423,0.06976423,0.06860171,0.06892953,584.8379769680593,8484.57804613
1660892400000,2022-08-19 07:00:00,DOGE/EUR,0.07161724,0.0718924,0.06916988,0.06981158,615.3716106548908,8814.74979731
1660888800000,2022-08-19 06:00:00,DOGE/EUR,0.0737084,0.07393894,0.068903,0.07133859,4087.5086903703686,57297.30136761
1660885200000,2022-08-19 05:00:00,DOGE/EUR,0.07376201,0.07447574,0.07338651,0.07354929,677.3824669066271,9209.91170556
1660881600000,2022-08-19 04:00:00,DOGE/EUR,0.0732129,0.07386963,0.0730139,0.07373177,601.5648399993428,8158.82814151
1660878000000,2022-08-19 03:00:00,DOGE/EUR,0.0725926,0.07337655,0.07213211,0.07324163,494.94598294362737,6757.71392504
1660874400000,2022-08-19 02:00:00,DOGE/EUR,0.07205205,0.0727371,0.07188151,0.0727371,626.1637863974765,8608.5888274
1660870800000,2022-08-19 01:00:00,DOGE/EUR,0.07355613,0.07357749,0.07167211,0.07198819,676.498271034244,9397.35074648
1660867200000,2022-08-19 00:00:00,DOGE/EUR,0.07405952,0.07445285,0.07264372,0.07350042,656.7513260511555,8935.34113208
1660863600000,2022-08-18 23:00:00,DOGE/EUR,0.07643468,0.07671699,0.07347011,0.07405628,782.2529430874928,10562.95216405
1660860000000,2022-08-18 22:00:00,DOGE/EUR,0.07675895,0.07707552,0.07643144,0.07643144,628.5455553113096,8223.65188084
1660856400000,2022-08-18 21:00:00,DOGE/EUR,0.07693089,0.07708839,0.07662577,0.0768927,659.9049751950926,8582.15377006
1660852800000,2022-08-18 20:00:00,DOGE/EUR,0.07717876,0.07748555,0.07656777,0.07693805,571.5901727091835,7429.22614635
1660849200000,2022-08-18 19:00:00,DOGE/EUR,0.07741003,0.07766125,0.07712159,0.07712159,715.5471175342408,9278.16863649
1660845600000,2022-08-18 18:00:00,DOGE/EUR,0.077008,0.07750965,0.07697649,0.07750965,609.4193134599965,7862.49600482
1660842000000,2022-08-18 17:00:00,DOGE/EUR,0.07796532,0.0787312,0.07707404,0.07712511,715.3292722211894,9274.92060914
1660838400000,2022-08-18 16:00:00,DOGE/EUR,0.08004803,0.08015336,0.07778052,0.07795639,722.386932225202,9266.55187888
1660834800000,2022-08-18 15:00:00,DOGE/EUR,0.0794771,0.0800723,0.07917796,0.0800723,555.4804749980481,6937.23641007
1660831200000,2022-08-18 14:00:00,DOGE/EUR,0.07979847,0.08003483,0.07930025,0.0794761,647.8845617682323,8151.94205262
1660827600000,2022-08-18 13:00:00,DOGE/EUR,0.08029616,0.08029616,0.07972643,0.07975103,648.0998032541391,8126.53834382
1660824000000,2022-08-18 12:00:00,DOGE/EUR,0.07935857,0.080104,0.0793431,0.080104,549.5752662329521,6860.77182454
1660820400000,2022-08-18 11:00:00,DOGE/EUR,0.07934011,0.07958794,0.07910491,0.07937701,755.3799429381801,9516.35672518
1660816800000,2022-08-18 10:00:00,DOGE/EUR,0.0798861,0.07998041,0.07939273,0.07939374,663.2613329562706,8354.07593793
1660813200000,2022-08-18 09:00:00,DOGE/EUR,0.079613,0.0799192,0.0792343,0.07987289,688.8000183834959,8623.70221465
1660809600000,2022-08-18 08:00:00,DOGE/EUR,0.0800257,0.08014445,0.07925479,0.07968603,670.0835076275262,8409.04619828
1660806000000,2022-08-18 07:00:00,DOGE/EUR,0.0798132,0.08015388,0.07974007,0.0798465,727.5928950582174,9112.39559728
1660802400000,2022-08-18 06:00:00,DOGE/EUR,0.07973373,0.08080223,0.07929404,0.07983926,4211.915954025685,52754.94730319
1660798800000,2022-08-18 05:00:00,DOGE/EUR,0.07872613,0.08099167,0.07857617,0.07978995,693.9930399503455,8697.7500293
1660795200000,2022-08-18 04:00:00,DOGE/EUR,0.07956115,0.07958798,0.07836789,0.0787112,749.4640411038765,9521.69502058
1660791600000,2022-08-18 03:00:00,DOGE/EUR,0.07936069,0.07962501,0.07917574,0.07933669,639.05703795,8055.0
1660788000000,2022-08-18 02:00:00,DOGE/EUR,0.07976905,0.07983127,0.07901075,0.07930629,780.4587973945655,9841.07058084
1660784400000,2022-08-18 01:00:00,DOGE/EUR,0.07933428,0.079715,0.07915466,0.079715,713.1617441295627,8946.39332785
1660780800000,2022-08-18 00:00:00,DOGE/EUR,0.07879121,0.07971248,0.07844,0.07941867,741.791425917268,9340.26502732
1660777200000,2022-08-17 23:00:00,DOGE/EUR,0.07883881,0.07908848,0.078474,0.07869476,592.5410725918452,7529.61280512
1660773600000,2022-08-17 22:00:00,DOGE/EUR,0.07879617,0.07919098,0.07859053,0.07877396,637.894248452579,8097.7806429
1660770000000,2022-08-17 21:00:00,DOGE/EUR,0.08064206,0.08065324,0.078192,0.07868941,656.9598765599047,8348.77115688
1660766400000,2022-08-17 20:00:00,DOGE/EUR,0.08039106,0.08080632,0.08000085,0.08066536,776.5425980527556,9626.71706979
1660762800000,2022-08-17 19:00:00,DOGE/EUR,0.08100101,0.08127862,0.08018583,0.08047781,724.7677592748031,9005.80867291
1660759200000,2022-08-17 18:00:00,DOGE/EUR,0.08162963,0.08183604,0.080979,0.08105016,651.8671813047563,8042.76242397
1660755600000,2022-08-17 17:00:00,DOGE/EUR,0.08085447,0.08166132,0.08082347,0.08147174,872.1705792282756,10705.19150847
1660752000000,2022-08-17 16:00:00,DOGE/EUR,0.0798933,0.08088959,0.07976953,0.08088417,641.7461407256832,7934.13767769
1660748400000,2022-08-17 15:00:00,DOGE/EUR,0.07950934,0.08050494,0.07950934,0.07996695,668.4158643864265,8358.65147272
1660744800000,2022-08-17 14:00:00,DOGE/EUR,0.08065564,0.08092946,0.07946745,0.07952883,727.1421007045357,9143.12584134
1660741200000,2022-08-17 13:00:00,DOGE/EUR,0.08210816,0.08210816,0.08042789,0.08082375,761.1753174754234,9417.7183993
1660737600000,2022-08-17 12:00:00,DOGE/EUR,0.082076,0.0823528,0.08098328,0.08208214,598.3942266979518,7290.18793489
1660734000000,2022-08-17 11:00:00,DOGE/EUR,0.08276238,0.08301655,0.08254517,0.08254517,688.6569357607464,8342.78899372
1660730400000,2022-08-17 10:00:00,DOGE/EUR,0.08309534,0.08309534,0.08180715,0.08265962,776.0030961883813,9387.93447379
1660726800000,2022-08-17 09:00:00,DOGE/EUR,0.08271999,0.08332649,0.08271999,0.08313052,682.694462297499,8212.32036438
1660723200000,2022-08-17 08:00:00,DOGE/EUR,0.08258542,0.08331192,0.08226829,0.08260979,1144.7582312325394,13857.41606694
1660719600000,2022-08-17 07:00:00,DOGE/EUR,0.08577363,0.08577363,0.08309554,0.083122,669.5270672664028,8054.7516574
1660716000000,2022-08-17 06:00:00,DOGE/EUR,0.08551869,0.08837225,0.08544795,0.08580599,640.5614412993378,7465.22989012
1660712400000,2022-08-17 05:00:00,DOGE/EUR,0.08492567,0.08562753,0.08492304,0.08551445,600.1829967424854,7018.49800522
1660708800000,2022-08-17 04:00:00,DOGE/EUR,0.08346239,0.08536709,0.08341107,0.08491398,738.2932890844371,8694.60233856
1660705200000,2022-08-17 03:00:00,DOGE/EUR,0.08344619,0.08383345,0.08324571,0.08345041,808.3763850175382,9686.90729042
1660701600000,2022-08-17 02:00:00,DOGE/EUR,0.08350226,0.08410771,0.08320049,0.08352939,842.5664064124624,10087.0652403
1660698000000,2022-08-17 01:00:00,DOGE/EUR,0.08443405,0.08447311,0.08327116,0.08343574,960.6014549028889,11513.06927826
1660694400000,2022-08-17 00:00:00,DOGE/EUR,0.08525815,0.08623718,0.08391693,0.08444486,730.234462972764,8647.47082265
1660690800000,2022-08-16 23:00:00,DOGE/EUR,0.08474292,0.08619863,0.08449308,0.0852262,875.1158605526819,10268.155339
1660687200000,2022-08-16 22:00:00,DOGE/EUR,0.08443176,0.08524416,0.08358627,0.08489163,733.5149033289852,8640.603359
1660683600000,2022-08-16 21:00:00,DOGE/EUR,0.08419154,0.08493882,0.08419134,0.0844067,566.2025327139181,6708.02830479
1660680000000,2022-08-16 20:00:00,DOGE/EUR,0.0835525,0.08460631,0.08339057,0.08424709,741.4610078098264,8801.02811634
1660676400000,2022-08-16 19:00:00,DOGE/EUR,0.08321613,0.0838512,0.08297578,0.083599,587.4572375543947,7027.08450525
1660672800000,2022-08-16 18:00:00,DOGE/EUR,0.08379716,0.08418569,0.082649,0.08327735,706.7268528217561,8486.42341311
1660669200000,2022-08-16 17:00:00,DOGE/EUR,0.08286001,0.08396058,0.08278266,0.08365604,655.5841508261441,7836.66249115
1660665600000,2022-08-16 16:00:00,DOGE/EUR,0.0832194,0.0832194,0.08221817,0.08280902,716.5141129861495,8652.60949817
1660662000000,2022-08-16 15:00:00,DOGE/EUR,0.08349383,0.08349383,0.08248074,0.08297055,755.7212086253087,9108.30660548
1660658400000,2022-08-16 14:00:00,DOGE/EUR,0.08655348,0.08793958,0.08317361,0.08347558,819.820547495928,9821.08237518
1660654800000,2022-08-16 13:00:00,DOGE/EUR,0.08556849,0.086585,0.08532699,0.08626806,687.4941292069824,7969.27772813
1660651200000,2022-08-16 12:00:00,DOGE/EUR,0.08491718,0.0867775,0.08473531,0.08599967,1142.2234576805045,13281.7190773
1660647600000,2022-08-16 11:00:00,DOGE/EUR,0.08542091,0.08647504,0.08463938,0.08487621,878.5637182972471,10351.11862673
1660644000000,2022-08-16 10:00:00,DOGE/EUR,0.08658289,0.08742777,0.0851526,0.08551354,1311.540339669264,15337.22425325
1660640400000,2022-08-16 09:00:00,DOGE/EUR,0.0849831,0.08714707,0.08466698,0.0868589,1449.306729131779,16685.75965309
1660636800000,2022-08-16 08:00:00,DOGE/EUR,0.08093708,0.08536525,0.08053146,0.08500619,1228.4592639502669,14451.40952618
1660633200000,2022-08-16 07:00:00,DOGE/EUR,0.079787,0.080417,0.07953045,0.080417,699.021514669817,8692.45948829
1660629600000,2022-08-16 06:00:00,DOGE/EUR,0.07806963,0.080048,0.07763121,0.08000904,759.8725408169961,9497.33356152
1660626000000,2022-08-16 05:00:00,DOGE/EUR,0.07796756,0.07796756,0.07733911,0.07788319,823.3329857516417,10571.38242221
1660622400000,2022-08-16 04:00:00,DOGE/EUR,0.07815966,0.07888978,0.07767329,0.07807734,677.785344340693,8680.94820265
1660618800000,2022-08-16 03:00:00,DOGE/EUR,0.07721763,0.07812766,0.07584036,0.07812766,676.6728392403819,8661.11744855
1660615200000,2022-08-16 02:00:00,DOGE/EUR,0.07773915,0.07804556,0.07693303,0.07734337,634.6774426152812,8205.9708882
1660611600000,2022-08-16 01:00:00,DOGE/EUR,0.07803695,0.07892338,0.07755755,0.07756028,646.7186965835774,8338.27181366
1660608000000,2022-08-16 00:00:00,DOGE/EUR,0.07533054,0.07853145,0.07497439,0.0779104,780.4801181909454,10017.66283052
1660604400000,2022-08-15 23:00:00,DOGE/EUR,0.07514156,0.07567654,0.07422567,0.07539639,814.1580802557359,10798.36952745
1660600800000,2022-08-15 22:00:00,DOGE/EUR,0.07579305,0.07632383,0.07526867,0.07526867,753.1593561066932,10006.27958627
1660597200000,2022-08-15 21:00:00,DOGE/EUR,0.0758156,0.07628569,0.07561361,0.07573608,652.8271017289053,8619.76354901
1660593600000,2022-08-15 20:00:00,DOGE/EUR,0.07589566,0.07629705,0.07541074,0.07583333,609.5629007106169,8038.19245061
1660590000000,2022-08-15 19:00:00,DOGE/EUR,0.07659717,0.07724019,0.07583036,0.0759202,644.8152058570068,8493.32859841
1660586400000,2022-08-15 18:00:00,DOGE/EUR,0.07651423,0.07679644,0.07614169,0.07656909,514.5311498817949,6719.82845665
1660582800000,2022-08-15 17:00:00,DOGE/EUR,0.0768891,0.07725196,0.07582091,0.07658114,741.7476770440029,9685.77481406
1660579200000,2022-08-15 16:00:00,DOGE/EUR,0.07591046,0.07701251,0.07572645,0.07701251,672.3634376164309,8730.57426146
1660575600000,2022-08-15 15:00:00,DOGE/EUR,0.07488998,0.07595969,0.07468747,0.07595969,501.2262164058175,6598.58164779
1660572000000,2022-08-15 14:00:00,DOGE/EUR,0.07532824,0.07564534,0.07480392,0.07490937,753.448530817939,10058.13466083
1660568400000,2022-08-15 13:00:00,DOGE/EUR,0.07361716,0.07540365,0.07361716,0.07540365,679.729996099581,9014.55030492
1660564800000,2022-08-15 12:00:00,DOGE/EUR,0.07425309,0.07451946,0.07337858,0.07372308,466.76953949201834,6331.38956609
1660561200000,2022-08-15 11:00:00,DOGE/EUR,0.07498853,0.07500684,0.07405523,0.07422886,714.9723795199999,9632.0
1660557600000,2022-08-15 10:00:00,DOGE/EUR,0.07456935,0.07496234,0.07438861,0.07496234,684.1827215393747,9127.0192678
1660554000000,2022-08-15 09:00:00,DOGE/EUR,0.07394207,0.07469021,0.07394207,0.07469021,893.6685689226999,11965.00276171
1660550400000,2022-08-15 08:00:00,DOGE/EUR,0.07426325,0.0743159,0.07344095,0.07397883,708.6724016601239,9579.39456004
1660546800000,2022-08-15 07:00:00,DOGE/EUR,0.07534771,0.07569867,0.07421717,0.07429826,599.2355063228074,8065.26971591
1660543200000,2022-08-15 06:00:00,DOGE/EUR,0.0772724,0.0772724,0.07517012,0.07534358,717.3227941780025,9520.6890113
1660539600000,2022-08-15 05:00:00,DOGE/EUR,0.07784356,0.07795615,0.07623784,0.07702047,714.4830981695616,9276.53516227
1660536000000,2022-08-15 04:00:00,DOGE/EUR,0.07823151,0.07823151,0.0774622,0.07779993,760.7910833628113,9778.81449717
1660532400000,2022-08-15 03:00:00,DOGE/EUR,0.07974872,0.0798482,0.07802969,0.07823624,621.7796624931016,7947.46350915
1660528800000,2022-08-15 02:00:00,DOGE/EUR,0.07883122,0.07981666,0.07801966,0.07981666,533.5198900596193,6684.31741017
1660525200000,2022-08-15 01:00:00,DOGE/EUR,0.07911638,0.07946413,0.07828808,0.0788407,700.2235378346687,8881.49823422
1660521600000,2022-08-15 00:00:00,DOGE/EUR,0.07968432,0.07968432,0.07780984,0.07897458,776.059639974777,9826.70170547
1660518000000,2022-08-14 23:00:00,DOGE/EUR,0.07945926,0.08046118,0.07916675,0.07955443,638.9014657406328,8030.99796882
1660514400000,2022-08-14 22:00:00,DOGE/EUR,0.07818379,0.07993988,0.07754527,0.07920591,718.6202447028859,9072.81091402
1660510800000,2022-08-14 21:00:00,DOGE/EUR,0.07869568,0.07925682,0.07795895,0.07808438,556.50737626,7127.0
1660507200000,2022-08-14 20:00:00,DOGE/EUR,0.07806147,0.07869703,0.07771836,0.07864305,678.8468076,8632.0
1660503600000,2022-08-14 19:00:00,DOGE/EUR,0.07763209,0.07860372,0.07733317,0.07834744,779.8346773830826,9953.54382202
1660500000000,2022-08-14 18:00:00,DOGE/EUR,0.077101,0.07780555,0.07664913,0.07780555,646.8847378796638,8314.12075205
1660496400000,2022-08-14 17:00:00,DOGE/EUR,0.07823194,0.07823194,0.07708591,0.07719723,1268.3036318411305,16429.3930215
1660492800000,2022-08-14 16:00:00,DOGE/EUR,0.07902187,0.082246,0.078234,0.078234,962.4797226445347,12302.57589596
1660489200000,2022-08-14 15:00:00,DOGE/EUR,0.0759517,0.07925759,0.0759517,0.07906072,910.2535565649688,11513.34767208
1660485600000,2022-08-14 14:00:00,DOGE/EUR,0.07547075,0.07619345,0.07539359,0.07594212,599.8730304842195,7899.08196511
1660482000000,2022-08-14 13:00:00,DOGE/EUR,0.07611775,0.07629719,0.07494901,0.07540714,695.6790862358797,9225.63945849
1660478400000,2022-08-14 12:00:00,DOGE/EUR,0.07605983,0.07625716,0.07562,0.07612025,562.9873927436233,7396.02658614
1660474800000,2022-08-14 11:00:00,DOGE/EUR,0.0766235,0.07727971,0.07584027,0.07610323,689.34305734,9058.0
1660471200000,2022-08-14 10:00:00,DOGE/EUR,0.0769884,0.07702898,0.07615848,0.07647953,638.52759597,8349.0
1660467600000,2022-08-14 09:00:00,DOGE/EUR,0.07772442,0.07772442,0.07660006,0.07709904,655.6608374237171,8504.13750189
1660464000000,2022-08-14 08:00:00,DOGE/EUR,0.07498299,0.0781798,0.0747338,0.0781798,790.2289001784985,10107.83987908
1660460400000,2022-08-14 07:00:00,DOGE/EUR,0.076043,0.07617417,0.07485777,0.07496758,682.4524696301032,9103.30131545
1660456800000,2022-08-14 06:00:00,DOGE/EUR,0.07518384,0.07607094,0.07481895,0.07596417,1324.6070832719724,17437.26132033
1660453200000,2022-08-14 05:00:00,DOGE/EUR,0.07332307,0.0756425,0.0732507,0.07521923,676.3833211415861,8992.1595999
1660449600000,2022-08-14 04:00:00,DOGE/EUR,0.07226352,0.07409298,0.07226352,0.07322614,1005.7583681202166,13734.9636089
1660446000000,2022-08-14 03:00:00,DOGE/EUR,0.07186723,0.0724739,0.07177765,0.07231241,621.4604865662661,8594.1055839
1660442400000,2022-08-14 02:00:00,DOGE/EUR,0.07208405,0.07214579,0.07180078,0.07182589,606.2105116,8440.0
1660438800000,2022-08-14 01:00:00,DOGE/EUR,0.07142832,0.0722389,0.07102961,0.07205366,661.5951011895719,9181.9777259
1660435200000,2022-08-14 00:00:00,DOGE/EUR,0.07116379,0.0716149,0.07084873,0.07142461,641.75280814524,8985.03762422
1660431600000,2022-08-13 23:00:00,DOGE/EUR,0.07101965,0.07148409,0.07086646,0.07105361,724.3951808850752,10195.05104505
1660428000000,2022-08-13 22:00:00,DOGE/EUR,0.07146947,0.07170018,0.07101868,0.07107108,613.1442791378939,8627.19799865
1660424400000,2022-08-13 21:00:00,DOGE/EUR,0.07157566,0.07184446,0.07139679,0.07139679,551.7568120389614,7728.03387994
1660420800000,2022-08-13 20:00:00,DOGE/EUR,0.07150988,0.07161224,0.07110274,0.07160006,590.5050965574743,8247.27097376
1660417200000,2022-08-13 19:00:00,DOGE/EUR,0.0717502,0.07185086,0.0714763,0.07150866,616.6737126039118,8623.7626688
1660413600000,2022-08-13 18:00:00,DOGE/EUR,0.07202356,0.07202356,0.07150559,0.07176889,566.7996421764926,7897.56734675
1660410000000,2022-08-13 17:00:00,DOGE/EUR,0.07200485,0.07202284,0.07183546,0.07202284,601.9317354079077,8357.51180331
1660406400000,2022-08-13 16:00:00,DOGE/EUR,0.07144711,0.07267067,0.0714168,0.07199253,675.040318023115,9376.53278782
1660402800000,2022-08-13 15:00:00,DOGE/EUR,0.07135417,0.07162984,0.07129841,0.07139444,630.9085064565375,8836.94173463
1660399200000,2022-08-13 14:00:00,DOGE/EUR,0.07112734,0.07157614,0.07112734,0.07132661,534.7339519425659,7496.97696193
1660395600000,2022-08-13 13:00:00,DOGE/EUR,0.07119804,0.07144048,0.07113673,0.07117702,535.3121128755515,7520.855929
1660392000000,2022-08-13 12:00:00,DOGE/EUR,0.07102352,0.0713572,0.07079657,0.07127704,556.0148322418293,7800.75648823
1660388400000,2022-08-13 11:00:00,DOGE/EUR,0.07115753,0.07118847,0.07058935,0.07106219,603.9084122233378,8498.30848477
1660384800000,2022-08-13 10:00:00,DOGE/EUR,0.07139377,0.07141363,0.07099163,0.07111128,691.7930648151157,9728.31686921
1660381200000,2022-08-13 09:00:00,DOGE/EUR,0.07106208,0.07148231,0.07095022,0.07146843,697.0480035339132,9753.22955232
1660377600000,2022-08-13 08:00:00,DOGE/EUR,0.07162126,0.07187355,0.07096404,0.07105954,604.0549147342231,8500.68709612
1660374000000,2022-08-13 07:00:00,DOGE/EUR,0.07201248,0.07218704,0.07160363,0.07161357,593.9816782845197,8294.26152452
1660370400000,2022-08-13 06:00:00,DOGE/EUR,0.07264757,0.072985,0.07194579,0.07201055,663.3808096246571,9212.27250208
1660366800000,2022-08-13 05:00:00,DOGE/EUR,0.07106576,0.07270401,0.07106576,0.07270401,861.4448705889896,11848.65691162
1660363200000,2022-08-13 04:00:00,DOGE/EUR,0.07109691,0.07118336,0.07083679,0.07090757,792.1465990801895,11171.53780732
1660359600000,2022-08-13 03:00:00,DOGE/EUR,0.07124611,0.07124611,0.07093251,0.07117138,575.0647504000001,8080.0
1660356000000,2022-08-13 02:00:00,DOGE/EUR,0.07111109,0.071215,0.07089134,0.071215,600.6422599997312,8434.20992768
1660352400000,2022-08-13 01:00:00,DOGE/EUR,0.07067564,0.071163,0.07067564,0.07104311,555.0519372320437,7812.88906457
1660348800000,2022-08-13 00:00:00,DOGE/EUR,0.07040755,0.07060055,0.07014926,0.07060055,540.3852269525011,7654.12205645
1660345200000,2022-08-12 23:00:00,DOGE/EUR,0.0701169,0.07071322,0.07003491,0.07040238,602.3280248870851,8555.5065736
1660341600000,2022-08-12 22:00:00,DOGE/EUR,0.06987259,0.07012568,0.06982744,0.07010456,569.8098636799999,8128.0
1660338000000,2022-08-12 21:00:00,DOGE/EUR,0.07007331,0.07007331,0.06981498,0.06987725,553.7772062500001,7925.0
1660334400000,2022-08-12 20:00:00,DOGE/EUR,0.06986667,0.07013423,0.06969709,0.07013423,570.6591037330435,8136.67026405
1660330800000,2022-08-12 19:00:00,DOGE/EUR,0.06993252,0.07004895,0.06976006,0.06984475,513.08523639019,7346.08165095
1660327200000,2022-08-12 18:00:00,DOGE/EUR,0.06926678,0.06993058,0.06922673,0.06991096,596.5784919908654,8533.40437595
1660323600000,2022-08-12 17:00:00,DOGE/EUR,0.06907839,0.06932227,0.0690222,0.0693122,628.4734397955892,9067.28454436
1660320000000,2022-08-12 16:00:00,DOGE/EUR,0.06918285,0.06927213,0.06891086,0.0690806,474.16923840000004,6864.0
