https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZCX,Volume USDT
1657929600,2022-07-16 00:00:00,ZCX/USDT,0.4524,0.4582,0.4244,0.4317,390320.95677547,171724.224569246868
1657843200,2022-07-15 00:00:00,ZCX/USDT,0.4301,0.474,0.395,0.4543,204086.99782941,89489.400657023962
1657756800,2022-07-14 00:00:00,ZCX/USDT,0.4258,0.4381,0.4113,0.4288,209202.60444935,89107.862643385959
1657670400,2022-07-13 00:00:00,ZCX/USDT,0.4223,0.437,0.41,0.4282,93602.17474659,39533.247066753267
1657584000,2022-07-12 00:00:00,ZCX/USDT,0.4295,0.4746,0.4158,0.4214,140487.73194062,61296.654082880688
1657497600,2022-07-11 00:00:00,ZCX/USDT,0.4255,0.4857,0.4238,0.4299,186314.19672291,85693.764688366031
1657411200,2022-07-10 00:00:00,ZCX/USDT,0.4545,0.467,0.424,0.4255,73406.7514882,32579.820030699588
1657324800,2022-07-09 00:00:00,ZCX/USDT,0.4584,0.461,0.4311,0.4548,60728.50321158,27088.722183423488
1657238400,2022-07-08 00:00:00,ZCX/USDT,0.4283,0.469,0.4145,0.4607,179150.92784058,80340.456366860533
1657152000,2022-07-07 00:00:00,ZCX/USDT,0.4102,0.4873,0.399,0.4296,364068.79539102,161267.389305050829
1657065600,2022-07-06 00:00:00,ZCX/USDT,0.4112,0.4211,0.3832,0.41,156401.50984476,62476.520301628604
1656979200,2022-07-05 00:00:00,ZCX/USDT,0.4032,0.4638,0.3779,0.4103,382080.43547037,159613.932492986035
1656892800,2022-07-04 00:00:00,ZCX/USDT,0.3843,0.4205,0.3593,0.398,321322.13982132,125088.746916168481
1656806400,2022-07-03 00:00:00,ZCX/USDT,0.4083,0.4122,0.372,0.3835,130888.03566677,51198.842531835315
1656720000,2022-07-02 00:00:00,ZCX/USDT,0.4202,0.4325,0.3608,0.4074,328594.04010717,129424.040655274239
1656633600,2022-07-01 00:00:00,ZCX/USDT,0.4153,0.4662,0.4072,0.42,191495.48628906,82657.466545919072
1656547200,2022-06-30 00:00:00,ZCX/USDT,0.5015,0.5015,0.4,0.4133,543838.8398233,238409.181941147103
1656460800,2022-06-29 00:00:00,ZCX/USDT,0.5672,0.5924,0.49,0.5017,214735.26668574,114586.606068999912
1656374400,2022-06-28 00:00:00,ZCX/USDT,0.5981,0.686,0.54,0.5671,541344.20839095,327338.283676472444
1656288000,2022-06-27 00:00:00,ZCX/USDT,0.4778,0.77,0.4778,0.603,1244915.46439199,792180.007458568397
1656201600,2022-06-26 00:00:00,ZCX/USDT,0.4647,0.512,0.4502,0.4822,98621.45747221,46752.390450680954
1656115200,2022-06-25 00:00:00,ZCX/USDT,0.4919,0.542,0.4575,0.464,161538.73037832,79714.576173292331
1656028800,2022-06-24 00:00:00,ZCX/USDT,0.4233,0.4907,0.4207,0.4907,214476.45849981,96163.990942258628
1655942400,2022-06-23 00:00:00,ZCX/USDT,0.3963,0.4233,0.3956,0.4229,50897.90686803,21047.089182390781
1655856000,2022-06-22 00:00:00,ZCX/USDT,0.4194,0.4473,0.395,0.4016,113082.73830478,46919.802042238844
1655769600,2022-06-21 00:00:00,ZCX/USDT,0.4154,0.4522,0.4136,0.4203,104044.06256605,44665.284001149182
1655683200,2022-06-20 00:00:00,ZCX/USDT,0.3893,0.4338,0.3822,0.4149,191899.68446231,79201.927151310884
1655596800,2022-06-19 00:00:00,ZCX/USDT,0.3806,0.3983,0.3625,0.3925,354020.91984202,132831.283628941539
1655510400,2022-06-18 00:00:00,ZCX/USDT,0.3988,0.4056,0.35,0.381,268658.43203314,98171.858243287218
1655424000,2022-06-17 00:00:00,ZCX/USDT,0.3914,0.412,0.371,0.3996,276704.29323305,108342.95030014364
1655337600,2022-06-16 00:00:00,ZCX/USDT,0.5015,0.502,0.3718,0.3918,706796.95459159,289638.224189538733
1655251200,2022-06-15 00:00:00,ZCX/USDT,0.4676,0.5001,0.4154,0.5001,149683.01585163,67144.269926244991
1655164800,2022-06-14 00:00:00,ZCX/USDT,0.5046,0.5236,0.4626,0.4689,191033.01183072,93534.004540512513
1655078400,2022-06-13 00:00:00,ZCX/USDT,0.4679,0.5064,0.3887,0.4995,447212.83531391,193858.750750737195
1654992000,2022-06-12 00:00:00,ZCX/USDT,0.5289,0.5289,0.4664,0.4685,135199.95854353,67470.478961219487
1654905600,2022-06-11 00:00:00,ZCX/USDT,0.6081,0.6212,0.5205,0.527,104797.29775025,58106.702420997045
1654819200,2022-06-10 00:00:00,ZCX/USDT,0.6432,0.6467,0.5939,0.6144,175264.63991855,108093.94977466729
1654732800,2022-06-09 00:00:00,ZCX/USDT,0.6709,0.688,0.6434,0.6446,80198.38085891,53470.174885350115
1654646400,2022-06-08 00:00:00,ZCX/USDT,0.6684,0.6765,0.6599,0.6709,92873.46804916,62008.653819425493
1654560000,2022-06-07 00:00:00,ZCX/USDT,0.6919,0.7008,0.6611,0.6705,159490.55739197,108626.969129012288
1654473600,2022-06-06 00:00:00,ZCX/USDT,0.6823,0.7571,0.6744,0.6898,177244.36578342,125706.683225703544
1654387200,2022-06-05 00:00:00,ZCX/USDT,0.7273,0.7273,0.6758,0.6848,110644.7627893,76915.461412261922
1654300800,2022-06-04 00:00:00,ZCX/USDT,0.7237,0.774,0.72,0.7266,301797.67830694,225134.638450946517
1654214400,2022-06-03 00:00:00,ZCX/USDT,0.7068,0.7399,0.6826,0.7247,592241.40148528,416989.143631302827
1654128000,2022-06-02 00:00:00,ZCX/USDT,0.6504,0.8229,0.5954,0.7056,2676449.75444676,1833358.379510007734
1654041600,2022-06-01 00:00:00,ZCX/USDT,0.6873,0.7031,0.6118,0.654,730350.10984505,480150.941110774878
1653955200,2022-05-31 00:00:00,ZCX/USDT,0.6849,0.71,0.6275,0.6873,526957.18082723,357214.817966053307
1653868800,2022-05-30 00:00:00,ZCX/USDT,0.6533,0.7089,0.6348,0.6819,776627.47298328,511382.811564657672
1653782400,2022-05-29 00:00:00,ZCX/USDT,0.6289,0.699,0.6055,0.6533,770917.4029202,510497.944200045057
1653696000,2022-05-28 00:00:00,ZCX/USDT,0.6838,0.6987,0.5889,0.6303,393180.19953082,256089.890748753862
1653609600,2022-05-27 00:00:00,ZCX/USDT,0.6983,0.7069,0.6081,0.6829,363601.33259737,241520.717015685387
1653523200,2022-05-26 00:00:00,ZCX/USDT,0.7034,0.74,0.6805,0.7023,362592.11464018,255332.032470977717
1653436800,2022-05-25 00:00:00,ZCX/USDT,0.7008,0.7828,0.686,0.7032,340613.05301172,244308.730062910356
1653350400,2022-05-24 00:00:00,ZCX/USDT,0.7253,0.7367,0.6612,0.7013,394872.02125173,277961.452330801286
1653264000,2022-05-23 00:00:00,ZCX/USDT,0.7408,0.752,0.7084,0.7255,190343.25617401,138892.081637567288
1653177600,2022-05-22 00:00:00,ZCX/USDT,0.7193,0.7536,0.7011,0.7409,201727.51874616,146123.346278045979
1653091200,2022-05-21 00:00:00,ZCX/USDT,0.7258,0.76,0.6952,0.7193,356738.99149344,260373.573644139563
1653004800,2022-05-20 00:00:00,ZCX/USDT,0.7432,0.798,0.7184,0.7254,1057685.58305316,790249.382073928472
1652918400,2022-05-19 00:00:00,ZCX/USDT,0.7227,0.8362,0.6983,0.7454,843362.78462424,626333.176273136097
1652832000,2022-05-18 00:00:00,ZCX/USDT,0.5943,1.3925,0.5663,0.7219,4905485.02682291,4272919.418105548533
1652745600,2022-05-17 00:00:00,ZCX/USDT,0.6055,0.6127,0.5295,0.5942,715504.49172597,407498.295394682139
1652659200,2022-05-16 00:00:00,ZCX/USDT,0.6108,0.6275,0.5789,0.6052,211666.24620455,126714.329685731468
1652572800,2022-05-15 00:00:00,ZCX/USDT,0.5959,0.6415,0.5838,0.6121,274634.76603801,167157.357013957726
1652486400,2022-05-14 00:00:00,ZCX/USDT,0.6368,0.641,0.5622,0.595,324277.70748299,191945.286239653912
1652400000,2022-05-13 00:00:00,ZCX/USDT,0.6007,0.7049,0.5853,0.6393,597179.12521489,386589.937527055308
1652313600,2022-05-12 00:00:00,ZCX/USDT,0.6237,0.6355,0.4514,0.6013,1349665.27250756,702520.085347120459
1652227200,2022-05-11 00:00:00,ZCX/USDT,0.7,0.75,0.5718,0.6231,1274289.9031423,844347.594444942597
1652140800,2022-05-10 00:00:00,ZCX/USDT,0.7122,0.7683,0.6897,0.7013,901515.61131216,657540.968077317469
1652054400,2022-05-09 00:00:00,ZCX/USDT,0.7769,0.8214,0.71,0.7125,736698.39691223,573971.032779693018
1651968000,2022-05-08 00:00:00,ZCX/USDT,0.7815,0.8132,0.72,0.7753,562928.79882772,426396.890034639475
1651881600,2022-05-07 00:00:00,ZCX/USDT,0.7829,0.8068,0.7723,0.7824,254915.45119285,201279.532352586048
1651795200,2022-05-06 00:00:00,ZCX/USDT,0.8479,0.8479,0.75,0.7827,539619.41434904,425328.328641722451
1651708800,2022-05-05 00:00:00,ZCX/USDT,0.9453,0.9465,0.8133,0.8471,375044.3353763,325504.196375266137
1651622400,2022-05-04 00:00:00,ZCX/USDT,0.89,0.9784,0.8675,0.9457,435144.85967822,405454.428745596568
1651536000,2022-05-03 00:00:00,ZCX/USDT,0.8261,0.9134,0.8036,0.89,569683.50967648,489195.899234078261
1651449600,2022-05-02 00:00:00,ZCX/USDT,0.8291,0.8407,0.783,0.8284,440861.99105384,354608.457622656772
1651363200,2022-05-01 00:00:00,ZCX/USDT,0.8045,0.8338,0.7764,0.831,318949.18495462,256509.900379577881
1651276800,2022-04-30 00:00:00,ZCX/USDT,0.8999,0.9348,0.8049,0.8087,303083.89410306,268708.409577878776
1651190400,2022-04-29 00:00:00,ZCX/USDT,0.9817,0.986,0.868,0.9,387730.96116876,358440.828161679059
1651104000,2022-04-28 00:00:00,ZCX/USDT,0.9768,1.0149,0.9551,0.9811,317717.09058223,313485.043424676125
1651017600,2022-04-27 00:00:00,ZCX/USDT,0.9537,0.9935,0.9491,0.977,240954.1190041,234743.893055126729
1650931200,2022-04-26 00:00:00,ZCX/USDT,1.0446,1.0846,0.9444,0.9543,440389.35232836,447701.677700151322
1650844800,2022-04-25 00:00:00,ZCX/USDT,1.0652,1.0692,0.9488,1.0415,607401.31903523,614182.19894220994
1650758400,2022-04-24 00:00:00,ZCX/USDT,1.0525,1.0789,1.0458,1.0652,165345.91008157,175827.017114387538
1650672000,2022-04-23 00:00:00,ZCX/USDT,1.0817,1.0883,1.0374,1.0528,262619.00537476,278310.665870658054
1650585600,2022-04-22 00:00:00,ZCX/USDT,1.1114,1.1114,1.03,1.0882,376060.76496668,399914.906485100511
1650499200,2022-04-21 00:00:00,ZCX/USDT,1.1086,1.16,1.0999,1.11,344158.18954103,387239.192109953731
1650412800,2022-04-20 00:00:00,ZCX/USDT,1.1526,1.18,1.094,1.1144,418349.19208249,474174.315315719476
1650326400,2022-04-19 00:00:00,ZCX/USDT,1.0865,1.1805,1.0566,1.1545,554922.5847529,623757.766070748316
1650240000,2022-04-18 00:00:00,ZCX/USDT,1.0554,1.0895,1.0107,1.0867,341702.79736732,358991.779179422332
1650153600,2022-04-17 00:00:00,ZCX/USDT,1.0803,1.1498,1.0318,1.0558,434223.24037317,476074.053431524109
1650067200,2022-04-16 00:00:00,ZCX/USDT,1.0863,1.1103,0.9928,1.0807,436215.31131435,460695.783476407388
1649980800,2022-04-15 00:00:00,ZCX/USDT,1.0783,1.1163,1.0681,1.0917,259978.04672076,284112.372922035971
1649894400,2022-04-14 00:00:00,ZCX/USDT,1.1112,1.1446,1.056,1.074,319756.34435166,354156.755305460887
1649808000,2022-04-13 00:00:00,ZCX/USDT,1.1347,1.1696,1.0949,1.1122,644302.41634613,723428.2704018743
1649721600,2022-04-12 00:00:00,ZCX/USDT,1.1123,1.1916,1.1,1.1341,694092.08578022,790260.159236668819
1649635200,2022-04-11 00:00:00,ZCX/USDT,1.2962,1.3128,1.11,1.1134,711407.8604545,859467.778682362495
1649548800,2022-04-10 00:00:00,ZCX/USDT,1.1535,1.5462,1.1421,1.299,932423.45923639,1248838.176907743328
1649462400,2022-04-09 00:00:00,ZCX/USDT,1.1194,1.1832,1.1102,1.154,223438.08685865,256980.933597222714
1649376000,2022-04-08 00:00:00,ZCX/USDT,1.2774,1.3078,1.1074,1.1176,590672.13685554,720889.535277195904
1649289600,2022-04-07 00:00:00,ZCX/USDT,1.2807,1.3073,1.25,1.2719,269655.44736258,342585.739488236974
1649203200,2022-04-06 00:00:00,ZCX/USDT,1.3178,1.3695,1.25,1.2808,723687.23458981,940424.73645305723
1649116800,2022-04-05 00:00:00,ZCX/USDT,1.393,1.4201,1.2941,1.31,725358.86750289,981221.614076280202
1649030400,2022-04-04 00:00:00,ZCX/USDT,1.4173,1.434,1.2501,1.3983,1051558.80085313,1424181.644691297329
1648944000,2022-04-03 00:00:00,ZCX/USDT,1.218,1.427,1.1797,1.4176,776411.16558087,1017028.112308965489
1648857600,2022-04-02 00:00:00,ZCX/USDT,1.2407,1.3185,1.21,1.2216,666295.62056166,840653.403995408821
1648771200,2022-04-01 00:00:00,ZCX/USDT,1.143,1.2799,1.1055,1.2408,458725.87432607,539047.3802016471
1648684800,2022-03-31 00:00:00,ZCX/USDT,1.2338,1.246,1.1299,1.1439,551756.86369457,653145.062132977094
1648598400,2022-03-30 00:00:00,ZCX/USDT,1.1869,1.3151,1.1869,1.2336,632562.67776189,788703.787714347847
1648512000,2022-03-29 00:00:00,ZCX/USDT,1.2466,1.351,1.18,1.1871,530751.65743941,663801.375231994351
1648425600,2022-03-28 00:00:00,ZCX/USDT,1.165,1.3307,1.15,1.2443,804441.53669757,991094.901487282639
1648339200,2022-03-27 00:00:00,ZCX/USDT,1.0777,1.2004,1.0757,1.167,658896.49663239,752494.991178902056
1648252800,2022-03-26 00:00:00,ZCX/USDT,1.1012,1.216,1.0761,1.0791,576137.32639941,655926.848414387734
1648166400,2022-03-25 00:00:00,ZCX/USDT,1.1404,1.2389,1.091,1.1003,456481.28041486,532750.468770110081
1648080000,2022-03-24 00:00:00,ZCX/USDT,1.1396,1.1999,1.13,1.139,462341.58435057,534679.163931502074
1647993600,2022-03-23 00:00:00,ZCX/USDT,1.1967,1.2116,1.122,1.1399,456069.68886666,528007.347128503766
1647907200,2022-03-22 00:00:00,ZCX/USDT,1.1344,1.275,1.1136,1.1944,671081.40505618,795684.404939255533
1647820800,2022-03-21 00:00:00,ZCX/USDT,1.2446,1.2788,1.13,1.1341,305819.7720377,365840.792307351857
1647734400,2022-03-20 00:00:00,ZCX/USDT,1.0886,1.3709,1.0759,1.2504,696908.63891946,878555.887703048182
1647648000,2022-03-19 00:00:00,ZCX/USDT,1.13,1.2,1.0896,1.0896,277917.50572448,317907.472081610886
1647561600,2022-03-18 00:00:00,ZCX/USDT,1.0564,1.2257,1.02,1.1254,443454.47936492,498593.531420101027
1647475200,2022-03-17 00:00:00,ZCX/USDT,1.092,1.0966,1.05,1.05,125407.46266501,133753.506904863919
1647388800,2022-03-16 00:00:00,ZCX/USDT,1.031,1.1,1.019,1.0868,173785.63517254,183468.056805873075
1647302400,2022-03-15 00:00:00,ZCX/USDT,1.0913,1.1141,1.026,1.033,136603.36495713,144335.786782766297
1647216000,2022-03-14 00:00:00,ZCX/USDT,1.0169,1.1362,1.014,1.0884,189349.00945918,198963.901648088361
1647129600,2022-03-13 00:00:00,ZCX/USDT,1.0768,1.1083,0.996,1.0224,226030.76184881,236048.843912662383
1647043200,2022-03-12 00:00:00,ZCX/USDT,1.0392,1.1171,1.0144,1.0775,225373.28505158,238726.919658187369
1646956800,2022-03-11 00:00:00,ZCX/USDT,1.0775,1.1209,1.0144,1.0443,356733.21521914,377231.710912579609
1646870400,2022-03-10 00:00:00,ZCX/USDT,1.1409,1.1705,1.037,1.0721,297966.83146669,324269.750853370614
1646784000,2022-03-09 00:00:00,ZCX/USDT,1.0386,1.1725,1.0319,1.1408,481560.5934987,542389.253987024394
1646697600,2022-03-08 00:00:00,ZCX/USDT,1.0636,1.1092,1.0291,1.0393,285606.08474908,303465.643545607223
1646611200,2022-03-07 00:00:00,ZCX/USDT,1.0864,1.1411,1.0182,1.062,477243.26728481,512616.816861273458
1646524800,2022-03-06 00:00:00,ZCX/USDT,1.1651,1.2005,1.0821,1.0864,346520.28203281,394571.860164749488
1646438400,2022-03-05 00:00:00,ZCX/USDT,1.1591,1.176,1.0921,1.1653,274417.09929619,312920.716310583581
1646352000,2022-03-04 00:00:00,ZCX/USDT,1.2603,1.285,1.145,1.1586,906861.64905656,1119630.914474868493
1646265600,2022-03-03 00:00:00,ZCX/USDT,1.2856,1.3199,1.1978,1.2623,491301.55240688,615318.097816601892
1646179200,2022-03-02 00:00:00,ZCX/USDT,1.354,1.4,1.2601,1.2874,342290.7782299,451623.592456265757
1646092800,2022-03-01 00:00:00,ZCX/USDT,1.476,1.4914,1.2865,1.3544,653902.366963,888481.991259411808
1646006400,2022-02-28 00:00:00,ZCX/USDT,1.1005,1.5194,1.1,1.4687,702511.14710333,909380.060178577102
1645920000,2022-02-27 00:00:00,ZCX/USDT,1.2045,1.2235,1.0879,1.1001,391250.63432166,447626.773405601675
1645833600,2022-02-26 00:00:00,ZCX/USDT,1.1083,1.2374,1.0771,1.2045,489075.39166238,563449.895062425762
1645747200,2022-02-25 00:00:00,ZCX/USDT,0.9923,1.1102,0.9734,1.1083,481163.64894116,499154.27279601611
1645660800,2022-02-24 00:00:00,ZCX/USDT,1.0961,1.0961,0.9,0.9923,779264.45529802,754212.254205383759
1645574400,2022-02-23 00:00:00,ZCX/USDT,1.1176,1.22,1.0812,1.0961,459490.98683826,530659.330854422417
1645488000,2022-02-22 00:00:00,ZCX/USDT,1.0746,1.1387,1.0588,1.1236,366197.14795978,401500.757777237761
1645401600,2022-02-21 00:00:00,ZCX/USDT,1.2132,1.2262,1.0688,1.0696,526771.78606703,607962.088767275673
1645315200,2022-02-20 00:00:00,ZCX/USDT,1.1438,1.2359,1.055,1.215,570174.17309262,659210.2413964393
1645228800,2022-02-19 00:00:00,ZCX/USDT,1.132,1.1909,1.0988,1.1435,215976.22772977,245124.506575695168
1645142400,2022-02-18 00:00:00,ZCX/USDT,1.1969,1.2243,1.0537,1.1345,520462.85032756,596684.777380902621
1645056000,2022-02-17 00:00:00,ZCX/USDT,1.3093,1.4032,1.182,1.1976,565382.11434853,719514.130889951985
1644969600,2022-02-16 00:00:00,ZCX/USDT,1.3214,1.4899,1.25,1.3072,628972.15024759,843549.389247893454
1644883200,2022-02-15 00:00:00,ZCX/USDT,1.2372,1.4,1.2301,1.3261,461259.46934938,610766.639128955351
1644796800,2022-02-14 00:00:00,ZCX/USDT,1.2493,1.3124,1.15,1.2443,449046.12140207,546749.115932682806
1644710400,2022-02-13 00:00:00,ZCX/USDT,1.2689,1.2997,1.1944,1.2503,486074.57686195,602449.753474911993
1644624000,2022-02-12 00:00:00,ZCX/USDT,1.2853,1.3705,1.2453,1.2718,346104.33928899,450485.381969695154
1644537600,2022-02-11 00:00:00,ZCX/USDT,1.4409,1.48,1.2621,1.2788,412500.98995126,571546.255769942387
1644451200,2022-02-10 00:00:00,ZCX/USDT,1.4812,1.6201,1.422,1.4418,450855.01418206,677981.957554136189
1644364800,2022-02-09 00:00:00,ZCX/USDT,1.5116,1.544,1.4,1.4812,287400.57039605,422918.219565062375
1644278400,2022-02-08 00:00:00,ZCX/USDT,1.7494,1.7494,1.36,1.509,877533.54146572,1328735.162710512646
1644192000,2022-02-07 00:00:00,ZCX/USDT,1.5466,1.8764,1.5466,1.7524,387710.67120715,647222.310429728247
1644105600,2022-02-06 00:00:00,ZCX/USDT,1.5586,1.5878,1.461,1.5531,233499.54331436,355233.142188672646
1644019200,2022-02-05 00:00:00,ZCX/USDT,1.5718,1.6323,1.4667,1.5511,297013.74468247,458688.787406705406
