https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MKR,Volume USDT
1659877200,2022-08-07 13:00:00,MKR/USDT,1108.54,1135.81,1108.54,1125.42,30.05576258,33828.3872505692
1659873600,2022-08-07 12:00:00,MKR/USDT,1094.78,1108,1094.78,1108,2.3126,2546.44872
1659870000,2022-08-07 11:00:00,MKR/USDT,1093.12,1095.4,1088.99,1095.4,1.309,1426.081294
1659866400,2022-08-07 10:00:00,MKR/USDT,1090.94,1093.66,1088.8,1092.52,0.63467809,691.9542114598
1659862800,2022-08-07 09:00:00,MKR/USDT,1089.52,1094.68,1087.24,1090.51,2.88209723,3137.5265465285
1659859200,2022-08-07 08:00:00,MKR/USDT,1096.78,1096.78,1089.8,1089.8,0.6317,691.251331
1659855600,2022-08-07 07:00:00,MKR/USDT,1099.38,1100,1096.96,1097.37,0.1387,152.314447
1659852000,2022-08-07 06:00:00,MKR/USDT,1095.05,1098.74,1095.05,1097.39,0.17582464,193.1463796896
1659848400,2022-08-07 05:00:00,MKR/USDT,1093.53,1097.83,1093.21,1093.48,3.95702361,4336.2928002433
1659844800,2022-08-07 04:00:00,MKR/USDT,1098.93,1101.97,1087.94,1091.39,1.6808606,1836.888197876
1659841200,2022-08-07 03:00:00,MKR/USDT,1099.68,1102.75,1095.4,1100.1,2.0086,2209.305389
1659837600,2022-08-07 02:00:00,MKR/USDT,1083.25,1099.38,1083.25,1099.38,5.6524,6155.658657
1659834000,2022-08-07 01:00:00,MKR/USDT,1075.56,1087.05,1075.56,1084.44,4.3146,4679.911242
1659830400,2022-08-07 00:00:00,MKR/USDT,1085.76,1106.8,1065.7,1078,16.617,18036.568101
1659826800,2022-08-06 23:00:00,MKR/USDT,1098.41,1102.35,1083.79,1084.83,9.94194524,10814.51960274
1659823200,2022-08-06 22:00:00,MKR/USDT,1118.15,1118.32,1098.87,1100.66,5.9181,6530.275173
1659819600,2022-08-06 21:00:00,MKR/USDT,1116.84,1117.98,1114,1115.28,0.29433308,328.114877398
1659816000,2022-08-06 20:00:00,MKR/USDT,1116.6,1118.57,1111.49,1114.65,0.4848,539.304885
1659812400,2022-08-06 19:00:00,MKR/USDT,1113.86,1118.32,1110.07,1116.51,1.3786,1536.011689
1659808800,2022-08-06 18:00:00,MKR/USDT,1108.88,1115.72,1105.89,1112.88,1.02780184,1142.4862733392
1659805200,2022-08-06 17:00:00,MKR/USDT,1103.75,1115.11,1092.28,1108.54,3.75044016,4133.5312490528
1659801600,2022-08-06 16:00:00,MKR/USDT,1107.38,1115.08,1104.26,1105.04,2.42814417,2697.9935388922
1659798000,2022-08-06 15:00:00,MKR/USDT,1110.72,1111.69,1105.41,1109.1,0.731,810.416317
1659794400,2022-08-06 14:00:00,MKR/USDT,1112.56,1112.56,1110.46,1110.83,0.0629,69.870789
1659790800,2022-08-06 13:00:00,MKR/USDT,1111.32,1118.73,1111.02,1116.13,1.45757011,1627.0656748394
1659787200,2022-08-06 12:00:00,MKR/USDT,1102.47,1110.82,1102.47,1106.34,0.8256,914.201574
1659783600,2022-08-06 11:00:00,MKR/USDT,1107.28,1107.63,1104.57,1104.57,7.4299,8227.736401
1659780000,2022-08-06 10:00:00,MKR/USDT,1103.92,1107.36,1103.92,1107.36,1.0021,1107.00427
1659776400,2022-08-06 09:00:00,MKR/USDT,1105.27,1107.09,1102.03,1102.6,2.3182,2558.232365
1659772800,2022-08-06 08:00:00,MKR/USDT,1113.71,1114.27,1104.69,1107,1.6125283,1787.471111664
1659769200,2022-08-06 07:00:00,MKR/USDT,1107.2,1115.19,1107.2,1115.19,2.0421,2268.541637
1659765600,2022-08-06 06:00:00,MKR/USDT,1120.2,1123.54,1105.1,1108.7,6.71919578,7477.1077364292
1659762000,2022-08-06 05:00:00,MKR/USDT,1129.12,1129.78,1119.33,1120.82,1.9526,2189.767238
1659758400,2022-08-06 04:00:00,MKR/USDT,1130.18,1130.19,1124.94,1127.71,0.91061741,1027.2344786079
1659754800,2022-08-06 03:00:00,MKR/USDT,1135.43,1135.43,1127.34,1131,3.3041,3734.930097
1659751200,2022-08-06 02:00:00,MKR/USDT,1126.98,1140,1125.66,1137.56,9.1366,10363.763405
1659747600,2022-08-06 01:00:00,MKR/USDT,1122.34,1129.84,1122.34,1125.74,4.6087,5197.573369
1659744000,2022-08-06 00:00:00,MKR/USDT,1119.78,1130.91,1119.78,1121.85,5.50746037,6199.6880175226
1659740400,2022-08-05 23:00:00,MKR/USDT,1098.17,1121.68,1098.17,1121.68,4.69914259,5218.8883020769
1659736800,2022-08-05 22:00:00,MKR/USDT,1090.12,1097.28,1090.12,1096.9,2.07024961,2264.2479036403
1659733200,2022-08-05 21:00:00,MKR/USDT,1089.3,1099.85,1088.2,1089.18,3.32771795,3633.6363053397
1659729600,2022-08-05 20:00:00,MKR/USDT,1082.01,1089.52,1081.23,1082.79,0.6279,680.368145
1659726000,2022-08-05 19:00:00,MKR/USDT,1076.86,1084.65,1076.86,1083.95,0.6601,714.593291
1659722400,2022-08-05 18:00:00,MKR/USDT,1081.14,1083.76,1075.69,1075.69,1.81410271,1956.5478137364
1659718800,2022-08-05 17:00:00,MKR/USDT,1077.76,1084.65,1076.5,1078.46,5.4396089,5874.0115034818
1659715200,2022-08-05 16:00:00,MKR/USDT,1075.23,1079.39,1066.06,1076.5,2.69134013,2884.9510870603
1659711600,2022-08-05 15:00:00,MKR/USDT,1091.6,1091.6,1075.11,1078.33,4.0941,4428.832297
1659708000,2022-08-05 14:00:00,MKR/USDT,1086.43,1101.97,1086.43,1091.37,2.07093181,2274.0759597877
1659704400,2022-08-05 13:00:00,MKR/USDT,1092.79,1092.94,1075.55,1085.2,2.66716461,2892.2911002135
1659700800,2022-08-05 12:00:00,MKR/USDT,1106.64,1116.74,1085.56,1092.71,17.7451,19401.691123
1659697200,2022-08-05 11:00:00,MKR/USDT,1098.45,1120,1095.72,1107.69,5.31070949,5884.2563798129
1659693600,2022-08-05 10:00:00,MKR/USDT,1098.82,1103.6,1095.4,1095.4,0.2335,256.611918
1659690000,2022-08-05 09:00:00,MKR/USDT,1095.23,1101.97,1091.49,1100.55,1.0862,1190.825621
1659686400,2022-08-05 08:00:00,MKR/USDT,1103.64,1105.21,1093.08,1093.08,3.05420743,3365.4383312121
1659682800,2022-08-05 07:00:00,MKR/USDT,1095.87,1105.94,1093.66,1100.73,3.1592225,3468.3122711
1659679200,2022-08-05 06:00:00,MKR/USDT,1098.68,1107.2,1093.08,1096.37,14.07522966,15465.1799086189
1659675600,2022-08-05 05:00:00,MKR/USDT,1082.55,1098,1079.6,1098,6.00095584,6554.0862789488
1659672000,2022-08-05 04:00:00,MKR/USDT,1080.94,1093.94,1080.94,1086.72,8.8984166,9686.57813118
1659668400,2022-08-05 03:00:00,MKR/USDT,1074.14,1082.26,1072.24,1081.27,3.1873,3432.095858
1659664800,2022-08-05 02:00:00,MKR/USDT,1069.35,1077.76,1069.04,1073.72,20.6559,22169.798985
1659661200,2022-08-05 01:00:00,MKR/USDT,1048.3,1069.33,1048.3,1066.16,2.46934714,2620.1762238985
1659657600,2022-08-05 00:00:00,MKR/USDT,1050.05,1057.86,1047.34,1047.34,1.1965,1259.753819
1659654000,2022-08-04 23:00:00,MKR/USDT,1045.18,1055.6,1045.18,1048.91,1.45803396,1531.5582558958
1659650400,2022-08-04 22:00:00,MKR/USDT,1040,1054.96,1040,1042.08,1.8727,1960.64456
1659646800,2022-08-04 21:00:00,MKR/USDT,1050.8,1050.8,1041.2,1041.2,0.2696,281.463509
1659643200,2022-08-04 20:00:00,MKR/USDT,1046,1054.59,1044.75,1046,2.3922,2516.201258
1659639600,2022-08-04 19:00:00,MKR/USDT,1052.3,1057.28,1038.64,1044.4,7.49456523,7842.4545347901
1659636000,2022-08-04 18:00:00,MKR/USDT,1050.8,1053.62,1040,1048.61,2.39690784,2510.1984028658
1659632400,2022-08-04 17:00:00,MKR/USDT,1043.12,1050,1036.47,1048.6,2.37538418,2478.4418094236
1659628800,2022-08-04 16:00:00,MKR/USDT,1060.54,1072.24,1040,1040.92,6.456,6854.609686
1659625200,2022-08-04 15:00:00,MKR/USDT,1045.9,1061.85,1043.75,1061.85,1.7056459,1792.5232765864
1659621600,2022-08-04 14:00:00,MKR/USDT,1065.2,1069.12,1035.89,1047.47,19.66,20552.478755
1659618000,2022-08-04 13:00:00,MKR/USDT,1043.44,1076.84,1039.15,1068.65,19.15836637,20446.8265628066
1659614400,2022-08-04 12:00:00,MKR/USDT,1040.26,1046.15,1032.61,1044.56,6.7035,6976.644901
1659610800,2022-08-04 11:00:00,MKR/USDT,1045.94,1045.94,1040,1045.31,1.0949,1142.892906
1659607200,2022-08-04 10:00:00,MKR/USDT,1045.51,1050.8,1042.17,1045.27,22.3436,23296.125672
1659603600,2022-08-04 09:00:00,MKR/USDT,1037.82,1046,1037.68,1045.6,1.98704606,2068.937031988
1659600000,2022-08-04 08:00:00,MKR/USDT,1051.08,1052.6,1037.83,1037.83,2.5154,2635.792949
1659596400,2022-08-04 07:00:00,MKR/USDT,1051.42,1057.86,1048.91,1049.24,1.7718,1864.340784
1659592800,2022-08-04 06:00:00,MKR/USDT,1068.85,1070.57,1047.9,1054.43,3.37173565,3572.3840744295
1659589200,2022-08-04 05:00:00,MKR/USDT,1069.47,1072.92,1067.69,1068.89,6.80396153,7277.2500986388
1659585600,2022-08-04 04:00:00,MKR/USDT,1062.86,1070.78,1062.86,1067.54,1.408,1504.245524
1659582000,2022-08-04 03:00:00,MKR/USDT,1063.04,1065.52,1056.58,1061.9,1.048,1112.914449
1659578400,2022-08-04 02:00:00,MKR/USDT,1059.32,1065.2,1053.3,1062.73,1.4806,1566.767058
1659574800,2022-08-04 01:00:00,MKR/USDT,1056.41,1065.28,1056.41,1057.86,3.0857,3273.377732
1659571200,2022-08-04 00:00:00,MKR/USDT,1039.73,1055.98,1039.73,1055.98,0.597,626.685703
1659567600,2022-08-03 23:00:00,MKR/USDT,1054.8,1055.12,1035.15,1041.06,7.4637,7783.037946
1659564000,2022-08-03 22:00:00,MKR/USDT,1061.68,1061.68,1050.6,1056.51,3.0233,3190.08698
1659560400,2022-08-03 21:00:00,MKR/USDT,1063.74,1066.03,1062.55,1064.04,0.5725,608.993197
1659556800,2022-08-03 20:00:00,MKR/USDT,1067.14,1070.11,1063.12,1063.12,2.6216,2799.919095
1659553200,2022-08-03 19:00:00,MKR/USDT,1068.39,1072.86,1064.68,1067.23,2.65992192,2840.4316726992
1659549600,2022-08-03 18:00:00,MKR/USDT,1070,1074.22,1066.48,1069.9,2.35130797,2516.0983605334
1659546000,2022-08-03 17:00:00,MKR/USDT,1073.88,1080.93,1070.78,1072.84,27.7088467,29836.263278196
1659542400,2022-08-03 16:00:00,MKR/USDT,1070.97,1076.5,1061.67,1073.98,2.0638,2208.637892
1659538800,2022-08-03 15:00:00,MKR/USDT,1061.9,1077.73,1061.9,1077.73,11.2656,12033.061298
1659535200,2022-08-03 14:00:00,MKR/USDT,1067.26,1072.33,1056.7,1062.64,9.60114411,10221.3002490504
1659531600,2022-08-03 13:00:00,MKR/USDT,1074.38,1075,1062.55,1070,5.04607445,5403.2532940612
1659528000,2022-08-03 12:00:00,MKR/USDT,1076.17,1088.74,1070.78,1071.83,5.92684136,6409.7097433912
1659524400,2022-08-03 11:00:00,MKR/USDT,1082.03,1085.26,1072.91,1076.12,4.7891,5172.45587
1659520800,2022-08-03 10:00:00,MKR/USDT,1074.88,1085.92,1073.64,1083.3,4.591,4965.441687
1659517200,2022-08-03 09:00:00,MKR/USDT,1073.94,1081.95,1072.29,1074.8,4.748,5117.491952
1659513600,2022-08-03 08:00:00,MKR/USDT,1057.01,1076,1056.85,1072.47,27.12621168,29024.8009173168
1659510000,2022-08-03 07:00:00,MKR/USDT,1056.94,1060.92,1053.93,1056.35,1.4459355,1527.278259505
1659506400,2022-08-03 06:00:00,MKR/USDT,1057.34,1065.79,1055.41,1058.62,4.54384789,4821.6380373118
1659502800,2022-08-03 05:00:00,MKR/USDT,1045.42,1057.28,1043.64,1057.28,1.65924005,1745.189429071
1659499200,2022-08-03 04:00:00,MKR/USDT,1044.08,1049.2,1042.96,1043.14,0.3845,402.092435
1659495600,2022-08-03 03:00:00,MKR/USDT,1033.91,1047.9,1033.91,1041.2,4.7228,4925.657816
1659492000,2022-08-03 02:00:00,MKR/USDT,1032.77,1038.02,1026.8,1028.79,5.64071128,5835.426703317
1659488400,2022-08-03 01:00:00,MKR/USDT,1017.46,1037.37,1016.56,1031.61,1.53962189,1581.866652542
1659484800,2022-08-03 00:00:00,MKR/USDT,1045.14,1051.82,1017.61,1020.83,6.7764,7010.518761
1659481200,2022-08-02 23:00:00,MKR/USDT,1055.6,1056.46,1040.15,1041.86,3.4068,3582.904461
1659477600,2022-08-02 22:00:00,MKR/USDT,1060.72,1063.12,1054.04,1055.98,7.63647034,8075.7624029616
1659474000,2022-08-02 21:00:00,MKR/USDT,1061.93,1062.64,1048.55,1061.33,6.62144641,6987.7497061713
1659470400,2022-08-02 20:00:00,MKR/USDT,1057.86,1065.9,1057.28,1062.01,10.54915932,11204.5266359756
1659466800,2022-08-02 19:00:00,MKR/USDT,1053.24,1075.69,1047.5,1059.03,8.3458643,8859.4476678948
1659463200,2022-08-02 18:00:00,MKR/USDT,1059.51,1067.57,1053.61,1054.04,15.921,16941.478045
1659459600,2022-08-02 17:00:00,MKR/USDT,1073.46,1076.92,1057.86,1059.52,8.09204752,8637.5180197488
1659456000,2022-08-02 16:00:00,MKR/USDT,1059.22,1073.64,1053.62,1072.78,6.57427407,7008.1878403761
1659452400,2022-08-02 15:00:00,MKR/USDT,1054.54,1062.55,1044.17,1059.48,5.83327264,6152.5836650156
1659448800,2022-08-02 14:00:00,MKR/USDT,1031.56,1057.28,1022,1054.7,23.214,24209.156335
1659445200,2022-08-02 13:00:00,MKR/USDT,1020.89,1034.77,1020.89,1030.15,18.26006212,18702.277620756
1659441600,2022-08-02 12:00:00,MKR/USDT,1038.69,1039.06,1015.78,1016.77,11.42271194,11703.2858650838
1659438000,2022-08-02 11:00:00,MKR/USDT,1030.72,1043.44,1029.71,1034.68,8.43432581,8755.345697874
1659434400,2022-08-02 10:00:00,MKR/USDT,1022.25,1036.46,1019.46,1032.37,6.88593886,7087.9910260288
1659430800,2022-08-02 09:00:00,MKR/USDT,1026.38,1033.18,1016.56,1022.22,7.28898464,7464.2351546322
1659427200,2022-08-02 08:00:00,MKR/USDT,1038.48,1038.57,1025.83,1028.22,3.2875,3393.779669
1659423600,2022-08-02 07:00:00,MKR/USDT,1030.74,1043.14,1022.54,1038.51,3.82089538,3944.2150073708
1659420000,2022-08-02 06:00:00,MKR/USDT,1026.3,1039.14,1026.29,1031.43,5.82177621,6012.1835872584
1659416400,2022-08-02 05:00:00,MKR/USDT,1014.72,1031.56,1014.72,1025.74,5.94523278,6112.36312993
1659412800,2022-08-02 04:00:00,MKR/USDT,1015.91,1019.3,1008.52,1018.08,5.37854155,5454.0243665624
1659409200,2022-08-02 03:00:00,MKR/USDT,1025.15,1025.15,1009.62,1012.85,7.41142583,7540.4214054637
1659405600,2022-08-02 02:00:00,MKR/USDT,1040.1,1047.34,1021.8,1026.03,7.0286,7264.706018
1659402000,2022-08-02 01:00:00,MKR/USDT,1057.36,1065.93,1037.06,1041.33,9.0963031,9602.752784123
1659398400,2022-08-02 00:00:00,MKR/USDT,1060.72,1070.78,1053.62,1056.86,8.12576805,8655.8577278024
1659394800,2022-08-01 23:00:00,MKR/USDT,1061.64,1067.5,1057.86,1062.12,8.6148,9164.94288
1659391200,2022-08-01 22:00:00,MKR/USDT,1053.42,1062.91,1046,1058.81,10.84095175,11411.0243126622
1659387600,2022-08-01 21:00:00,MKR/USDT,1066.41,1066.72,1050.6,1053.49,3.3229,3502.352756
1659384000,2022-08-01 20:00:00,MKR/USDT,1056.99,1069.38,1056.07,1066.48,4.67211081,4979.1801294049
1659380400,2022-08-01 19:00:00,MKR/USDT,1056.01,1065.2,1054.68,1058.42,16.09229824,17042.0000271712
1659376800,2022-08-01 18:00:00,MKR/USDT,1056.79,1063.12,1050.6,1059.98,1.24835961,1317.4107610353
1659373200,2022-08-01 17:00:00,MKR/USDT,1075.73,1075.73,1054.68,1054.68,8.07243871,8620.5218975083
1659369600,2022-08-01 16:00:00,MKR/USDT,1094.81,1095.78,1074.76,1074.8,27.22157144,29337.2490076352
1659366000,2022-08-01 15:00:00,MKR/USDT,1104.24,1105.93,1087.96,1093.69,11.5786022,12685.4703490124
1659362400,2022-08-01 14:00:00,MKR/USDT,1095.28,1107.2,1093.66,1103.84,14.77814299,16308.1343275659
1659358800,2022-08-01 13:00:00,MKR/USDT,1083.76,1101.3,1077.21,1098.16,8.5167,9306.274249
1659355200,2022-08-01 12:00:00,MKR/USDT,1093.64,1101.04,1084.16,1084.16,2.783,3042.826449
1659351600,2022-08-01 11:00:00,MKR/USDT,1084.15,1097.77,1074.81,1097.55,2.97844727,3227.5179756832
1659348000,2022-08-01 10:00:00,MKR/USDT,1101.1,1101.1,1077.76,1087.2,4.8723,5312.866792
1659344400,2022-08-01 09:00:00,MKR/USDT,1098.8,1106.8,1095.07,1101.59,1.6997,1871.353629
1659340800,2022-08-01 08:00:00,MKR/USDT,1105.43,1107.46,1099.38,1101.57,0.63061163,696.5235477906
1659337200,2022-08-01 07:00:00,MKR/USDT,1104.13,1106.6,1092.82,1106.58,18.75590324,20559.5046904212
1659333600,2022-08-01 06:00:00,MKR/USDT,1121.23,1121.23,1090.77,1103.6,11.22180011,12340.8533340308
1659330000,2022-08-01 05:00:00,MKR/USDT,1126.89,1132.17,1115.11,1121.61,5.23348991,5892.5818346382
1659326400,2022-08-01 04:00:00,MKR/USDT,1124.03,1128.59,1120.61,1123.89,2.60446711,2929.9130256749
1659322800,2022-08-01 03:00:00,MKR/USDT,1120.42,1125.44,1114.61,1125.44,0.8194,915.580227
1659319200,2022-08-01 02:00:00,MKR/USDT,1122.78,1128.25,1116.54,1120.79,2.81296388,3153.5981853524
1659315600,2022-08-01 01:00:00,MKR/USDT,1109.98,1122.26,1109.98,1119.79,1.8973,2123.213067
1659312000,2022-08-01 00:00:00,MKR/USDT,1099.38,1112.98,1095.81,1109.61,4.89830662,5421.0161599276
1659308400,2022-07-31 23:00:00,MKR/USDT,1103.46,1109.72,1086.77,1101.52,13.966,15280.064618
1659304800,2022-07-31 22:00:00,MKR/USDT,1114.73,1114.73,1096.12,1106.34,11.16147625,12336.3706603994
1659301200,2022-07-31 21:00:00,MKR/USDT,1115.9,1124.79,1111.65,1114.36,8.3176,9292.115066
1659297600,2022-07-31 20:00:00,MKR/USDT,1110.46,1117.38,1106.8,1116.61,5.1728,5753.015377
1659294000,2022-07-31 19:00:00,MKR/USDT,1117.5,1125.96,1108,1109.03,5.8315,6518.861686
1659290400,2022-07-31 18:00:00,MKR/USDT,1120.81,1142.59,1093.66,1116.18,24.25888744,27092.8618674814
1659286800,2022-07-31 17:00:00,MKR/USDT,1143.49,1144.94,1116.68,1118.79,18.15468099,20459.5602437162
1659283200,2022-07-31 16:00:00,MKR/USDT,1166.29,1166.29,1143.08,1144.85,32.7348,37697.608077
1659279600,2022-07-31 15:00:00,MKR/USDT,1150.86,1177.43,1150.73,1167.56,19.34830916,22553.6710615208
1659276000,2022-07-31 14:00:00,MKR/USDT,1139.87,1154.22,1135,1150.46,6.9654,7991.680109
1659272400,2022-07-31 13:00:00,MKR/USDT,1153.04,1153.04,1137.76,1140.08,2.85697069,3261.3740963238
1659268800,2022-07-31 12:00:00,MKR/USDT,1157.64,1158.35,1143.37,1155.45,10.279,11829.335183
1659265200,2022-07-31 11:00:00,MKR/USDT,1151.37,1161.92,1144.76,1158.04,9.6347,11135.19886
1659261600,2022-07-31 10:00:00,MKR/USDT,1129.84,1153.19,1128.78,1152.19,5.27876066,6023.4767485524
1659258000,2022-07-31 09:00:00,MKR/USDT,1116.31,1129.69,1112.56,1125.12,12.8082,14424.914063
1659254400,2022-07-31 08:00:00,MKR/USDT,1128,1135.91,1116.54,1116.68,20.65360794,23207.2287100876
1659250800,2022-07-31 07:00:00,MKR/USDT,1127.4,1135.91,1124.08,1128.82,19.9155,22574.468869
1659247200,2022-07-31 06:00:00,MKR/USDT,1122.77,1127.91,1119.19,1127.91,24.72152642,27756.216248808
1659243600,2022-07-31 05:00:00,MKR/USDT,1140.75,1140.75,1121.17,1122.06,12.12529131,13740.2041744791
1659240000,2022-07-31 04:00:00,MKR/USDT,1127.12,1144.39,1127.12,1144.31,2.1085,2401.975332
1659236400,2022-07-31 03:00:00,MKR/USDT,1127.67,1135.6,1123.55,1127.28,3.3666,3803.229723
1659232800,2022-07-31 02:00:00,MKR/USDT,1134.64,1147.51,1125.23,1129.21,6.0597,6887.783798
1659229200,2022-07-31 01:00:00,MKR/USDT,1141.09,1145.14,1132.15,1132.33,4.7848,5455.786783
1659225600,2022-07-31 00:00:00,MKR/USDT,1121.61,1143.08,1114.27,1143.08,8.70896908,9820.8112637596
1659222000,2022-07-30 23:00:00,MKR/USDT,1110.41,1124.08,1104.96,1122.18,10.93803862,12197.3114863402
1659218400,2022-07-30 22:00:00,MKR/USDT,1114.12,1114.8,1095.07,1113.41,30.12078172,33301.1970680691
1659214800,2022-07-30 21:00:00,MKR/USDT,1128.1,1129.4,1115.93,1116.95,4.2881,4820.192249
1659211200,2022-07-30 20:00:00,MKR/USDT,1134.13,1136.16,1124.38,1127.93,6.33921086,7165.4201837128
1659207600,2022-07-30 19:00:00,MKR/USDT,1163.07,1163.45,1133.03,1133.03,10.47361183,12048.3705121825
1659204000,2022-07-30 18:00:00,MKR/USDT,1167.15,1169.13,1162.04,1166.05,1.10365543,1286.6612391157
1659200400,2022-07-30 17:00:00,MKR/USDT,1175.4,1178.94,1162.17,1165.11,4.48106663,5241.8679575084
1659196800,2022-07-30 16:00:00,MKR/USDT,1171.93,1186.53,1170,1175.96,12.14445598,14311.3662808552
1659193200,2022-07-30 15:00:00,MKR/USDT,1158.5,1180.78,1157.11,1172.07,13.97913247,16384.6798037314
1659189600,2022-07-30 14:00:00,MKR/USDT,1163.57,1172.92,1154.87,1156.52,10.27315783,11963.8480815876
1659186000,2022-07-30 13:00:00,MKR/USDT,1147.29,1170.53,1145.88,1163.96,12.02231128,13933.0095648968
1659182400,2022-07-30 12:00:00,MKR/USDT,1139.84,1152,1134.77,1148.38,10.68120707,12234.9206066388
1659178800,2022-07-30 11:00:00,MKR/USDT,1122.53,1146.37,1122.53,1139.4,16.4939,18738.821687
1659175200,2022-07-30 10:00:00,MKR/USDT,1136.39,1136.39,1117.95,1123.9,3.67134649,4128.5937480752
1659171600,2022-07-30 09:00:00,MKR/USDT,1142.44,1150.86,1133.7,1140.12,4.17086749,4766.4959719018
1659168000,2022-07-30 08:00:00,MKR/USDT,1146.03,1152.77,1139.42,1143.81,9.12015912,10465.1712539766
1659164400,2022-07-30 07:00:00,MKR/USDT,1141.33,1149.21,1140.99,1142.59,5.9595,6818.307263
1659160800,2022-07-30 06:00:00,MKR/USDT,1126.31,1143.86,1123.75,1142.2,8.33814967,9440.4812864732
1659157200,2022-07-30 05:00:00,MKR/USDT,1128.14,1138,1120,1128.82,14.39205746,16220.4614102728
1659153600,2022-07-30 04:00:00,MKR/USDT,1137.34,1138.07,1114.13,1125.33,14.87342316,16710.1805231344
1659150000,2022-07-30 03:00:00,MKR/USDT,1150.68,1150.68,1129.98,1136.71,24.16515066,27532.5158842363
1659146400,2022-07-30 02:00:00,MKR/USDT,1154.46,1156.37,1131.78,1150.75,26.92316253,30958.5030512003
1659142800,2022-07-30 01:00:00,MKR/USDT,1153.01,1156.58,1123.92,1156.58,9.9947,11448.751804
1659139200,2022-07-30 00:00:00,MKR/USDT,1152.37,1162.3,1141.23,1153,9.24443941,10664.9935246906
1659135600,2022-07-29 23:00:00,MKR/USDT,1158.27,1174.98,1147,1151.14,21.0887,24562.211848
1659132000,2022-07-29 22:00:00,MKR/USDT,1139.71,1169.86,1129.84,1158.99,10.9564,12657.215991
1659128400,2022-07-29 21:00:00,MKR/USDT,1152.95,1159.51,1130.31,1141.12,14.31248021,16434.0130380279
1659124800,2022-07-29 20:00:00,MKR/USDT,1120,1152.95,1112.38,1152.95,18.20178622,20613.362438106
1659121200,2022-07-29 19:00:00,MKR/USDT,1107.83,1121.5,1102,1118.32,8.1986,9104.822464
1659117600,2022-07-29 18:00:00,MKR/USDT,1096.25,1120.04,1094.37,1107.55,9.48238379,10514.811276927
1659114000,2022-07-29 17:00:00,MKR/USDT,1091.63,1100,1075.74,1095.2,4.52117114,4913.6304755582
1659110400,2022-07-29 16:00:00,MKR/USDT,1114.06,1115.68,1074.75,1091.64,20.07152228,21801.1983357388
1659106800,2022-07-29 15:00:00,MKR/USDT,1116.54,1122.57,1109.72,1112.38,21.60748848,24127.2247536313
1659103200,2022-07-29 14:00:00,MKR/USDT,1101.97,1127.98,1101.97,1117.95,19.50078198,21739.3422095238
1659099600,2022-07-29 13:00:00,MKR/USDT,1079.7,1105.8,1070.78,1101.88,16.44661797,17926.9451062554
1659096000,2022-07-29 12:00:00,MKR/USDT,1062.21,1081.02,1057.83,1081.02,37.62099093,40093.6116438517
1659092400,2022-07-29 11:00:00,MKR/USDT,1100.13,1100.27,1053.79,1060.89,19.52224291,20873.9623790142
1659088800,2022-07-29 10:00:00,MKR/USDT,1115.1,1119.54,1094.64,1099.38,23.90858209,26457.0503085019
1659085200,2022-07-29 09:00:00,MKR/USDT,1105.32,1117.5,1093.66,1117.11,11.86550348,13069.2876058624
1659081600,2022-07-29 08:00:00,MKR/USDT,1093.96,1110.66,1081.6,1105.85,128.00812399,140027.3512068854
1659078000,2022-07-29 07:00:00,MKR/USDT,1096.56,1102,1087.94,1094.9,9.19377153,10087.5549631478
1659074400,2022-07-29 06:00:00,MKR/USDT,1119.95,1137,1091.45,1094.32,42.20492776,46836.4415248656
1659070800,2022-07-29 05:00:00,MKR/USDT,1120.03,1126,1113.34,1121.41,10.8412309,12152.935297999
1659067200,2022-07-29 04:00:00,MKR/USDT,1118.14,1126,1112.72,1120.91,9.97368385,11152.7222875454
1659063600,2022-07-29 03:00:00,MKR/USDT,1113.96,1120.4,1107.2,1118.12,22.8879,25610.6581177278
1659060000,2022-07-29 02:00:00,MKR/USDT,1115.87,1127.98,1109.6,1110.82,9.524,10606.481874
1659056400,2022-07-29 01:00:00,MKR/USDT,1120.36,1121,1103.87,1118.12,30.32721026,33789.6723713772
1659052800,2022-07-29 00:00:00,MKR/USDT,1115.11,1132.02,1096.66,1118.73,18.00342429,19977.6118202034
1659049200,2022-07-28 23:00:00,MKR/USDT,1118.86,1118.86,1108.73,1115.05,2.95171493,3286.0456702465
1659045600,2022-07-28 22:00:00,MKR/USDT,1124.69,1124.69,1110.82,1118.38,3.4659873,3868.4602046651
1659042000,2022-07-28 21:00:00,MKR/USDT,1114.59,1126,1110.82,1123.77,14.05380412,15737.1419613431
1659038400,2022-07-28 20:00:00,MKR/USDT,1108.7,1131.13,1108,1117.05,31.28301049,35000.6337538538
1659034800,2022-07-28 19:00:00,MKR/USDT,1109.04,1119,1099.01,1108.73,15.93227454,17693.7166918786
1659031200,2022-07-28 18:00:00,MKR/USDT,1119.21,1126.02,1096.17,1105.27,20.25855014,22538.2129445664
1659027600,2022-07-28 17:00:00,MKR/USDT,1066.98,1125.36,1065.55,1121.54,37.1075357,40681.4052099118
1659024000,2022-07-28 16:00:00,MKR/USDT,1064.43,1072.1,1057.02,1065.73,12.51460166,13348.5458363575
1659020400,2022-07-28 15:00:00,MKR/USDT,1033.58,1066.61,1027.43,1064.61,23.17868431,24287.2110055121
