https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOSBEAR,Volume USDT
1647388800000.0,2022-03-16 00:00:00,EOSBEAR/USDT,2.457e-05,2.498e-05,2.053e-05,2.063e-05,76995729.52011633,1588.4219
1647302400000.0,2022-03-15 00:00:00,EOSBEAR/USDT,2.528e-05,2.688e-05,2.381e-05,2.457e-05,83321.12332112332,2.0472
1647216000000.0,2022-03-14 00:00:00,EOSBEAR/USDT,2.787e-05,2.879e-05,2.498e-05,2.528e-05,20443.037974683546,0.5168
1647129600000.0,2022-03-13 00:00:00,EOSBEAR/USDT,2.542e-05,2.841e-05,2.42e-05,2.787e-05,752321.4926444205,20.9672
1647043200000.0,2022-03-12 00:00:00,EOSBEAR/USDT,2.553e-05,2.566e-05,2.414e-05,2.542e-05,38958831.62863886,990.3335
1646956800000.0,2022-03-11 00:00:00,EOSBEAR/USDT,2.512e-05,2.71e-05,2.387e-05,2.553e-05,74096991.77438308,1891.6962
1646870400000.0,2022-03-10 00:00:00,EOSBEAR/USDT,2.234e-05,2.644e-05,2.143e-05,2.512e-05,47194255.57324841,1185.5197
1646784000000.0,2022-03-09 00:00:00,EOSBEAR/USDT,2.638e-05,2.638e-05,2.211e-05,2.234e-05,7143281.110116384,159.5809
1646697600000.0,2022-03-08 00:00:00,EOSBEAR/USDT,2.877e-05,2.917e-05,2.542e-05,2.638e-05,207478870.35633054,5473.2926
1646611200000.0,2022-03-07 00:00:00,EOSBEAR/USDT,2.695e-05,3.057e-05,2.467e-05,2.877e-05,43334073.6878693,1246.7213
1646524800000.0,2022-03-06 00:00:00,EOSBEAR/USDT,2.428e-05,2.717e-05,2.374e-05,2.695e-05,22651339.51762523,610.4536
1646438400000.0,2022-03-05 00:00:00,EOSBEAR/USDT,2.623e-05,2.744e-05,2.394e-05,2.428e-05,106896116.14497527,2595.4377
1646352000000.0,2022-03-04 00:00:00,EOSBEAR/USDT,2.164e-05,2.682e-05,2.138e-05,2.623e-05,20013797.178802896,524.9619
1646265600000.0,2022-03-03 00:00:00,EOSBEAR/USDT,2.009e-05,2.229e-05,1.982e-05,2.164e-05,1307301.2939001848,28.29
1646179200000.0,2022-03-02 00:00:00,EOSBEAR/USDT,1.878e-05,2.068e-05,1.831e-05,2.009e-05,36789606.769537084,739.1032
1646092800000.0,2022-03-01 00:00:00,EOSBEAR/USDT,1.848e-05,1.982e-05,1.774e-05,1.878e-05,61634446.219382316,1157.4949
1646006400000.0,2022-02-28 00:00:00,EOSBEAR/USDT,2.472e-05,2.564e-05,1.848e-05,1.848e-05,240942153.67965367,4452.611
1645920000000.0,2022-02-27 00:00:00,EOSBEAR/USDT,2.248e-05,2.576e-05,2.003e-05,2.472e-05,76958325.24271844,1902.4098
1645833600000.0,2022-02-26 00:00:00,EOSBEAR/USDT,2.33e-05,2.355e-05,2.025e-05,2.248e-05,160954942.1708185,3618.2671
1645747200000.0,2022-02-25 00:00:00,EOSBEAR/USDT,2.638e-05,2.73e-05,2.264e-05,2.33e-05,35836781.115879826,834.997
1645660800000.0,2022-02-24 00:00:00,EOSBEAR/USDT,2.486e-05,3.379e-05,2.435e-05,2.638e-05,395049799.0902198,10421.4137
1645574400000.0,2022-02-23 00:00:00,EOSBEAR/USDT,2.316e-05,2.495e-05,2.109e-05,2.486e-05,30403382.944489136,755.8281
1645488000000.0,2022-02-22 00:00:00,EOSBEAR/USDT,2.692e-05,2.794e-05,2.277e-05,2.319e-05,79538253.55756791,1844.4921
1645401600000.0,2022-02-21 00:00:00,EOSBEAR/USDT,2.279e-05,2.694e-05,2.052e-05,2.692e-05,314957284.5468054,8478.6501
1645315200000.0,2022-02-20 00:00:00,EOSBEAR/USDT,2.059e-05,2.354e-05,2.036e-05,2.279e-05,102050798.59587538,2325.7377
1645228800000.0,2022-02-19 00:00:00,EOSBEAR/USDT,2.04e-05,2.191e-05,1.931e-05,2.059e-05,149553933.9485187,3079.3155
1645142400000.0,2022-02-18 00:00:00,EOSBEAR/USDT,1.976e-05,2.072e-05,1.826e-05,2.04e-05,901526397.0588235,18391.1385
1645056000000.0,2022-02-17 00:00:00,EOSBEAR/USDT,1.559e-05,2.014e-05,1.512e-05,1.976e-05,208724509.10931176,4124.3963
1644969600000.0,2022-02-16 00:00:00,EOSBEAR/USDT,1.611e-05,1.724e-05,1.521e-05,1.559e-05,637137081.4624759,9932.9671
1644883200000.0,2022-02-15 00:00:00,EOSBEAR/USDT,2.031e-05,2.044e-05,1.597e-05,1.613e-05,378115443.2734036,6099.0021
1644796800000.0,2022-02-14 00:00:00,EOSBEAR/USDT,1.989e-05,2.155e-05,1.965e-05,2.031e-05,19723810.93057607,400.5906
1644710400000.0,2022-02-13 00:00:00,EOSBEAR/USDT,1.95e-05,2.065e-05,1.883e-05,1.989e-05,15908994.469582703,316.4299
1644624000000.0,2022-02-12 00:00:00,EOSBEAR/USDT,1.919e-05,2.084e-05,1.873e-05,1.95e-05,0.0,0.0
1644537600000.0,2022-02-11 00:00:00,EOSBEAR/USDT,1.651e-05,1.97e-05,1.556e-05,1.919e-05,17181563.314226158,329.7142
1644451200000.0,2022-02-10 00:00:00,EOSBEAR/USDT,1.469e-05,1.657e-05,1.314e-05,1.651e-05,288380139.3095094,4761.1561
1644364800000.0,2022-02-09 00:00:00,EOSBEAR/USDT,1.54e-05,1.592e-05,1.42e-05,1.469e-05,392617215.79305655,5767.5469
1644278400000.0,2022-02-08 00:00:00,EOSBEAR/USDT,1.438e-05,1.66e-05,1.327e-05,1.54e-05,116543655.84415583,1794.7723
1644192000000.0,2022-02-07 00:00:00,EOSBEAR/USDT,1.769e-05,1.859e-05,1.404e-05,1.438e-05,480357969.40194714,6907.5476
1644105600000.0,2022-02-06 00:00:00,EOSBEAR/USDT,1.891e-05,1.986e-05,1.747e-05,1.769e-05,81307331.82589035,1438.3267
1644019200000.0,2022-02-05 00:00:00,EOSBEAR/USDT,1.885e-05,1.979e-05,1.793e-05,1.891e-05,112469925.96509784,2126.8063
1643932800000.0,2022-02-04 00:00:00,EOSBEAR/USDT,2.443e-05,2.483e-05,1.885e-05,1.885e-05,186259973.47480106,3511.0005
1643846400000.0,2022-02-03 00:00:00,EOSBEAR/USDT,2.561e-05,2.682e-05,2.443e-05,2.443e-05,56446246.418338105,1378.9818
1643760000000.0,2022-02-02 00:00:00,EOSBEAR/USDT,2.297e-05,2.565e-05,2.013e-05,2.561e-05,315866075.7516595,8089.3302
1643673600000.0,2022-02-01 00:00:00,EOSBEAR/USDT,2.386e-05,2.457e-05,2.28e-05,2.308e-05,177491434.1421144,4096.5023
1643587200000.0,2022-01-31 00:00:00,EOSBEAR/USDT,2.403e-05,2.757e-05,2.347e-05,2.386e-05,72234287.5104778,1723.5101
1643500800000.0,2022-01-30 00:00:00,EOSBEAR/USDT,2.386e-05,2.593e-05,2.3e-05,2.403e-05,221782259.67540577,5329.4277
1643414400000.0,2022-01-29 00:00:00,EOSBEAR/USDT,2.492e-05,2.492e-05,2.277e-05,2.386e-05,27622120.704107296,659.0638
1643328000000.0,2022-01-28 00:00:00,EOSBEAR/USDT,2.875e-05,2.895e-05,2.481e-05,2.492e-05,245130722.31139645,6108.6576
1643241600000.0,2022-01-27 00:00:00,EOSBEAR/USDT,2.898e-05,3.164e-05,2.782e-05,2.875e-05,92995373.91304348,2673.617
1643155200000.0,2022-01-26 00:00:00,EOSBEAR/USDT,2.946e-05,3.065e-05,2.366e-05,2.898e-05,219924692.8916494,6373.4176
1643068800000.0,2022-01-25 00:00:00,EOSBEAR/USDT,3.059e-05,3.222e-05,2.945e-05,2.946e-05,296309097.0807875,8729.266
1642982400000.0,2022-01-24 00:00:00,EOSBEAR/USDT,2.799e-05,3.893e-05,2.799e-05,3.059e-05,69582278.52239296,2128.5219
1642896000000.0,2022-01-23 00:00:00,EOSBEAR/USDT,3.015e-05,3.259e-05,2.784e-05,2.799e-05,93608438.72811717,2620.1002
1642809600000.0,2022-01-22 00:00:00,EOSBEAR/USDT,2.585e-05,3.637e-05,2.412e-05,3.015e-05,251388291.8739635,7579.357
1642723200000.0,2022-01-21 00:00:00,EOSBEAR/USDT,1.957e-05,2.67e-05,1.919e-05,2.585e-05,317693114.11992264,8212.367
1642636800000.0,2022-01-20 00:00:00,EOSBEAR/USDT,1.765e-05,1.997e-05,1.566e-05,1.957e-05,534520516.0960654,10460.5665
1642550400000.0,2022-01-19 00:00:00,EOSBEAR/USDT,1.615e-05,1.82e-05,1.546e-05,1.765e-05,594769501.4164306,10497.6817
1642464000000.0,2022-01-18 00:00:00,EOSBEAR/USDT,1.62e-05,1.742e-05,1.439e-05,1.615e-05,117805108.35913312,1902.5525
1642377600000.0,2022-01-17 00:00:00,EOSBEAR/USDT,1.491e-05,1.682e-05,1.478e-05,1.62e-05,176438944.44444445,2858.3109
1642291200000.0,2022-01-16 00:00:00,EOSBEAR/USDT,1.491e-05,1.557e-05,1.437e-05,1.491e-05,3487002.0120724346,51.9912
1642204800000.0,2022-01-15 00:00:00,EOSBEAR/USDT,1.561e-05,1.584e-05,1.434e-05,1.491e-05,154481079.81220657,2303.3129
1642118400000.0,2022-01-14 00:00:00,EOSBEAR/USDT,1.699e-05,1.727e-05,1.463e-05,1.561e-05,55046591.92825112,859.2773
1642032000000.0,2022-01-13 00:00:00,EOSBEAR/USDT,1.553e-05,1.712e-05,1.53e-05,1.702e-05,20779894.242068157,353.6738
1641945600000.0,2022-01-12 00:00:00,EOSBEAR/USDT,1.79e-05,1.79e-05,1.512e-05,1.553e-05,637112562.7817129,9894.3581
1641859200000.0,2022-01-11 00:00:00,EOSBEAR/USDT,1.95e-05,1.966e-05,1.73e-05,1.79e-05,197489653.6312849,3535.0648
1641772800000.0,2022-01-10 00:00:00,EOSBEAR/USDT,1.761e-05,2.16e-05,1.706e-05,1.95e-05,393432861.53846157,7671.9408
1641686400000.0,2022-01-09 00:00:00,EOSBEAR/USDT,1.871e-05,1.893e-05,1.679e-05,1.761e-05,284478444.06587166,5009.6654
1641600000000.0,2022-01-08 00:00:00,EOSBEAR/USDT,1.697e-05,1.971e-05,1.605e-05,1.871e-05,247392437.19935864,4628.7125
1641513600000.0,2022-01-07 00:00:00,EOSBEAR/USDT,1.582e-05,1.881e-05,1.572e-05,1.697e-05,268984832.0565704,4564.6726
1641427200000.0,2022-01-06 00:00:00,EOSBEAR/USDT,1.627e-05,1.755e-05,1.556e-05,1.582e-05,10875018.963337546,172.0428
1641340800000.0,2022-01-05 00:00:00,EOSBEAR/USDT,1.291e-05,1.771e-05,1.223e-05,1.627e-05,118578524.89244008,1929.2726
1641254400000.0,2022-01-04 00:00:00,EOSBEAR/USDT,1.273e-05,1.32e-05,1.196e-05,1.291e-05,624428024.7869868,8061.3658
1641168000000.0,2022-01-03 00:00:00,EOSBEAR/USDT,1.205e-05,1.326e-05,1.205e-05,1.273e-05,1618853.10290652,20.608
1641081600000.0,2022-01-02 00:00:00,EOSBEAR/USDT,1.325e-05,1.351e-05,1.177e-05,1.205e-05,120772157.67634855,1455.3045
1640995200000.0,2022-01-01 00:00:00,EOSBEAR/USDT,1.513e-05,1.519e-05,1.328e-05,1.328e-05,10828953.313253013,143.8085
1640908800000.0,2021-12-31 00:00:00,EOSBEAR/USDT,1.436e-05,1.576e-05,1.353e-05,1.513e-05,1438327.8255122274,21.7619
1640822400000.0,2021-12-30 00:00:00,EOSBEAR/USDT,1.519e-05,1.613e-05,1.4e-05,1.436e-05,611225139.275766,8777.193
1640736000000.0,2021-12-29 00:00:00,EOSBEAR/USDT,1.391e-05,1.54e-05,1.285e-05,1.519e-05,230614193.54838708,3503.0296
1640649600000.0,2021-12-28 00:00:00,EOSBEAR/USDT,1.138e-05,1.412e-05,1.138e-05,1.391e-05,17430697.340043135,242.461
1640563200000.0,2021-12-27 00:00:00,EOSBEAR/USDT,1.134e-05,1.162e-05,1.032e-05,1.138e-05,0.0,0.0
1640476800000.0,2021-12-26 00:00:00,EOSBEAR/USDT,1.12e-05,1.199e-05,1.114e-05,1.134e-05,125241181.65784831,1420.235
1640390400000.0,2021-12-25 00:00:00,EOSBEAR/USDT,1.146e-05,1.164e-05,1.082e-05,1.12e-05,88964053.57142857,996.3974
1640304000000.0,2021-12-24 00:00:00,EOSBEAR/USDT,1.051e-05,1.162e-05,1.029e-05,1.146e-05,163601343.8045375,1874.8714
1640217600000.0,2021-12-23 00:00:00,EOSBEAR/USDT,1.197e-05,1.239e-05,1.02e-05,1.051e-05,988813139.8667936,10392.4261
1640131200000.0,2021-12-22 00:00:00,EOSBEAR/USDT,1.245e-05,1.263e-05,1.123e-05,1.197e-05,330503725.9816207,3956.1296
1640044800000.0,2021-12-21 00:00:00,EOSBEAR/USDT,1.415e-05,1.431e-05,1.195e-05,1.245e-05,527805887.5502008,6571.1833
1639958400000.0,2021-12-20 00:00:00,EOSBEAR/USDT,1.414e-05,1.541e-05,1.224e-05,1.415e-05,903051689.0459363,12778.1814
1639872000000.0,2021-12-19 00:00:00,EOSBEAR/USDT,1.347e-05,1.432e-05,1.281e-05,1.414e-05,166708960.3960396,2357.2647
1639785600000.0,2021-12-18 00:00:00,EOSBEAR/USDT,1.475e-05,1.535e-05,1.272e-05,1.347e-05,24037112.10096511,323.7799
1639699200000.0,2021-12-17 00:00:00,EOSBEAR/USDT,1.403e-05,1.6e-05,1.316e-05,1.475e-05,4462813.559322034,65.8265
1639612800000.0,2021-12-16 00:00:00,EOSBEAR/USDT,1.24e-05,1.422e-05,1.213e-05,1.403e-05,152900049.89308625,2145.1877
1639526400000.0,2021-12-15 00:00:00,EOSBEAR/USDT,1.259e-05,1.486e-05,1.106e-05,1.24e-05,225921774.19354838,2801.43
1639440000000.0,2021-12-14 00:00:00,EOSBEAR/USDT,1.715e-05,1.772e-05,1.174e-05,1.259e-05,2063923772.8355837,25984.8003
1639353600000.0,2021-12-13 00:00:00,EOSBEAR/USDT,1.408e-05,1.793e-05,1.34e-05,1.715e-05,298603778.42565596,5121.0548
1639267200000.0,2021-12-12 00:00:00,EOSBEAR/USDT,1.328e-05,1.499e-05,1.209e-05,1.408e-05,412590688.9204545,5809.2769
1639180800000.0,2021-12-11 00:00:00,EOSBEAR/USDT,1.981e-05,2.081e-05,1.155e-05,1.328e-05,698271777.1084337,9273.0492
1639094400000.0,2021-12-10 00:00:00,EOSBEAR/USDT,1.709e-05,2.005e-05,1.55e-05,1.981e-05,2086814.7400302878,41.3398
1639008000000.0,2021-12-09 00:00:00,EOSBEAR/USDT,1.264e-05,1.717e-05,1.216e-05,1.709e-05,15137524.868344061,258.7003
1638921600000.0,2021-12-08 00:00:00,EOSBEAR/USDT,2.129e-05,2.247e-05,1.06e-05,1.264e-05,2472175617.088608,31248.2998
1638835200000.0,2021-12-07 00:00:00,EOSBEAR/USDT,2.034e-05,2.167e-05,1.958e-05,2.129e-05,9051075.622357914,192.6974
1638748800000.0,2021-12-06 00:00:00,EOSBEAR/USDT,2.645e-05,3.286e-05,2.004e-05,2.034e-05,546816234.0216323,11122.2422
1638662400000.0,2021-12-05 00:00:00,EOSBEAR/USDT,2.342e-05,2.843e-05,2.082e-05,2.645e-05,120235674.85822307,3180.2336
1638576000000.0,2021-12-04 00:00:00,EOSBEAR/USDT,1.648e-05,3.26e-05,1.581e-05,2.342e-05,87653800.17079419,2052.852
1638489600000.0,2021-12-03 00:00:00,EOSBEAR/USDT,1.396e-05,1.648e-05,1.257e-05,1.648e-05,28983464.805825237,477.6475
1638403200000.0,2021-12-02 00:00:00,EOSBEAR/USDT,1.36e-05,1.488e-05,1.36e-05,1.396e-05,36273846.70487106,506.3829
1638316800000.0,2021-12-01 00:00:00,EOSBEAR/USDT,1.34e-05,1.412e-05,1.276e-05,1.36e-05,46996801.47058824,639.1565
1638230400000.0,2021-11-30 00:00:00,EOSBEAR/USDT,1.337e-05,1.487e-05,1.228e-05,1.34e-05,135304000.0,1813.0736
1638144000000.0,2021-11-29 00:00:00,EOSBEAR/USDT,1.463e-05,1.485e-05,1.315e-05,1.337e-05,12710119.67090501,169.9343
1638057600000.0,2021-11-28 00:00:00,EOSBEAR/USDT,1.474e-05,1.624e-05,1.429e-05,1.463e-05,60739002.05058099,888.6116
1637971200000.0,2021-11-27 00:00:00,EOSBEAR/USDT,1.496e-05,1.534e-05,1.45e-05,1.474e-05,31422252.37449118,463.164
1637884800000.0,2021-11-26 00:00:00,EOSBEAR/USDT,1.243e-05,1.667e-05,1.241e-05,1.496e-05,154070795.45454544,2304.8991
1637798400000.0,2021-11-25 00:00:00,EOSBEAR/USDT,1.277e-05,1.399e-05,1.205e-05,1.243e-05,61547256.63716815,765.0324
1637712000000.0,2021-11-24 00:00:00,EOSBEAR/USDT,1.269e-05,1.355e-05,1.231e-05,1.277e-05,3037603.7588097104,38.7902
1637625600000.0,2021-11-23 00:00:00,EOSBEAR/USDT,1.333e-05,1.408e-05,1.244e-05,1.269e-05,8062561.071710008,102.3139
1637539200000.0,2021-11-22 00:00:00,EOSBEAR/USDT,1.235e-05,1.406e-05,1.22e-05,1.333e-05,63119497.37434358,841.3829
1637452800000.0,2021-11-21 00:00:00,EOSBEAR/USDT,1.169e-05,1.247e-05,1.141e-05,1.235e-05,5463829.95951417,67.4783
1637366400000.0,2021-11-20 00:00:00,EOSBEAR/USDT,1.219e-05,1.297e-05,1.165e-05,1.169e-05,14502326.775021385,169.5322
1637280000000.0,2021-11-19 00:00:00,EOSBEAR/USDT,1.44e-05,1.461e-05,1.212e-05,1.219e-05,73550803.93765381,896.5843
1637193600000.0,2021-11-18 00:00:00,EOSBEAR/USDT,1.201e-05,1.532e-05,1.148e-05,1.443e-05,210022349.27234927,3030.6225
1637107200000.0,2021-11-17 00:00:00,EOSBEAR/USDT,1.223e-05,1.346e-05,1.167e-05,1.201e-05,589850449.6253122,7084.1039
1637020800000.0,2021-11-16 00:00:00,EOSBEAR/USDT,9.51e-06,1.363e-05,9.51e-06,1.223e-05,1370486508.5854456,16761.05
1636934400000.0,2021-11-15 00:00:00,EOSBEAR/USDT,8.72e-06,9.58e-06,8.01e-06,9.51e-06,982724574.1324921,9345.7107
1636848000000.0,2021-11-14 00:00:00,EOSBEAR/USDT,8.45e-06,9.29e-06,8.05e-06,8.72e-06,183182190.36697248,1597.3487
1636761600000.0,2021-11-13 00:00:00,EOSBEAR/USDT,9.35e-06,9.67e-06,8.12e-06,8.45e-06,11407692.307692306,96.395
1636675200000.0,2021-11-12 00:00:00,EOSBEAR/USDT,8.82e-06,1.021e-05,7.96e-06,9.35e-06,526974598.93048126,4927.2125
1636588800000.0,2021-11-11 00:00:00,EOSBEAR/USDT,9.55e-06,9.75e-06,8.32e-06,8.82e-06,404113605.4421769,3564.282
1636502400000.0,2021-11-10 00:00:00,EOSBEAR/USDT,7.88e-06,1.063e-05,7.1e-06,9.51e-06,774750851.7350157,7367.8806
1636416000000.0,2021-11-09 00:00:00,EOSBEAR/USDT,9.9e-06,1.001e-05,7.13e-06,7.88e-06,669407855.3299491,5274.9339
1636329600000.0,2021-11-08 00:00:00,EOSBEAR/USDT,1.205e-05,1.221e-05,9.7e-06,9.9e-06,716604242.4242424,7094.382
1636243200000.0,2021-11-07 00:00:00,EOSBEAR/USDT,1.341e-05,1.349e-05,1.205e-05,1.205e-05,389290298.7551867,4690.9481
1636156800000.0,2021-11-06 00:00:00,EOSBEAR/USDT,1.286e-05,1.5e-05,1.25e-05,1.341e-05,184770439.9701715,2477.7716
1636070400000.0,2021-11-05 00:00:00,EOSBEAR/USDT,1.251e-05,1.312e-05,1.214e-05,1.286e-05,31605101.088646967,406.4416
1635984000000.0,2021-11-04 00:00:00,EOSBEAR/USDT,1.134e-05,1.33e-05,1.106e-05,1.251e-05,91046650.67945643,1138.9936
1635897600000.0,2021-11-03 00:00:00,EOSBEAR/USDT,1.134e-05,1.259e-05,1.013e-05,1.134e-05,700097354.4973545,7939.104
1635811200000.0,2021-11-02 00:00:00,EOSBEAR/USDT,1.187e-05,1.214e-05,1.069e-05,1.134e-05,413327195.76719576,4687.1304
1635724800000.0,2021-11-01 00:00:00,EOSBEAR/USDT,1.188e-05,1.301e-05,1.127e-05,1.187e-05,511463125.5265375,6071.0673
1635638400000.0,2021-10-31 00:00:00,EOSBEAR/USDT,1.326e-05,1.354e-05,1.075e-05,1.188e-05,235743989.89898992,2800.6386
1635552000000.0,2021-10-30 00:00:00,EOSBEAR/USDT,1.307e-05,1.414e-05,1.294e-05,1.326e-05,64597767.72247361,856.5664
1635465600000.0,2021-10-29 00:00:00,EOSBEAR/USDT,1.39e-05,1.412e-05,1.272e-05,1.307e-05,263340283.0910482,3441.8575
1635379200000.0,2021-10-28 00:00:00,EOSBEAR/USDT,1.702e-05,1.725e-05,1.314e-05,1.39e-05,1005401971.2230215,13975.0874
1635292800000.0,2021-10-27 00:00:00,EOSBEAR/USDT,1.264e-05,1.769e-05,1.204e-05,1.702e-05,616292561.6921269,10489.2994
1635206400000.0,2021-10-26 00:00:00,EOSBEAR/USDT,1.173e-05,1.293e-05,1.099e-05,1.264e-05,168734738.92405063,2132.8071
1635120000000.0,2021-10-25 00:00:00,EOSBEAR/USDT,1.249e-05,1.251e-05,1.162e-05,1.173e-05,11900988.917306054,139.5986
1635033600000.0,2021-10-24 00:00:00,EOSBEAR/USDT,1.317e-05,1.321e-05,1.037e-05,1.249e-05,559323154.5236189,6985.9462
1634947200000.0,2021-10-23 00:00:00,EOSBEAR/USDT,1.412e-05,1.456e-05,1.294e-05,1.317e-05,466248109.3394078,6140.4876
1634860800000.0,2021-10-22 00:00:00,EOSBEAR/USDT,1.354e-05,1.457e-05,1.267e-05,1.412e-05,444019546.7422096,6269.556
1634774400000.0,2021-10-21 00:00:00,EOSBEAR/USDT,1.242e-05,1.392e-05,1.148e-05,1.354e-05,1589121728.212703,21516.7082
1634688000000.0,2021-10-20 00:00:00,EOSBEAR/USDT,1.613e-05,1.627e-05,1.192e-05,1.242e-05,1349123977.4557166,16756.1198
1634601600000.0,2021-10-19 00:00:00,EOSBEAR/USDT,1.648e-05,1.702e-05,1.558e-05,1.613e-05,580713397.3961563,9366.9071
1634515200000.0,2021-10-18 00:00:00,EOSBEAR/USDT,1.675e-05,1.725e-05,1.5e-05,1.648e-05,3041513391.990291,50124.1407
1634428800000.0,2021-10-17 00:00:00,EOSBEAR/USDT,1.502e-05,1.814e-05,1.479e-05,1.675e-05,673418471.6417911,11279.7594
1634342400000.0,2021-10-16 00:00:00,EOSBEAR/USDT,1.43e-05,1.528e-05,1.377e-05,1.502e-05,1624810505.9920106,24404.6538
1634256000000.0,2021-10-15 00:00:00,EOSBEAR/USDT,1.457e-05,1.613e-05,1.356e-05,1.43e-05,2549664167.8321676,36460.1976
1634169600000.0,2021-10-14 00:00:00,EOSBEAR/USDT,1.479e-05,1.504e-05,1.355e-05,1.457e-05,1548037700.754976,22554.9093
1634083200000.0,2021-10-13 00:00:00,EOSBEAR/USDT,1.591e-05,1.702e-05,1.467e-05,1.479e-05,2390399127.789047,35354.0031
1633996800000.0,2021-10-12 00:00:00,EOSBEAR/USDT,1.524e-05,1.799e-05,1.524e-05,1.591e-05,3521022910.119422,56019.4745
1633910400000.0,2021-10-11 00:00:00,EOSBEAR/USDT,1.503e-05,1.639e-05,1.321e-05,1.524e-05,1602474212.5984251,24421.707
1633824000000.0,2021-10-10 00:00:00,EOSBEAR/USDT,1.205e-05,1.512e-05,1.198e-05,1.503e-05,538209813.7059215,8089.2935
1633737600000.0,2021-10-09 00:00:00,EOSBEAR/USDT,1.546e-05,1.561e-05,1.15e-05,1.205e-05,5062349585.062241,61001.3125
1633651200000.0,2021-10-08 00:00:00,EOSBEAR/USDT,1.457e-05,1.578e-05,1.368e-05,1.546e-05,998775187.5808537,15441.0644
1633564800000.0,2021-10-07 00:00:00,EOSBEAR/USDT,1.451e-05,1.608e-05,1.366e-05,1.457e-05,4243334474.9485245,61825.3833
1633478400000.0,2021-10-06 00:00:00,EOSBEAR/USDT,1.457e-05,1.772e-05,1.295e-05,1.451e-05,4117452467.263956,59744.2353
1633392000000.0,2021-10-05 00:00:00,EOSBEAR/USDT,1.591e-05,1.642e-05,1.399e-05,1.457e-05,761669217.57035,11097.5205
1633305600000.0,2021-10-04 00:00:00,EOSBEAR/USDT,1.546e-05,1.822e-05,1.457e-05,1.591e-05,600941143.9346323,9560.9736
1633219200000.0,2021-10-03 00:00:00,EOSBEAR/USDT,1.978e-05,2.101e-05,1.346e-05,1.546e-05,573040724.450194,8859.2096
1633132800000.0,2021-10-02 00:00:00,EOSBEAR/USDT,2.073e-05,2.167e-05,1.797e-05,1.978e-05,308459696.6632963,6101.3328
1633046400000.0,2021-10-01 00:00:00,EOSBEAR/USDT,2.75e-05,2.77e-05,2.049e-05,2.073e-05,241053410.51616016,4997.0372
1632960000000.0,2021-09-30 00:00:00,EOSBEAR/USDT,3.266e-05,3.343e-05,2.74e-05,2.75e-05,642964908.0,17681.53497
1632873600000.0,2021-09-29 00:00:00,EOSBEAR/USDT,3.445e-05,3.532e-05,2.918e-05,3.271e-05,235186621.8281871,7692.9544
1632787200000.0,2021-09-28 00:00:00,EOSBEAR/USDT,3.063e-05,3.459e-05,2.915e-05,3.445e-05,402845738.75181425,13878.0357
1632700800000.0,2021-09-27 00:00:00,EOSBEAR/USDT,2.783e-05,3.068e-05,2.49e-05,3.063e-05,358967453.4769833,10995.1731
1632614400000.0,2021-09-26 00:00:00,EOSBEAR/USDT,2.712e-05,3.381e-05,2.452e-05,2.783e-05,816287696.7301474,22717.2866
1632528000000.0,2021-09-25 00:00:00,EOSBEAR/USDT,2.64e-05,2.877e-05,2.546e-05,2.712e-05,68675291.2979351,1862.4739
1632441600000.0,2021-09-24 00:00:00,EOSBEAR/USDT,2.166e-05,2.983e-05,2.144e-05,2.64e-05,330148587.12121207,8715.9227
1632355200000.0,2021-09-23 00:00:00,EOSBEAR/USDT,2.29e-05,2.43e-05,2.142e-05,2.166e-05,63567017.543859646,1376.8616
1632268800000.0,2021-09-22 00:00:00,EOSBEAR/USDT,3.286e-05,3.389e-05,2.289e-05,2.29e-05,78564339.30131005,1799.12337
1632182400000.0,2021-09-21 00:00:00,EOSBEAR/USDT,2.634e-05,3.389e-05,2.452e-05,3.286e-05,447068572.4284845,14690.67329
1632096000000.0,2021-09-20 00:00:00,EOSBEAR/USDT,1.838e-05,2.726e-05,1.838e-05,2.634e-05,180877224.75322703,4764.3061
1632009600000.0,2021-09-19 00:00:00,EOSBEAR/USDT,1.416e-05,1.871e-05,1.386e-05,1.84e-05,131169586.95652173,2413.5204
1631923200000.0,2021-09-18 00:00:00,EOSBEAR/USDT,1.626e-05,1.745e-05,1.381e-05,1.419e-05,1169143396.7582803,16590.1448
1631836800000.0,2021-09-17 00:00:00,EOSBEAR/USDT,1.921e-05,1.978e-05,1.405e-05,1.626e-05,1312748259.5325954,21345.2867
1631750400000.0,2021-09-16 00:00:00,EOSBEAR/USDT,1.81e-05,2.04e-05,1.745e-05,1.921e-05,265170484.12285268,5093.925
1631664000000.0,2021-09-15 00:00:00,EOSBEAR/USDT,2.155e-05,2.247e-05,1.758e-05,1.81e-05,463030889.50276244,8380.8591
1631577600000.0,2021-09-14 00:00:00,EOSBEAR/USDT,2.345e-05,2.371e-05,2.119e-05,2.155e-05,544366561.4849188,11731.0994
1631491200000.0,2021-09-13 00:00:00,EOSBEAR/USDT,2.127e-05,2.608e-05,2.082e-05,2.345e-05,461131829.42430705,10813.5414
1631404800000.0,2021-09-12 00:00:00,EOSBEAR/USDT,2.463e-05,2.62e-05,2.054e-05,2.127e-05,752597202.6328162,16007.7425
