https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEXO,Volume EUR
1656673200,2022-07-01 11:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656669600,2022-07-01 10:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656666000,2022-07-01 09:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656662400,2022-07-01 08:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656658800,2022-07-01 07:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656655200,2022-07-01 06:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656651600,2022-07-01 05:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656648000,2022-07-01 04:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656644400,2022-07-01 03:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656640800,2022-07-01 02:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656637200,2022-07-01 01:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656633600,2022-07-01 00:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656630000,2022-06-30 23:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656626400,2022-06-30 22:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656622800,2022-06-30 21:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656619200,2022-06-30 20:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656615600,2022-06-30 19:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656612000,2022-06-30 18:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656608400,2022-06-30 17:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656604800,2022-06-30 16:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656601200,2022-06-30 15:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,197.13,112.3641
1656597600,2022-06-30 14:00:00,NEXO/EUR,0.54,0.54,0.54,0.54,0.00,0.0
1656594000,2022-06-30 13:00:00,NEXO/EUR,0.54,0.54,0.54,0.54,0.00,0.0
1656590400,2022-06-30 12:00:00,NEXO/EUR,0.54,0.54,0.54,0.54,0.00,0.0
1656586800,2022-06-30 11:00:00,NEXO/EUR,0.54,0.54,0.54,0.54,207.82,112.2228
1656583200,2022-06-30 10:00:00,NEXO/EUR,0.56,0.56,0.56,0.56,0.00,0.0
1656579600,2022-06-30 09:00:00,NEXO/EUR,0.56,0.56,0.56,0.56,0.00,0.0
1656576000,2022-06-30 08:00:00,NEXO/EUR,0.56,0.56,0.56,0.56,0.00,0.0
1656572400,2022-06-30 07:00:00,NEXO/EUR,0.56,0.56,0.56,0.56,84.39,47.2584
1656568800,2022-06-30 06:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656565200,2022-06-30 05:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656561600,2022-06-30 04:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656558000,2022-06-30 03:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656554400,2022-06-30 02:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656550800,2022-06-30 01:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656547200,2022-06-30 00:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656543600,2022-06-29 23:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656540000,2022-06-29 22:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656536400,2022-06-29 21:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656532800,2022-06-29 20:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656529200,2022-06-29 19:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656525600,2022-06-29 18:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656522000,2022-06-29 17:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,0.00,0.0
1656518400,2022-06-29 16:00:00,NEXO/EUR,0.58,0.58,0.58,0.58,280.18,162.5044
1656514800,2022-06-29 15:00:00,NEXO/EUR,0.57,0.58,0.57,0.58,1416.60,821.6279999999999
1656511200,2022-06-29 14:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656507600,2022-06-29 13:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656504000,2022-06-29 12:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656500400,2022-06-29 11:00:00,NEXO/EUR,0.55,0.57,0.55,0.57,5328.20,3037.0739999999996
1656496800,2022-06-29 10:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,0.00,0.0
1656493200,2022-06-29 09:00:00,NEXO/EUR,0.57,0.57,0.57,0.57,189.02,107.7414
1656489600,2022-06-29 08:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656486000,2022-06-29 07:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656482400,2022-06-29 06:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656478800,2022-06-29 05:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656475200,2022-06-29 04:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656471600,2022-06-29 03:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656468000,2022-06-29 02:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656464400,2022-06-29 01:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656460800,2022-06-29 00:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656457200,2022-06-28 23:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,0.00,0.0
1656453600,2022-06-28 22:00:00,NEXO/EUR,0.59,0.59,0.59,0.59,11800.51,6962.3009
1656450000,2022-06-28 21:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656446400,2022-06-28 20:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656442800,2022-06-28 19:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656439200,2022-06-28 18:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656435600,2022-06-28 17:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656432000,2022-06-28 16:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1656428400,2022-06-28 15:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,511.72,317.26640000000003
1656424800,2022-06-28 14:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,82.98,53.107200000000006
1656421200,2022-06-28 13:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656417600,2022-06-28 12:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656414000,2022-06-28 11:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656410400,2022-06-28 10:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656406800,2022-06-28 09:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656403200,2022-06-28 08:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656399600,2022-06-28 07:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,422.82,266.3766
1656396000,2022-06-28 06:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656392400,2022-06-28 05:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656388800,2022-06-28 04:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656385200,2022-06-28 03:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656381600,2022-06-28 02:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656378000,2022-06-28 01:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656374400,2022-06-28 00:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656370800,2022-06-27 23:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656367200,2022-06-27 22:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656363600,2022-06-27 21:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656360000,2022-06-27 20:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656356400,2022-06-27 19:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656352800,2022-06-27 18:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656349200,2022-06-27 17:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656345600,2022-06-27 16:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656342000,2022-06-27 15:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,382.18,240.7734
1656338400,2022-06-27 14:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656334800,2022-06-27 13:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656331200,2022-06-27 12:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656327600,2022-06-27 11:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656324000,2022-06-27 10:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656320400,2022-06-27 09:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656316800,2022-06-27 08:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656313200,2022-06-27 07:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656309600,2022-06-27 06:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656306000,2022-06-27 05:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,169.88,108.7232
1656302400,2022-06-27 04:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656298800,2022-06-27 03:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656295200,2022-06-27 02:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,0.00,0.0
1656291600,2022-06-27 01:00:00,NEXO/EUR,0.63,0.63,0.63,0.63,173.17,109.0971
1656288000,2022-06-27 00:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656284400,2022-06-26 23:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656280800,2022-06-26 22:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656277200,2022-06-26 21:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656273600,2022-06-26 20:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,248.78,161.707
1656270000,2022-06-26 19:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,125.87,80.55680000000001
1656266400,2022-06-26 18:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656262800,2022-06-26 17:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656259200,2022-06-26 16:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656255600,2022-06-26 15:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656252000,2022-06-26 14:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656248400,2022-06-26 13:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,1600.00,1056.0
1656244800,2022-06-26 12:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,190.50,129.54000000000002
1656241200,2022-06-26 11:00:00,NEXO/EUR,0.66,0.67,0.66,0.67,236.78,158.64260000000002
1656237600,2022-06-26 10:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,199.94,133.9598
1656234000,2022-06-26 09:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656230400,2022-06-26 08:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656226800,2022-06-26 07:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656223200,2022-06-26 06:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,763.78,519.3704
1656219600,2022-06-26 05:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656216000,2022-06-26 04:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656212400,2022-06-26 03:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,804.45,547.0260000000001
1656208800,2022-06-26 02:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656205200,2022-06-26 01:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656201600,2022-06-26 00:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656198000,2022-06-25 23:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656194400,2022-06-25 22:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656190800,2022-06-25 21:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656187200,2022-06-25 20:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656183600,2022-06-25 19:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656180000,2022-06-25 18:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656176400,2022-06-25 17:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656172800,2022-06-25 16:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656169200,2022-06-25 15:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656165600,2022-06-25 14:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,302.42,202.62140000000002
1656162000,2022-06-25 13:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656158400,2022-06-25 12:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656154800,2022-06-25 11:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656151200,2022-06-25 10:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1656147600,2022-06-25 09:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,73.18,49.03060000000001
1656144000,2022-06-25 08:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,167.43,112.17810000000001
1656140400,2022-06-25 07:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656136800,2022-06-25 06:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656133200,2022-06-25 05:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,39.60,26.136000000000003
1656129600,2022-06-25 04:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656126000,2022-06-25 03:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,158.18,102.81700000000001
1656122400,2022-06-25 02:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656118800,2022-06-25 01:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656115200,2022-06-25 00:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656111600,2022-06-24 23:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656108000,2022-06-24 22:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656104400,2022-06-24 21:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,216.32,140.608
1656100800,2022-06-24 20:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,167.04,108.576
1656097200,2022-06-24 19:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,165.02,108.91320000000002
1656093600,2022-06-24 18:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,231.88,155.3596
1656090000,2022-06-24 17:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656086400,2022-06-24 16:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656082800,2022-06-24 15:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,267.10,176.28600000000003
1656079200,2022-06-24 14:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656075600,2022-06-24 13:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656072000,2022-06-24 12:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1656068400,2022-06-24 11:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,50.00,34.0
1656064800,2022-06-24 10:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656061200,2022-06-24 09:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1656057600,2022-06-24 08:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,43.10,28.015
1656054000,2022-06-24 07:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656050400,2022-06-24 06:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656046800,2022-06-24 05:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656043200,2022-06-24 04:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1656039600,2022-06-24 03:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,132.41,87.3906
1656036000,2022-06-24 02:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,26.74,17.6484
1656032400,2022-06-24 01:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,26.74,17.9158
1656028800,2022-06-24 00:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656025200,2022-06-23 23:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656021600,2022-06-23 22:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656018000,2022-06-23 21:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656014400,2022-06-23 20:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656010800,2022-06-23 19:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656007200,2022-06-23 18:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1656003600,2022-06-23 17:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,218.42,139.7888
1656000000,2022-06-23 16:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655996400,2022-06-23 15:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655992800,2022-06-23 14:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,974.72,643.3152
1655989200,2022-06-23 13:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655985600,2022-06-23 12:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655982000,2022-06-23 11:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655978400,2022-06-23 10:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655974800,2022-06-23 09:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,905.85,615.9780000000001
1655971200,2022-06-23 08:00:00,NEXO/EUR,0.66,0.67,0.66,0.67,357.03,239.21009999999998
1655967600,2022-06-23 07:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,473.26,302.8864
1655964000,2022-06-23 06:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655960400,2022-06-23 05:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655956800,2022-06-23 04:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,889.04,551.2048
1655953200,2022-06-23 03:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655949600,2022-06-23 02:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655946000,2022-06-23 01:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655942400,2022-06-23 00:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655938800,2022-06-22 23:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655935200,2022-06-22 22:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655931600,2022-06-22 21:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655928000,2022-06-22 20:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655924400,2022-06-22 19:00:00,NEXO/EUR,0.64,0.64,0.62,0.62,198.64,123.15679999999999
1655920800,2022-06-22 18:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655917200,2022-06-22 17:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655913600,2022-06-22 16:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,94.41,60.422399999999996
1655910000,2022-06-22 15:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,105.41,68.5165
1655906400,2022-06-22 14:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,349.65,230.769
1655902800,2022-06-22 13:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655899200,2022-06-22 12:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655895600,2022-06-22 11:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,380.78,247.50699999999998
1655892000,2022-06-22 10:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655888400,2022-06-22 09:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,540.67,346.0288
1655884800,2022-06-22 08:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655881200,2022-06-22 07:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655877600,2022-06-22 06:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,350.04,224.02560000000003
1655874000,2022-06-22 05:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,705.04,458.276
1655870400,2022-06-22 04:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,251.38,163.397
1655866800,2022-06-22 03:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655863200,2022-06-22 02:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655859600,2022-06-22 01:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,392.57,259.0962
1655856000,2022-06-22 00:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,261.18,172.3788
1655852400,2022-06-21 23:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655848800,2022-06-21 22:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,0.00,0.0
1655845200,2022-06-21 21:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,249.00,166.83
1655841600,2022-06-21 20:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,270.48,181.22160000000002
1655838000,2022-06-21 19:00:00,NEXO/EUR,0.68,0.69,0.68,0.69,126.46,87.25739999999999
1655834400,2022-06-21 18:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,48.18,32.7624
1655830800,2022-06-21 17:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655827200,2022-06-21 16:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,359.08,244.17440000000002
1655823600,2022-06-21 15:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655820000,2022-06-21 14:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,0.00,0.0
1655816400,2022-06-21 13:00:00,NEXO/EUR,0.68,0.68,0.68,0.68,96.63,65.7084
1655812800,2022-06-21 12:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,41.30,27.258
1655809200,2022-06-21 11:00:00,NEXO/EUR,0.67,0.67,0.67,0.67,162.53,108.89510000000001
1655805600,2022-06-21 10:00:00,NEXO/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655802000,2022-06-21 09:00:00,NEXO/EUR,0.69,0.69,0.69,0.69,0.00,0.0
1655798400,2022-06-21 08:00:00,NEXO/EUR,0.67,0.69,0.67,0.69,558.06,385.06139999999994
1655794800,2022-06-21 07:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655791200,2022-06-21 06:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,0.00,0.0
1655787600,2022-06-21 05:00:00,NEXO/EUR,0.66,0.66,0.66,0.66,311.89,205.8474
1655784000,2022-06-21 04:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,51.49,33.468500000000006
1655780400,2022-06-21 03:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,688.04,447.226
1655776800,2022-06-21 02:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,345.09,224.30849999999998
1655773200,2022-06-21 01:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655769600,2022-06-21 00:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,292.13,189.8845
1655766000,2022-06-20 23:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655762400,2022-06-20 22:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,274.22,175.50080000000003
1655758800,2022-06-20 21:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655755200,2022-06-20 20:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,197.81,128.5765
1655751600,2022-06-20 19:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,0.00,0.0
1655748000,2022-06-20 18:00:00,NEXO/EUR,0.64,0.64,0.64,0.64,1388.58,888.6912
1655744400,2022-06-20 17:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,0.00,0.0
1655740800,2022-06-20 16:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,90.64,58.916000000000004
1655737200,2022-06-20 15:00:00,NEXO/EUR,0.65,0.65,0.65,0.65,122.75,79.78750000000001
1655733600,2022-06-20 14:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655730000,2022-06-20 13:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655726400,2022-06-20 12:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655722800,2022-06-20 11:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655719200,2022-06-20 10:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655715600,2022-06-20 09:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655712000,2022-06-20 08:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655708400,2022-06-20 07:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,0.00,0.0
1655704800,2022-06-20 06:00:00,NEXO/EUR,0.62,0.62,0.62,0.62,1388.58,860.9196
