https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TLM,Volume USDT
1644192000,2022-02-07 00:00:00,TLM/USDT,0.1403,0.1494,0.1361,0.1427,11133037.86540686,1611652.109275609888
1644105600,2022-02-06 00:00:00,TLM/USDT,0.1341,0.1435,0.1285,0.1402,16941122.45117175,2315398.983394312753
1644019200,2022-02-05 00:00:00,TLM/USDT,0.1172,0.138,0.116,0.1339,13401396.51079409,1703151.089222207858
1643932800,2022-02-04 00:00:00,TLM/USDT,0.1066,0.1177,0.1053,0.1172,5196048.18390164,578294.964474426557
1643846400,2022-02-03 00:00:00,TLM/USDT,0.1064,0.1073,0.1022,0.1064,2664289.12952819,278794.464643538963
1643760000,2022-02-02 00:00:00,TLM/USDT,0.1134,0.1157,0.1047,0.1065,4337816.13211629,479890.607992021452
1643673600,2022-02-01 00:00:00,TLM/USDT,0.11,0.1179,0.1098,0.1134,5823132.92115645,663763.117161749964
1643587200,2022-01-31 00:00:00,TLM/USDT,0.1068,0.1122,0.1018,0.1103,4704709.08394502,499524.250134446637
1643500800,2022-01-30 00:00:00,TLM/USDT,0.1102,0.1143,0.1061,0.1069,5407901.55133672,598573.44828519662
1643414400,2022-01-29 00:00:00,TLM/USDT,0.1082,0.1118,0.1072,0.1104,3514172.40989698,384995.841639124414
1643328000,2022-01-28 00:00:00,TLM/USDT,0.1055,0.1093,0.1018,0.1083,3583739.04118957,376370.672041759882
1643241600,2022-01-27 00:00:00,TLM/USDT,0.1072,0.1139,0.1014,0.1058,4807062.26715415,512601.841323205672
1643155200,2022-01-26 00:00:00,TLM/USDT,0.1036,0.12,0.1027,0.1076,7790485.8373243,856184.94179750829
1643068800,2022-01-25 00:00:00,TLM/USDT,0.1019,0.1059,0.0977,0.1035,4431834.37822578,452034.557160946325
1642982400,2022-01-24 00:00:00,TLM/USDT,0.1081,0.1081,0.0897,0.102,6999686.42242282,683290.38234382792
1642896000,2022-01-23 00:00:00,TLM/USDT,0.1062,0.1145,0.1017,0.108,5133970.41275753,551809.50529582637
1642809600,2022-01-22 00:00:00,TLM/USDT,0.1227,0.1248,0.0961,0.1062,15936919.60077768,1738430.998053457191
1642723200,2022-01-21 00:00:00,TLM/USDT,0.1509,0.1524,0.1181,0.123,10448960.25281854,1428673.093250900396
1642636800,2022-01-20 00:00:00,TLM/USDT,0.1572,0.1684,0.1491,0.1513,5494607.01316084,877343.132887887577
1642550400,2022-01-19 00:00:00,TLM/USDT,0.1622,0.1636,0.1533,0.1573,3778586.37748018,599333.702482629194
1642464000,2022-01-18 00:00:00,TLM/USDT,0.1683,0.1706,0.1576,0.1622,3043889.63525967,492812.771145917433
1642377600,2022-01-17 00:00:00,TLM/USDT,0.1804,0.1816,0.1643,0.1686,5136563.39264477,873286.262698664686
1642291200,2022-01-16 00:00:00,TLM/USDT,0.1842,0.1854,0.1765,0.1802,4427817.01119792,801737.873908758925
1642204800,2022-01-15 00:00:00,TLM/USDT,0.1712,0.1912,0.1703,0.1841,9790225.72060869,1789978.771669718931
1642118400,2022-01-14 00:00:00,TLM/USDT,0.1677,0.1736,0.1627,0.1714,3593041.52548197,607877.472313746104
1642032000,2022-01-13 00:00:00,TLM/USDT,0.1825,0.1828,0.1665,0.1676,5575862.02990966,971163.935786926456
1641945600,2022-01-12 00:00:00,TLM/USDT,0.1713,0.1826,0.1693,0.1824,4301590.95487238,758866.612036692858
1641859200,2022-01-11 00:00:00,TLM/USDT,0.1607,0.1716,0.1588,0.1711,5738726.1540624,950466.053713174708
1641772800,2022-01-10 00:00:00,TLM/USDT,0.1694,0.1724,0.1526,0.1606,4552293.17537321,733669.129551801831
1641686400,2022-01-09 00:00:00,TLM/USDT,0.1653,0.1746,0.1633,0.1694,4203380.51855442,712929.446605754569
1641600000,2022-01-08 00:00:00,TLM/USDT,0.1777,0.1826,0.158,0.1648,4188314.93678268,715012.94519854639
1641513600,2022-01-07 00:00:00,TLM/USDT,0.1924,0.1936,0.1729,0.1777,6398127.77481314,1159670.543409101242
1641427200,2022-01-06 00:00:00,TLM/USDT,0.1905,0.1954,0.1805,0.1924,5042744.66774454,950455.766843539648
1641340800,2022-01-05 00:00:00,TLM/USDT,0.2138,0.2198,0.1751,0.1906,8208167.25882906,1666424.061034234425
1641254400,2022-01-04 00:00:00,TLM/USDT,0.2141,0.2237,0.2079,0.2134,4953137.25042559,1073214.21582615485
1641168000,2022-01-03 00:00:00,TLM/USDT,0.2188,0.2188,0.2071,0.2143,3122149.5387265,666565.038341950106
1641081600,2022-01-02 00:00:00,TLM/USDT,0.2255,0.2275,0.2162,0.2189,2910055.89383361,645360.086869585669
1640995200,2022-01-01 00:00:00,TLM/USDT,0.2129,0.2277,0.2129,0.2255,4081482.96061597,904352.609573172841
1640908800,2021-12-31 00:00:00,TLM/USDT,0.2101,0.2197,0.2039,0.2127,5589291.18249019,1188514.35516884439
1640822400,2021-12-30 00:00:00,TLM/USDT,0.2134,0.2202,0.2079,0.2108,5268447.96418656,1123498.01842408056
1640736000,2021-12-29 00:00:00,TLM/USDT,0.2179,0.2251,0.2075,0.2134,7465446.94882982,1617151.352500473506
1640649600,2021-12-28 00:00:00,TLM/USDT,0.246,0.2464,0.2151,0.2175,12041534.15050282,2762192.924108819148
