https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DERO,Volume BTC
1644883200,2022-02-15 00:00:00,DERO/BTC,0.00028216,0.00030406,0.00028002,0.00029207,9749.37138775,2.8150957930446981
1644796800,2022-02-14 00:00:00,DERO/BTC,0.00026738,0.00028578,0.00026402,0.00028216,10198.02081924,2.8146728434686133
1644710400,2022-02-13 00:00:00,DERO/BTC,0.00027377,0.00027509,0.000266,0.00026738,2719.67203268,0.734149055966998
1644624000,2022-02-12 00:00:00,DERO/BTC,0.00027703,0.00029034,0.00027377,0.00027377,7658.10246416,2.1399368129556508
1644537600,2022-02-11 00:00:00,DERO/BTC,0.00028148,0.00029213,0.00027481,0.00027627,10934.65875784,3.1089633085896869
1644451200,2022-02-10 00:00:00,DERO/BTC,0.00028137,0.00029541,0.00026701,0.00028022,12429.07363826,3.4750814460579574
1644364800,2022-02-09 00:00:00,DERO/BTC,0.00027259,0.000284,0.00026588,0.00028222,13155.06969024,3.6356165523024724
1644278400,2022-02-08 00:00:00,DERO/BTC,0.00028666,0.0002918,0.00026786,0.00027259,11628.33449257,3.2477374878437101
1644192000,2022-02-07 00:00:00,DERO/BTC,0.000264,0.00029446,0.00025817,0.00028557,17836.16938583,4.8947675489568442
1644105600,2022-02-06 00:00:00,DERO/BTC,0.00026378,0.00026421,0.00025325,0.000264,7246.18596832,1.8864692568120279
1644019200,2022-02-05 00:00:00,DERO/BTC,0.00025168,0.00026467,0.000247,0.00026467,7821.24054435,1.996720779815915
1643932800,2022-02-04 00:00:00,DERO/BTC,0.00024998,0.0002565,0.00023563,0.00025218,20934.86545682,5.1612272278265335
1643846400,2022-02-03 00:00:00,DERO/BTC,0.00021077,0.00028777,0.00020356,0.00024882,47016.72951824,11.8710118464029371
1643760000,2022-02-02 00:00:00,DERO/BTC,0.00018689,0.00021428,0.00018275,0.00021077,11064.92730948,2.1722007078979436
1643673600,2022-02-01 00:00:00,DERO/BTC,0.00018616,0.00019008,0.00018159,0.00018528,4548.36647018,0.8433931293968336
1643587200,2022-01-31 00:00:00,DERO/BTC,0.00019218,0.00019594,0.00018492,0.00018523,11371.27390188,2.1513122689673426
1643500800,2022-01-30 00:00:00,DERO/BTC,0.00019221,0.00019427,0.00018422,0.00019218,5359.18843044,1.0025983454134652
1643414400,2022-01-29 00:00:00,DERO/BTC,0.00019409,0.00019436,0.00018523,0.0001922,4334.61806044,0.8281126153379133
1643328000,2022-01-28 00:00:00,DERO/BTC,0.00019079,0.00019574,0.00018534,0.00019235,6111.38265739,1.1601115725790249
1643241600,2022-01-27 00:00:00,DERO/BTC,0.0001921,0.0002014,0.00018347,0.00018919,9837.70303893,1.8830152125014479
1643155200,2022-01-26 00:00:00,DERO/BTC,0.00018886,0.00020004,0.00018431,0.00019045,16012.42472435,3.093135233476905
1643068800,2022-01-25 00:00:00,DERO/BTC,0.00020393,0.00020648,0.00018627,0.00018765,11188.34621047,2.1824078804600629
1642982400,2022-01-24 00:00:00,DERO/BTC,0.00019592,0.00021015,0.00017979,0.00020377,25640.18515522,4.877232615282934
1642896000,2022-01-23 00:00:00,DERO/BTC,0.00020791,0.00021338,0.00019564,0.00019721,14036.13383996,2.8744217325328149
1642809600,2022-01-22 00:00:00,DERO/BTC,0.00019762,0.00021252,0.000175,0.00020804,83689.82357636,16.2541404815645513
1642723200,2022-01-21 00:00:00,DERO/BTC,0.00021953,0.00022368,0.00019104,0.00019984,157575.11058616,32.4812365833686351
1642636800,2022-01-20 00:00:00,DERO/BTC,0.00024747,0.00024747,0.00021349,0.00021981,18146.09162223,4.1311623579828085
1642550400,2022-01-19 00:00:00,DERO/BTC,0.00025688,0.00025998,0.0002412,0.00024748,30798.21621127,7.5812264798550788
1642464000,2022-01-18 00:00:00,DERO/BTC,0.00023712,0.00025792,0.00023059,0.00025626,12871.07683631,3.1313888803620348
1642377600,2022-01-17 00:00:00,DERO/BTC,0.00025025,0.00025207,0.00023488,0.00023853,134579.98064503,32.4645153739457298
1642291200,2022-01-16 00:00:00,DERO/BTC,0.00026294,0.00026297,0.00024581,0.00025025,6937.75327533,1.7639825553700179
1642204800,2022-01-15 00:00:00,DERO/BTC,0.00023882,0.00026297,0.0002375,0.00026146,6821.23994438,1.7257445913973653
1642118400,2022-01-14 00:00:00,DERO/BTC,0.00023255,0.00025433,0.00023245,0.00024048,12595.45111795,3.0576594501462885
1642032000,2022-01-13 00:00:00,DERO/BTC,0.00023856,0.00023901,0.0002253,0.00023255,5300.00577354,1.2268820669480634
1641945600,2022-01-12 00:00:00,DERO/BTC,0.00022261,0.00024876,0.0002218,0.00023733,6033.57564198,1.4332915185299543
1641859200,2022-01-11 00:00:00,DERO/BTC,0.00021934,0.000228,0.0002022,0.00022362,6708.64031189,1.4450561591577129
1641772800,2022-01-10 00:00:00,DERO/BTC,0.00021593,0.00022429,0.00021239,0.00021935,10644.79943982,2.3138673501135214
1641686400,2022-01-09 00:00:00,DERO/BTC,0.00022884,0.00023049,0.00021021,0.00021604,11210.11733702,2.4672563177553414
1641600000,2022-01-08 00:00:00,DERO/BTC,0.00023333,0.00024421,0.000221,0.0002281,12804.72085875,2.9696249262683559
1641513600,2022-01-07 00:00:00,DERO/BTC,0.00023671,0.00025056,0.0002279,0.00023389,11079.55361385,2.6004027855221756
1641427200,2022-01-06 00:00:00,DERO/BTC,0.00025138,0.00025435,0.0002242,0.00023799,9538.18339007,2.2672176670089925
1641340800,2022-01-05 00:00:00,DERO/BTC,0.00024931,0.00025391,0.00023641,0.00025138,9088.96109826,2.2291623487494
1641254400,2022-01-04 00:00:00,DERO/BTC,0.00026031,0.00026164,0.00024751,0.00024931,13153.9962229,3.3488787404377035
1641168000,2022-01-03 00:00:00,DERO/BTC,0.00027589,0.00029158,0.00025803,0.00026031,9857.9531032,2.7193294117730092
1641081600,2022-01-02 00:00:00,DERO/BTC,0.00024793,0.00028367,0.00024704,0.00027487,11278.01787509,3.0444943831299307
1640995200,2022-01-01 00:00:00,DERO/BTC,0.00026562,0.00026562,0.00024513,0.0002479,6872.10411724,1.7214920058986104
1640908800,2021-12-31 00:00:00,DERO/BTC,0.0002636,0.00026554,0.0002502,0.00026554,5190.6072398,1.333415444659012
1640822400,2021-12-30 00:00:00,DERO/BTC,0.00025809,0.0002683,0.00025291,0.00026429,4969.91576683,1.2908094396663248
1640736000,2021-12-29 00:00:00,DERO/BTC,0.00026426,0.00028066,0.00025222,0.00025596,6839.54338255,1.8180785774643927
1640649600,2021-12-28 00:00:00,DERO/BTC,0.0002899,0.0002899,0.00025914,0.00026239,7216.56077853,1.9789293525573351
