https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUDIO,Volume USDT
1652918400,2022-05-19 00:00:00,AUDIO/USDT,0.4081,0.4451,0.3909,0.4369,1811110.64502534,753698.450156965888
1652832000,2022-05-18 00:00:00,AUDIO/USDT,0.4654,0.4869,0.4025,0.4082,2108743.59227344,919149.821960268184
1652745600,2022-05-17 00:00:00,AUDIO/USDT,0.4326,0.4888,0.4305,0.4656,3663184.24755542,1665932.597655285583
1652659200,2022-05-16 00:00:00,AUDIO/USDT,0.5061,0.5064,0.4188,0.4321,879891.55968198,391132.892797763038
1652572800,2022-05-15 00:00:00,AUDIO/USDT,0.4368,0.5065,0.417,0.5065,1079849.04357064,492469.272038177314
1652486400,2022-05-14 00:00:00,AUDIO/USDT,0.4119,0.4471,0.3733,0.436,877692.73985791,363216.886536594371
1652400000,2022-05-13 00:00:00,AUDIO/USDT,0.3772,0.4663,0.3725,0.4133,1616578.87739495,686502.897979708851
1652313600,2022-05-12 00:00:00,AUDIO/USDT,0.398,0.4525,0.2995,0.3763,2887368.83568037,1053590.97161335746
1652227200,2022-05-11 00:00:00,AUDIO/USDT,0.6061,0.6244,0.3659,0.3976,4235977.39774786,1954293.436996087825
1652140800,2022-05-10 00:00:00,AUDIO/USDT,0.5924,0.7013,0.565,0.6089,1923921.49284578,1231683.507167748239
1652054400,2022-05-09 00:00:00,AUDIO/USDT,0.7513,0.7702,0.5871,0.5924,1226844.00250904,817628.881776230382
1651968000,2022-05-08 00:00:00,AUDIO/USDT,0.7576,0.7837,0.7305,0.7506,767237.7903847,579703.853736660756
1651881600,2022-05-07 00:00:00,AUDIO/USDT,0.799,0.8044,0.7305,0.7577,634022.03816887,495468.909280856016
1651795200,2022-05-06 00:00:00,AUDIO/USDT,0.8062,0.8315,0.7592,0.799,779099.3192607,619293.052866885241
1651708800,2022-05-05 00:00:00,AUDIO/USDT,0.9126,0.9414,0.7718,0.8058,1185168.40724425,1012330.939795617779
1651622400,2022-05-04 00:00:00,AUDIO/USDT,0.8253,0.9296,0.8216,0.9128,1080214.3283856,950096.855383134177
1651536000,2022-05-03 00:00:00,AUDIO/USDT,0.8422,0.8821,0.8075,0.8249,528607.14625671,449370.151865387819
1651449600,2022-05-02 00:00:00,AUDIO/USDT,0.8837,0.8995,0.8207,0.8416,919551.67396672,781157.802957844582
1651363200,2022-05-01 00:00:00,AUDIO/USDT,0.8343,0.9494,0.8166,0.8838,839950.47738377,731011.829915533227
1651276800,2022-04-30 00:00:00,AUDIO/USDT,0.9581,0.9958,0.7822,0.8331,1275356.43971604,1181875.657885267341
1651190400,2022-04-29 00:00:00,AUDIO/USDT,1.063,1.0839,0.943,0.9575,949186.99838619,957517.40576387533
1651104000,2022-04-28 00:00:00,AUDIO/USDT,1.1077,1.1139,1.05,1.0638,1124243.60919046,1218153.436585669567
1651017600,2022-04-27 00:00:00,AUDIO/USDT,1.043,1.1318,1.028,1.1081,1251395.09357935,1366633.806165614276
1650931200,2022-04-26 00:00:00,AUDIO/USDT,1.1517,1.2169,1.0235,1.0431,1477933.94604969,1662952.194169290261
1650844800,2022-04-25 00:00:00,AUDIO/USDT,1.1897,1.1952,1.08,1.152,1372971.19579287,1547235.375456292617
1650758400,2022-04-24 00:00:00,AUDIO/USDT,1.2517,1.275,1.1757,1.1896,789825.81826501,960810.531541154193
1650672000,2022-04-23 00:00:00,AUDIO/USDT,1.1728,1.2956,1.1398,1.2525,619080.32027297,753553.572598325666
1650585600,2022-04-22 00:00:00,AUDIO/USDT,1.1847,1.2407,1.1607,1.1747,996501.52846431,1186167.002644798311
1650499200,2022-04-21 00:00:00,AUDIO/USDT,1.2943,1.329,1.1611,1.188,1072593.05164096,1357513.939625242718
1650412800,2022-04-20 00:00:00,AUDIO/USDT,1.3243,1.3647,1.2506,1.2925,1165047.10315145,1529099.537802777752
1650326400,2022-04-19 00:00:00,AUDIO/USDT,1.3714,1.4311,1.3174,1.3222,1666541.02092681,2270755.026916470123
1650240000,2022-04-18 00:00:00,AUDIO/USDT,1.3733,1.4162,1.2508,1.37,2789658.92482375,3749328.116832933662
1650153600,2022-04-17 00:00:00,AUDIO/USDT,1.299,1.4485,1.2245,1.3739,1661174.6979367,2231272.016899157656
1650067200,2022-04-16 00:00:00,AUDIO/USDT,1.2927,1.3329,1.26,1.2989,1380004.70265961,1789181.7001628004
1649980800,2022-04-15 00:00:00,AUDIO/USDT,1.1846,1.3201,1.179,1.2914,2645915.69847248,3311312.391858676164
1649894400,2022-04-14 00:00:00,AUDIO/USDT,1.1079,1.3173,1.1041,1.1844,4093727.85690706,5004738.378678374044
1649808000,2022-04-13 00:00:00,AUDIO/USDT,1.0394,1.1215,1.0265,1.107,956843.47617394,1029784.827361235057
1649721600,2022-04-12 00:00:00,AUDIO/USDT,1.0158,1.0987,0.994,1.0384,2049565.70866807,2174890.801243894532
1649635200,2022-04-11 00:00:00,AUDIO/USDT,1.1273,1.1326,1.0014,1.0167,1716244.54121859,1784889.123488657223
1649548800,2022-04-10 00:00:00,AUDIO/USDT,1.2058,1.2102,1.1246,1.1268,650228.4289119,765478.044796297862
1649462400,2022-04-09 00:00:00,AUDIO/USDT,1.1551,1.2386,1.1468,1.2063,655577.64910893,776271.28026246335
1649376000,2022-04-08 00:00:00,AUDIO/USDT,1.282,1.3378,1.1391,1.1554,1393324.52093135,1716148.1293085153
1649289600,2022-04-07 00:00:00,AUDIO/USDT,1.2849,1.3157,1.2194,1.2827,1473833.38591251,1872847.667502208535
1649203200,2022-04-06 00:00:00,AUDIO/USDT,1.5072,1.5894,1.2773,1.2838,3726776.50636741,5273663.892275733643
1649116800,2022-04-05 00:00:00,AUDIO/USDT,1.7385,1.8132,1.4628,1.5072,4667648.90657116,7481106.266960077121
1649030400,2022-04-04 00:00:00,AUDIO/USDT,1.4504,1.8058,1.3468,1.7391,6338585.22494245,9665629.641906880086
1648944000,2022-04-03 00:00:00,AUDIO/USDT,1.1542,1.568,1.1253,1.4505,5713528.02986195,7987810.00080963113
1648857600,2022-04-02 00:00:00,AUDIO/USDT,1.1733,1.2575,1.1526,1.1547,1886854.18837709,2280370.397630014177
1648771200,2022-04-01 00:00:00,AUDIO/USDT,1.1378,1.2192,1.0726,1.1746,2045764.16242682,2366166.270868136022
1648684800,2022-03-31 00:00:00,AUDIO/USDT,1.2038,1.3199,1.1009,1.1371,3108520.55439995,3742235.045540171767
1648598400,2022-03-30 00:00:00,AUDIO/USDT,1.1133,1.29,1.0607,1.2032,2558383.47977044,3067026.790103459777
1648512000,2022-03-29 00:00:00,AUDIO/USDT,1.0367,1.2055,1.0351,1.1118,1690982.05703229,1890072.259113935455
1648425600,2022-03-28 00:00:00,AUDIO/USDT,1.0591,1.1575,1.0108,1.038,2190080.39025435,2403596.478688725922
1648339200,2022-03-27 00:00:00,AUDIO/USDT,1.0374,1.0776,1.0153,1.06,2068824.39361402,2153292.834109579969
1648252800,2022-03-26 00:00:00,AUDIO/USDT,1.0029,1.0388,0.975,1.0374,429354.24653638,433543.443818301847
1648166400,2022-03-25 00:00:00,AUDIO/USDT,1.048,1.0851,0.9828,1.0027,1268245.1248179,1318724.651837646584
1648080000,2022-03-24 00:00:00,AUDIO/USDT,1.0271,1.0916,0.9943,1.048,990651.90386126,1030026.753126336375
1647993600,2022-03-23 00:00:00,AUDIO/USDT,1.0042,1.0713,0.969,1.028,936537.52498043,962255.816615243425
1647907200,2022-03-22 00:00:00,AUDIO/USDT,1.0074,1.0496,1,1.0064,619860.21963953,633162.278376857631
1647820800,2022-03-21 00:00:00,AUDIO/USDT,1.0495,1.1799,0.9926,1.0081,1597720.38400541,1732056.163185945066
1647734400,2022-03-20 00:00:00,AUDIO/USDT,1.1242,1.1886,1.0066,1.0501,927969.95851201,985227.376438510515
1647648000,2022-03-19 00:00:00,AUDIO/USDT,0.7653,1.2677,0.7623,1.1252,4124126.69286829,4537667.096399955051
1647561600,2022-03-18 00:00:00,AUDIO/USDT,0.7312,0.7685,0.7159,0.7635,384299.72624746,283239.710653553025
1647475200,2022-03-17 00:00:00,AUDIO/USDT,0.7417,0.7578,0.7299,0.7309,248304.22802996,185153.103676053305
1647388800,2022-03-16 00:00:00,AUDIO/USDT,0.7086,0.7427,0.7001,0.7417,178316.25390496,128628.280136175197
1647302400,2022-03-15 00:00:00,AUDIO/USDT,0.7066,0.7201,0.6854,0.7086,68684.89542159,48301.421517059639
1647216000,2022-03-14 00:00:00,AUDIO/USDT,0.6796,0.712,0.673,0.7067,97726.29827682,67918.735545356011
1647129600,2022-03-13 00:00:00,AUDIO/USDT,0.7023,0.7305,0.6796,0.6809,211734.50822064,149708.447307014041
1647043200,2022-03-12 00:00:00,AUDIO/USDT,0.7027,0.7225,0.7013,0.7032,75232.05161301,53583.121088193812
1646956800,2022-03-11 00:00:00,AUDIO/USDT,0.7277,0.7431,0.701,0.7027,137168.59923502,98658.829421564112
1646870400,2022-03-10 00:00:00,AUDIO/USDT,0.7776,0.7786,0.7032,0.729,170041.56117968,123714.1436846791
1646784000,2022-03-09 00:00:00,AUDIO/USDT,0.7213,0.7968,0.7213,0.7787,180324.73589541,138839.288129103362
1646697600,2022-03-08 00:00:00,AUDIO/USDT,0.7,0.7435,0.696,0.7213,140194.97861148,102176.577696735686
1646611200,2022-03-07 00:00:00,AUDIO/USDT,0.7024,0.7429,0.6724,0.6993,122323.27775096,85375.495843457042
1646524800,2022-03-06 00:00:00,AUDIO/USDT,0.7543,0.7601,0.7,0.7029,192603.13575212,140538.626040923898
1646438400,2022-03-05 00:00:00,AUDIO/USDT,0.725,0.7609,0.7037,0.7548,174850.68712808,126702.716868959509
1646352000,2022-03-04 00:00:00,AUDIO/USDT,0.7873,0.7968,0.7145,0.7226,179503.67338811,136837.815565443612
1646265600,2022-03-03 00:00:00,AUDIO/USDT,0.8234,0.8293,0.769,0.787,165534.29767301,131848.5423378658
1646179200,2022-03-02 00:00:00,AUDIO/USDT,0.8254,0.861,0.8058,0.8248,371068.84859047,309090.617932338814
1646092800,2022-03-01 00:00:00,AUDIO/USDT,0.8226,0.877,0.8082,0.8254,328158.51211548,274365.369815386054
1646006400,2022-02-28 00:00:00,AUDIO/USDT,0.7315,0.8235,0.719,0.8218,207794.25392435,161816.639844219122
1645920000,2022-02-27 00:00:00,AUDIO/USDT,0.7813,0.8034,0.717,0.7334,291170.4855568,223842.209759328696
1645833600,2022-02-26 00:00:00,AUDIO/USDT,0.8036,0.8322,0.7721,0.7827,172904.96506951,137736.847728286154
1645747200,2022-02-25 00:00:00,AUDIO/USDT,0.7719,0.815,0.7461,0.8035,201775.23360743,157239.830806236376
1645660800,2022-02-24 00:00:00,AUDIO/USDT,0.7863,0.795,0.6556,0.7734,459601.50350442,336296.274722807215
1645574400,2022-02-23 00:00:00,AUDIO/USDT,0.8376,0.8681,0.787,0.7874,88185.35990645,73110.609187671541
1645488000,2022-02-22 00:00:00,AUDIO/USDT,0.8066,0.8398,0.7785,0.8375,138729.63587082,112102.979637697726
1645401600,2022-02-21 00:00:00,AUDIO/USDT,0.8876,0.947,0.8005,0.8065,257726.44844465,230188.387484367492
1645315200,2022-02-20 00:00:00,AUDIO/USDT,0.9577,0.9583,0.8628,0.8876,170294.41702016,152088.89812764416
1645228800,2022-02-19 00:00:00,AUDIO/USDT,0.9578,0.9975,0.93,0.9573,183638.25683931,176687.78595142838
1645142400,2022-02-18 00:00:00,AUDIO/USDT,0.9737,1.0134,0.9306,0.9598,248720.5437114,240612.772911019674
1645056000,2022-02-17 00:00:00,AUDIO/USDT,1.1113,1.1253,0.9688,0.9769,563246.38189792,591114.370230213581
1644969600,2022-02-16 00:00:00,AUDIO/USDT,1.0907,1.1766,1.0388,1.1114,452521.46767578,504660.586825688339
1644883200,2022-02-15 00:00:00,AUDIO/USDT,0.9943,1.0954,0.9943,1.0903,280556.46277792,294675.249861092999
1644796800,2022-02-14 00:00:00,AUDIO/USDT,1.035,1.0414,0.9687,0.9943,243694.18322632,243672.770229639889
1644710400,2022-02-13 00:00:00,AUDIO/USDT,1.0734,1.1004,1.0275,1.035,151290.08281514,161361.536090778762
1644624000,2022-02-12 00:00:00,AUDIO/USDT,1.083,1.1289,1.0403,1.0727,315992.64430919,342976.855726474616
1644537600,2022-02-11 00:00:00,AUDIO/USDT,1.1916,1.2795,1.0518,1.0842,778006.64637504,917389.797878832889
