https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SENSO,Volume USDT
1659204000,2022-07-30 18:00:00,SENSO/USDT,0.1804,0.180932,0.178,0.179605,6288.4197,1128.0054672766
1659200400,2022-07-30 17:00:00,SENSO/USDT,0.181495,0.18267,0.180462,0.180462,3988.1933,725.5218213157
1659196800,2022-07-30 16:00:00,SENSO/USDT,0.180553,0.181907,0.179875,0.181489,2851.497,516.1100326175
1659193200,2022-07-30 15:00:00,SENSO/USDT,0.181,0.18291,0.179599,0.181599,10245.3619,1847.7842928653
1659189600,2022-07-30 14:00:00,SENSO/USDT,0.178815,0.18299,0.1771,0.181007,10296.4603,1849.5387987011
1659186000,2022-07-30 13:00:00,SENSO/USDT,0.177614,0.17998,0.17751,0.178814,10551.873,1885.4159713503
1659182400,2022-07-30 12:00:00,SENSO/USDT,0.175737,0.179447,0.175737,0.176501,4002.7125,709.0889440181
1659178800,2022-07-30 11:00:00,SENSO/USDT,0.175135,0.177376,0.17431,0.1746,7277.7796,1273.9666538739
1659175200,2022-07-30 10:00:00,SENSO/USDT,0.175759,0.175759,0.1743,0.175136,2662.0249,464.5995283525
1659171600,2022-07-30 09:00:00,SENSO/USDT,0.175813,0.17847,0.1748,0.176014,5141.0344,905.7177112161
1659168000,2022-07-30 08:00:00,SENSO/USDT,0.177324,0.177324,0.175741,0.175814,439.8205,77.3704720152
1659164400,2022-07-30 07:00:00,SENSO/USDT,0.178034,0.178745,0.1743,0.176348,78730.451,13776.7631342518
1659160800,2022-07-30 06:00:00,SENSO/USDT,0.178949,0.178979,0.178034,0.178979,210.6872,37.6940788858
1659157200,2022-07-30 05:00:00,SENSO/USDT,0.17842,0.17908,0.178,0.178035,1419.8831,253.4754835325
1659153600,2022-07-30 04:00:00,SENSO/USDT,0.177911,0.178566,0.177378,0.178033,343.8746,61.248635178
1659150000,2022-07-30 03:00:00,SENSO/USDT,0.175759,0.179492,0.17492,0.178462,6730.6253,1192.9718392446
1659146400,2022-07-30 02:00:00,SENSO/USDT,0.176,0.176757,0.174864,0.175759,3400.306,598.1313737257
1659142800,2022-07-30 01:00:00,SENSO/USDT,0.176739,0.176758,0.174643,0.175759,1427.7783,251.426617072
1659139200,2022-07-30 00:00:00,SENSO/USDT,0.176749,0.176749,0.176,0.176,147.5587,25.9769069392
1659135600,2022-07-29 23:00:00,SENSO/USDT,0.176731,0.176758,0.176001,0.176757,3116.1616,550.7072565768
1659132000,2022-07-29 22:00:00,SENSO/USDT,0.179997,0.180091,0.1743,0.175942,27287.3142,4833.4848849502
1659128400,2022-07-29 21:00:00,SENSO/USDT,0.178033,0.1805,0.178,0.179997,5345.8411,960.0627561557
1659124800,2022-07-29 20:00:00,SENSO/USDT,0.178923,0.179527,0.17841,0.17841,1541.6205,275.4372475147
1659121200,2022-07-29 19:00:00,SENSO/USDT,0.17777,0.179528,0.1757,0.177871,10061.1088,1782.9338364525
1659117600,2022-07-29 18:00:00,SENSO/USDT,0.176033,0.17817,0.176033,0.17697,523.8905,92.9428663463
1659114000,2022-07-29 17:00:00,SENSO/USDT,0.176033,0.177069,0.175942,0.176033,4109.1779,723.3572963201
1659110400,2022-07-29 16:00:00,SENSO/USDT,0.179647,0.17992,0.17595,0.176451,7539.8245,1335.9044363434
1659106800,2022-07-29 15:00:00,SENSO/USDT,0.181325,0.181932,0.17704,0.179648,8377.6019,1505.3630217579
1659103200,2022-07-29 14:00:00,SENSO/USDT,0.173671,0.182357,0.173671,0.180261,20406.7577,3673.3250518104
1659099600,2022-07-29 13:00:00,SENSO/USDT,0.174203,0.17469,0.172892,0.17336,4125.3336,716.2996389163
1659096000,2022-07-29 12:00:00,SENSO/USDT,0.176033,0.17686,0.173011,0.174167,5240.7282,919.0783875604
1659092400,2022-07-29 11:00:00,SENSO/USDT,0.179268,0.179873,0.173446,0.176985,17703.676,3113.1995035192
1659088800,2022-07-29 10:00:00,SENSO/USDT,0.178,0.181129,0.178,0.179619,9814.7907,1762.8108765632
1659085200,2022-07-29 09:00:00,SENSO/USDT,0.176688,0.178179,0.176238,0.177988,6496.2631,1152.1354633544
1659081600,2022-07-29 08:00:00,SENSO/USDT,0.174509,0.1784,0.174156,0.177709,14795.0628,2615.2607672117
1659078000,2022-07-29 07:00:00,SENSO/USDT,0.176442,0.176497,0.173,0.174803,13191.1737,2309.1090785417
1659074400,2022-07-29 06:00:00,SENSO/USDT,0.17722,0.178285,0.175862,0.176442,7126.7513,1257.1296772865
1659070800,2022-07-29 05:00:00,SENSO/USDT,0.177315,0.178295,0.176,0.177753,3748.4209,663.1726418687
1659067200,2022-07-29 04:00:00,SENSO/USDT,0.177752,0.177857,0.177304,0.177315,2205.7436,391.6664835002
1659063600,2022-07-29 03:00:00,SENSO/USDT,0.178324,0.178324,0.176,0.177753,2360.6813,417.1477664506
1659060000,2022-07-29 02:00:00,SENSO/USDT,0.179874,0.179997,0.176,0.178341,4502.1954,799.3058204574
1659056400,2022-07-29 01:00:00,SENSO/USDT,0.179,0.179874,0.178493,0.179874,424.6921,76.1486544895
1659052800,2022-07-29 00:00:00,SENSO/USDT,0.179374,0.179374,0.178295,0.179,1248.4126,223.3784211227
1659049200,2022-07-28 23:00:00,SENSO/USDT,0.179103,0.182349,0.17604,0.179437,34744.9854,6235.596266796
1659045600,2022-07-28 22:00:00,SENSO/USDT,0.178036,0.18,0.17627,0.18,6542.0038,1172.5177817847
1659042000,2022-07-28 21:00:00,SENSO/USDT,0.177752,0.17999,0.1777,0.178035,16604.6208,2960.3694395606
1659038400,2022-07-28 20:00:00,SENSO/USDT,0.172453,0.177752,0.17212,0.177752,18600.2433,3260.5480177163
1659034800,2022-07-28 19:00:00,SENSO/USDT,0.171005,0.177603,0.170728,0.172658,29970.1002,5228.5042205995
1659031200,2022-07-28 18:00:00,SENSO/USDT,0.174449,0.1745,0.170547,0.171294,14917.8156,2569.9158406206
1659027600,2022-07-28 17:00:00,SENSO/USDT,0.172624,0.175682,0.1726,0.174449,22565.4434,3944.9950202763
1659024000,2022-07-28 16:00:00,SENSO/USDT,0.170279,0.172993,0.1701,0.172601,7213.623,1241.3299645669
1659020400,2022-07-28 15:00:00,SENSO/USDT,0.163941,0.170994,0.163941,0.1701,7376.2029,1239.2796027377
1659016800,2022-07-28 14:00:00,SENSO/USDT,0.16375,0.16725,0.161074,0.163941,20874.5206,3405.9887970848
1659013200,2022-07-28 13:00:00,SENSO/USDT,0.164082,0.166911,0.16375,0.16375,6766.795,1120.4770936257
1659009600,2022-07-28 12:00:00,SENSO/USDT,0.165551,0.166479,0.164081,0.165034,3063.64,506.2934703235
1659006000,2022-07-28 11:00:00,SENSO/USDT,0.166023,0.16687,0.164081,0.16649,9394.0967,1558.7130400589
1659002400,2022-07-28 10:00:00,SENSO/USDT,0.165169,0.16694,0.165033,0.165033,9377.5633,1550.4097073628
1658998800,2022-07-28 09:00:00,SENSO/USDT,0.16494,0.166089,0.16494,0.166023,6053.3689,999.4731478878
1658995200,2022-07-28 08:00:00,SENSO/USDT,0.1688,0.1688,0.163513,0.16494,35631.9603,5879.0058220598
1658991600,2022-07-28 07:00:00,SENSO/USDT,0.168999,0.168999,0.1677,0.1677,2215.1987,371.9525039659
1658988000,2022-07-28 06:00:00,SENSO/USDT,0.170671,0.170671,0.167901,0.169,3124.4274,527.8342057509
1658984400,2022-07-28 05:00:00,SENSO/USDT,0.169243,0.1712,0.1679,0.170371,2576.2639,438.1487357314
1658980800,2022-07-28 04:00:00,SENSO/USDT,0.169499,0.171052,0.167717,0.169243,10380.828,1765.3702744406
1658977200,2022-07-28 03:00:00,SENSO/USDT,0.170989,0.170989,0.1684,0.1684,5695.6387,962.8884409037
1658973600,2022-07-28 02:00:00,SENSO/USDT,0.167718,0.171279,0.167718,0.171279,6703.319,1126.7428678296
1658970000,2022-07-28 01:00:00,SENSO/USDT,0.168335,0.169444,0.16773,0.16773,206.3559,34.7056115038
1658966400,2022-07-28 00:00:00,SENSO/USDT,0.169727,0.172001,0.167717,0.169403,4678.1795,796.316561652
1658962800,2022-07-27 23:00:00,SENSO/USDT,0.170557,0.171279,0.169649,0.169728,1353.1646,230.0355444932
1658959200,2022-07-27 22:00:00,SENSO/USDT,0.16957,0.174,0.169546,0.170609,10202.1151,1754.5028374745
1658955600,2022-07-27 21:00:00,SENSO/USDT,0.170609,0.171279,0.1688,0.168803,6857.7903,1165.5446261294
1658952000,2022-07-27 20:00:00,SENSO/USDT,0.173463,0.173889,0.170696,0.17075,20994.1983,3633.2635935026
1658948400,2022-07-27 19:00:00,SENSO/USDT,0.171499,0.173481,0.170034,0.173463,16235.6239,2794.8117266197
1658944800,2022-07-27 18:00:00,SENSO/USDT,0.161899,0.171513,0.160793,0.171499,75804.1422,12658.3027548862
1658941200,2022-07-27 17:00:00,SENSO/USDT,0.162,0.163222,0.160501,0.161999,3212.732,520.0393492965
1658937600,2022-07-27 16:00:00,SENSO/USDT,0.162655,0.163679,0.160665,0.161,5582.5213,903.7633378001
1658934000,2022-07-27 15:00:00,SENSO/USDT,0.16129,0.164,0.160164,0.162652,19063.7436,3076.6616881977
1658930400,2022-07-27 14:00:00,SENSO/USDT,0.162582,0.162582,0.16035,0.16244,11162.656,1798.8146536016
1658926800,2022-07-27 13:00:00,SENSO/USDT,0.162096,0.163001,0.161716,0.161717,9259.176,1503.1969034548
1658923200,2022-07-27 12:00:00,SENSO/USDT,0.160165,0.162,0.160165,0.162,1074.7424,172.9171517192
1658919600,2022-07-27 11:00:00,SENSO/USDT,0.161275,0.16289,0.160165,0.160165,4929.7501,792.9348399865
1658916000,2022-07-27 10:00:00,SENSO/USDT,0.161853,0.161925,0.160808,0.161719,2282.7453,368.5471250629
1658912400,2022-07-27 09:00:00,SENSO/USDT,0.162327,0.163069,0.160779,0.162234,7574.0114,1230.1665868863
1658908800,2022-07-27 08:00:00,SENSO/USDT,0.161311,0.165001,0.160164,0.162258,17110.0178,2780.5612599868
1658905200,2022-07-27 07:00:00,SENSO/USDT,0.160009,0.161813,0.16,0.161124,14057.5837,2257.8971995588
1658901600,2022-07-27 06:00:00,SENSO/USDT,0.161569,0.161789,0.16,0.160009,13460.3305,2157.5955979253
1658898000,2022-07-27 05:00:00,SENSO/USDT,0.162174,0.162692,0.159731,0.161568,9397.3446,1518.8178170342
1658894400,2022-07-27 04:00:00,SENSO/USDT,0.162524,0.163519,0.160665,0.162569,2504.9186,407.4140767873
1658890800,2022-07-27 03:00:00,SENSO/USDT,0.162913,0.162913,0.162524,0.162524,87.1023,14.1586939379
1658887200,2022-07-27 02:00:00,SENSO/USDT,0.163558,0.164015,0.162913,0.162913,236.5131,38.6395505695
1658883600,2022-07-27 01:00:00,SENSO/USDT,0.162529,0.162529,0.162528,0.162529,5217.1509,847.9378416261
1658880000,2022-07-27 00:00:00,SENSO/USDT,0.163117,0.163377,0.16253,0.16253,1236.5576,201.4602894255
1658876400,2022-07-26 23:00:00,SENSO/USDT,0.162529,0.163116,0.162529,0.162621,2741.1927,446.0923391347
1658872800,2022-07-26 22:00:00,SENSO/USDT,0.160647,0.16253,0.160023,0.162529,5601.0786,906.1277902288
1658869200,2022-07-26 21:00:00,SENSO/USDT,0.16001,0.161799,0.159731,0.159731,1461.3485,234.658849922
1658865600,2022-07-26 20:00:00,SENSO/USDT,0.160552,0.160965,0.16,0.16,7064.3025,1133.3156217582
1658862000,2022-07-26 19:00:00,SENSO/USDT,0.160363,0.161317,0.16,0.160319,4720.7631,757.3555872844
1658858400,2022-07-26 18:00:00,SENSO/USDT,0.160855,0.160855,0.16,0.160363,8807.2061,1410.9885802644
1658854800,2022-07-26 17:00:00,SENSO/USDT,0.160997,0.162029,0.160331,0.161052,3358.2189,541.2470998656
1658851200,2022-07-26 16:00:00,SENSO/USDT,0.16,0.160997,0.16,0.160997,7202.9414,1157.0037095402
1658847600,2022-07-26 15:00:00,SENSO/USDT,0.160888,0.161018,0.16,0.16,16242.2156,2604.3381062961
1658844000,2022-07-26 14:00:00,SENSO/USDT,0.160824,0.1624,0.160665,0.160877,14192.3471,2285.979565671
1658840400,2022-07-26 13:00:00,SENSO/USDT,0.164074,0.16443,0.16,0.160851,30628.1054,4964.6396548903
1658836800,2022-07-26 12:00:00,SENSO/USDT,0.164581,0.164581,0.161809,0.16457,25809.7714,4234.1730608514
1658833200,2022-07-26 11:00:00,SENSO/USDT,0.165388,0.16687,0.163642,0.164581,13392.8013,2211.7135925971
1658829600,2022-07-26 10:00:00,SENSO/USDT,0.165434,0.166285,0.164826,0.165388,20951.7117,3470.398627486
1658826000,2022-07-26 09:00:00,SENSO/USDT,0.163914,0.166001,0.16345,0.165883,26764.991,4413.9875715334
1658822400,2022-07-26 08:00:00,SENSO/USDT,0.163925,0.164509,0.16335,0.163914,20298.6874,3322.6428774771
1658818800,2022-07-26 07:00:00,SENSO/USDT,0.163324,0.164999,0.1633,0.16345,16080.6146,2632.2979831053
1658815200,2022-07-26 06:00:00,SENSO/USDT,0.162258,0.163336,0.162131,0.163326,4328.7983,705.889371591
1658811600,2022-07-26 05:00:00,SENSO/USDT,0.162359,0.163148,0.16129,0.163148,6729.8075,1093.2834655411
1658808000,2022-07-26 04:00:00,SENSO/USDT,0.16264,0.163069,0.162359,0.163068,513.8708,83.5245095324
1658804400,2022-07-26 03:00:00,SENSO/USDT,0.161863,0.16264,0.160695,0.16264,17611.5485,2851.0806380895
1658800800,2022-07-26 02:00:00,SENSO/USDT,0.162314,0.16255,0.161743,0.161863,13403.3826,2172.0424877211
1658797200,2022-07-26 01:00:00,SENSO/USDT,0.160808,0.164146,0.160808,0.161861,5805.2394,942.297614727
1658793600,2022-07-26 00:00:00,SENSO/USDT,0.163796,0.164093,0.160567,0.160809,8661.1901,1411.9725097726
1658790000,2022-07-25 23:00:00,SENSO/USDT,0.1637,0.166021,0.162494,0.163796,14453.373,2373.5296980273
1658786400,2022-07-25 22:00:00,SENSO/USDT,0.166556,0.167151,0.1625,0.163041,13523.516,2237.2726914603
1658782800,2022-07-25 21:00:00,SENSO/USDT,0.16708,0.16752,0.165167,0.166556,22070.6634,3682.6349427957
1658779200,2022-07-25 20:00:00,SENSO/USDT,0.163148,0.168212,0.162534,0.16708,31864.8233,5290.6174661808
1658775600,2022-07-25 19:00:00,SENSO/USDT,0.165694,0.16699,0.160665,0.163148,39899.2682,6484.5641734011
1658772000,2022-07-25 18:00:00,SENSO/USDT,0.167169,0.167999,0.161705,0.166064,44590.9655,7298.1574248414
1658768400,2022-07-25 17:00:00,SENSO/USDT,0.16785,0.169432,0.16634,0.167168,20007.6321,3365.890330658
1658764800,2022-07-25 16:00:00,SENSO/USDT,0.168274,0.16919,0.167156,0.167851,9122.5051,1532.6341706575
1658761200,2022-07-25 15:00:00,SENSO/USDT,0.167605,0.168909,0.166871,0.168274,22612.6763,3793.7182019835
1658757600,2022-07-25 14:00:00,SENSO/USDT,0.165198,0.17,0.164081,0.167227,13950.3377,2318.3995258751
1658754000,2022-07-25 13:00:00,SENSO/USDT,0.166377,0.166509,0.162695,0.166087,9835.7986,1619.4107789242
1658750400,2022-07-25 12:00:00,SENSO/USDT,0.166829,0.16694,0.163772,0.166378,7868.2419,1299.1973531801
1658746800,2022-07-25 11:00:00,SENSO/USDT,0.166903,0.168726,0.16548,0.167689,19373.3148,3242.8159391639
1658743200,2022-07-25 10:00:00,SENSO/USDT,0.165772,0.168271,0.165552,0.166944,5880.2092,982.2755654382
1658739600,2022-07-25 09:00:00,SENSO/USDT,0.165528,0.1675,0.164441,0.165771,3475.5274,578.6303987873
1658736000,2022-07-25 08:00:00,SENSO/USDT,0.163853,0.165528,0.161751,0.165137,23769.9658,3894.4503576166
1658732400,2022-07-25 07:00:00,SENSO/USDT,0.16385,0.16433,0.163081,0.16433,4802.4373,786.3523489749
1658728800,2022-07-25 06:00:00,SENSO/USDT,0.16433,0.16433,0.163011,0.163233,5223.0425,855.6657624213
1658725200,2022-07-25 05:00:00,SENSO/USDT,0.164623,0.165517,0.16264,0.16432,16688.3382,2737.5365895641
1658721600,2022-07-25 04:00:00,SENSO/USDT,0.16569,0.16569,0.164705,0.164738,11724.3583,1935.6776683305
1658718000,2022-07-25 03:00:00,SENSO/USDT,0.16696,0.16696,0.160451,0.16515,18709.7167,3067.0199395933
1658714400,2022-07-25 02:00:00,SENSO/USDT,0.167896,0.167896,0.165987,0.166979,951.152,158.8165401334
1658710800,2022-07-25 01:00:00,SENSO/USDT,0.16886,0.168869,0.166688,0.166688,2207.6523,369.9601619865
1658707200,2022-07-25 00:00:00,SENSO/USDT,0.170047,0.17033,0.1675,0.168885,4160.809,700.8831222456
1658703600,2022-07-24 23:00:00,SENSO/USDT,0.16944,0.17046,0.168895,0.170047,2087.7093,353.922551891
1658700000,2022-07-24 22:00:00,SENSO/USDT,0.169718,0.173436,0.169404,0.169404,17800.6356,3039.8022447444
1658696400,2022-07-24 21:00:00,SENSO/USDT,0.168853,0.171016,0.168261,0.169718,15076.3759,2555.5198496912
1658692800,2022-07-24 20:00:00,SENSO/USDT,0.170446,0.171026,0.167155,0.168989,26720.9637,4526.571485362
1658689200,2022-07-24 19:00:00,SENSO/USDT,0.171013,0.171979,0.169727,0.170445,16394.5241,2793.763244208
1658685600,2022-07-24 18:00:00,SENSO/USDT,0.171301,0.173288,0.170609,0.171513,5816.6651,1001.5522525519
1658682000,2022-07-24 17:00:00,SENSO/USDT,0.168773,0.1738,0.168233,0.171239,20663.6394,3546.7614272291
1658678400,2022-07-24 16:00:00,SENSO/USDT,0.169243,0.17,0.168,0.168773,12098.1825,2037.3182658947
1658674800,2022-07-24 15:00:00,SENSO/USDT,0.16952,0.169538,0.1682,0.16877,18180.1067,3069.1276322755
1658671200,2022-07-24 14:00:00,SENSO/USDT,0.169032,0.169636,0.168111,0.16952,20133.5628,3397.3476679936
1658667600,2022-07-24 13:00:00,SENSO/USDT,0.1691,0.16995,0.1681,0.1681,6208.9826,1048.3490212645
1658664000,2022-07-24 12:00:00,SENSO/USDT,0.170621,0.171067,0.168265,0.168265,7153.0941,1215.4457256344
1658660400,2022-07-24 11:00:00,SENSO/USDT,0.171339,0.1722,0.170611,0.170611,615.7347,105.5870589922
1658656800,2022-07-24 10:00:00,SENSO/USDT,0.171513,0.173513,0.170727,0.170727,10761.7105,1847.6142793777
1658653200,2022-07-24 09:00:00,SENSO/USDT,0.171674,0.173317,0.171117,0.17256,8941.9263,1537.5086790153
1658649600,2022-07-24 08:00:00,SENSO/USDT,0.17154,0.172417,0.17154,0.17173,6792.7626,1170.2882672673
1658646000,2022-07-24 07:00:00,SENSO/USDT,0.170543,0.172417,0.170213,0.172417,2114.1438,361.5975093912
1658642400,2022-07-24 06:00:00,SENSO/USDT,0.169412,0.175999,0.168644,0.16966,26434.1828,4576.6255826423
1658638800,2022-07-24 05:00:00,SENSO/USDT,0.16921,0.170543,0.169196,0.170242,3757.3567,638.4791562928
1658635200,2022-07-24 04:00:00,SENSO/USDT,0.168701,0.169059,0.168213,0.169001,942.8383,159.2683995792
1658631600,2022-07-24 03:00:00,SENSO/USDT,0.16813,0.16888,0.167898,0.168001,2137.8982,360.110168901
1658628000,2022-07-24 02:00:00,SENSO/USDT,0.168867,0.169054,0.168,0.16888,4302.0348,725.0498770464
1658624400,2022-07-24 01:00:00,SENSO/USDT,0.16731,0.169432,0.16731,0.168701,3533.0768,596.6457589311
1658620800,2022-07-24 00:00:00,SENSO/USDT,0.16921,0.169491,0.167403,0.167403,3380.4193,568.7320118298
1658617200,2022-07-23 23:00:00,SENSO/USDT,0.168794,0.16921,0.168201,0.168201,5172.0515,874.189383859
1658613600,2022-07-23 22:00:00,SENSO/USDT,0.167755,0.170189,0.16731,0.168406,8600.8464,1446.768211892
1658610000,2022-07-23 21:00:00,SENSO/USDT,0.168139,0.168335,0.16731,0.167755,10319.9486,1730.5772808563
1658606400,2022-07-23 20:00:00,SENSO/USDT,0.168139,0.168139,0.167311,0.167422,605.5196,101.5094713186
1658602800,2022-07-23 19:00:00,SENSO/USDT,0.169201,0.16983,0.16683,0.168181,17941.1798,3026.8301214242
1658599200,2022-07-23 18:00:00,SENSO/USDT,0.168802,0.170159,0.16812,0.169698,13614.4964,2305.3306347418
1658595600,2022-07-23 17:00:00,SENSO/USDT,0.1694,0.1743,0.167903,0.168802,17776.6304,3024.6107320679
1658592000,2022-07-23 16:00:00,SENSO/USDT,0.167115,0.1735,0.16611,0.1694,36677.53,6230.6112652021
1658588400,2022-07-23 15:00:00,SENSO/USDT,0.168234,0.169,0.165895,0.167115,43350.543,7224.1656211755
1658584800,2022-07-23 14:00:00,SENSO/USDT,0.171007,0.17132,0.16815,0.168463,22868.9104,3870.918661293
1658581200,2022-07-23 13:00:00,SENSO/USDT,0.168696,0.17597,0.166998,0.171512,77575.7567,13039.8398111832
1658577600,2022-07-23 12:00:00,SENSO/USDT,0.168255,0.174572,0.166996,0.169539,19256.3756,3265.7816644584
1658574000,2022-07-23 11:00:00,SENSO/USDT,0.17183,0.17183,0.168258,0.168273,15128.7049,2565.735930864
1658570400,2022-07-23 10:00:00,SENSO/USDT,0.173903,0.173938,0.171391,0.171831,13503.5126,2323.5783751744
1658566800,2022-07-23 09:00:00,SENSO/USDT,0.176191,0.177324,0.172082,0.17286,23101.0128,4019.7838862735
1658563200,2022-07-23 08:00:00,SENSO/USDT,0.17806,0.179288,0.17597,0.176172,17080.3978,3047.1284775159
1658559600,2022-07-23 07:00:00,SENSO/USDT,0.175991,0.18,0.172898,0.178091,15154.5241,2688.1471074616
1658556000,2022-07-23 06:00:00,SENSO/USDT,0.175991,0.175991,0.175601,0.17561,549.1208,96.5676796686
1658552400,2022-07-23 05:00:00,SENSO/USDT,0.176811,0.17785,0.175325,0.175991,19292.5584,3400.0727800977
1658548800,2022-07-23 04:00:00,SENSO/USDT,0.17567,0.176793,0.175229,0.176793,17978.508,3161.1688804853
1658545200,2022-07-23 03:00:00,SENSO/USDT,0.174268,0.178,0.1725,0.17566,15220.2796,2671.3830084051
1658541600,2022-07-23 02:00:00,SENSO/USDT,0.17469,0.175212,0.173987,0.173987,9001.4236,1569.139684377
1658538000,2022-07-23 01:00:00,SENSO/USDT,0.174185,0.174899,0.173071,0.174684,7636.2139,1326.8858434617
1658534400,2022-07-23 00:00:00,SENSO/USDT,0.174728,0.175562,0.1735,0.174065,9608.7228,1673.8242006944
1658530800,2022-07-22 23:00:00,SENSO/USDT,0.176437,0.17647,0.17422,0.175491,17379.1653,3061.9324191736
1658527200,2022-07-22 22:00:00,SENSO/USDT,0.169164,0.179717,0.168521,0.176437,93336.3588,16385.7341789967
1658523600,2022-07-22 21:00:00,SENSO/USDT,0.169263,0.17072,0.168581,0.169213,8324.4346,1410.9646561934
1658520000,2022-07-22 20:00:00,SENSO/USDT,0.167836,0.169836,0.167,0.168321,21609.2625,3636.133847008
1658516400,2022-07-22 19:00:00,SENSO/USDT,0.168976,0.171375,0.167001,0.167836,20265.8957,3429.0150667319
1658512800,2022-07-22 18:00:00,SENSO/USDT,0.16901,0.17099,0.16871,0.168976,18254.7025,3105.3540553075
1658509200,2022-07-22 17:00:00,SENSO/USDT,0.168801,0.17001,0.168511,0.168975,14856.9049,2512.335299008
1658505600,2022-07-22 16:00:00,SENSO/USDT,0.170936,0.171317,0.168696,0.168986,14362.8458,2435.4398489777
1658502000,2022-07-22 15:00:00,SENSO/USDT,0.173001,0.183,0.169653,0.171063,55820.8483,9872.600797981
1658498400,2022-07-22 14:00:00,SENSO/USDT,0.17341,0.17459,0.172643,0.17354,25230.9515,4380.4740054198
1658494800,2022-07-22 13:00:00,SENSO/USDT,0.174511,0.17459,0.173223,0.17341,28061.3359,4892.8950099276
1658491200,2022-07-22 12:00:00,SENSO/USDT,0.179,0.179568,0.174398,0.174588,35098.5118,6174.9737780838
1658487600,2022-07-22 11:00:00,SENSO/USDT,0.179471,0.179701,0.177773,0.179569,9857.4324,1764.2480920863
1658484000,2022-07-22 10:00:00,SENSO/USDT,0.178425,0.18,0.178324,0.179471,28591.9487,5133.0440585846
1658480400,2022-07-22 09:00:00,SENSO/USDT,0.177226,0.17992,0.176694,0.178444,28817.1229,5119.5918123712
1658476800,2022-07-22 08:00:00,SENSO/USDT,0.178371,0.178372,0.176239,0.177675,34496.915,6125.3665771182
1658473200,2022-07-22 07:00:00,SENSO/USDT,0.176239,0.18,0.176239,0.177682,31223.0171,5561.5993928429
1658469600,2022-07-22 06:00:00,SENSO/USDT,0.175485,0.176239,0.1745,0.176238,18229.1888,3204.2150412112
1658466000,2022-07-22 05:00:00,SENSO/USDT,0.175231,0.175899,0.1744,0.175899,24366.607,4270.6582790543
1658462400,2022-07-22 04:00:00,SENSO/USDT,0.172825,0.175781,0.172824,0.175231,10231.633,1791.1606011277
1658458800,2022-07-22 03:00:00,SENSO/USDT,0.174624,0.175092,0.171651,0.173463,17570.73,3045.2388750283
1658455200,2022-07-22 02:00:00,SENSO/USDT,0.175861,0.175898,0.173521,0.174581,23262.4911,4063.6824972614
1658451600,2022-07-22 01:00:00,SENSO/USDT,0.175818,0.175899,0.17378,0.175591,26779.5866,4693.3047294174
1658448000,2022-07-22 00:00:00,SENSO/USDT,0.172861,0.176239,0.172713,0.175818,56042.3534,9809.4693824261
1658444400,2022-07-21 23:00:00,SENSO/USDT,0.172566,0.173211,0.17213,0.17286,24474.676,4228.9255382068
1658440800,2022-07-21 22:00:00,SENSO/USDT,0.172959,0.173416,0.170266,0.172566,23713.5551,4096.6675709841
1658437200,2022-07-21 21:00:00,SENSO/USDT,0.172306,0.174,0.17132,0.173416,20939.2355,3626.3445690084
1658433600,2022-07-21 20:00:00,SENSO/USDT,0.170435,0.173646,0.170397,0.171786,30051.0497,5162.4378311118
1658430000,2022-07-21 19:00:00,SENSO/USDT,0.169445,0.173068,0.1666,0.170435,43916.071,7468.6469141205
1658426400,2022-07-21 18:00:00,SENSO/USDT,0.16919,0.169909,0.168546,0.169445,21749.7996,3683.3110088966
1658422800,2022-07-21 17:00:00,SENSO/USDT,0.169755,0.17092,0.168522,0.16919,24467.6125,4153.9823046158
1658419200,2022-07-21 16:00:00,SENSO/USDT,0.167375,0.170673,0.166288,0.169755,33024.6849,5582.6118153492
1658415600,2022-07-21 15:00:00,SENSO/USDT,0.166162,0.167596,0.165895,0.167376,27673.3157,4612.8450417682
1658412000,2022-07-21 14:00:00,SENSO/USDT,0.166888,0.166989,0.165895,0.166356,23036.5502,3832.5441464257
1658408400,2022-07-21 13:00:00,SENSO/USDT,0.167201,0.167969,0.165895,0.166888,36214.0482,6033.5208317802
1658404800,2022-07-21 12:00:00,SENSO/USDT,0.166019,0.168239,0.165895,0.168239,25460.4117,4240.7630811767
1658401200,2022-07-21 11:00:00,SENSO/USDT,0.166347,0.16696,0.165895,0.166019,50002.9414,8302.2717178943
1658397600,2022-07-21 10:00:00,SENSO/USDT,0.164798,0.1691,0.164679,0.1659,29931.9826,4969.6339600237
1658394000,2022-07-21 09:00:00,SENSO/USDT,0.165314,0.166478,0.164284,0.164798,30268.0337,5003.0382182889
1658390400,2022-07-21 08:00:00,SENSO/USDT,0.164701,0.166515,0.164302,0.165314,15686.7026,2588.9590168799
1658386800,2022-07-21 07:00:00,SENSO/USDT,0.163001,0.165443,0.163,0.164766,13840.3116,2269.8231765579
1658383200,2022-07-21 06:00:00,SENSO/USDT,0.163341,0.164133,0.162801,0.163001,15547.385,2539.728740838
1658379600,2022-07-21 05:00:00,SENSO/USDT,0.164801,0.164801,0.162701,0.163341,15502.7821,2534.3707150385
1658376000,2022-07-21 04:00:00,SENSO/USDT,0.164154,0.165459,0.163117,0.164994,11851.5119,1945.3350491235
