https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURP,Volume USDT
1643932800,2022-02-04 00:00:00,BURP/USDT,0.0262,0.0279,0.0253,0.027,1033888.12789102,27317.073250779259
1643846400,2022-02-03 00:00:00,BURP/USDT,0.0248,0.0268,0.0232,0.026,739300.17,18437.273877128408
1643760000,2022-02-02 00:00:00,BURP/USDT,0.0287,0.0292,0.0236,0.0247,963275.25477255,25716.548781180525
1643673600,2022-02-01 00:00:00,BURP/USDT,0.0316,0.0319,0.0287,0.0288,1072459.25305402,31944.744010752911
1643587200,2022-01-31 00:00:00,BURP/USDT,0.0379,0.0379,0.0308,0.0316,2808254.47991262,92364.759212697321
1643500800,2022-01-30 00:00:00,BURP/USDT,0.0434,0.0504,0.0375,0.0379,17444927.2629401,776914.986283384244
1643414400,2022-01-29 00:00:00,BURP/USDT,0.0211,0.0566,0.0208,0.0434,19268374.10830607,871175.437240449548
1643328000,2022-01-28 00:00:00,BURP/USDT,0.0211,0.0219,0.0202,0.0211,194901.71224048,4075.568064359419
1643241600,2022-01-27 00:00:00,BURP/USDT,0.0233,0.0238,0.019,0.0211,596059.73203654,13070.389284642324
1643155200,2022-01-26 00:00:00,BURP/USDT,0.0256,0.0269,0.0231,0.0231,727185.55135147,18197.771604957882
1643068800,2022-01-25 00:00:00,BURP/USDT,0.0246,0.03,0.0244,0.0258,1156449.17135844,31451.83182755551
1642982400,2022-01-24 00:00:00,BURP/USDT,0.0288,0.0288,0.0217,0.0245,962110.38482539,23129.268458476233
1642896000,2022-01-23 00:00:00,BURP/USDT,0.0281,0.0304,0.0273,0.0286,290388.46807103,8195.753418978776
1642809600,2022-01-22 00:00:00,BURP/USDT,0.0302,0.0302,0.0281,0.0281,97358.63030184,2887.99646806936
1642723200,2022-01-21 00:00:00,BURP/USDT,0.0384,0.0387,0.0301,0.0301,483877.75100435,16572.841711986451
1642636800,2022-01-20 00:00:00,BURP/USDT,0.0411,0.0419,0.0385,0.0385,297426.42855828,11906.958101814886
1642550400,2022-01-19 00:00:00,BURP/USDT,0.0433,0.0433,0.041,0.041,305612.7630868,12849.627586194541
1642464000,2022-01-18 00:00:00,BURP/USDT,0.0466,0.0467,0.0428,0.0435,299277.87361856,13249.190482757901
1642377600,2022-01-17 00:00:00,BURP/USDT,0.0472,0.0474,0.046,0.0464,81707.89149425,3815.559294213995
1642291200,2022-01-16 00:00:00,BURP/USDT,0.0497,0.0516,0.043,0.0472,1436339.14062096,69721.815839682978
1642204800,2022-01-15 00:00:00,BURP/USDT,0.0481,0.0498,0.0477,0.0496,617350.97722922,30060.6046950765
1642118400,2022-01-14 00:00:00,BURP/USDT,0.0498,0.05,0.0479,0.0481,138321.11960132,6737.824099228096
1642032000,2022-01-13 00:00:00,BURP/USDT,0.05,0.0509,0.0496,0.0498,115033.55077774,5775.516235856669
1641945600,2022-01-12 00:00:00,BURP/USDT,0.0469,0.051,0.0463,0.0503,288601.67702941,14000.989331885141
1641859200,2022-01-11 00:00:00,BURP/USDT,0.0478,0.0494,0.046,0.0466,449138.56056727,21220.484773309152
1641772800,2022-01-10 00:00:00,BURP/USDT,0.0471,0.0487,0.0466,0.0478,245989.50441829,11744.292427168141
1641686400,2022-01-09 00:00:00,BURP/USDT,0.047,0.0478,0.0455,0.0469,284661.90255695,13263.593993657382
1641600000,2022-01-08 00:00:00,BURP/USDT,0.0487,0.0487,0.0464,0.047,175291.64714915,8294.250515296046
1641513600,2022-01-07 00:00:00,BURP/USDT,0.0498,0.0524,0.0474,0.0487,721409.59258522,35659.860004693039
1641427200,2022-01-06 00:00:00,BURP/USDT,0.0486,0.0506,0.047,0.0499,714691.05142513,35007.6879617772
1641340800,2022-01-05 00:00:00,BURP/USDT,0.0487,0.065,0.0481,0.0486,3271143.6145207,175797.223067506184
1641254400,2022-01-04 00:00:00,BURP/USDT,0.0468,0.0496,0.0452,0.0487,492643.82870969,23218.320992071758
1641168000,2022-01-03 00:00:00,BURP/USDT,0.0495,0.0495,0.0465,0.0471,450122.91218988,21637.180817049461
1641081600,2022-01-02 00:00:00,BURP/USDT,0.0507,0.0508,0.0443,0.0493,590995.93337116,28709.914358813455
1640995200,2022-01-01 00:00:00,BURP/USDT,0.0482,0.052,0.0482,0.0509,401139.25899462,20081.118645204692
1640908800,2021-12-31 00:00:00,BURP/USDT,0.0498,0.0498,0.048,0.0482,143585.97214569,7002.634090893475
1640822400,2021-12-30 00:00:00,BURP/USDT,0.0485,0.0499,0.0485,0.0493,135156.79814373,6653.539747991273
1640736000,2021-12-29 00:00:00,BURP/USDT,0.0523,0.053,0.048,0.0485,538621.26433287,26927.828465499772
1640649600,2021-12-28 00:00:00,BURP/USDT,0.0563,0.0563,0.0523,0.0524,340242.27614654,18500.272852258746
