https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UAH,Volume USDT
1661533200000,2022-08-26 17:00:00,USDT/UAH,39.952111,39.952111,39.510011,39.725224,109991.95212388384,2768.81892784
1661529600000,2022-08-26 16:00:00,USDT/UAH,39.831812,39.96,39.614729,39.951998,136675.61736919687,3420.99580024
1661526000000,2022-08-26 15:00:00,USDT/UAH,39.454861,39.88,39.454861,39.831778,125526.94505578719,3151.42711068
1661522400000,2022-08-26 14:00:00,USDT/UAH,39.33056,39.520545,39.330399,39.452381,176226.6205208609,4466.81837836
1661518800000,2022-08-26 13:00:00,USDT/UAH,39.380177,39.399999,39.315001,39.330498,151341.59935223454,3847.94515829
1661515200000,2022-08-26 12:00:00,USDT/UAH,39.389459,39.543382,39.0,39.379206,555424.7946401209,14104.51989916
1661511600000,2022-08-26 11:00:00,USDT/UAH,39.391973,39.417665,39.372503,39.390559,137459.79093939028,3489.66337186
1661508000000,2022-08-26 10:00:00,USDT/UAH,39.461539,39.463336,39.389984,39.391118,78333.78091738078,1988.61532484
1661504400000,2022-08-26 09:00:00,USDT/UAH,39.407434,39.493278,39.325002,39.462598,204807.9459942133,5189.92555924
1661500800000,2022-08-26 08:00:00,USDT/UAH,39.495066,39.495469,39.401002,39.407438,98529.03459464072,2500.26491432
1661497200000,2022-08-26 07:00:00,USDT/UAH,39.404848,39.506482,39.401,39.500298,117516.15426675534,2975.07006825
1661493600000,2022-08-26 06:00:00,USDT/UAH,39.473934,39.475033,39.40101,39.403225,102535.77458830434,2602.21782832
1661490000000,2022-08-26 05:00:00,USDT/UAH,39.385841,39.509447,39.328653,39.473201,175837.71006694465,4454.60985206
1661486400000,2022-08-26 04:00:00,USDT/UAH,39.436289,39.441053,39.380714,39.386069,92815.46868340284,2356.5557833
1661482800000,2022-08-26 03:00:00,USDT/UAH,39.542694,39.567598,39.434242,39.434242,77281.46800011123,1959.75538214
1661479200000,2022-08-26 02:00:00,USDT/UAH,39.559299,39.561926,39.540001,39.542651,73077.38076368075,1848.06478361
1661475600000,2022-08-26 01:00:00,USDT/UAH,39.562876,39.569646,39.540001,39.559257,74053.567200624,1871.96557308
1661472000000,2022-08-26 00:00:00,USDT/UAH,39.629851,39.641218,39.540001,39.561753,74709.71818725578,1888.43295663
1661468400000,2022-08-25 23:00:00,USDT/UAH,39.630107,39.631647,39.629126,39.630485,71751.59701551634,1810.51523885
1661464800000,2022-08-25 22:00:00,USDT/UAH,39.546863,39.733518,39.545894,39.629973,82359.136683906,2078.20319948
1661461200000,2022-08-25 21:00:00,USDT/UAH,39.561383,39.561383,39.541651,39.546412,65427.203980948165,1654.44096372
1661457600000,2022-08-25 20:00:00,USDT/UAH,39.541677,39.599999,39.540981,39.561213,90194.53499778055,2279.87283903
1661454000000,2022-08-25 19:00:00,USDT/UAH,39.505493,39.639999,39.488054,39.541968,93100.3012067052,2354.46807318
1661450400000,2022-08-25 18:00:00,USDT/UAH,39.522553,39.523139,39.456756,39.50642,78701.75999199071,1992.12583656
1661446800000,2022-08-25 17:00:00,USDT/UAH,39.54653,39.557301,39.456672,39.520419,71501.21365313837,1809.22205438
1661443200000,2022-08-25 16:00:00,USDT/UAH,39.785737,39.812002,39.54794,39.54794,100610.90092645155,2544.02380823
1661439600000,2022-08-25 15:00:00,USDT/UAH,39.394671,39.891999,39.383838,39.787806,147223.79465382252,3700.22399963
1661436000000,2022-08-25 14:00:00,USDT/UAH,39.495411,39.496522,39.393485,39.395408,63281.17218424515,1606.30833381
1661432400000,2022-08-25 13:00:00,USDT/UAH,39.48167,39.504123,39.320105,39.495411,97495.25758365914,2468.52115512
1661428800000,2022-08-25 12:00:00,USDT/UAH,39.329212,39.496119,39.317024,39.485785,143974.18570072053,3646.22827432
1661425200000,2022-08-25 11:00:00,USDT/UAH,39.354322,39.377859,39.110001,39.32779,98431.11554627412,2502.83871904
1661421600000,2022-08-25 10:00:00,USDT/UAH,39.634065,39.659619,39.104443,39.354294,382778.95690936275,9726.48516854
1661418000000,2022-08-25 09:00:00,USDT/UAH,39.7,39.7,39.56,39.634431,155866.32508553858,3932.59903455
1661414400000,2022-08-25 08:00:00,USDT/UAH,39.732862,39.972145,39.7,39.700001,103863.8132175009,2616.21689172
1661410800000,2022-08-25 07:00:00,USDT/UAH,39.736447,39.739369,39.730001,39.733249,82366.43557015277,2072.98516087
1661407200000,2022-08-25 06:00:00,USDT/UAH,39.735146,39.829999,39.73,39.738018,89469.61403139218,2251.48657468
1661403600000,2022-08-25 05:00:00,USDT/UAH,39.771107,39.771107,39.73,39.736152,116492.87025716461,2931.65956928
1661400000000,2022-08-25 04:00:00,USDT/UAH,39.796216,39.800219,39.737212,39.770803,74163.40031031,1864.77
1661396400000,2022-08-25 03:00:00,USDT/UAH,39.792923,39.801191,39.780758,39.797542,66910.45387821434,1681.27101614
1661392800000,2022-08-25 02:00:00,USDT/UAH,39.759333,39.829993,39.755382,39.793412,82128.77071558441,2063.8785816
1661389200000,2022-08-25 01:00:00,USDT/UAH,39.760115,39.760183,39.758406,39.758777,62103.209674000005,1562.0
1661385600000,2022-08-25 00:00:00,USDT/UAH,39.742057,39.767179,39.742057,39.758967,78894.96250757462,1984.33129582
1661382000000,2022-08-24 23:00:00,USDT/UAH,39.736403,39.742266,39.732129,39.741075,71815.80981281611,1807.09278279
1661378400000,2022-08-24 22:00:00,USDT/UAH,39.735268,39.829998,39.730091,39.735714,96611.26285743456,2431.34583809
1661374800000,2022-08-24 21:00:00,USDT/UAH,39.731846,39.737089,39.73,39.735402,63218.21287952593,1590.97957231
1661371200000,2022-08-24 20:00:00,USDT/UAH,39.737345,39.740029,39.73,39.732387,95777.27789888391,2410.55937311
1661367600000,2022-08-24 19:00:00,USDT/UAH,39.826404,39.829998,39.730001,39.738026,129882.50693112922,3268.46902086
1661364000000,2022-08-24 18:00:00,USDT/UAH,39.776783,39.829999,39.7711,39.826104,94829.82013453639,2381.09708483
1661360400000,2022-08-24 17:00:00,USDT/UAH,39.774501,39.855443,39.771101,39.775786,101941.38464063432,2562.90057073
1661356800000,2022-08-24 16:00:00,USDT/UAH,39.77523,39.85545,39.7711,39.774255,111748.77534551418,2809.57557459
1661353200000,2022-08-24 15:00:00,USDT/UAH,39.822451,39.825353,39.7711,39.774423,103509.20341888402,2602.40615983
1661349600000,2022-08-24 14:00:00,USDT/UAH,39.803433,39.855385,39.80001,39.821805,92716.28653559899,2328.27935689
1661346000000,2022-08-24 13:00:00,USDT/UAH,39.804065,39.855445,39.80001,39.803866,70484.2637549874,1770.78939405
1661342400000,2022-08-24 12:00:00,USDT/UAH,39.807091,39.815227,39.800011,39.805018,81881.12418687432,2057.0553237
1661338800000,2022-08-24 11:00:00,USDT/UAH,39.85292,39.855401,39.80001,39.807632,107649.04341818698,2704.2312745
1661335200000,2022-08-24 10:00:00,USDT/UAH,39.84158,39.867641,39.80001,39.855449,104974.05419782925,2633.86956694
1661331600000,2022-08-24 09:00:00,USDT/UAH,39.824635,39.972688,39.73,39.836279,291098.11523736943,7307.36209668
1661328000000,2022-08-24 08:00:00,USDT/UAH,39.969006,39.969633,39.8123,39.832257,284500.4904161543,7142.4647219
1661324400000,2022-08-24 07:00:00,USDT/UAH,40.040704,40.091041,39.910007,39.968799,101634.23272631365,2542.83929638
1661320800000,2022-08-24 06:00:00,USDT/UAH,39.993822,40.091069,39.961616,40.039395,73901.87695154085,1845.72911133
1661317200000,2022-08-24 05:00:00,USDT/UAH,39.995848,39.999914,39.986379,39.991551,69261.99905900251,1731.91580039
1661313600000,2022-08-24 04:00:00,USDT/UAH,40.037912,40.041728,39.995841,39.995853,63799.98078116695,1595.16489825
1661310000000,2022-08-24 03:00:00,USDT/UAH,40.038887,40.041728,40.036655,40.036795,76797.68069115322,1918.17753372
1661306400000,2022-08-24 02:00:00,USDT/UAH,39.975314,40.041561,39.850002,40.036402,95660.97020121047,2389.34982722
1661302800000,2022-08-24 01:00:00,USDT/UAH,39.967741,39.979345,39.967741,39.979345,70590.85634506267,1765.68316327
1661299200000,2022-08-24 00:00:00,USDT/UAH,39.93183,39.979032,39.920248,39.968721,66413.59923864067,1661.63934139
1661295600000,2022-08-23 23:00:00,USDT/UAH,39.898084,39.978952,39.897059,39.931509,94988.26748946618,2378.77981244
1661292000000,2022-08-23 22:00:00,USDT/UAH,39.869015,39.91061,39.852946,39.897041,83499.43667309149,2092.8729194
1661288400000,2022-08-23 21:00:00,USDT/UAH,39.971829,39.974956,39.850002,39.868551,72047.21640009788,1807.11900967
1661284800000,2022-08-23 20:00:00,USDT/UAH,39.956051,39.971943,39.850012,39.971782,120808.46229392868,3022.34366969
1661281200000,2022-08-23 19:00:00,USDT/UAH,39.851677,39.958016,39.85,39.955111,187673.1656274528,4697.10034412
1661277600000,2022-08-23 18:00:00,USDT/UAH,39.896632,39.912642,39.828986,39.852337,144846.24854475202,3634.57351434
1661274000000,2022-08-23 17:00:00,USDT/UAH,39.918134,39.947519,39.844728,39.896754,102735.17993802874,2575.02602688
1661270400000,2022-08-23 16:00:00,USDT/UAH,39.914694,39.920172,39.897916,39.920168,92738.83555670943,2323.10734656
1661266800000,2022-08-23 15:00:00,USDT/UAH,39.885734,39.92394,39.850002,39.91397,175708.12665437593,4402.17113593
1661263200000,2022-08-23 14:00:00,USDT/UAH,39.91017,39.91826,39.85,39.886512,175488.79627225362,4399.70274343
1661259600000,2022-08-23 13:00:00,USDT/UAH,39.850357,39.951362,39.85,39.916944,111811.78694187134,2801.11090022
1661256000000,2022-08-23 12:00:00,USDT/UAH,39.856186,39.863949,39.85,39.850709,128459.03230430697,3223.50682153
1661252400000,2022-08-23 11:00:00,USDT/UAH,39.894833,39.895031,39.78362,39.85511,134210.80668666036,3367.46797805
1661248800000,2022-08-23 10:00:00,USDT/UAH,39.810349,39.971942,39.8,39.894976,146303.952702085,3667.22749005
1661245200000,2022-08-23 09:00:00,USDT/UAH,39.962582,39.975361,39.78362,39.810599,175986.06206905819,4420.58312333
1661241600000,2022-08-23 08:00:00,USDT/UAH,39.967965,39.970366,39.954966,39.968156,84954.85801954966,2125.56361168
1661238000000,2022-08-23 07:00:00,USDT/UAH,39.939183,39.977193,39.937554,39.968178,101307.29803822759,2534.69893069
1661234400000,2022-08-23 06:00:00,USDT/UAH,39.973257,39.977193,39.93498,39.938697,95050.26152163575,2379.90391929
1661230800000,2022-08-23 05:00:00,USDT/UAH,39.860653,39.977193,39.859879,39.977193,134172.68023488676,3356.23064468
1661227200000,2022-08-23 04:00:00,USDT/UAH,39.863846,39.88663,39.858923,39.860482,81101.97102190301,2034.64601913
1661223600000,2022-08-23 03:00:00,USDT/UAH,39.863421,39.887644,39.86054,39.862896,72228.28364583026,1811.91761998
1661220000000,2022-08-23 02:00:00,USDT/UAH,39.866888,39.867369,39.858927,39.86282,70844.95120163493,1777.21875175
1661216400000,2022-08-23 01:00:00,USDT/UAH,39.89649,39.897267,39.866207,39.867542,59198.20127742977,1484.87211169
1661212800000,2022-08-23 00:00:00,USDT/UAH,39.966069,39.966614,39.891845,39.896759,71801.70527478514,1799.68767074
1661209200000,2022-08-22 23:00:00,USDT/UAH,39.941097,40.0,39.94061,39.966349,64114.49511329198,1604.21196125
1661205600000,2022-08-22 22:00:00,USDT/UAH,39.981432,39.993307,39.824937,39.941275,72519.99145159364,1815.66541007
1661202000000,2022-08-22 21:00:00,USDT/UAH,39.932664,39.993307,39.931909,39.981607,69996.27798792052,1750.71197083
1661198400000,2022-08-22 20:00:00,USDT/UAH,39.88661,39.993307,39.816475,39.935162,141419.97531692122,3541.23955518
1661194800000,2022-08-22 19:00:00,USDT/UAH,39.880244,39.9021,39.867689,39.885707,88902.05720791868,2228.92017955
1661191200000,2022-08-22 18:00:00,USDT/UAH,39.890121,39.999999,39.874716,39.880254,209264.33099906633,5247.31690523
1661187600000,2022-08-22 17:00:00,USDT/UAH,39.974097,39.978998,39.880834,39.891936,78864.9126937863,1976.9637827
1661184000000,2022-08-22 16:00:00,USDT/UAH,39.880964,39.991769,39.880831,39.973953,73477.53457352573,1838.1353121
1661180400000,2022-08-22 15:00:00,USDT/UAH,39.879017,39.881033,39.810002,39.880926,72521.31373013664,1818.44608448
1661176800000,2022-08-22 14:00:00,USDT/UAH,39.832747,39.991769,39.794825,39.878662,81988.53442866102,2055.94998219
1661173200000,2022-08-22 13:00:00,USDT/UAH,39.978602,39.991768,39.794717,39.835367,104117.99754015822,2613.70750118
1661169600000,2022-08-22 12:00:00,USDT/UAH,39.939565,39.999996,39.796849,39.9789,126398.46008578067,3161.62926158
1661166000000,2022-08-22 11:00:00,USDT/UAH,39.985813,40.036052,39.933658,39.939348,136814.4960319811,3425.55657223
1661162400000,2022-08-22 10:00:00,USDT/UAH,39.938804,40.036054,39.937698,39.990154,104782.6731614746,2620.21179417
1661158800000,2022-08-22 09:00:00,USDT/UAH,40.009336,40.052673,39.933658,39.940185,200541.594382547,5021.04820953
1661155200000,2022-08-22 08:00:00,USDT/UAH,39.946371,40.081894,39.944804,40.012916,148689.04655396086,3716.02625897
1661151600000,2022-08-22 07:00:00,USDT/UAH,39.953302,39.954146,39.941646,39.94697,167500.27908270777,4193.06593423
1661148000000,2022-08-22 06:00:00,USDT/UAH,39.944209,39.955631,39.940088,39.952216,73648.87117995064,1843.42393373
1661144400000,2022-08-22 05:00:00,USDT/UAH,39.955577,39.966082,39.939299,39.945941,102601.53593747647,2568.50967505
1661140800000,2022-08-22 04:00:00,USDT/UAH,39.963695,39.966079,39.954098,39.954852,66624.64232412424,1667.49816328
1661137200000,2022-08-22 03:00:00,USDT/UAH,39.969129,39.969129,39.953925,39.962495,59152.98952199651,1480.21262241
1661133600000,2022-08-22 02:00:00,USDT/UAH,39.960782,39.972337,39.949391,39.970039,137444.44405467217,3438.68676372
1661130000000,2022-08-22 01:00:00,USDT/UAH,39.96978,39.977247,39.95079,39.961673,59551.950583905214,1490.22666253
1661126400000,2022-08-22 00:00:00,USDT/UAH,39.935502,39.973441,39.932371,39.969936,78370.957446329,1960.74763408
1661122800000,2022-08-21 23:00:00,USDT/UAH,39.918909,39.937991,39.918909,39.936441,68214.72508612712,1708.08222711
1661119200000,2022-08-21 22:00:00,USDT/UAH,39.850854,39.973441,39.849169,39.919118,80552.59767425786,2017.8952269
1661115600000,2022-08-21 21:00:00,USDT/UAH,39.77149,39.871011,39.76653,39.850278,98195.01817937037,2464.09869912
1661112000000,2022-08-21 20:00:00,USDT/UAH,39.853482,39.853795,39.76,39.774283,160936.0957907478,4046.23499538
1661108400000,2022-08-21 19:00:00,USDT/UAH,39.864232,39.864683,39.849157,39.854133,77317.04241830167,1940.00061219
1661104800000,2022-08-21 18:00:00,USDT/UAH,39.877711,39.887521,39.860645,39.860645,88762.26582650252,2226.81458934
1661101200000,2022-08-21 17:00:00,USDT/UAH,39.996401,39.999996,39.876345,39.885045,135942.3490032863,3408.35390817
1661097600000,2022-08-21 16:00:00,USDT/UAH,39.890387,39.999996,39.889064,39.997978,105417.33403717763,2635.56657882
1661094000000,2022-08-21 15:00:00,USDT/UAH,39.950783,39.950783,39.876345,39.887852,73336.96771960374,1838.57901698
1661090400000,2022-08-21 14:00:00,USDT/UAH,39.935988,39.989817,39.905377,39.95051,74116.46959008182,1855.20709473
1661086800000,2022-08-21 13:00:00,USDT/UAH,39.922777,39.989818,39.917451,39.936463,121425.02401646464,3040.45513536
1661083200000,2022-08-21 12:00:00,USDT/UAH,39.921439,39.932917,39.917175,39.925535,99782.39610525453,2499.2124991
1661079600000,2022-08-21 11:00:00,USDT/UAH,39.917818,39.93154,39.917175,39.923363,78911.12048338345,1976.56496231
1661076000000,2022-08-21 10:00:00,USDT/UAH,39.920054,39.927828,39.901412,39.917645,79976.43163668379,2003.53582073
1661072400000,2022-08-21 09:00:00,USDT/UAH,39.892339,40.031086,39.889153,39.920774,105093.05065766748,2632.5404076
1661068800000,2022-08-21 08:00:00,USDT/UAH,39.884014,39.89624,39.876345,39.892538,141126.90286782917,3537.67671708
1661065200000,2022-08-21 07:00:00,USDT/UAH,39.881748,39.900379,39.876345,39.878982,103650.69384475819,2599.13088666
1661061600000,2022-08-21 06:00:00,USDT/UAH,40.239572,40.244116,39.857983,39.879909,241083.45815419056,6045.23591451
1661058000000,2022-08-21 05:00:00,USDT/UAH,40.257868,40.258856,40.238726,40.241017,91528.7776189827,2274.5145238
1661054400000,2022-08-21 04:00:00,USDT/UAH,40.267522,40.270298,40.206719,40.250383,65019.49748865852,1615.3758708
1661050800000,2022-08-21 03:00:00,USDT/UAH,40.272064,40.2788,40.183882,40.269499,64010.455073580066,1589.55181125
1661047200000,2022-08-21 02:00:00,USDT/UAH,40.115607,40.179404,40.115607,40.175036,75239.9993180647,1872.80477653
1661043600000,2022-08-21 01:00:00,USDT/UAH,40.110163,40.11805,40.10756,40.113431,67317.02398133594,1678.16669637
1661040000000,2022-08-21 00:00:00,USDT/UAH,40.109229,40.127468,40.104603,40.112716,66307.13009843192,1653.02020682
1661036400000,2022-08-20 23:00:00,USDT/UAH,40.110071,40.110977,40.104602,40.108119,59456.754739596065,1482.41194606
1661032800000,2022-08-20 22:00:00,USDT/UAH,40.377426,40.378665,40.104603,40.1128,63274.41149717906,1577.41198563
1661029200000,2022-08-20 21:00:00,USDT/UAH,40.405617,40.409999,40.37212,40.376513,77721.69010379257,1924.92328656
1661025600000,2022-08-20 20:00:00,USDT/UAH,40.214843,40.409987,40.002875,40.405267,94369.99352957199,2335.58643554
1661022000000,2022-08-20 19:00:00,USDT/UAH,40.489888,40.489888,40.003026,40.214668,218979.5621406319,5445.26594477
1661018400000,2022-08-20 18:00:00,USDT/UAH,40.233043,40.502157,40.002875,40.490183,366966.77593138104,9063.10489956
1661014800000,2022-08-20 17:00:00,USDT/UAH,40.208321,40.245197,40.148782,40.233149,114287.64285741652,2840.6337982
1661011200000,2022-08-20 16:00:00,USDT/UAH,40.134867,40.213203,40.134867,40.209131,89402.38939206203,2223.43500515
1661007600000,2022-08-20 15:00:00,USDT/UAH,40.148751,40.2,40.065,40.136494,104238.77026297495,2597.10701844
1661004000000,2022-08-20 14:00:00,USDT/UAH,40.131423,40.2,40.064579,40.148203,114572.80303907215,2853.74673031
1661000400000,2022-08-20 13:00:00,USDT/UAH,40.132367,40.135648,40.120482,40.131566,81587.46527525272,2032.99979062
1660996800000,2022-08-20 12:00:00,USDT/UAH,40.083772,40.135647,40.064579,40.1328,106413.26403748334,2651.52852623
1660993200000,2022-08-20 11:00:00,USDT/UAH,40.146151,40.14817,40.080188,40.083104,84625.02191958074,2111.23923735
1660989600000,2022-08-20 10:00:00,USDT/UAH,40.101573,40.199999,40.095841,40.146185,143763.84607911366,3581.0089073
1660986000000,2022-08-20 09:00:00,USDT/UAH,40.15562,40.169843,40.099201,40.101139,89013.22880526145,2219.71821811
1660982400000,2022-08-20 08:00:00,USDT/UAH,40.102925,40.169844,40.100075,40.155354,139482.33237008462,3473.56749414
1660978800000,2022-08-20 07:00:00,USDT/UAH,40.103021,40.113229,40.099197,40.104052,140059.09461809072,3492.39260457
1660975200000,2022-08-20 06:00:00,USDT/UAH,40.104826,40.115023,40.099249,40.10142,83803.17535954877,2089.78074491
1660971600000,2022-08-20 05:00:00,USDT/UAH,40.135879,40.14675,40.103275,40.105033,67890.33494575555,1692.81334205
1660968000000,2022-08-20 04:00:00,USDT/UAH,40.143964,40.158322,40.124041,40.134083,83360.61971922184,2077.05305536
1660964400000,2022-08-20 03:00:00,USDT/UAH,40.105316,40.215188,40.105316,40.143993,79843.66646379414,1988.93185498
1660960800000,2022-08-20 02:00:00,USDT/UAH,40.108647,40.115203,40.103275,40.10643,62943.75025804512,1569.4179277
1660957200000,2022-08-20 01:00:00,USDT/UAH,40.251478,40.25181,40.10644,40.10644,74518.68075216931,1858.02282008
1660953600000,2022-08-20 00:00:00,USDT/UAH,40.264868,40.265939,40.245194,40.251744,121620.8487273113,3021.50507385
1660950000000,2022-08-19 23:00:00,USDT/UAH,40.281395,40.281395,40.246355,40.264292,74594.10488524761,1852.61185979
1660946400000,2022-08-19 22:00:00,USDT/UAH,40.195037,40.296848,40.154699,40.282079,84307.13994717068,2092.91928421
1660942800000,2022-08-19 21:00:00,USDT/UAH,40.045885,40.2,40.031899,40.196629,192947.78693488482,4800.09870815
1660939200000,2022-08-19 20:00:00,USDT/UAH,40.05881,40.0599,40.045884,40.045885,120448.73500797432,3007.76808923
1660935600000,2022-08-19 19:00:00,USDT/UAH,40.055319,40.07688,40.053822,40.058829,73284.18913981573,1829.41416335
1660932000000,2022-08-19 18:00:00,USDT/UAH,40.013367,40.07688,40.004006,40.054948,163610.96821341827,4084.66310363
1660928400000,2022-08-19 17:00:00,USDT/UAH,40.009768,40.016879,39.999422,40.01426,214320.6905009719,5356.10781009
1660924800000,2022-08-19 16:00:00,USDT/UAH,40.013399,40.016879,40.005614,40.007932,121827.5222924101,3045.08421711
1660921200000,2022-08-19 15:00:00,USDT/UAH,40.018971,40.018971,40.005615,40.013853,97191.84831961707,2428.95500015
1660917600000,2022-08-19 14:00:00,USDT/UAH,40.073199,40.077485,40.00262,40.019616,190679.63505695184,4764.65428996
1660914000000,2022-08-19 13:00:00,USDT/UAH,40.080916,40.183613,40.069378,40.077484,164482.4716582529,4104.11171665
1660910400000,2022-08-19 12:00:00,USDT/UAH,40.224691,40.235329,40.011001,40.080581,151011.93006637003,3767.70810948
1660906800000,2022-08-19 11:00:00,USDT/UAH,40.506198,40.623126,40.219999,40.219999,200110.824845333,4975.40601245
1660903200000,2022-08-19 10:00:00,USDT/UAH,40.573287,40.685984,40.220388,40.505632,188664.62255264897,4657.73802894
1660899600000,2022-08-19 09:00:00,USDT/UAH,40.47873,40.7501,40.446486,40.545284,199949.64662922994,4931.51427005
1660896000000,2022-08-19 08:00:00,USDT/UAH,40.506917,40.685899,40.210001,40.514423,273988.3355446208,6762.7357187
1660892400000,2022-08-19 07:00:00,USDT/UAH,40.608896,40.749978,40.21,40.506917,157330.31313579282,3884.03573483
1660888800000,2022-08-19 06:00:00,USDT/UAH,39.987842,41.0,39.770011,40.602689,553838.0468544622,13640.42777695
1660885200000,2022-08-19 05:00:00,USDT/UAH,39.816826,40.0,39.811451,39.984323,232187.52646689318,5806.96405606
1660881600000,2022-08-19 04:00:00,USDT/UAH,39.870122,39.94,39.81455,39.817575,70858.0028743251,1779.56600507
1660878000000,2022-08-19 03:00:00,USDT/UAH,39.859711,39.94,39.853742,39.870683,75961.57065786989,1905.19863073
1660874400000,2022-08-19 02:00:00,USDT/UAH,39.937856,39.94,39.844756,39.861095,69730.99582159461,1749.34973115
1660870800000,2022-08-19 01:00:00,USDT/UAH,39.937636,39.94,39.670031,39.935879,149571.9409943761,3745.30233814
1660867200000,2022-08-19 00:00:00,USDT/UAH,39.870384,39.94,39.861604,39.936001,99952.35665208695,2502.8133551
1660863600000,2022-08-18 23:00:00,USDT/UAH,39.682169,39.89,39.681551,39.871377,96251.11568543776,2414.04042016
1660860000000,2022-08-18 22:00:00,USDT/UAH,39.774343,39.8,39.669348,39.68214,81398.82054559964,2051.27093815
1660856400000,2022-08-18 21:00:00,USDT/UAH,39.797797,39.8,39.748898,39.775728,92627.06685897987,2328.73341398
1660852800000,2022-08-18 20:00:00,USDT/UAH,39.790529,39.8,39.669356,39.797216,102913.77630703808,2585.95416089
1660849200000,2022-08-18 19:00:00,USDT/UAH,39.761264,39.89,39.669362,39.79094,90681.91992144121,2278.95897713
1660845600000,2022-08-18 18:00:00,USDT/UAH,39.8535,39.89,39.669348,39.74001,93622.42231361083,2355.87314431
1660842000000,2022-08-18 17:00:00,USDT/UAH,39.701406,39.854568,39.7,39.852577,137572.1213132273,3452.02573257
1660838400000,2022-08-18 16:00:00,USDT/UAH,39.657553,39.834393,39.657553,39.701474,227227.90069206338,5723.41220107
1660834800000,2022-08-18 15:00:00,USDT/UAH,39.65,39.73976,39.500008,39.657611,125258.5236885001,3158.49897485
1660831200000,2022-08-18 14:00:00,USDT/UAH,39.515572,39.649999,39.5,39.649999,145113.1718701319,3659.8531029
1660827600000,2022-08-18 13:00:00,USDT/UAH,39.559757,39.559875,39.5,39.519076,74104.27687779325,1875.15206271
1660824000000,2022-08-18 12:00:00,USDT/UAH,39.693569,39.693569,39.55,39.560527,194438.85177883544,4914.97122318
1660820400000,2022-08-18 11:00:00,USDT/UAH,39.649996,39.791478,39.649996,39.694942,247754.7333025332,6241.46858062
1660816800000,2022-08-18 10:00:00,USDT/UAH,39.738004,39.738165,39.601,39.646364,164550.0634456763,4150.44525762
1660813200000,2022-08-18 09:00:00,USDT/UAH,39.65,39.74998,39.65,39.73787,126174.90550357035,3175.18038847
1660809600000,2022-08-18 08:00:00,USDT/UAH,39.653102,39.653102,39.535653,39.646041,93434.90093719086,2356.727143
1660806000000,2022-08-18 07:00:00,USDT/UAH,39.841938,39.871816,39.575152,39.654332,155727.04143656007,3927.11296805
1660802400000,2022-08-18 06:00:00,USDT/UAH,39.695539,39.85,39.535638,39.8,144629.450976514,3633.90580343
1660798800000,2022-08-18 05:00:00,USDT/UAH,39.811793,39.811793,39.575248,39.69713,115721.91031582709,2915.12032018
1660795200000,2022-08-18 04:00:00,USDT/UAH,39.732007,39.85,39.729716,39.811137,96140.26285824226,2414.90874421
1660791600000,2022-08-18 03:00:00,USDT/UAH,39.768684,39.774546,39.720004,39.731832,81318.61406749685,2046.68674899
1660788000000,2022-08-18 02:00:00,USDT/UAH,39.776567,39.777762,39.760261,39.768164,67247.11997293321,1690.97874302
1660784400000,2022-08-18 01:00:00,USDT/UAH,39.77733,39.778269,39.775562,39.777496,65593.090904,1649.0
1660780800000,2022-08-18 00:00:00,USDT/UAH,39.735767,39.849999,39.733184,39.776396,83224.8023969708,2092.31631737
1660777200000,2022-08-17 23:00:00,USDT/UAH,39.729061,39.746669,39.727117,39.736801,60967.21001501537,1534.27574643
1660773600000,2022-08-17 22:00:00,USDT/UAH,39.740813,39.741371,39.700074,39.728021,75958.2296406592,1911.9560383
1660770000000,2022-08-17 21:00:00,USDT/UAH,39.745682,39.85,39.736596,39.740108,90506.16844997807,2277.45149686
1660766400000,2022-08-17 20:00:00,USDT/UAH,39.678284,39.825,39.575172,39.744514,153001.49767123276,3849.62557779
1660762800000,2022-08-17 19:00:00,USDT/UAH,39.67179,39.699999,39.648736,39.678182,70380.90117224313,1773.79349619
1660759200000,2022-08-17 18:00:00,USDT/UAH,39.616847,39.699995,39.608663,39.671727,127612.25912876005,3216.70541665
1660755600000,2022-08-17 17:00:00,USDT/UAH,39.584546,39.691429,39.500001,39.615811,95337.05269711642,2406.54047691
1660752000000,2022-08-17 16:00:00,USDT/UAH,39.587642,39.691433,39.500008,39.582977,86383.64512499982,2182.343312
1660748400000,2022-08-17 15:00:00,USDT/UAH,39.697587,39.7,39.456672,39.587922,83028.28858677004,2097.31363487
1660744800000,2022-08-17 14:00:00,USDT/UAH,39.687674,39.7,39.456668,39.697615,98237.91391763983,2474.65531412
1660741200000,2022-08-17 13:00:00,USDT/UAH,39.38082,39.699999,39.230001,39.685182,147209.61119826525,3709.43520426
1660737600000,2022-08-17 12:00:00,USDT/UAH,39.456447,39.65,39.23,39.380444,346032.23080354894,8786.90526708
1660734000000,2022-08-17 11:00:00,USDT/UAH,39.572604,39.574579,39.338532,39.457262,80883.62803505849,2049.90473072
1660730400000,2022-08-17 10:00:00,USDT/UAH,39.333948,39.65,39.331784,39.338638,214220.72681738687,5445.55525327
1660726800000,2022-08-17 09:00:00,USDT/UAH,39.320428,39.499971,39.259985,39.332036,97533.97471485703,2479.75911328
1660723200000,2022-08-17 08:00:00,USDT/UAH,39.477068,39.492671,39.259989,39.318884,119500.362372996,3039.26129676
