https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume THETA,Volume USDT
1656612000,2022-06-30 18:00:00,THETA/USDT,1.1664,1.169,1.1319,1.1389,94456.95036671,108793.744032216454
1656608400,2022-06-30 17:00:00,THETA/USDT,1.1625,1.1758,1.1588,1.1657,120887.63120875,140759.564254552624
1656604800,2022-06-30 16:00:00,THETA/USDT,1.151,1.1764,1.144,1.1621,205441.45391472,237818.912953985059
1656601200,2022-06-30 15:00:00,THETA/USDT,1.1443,1.1662,1.1411,1.1503,149595.81335103,171791.373634467721
1656597600,2022-06-30 14:00:00,THETA/USDT,1.1261,1.1468,1.1236,1.1448,72631.16594135,82378.846545281641
1656594000,2022-06-30 13:00:00,THETA/USDT,1.1497,1.1561,1.1061,1.125,153471.67911426,174219.238373372677
1656590400,2022-06-30 12:00:00,THETA/USDT,1.1408,1.1573,1.1288,1.1506,90457.95833982,103513.188330853593
1656586800,2022-06-30 11:00:00,THETA/USDT,1.1218,1.144,1.1194,1.1415,194531.82740321,221529.822476492651
1656583200,2022-06-30 10:00:00,THETA/USDT,1.137,1.137,1.1086,1.1224,62203.93095246,69714.224265720967
1656579600,2022-06-30 09:00:00,THETA/USDT,1.1239,1.1442,1.1072,1.1352,243824.68442361,273299.444837788445
1656576000,2022-06-30 08:00:00,THETA/USDT,1.1498,1.1499,1.1182,1.1243,146680.67765717,166264.353744807389
1656572400,2022-06-30 07:00:00,THETA/USDT,1.1478,1.16,1.1448,1.1496,73436.63005377,84514.973491635674
1656568800,2022-06-30 06:00:00,THETA/USDT,1.2001,1.2045,1.1446,1.147,136300.66285215,159096.154198803689
1656565200,2022-06-30 05:00:00,THETA/USDT,1.2,1.2045,1.1858,1.1986,47471.45705148,56919.000098434107
1656561600,2022-06-30 04:00:00,THETA/USDT,1.2059,1.2199,1.1931,1.1996,54011.80189451,65389.461390277324
1656558000,2022-06-30 03:00:00,THETA/USDT,1.2095,1.2103,1.1952,1.2048,14718.15226514,17675.552761956176
1656554400,2022-06-30 02:00:00,THETA/USDT,1.1865,1.2164,1.1843,1.2087,39066.37120724,46759.722186941103
1656550800,2022-06-30 01:00:00,THETA/USDT,1.2092,1.2194,1.1777,1.1863,392178.60491473,471734.080811615477
1656547200,2022-06-30 00:00:00,THETA/USDT,1.235,1.2384,1.2086,1.2102,92312.5467792,112671.959763250262
1656543600,2022-06-29 23:00:00,THETA/USDT,1.2442,1.2442,1.2136,1.2362,152795.96024434,187653.376089566049
1656540000,2022-06-29 22:00:00,THETA/USDT,1.2435,1.2518,1.2307,1.2441,28513.32395064,35330.86733127027
1656536400,2022-06-29 21:00:00,THETA/USDT,1.2427,1.2531,1.2383,1.2435,119298.63356566,148429.068279690282
1656532800,2022-06-29 20:00:00,THETA/USDT,1.2424,1.256,1.2373,1.2418,178759.33550373,222945.407982449735
1656529200,2022-06-29 19:00:00,THETA/USDT,1.2205,1.2431,1.2147,1.2423,37525.91812152,46095.214675090838
1656525600,2022-06-29 18:00:00,THETA/USDT,1.225,1.2357,1.218,1.218,92223.4117758,113237.506071186007
1656522000,2022-06-29 17:00:00,THETA/USDT,1.2241,1.2268,1.2032,1.2246,68754.35495733,83240.739142713449
1656518400,2022-06-29 16:00:00,THETA/USDT,1.239,1.2407,1.22,1.224,166181.54335244,204426.817395728066
1656514800,2022-06-29 15:00:00,THETA/USDT,1.2413,1.2453,1.232,1.2394,75763.98118489,93923.88350068854
1656511200,2022-06-29 14:00:00,THETA/USDT,1.2378,1.2489,1.2351,1.2426,122205.51752849,151763.038905688339
1656507600,2022-06-29 13:00:00,THETA/USDT,1.211,1.242,1.211,1.239,90428.38940678,110791.244881971416
1656504000,2022-06-29 12:00:00,THETA/USDT,1.2434,1.2489,1.2107,1.211,155499.73856882,190145.107328483515
1656500400,2022-06-29 11:00:00,THETA/USDT,1.245,1.2481,1.2222,1.2431,60661.74171458,74969.400133741403
1656496800,2022-06-29 10:00:00,THETA/USDT,1.2527,1.2579,1.2406,1.2449,64286.9852824,80132.120585121872
1656493200,2022-06-29 09:00:00,THETA/USDT,1.2434,1.2654,1.2396,1.2518,86566.52395726,108217.426026633861
1656489600,2022-06-29 08:00:00,THETA/USDT,1.2504,1.262,1.2397,1.2426,63399.25691447,79351.810003645161
1656486000,2022-06-29 07:00:00,THETA/USDT,1.234,1.2554,1.2286,1.2509,49449.78048455,61288.518993401778
1656482400,2022-06-29 06:00:00,THETA/USDT,1.2527,1.2534,1.2225,1.2343,303800.45664247,376431.439535023442
1656478800,2022-06-29 05:00:00,THETA/USDT,1.2762,1.2798,1.2381,1.2524,102258.84824206,128343.155780384046
1656475200,2022-06-29 04:00:00,THETA/USDT,1.2708,1.2813,1.264,1.2768,138685.47692781,176536.186643057115
1656471600,2022-06-29 03:00:00,THETA/USDT,1.2828,1.2852,1.2681,1.2719,70786.76913258,90546.878485485047
1656468000,2022-06-29 02:00:00,THETA/USDT,1.2791,1.285,1.2654,1.282,84772.67581613,108402.939686324338
1656464400,2022-06-29 01:00:00,THETA/USDT,1.2716,1.2809,1.2653,1.2791,79938.0719018,102131.552091468895
1656460800,2022-06-29 00:00:00,THETA/USDT,1.2619,1.2875,1.2588,1.2716,86447.05173293,110203.042405916292
1656457200,2022-06-28 23:00:00,THETA/USDT,1.2613,1.2728,1.252,1.2632,239444.50819801,302352.360033449399
1656453600,2022-06-28 22:00:00,THETA/USDT,1.2985,1.2985,1.2556,1.2616,131371.68484491,166783.390439390048
1656450000,2022-06-28 21:00:00,THETA/USDT,1.2922,1.2986,1.2875,1.2977,130361.28578229,168603.606853574147
1656446400,2022-06-28 20:00:00,THETA/USDT,1.2789,1.2934,1.2725,1.2919,56538.68834752,72599.649987973908
1656442800,2022-06-28 19:00:00,THETA/USDT,1.2802,1.2827,1.2672,1.2789,148783.64314862,189507.078697162338
1656439200,2022-06-28 18:00:00,THETA/USDT,1.2936,1.2971,1.261,1.2801,179048.53020361,228645.722338431435
1656435600,2022-06-28 17:00:00,THETA/USDT,1.307,1.3122,1.2928,1.2957,106632.21286965,138611.213303465379
1656432000,2022-06-28 16:00:00,THETA/USDT,1.3065,1.3198,1.3004,1.307,81553.95646553,106644.73060668987
1656428400,2022-06-28 15:00:00,THETA/USDT,1.325,1.334,1.3041,1.3063,262208.59442551,344689.710566962232
1656424800,2022-06-28 14:00:00,THETA/USDT,1.3665,1.3714,1.3142,1.3262,213329.21468365,283753.580931941251
1656421200,2022-06-28 13:00:00,THETA/USDT,1.3484,1.3737,1.3376,1.3657,96833.51892155,131796.951277259188
1656417600,2022-06-28 12:00:00,THETA/USDT,1.3547,1.3769,1.3473,1.3473,114656.60185513,155836.70116298919
1656414000,2022-06-28 11:00:00,THETA/USDT,1.3448,1.3635,1.3314,1.3545,156675.51771512,210526.93760890638
1656410400,2022-06-28 10:00:00,THETA/USDT,1.3509,1.3558,1.3374,1.3445,79078.87582962,106624.6555880128
1656406800,2022-06-28 09:00:00,THETA/USDT,1.3654,1.372,1.3456,1.3505,100711.91138342,136935.00199369401
1656403200,2022-06-28 08:00:00,THETA/USDT,1.3484,1.3739,1.3411,1.3643,79488.51065565,107877.9061850412
1656399600,2022-06-28 07:00:00,THETA/USDT,1.3459,1.3681,1.3402,1.3464,49913.29446296,67645.677399279091
1656396000,2022-06-28 06:00:00,THETA/USDT,1.323,1.3508,1.323,1.3455,52222.22206936,70113.935986658383
1656392400,2022-06-28 05:00:00,THETA/USDT,1.3301,1.3389,1.3218,1.3221,111502.89811197,148329.552995069273
1656388800,2022-06-28 04:00:00,THETA/USDT,1.3205,1.3326,1.3134,1.3305,68686.59410805,91035.745090315569
1656385200,2022-06-28 03:00:00,THETA/USDT,1.3076,1.3224,1.3034,1.3207,37672.20257156,49445.585979738994
1656381600,2022-06-28 02:00:00,THETA/USDT,1.2987,1.3128,1.2926,1.3106,85341.48726634,111325.285580525738
1656378000,2022-06-28 01:00:00,THETA/USDT,1.3477,1.3612,1.2932,1.2984,166376.60311099,219421.362127892266
1656374400,2022-06-28 00:00:00,THETA/USDT,1.3303,1.3748,1.3282,1.3492,164627.950198,221988.091552415657
1656370800,2022-06-27 23:00:00,THETA/USDT,1.3434,1.3534,1.3212,1.3293,73557.93063285,98087.416576090335
1656367200,2022-06-27 22:00:00,THETA/USDT,1.3332,1.3593,1.3296,1.3435,202048.523585,271170.656503516741
1656363600,2022-06-27 21:00:00,THETA/USDT,1.3326,1.3419,1.33,1.3329,44514.48979174,59444.035731334927
1656360000,2022-06-27 20:00:00,THETA/USDT,1.3191,1.3374,1.3188,1.3326,38222.29653451,50882.068973027553
1656356400,2022-06-27 19:00:00,THETA/USDT,1.327,1.3283,1.3078,1.3174,42897.3939048,56588.061929343212
1656352800,2022-06-27 18:00:00,THETA/USDT,1.3208,1.3494,1.29,1.3287,143286.64960398,190544.257802173119
1656349200,2022-06-27 17:00:00,THETA/USDT,1.3206,1.3301,1.3116,1.3214,71348.46526213,94184.400848856417
1656345600,2022-06-27 16:00:00,THETA/USDT,1.342,1.342,1.3107,1.321,139752.02875375,184902.718067478719
1656342000,2022-06-27 15:00:00,THETA/USDT,1.3406,1.3535,1.3253,1.343,80167.6096132,107418.720389718477
1656338400,2022-06-27 14:00:00,THETA/USDT,1.326,1.3439,1.3163,1.3406,301217.78437229,398789.792218095313
1656334800,2022-06-27 13:00:00,THETA/USDT,1.3807,1.3896,1.3236,1.3271,152644.2785234,205592.194749770644
1656331200,2022-06-27 12:00:00,THETA/USDT,1.3715,1.3819,1.3664,1.3805,119688.5425469,164533.468546939652
1656327600,2022-06-27 11:00:00,THETA/USDT,1.4072,1.4084,1.3694,1.3715,76439.41912578,105983.154868221171
1656324000,2022-06-27 10:00:00,THETA/USDT,1.4053,1.416,1.4044,1.4071,56990.9115467,80313.036008191468
1656320400,2022-06-27 09:00:00,THETA/USDT,1.4069,1.4112,1.401,1.4052,39719.46860901,55830.628276065873
1656316800,2022-06-27 08:00:00,THETA/USDT,1.3952,1.4084,1.3883,1.4063,62287.84893248,87162.153013767202
1656313200,2022-06-27 07:00:00,THETA/USDT,1.3844,1.4072,1.3822,1.3949,68267.07837263,95138.310362827575
1656309600,2022-06-27 06:00:00,THETA/USDT,1.3604,1.3849,1.3526,1.3849,44373.73475947,60747.909998512588
1656306000,2022-06-27 05:00:00,THETA/USDT,1.3879,1.389,1.3596,1.3609,81362.34691357,111739.809167952189
1656302400,2022-06-27 04:00:00,THETA/USDT,1.3777,1.3887,1.3744,1.388,78997.22787712,109213.778763695148
1656298800,2022-06-27 03:00:00,THETA/USDT,1.3714,1.38,1.3643,1.377,53722.63700697,73728.188685693933
1656295200,2022-06-27 02:00:00,THETA/USDT,1.3553,1.3804,1.3551,1.3712,133166.1481004,182423.094563950212
1656291600,2022-06-27 01:00:00,THETA/USDT,1.3494,1.3629,1.3376,1.358,74524.99749158,100734.309945714898
1656288000,2022-06-27 00:00:00,THETA/USDT,1.3347,1.3586,1.3257,1.3509,157598.22306166,211726.226269324517
1656284400,2022-06-26 23:00:00,THETA/USDT,1.3541,1.3689,1.3271,1.3355,240559.3565691,325611.084401094642
1656280800,2022-06-26 22:00:00,THETA/USDT,1.4088,1.4102,1.3328,1.3541,265773.76302353,361655.0138190765
1656277200,2022-06-26 21:00:00,THETA/USDT,1.4184,1.4191,1.403,1.4088,39458.83938929,55622.697364778592
1656273600,2022-06-26 20:00:00,THETA/USDT,1.3942,1.4228,1.3889,1.4198,71496.86743002,100324.488026993754
1656270000,2022-06-26 19:00:00,THETA/USDT,1.378,1.3966,1.3767,1.3934,86818.66321904,120623.160990496506
1656266400,2022-06-26 18:00:00,THETA/USDT,1.3883,1.389,1.3615,1.3788,128886.7459842,177232.386149947785
1656262800,2022-06-26 17:00:00,THETA/USDT,1.4054,1.412,1.379,1.3887,104939.2703131,146111.062133380866
1656259200,2022-06-26 16:00:00,THETA/USDT,1.4105,1.4183,1.3992,1.4045,52767.73673886,74288.905738767895
1656255600,2022-06-26 15:00:00,THETA/USDT,1.4106,1.4218,1.3908,1.4118,118539.75681234,166479.402576676246
1656252000,2022-06-26 14:00:00,THETA/USDT,1.4356,1.4509,1.409,1.4107,137153.49807876,196763.981315422086
1656248400,2022-06-26 13:00:00,THETA/USDT,1.4432,1.4481,1.4273,1.4355,267400.24044826,384657.225497411208
1656244800,2022-06-26 12:00:00,THETA/USDT,1.4852,1.4889,1.4398,1.4438,324737.80415019,475068.713183925995
1656241200,2022-06-26 11:00:00,THETA/USDT,1.4625,1.489,1.4573,1.4842,179785.7958353,264276.626911958976
1656237600,2022-06-26 10:00:00,THETA/USDT,1.4544,1.4638,1.4477,1.4621,92377.19671917,134619.943977608257
1656234000,2022-06-26 09:00:00,THETA/USDT,1.4687,1.48,1.4512,1.453,323490.49442207,474848.047065078186
1656230400,2022-06-26 08:00:00,THETA/USDT,1.4618,1.4736,1.4592,1.4683,110753.33110346,162460.620182728679
1656226800,2022-06-26 07:00:00,THETA/USDT,1.4651,1.4776,1.4532,1.4618,88113.96678424,129076.104754439167
1656223200,2022-06-26 06:00:00,THETA/USDT,1.4598,1.465,1.4288,1.4643,131797.62318719,190279.588796568547
1656219600,2022-06-26 05:00:00,THETA/USDT,1.4584,1.466,1.4482,1.4584,152006.10723823,221274.344902519881
1656216000,2022-06-26 04:00:00,THETA/USDT,1.4612,1.4664,1.4424,1.4604,93856.96238699,136614.886711298302
1656212400,2022-06-26 03:00:00,THETA/USDT,1.4533,1.4684,1.4452,1.4601,122674.13881698,178695.8616094329
1656208800,2022-06-26 02:00:00,THETA/USDT,1.4685,1.4698,1.4443,1.4525,75140.88248491,109592.293863872132
1656205200,2022-06-26 01:00:00,THETA/USDT,1.4795,1.4885,1.4434,1.4694,523933.00486741,771512.024295910516
1656201600,2022-06-26 00:00:00,THETA/USDT,1.4734,1.5097,1.4466,1.4795,653969.22400659,964216.730527208161
1656198000,2022-06-25 23:00:00,THETA/USDT,1.4647,1.4839,1.4643,1.4728,69329.39211965,102233.425495373848
1656194400,2022-06-25 22:00:00,THETA/USDT,1.4719,1.4762,1.4449,1.4638,152706.72050717,222772.703376288369
1656190800,2022-06-25 21:00:00,THETA/USDT,1.4516,1.4801,1.4506,1.4705,117157.2827168,172322.729563108631
1656187200,2022-06-25 20:00:00,THETA/USDT,1.4459,1.453,1.4301,1.452,55605.20213167,80063.666700368221
1656183600,2022-06-25 19:00:00,THETA/USDT,1.4267,1.4682,1.4262,1.447,163685.36344726,236682.176397294971
1656180000,2022-06-25 18:00:00,THETA/USDT,1.4013,1.4268,1.3984,1.4263,106689.87251292,150512.627890722453
1656176400,2022-06-25 17:00:00,THETA/USDT,1.3887,1.406,1.376,1.4005,115770.86089425,161899.22369167879
1656172800,2022-06-25 16:00:00,THETA/USDT,1.3711,1.3944,1.3703,1.3887,131672.67356645,182927.294251569581
1656169200,2022-06-25 15:00:00,THETA/USDT,1.3881,1.4016,1.3663,1.3712,165535.32106372,228226.338198867365
1656165600,2022-06-25 14:00:00,THETA/USDT,1.3956,1.3985,1.3806,1.3881,99700.94318502,138333.987339278945
1656162000,2022-06-25 13:00:00,THETA/USDT,1.389,1.4084,1.379,1.3945,149219.33108448,207834.990584185833
1656158400,2022-06-25 12:00:00,THETA/USDT,1.4384,1.4442,1.3772,1.3893,183379.89682131,257706.631946325472
1656154800,2022-06-25 11:00:00,THETA/USDT,1.4647,1.4655,1.4332,1.4376,85789.67904346,124062.484929901168
1656151200,2022-06-25 10:00:00,THETA/USDT,1.4658,1.47,1.4556,1.465,45262.1705039,66220.90279313243
1656147600,2022-06-25 09:00:00,THETA/USDT,1.4622,1.4758,1.4608,1.4654,131798.7404447,193553.70445011495
1656144000,2022-06-25 08:00:00,THETA/USDT,1.4921,1.4934,1.4534,1.4605,103352.97801598,151966.002887090555
1656140400,2022-06-25 07:00:00,THETA/USDT,1.4714,1.4949,1.4697,1.4915,120066.76045937,178150.298273157696
1656136800,2022-06-25 06:00:00,THETA/USDT,1.473,1.4768,1.4589,1.4697,77876.46630455,114181.895130023076
1656133200,2022-06-25 05:00:00,THETA/USDT,1.4731,1.4837,1.4618,1.4733,58628.27486962,86115.568805400155
1656129600,2022-06-25 04:00:00,THETA/USDT,1.4899,1.4919,1.4648,1.4731,60718.29341257,89553.72638824312
1656126000,2022-06-25 03:00:00,THETA/USDT,1.485,1.4998,1.4743,1.4912,88566.19095385,131594.515734422918
1656122400,2022-06-25 02:00:00,THETA/USDT,1.5221,1.5513,1.4759,1.4851,416650.57328052,635324.948384711223
1656118800,2022-06-25 01:00:00,THETA/USDT,1.4287,1.5233,1.4234,1.5207,339970.62700987,503588.580150166051
1656115200,2022-06-25 00:00:00,THETA/USDT,1.388,1.455,1.3669,1.4294,658537.39870576,919246.637323548065
1656111600,2022-06-24 23:00:00,THETA/USDT,1.4076,1.4109,1.3836,1.3873,119547.97741489,167296.281561550931
1656108000,2022-06-24 22:00:00,THETA/USDT,1.4108,1.4352,1.4068,1.4076,133569.64359004,189082.131413554738
1656104400,2022-06-24 21:00:00,THETA/USDT,1.4061,1.4143,1.3968,1.4093,48633.14040169,68192.544095078337
1656100800,2022-06-24 20:00:00,THETA/USDT,1.4089,1.4238,1.396,1.406,126865.04980403,178788.582802478582
1656097200,2022-06-24 19:00:00,THETA/USDT,1.396,1.4105,1.3907,1.4093,110996.41720219,155437.472228612068
1656093600,2022-06-24 18:00:00,THETA/USDT,1.3853,1.4023,1.3827,1.3967,146226.73757269,204124.423357012387
1656090000,2022-06-24 17:00:00,THETA/USDT,1.3908,1.4068,1.3811,1.3851,194503.90570693,270439.214732362458
1656086400,2022-06-24 16:00:00,THETA/USDT,1.3768,1.394,1.3647,1.3913,104111.80267933,143640.661409631771
1656082800,2022-06-24 15:00:00,THETA/USDT,1.3712,1.3834,1.3605,1.378,183664.18300763,251756.455181366476
1656079200,2022-06-24 14:00:00,THETA/USDT,1.3772,1.3918,1.3632,1.3729,174617.2716238,240605.262818067754
1656075600,2022-06-24 13:00:00,THETA/USDT,1.3678,1.3955,1.3658,1.377,243716.09053172,336044.478213617213
1656072000,2022-06-24 12:00:00,THETA/USDT,1.3847,1.4054,1.3562,1.3679,129130.08656353,177833.139596905619
1656068400,2022-06-24 11:00:00,THETA/USDT,1.4062,1.4122,1.3818,1.3835,134979.54192924,189430.369374390557
1656064800,2022-06-24 10:00:00,THETA/USDT,1.3833,1.4127,1.376,1.4063,203307.62106061,282246.853882298778
1656061200,2022-06-24 09:00:00,THETA/USDT,1.4109,1.4135,1.3737,1.3826,249371.84002055,347097.160241174995
1656057600,2022-06-24 08:00:00,THETA/USDT,1.3805,1.4195,1.3794,1.41,86264.91391716,120654.630582217111
1656054000,2022-06-24 07:00:00,THETA/USDT,1.3923,1.408,1.376,1.38,232278.13442198,323023.50274407099
1656050400,2022-06-24 06:00:00,THETA/USDT,1.3437,1.395,1.3396,1.3924,227392.8316427,311775.4214564328
1656046800,2022-06-24 05:00:00,THETA/USDT,1.334,1.3877,1.3328,1.3421,128342.58151569,173727.320330037786
1656043200,2022-06-24 04:00:00,THETA/USDT,1.3477,1.3592,1.3243,1.3332,138651.27590015,186041.552698125189
1656039600,2022-06-24 03:00:00,THETA/USDT,1.3514,1.3618,1.3385,1.3477,107803.73816632,145747.552191697823
1656036000,2022-06-24 02:00:00,THETA/USDT,1.3277,1.3732,1.3231,1.3514,440114.12140896,598092.328495965191
1656032400,2022-06-24 01:00:00,THETA/USDT,1.2952,1.353,1.2907,1.3278,195376.75578419,259640.756352469096
1656028800,2022-06-24 00:00:00,THETA/USDT,1.2963,1.3121,1.2943,1.2949,148502.61186562,193330.905188425772
1656025200,2022-06-23 23:00:00,THETA/USDT,1.2953,1.3132,1.2928,1.2964,109370.2375372,142509.137491056193
1656021600,2022-06-23 22:00:00,THETA/USDT,1.2787,1.3011,1.2777,1.2957,166552.0512841,215848.932324518037
1656018000,2022-06-23 21:00:00,THETA/USDT,1.2864,1.292,1.2771,1.2771,62710.74753479,80805.204717875811
1656014400,2022-06-23 20:00:00,THETA/USDT,1.2786,1.2918,1.2726,1.2862,258924.40932842,331955.387973828971
1656010800,2022-06-23 19:00:00,THETA/USDT,1.2507,1.28,1.2463,1.2791,197159.94365029,250944.55928036262
1656007200,2022-06-23 18:00:00,THETA/USDT,1.2546,1.259,1.2457,1.2515,89234.53728481,111751.11167479408
1656003600,2022-06-23 17:00:00,THETA/USDT,1.2496,1.2671,1.238,1.2546,91492.72691224,114662.478689304528
1656000000,2022-06-23 16:00:00,THETA/USDT,1.2502,1.2587,1.2418,1.2506,78471.9298917,98147.54531145622
1655996400,2022-06-23 15:00:00,THETA/USDT,1.2705,1.275,1.239,1.251,71423.85178001,89405.503293257709
1655992800,2022-06-23 14:00:00,THETA/USDT,1.2635,1.2718,1.2558,1.2717,159398.38070575,201800.28353835195
1655989200,2022-06-23 13:00:00,THETA/USDT,1.2826,1.2922,1.2569,1.263,97239.14049183,124268.554837164735
1655985600,2022-06-23 12:00:00,THETA/USDT,1.2871,1.3063,1.2795,1.2826,88155.59915212,114071.009327257577
1655982000,2022-06-23 11:00:00,THETA/USDT,1.3044,1.3064,1.2823,1.2879,33498.68356123,43133.898757678952
1655978400,2022-06-23 10:00:00,THETA/USDT,1.2801,1.307,1.2774,1.3036,141880.95518581,183609.199644550158
1655974800,2022-06-23 09:00:00,THETA/USDT,1.2714,1.2856,1.2648,1.2806,50565.70876677,64501.160800505304
1655971200,2022-06-23 08:00:00,THETA/USDT,1.2695,1.2883,1.262,1.271,57884.60733553,73737.976903683098
1655967600,2022-06-23 07:00:00,THETA/USDT,1.282,1.287,1.2667,1.2704,38274.16537262,48883.779177416358
1655964000,2022-06-23 06:00:00,THETA/USDT,1.2696,1.292,1.2636,1.2811,42355.77844508,54147.877140424745
1655960400,2022-06-23 05:00:00,THETA/USDT,1.2687,1.2796,1.2639,1.2691,29063.04844525,36975.59836588954
1655956800,2022-06-23 04:00:00,THETA/USDT,1.2575,1.2749,1.2528,1.2684,75741.62797631,95882.49956367418
1655953200,2022-06-23 03:00:00,THETA/USDT,1.2752,1.2774,1.2576,1.2583,36663.40857125,46426.939949930234
1655949600,2022-06-23 02:00:00,THETA/USDT,1.2558,1.3004,1.2519,1.2746,117985.38692905,149797.983228479417
1655946000,2022-06-23 01:00:00,THETA/USDT,1.2616,1.2742,1.254,1.2549,35088.72817329,44289.532349851959
1655942400,2022-06-23 00:00:00,THETA/USDT,1.2211,1.2703,1.2198,1.2611,169788.67341425,212914.093855858551
1655938800,2022-06-22 23:00:00,THETA/USDT,1.246,1.2526,1.219,1.221,116880.39918076,143885.46333113196
1655935200,2022-06-22 22:00:00,THETA/USDT,1.2372,1.2499,1.2306,1.2472,70525.34835624,87280.202457757535
1655931600,2022-06-22 21:00:00,THETA/USDT,1.22,1.2426,1.2174,1.2373,133447.4683085,164192.823732349155
1655928000,2022-06-22 20:00:00,THETA/USDT,1.2358,1.2432,1.2146,1.2201,158211.65985979,194770.026434142826
1655924400,2022-06-22 19:00:00,THETA/USDT,1.2438,1.2499,1.2245,1.2344,146679.12655867,180959.007375318789
1655920800,2022-06-22 18:00:00,THETA/USDT,1.2408,1.2505,1.2318,1.2438,37902.99910909,47007.524724072032
1655917200,2022-06-22 17:00:00,THETA/USDT,1.2462,1.252,1.2357,1.2405,167236.3112989,208388.30302946074
1655913600,2022-06-22 16:00:00,THETA/USDT,1.2273,1.2471,1.2158,1.2457,165277.41683288,202793.063481721161
1655910000,2022-06-22 15:00:00,THETA/USDT,1.2676,1.2676,1.226,1.2278,203665.15652743,254321.381139812849
1655906400,2022-06-22 14:00:00,THETA/USDT,1.2758,1.2847,1.2631,1.267,131818.3151451,167770.994706705792
1655902800,2022-06-22 13:00:00,THETA/USDT,1.2476,1.2799,1.2342,1.2762,105200.56260091,131803.385738222279
1655899200,2022-06-22 12:00:00,THETA/USDT,1.2639,1.2639,1.2291,1.2476,114236.27253144,142248.133305761105
1655895600,2022-06-22 11:00:00,THETA/USDT,1.2478,1.2799,1.2448,1.2646,114549.43103196,144297.551563396249
1655892000,2022-06-22 10:00:00,THETA/USDT,1.2451,1.2518,1.2384,1.2479,83469.89030766,103976.489300609733
1655888400,2022-06-22 09:00:00,THETA/USDT,1.2232,1.2526,1.2222,1.2459,200705.07632625,248779.027813806769
1655884800,2022-06-22 08:00:00,THETA/USDT,1.2095,1.2237,1.202,1.2226,165520.42976019,201259.991345805758
1655881200,2022-06-22 07:00:00,THETA/USDT,1.236,1.2387,1.2054,1.2079,173929.09911773,213030.256355377128
1655877600,2022-06-22 06:00:00,THETA/USDT,1.2494,1.2576,1.217,1.2359,255246.14729044,314271.258454163139
1655874000,2022-06-22 05:00:00,THETA/USDT,1.2368,1.2575,1.2365,1.2492,112684.46750805,140720.01234131263
1655870400,2022-06-22 04:00:00,THETA/USDT,1.2259,1.2416,1.2227,1.2369,172037.49945581,212528.875550424352
1655866800,2022-06-22 03:00:00,THETA/USDT,1.2379,1.2455,1.2218,1.226,100346.15936079,124115.869651459205
1655863200,2022-06-22 02:00:00,THETA/USDT,1.235,1.242,1.214,1.2366,317837.30293433,390934.275878706901
1655859600,2022-06-22 01:00:00,THETA/USDT,1.2568,1.2734,1.235,1.235,248394.47097488,312589.776539942283
1655856000,2022-06-22 00:00:00,THETA/USDT,1.2722,1.274,1.24,1.2576,163291.18526712,204861.356272228202
1655852400,2022-06-21 23:00:00,THETA/USDT,1.2813,1.2878,1.2504,1.273,154246.01674111,195095.764340626962
1655848800,2022-06-21 22:00:00,THETA/USDT,1.2593,1.2834,1.2429,1.2824,201640.73966464,253474.344422937778
1655845200,2022-06-21 21:00:00,THETA/USDT,1.265,1.2729,1.2378,1.2593,196301.15790346,246839.178567307182
1655841600,2022-06-21 20:00:00,THETA/USDT,1.2939,1.2984,1.2592,1.2651,661210.94428084,841753.949836649123
1655838000,2022-06-21 19:00:00,THETA/USDT,1.3266,1.3419,1.2901,1.2942,267215.56795009,351704.62853489746
1655834400,2022-06-21 18:00:00,THETA/USDT,1.3414,1.3481,1.3239,1.3263,172541.84812768,230724.395477424284
1655830800,2022-06-21 17:00:00,THETA/USDT,1.3624,1.3673,1.34,1.3422,306199.56243432,414424.025140848121
1655827200,2022-06-21 16:00:00,THETA/USDT,1.3586,1.3784,1.3565,1.3623,275350.16849306,376624.845451408478
1655823600,2022-06-21 15:00:00,THETA/USDT,1.388,1.3883,1.3567,1.3584,336172.78411256,459739.52877112512
1655820000,2022-06-21 14:00:00,THETA/USDT,1.3865,1.3962,1.3608,1.3889,311971.79931346,429957.618658337842
1655816400,2022-06-21 13:00:00,THETA/USDT,1.3337,1.387,1.3171,1.3849,269418.85451399,365398.884388395027
1655812800,2022-06-21 12:00:00,THETA/USDT,1.3103,1.3376,1.3088,1.3337,182035.3706351,241022.32678114782
1655809200,2022-06-21 11:00:00,THETA/USDT,1.3537,1.3553,1.3065,1.3108,336735.15250843,449855.719007892337
1655805600,2022-06-21 10:00:00,THETA/USDT,1.3469,1.3553,1.3258,1.3517,185470.60787285,248351.260663769628
1655802000,2022-06-21 09:00:00,THETA/USDT,1.3543,1.3648,1.3372,1.3474,277196.07456466,374095.062421904304
1655798400,2022-06-21 08:00:00,THETA/USDT,1.3004,1.3608,1.2952,1.354,274504.95749317,368304.990749771502
1655794800,2022-06-21 07:00:00,THETA/USDT,1.3199,1.3219,1.2959,1.2995,148282.2878765,194066.97111927228
1655791200,2022-06-21 06:00:00,THETA/USDT,1.305,1.32,1.3036,1.319,222100.92565215,292015.368400829238
1655787600,2022-06-21 05:00:00,THETA/USDT,1.2673,1.3075,1.2668,1.3023,196083.95145656,253674.082825746477
