https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WXT,Volume USDT
1644624000,2022-02-12 00:00:00,WXT/USDT,0.00435,0.004355,0.00422,0.004293,13280646.55578976,56700.60115237945205
1644537600,2022-02-11 00:00:00,WXT/USDT,0.004634,0.004645,0.004282,0.004337,15608405.461414,69724.25820307045566
1644451200,2022-02-10 00:00:00,WXT/USDT,0.004748,0.00488,0.004407,0.00464,35490247.99943193,165610.74773641893491
1644364800,2022-02-09 00:00:00,WXT/USDT,0.004433,0.004801,0.0043,0.004732,29147788.37720169,133642.92423325698627
1644278400,2022-02-08 00:00:00,WXT/USDT,0.004368,0.005,0.00422,0.004419,41575427.2643457,184478.78881787434819
1644192000,2022-02-07 00:00:00,WXT/USDT,0.004377,0.004543,0.004328,0.004368,29866216.50733421,132912.52008600468758
1644105600,2022-02-06 00:00:00,WXT/USDT,0.004232,0.0045,0.004095,0.004391,22742451.6057658,97388.76670749588988
1644019200,2022-02-05 00:00:00,WXT/USDT,0.004204,0.00435,0.004043,0.004235,16248198.28933133,68256.31893995494599
1643932800,2022-02-04 00:00:00,WXT/USDT,0.004002,0.004308,0.003928,0.004204,15611991.64178969,63581.51547324017559
1643846400,2022-02-03 00:00:00,WXT/USDT,0.004154,0.004286,0.00392,0.004002,23977610.57253199,98429.70157554238294
1643760000,2022-02-02 00:00:00,WXT/USDT,0.004122,0.004286,0.004069,0.004156,9638635.74065561,40028.21646396264505
1643673600,2022-02-01 00:00:00,WXT/USDT,0.004087,0.004271,0.004033,0.004137,22895516.91118369,94638.90648645246741
1643587200,2022-01-31 00:00:00,WXT/USDT,0.004267,0.004279,0.003901,0.004099,19093942.51055377,77279.03499130601016
1643500800,2022-01-30 00:00:00,WXT/USDT,0.003988,0.004281,0.003932,0.004268,22167490.05254415,91757.24515838882889
1643414400,2022-01-29 00:00:00,WXT/USDT,0.003999,0.004145,0.00391,0.003988,39088758.83915872,157231.56979161127427
1643328000,2022-01-28 00:00:00,WXT/USDT,0.004473,0.004548,0.00391,0.004023,72632336.41236895,300635.62636307368496
1643241600,2022-01-27 00:00:00,WXT/USDT,0.004545,0.004639,0.004237,0.004475,48014880.20735742,212380.29139853355017
1643155200,2022-01-26 00:00:00,WXT/USDT,0.004432,0.004899,0.00426,0.004549,49837225.3955997,226042.37057090544544
1643068800,2022-01-25 00:00:00,WXT/USDT,0.004407,0.004822,0.004225,0.00445,41279535.35159523,181800.96986197784263
1642982400,2022-01-24 00:00:00,WXT/USDT,0.004378,0.004858,0.0039,0.004407,59142170.48031975,251759.18631103455476
1642896000,2022-01-23 00:00:00,WXT/USDT,0.004147,0.0055,0.00396,0.004378,93026077.47421673,410974.28668345681621
1642809600,2022-01-22 00:00:00,WXT/USDT,0.004167,0.004269,0.003683,0.004135,29889140.56881844,119639.80984632864008
1642723200,2022-01-21 00:00:00,WXT/USDT,0.004472,0.004958,0.004062,0.004146,74077241.0157996,340139.67207601421154
1642636800,2022-01-20 00:00:00,WXT/USDT,0.005287,0.005287,0.004451,0.004471,88485159.17325247,426567.98004897019942
1642550400,2022-01-19 00:00:00,WXT/USDT,0.003985,0.00555,0.00397,0.005287,249592803.63247388,1176248.49467705894473
1642464000,2022-01-18 00:00:00,WXT/USDT,0.003811,0.00434,0.003769,0.003983,42422367.32113629,169472.92370647762814
1642377600,2022-01-17 00:00:00,WXT/USDT,0.003833,0.004219,0.00367,0.003802,20728524.22255578,80045.28636187455142
1642291200,2022-01-16 00:00:00,WXT/USDT,0.003696,0.00404,0.003676,0.003823,27585242.86407817,106742.43983537720989
1642204800,2022-01-15 00:00:00,WXT/USDT,0.00366,0.003718,0.003556,0.003696,11217002.26728303,40779.11442269835853
1642118400,2022-01-14 00:00:00,WXT/USDT,0.003525,0.003699,0.003508,0.00367,10018654.41948158,36303.98983809620157
1642032000,2022-01-13 00:00:00,WXT/USDT,0.003625,0.003707,0.003508,0.003515,4820726.12307592,17376.39633019331546
1641945600,2022-01-12 00:00:00,WXT/USDT,0.003579,0.003717,0.003541,0.003624,8654867.84210727,31446.11615265993032
1641859200,2022-01-11 00:00:00,WXT/USDT,0.003516,0.003708,0.0033,0.00359,14787505.0079997,52234.17841179395207
1641772800,2022-01-10 00:00:00,WXT/USDT,0.003771,0.003771,0.003463,0.003516,16038428.73711533,57436.93385302363179
1641686400,2022-01-09 00:00:00,WXT/USDT,0.0038,0.003873,0.003615,0.003769,10930483.69691962,40918.46826936365525
1641600000,2022-01-08 00:00:00,WXT/USDT,0.004012,0.00406,0.00349,0.0038,17447038.81222016,66722.40496996969019
1641513600,2022-01-07 00:00:00,WXT/USDT,0.004047,0.00418,0.003736,0.004027,37964239.98617553,151627.28673067657638
1641427200,2022-01-06 00:00:00,WXT/USDT,0.003876,0.004352,0.0038,0.004047,43279762.81768079,176583.04041371522648
1641340800,2022-01-05 00:00:00,WXT/USDT,0.004014,0.004548,0.003801,0.003876,55807828.31484495,234669.07497104406636
1641254400,2022-01-04 00:00:00,WXT/USDT,0.003721,0.0041,0.003721,0.004014,38809716.59599479,153971.8539837861518
1641168000,2022-01-03 00:00:00,WXT/USDT,0.00372,0.00401,0.003603,0.003721,37010824.86569614,141727.44020903337257
1641081600,2022-01-02 00:00:00,WXT/USDT,0.003677,0.00393,0.003653,0.003724,13129085.06325576,49369.90845506968843
1640995200,2022-01-01 00:00:00,WXT/USDT,0.003575,0.003782,0.003575,0.00368,3389802.46257769,12469.38667233833902
1640908800,2021-12-31 00:00:00,WXT/USDT,0.003703,0.003724,0.003565,0.003575,7541646.79710838,27354.34839404829857
1640822400,2021-12-30 00:00:00,WXT/USDT,0.00366,0.003766,0.003522,0.003702,15731986.36143329,56990.4133256230817
1640736000,2021-12-29 00:00:00,WXT/USDT,0.003514,0.00381,0.003501,0.003656,29464729.41840215,108062.09858658575869
1640649600,2021-12-28 00:00:00,WXT/USDT,0.00372,0.003885,0.0035,0.003501,21606991.67146909,77692.24978612788835
