https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ASTR,Volume USDT
1644537600,2022-02-11 00:00:00,ASTR/USDT,0.1242,0.1245,0.1156,0.1171,4994924.35643576,601852.692001136013
1644451200,2022-02-10 00:00:00,ASTR/USDT,0.128,0.1288,0.124,0.1247,3979958.13914452,504490.814744323786
1644364800,2022-02-09 00:00:00,ASTR/USDT,0.1239,0.1284,0.1232,0.1282,1480651.23476651,186183.717012509589
1644278400,2022-02-08 00:00:00,ASTR/USDT,0.1329,0.1329,0.1221,0.1241,3244011.60207198,411545.392706719384
1644192000,2022-02-07 00:00:00,ASTR/USDT,0.1272,0.1348,0.1262,0.1329,3587673.09210616,469231.260677785375
1644105600,2022-02-06 00:00:00,ASTR/USDT,0.1285,0.1294,0.1266,0.1272,1924006.65110159,246901.508865715755
1644019200,2022-02-05 00:00:00,ASTR/USDT,0.1247,0.1299,0.1242,0.1287,2963386.28054439,376558.011796630281
1643932800,2022-02-04 00:00:00,ASTR/USDT,0.1199,0.1266,0.1197,0.1248,3627553.20109714,446260.29879446921
1643846400,2022-02-03 00:00:00,ASTR/USDT,0.1198,0.1212,0.1171,0.1198,2059863.75317204,245193.697688505526
1643760000,2022-02-02 00:00:00,ASTR/USDT,0.1312,0.1318,0.1182,0.1198,5289371.96137217,662891.643735498229
1643673600,2022-02-01 00:00:00,ASTR/USDT,0.1214,0.1356,0.1208,0.1316,5541890.35724745,716143.35298255883
1643587200,2022-01-31 00:00:00,ASTR/USDT,0.1229,0.1229,0.1136,0.1208,3164860.22667059,371823.399900641163
1643500800,2022-01-30 00:00:00,ASTR/USDT,0.1201,0.1249,0.1168,0.123,4642132.77881117,563623.989177800481
1643414400,2022-01-29 00:00:00,ASTR/USDT,0.1147,0.1278,0.114,0.1205,9614759.30628656,1160785.433944483369
1643328000,2022-01-28 00:00:00,ASTR/USDT,0.0942,0.1168,0.0937,0.1145,9555069.64493069,1002141.472672350235
1643241600,2022-01-27 00:00:00,ASTR/USDT,0.0942,0.1045,0.0911,0.0942,5876559.205152,560540.683882140598
1643155200,2022-01-26 00:00:00,ASTR/USDT,0.0873,0.102,0.0822,0.0941,5904315.03069216,536318.459953011199
1643068800,2022-01-25 00:00:00,ASTR/USDT,0.0948,0.0952,0.085,0.0873,3528080.35047625,311435.01551621265
1642982400,2022-01-24 00:00:00,ASTR/USDT,0.1006,0.1027,0.0907,0.0946,3326899.480698,313798.448099491272
1642896000,2022-01-23 00:00:00,ASTR/USDT,0.1029,0.1111,0.0991,0.1006,2095225.23596102,221926.498115337979
1642809600,2022-01-22 00:00:00,ASTR/USDT,0.1076,0.1102,0.099,0.1029,4612957.9876731,481364.13361021241
1642723200,2022-01-21 00:00:00,ASTR/USDT,0.1394,0.1425,0.1062,0.1073,7007650.10192681,870873.051977679834
1642636800,2022-01-20 00:00:00,ASTR/USDT,0.13,0.188,0.13,0.139,9404289.98672698,1558037.702009429679
