https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZEC,Volume USDT
1642982400,2022-01-24 00:00:00,ZEC/USDT,97.432,97.977,81.475,94.444,34169.33247409,3027428.12172465332
1642896000,2022-01-23 00:00:00,ZEC/USDT,94.482,98.115,90.952,97.375,20311.33117711,1913922.7682818546
1642809600,2022-01-22 00:00:00,ZEC/USDT,102.18,104.438,83,94.498,43085.21488376,4004062.78958390741
1642723200,2022-01-21 00:00:00,ZEC/USDT,118.723,120.5,100.054,102.141,35131.26883201,3861869.29500433246
1642636800,2022-01-20 00:00:00,ZEC/USDT,125.852,131.882,118.74,118.74,14677.13896008,1867413.21588747824
1642550400,2022-01-19 00:00:00,ZEC/USDT,131.734,132.326,125.69,125.959,9315.34157375,1197020.9880292653
1642464000,2022-01-18 00:00:00,ZEC/USDT,139.438,140.691,128.592,131.8,12618.26143409,1684155.37731842699
1642377600,2022-01-17 00:00:00,ZEC/USDT,141.405,142.926,134.715,138.806,7469.14730279,1035098.74760303621
1642291200,2022-01-16 00:00:00,ZEC/USDT,144.284,145.848,140.09,141.36,5866.75244512,833773.05494239544
1642204800,2022-01-15 00:00:00,ZEC/USDT,142.413,146.736,141.15,144.327,9557.20112925,1377292.42884182747
1642118400,2022-01-14 00:00:00,ZEC/USDT,143.209,144.774,136.798,142.568,9612.80762141,1358982.91745499078
1642032000,2022-01-13 00:00:00,ZEC/USDT,144.457,149.85,140.54,142.844,12265.20432363,1782361.31484587201
1641945600,2022-01-12 00:00:00,ZEC/USDT,141.372,147.778,140.635,144.36,13221.53504323,1901518.41427881509
1641859200,2022-01-11 00:00:00,ZEC/USDT,141.367,145.463,137.997,141.4,12761.2863142,1811146.73453934246
1641772800,2022-01-10 00:00:00,ZEC/USDT,144.077,148.634,136.001,141.266,22207.03301513,3168742.50613905144
1641686400,2022-01-09 00:00:00,ZEC/USDT,143.572,146.871,133.397,144.015,19804.08589177,2766636.30753240284
1641600000,2022-01-08 00:00:00,ZEC/USDT,139.523,155.964,135.605,143.439,28464.55883189,4121774.39502728544
1641513600,2022-01-07 00:00:00,ZEC/USDT,137.25,143.399,130.628,139.397,23899.52030908,3299750.81140893805
1641427200,2022-01-06 00:00:00,ZEC/USDT,136.767,138.849,129.736,137.265,13754.67470941,1858243.21731357971
1641340800,2022-01-05 00:00:00,ZEC/USDT,147.339,151.39,127.63,136.84,13211.99358311,1872109.95760223321
1641254400,2022-01-04 00:00:00,ZEC/USDT,150.494,156.08,147.224,147.26,10960.4189396,1657100.32520101632
1641168000,2022-01-03 00:00:00,ZEC/USDT,153.067,154.148,146.843,150.494,7555.19661283,1136697.92819752306
1641081600,2022-01-02 00:00:00,ZEC/USDT,150.397,155.522,147.272,152.928,11802.08351476,1785986.49515445224
1640995200,2022-01-01 00:00:00,ZEC/USDT,146.605,151,145.686,150.367,7331.54705315,1085936.04761580532
1640908800,2021-12-31 00:00:00,ZEC/USDT,153.699,157.13,143.3,146.55,9829.90344718,1486702.94294146826
1640822400,2021-12-30 00:00:00,ZEC/USDT,146.474,153.864,143.788,153.699,13402.54709298,2017388.46560670029
1640736000,2021-12-29 00:00:00,ZEC/USDT,149.632,151.59,140.938,146.542,11192.43443657,1640882.03645295782
1640649600,2021-12-28 00:00:00,ZEC/USDT,169.54,170.894,148.452,149.609,18082.42906388,2860975.3570755144
1640563200,2021-12-27 00:00:00,ZEC/USDT,167.574,173.545,166.209,169.36,8845.01467443,1500472.22108875318
1640476800,2021-12-26 00:00:00,ZEC/USDT,169.518,172.25,162.843,167.54,9439.50323779,1566572.91198386061
1640390400,2021-12-25 00:00:00,ZEC/USDT,165,172.484,164.184,169.487,6958.9559614,1171442.59639537369
1640304000,2021-12-24 00:00:00,ZEC/USDT,167.575,170.882,162.171,164.969,10789.41366828,1803996.17322158059
1640217600,2021-12-23 00:00:00,ZEC/USDT,165.342,169.948,156.75,167.575,12801.39168051,2097444.46661319206
1640131200,2021-12-22 00:00:00,ZEC/USDT,162.139,168.905,160.073,165.342,12766.13685676,2103064.55988923159
1640044800,2021-12-21 00:00:00,ZEC/USDT,156.681,162.893,155.678,162.246,8749.6690506,1393020.54743255959
1639958400,2021-12-20 00:00:00,ZEC/USDT,157.624,164.183,149.196,156.654,12686.93409288,1974607.94838666107
1639872000,2021-12-19 00:00:00,ZEC/USDT,157.622,166.888,155.687,157.936,9080.8355467,1467699.0039597003
1639785600,2021-12-18 00:00:00,ZEC/USDT,149.773,165.216,149.196,157.536,13971.53294922,2214283.31125562674
1639699200,2021-12-17 00:00:00,ZEC/USDT,152.056,154.255,145.072,149.874,10890.03631507,1629694.64436997654
1639612800,2021-12-16 00:00:00,ZEC/USDT,159.598,166.954,151.312,152.028,14649.83190077,2331822.75591097148
1639526400,2021-12-15 00:00:00,ZEC/USDT,151.67,162.44,143.242,159.573,15154.7963634,2305918.90660032795
1639440000,2021-12-14 00:00:00,ZEC/USDT,148.058,155.678,143.514,151.66,12833.41912573,1908794.24989642034
1639353600,2021-12-13 00:00:00,ZEC/USDT,169.439,172.24,145.864,148.008,18565.16297835,2949126.86899279999
1639267200,2021-12-12 00:00:00,ZEC/USDT,168.268,172.957,160.928,169.568,8357.14019355,1395593.33985436055
1639180800,2021-12-11 00:00:00,ZEC/USDT,159.302,171.634,155.82,168.2,16054.2550596,2641533.18938585206
1639094400,2021-12-10 00:00:00,ZEC/USDT,164.097,174.031,158.575,159.478,20423.11297362,3431657.6691869093
1639008000,2021-12-09 00:00:00,ZEC/USDT,179.138,186.839,161.37,164.16,28882.5882185,5005072.13971153069
1638921600,2021-12-08 00:00:00,ZEC/USDT,174.154,182.259,166.355,178.847,21549.44672885,3784255.43323134763
1638835200,2021-12-07 00:00:00,ZEC/USDT,180.043,186,171.3,174.159,17842.78989696,3188552.69202971637
1638748800,2021-12-06 00:00:00,ZEC/USDT,182.646,184.7,160.532,180.128,37128.65785375,6491392.14785835484
1638662400,2021-12-05 00:00:00,ZEC/USDT,187.503,194.368,169.935,182.543,41296.10176848,7471227.62815724315
1638576000,2021-12-04 00:00:00,ZEC/USDT,206.23,206.77,126.572,187.487,55862.8623421,9977562.8354760512
1638489600,2021-12-03 00:00:00,ZEC/USDT,225.278,238.172,198.376,206.626,23949.85089899,5210019.93761596767
1638403200,2021-12-02 00:00:00,ZEC/USDT,229.65,230.373,213.296,225.496,13836.42544704,3073576.93896312283
1638316800,2021-12-01 00:00:00,ZEC/USDT,220.305,248.78,215.805,229.81,35619.19086748,8282550.61769911555
1638230400,2021-11-30 00:00:00,ZEC/USDT,246.648,247.554,214.045,219.962,29263.03553703,6618206.74715858026
1638144000,2021-11-29 00:00:00,ZEC/USDT,241.189,254.918,237.855,246.416,25460.33334769,6260624.11509756103
1638057600,2021-11-28 00:00:00,ZEC/USDT,243.345,243.345,214.794,241.056,27470.6266024,6329376.02646826663
1637971200,2021-11-27 00:00:00,ZEC/USDT,246.302,272.169,239.311,243.597,28416.46973881,7294915.88873826642
1637884800,2021-11-26 00:00:00,ZEC/USDT,294.188,296.461,240.973,246.689,55998.30832315,14694586.92608500602
1637798400,2021-11-25 00:00:00,ZEC/USDT,261.034,304.785,251.94,294.063,60558.82530628,16818331.46780842495
1637712000,2021-11-24 00:00:00,ZEC/USDT,218.618,280,217.338,261.266,130641.43928131,33193513.64781391145
1637625600,2021-11-23 00:00:00,ZEC/USDT,205.761,220.931,195.537,218.663,31517.66095181,6666150.43106641328
1637539200,2021-11-22 00:00:00,ZEC/USDT,229.407,237.692,197.695,206.04,61223.02666904,13108013.51220615837
1637452800,2021-11-21 00:00:00,ZEC/USDT,179.39,234.08,176.839,229.719,67025.57649071,13970903.15432593623
1637366400,2021-11-20 00:00:00,ZEC/USDT,158.741,193,158.7,179.166,70234.01234854,12563754.93985894093
1637280000,2021-11-19 00:00:00,ZEC/USDT,148.136,164.381,146.272,158.958,19959.21575187,3143540.34589773471
1637193600,2021-11-18 00:00:00,ZEC/USDT,159.181,162.239,140.305,148.511,24028.82250081,3624022.9387136008
1637107200,2021-11-17 00:00:00,ZEC/USDT,165.728,167.875,153.2,159.179,19274.92357355,3069567.51771116487
1637020800,2021-11-16 00:00:00,ZEC/USDT,195.421,195.57,160.637,165.707,24740.60796184,4338421.65949235388
1636934400,2021-11-15 00:00:00,ZEC/USDT,201.69,204.224,192.403,195.421,13092.00475462,2600838.28571796478
1636848000,2021-11-14 00:00:00,ZEC/USDT,199.292,202.59,192.128,201.665,14090.71071414,2787589.77975490756
1636761600,2021-11-13 00:00:00,ZEC/USDT,202.128,213.078,198.985,199.381,18138.86977372,3735751.9571088262
1636675200,2021-11-12 00:00:00,ZEC/USDT,204.4,210.509,190.519,202.14,18591.45796106,3724516.50597714351
1636588800,2021-11-11 00:00:00,ZEC/USDT,179.817,219.656,176.933,204.41,49293.18442464,10198005.19321151442
1636502400,2021-11-10 00:00:00,ZEC/USDT,200.015,205.337,171,179.831,44321.35851783,8508771.2113337248
1636416000,2021-11-09 00:00:00,ZEC/USDT,170.512,200.874,169.53,200.125,43752.68645056,8061503.41094040523
1636329600,2021-11-08 00:00:00,ZEC/USDT,163.978,172.532,163.37,170.815,15378.454226,2576473.22296623742
1636243200,2021-11-07 00:00:00,ZEC/USDT,159.605,164.873,158.27,164.201,8626.33956855,1387920.49315347133
1636156800,2021-11-06 00:00:00,ZEC/USDT,162.609,166.362,155.233,159.582,10349.8621549,1655549.04885331426
1636070400,2021-11-05 00:00:00,ZEC/USDT,163.69,169.535,160.471,162.746,8334.67588537,1367513.27939163743
1635984000,2021-11-04 00:00:00,ZEC/USDT,168.478,171.752,160.074,163.61,7927.2208026,1315279.61422315879
1635897600,2021-11-03 00:00:00,ZEC/USDT,171.813,172.088,160.41,167.978,12908.0765538,2145383.9811544917
1635811200,2021-11-02 00:00:00,ZEC/USDT,169.433,179.973,167.266,171.382,15533.96600879,2711468.21901974111
1635724800,2021-11-01 00:00:00,ZEC/USDT,167.228,173.038,161.368,169.687,17582.39668716,2956143.84895836563
1635638400,2021-10-31 00:00:00,ZEC/USDT,153.403,187.688,151.858,167.081,52917.45828176,9163722.85232801232
1635552000,2021-10-30 00:00:00,ZEC/USDT,162.528,162.753,149.672,153.329,8199.47693728,1277189.11232941676
1635465600,2021-10-29 00:00:00,ZEC/USDT,158.966,163.797,156.666,163.359,11104.46800454,1782990.65724117699
1635379200,2021-10-28 00:00:00,ZEC/USDT,147.291,160.447,143.825,159.187,19584.64104891,2992123.82618279419
1635292800,2021-10-27 00:00:00,ZEC/USDT,161.111,162.849,143.22,147.273,19434.29500653,2935058.50379033739
1635206400,2021-10-26 00:00:00,ZEC/USDT,170.154,171.601,158.309,161.321,15504.67144502,2572257.42498112895
1635120000,2021-10-25 00:00:00,ZEC/USDT,173.049,177.229,169.163,170.324,16221.90650077,2810141.86980387007
1635033600,2021-10-24 00:00:00,ZEC/USDT,173.623,190.444,170.619,172.922,51371.01461355,9297494.9990398039
1634947200,2021-10-23 00:00:00,ZEC/USDT,165.098,174.335,163.8,173.855,30764.71130589,5254551.44927473465
1634860800,2021-10-22 00:00:00,ZEC/USDT,154.969,166.299,154.969,164.951,23236.18162938,3750463.72710318697
1634774400,2021-10-21 00:00:00,ZEC/USDT,150.4,159,145.71,155.015,22150.04647019,3384777.69094967765
1634688000,2021-10-20 00:00:00,ZEC/USDT,144.345,159.959,144.345,150.386,7593.08841647,1130179.13278237831
1634601600,2021-10-19 00:00:00,ZEC/USDT,141.048,147.5,140.001,144.5,14155.80216168,2031987.8386105388
1634515200,2021-10-18 00:00:00,ZEC/USDT,137.988,146.354,135.239,141.072,19409.73815675,2718418.67681925787
1634428800,2021-10-17 00:00:00,ZEC/USDT,126.962,141.181,125.444,137.746,23846.58362663,3175068.80638851995
1634342400,2021-10-16 00:00:00,ZEC/USDT,128.1,135,126.133,126.88,4798.57787101,614868.11167947393
1634256000,2021-10-15 00:00:00,ZEC/USDT,121.8,129.399,119.265,128.01,12974.35515955,1608608.32628413813
1634169600,2021-10-14 00:00:00,ZEC/USDT,119.445,122.564,119.021,121.792,5860.04312159,709754.38493992583
1634083200,2021-10-13 00:00:00,ZEC/USDT,116.262,119.569,113.148,119.4,7803.25084888,906759.42453079488
1633996800,2021-10-12 00:00:00,ZEC/USDT,119.599,119.64,111.565,116.21,8107.76589708,933111.87552492542
1633910400,2021-10-11 00:00:00,ZEC/USDT,119.434,125.733,116.649,119.645,6216.71676029,750501.70188313443
1633824000,2021-10-10 00:00:00,ZEC/USDT,127.501,127.817,119.2,119.644,7286.14072182,905679.89130192397
1633737600,2021-10-09 00:00:00,ZEC/USDT,123.6,128.15,122.2,127.361,5246.52555898,661086.22606104415
1633651200,2021-10-08 00:00:00,ZEC/USDT,125.291,127.781,122.863,123.575,7104.36248772,889994.27844414644
1633564800,2021-10-07 00:00:00,ZEC/USDT,125.389,129.582,121.564,125.27,8814.50358191,1108182.66653409583
1633478400,2021-10-06 00:00:00,ZEC/USDT,123.174,127.09,114.888,125.293,10149.39571034,1240299.1828916444
1633392000,2021-10-05 00:00:00,ZEC/USDT,116.942,124.078,115.408,123.271,7368.56869188,884045.59256197611
1633305600,2021-10-04 00:00:00,ZEC/USDT,118.886,119.04,112.732,117.153,7772.2022993,898194.35925472671
1633219200,2021-10-03 00:00:00,ZEC/USDT,114.403,119.388,112.516,118.61,5969.28098974,695497.21242280112
1633132800,2021-10-02 00:00:00,ZEC/USDT,115.028,117.483,111.825,114.316,7449.35957851,854813.09765947696
1633046400,2021-10-01 00:00:00,ZEC/USDT,107.076,115.018,106.322,115.018,12208.53265505,1364162.20205356091
1632960000,2021-09-30 00:00:00,ZEC/USDT,103.706,107.968,103.205,107.034,6223.48278129,660403.89204385823
1632873600,2021-09-29 00:00:00,ZEC/USDT,100.705,108.266,100.462,103.464,7804.80773002,818278.22520137004
1632787200,2021-09-28 00:00:00,ZEC/USDT,104.401,107.776,100.244,100.881,6861.85210293,714205.91512818522
1632700800,2021-09-27 00:00:00,ZEC/USDT,111.269,113.753,104.401,104.452,6708.87005554,732682.12548012295
1632614400,2021-09-26 00:00:00,ZEC/USDT,110.931,113.029,101.881,111.318,10015.83562784,1093639.98672192397
1632528000,2021-09-25 00:00:00,ZEC/USDT,110.629,112.799,107.076,110.652,7498.65491126,825409.67854184262
1632441600,2021-09-24 00:00:00,ZEC/USDT,122.609,123.318,105.209,110.45,19213.33597466,2153687.09571505117
1632355200,2021-09-23 00:00:00,ZEC/USDT,121.278,123.394,118.128,122.617,6779.58247943,825075.6261424958
1632268800,2021-09-22 00:00:00,ZEC/USDT,111.736,121.6,110.587,121.2,7102.74613842,832360.39060366556
1632182400,2021-09-21 00:00:00,ZEC/USDT,119.042,120.834,108.119,111.705,10888.21699306,1258012.44019316878
1632096000,2021-09-20 00:00:00,ZEC/USDT,133.56,133.685,115.086,119.038,17444.38758056,2126929.26845234069
1632009600,2021-09-19 00:00:00,ZEC/USDT,138.731,141.5,132.1,133.582,6020.28793011,823391.79126425913
1631923200,2021-09-18 00:00:00,ZEC/USDT,134.448,143.925,132.635,138.649,11264.17358384,1576341.50353219608
1631836800,2021-09-17 00:00:00,ZEC/USDT,137.849,140.113,132.5,134.424,8680.06592241,1178486.3156933914
1631750400,2021-09-16 00:00:00,ZEC/USDT,139.916,146.382,133.649,137.848,17056.66544947,2407075.92348051364
1631664000,2021-09-15 00:00:00,ZEC/USDT,133.794,140.066,130.844,139.871,11996.82159855,1621345.54479579349
1631577600,2021-09-14 00:00:00,ZEC/USDT,127.637,133.794,126.393,133.794,10794.68462093,1393365.85633735076
1631491200,2021-09-13 00:00:00,ZEC/USDT,131.352,132.529,120.925,127.369,14262.32999342,1800668.6928354976
1631404800,2021-09-12 00:00:00,ZEC/USDT,128.337,133.681,126.213,131.164,10757.54453774,1403776.52639248062
1631318400,2021-09-11 00:00:00,ZEC/USDT,128.224,134.4,126.82,128.448,12753.75363576,1666550.62995804203
1631232000,2021-09-10 00:00:00,ZEC/USDT,137.507,142.52,124.864,127.968,14190.67497209,1868740.34562812531
1631145600,2021-09-09 00:00:00,ZEC/USDT,135.352,143.344,131.872,137.614,13316.98515067,1846321.8953927234
1631059200,2021-09-08 00:00:00,ZEC/USDT,136.077,139.259,120.544,135.473,24494.51331264,3261483.81978227318
1630972800,2021-09-07 00:00:00,ZEC/USDT,171.086,171.721,116,136.077,32432.55944174,4706804.85569042392
1630886400,2021-09-06 00:00:00,ZEC/USDT,172.629,175.823,164.219,171.086,8938.94295561,1530972.20697176134
1630800000,2021-09-05 00:00:00,ZEC/USDT,160.552,175.669,159.229,172.813,12393.79996428,2102208.18754975523
1630713600,2021-09-04 00:00:00,ZEC/USDT,156.348,162.18,154.813,160.01,7011.10383531,1113658.91603298023
1630627200,2021-09-03 00:00:00,ZEC/USDT,150.845,159.83,147.093,156.558,14445.60327183,2211497.40337881636
1630540800,2021-09-02 00:00:00,ZEC/USDT,151.715,154.978,150.076,150.785,6945.23060779,1060436.34547329703
1630454400,2021-09-01 00:00:00,ZEC/USDT,143.512,151.855,140.718,151.57,9148.39772812,1343175.31911542583
1630368000,2021-08-31 00:00:00,ZEC/USDT,141.192,148.097,138.802,144,7205.46248618,1037136.2598417701
1630281600,2021-08-30 00:00:00,ZEC/USDT,148.483,149.139,140.288,140.974,7767.64694251,1120939.75956935791
1630195200,2021-08-29 00:00:00,ZEC/USDT,150.748,154.246,145.994,148.232,6088.22094551,912444.18285467761
1630108800,2021-08-28 00:00:00,ZEC/USDT,152.093,152.511,146.741,150.692,7678.17057433,1146404.33044792108
1630022400,2021-08-27 00:00:00,ZEC/USDT,143.864,152.378,139.832,152.078,9139.78280266,1341606.47496053059
1629936000,2021-08-26 00:00:00,ZEC/USDT,163.821,165.048,143.325,143.864,33892.48374074,5081412.09425337465
1629849600,2021-08-25 00:00:00,ZEC/USDT,155.17,164.479,150.692,163.797,11418.63913402,1796741.86100585145
1629763200,2021-08-24 00:00:00,ZEC/USDT,165.093,170.996,152.401,155.551,13254.84162951,2153093.09426479141
1629676800,2021-08-23 00:00:00,ZEC/USDT,160.5,168.57,159.71,165.048,10745.03745468,1763214.3616075255
1629590400,2021-08-22 00:00:00,ZEC/USDT,155.956,161.548,152.636,160.431,10110.94183091,1594391.77897018807
1629504000,2021-08-21 00:00:00,ZEC/USDT,153.801,157.784,148.121,155.718,13162.3417523,2011485.73434492845
1629417600,2021-08-20 00:00:00,ZEC/USDT,147.334,155.991,146.18,153.779,6745.74152034,1018019.6196401431
1629331200,2021-08-19 00:00:00,ZEC/USDT,140.853,147.728,137.641,147.314,9093.13089474,1293080.19386171783
1629244800,2021-08-18 00:00:00,ZEC/USDT,141.771,144.981,135.082,140.8,13354.46322009,1882609.79215209692
1629158400,2021-08-17 00:00:00,ZEC/USDT,150.105,159.753,140.844,141.256,14878.91164122,2245034.73635499884
1629072000,2021-08-16 00:00:00,ZEC/USDT,154.76,157.849,148.264,150.146,11677.27635265,1790097.11633047333
1628985600,2021-08-15 00:00:00,ZEC/USDT,145,156.393,140.599,154.625,8443.89852913,1246621.26145892131
1628899200,2021-08-14 00:00:00,ZEC/USDT,144.923,147.689,137.295,144.737,8311.17762147,1180813.32804149169
1628812800,2021-08-13 00:00:00,ZEC/USDT,133.649,145.231,132.668,144.992,9387.66598641,1305561.82051136697
1628726400,2021-08-12 00:00:00,ZEC/USDT,137.158,142.936,130.16,133.619,9392.51704467,1269000.39940387088
1628640000,2021-08-11 00:00:00,ZEC/USDT,131.988,142.533,131.682,137.405,9581.67020352,1316578.1780467364
1628553600,2021-08-10 00:00:00,ZEC/USDT,130.722,134.48,128.039,131.834,7126.21622697,933988.07103078773
1628467200,2021-08-09 00:00:00,ZEC/USDT,123.591,132.395,118.68,130.766,8827.19049382,1129239.43330130203
1628380800,2021-08-08 00:00:00,ZEC/USDT,134.194,136.206,121.576,123.49,9895.60876561,1267142.12689429891
1628294400,2021-08-07 00:00:00,ZEC/USDT,126.927,134.8,125.629,134.246,16313.03237133,2132752.71304339058
1628208000,2021-08-06 00:00:00,ZEC/USDT,119.094,128.706,117.5,126.617,5904.30575697,723235.9746927893
1628121600,2021-08-05 00:00:00,ZEC/USDT,118.126,121,114.163,119.303,6136.73074532,719782.54525591492
1628035200,2021-08-04 00:00:00,ZEC/USDT,114.115,120.695,112.716,118.017,6496.67627824,756619.32895396194
1627948800,2021-08-03 00:00:00,ZEC/USDT,115.213,116.66,109.347,114.043,5319.31665045,599086.60521631454
1627862400,2021-08-02 00:00:00,ZEC/USDT,115.5,119.9,113.177,115.251,6490.01304823,756308.62329600689
1627776000,2021-08-01 00:00:00,ZEC/USDT,111.192,123.5,110.419,115.5,12302.87163434,1453380.64403090025
1627689600,2021-07-31 00:00:00,ZEC/USDT,109.852,112.516,108.773,110.93,4535.61282554,502557.55967376726
1627603200,2021-07-30 00:00:00,ZEC/USDT,108,110,102.831,109.966,5714.78229571,608323.54324447555
1627516800,2021-07-29 00:00:00,ZEC/USDT,105.949,108.782,104.359,107.736,9099.33979524,969514.89667312923
1627430400,2021-07-28 00:00:00,ZEC/USDT,102.846,106,101.544,106,8675.26459429,900731.71843940269
1627344000,2021-07-27 00:00:00,ZEC/USDT,101.519,103.602,98.026,102.96,6467.54512221,650303.47794116182
1627257600,2021-07-26 00:00:00,ZEC/USDT,100.41,109.724,100.069,101.292,16250.81359146,1713903.09174291333
1627171200,2021-07-25 00:00:00,ZEC/USDT,99.169,108.872,94.92,100.496,10569.83512839,1038560.8796675731
1627084800,2021-07-24 00:00:00,ZEC/USDT,97.872,102.648,96.96,99.174,6862.18013722,680712.57903304539
1626998400,2021-07-23 00:00:00,ZEC/USDT,97.593,99,92.1,97.694,6738.71548832,645637.31054120968
1626912000,2021-07-22 00:00:00,ZEC/USDT,95.1,97.914,91.374,97.498,5556.96161856,530724.46660016939
1626825600,2021-07-21 00:00:00,ZEC/USDT,85.644,95.597,84.157,95.249,6790.0324494,617505.02142573976
1626739200,2021-07-20 00:00:00,ZEC/USDT,89.281,91.784,83.112,85.936,8134.30365046,702895.21302555795
1626652800,2021-07-19 00:00:00,ZEC/USDT,93.592,100.663,88.87,89.133,17301.71884043,1625955.54159526958
1626566400,2021-07-18 00:00:00,ZEC/USDT,93.029,99.643,92.42,94.087,5314.13461548,509131.22563807971
1626480000,2021-07-17 00:00:00,ZEC/USDT,93.001,95.728,91.902,93.241,4107.15545246,385672.70865423293
1626393600,2021-07-16 00:00:00,ZEC/USDT,100.242,102.361,92.602,93.261,6073.13694566,584292.76112449941
1626307200,2021-07-15 00:00:00,ZEC/USDT,104.643,106.055,98,100.091,5541.35579255,558084.27379796391
1626220800,2021-07-14 00:00:00,ZEC/USDT,104.184,105.807,97.56,104.5,6250.32175375,637437.51032861512
1626134400,2021-07-13 00:00:00,ZEC/USDT,107.613,108.5,101.886,104.169,3860.69062606,407660.3106819294
1626048000,2021-07-12 00:00:00,ZEC/USDT,110.79,112.901,104.533,107.579,4940.13723717,538041.15705646816
1625961600,2021-07-11 00:00:00,ZEC/USDT,108.231,112.534,106.109,110.804,4445.8121352,484960.31582065479
1625875200,2021-07-10 00:00:00,ZEC/USDT,110.988,113.112,106.4,108.154,2250.81163189,247256.84276856104
1625788800,2021-07-09 00:00:00,ZEC/USDT,109.365,112.887,105.187,111,5171.47261845,567162.31843522159
1625702400,2021-07-08 00:00:00,ZEC/USDT,117.89,118.763,107.098,109.406,4680.73136593,528193.1651211604
1625616000,2021-07-07 00:00:00,ZEC/USDT,117.417,122.157,115.389,118.43,6500.28748397,772411.56594106295
1625529600,2021-07-06 00:00:00,ZEC/USDT,111.248,118.763,110.966,117.567,6547.60645468,751210.22893479108
1625443200,2021-07-05 00:00:00,ZEC/USDT,120.268,120.268,110.166,111.214,6997.62135093,797267.52886152437
1625356800,2021-07-04 00:00:00,ZEC/USDT,116.093,125.544,113.32,119.82,6250.69480738,748688.41574700896
1625270400,2021-07-03 00:00:00,ZEC/USDT,118.447,118.9,113.1,116.312,4469.39731811,519290.36882024555
1625184000,2021-07-02 00:00:00,ZEC/USDT,120.223,121.585,112.5,118.688,7537.45065898,870972.05170363485
1625097600,2021-07-01 00:00:00,ZEC/USDT,130.847,130.92,118.63,120.272,7619.36544572,936021.31978583418
1625011200,2021-06-30 00:00:00,ZEC/USDT,126.487,133.156,122.124,130.807,13018.68458588,1655551.18792806643
1624924800,2021-06-29 00:00:00,ZEC/USDT,117.886,129.629,116.138,126.489,12621.92665537,1564532.10227940851
1624838400,2021-06-28 00:00:00,ZEC/USDT,107.75,117.93,104.619,117.93,7459.58011516,826949.75319512861
1624752000,2021-06-27 00:00:00,ZEC/USDT,103.6,107.736,98.826,107.651,4787.84306184,490418.41375648131
1624665600,2021-06-26 00:00:00,ZEC/USDT,100.1,103.53,96.645,103.53,4804.10851509,484049.1413560122
1624579200,2021-06-25 00:00:00,ZEC/USDT,112.859,116.602,99.89,100.101,14178.20072925,1522672.64602547389
1624492800,2021-06-24 00:00:00,ZEC/USDT,111.774,116.71,105.37,112.859,16519.00182759,1851597.65161253976
1624406400,2021-06-23 00:00:00,ZEC/USDT,106.493,117.5,102.744,111.774,14592.50991681,1613824.46700402982
1624320000,2021-06-22 00:00:00,ZEC/USDT,101.313,110.474,86.339,106.434,29624.34927313,2940272.15056333815
1624233600,2021-06-21 00:00:00,ZEC/USDT,132.042,133.258,100.759,101.271,15967.13379459,1781077.19349353715
1624147200,2021-06-20 00:00:00,ZEC/USDT,127.894,132.22,119.51,132.042,7065.85284259,886961.61756474534
1624060800,2021-06-19 00:00:00,ZEC/USDT,132.845,134.844,127.211,127.903,3726.01297302,489592.79807368848
1623974400,2021-06-18 00:00:00,ZEC/USDT,142.467,142.99,128.956,132.906,8977.49881459,1206253.99846697044
1623888000,2021-06-17 00:00:00,ZEC/USDT,136.604,146.756,136.448,142.102,6158.93084772,873957.29544159768
1623801600,2021-06-16 00:00:00,ZEC/USDT,136.603,143.854,132.33,137.5,9566.32243918,1325623.37253532875
1623715200,2021-06-15 00:00:00,ZEC/USDT,138.946,141.181,133.256,136.604,5722.56913788,783380.21189824754
1623628800,2021-06-14 00:00:00,ZEC/USDT,133.219,139.258,128.676,138.716,7962.43119157,1062310.3500871733
1623542400,2021-06-13 00:00:00,ZEC/USDT,125.773,133.219,120.998,133.219,9252.52063182,1159146.94564243266
1623456000,2021-06-12 00:00:00,ZEC/USDT,124.564,129.172,118.857,125.364,8471.41705452,1070622.37981405559
1623369600,2021-06-11 00:00:00,ZEC/USDT,134.242,135.831,122.637,124.742,11708.40250425,1541915.42679295533
1623283200,2021-06-10 00:00:00,ZEC/USDT,145,151.342,131.939,133.525,10237.00431056,1474781.99150966849
1623196800,2021-06-09 00:00:00,ZEC/USDT,130.921,145.025,124.36,144.454,9428.13702177,1273910.31237081219
1623110400,2021-06-08 00:00:00,ZEC/USDT,135.662,139.01,119.357,130.945,16302.73072342,2109894.27625253174
1623024000,2021-06-07 00:00:00,ZEC/USDT,149.645,154.8,134.5,135.721,8960.93271429,1318777.13261466603
1622937600,2021-06-06 00:00:00,ZEC/USDT,153.016,156.618,147.082,149.357,12143.1211535,1847322.58937998122
1622851200,2021-06-05 00:00:00,ZEC/USDT,155.268,161.3,147.643,153.146,14962.31974179,2319360.29449145171
1622764800,2021-06-04 00:00:00,ZEC/USDT,172.943,173.076,146.937,155.068,23243.63140676,3647341.43338930152
1622678400,2021-06-03 00:00:00,ZEC/USDT,164.282,175,160.282,172.787,11514.29161796,1940552.59120825091
1622592000,2021-06-02 00:00:00,ZEC/USDT,154.007,188.514,148.916,164.716,22115.90865301,3570244.28747467241
1622505600,2021-06-01 00:00:00,ZEC/USDT,161.466,164.5,148.215,153.91,12455.94155265,1909769.02302640061
