https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AR,Volume BTC
1644105600,2022-02-06 00:00:00,AR/BTC,0.0009362,0.0009613,0.000873,0.0008965,491.94821534,0.450861721463552
1644019200,2022-02-05 00:00:00,AR/BTC,0.000952,0.0010012,0.0009304,0.000935,2092.6450282,2.027215507919226
1643932800,2022-02-04 00:00:00,AR/BTC,0.0009413,0.0009744,0.0009114,0.0009516,767.01529714,0.730210025621576
1643846400,2022-02-03 00:00:00,AR/BTC,0.0009459,0.0009663,0.0008911,0.0009348,1078.74743927,1.01276842027659
1643760000,2022-02-02 00:00:00,AR/BTC,0.0010349,0.0010819,0.0009387,0.0009424,3335.68431703,3.365090486694469
1643673600,2022-02-01 00:00:00,AR/BTC,0.001016,0.0010779,0.0009903,0.0010291,2903.2503289,3.003492352716111
1643587200,2022-01-31 00:00:00,AR/BTC,0.0009486,0.0010879,0.0009271,0.0010101,6224.3228904,6.352374789740789
1643500800,2022-01-30 00:00:00,AR/BTC,0.000915,0.0009902,0.0008941,0.0009459,3013.6624081,2.89222139086033
1643414400,2022-01-29 00:00:00,AR/BTC,0.0008398,0.0009435,0.0008398,0.0009159,1155.41707197,1.024641318174089
1643328000,2022-01-28 00:00:00,AR/BTC,0.0008186,0.0008507,0.0007967,0.0008398,863.90389568,0.715238132937222
1643241600,2022-01-27 00:00:00,AR/BTC,0.0008256,0.0009062,0.000802,0.0008167,943.84757909,0.786160591668898
1643155200,2022-01-26 00:00:00,AR/BTC,0.0008848,0.0009425,0.000813,0.0008187,3851.51963713,3.326239915164176
1643068800,2022-01-25 00:00:00,AR/BTC,0.0009082,0.0009505,0.0008332,0.0008897,1714.26485726,1.519725352418846
1642982400,2022-01-24 00:00:00,AR/BTC,0.0009429,0.0009721,0.0008237,0.0009086,2052.55867443,1.830503350866542
1642896000,2022-01-23 00:00:00,AR/BTC,0.0008828,0.0009805,0.0008727,0.0009441,2504.8928519,2.352117779740859
1642809600,2022-01-22 00:00:00,AR/BTC,0.0008904,0.0009446,0.0008023,0.0008878,7121.21145272,6.150498985462314
1642723200,2022-01-21 00:00:00,AR/BTC,0.0009806,0.0010067,0.0008618,0.00089,3239.77743339,3.142144857945841
1642636800,2022-01-20 00:00:00,AR/BTC,0.0010105,0.0010444,0.0009519,0.0009851,1406.97068475,1.413645276214713
1642550400,2022-01-19 00:00:00,AR/BTC,0.0010488,0.0010776,0.0009964,0.0010068,1524.4064458,1.57790227073022
1642464000,2022-01-18 00:00:00,AR/BTC,0.001126,0.0011332,0.0010416,0.0010438,800.97165794,0.860745898954876
1642377600,2022-01-17 00:00:00,AR/BTC,0.0011439,0.0011531,0.0010809,0.0011232,2078.24093135,2.310555003472623
1642291200,2022-01-16 00:00:00,AR/BTC,0.0011521,0.0011676,0.0011248,0.0011435,616.27341272,0.704549684669896
1642204800,2022-01-15 00:00:00,AR/BTC,0.0011676,0.0011822,0.0011481,0.0011531,536.4807318,0.62453451949052
1642118400,2022-01-14 00:00:00,AR/BTC,0.0011657,0.0012054,0.0011519,0.0011676,1287.73616159,1.51239645896871
1642032000,2022-01-13 00:00:00,AR/BTC,0.0011853,0.0012385,0.0011589,0.0011613,2204.53231835,2.64998923775629
1641945600,2022-01-12 00:00:00,AR/BTC,0.0011324,0.0012143,0.0010667,0.0011853,3556.93798487,4.173194924138856
1641859200,2022-01-11 00:00:00,AR/BTC,0.0011051,0.001136,0.0010809,0.0011308,1951.41047948,2.16072347621942
1641772800,2022-01-10 00:00:00,AR/BTC,0.0011999,0.0012581,0.0010975,0.0011102,2756.59376445,3.228196425475077
1641686400,2022-01-09 00:00:00,AR/BTC,0.0011394,0.0012336,0.0011319,0.0012023,2695.44108114,3.18719046027448
1641600000,2022-01-08 00:00:00,AR/BTC,0.0011875,0.0012325,0.0011137,0.0011405,2107.27314002,2.464251608398438
1641513600,2022-01-07 00:00:00,AR/BTC,0.0012844,0.0012876,0.0011594,0.001192,4281.23793357,5.167099409810425
1641427200,2022-01-06 00:00:00,AR/BTC,0.0012945,0.0013181,0.0012432,0.0012812,3446.98605387,4.438200579937629
1641340800,2022-01-05 00:00:00,AR/BTC,0.0013653,0.0013921,0.0012333,0.0012959,4422.90298593,5.835655877700386
1641254400,2022-01-04 00:00:00,AR/BTC,0.0012913,0.0014714,0.0012764,0.001372,7424.21057545,10.204367727791867
1641168000,2022-01-03 00:00:00,AR/BTC,0.0012678,0.001297,0.0012439,0.0012873,2256.17470549,2.860952023036944
1641081600,2022-01-02 00:00:00,AR/BTC,0.0013832,0.0013832,0.0012676,0.0012728,7452.54585212,10.050330743319659
1640995200,2022-01-01 00:00:00,AR/BTC,0.0012834,0.0015361,0.0012834,0.0013833,4741.70389501,6.48064560639489
1640908800,2021-12-31 00:00:00,AR/BTC,0.0012313,0.0013455,0.0011986,0.0012738,3683.89505668,4.726607973040885
1640822400,2021-12-30 00:00:00,AR/BTC,0.0011784,0.0012385,0.0011434,0.0012385,1830.40463276,2.16322404108924
1640736000,2021-12-29 00:00:00,AR/BTC,0.0011224,0.0012465,0.0011153,0.001178,3127.77865731,3.691186644701601
1640649600,2021-12-28 00:00:00,AR/BTC,0.001181,0.0012009,0.0011179,0.0011226,1849.00813355,2.144017386861187
