https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PEOPLE,Volume USDT
1645142400,2022-02-18 00:00:00,PEOPLE/USDT,0.0609,0.0631,0.058,0.0602,17161745.09192328,1037216.57045605004
1645056000,2022-02-17 00:00:00,PEOPLE/USDT,0.0696,0.0708,0.0599,0.0608,18115992.597237,1182586.485009315793
1644969600,2022-02-16 00:00:00,PEOPLE/USDT,0.0728,0.0743,0.0661,0.0693,22593851.1732624,1577893.760403374444
1644883200,2022-02-15 00:00:00,PEOPLE/USDT,0.0687,0.075,0.0683,0.0728,24591462.11363413,1776434.482128991718
1644796800,2022-02-14 00:00:00,PEOPLE/USDT,0.0628,0.0709,0.0583,0.0687,38816546.30139647,2583432.312101807224
1644710400,2022-02-13 00:00:00,PEOPLE/USDT,0.0681,0.0719,0.0618,0.0626,25747257.12280469,1714749.292209488161
1644624000,2022-02-12 00:00:00,PEOPLE/USDT,0.0652,0.0749,0.0614,0.0683,44035158.91115718,2987308.061506410443
1644537600,2022-02-11 00:00:00,PEOPLE/USDT,0.0744,0.0784,0.0603,0.0653,34385580.12213975,2448058.77400413078
1644451200,2022-02-10 00:00:00,PEOPLE/USDT,0.086,0.0898,0.072,0.0743,50188128.52052853,4133427.835526640703
1644364800,2022-02-09 00:00:00,PEOPLE/USDT,0.0799,0.0872,0.0796,0.0859,42215519.26906132,3516336.891279046709
1644278400,2022-02-08 00:00:00,PEOPLE/USDT,0.0902,0.0918,0.0767,0.0799,53552454.76028839,4504607.59498957325
1644192000,2022-02-07 00:00:00,PEOPLE/USDT,0.093,0.0998,0.0865,0.0901,53557758.70023513,4973242.104078304901
1644105600,2022-02-06 00:00:00,PEOPLE/USDT,0.1087,0.1137,0.0885,0.093,53844417.03815245,5310442.063585142031
1644019200,2022-02-05 00:00:00,PEOPLE/USDT,0.0797,0.1141,0.0779,0.1087,77360301.0452003,7579590.009202165502
1643932800,2022-02-04 00:00:00,PEOPLE/USDT,0.0777,0.0847,0.0755,0.0799,41332446.31306236,3270255.592892068053
1643846400,2022-02-03 00:00:00,PEOPLE/USDT,0.0788,0.0857,0.0712,0.0778,35683971.48566719,2738963.203319282993
1643760000,2022-02-02 00:00:00,PEOPLE/USDT,0.0861,0.0941,0.0757,0.0786,36342036.00639148,3107885.709774767067
1643673600,2022-02-01 00:00:00,PEOPLE/USDT,0.0972,0.1056,0.0821,0.0862,43404763.81605587,4019348.836520249902
1643587200,2022-01-31 00:00:00,PEOPLE/USDT,0.0773,0.1004,0.0699,0.0975,53448725.17322704,4537941.858740036943
1643500800,2022-01-30 00:00:00,PEOPLE/USDT,0.0909,0.0975,0.0742,0.0774,76979126.97895473,6597142.863234518268
1643414400,2022-01-29 00:00:00,PEOPLE/USDT,0.0566,0.0968,0.0545,0.091,72527751.00050665,5450829.986375525551
1643328000,2022-01-28 00:00:00,PEOPLE/USDT,0.0541,0.057,0.0497,0.0566,19503425.96270548,1025900.599688478393
1643241600,2022-01-27 00:00:00,PEOPLE/USDT,0.0437,0.0548,0.0416,0.0543,39982056.32154347,1905829.488789530234
1643155200,2022-01-26 00:00:00,PEOPLE/USDT,0.0403,0.0487,0.0382,0.0439,21245667.32896214,924389.35680033401
1643068800,2022-01-25 00:00:00,PEOPLE/USDT,0.0375,0.0414,0.0366,0.0399,10178149.36189792,397664.228784428324
1642982400,2022-01-24 00:00:00,PEOPLE/USDT,0.0374,0.0426,0.0307,0.0376,13617417.31506557,479093.759458895036
1642896000,2022-01-23 00:00:00,PEOPLE/USDT,0.0377,0.0418,0.034,0.0375,13473172.12558003,503198.947706356323
1642809600,2022-01-22 00:00:00,PEOPLE/USDT,0.0416,0.0437,0.0324,0.0375,12767997.8148849,493250.563336008646
1642723200,2022-01-21 00:00:00,PEOPLE/USDT,0.053,0.0546,0.0385,0.0418,15835734.52250338,763671.369105964919
1642636800,2022-01-20 00:00:00,PEOPLE/USDT,0.0578,0.0656,0.0518,0.0529,15765655.67591469,926087.568268215116
1642550400,2022-01-19 00:00:00,PEOPLE/USDT,0.063,0.0655,0.0566,0.0577,5562086.33465569,332572.8495647316
1642464000,2022-01-18 00:00:00,PEOPLE/USDT,0.068,0.0685,0.0607,0.0632,5594006.15103198,360342.646099912699
1642377600,2022-01-17 00:00:00,PEOPLE/USDT,0.0805,0.0806,0.063,0.0676,12238016.28395115,886271.754802403171
1642291200,2022-01-16 00:00:00,PEOPLE/USDT,0.0755,0.0836,0.0731,0.0801,11555455.57054028,895912.270784355503
1642204800,2022-01-15 00:00:00,PEOPLE/USDT,0.079,0.0796,0.0751,0.0756,5951434.83709707,461145.51996909246
1642118400,2022-01-14 00:00:00,PEOPLE/USDT,0.0793,0.081,0.0723,0.0789,10958602.74879043,837870.325614923391
1642032000,2022-01-13 00:00:00,PEOPLE/USDT,0.0817,0.0881,0.0774,0.079,10952112.22701672,894797.186948926093
1641945600,2022-01-12 00:00:00,PEOPLE/USDT,0.077,0.0872,0.0767,0.0818,11303273.39419608,920580.690167674891
1641859200,2022-01-11 00:00:00,PEOPLE/USDT,0.0769,0.0806,0.0711,0.0769,9081317.39409905,689426.169465382524
1641772800,2022-01-10 00:00:00,PEOPLE/USDT,0.0898,0.0916,0.0724,0.0772,18679785.57151336,1523305.717631015455
1641686400,2022-01-09 00:00:00,PEOPLE/USDT,0.0945,0.0992,0.0851,0.0893,8767631.64630021,808389.47119570389
1641600000,2022-01-08 00:00:00,PEOPLE/USDT,0.1004,0.1056,0.0891,0.0944,10824029.5652118,1059152.161507314003
1641513600,2022-01-07 00:00:00,PEOPLE/USDT,0.1019,0.1115,0.0907,0.1002,22851207.11772067,2323941.717110964557
1641427200,2022-01-06 00:00:00,PEOPLE/USDT,0.1013,0.1071,0.0918,0.1018,14906062.90890475,1500995.673548193572
1641340800,2022-01-05 00:00:00,PEOPLE/USDT,0.1195,0.1218,0.0898,0.1011,13572201.10075703,1450799.880133527045
1641254400,2022-01-04 00:00:00,PEOPLE/USDT,0.1235,0.1268,0.1171,0.119,5473802.49690832,667257.72574445136
1641168000,2022-01-03 00:00:00,PEOPLE/USDT,0.1209,0.14,0.1184,0.1236,16682374.20656203,2155668.023508612243
1641081600,2022-01-02 00:00:00,PEOPLE/USDT,0.125,0.1253,0.1153,0.121,6048848.38293162,724281.900913578207
1640995200,2022-01-01 00:00:00,PEOPLE/USDT,0.1178,0.126,0.1176,0.1248,6886550.31386608,842340.487807919977
1640908800,2021-12-31 00:00:00,PEOPLE/USDT,0.1241,0.134,0.1119,0.1176,23627588.82467167,2962999.026431536751
1640822400,2021-12-30 00:00:00,PEOPLE/USDT,0.1137,0.1335,0.1036,0.1242,14817968.78593932,1802312.815610523661
1640736000,2021-12-29 00:00:00,PEOPLE/USDT,0.1253,0.1323,0.1119,0.1136,13168759.85650169,1611620.257596396651
1640649600,2021-12-28 00:00:00,PEOPLE/USDT,0.1482,0.1482,0.1198,0.125,18015811.78808793,2368927.722114273848
