https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume DAI
1661068800,2022-08-21 08:00:00,USDT/DAI,1.0001,1.0003,1.0001,1.0002,19258.357871,19262.6915552879
1661065200,2022-08-21 07:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,2000.063277,2000.3212151482
1661061600,2022-08-21 06:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,11800.309798,11801.9987137991
1661058000,2022-08-21 05:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,5482.697463,5483.4888920101
1661054400,2022-08-21 04:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,330.954779,331.0081388567
1661050800,2022-08-21 03:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,1150.482913,1150.6129972474
1661047200,2022-08-21 02:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,5098.657061,5099.3184032729
1661043600,2022-08-21 01:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,5382.868573,5383.934819912
1661040000,2022-08-21 00:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,4801.249102,4801.9710649545
1661036400,2022-08-20 23:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,1584.503912,1584.7711961489
1661032800,2022-08-20 22:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,17076.131067,17078.6852596442
1661029200,2022-08-20 21:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,8152.443405,8154.0035749178
1661025600,2022-08-20 20:00:00,USDT/DAI,1.0004,1.0027,1.0001,1.0001,147273.44248,147448.1207460148
1661022000,2022-08-20 19:00:00,USDT/DAI,1.0006,1.001,1.0003,1.0004,159568.793804,159655.2581893841
1661018400,2022-08-20 18:00:00,USDT/DAI,1.0002,1.0007,1.0001,1.0005,114981.01777,115027.2558987869
1661014800,2022-08-20 17:00:00,USDT/DAI,1.0002,1.0002,1.0002,1.0002,5255.811795,5256.862957359
1661011200,2022-08-20 16:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,694.632511,694.7475544066
1661007600,2022-08-20 15:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,19876.879141,19879.3680597922
1661004000,2022-08-20 14:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,1761.692414,1762.0307230473
1661000400,2022-08-20 13:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,7850.894807,7852.1707339599
1660996800,2022-08-20 12:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,11925.650902,11927.8363335197
1660993200,2022-08-20 11:00:00,USDT/DAI,1.0001,1.0001,1.0001,1.0001,165.127736,165.1442487736
1660989600,2022-08-20 10:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,10331.469453,10333.4884593825
1660986000,2022-08-20 09:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,7118.695838,7119.6135170679
1660982400,2022-08-20 08:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,5303.470921,5304.5309605422
1660978800,2022-08-20 07:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,5481.22749,5482.0588341445
1660975200,2022-08-20 06:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,1943.77796,1944.1662069579
1660971600,2022-08-20 05:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0001,1596.608834,1596.9280791397
1660968000,2022-08-20 04:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,4577.945816,4578.6753862466
1660964400,2022-08-20 03:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,1636.099051,1636.3512808162
1660960800,2022-08-20 02:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,5922.481415,5923.4472841398
1660957200,2022-08-20 01:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,9873.876524,9875.7537267561
1660953600,2022-08-20 00:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,4753.011414,4753.678034012
1660950000,2022-08-19 23:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,39920.89635,39928.0568415761
1660946400,2022-08-19 22:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,34741.124771,34748.0238766078
1660942800,2022-08-19 21:00:00,USDT/DAI,1.0001,1.0002,1,1.0001,117487.871196,117502.6899958956
1660939200,2022-08-19 20:00:00,USDT/DAI,1,1.0001,1,1.0001,133980.504487,133982.0364191649
1660935600,2022-08-19 19:00:00,USDT/DAI,1.0003,1.0003,1,1.0002,42786.097306,42792.8468457381
1660932000,2022-08-19 18:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,7083.117922,7085.170652962
1660928400,2022-08-19 17:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0002,7732.5825,7734.7599693013
1660924800,2022-08-19 16:00:00,USDT/DAI,1.0003,1.0004,1.0002,1.0002,27721.384078,27727.8125787024
1660921200,2022-08-19 15:00:00,USDT/DAI,1.0004,1.0004,1.0002,1.0002,33747.07463,33758.3419141023
1660917600,2022-08-19 14:00:00,USDT/DAI,1.001,1.001,1.0003,1.0004,51936.286252,51961.2059038153
1660914000,2022-08-19 13:00:00,USDT/DAI,1.0003,1.001,1.0003,1.0005,135430.775368,135492.2079317992
1660910400,2022-08-19 12:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,15334.740882,15339.2824275029
1660906800,2022-08-19 11:00:00,USDT/DAI,1.0002,1.0003,1,1.0002,65630.963566,65642.6797083255
1660903200,2022-08-19 10:00:00,USDT/DAI,1.0006,1.0006,1,1.0002,4772.850982,4773.7183242109
1660899600,2022-08-19 09:00:00,USDT/DAI,1.0006,1.0006,1,1,54658.892618,54680.8999817532
1660896000,2022-08-19 08:00:00,USDT/DAI,1.0006,1.0007,1.0005,1.0006,43986.101732,44009.0715411444
1660892400,2022-08-19 07:00:00,USDT/DAI,1.0005,1.0007,1.0005,1.0007,43491.167782,43518.1235261494
1660888800,2022-08-19 06:00:00,USDT/DAI,1.0003,1.0029,1.0002,1.0007,196992.818796,197200.1135602482
1660885200,2022-08-19 05:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,5049.142688,5050.5325515446
1660881600,2022-08-19 04:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,7669.120291,7671.2493150582
1660878000,2022-08-19 03:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,2737.824334,2738.5981623583
1660874400,2022-08-19 02:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,4918.499645,4919.7764404299
1660870800,2022-08-19 01:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,21517.958492,21523.2798282806
1660867200,2022-08-19 00:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,20149.220907,20154.2321852547
1660863600,2022-08-18 23:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,22473.057583,22479.3735399606
1660860000,2022-08-18 22:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,727.797706,727.9880329428
1660856400,2022-08-18 21:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,1645.857124,1646.3014668894
1660852800,2022-08-18 20:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0002,9997.043964,9999.6248011569
1660849200,2022-08-18 19:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,14510.642203,14513.5623752001
1660845600,2022-08-18 18:00:00,USDT/DAI,1.0005,1.0005,1.0002,1.0003,15248.547327,15252.2040410014
1660842000,2022-08-18 17:00:00,USDT/DAI,1.0005,1.0005,1.0002,1.0005,3721.369713,3722.9371022153
1660838400,2022-08-18 16:00:00,USDT/DAI,1.0006,1.0006,1.0003,1.0003,18928.958072,18938.4206760895
1660834800,2022-08-18 15:00:00,USDT/DAI,1.0006,1.0006,1.0003,1.0004,2842.969016,2844.4045057307
1660831200,2022-08-18 14:00:00,USDT/DAI,1.0006,1.0006,1.0004,1.0006,26628.080313,26640.9778603859
1660827600,2022-08-18 13:00:00,USDT/DAI,1.0005,1.0006,1.0005,1.0006,711.721539,712.1381073334
1660824000,2022-08-18 12:00:00,USDT/DAI,1.0006,1.0007,1.0005,1.0005,5367.172123,5370.2068896048
1660820400,2022-08-18 11:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,6465.793233,6470.2373696373
1660816800,2022-08-18 10:00:00,USDT/DAI,1.0005,1.001,1.0004,1.0006,23746.575418,23761.46013365
1660813200,2022-08-18 09:00:00,USDT/DAI,1.0004,1.0017,1.0004,1.0013,39136.659979,39168.2631492867
1660809600,2022-08-18 08:00:00,USDT/DAI,1.0005,1.0005,1.0003,1.0004,16422.160556,16428.6286770638
1660806000,2022-08-18 07:00:00,USDT/DAI,1.0002,1.0015,1.0002,1.0003,25619.228563,25638.4790171502
1660802400,2022-08-18 06:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,2354.134052,2354.7947457736
1660798800,2022-08-18 05:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,9800.817647,9803.6687049647
1660795200,2022-08-18 04:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,22807.153333,22812.8458829522
1660791600,2022-08-18 03:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,2440.976947,2441.6435830445
1660788000,2022-08-18 02:00:00,USDT/DAI,1.0002,1.0003,1.0002,1.0003,10022.763673,10025.3342375146
1660784400,2022-08-18 01:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,2115.100541,2115.6273787473
1660780800,2022-08-18 00:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,27521.644662,27529.1061769337
1660777200,2022-08-17 23:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,4692.622446,4693.9515716122
1660773600,2022-08-17 22:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,23338.613764,23343.4063405331
1660770000,2022-08-17 21:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0003,56682.839662,56698.5609492658
1660766400,2022-08-17 20:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,5550.246161,5551.5311872602
1660762800,2022-08-17 19:00:00,USDT/DAI,1.0003,1.0003,1.0002,1.0002,3682.346137,3683.3058769626
1660759200,2022-08-17 18:00:00,USDT/DAI,1,1.0003,1,1.0003,24429.217399,24434.80322274
1660755600,2022-08-17 17:00:00,USDT/DAI,1.0003,1.0003,1,1.0003,12858.668915,12861.899271238
1660752000,2022-08-17 16:00:00,USDT/DAI,1.0005,1.0005,1.0002,1.0003,1263.177482,1263.6688274441
1660748400,2022-08-17 15:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,2880.022381,2881.3442484797
1660744800,2022-08-17 14:00:00,USDT/DAI,1.0005,1.0007,1.0004,1.0004,180956.600041,181050.1707597743
1660741200,2022-08-17 13:00:00,USDT/DAI,1.0007,1.0007,1.0005,1.0005,69023.98794,69065.3826855611
1660737600,2022-08-17 12:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,122161.108125,122239.6630068463
1660734000,2022-08-17 11:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,7019.735175,7024.22675882
1660730400,2022-08-17 10:00:00,USDT/DAI,1.0006,1.0009,1.0006,1.0007,26932.243729,26949.3878176355
1660726800,2022-08-17 09:00:00,USDT/DAI,1.0004,1.0015,1.0004,1.0006,33267.231493,33294.0250044441
1660723200,2022-08-17 08:00:00,USDT/DAI,1.0004,1.0004,1.0003,1.0004,6614.310455,6616.8825624871
1660719600,2022-08-17 07:00:00,USDT/DAI,1.0001,1.0004,1.0001,1.0004,40653.315847,40662.8988716735
1660716000,2022-08-17 06:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,50177.107197,50183.8895183721
1660712400,2022-08-17 05:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,1218.184217,1218.341095997
1660708800,2022-08-17 04:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,28679.765524,28684.1079304986
1660705200,2022-08-17 03:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,938.898481,939.0652069732
1660701600,2022-08-17 02:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,12548.207566,12549.6088683267
1660698000,2022-08-17 01:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,29761.918443,29767.8345383116
1660694400,2022-08-17 00:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,63577.698396,63588.9583234887
1660690800,2022-08-16 23:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,6490.45391,6491.6075380155
1660687200,2022-08-16 22:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,2879.134318,2879.6810419725
1660683600,2022-08-16 21:00:00,USDT/DAI,1.0002,1.0002,1.0002,1.0002,446.577783,446.6670985566
1660680000,2022-08-16 20:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,24138.752276,24141.3497955165
1660676400,2022-08-16 19:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0001,10585.230861,10586.9785955287
1660672800,2022-08-16 18:00:00,USDT/DAI,1.0001,1.0002,1.0001,1.0002,84766.734622,84782.1162773604
1660669200,2022-08-16 17:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,5368.349206,5369.4090492537
1660665600,2022-08-16 16:00:00,USDT/DAI,1.0002,1.0002,1.0001,1.0002,5078.405938,5079.1512369089
1660662000,2022-08-16 15:00:00,USDT/DAI,1.0006,1.0006,1.0001,1.0001,116540.239626,116584.9412005211
1660658400,2022-08-16 14:00:00,USDT/DAI,1.0006,1.0006,1.0005,1.0006,50301.069552,50329.6317566594
1660654800,2022-08-16 13:00:00,USDT/DAI,1.0006,1.0006,1.0005,1.0006,18396.488585,18406.6285210907
1660651200,2022-08-16 12:00:00,USDT/DAI,1.0006,1.0007,1.0005,1.0005,17195.121096,17205.0416481835
1660647600,2022-08-16 11:00:00,USDT/DAI,1.0007,1.0007,1.0005,1.0007,20337.194225,20349.162368348
1660644000,2022-08-16 10:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,21994.511258,22008.2372124007
1660640400,2022-08-16 09:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0006,13812.988574,13821.8751822532
1660636800,2022-08-16 08:00:00,USDT/DAI,1.0006,1.0006,1.0006,1.0006,0,0
1660633200,2022-08-16 07:00:00,USDT/DAI,1.0006,1.0006,1.0006,1.0006,0,0
1660629600,2022-08-16 06:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0006,1211.333961,1212.0680968005
1660626000,2022-08-16 05:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0008,19506.479098,19518.3337229215
1660622400,2022-08-16 04:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0008,41388.041218,41414.1202313445
1660618800,2022-08-16 03:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0007,14666.370946,14677.8649937836
1660615200,2022-08-16 02:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0008,7734.194356,7740.1845354788
1660611600,2022-08-16 01:00:00,USDT/DAI,1.0007,1.0008,1.0006,1.0008,14627.018831,14636.7488182659
1660608000,2022-08-16 00:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0007,8932.292864,8938.3835902628
1660604400,2022-08-15 23:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0008,19410.272339,19423.2779525846
1660600800,2022-08-15 22:00:00,USDT/DAI,1.0007,1.0008,1.0006,1.0008,10054.831845,10062.1613800396
1660597200,2022-08-15 21:00:00,USDT/DAI,1.0007,1.0008,1.0007,1.0008,1516.416447,1517.4886685599
1660593600,2022-08-15 20:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0007,8037.526501,8043.3465774808
1660590000,2022-08-15 19:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0008,62734.167285,62780.5346991801
1660586400,2022-08-15 18:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0008,3803.572979,3806.3112882272
1660582800,2022-08-15 17:00:00,USDT/DAI,1.0007,1.0011,1.0007,1.0008,21201.632987,21218.6640313056
1660579200,2022-08-15 16:00:00,USDT/DAI,1.0008,1.0009,1.0007,1.0007,40822.667436,40854.134271514
1660575600,2022-08-15 15:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0008,1744.357286,1745.7980096938
1660572000,2022-08-15 14:00:00,USDT/DAI,1.0008,1.0011,1.0008,1.0009,30694.781857,30720.8487721647
1660568400,2022-08-15 13:00:00,USDT/DAI,1.0008,1.0011,1.0005,1.0008,14462.335837,14473.4215587507
1660564800,2022-08-15 12:00:00,USDT/DAI,1.0007,1.0027,1.0006,1.0008,70380.407876,70473.462774926
1660561200,2022-08-15 11:00:00,USDT/DAI,1.0006,1.0008,1.0006,1.0007,60761.978429,60804.1253812177
1660557600,2022-08-15 10:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,6637.58724,6641.8938518054
1660554000,2022-08-15 09:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,3028.139519,3030.1701918364
1660550400,2022-08-15 08:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,27020.214759,27037.8346229923
1660546800,2022-08-15 07:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,21039.020584,21053.5407828509
1660543200,2022-08-15 06:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,70863.467103,70912.561025449
1660539600,2022-08-15 05:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,3783.733721,3786.20915011
1660536000,2022-08-15 04:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0006,9344.692712,9350.3698792356
1660532400,2022-08-15 03:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,25091.918184,25107.3616960682
1660528800,2022-08-15 02:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,15497.721314,15507.7489118134
1660525200,2022-08-15 01:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,15421.919304,15432.4195101144
1660521600,2022-08-15 00:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,9538.312054,9544.5101026195
1660518000,2022-08-14 23:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,28423.143964,28442.7707691927
1660514400,2022-08-14 22:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,13247.375277,13256.0075845295
1660510800,2022-08-14 21:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,16583.917868,16595.1379537429
1660507200,2022-08-14 20:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,13772.145588,13781.7257794232
1660503600,2022-08-14 19:00:00,USDT/DAI,1.0008,1.0008,1.0006,1.0007,27559.968201,27577.6661201084
1660500000,2022-08-14 18:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0008,14196.792132,14207.0811276291
1660496400,2022-08-14 17:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0007,40461.062431,40489.9435943755
1660492800,2022-08-14 16:00:00,USDT/DAI,1.0008,1.0008,1.0007,1.0008,30834.687777,30857.9807772929
1660489200,2022-08-14 15:00:00,USDT/DAI,1.0007,1.0008,1.0007,1.0008,40047.445221,40075.9423845336
1660485600,2022-08-14 14:00:00,USDT/DAI,1.0009,1.0009,1.0007,1.0007,4455.259411,4458.6406144983
1660482000,2022-08-14 13:00:00,USDT/DAI,1.0007,1.001,1.0007,1.0007,17408.744961,17422.4160882579
1660478400,2022-08-14 12:00:00,USDT/DAI,1.0009,1.0012,1.0007,1.0009,81971.419413,82032.4828950301
1660474800,2022-08-14 11:00:00,USDT/DAI,1.0015,1.0015,1.0007,1.0011,21647.297521,21670.4944578206
1660471200,2022-08-14 10:00:00,USDT/DAI,1.0007,1.0015,1.0007,1.001,22859.414928,22887.9934960423
1660467600,2022-08-14 09:00:00,USDT/DAI,1.0018,1.0021,1.0007,1.0014,56476.643343,56548.8253196686
1660464000,2022-08-14 08:00:00,USDT/DAI,1.0009,1.0016,1.0008,1.0016,58582.953347,58651.3869149227
1660460400,2022-08-14 07:00:00,USDT/DAI,1.0008,1.0011,1.0007,1.0009,80257.674844,80329.4346739203
1660456800,2022-08-14 06:00:00,USDT/DAI,1.0009,1.0011,1.0008,1.0008,119.601161,119.7186835265
1660453200,2022-08-14 05:00:00,USDT/DAI,1.0016,1.0016,1.0011,1.0013,28655.507514,28690.4924603051
1660449600,2022-08-14 04:00:00,USDT/DAI,1.0008,1.0018,1.0008,1.0016,17625.737779,17640.9357123974
1660446000,2022-08-14 03:00:00,USDT/DAI,1.0008,1.0017,1.0007,1.0009,12733.368157,12749.594592565
1660442400,2022-08-14 02:00:00,USDT/DAI,1.0007,1.0008,1.0007,1.0008,3744.690768,3747.5516694017
1660438800,2022-08-14 01:00:00,USDT/DAI,1.0006,1.0008,1.0006,1.0007,9729.518457,9736.1717385518
1660435200,2022-08-14 00:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0006,25873.756824,25891.793823472
1660431600,2022-08-13 23:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,467.090086,467.3714773273
1660428000,2022-08-13 22:00:00,USDT/DAI,1.0011,1.0011,1.0006,1.0006,40747.8602,40778.0655923556
1660424400,2022-08-13 21:00:00,USDT/DAI,1.0007,1.0012,1.0006,1.0007,41913.8688,41947.0438114786
1660420800,2022-08-13 20:00:00,USDT/DAI,1.0007,1.0007,1.0007,1.0007,708.213445,708.7091944115
1660417200,2022-08-13 19:00:00,USDT/DAI,1.0007,1.0007,1.0006,1.0007,21981.196653,21995.8281880731
1660413600,2022-08-13 18:00:00,USDT/DAI,1.0006,1.0007,1.0006,1.0007,11268.7059,11276.1986864126
1660410000,2022-08-13 17:00:00,USDT/DAI,1.0009,1.0009,1.0005,1.0006,42708.798631,42742.7579577609
1660406400,2022-08-13 16:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,28432.153588,28455.6836597847
1660402800,2022-08-13 15:00:00,USDT/DAI,1.001,1.001,1.0008,1.0008,24933.450107,24958.1637463753
1660399200,2022-08-13 14:00:00,USDT/DAI,1.0009,1.001,1.0009,1.001,38643.82029,38678.6927266285
1660395600,2022-08-13 13:00:00,USDT/DAI,1.0008,1.0031,1.0008,1.001,85443.341896,85609.1658559959
1660392000,2022-08-13 12:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0008,11215.357873,11225.4323769636
1660388400,2022-08-13 11:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,4848.806277,4852.9324760633
1660384800,2022-08-13 10:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,11414.740629,11424.794441299
1660381200,2022-08-13 09:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0008,47489.954404,47529.6886827143
1660377600,2022-08-13 08:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,2705.22741,2707.652378274
1660374000,2022-08-13 07:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0009,9663.23257,9671.1890681227
1660370400,2022-08-13 06:00:00,USDT/DAI,1.0009,1.0011,1.0008,1.0008,58019.986732,58072.3784584609
1660366800,2022-08-13 05:00:00,USDT/DAI,1.001,1.001,1.0009,1.0009,10096.996756,10107.0077360395
1660363200,2022-08-13 04:00:00,USDT/DAI,1.0009,1.001,1.0009,1.001,18587.828736,18605.6676680698
1660359600,2022-08-13 03:00:00,USDT/DAI,1.0005,1.0017,1.0005,1.0009,42078.538869,42125.378306491
1660356000,2022-08-13 02:00:00,USDT/DAI,1.0006,1.0007,1.0005,1.0005,8636.818016,8641.6847480616
1660352400,2022-08-13 01:00:00,USDT/DAI,1.0004,1.0006,1.0004,1.0005,16448.69646,16458.1313005797
1660348800,2022-08-13 00:00:00,USDT/DAI,1.0005,1.0006,1.0004,1.0004,10872.897851,10878.7099003185
1660345200,2022-08-12 23:00:00,USDT/DAI,1.0003,1.0005,1.0003,1.0004,63965.973891,63996.1135032061
1660341600,2022-08-12 22:00:00,USDT/DAI,1.0008,1.0009,1,1.0003,261009.196034,261073.1965075059
1660338000,2022-08-12 21:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,7101.994998,7108.3523667992
1660334400,2022-08-12 20:00:00,USDT/DAI,1.0005,1.0018,1.0005,1.0008,64881.913267,64933.5252583621
1660330800,2022-08-12 19:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,12767.516544,12773.5638558993
1660327200,2022-08-12 18:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,13183.582698,13189.4248706037
1660323600,2022-08-12 17:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0005,8450.755425,8454.9803757268
1660320000,2022-08-12 16:00:00,USDT/DAI,1.0005,1.0005,1.0004,1.0004,39678.003879,39695.5022814165
1660316400,2022-08-12 15:00:00,USDT/DAI,1.0008,1.0008,1.0004,1.0004,13981.416192,13988.1824974657
1660312800,2022-08-12 14:00:00,USDT/DAI,1.0008,1.0008,1.0004,1.0007,45354.877939,45386.7014231883
1660309200,2022-08-12 13:00:00,USDT/DAI,1.0006,1.0008,1.0006,1.0008,2317.629914,2319.20852369
1660305600,2022-08-12 12:00:00,USDT/DAI,1.0009,1.001,1.0006,1.0008,22153.337626,22172.3175966568
1660302000,2022-08-12 11:00:00,USDT/DAI,1.0009,1.001,1.0008,1.0009,45313.154373,45355.332041693
1660298400,2022-08-12 10:00:00,USDT/DAI,1.0008,1.001,1.0008,1.001,32446.433529,32477.0602239592
1660294800,2022-08-12 09:00:00,USDT/DAI,1.0021,1.0093,1.0007,1.0009,433709.164822,434729.0889681489
1660291200,2022-08-12 08:00:00,USDT/DAI,1.0008,1.0024,1.0008,1.0013,45723.797223,45807.0932160803
1660287600,2022-08-12 07:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,5362.18197,5366.7910245022
1660284000,2022-08-12 06:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,23181.180714,23201.9942070482
1660280400,2022-08-12 05:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0008,683.499482,684.0583301915
1660276800,2022-08-12 04:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0009,12843.616192,12854.607345435
1660273200,2022-08-12 03:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,6888.416808,6894.2524697908
1660269600,2022-08-12 02:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,17310.988426,17325.0504975877
1660266000,2022-08-12 01:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,10525.476376,10534.9486354962
1660262400,2022-08-12 00:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0008,14722.595704,14734.9624069071
1660258800,2022-08-11 23:00:00,USDT/DAI,1.0009,1.0009,1.0008,1.0009,12214.935527,12224.8283054247
1660255200,2022-08-11 22:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0009,11066.720196,11076.4928849361
1660251600,2022-08-11 21:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0009,17015.855721,17030.804932963
1660248000,2022-08-11 20:00:00,USDT/DAI,1.0008,1.0009,1.0008,1.0009,11602.47604,11611.8184941652
1660244400,2022-08-11 19:00:00,USDT/DAI,1.0016,1.0016,1.0007,1.0009,27175.698862,27203.9775862884
1660240800,2022-08-11 18:00:00,USDT/DAI,1.0006,1.0027,1.0006,1.001,56726.885547,56780.5905205737
1660237200,2022-08-11 17:00:00,USDT/DAI,1.0008,1.0008,1.0005,1.0008,8634.295722,8641.0940501654
1660233600,2022-08-11 16:00:00,USDT/DAI,1.0009,1.0009,1.0007,1.0008,8081.553365,8087.9868819626
1660230000,2022-08-11 15:00:00,USDT/DAI,1.0007,1.001,1.0007,1.0009,22372.421328,22389.9158236397
