https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRY,Volume BTC
1563926400,2019-07-24 00:00:00,BTC/TRY,59358.36,59358.36,57204.26,57516.46,424017.53,7.255
1563840000,2019-07-23 00:00:00,BTC/TRY,61929.92,62210.81,58991.03,59358.36,477203.05,7.775
1563753600,2019-07-22 00:00:00,BTC/TRY,61035.21,62122.64,60707.22,61929.92,494677.28,8.065
1563667200,2019-07-21 00:00:00,BTC/TRY,61419.15,62209.64,60410.6,61035.21,513920.9,8.372
1563580800,2019-07-20 00:00:00,BTC/TRY,60589.25,61898.33,59654.51,61419.15,523090.71,8.653
1563494400,2019-07-19 00:00:00,BTC/TRY,60393.13,61553.12,59845.42,60589.25,539363.97,8.888
1563408000,2019-07-18 00:00:00,BTC/TRY,58995.03,60918.56,57000.0,60393.13,535559.67,9.045
1563321600,2019-07-17 00:00:00,BTC/TRY,60102.9,60354.68,57686.12,58995.03,515620.88,8.695
1563235200,2019-07-16 00:00:00,BTC/TRY,66034.15,66171.16,59545.08,60102.9,604831.19,9.419
1563148800,2019-07-15 00:00:00,BTC/TRY,64600.47,66421.6,64044.03,66034.15,475761.77,7.326
1563062400,2019-07-14 00:00:00,BTC/TRY,69840.1,70847.28,63846.73,64600.47,388335.98,5.709
1562976000,2019-07-13 00:00:00,BTC/TRY,70625.69,72990.0,66921.81,69840.1,396420.48,5.714
1562889600,2019-07-12 00:00:00,BTC/TRY,71484.38,71844.72,68990.32,70625.69,392296.31,5.573
1562803200,2019-07-11 00:00:00,BTC/TRY,71697.25,73060.19,70639.44,71484.38,255910.07,3.552
1562716800,2019-07-10 00:00:00,BTC/TRY,71499.9,75976.86,70353.94,71697.25,452704.65,6.161
1562630400,2019-07-09 00:00:00,BTC/TRY,69128.41,71844.72,68648.61,71499.9,162463.57,2.301
1562544000,2019-07-08 00:00:00,BTC/TRY,65233.88,69474.1,65118.2,69128.41,172516.95,2.588
1562457600,2019-07-07 00:00:00,BTC/TRY,65954.5,66064.03,65203.27,65233.88,177427.2,2.7
1562371200,2019-07-06 00:00:00,BTC/TRY,65927.71,67747.61,65056.0,65954.5,184211.29,2.759
1562284800,2019-07-05 00:00:00,BTC/TRY,67343.5,68127.53,65787.69,65927.71,264870.75,3.938
1562198400,2019-07-04 00:00:00,BTC/TRY,67596.97,68701.41,67088.01,67343.5,280095.41,4.12
1562112000,2019-07-03 00:00:00,BTC/TRY,64405.15,67784.15,64291.95,67596.97,270833.71,4.112
1562025600,2019-07-02 00:00:00,BTC/TRY,62666.85,64864.06,60663.74,64405.15,230303.06,3.656
1561939200,2019-07-01 00:00:00,BTC/TRY,66138.63,66305.3,62209.7,62666.85,159758.7,2.486
1561852800,2019-06-30 00:00:00,BTC/TRY,66527.61,67855.86,66119.73,66138.63,171335.21,2.555
1561766400,2019-06-29 00:00:00,BTC/TRY,69303.95,69474.1,66527.61,66527.61,149198.66,2.187
1561680000,2019-06-28 00:00:00,BTC/TRY,66434.51,69863.7,65420.82,69303.95,138786.68,2.058
1561593600,2019-06-27 00:00:00,BTC/TRY,67469.49,69280.12,64874.35,66434.51,188250.26,2.802
1561507200,2019-06-26 00:00:00,BTC/TRY,60892.23,68701.41,60892.23,67469.49,132618.07,2.015
1561420800,2019-06-25 00:00:00,BTC/TRY,57969.43,63912.0,53934.0,60892.23,219466.8,3.738
1561334400,2019-06-24 00:00:00,BTC/TRY,57050.26,58228.1,57050.26,57969.43,302979.22,5.256
1561248000,2019-06-23 00:00:00,BTC/TRY,56498.13,57580.49,55758.58,57050.26,339346.25,6.011
1561161600,2019-06-22 00:00:00,BTC/TRY,55836.45,58391.14,55292.81,56498.13,342487.93,6.033
1561075200,2019-06-21 00:00:00,BTC/TRY,54760.2,55836.45,54423.03,55836.45,312760.15,5.695
1560988800,2019-06-20 00:00:00,BTC/TRY,53629.47,55372.43,53390.48,54760.2,297591.22,5.493
1560902400,2019-06-19 00:00:00,BTC/TRY,53222.3,53692.94,53021.72,53629.47,293715.76,5.517
1560816000,2019-06-18 00:00:00,BTC/TRY,52773.04,53349.52,52432.01,53222.3,283765.17,5.363
1560729600,2019-06-17 00:00:00,BTC/TRY,52147.18,53393.52,51849.86,52773.04,275638.07,5.217
1560643200,2019-06-16 00:00:00,BTC/TRY,50608.49,54601.32,50597.97,52147.18,269023.7,5.125
1560556800,2019-06-15 00:00:00,BTC/TRY,50832.71,50875.92,50278.42,50608.49,255096.33,5.036
1560470400,2019-06-14 00:00:00,BTC/TRY,47573.61,51116.76,47463.5,50832.71,253199.63,5.23
1560384000,2019-06-13 00:00:00,BTC/TRY,47132.39,47687.24,46752.97,47573.61,193243.32,4.104
1560297600,2019-06-12 00:00:00,BTC/TRY,46615.08,47477.4,46535.1,47132.39,248381.82,5.293
1560211200,2019-06-11 00:00:00,BTC/TRY,47439.5,47743.64,318.2,46615.08,253484.36,5.515
1560124800,2019-06-10 00:00:00,BTC/TRY,47609.42,47610.33,47228.24,47439.5,259994.6,5.482
1560038400,2019-06-09 00:00:00,BTC/TRY,47420.52,48415.81,47181.09,47609.42,256204.22,5.395
1559952000,2019-06-08 00:00:00,BTC/TRY,47112.4,47610.33,46919.74,47420.52,266274.07,5.643
1559865600,2019-06-07 00:00:00,BTC/TRY,46615.93,47212.64,46527.22,47112.4,250496.02,5.345
1559779200,2019-06-06 00:00:00,BTC/TRY,46778.35,46949.35,46179.9,46615.93,263223.58,5.635
1559692800,2019-06-05 00:00:00,BTC/TRY,46492.25,46905.64,46152.33,46778.35,252263.82,5.414
1559606400,2019-06-04 00:00:00,BTC/TRY,50614.53,51057.48,46492.25,46492.25,295879.8,5.985
1559520000,2019-06-03 00:00:00,BTC/TRY,50683.76,51057.48,50221.47,50614.53,304295.79,6.01
1559433600,2019-06-02 00:00:00,BTC/TRY,50665.28,50914.92,50460.49,50683.76,303493.92,5.99
1559347200,2019-06-01 00:00:00,BTC/TRY,50659.88,51243.21,50138.04,50665.28,303606.56,5.992
1559260800,2019-05-31 00:00:00,BTC/TRY,50352.94,51116.03,50193.76,50659.88,304466.71,6.01
1559174400,2019-05-30 00:00:00,BTC/TRY,49590.74,51200.44,48521.94,50352.94,301273.19,6.095
1559088000,2019-05-29 00:00:00,BTC/TRY,49331.62,50067.87,49080.93,49590.74,281595.87,5.691
1559001600,2019-05-28 00:00:00,BTC/TRY,49984.26,50451.09,48619.42,49331.62,300821.16,6.052
1558915200,2019-05-27 00:00:00,BTC/TRY,50420.39,50914.92,49000.0,49984.26,305135.79,6.043
1558828800,2019-05-26 00:00:00,BTC/TRY,49312.63,50630.99,49100.95,50420.39,301676.38,6.098
1558742400,2019-05-25 00:00:00,BTC/TRY,49334.81,49372.77,48755.55,49312.63,295210.53,6.004
1558656000,2019-05-24 00:00:00,BTC/TRY,47820.64,49649.64,47540.0,49334.81,295089.34,6.12
1558569600,2019-05-23 00:00:00,BTC/TRY,48476.78,49372.77,46883.88,47820.64,296620.59,6.206
1558483200,2019-05-22 00:00:00,BTC/TRY,48873.51,49928.07,48383.9,48476.78,294435.97,6.028
1558396800,2019-05-21 00:00:00,BTC/TRY,49225.84,50348.64,47278.8,48873.51,300452.9,6.142
1558310400,2019-05-20 00:00:00,BTC/TRY,48431.14,49511.01,47985.41,49225.84,297492.44,6.075
1558224000,2019-05-19 00:00:00,BTC/TRY,45798.79,48687.32,45788.41,48431.14,289228.52,6.076
1558137600,2019-05-18 00:00:00,BTC/TRY,43434.46,49527.0,42991.19,45798.79,282152.14,6.238
1558051200,2019-05-17 00:00:00,BTC/TRY,45668.37,47080.81,43353.32,43434.46,273604.25,6.103
1557964800,2019-05-16 00:00:00,BTC/TRY,44534.1,46427.18,42394.33,45668.37,242250.79,5.419
1557878400,2019-05-15 00:00:00,BTC/TRY,47743.64,47877.33,43596.44,44534.1,262898.23,5.736
1557792000,2019-05-14 00:00:00,BTC/TRY,46919.25,53260.0,44086.78,47743.64,242266.63,5.089
1557705600,2019-05-13 00:00:00,BTC/TRY,43900.76,47743.64,43081.78,46919.25,209604.1,4.666
1557619200,2019-05-12 00:00:00,BTC/TRY,43292.65,46168.28,43040.79,43900.76,191683.74,4.345
1557532800,2019-05-11 00:00:00,BTC/TRY,39652.23,43292.65,39579.05,43292.65,189130.25,4.54
1557446400,2019-05-10 00:00:00,BTC/TRY,38818.95,40032.53,38702.88,39652.23,177314.57,4.504
1557360000,2019-05-09 00:00:00,BTC/TRY,37476.66,39037.69,37476.66,38818.95,172916.01,4.507
1557273600,2019-05-08 00:00:00,BTC/TRY,36483.78,37644.19,36483.78,37476.66,178960.81,4.8
1557187200,2019-05-07 00:00:00,BTC/TRY,35510.1,36914.55,35292.76,36483.78,160706.44,4.429
1557100800,2019-05-06 00:00:00,BTC/TRY,36449.08,36471.39,35447.94,35510.1,150970.59,4.195
1557014400,2019-05-05 00:00:00,BTC/TRY,36269.65,36606.2,35872.78,36449.08,165202.15,4.57
1556928000,2019-05-04 00:00:00,BTC/TRY,34883.02,36269.65,34832.94,36269.65,165795.8,4.67
1556841600,2019-05-03 00:00:00,BTC/TRY,33670.67,35497.44,33670.67,34883.02,183977.63,5.333
1556755200,2019-05-02 00:00:00,BTC/TRY,33183.33,33849.6,33120.08,33670.67,178680.39,5.347
1556668800,2019-05-01 00:00:00,BTC/TRY,32569.97,33193.52,32439.61,33183.33,176702.34,5.366
1556582400,2019-04-30 00:00:00,BTC/TRY,34401.52,34663.78,32054.0,32569.97,187955.32,5.595
1556496000,2019-04-29 00:00:00,BTC/TRY,34282.98,34518.65,34112.73,34401.52,205505.15,5.996
1556409600,2019-04-28 00:00:00,BTC/TRY,33509.76,34326.16,33359.7,34282.98,200836.36,5.959
1556323200,2019-04-27 00:00:00,BTC/TRY,32851.86,33509.76,32851.86,33509.76,191231.24,5.757
1556236800,2019-04-26 00:00:00,BTC/TRY,33235.61,33566.85,32004.48,32851.86,196320.36,5.942
1556150400,2019-04-25 00:00:00,BTC/TRY,34663.82,34828.75,32687.04,33235.61,204177.15,6.109
1556064000,2019-04-24 00:00:00,BTC/TRY,32695.15,36916.0,32535.43,34663.82,160925.89,4.712
1555977600,2019-04-23 00:00:00,BTC/TRY,31862.2,33158.32,30062.0,32695.15,196575.4,6.031
1555891200,2019-04-22 00:00:00,BTC/TRY,31850.32,32098.25,31622.85,31862.2,189650.08,5.953
1555804800,2019-04-21 00:00:00,BTC/TRY,30608.94,32368.63,30500.0,31850.32,188634.05,6.058
1555718400,2019-04-20 00:00:00,BTC/TRY,30545.93,30693.91,30480.17,30608.94,184056.19,6.012
1555632000,2019-04-19 00:00:00,BTC/TRY,29337.56,30693.91,29337.56,30545.93,179027.6,5.959
1555545600,2019-04-18 00:00:00,BTC/TRY,29404.48,29467.84,28984.08,29337.56,177129.27,6.06
1555459200,2019-04-17 00:00:00,BTC/TRY,29385.59,30779.85,29228.23,29404.48,167312.45,5.687
1555372800,2019-04-16 00:00:00,BTC/TRY,29250.9,29515.6,29065.24,29385.59,154997.56,5.3
1555286400,2019-04-15 00:00:00,BTC/TRY,28871.06,29379.5,28763.29,29250.9,153595.12,5.296
1555200000,2019-04-14 00:00:00,BTC/TRY,28902.18,28910.7,28741.97,28871.06,156488.91,5.426
1555113600,2019-04-13 00:00:00,BTC/TRY,28879.85,28943.52,28570.1,28902.18,167220.46,5.806
1555027200,2019-04-12 00:00:00,BTC/TRY,28663.5,28995.93,28573.1,28879.85,166114.49,5.777
1554940800,2019-04-11 00:00:00,BTC/TRY,27720.85,29024.56,27720.85,28663.5,163336.12,5.735
1554854400,2019-04-10 00:00:00,BTC/TRY,27319.24,27832.41,27027.22,27720.85,154205.91,5.656
1554768000,2019-04-09 00:00:00,BTC/TRY,26988.69,27369.37,26898.07,27319.24,162455.74,5.968
1554681600,2019-04-08 00:00:00,BTC/TRY,25749.17,27038.32,25273.05,26988.69,159391.81,6.064
1554595200,2019-04-07 00:00:00,BTC/TRY,25497.08,25808.57,25362.76,25749.17,153360.35,5.983
1554508800,2019-04-06 00:00:00,BTC/TRY,25167.21,25708.42,25167.21,25497.08,88484.92,3.472
1554422400,2019-04-05 00:00:00,BTC/TRY,25237.68,25379.21,23831.8,25167.21,4624.11,0.1882
1554336000,2019-04-04 00:00:00,BTC/TRY,25061.94,25664.65,24644.99,25237.68,2035.53,0.0806
1554249600,2019-04-03 00:00:00,BTC/TRY,24099.84,25379.21,23765.25,25061.94,3967.18,0.1617
1554163200,2019-04-02 00:00:00,BTC/TRY,22504.12,26066.0,22504.12,24099.84,5213.39,0.2155
1554076800,2019-04-01 00:00:00,BTC/TRY,22916.92,22916.92,21853.08,22504.12,1876.33,0.08331
1553990400,2019-03-31 00:00:00,BTC/TRY,22948.92,23077.62,22916.92,22916.92,151.06,0.006567
1553904000,2019-03-30 00:00:00,BTC/TRY,22981.09,22981.09,22852.93,22948.92,333.26,0.01455
1553817600,2019-03-29 00:00:00,BTC/TRY,22789.12,23142.24,22789.12,22981.09,1425.46,0.06196
1553731200,2019-03-28 00:00:00,BTC/TRY,22820.95,22884.85,22685.21,22789.12,405.25,0.01779
1553644800,2019-03-27 00:00:00,BTC/TRY,22852.93,22886.29,22662.04,22820.95,4233.73,0.1856
1553558400,2019-03-26 00:00:00,BTC/TRY,23032.46,23272.01,22789.12,22852.93,75653.17,3.287
1553472000,2019-03-25 00:00:00,BTC/TRY,22617.17,23122.04,22554.48,23032.46,111008.97,4.843
1553385600,2019-03-24 00:00:00,BTC/TRY,22457.85,22693.69,22363.29,22617.17,107734.85,4.791
1553299200,2019-03-23 00:00:00,BTC/TRY,22364.48,22567.13,22364.48,22457.85,118096.48,5.261
1553212800,2019-03-22 00:00:00,BTC/TRY,22535.59,22613.39,22303.86,22364.48,97302.38,4.332
1553126400,2019-03-21 00:00:00,BTC/TRY,22461.36,22757.23,22276.56,22535.59,92677.78,4.113
1553040000,2019-03-20 00:00:00,BTC/TRY,22124.46,22463.94,22114.75,22461.36,98683.99,4.428
1552953600,2019-03-19 00:00:00,BTC/TRY,21957.2,22185.2,21695.69,22124.46,80195.2,3.642
1552867200,2019-03-18 00:00:00,BTC/TRY,22058.56,22316.14,21853.08,21957.2,99861.05,4.521
1552780800,2019-03-17 00:00:00,BTC/TRY,22095.56,22173.84,22053.65,22058.56,96873.92,4.382
1552694400,2019-03-16 00:00:00,BTC/TRY,21879.96,22253.83,21792.06,22097.04,91509.18,4.159
1552608000,2019-03-15 00:00:00,BTC/TRY,21925.93,22181.84,21807.45,21879.96,98739.17,4.5
1552521600,2019-03-14 00:00:00,BTC/TRY,21785.76,22006.32,21549.69,21925.93,100691.14,4.614
1552435200,2019-03-13 00:00:00,BTC/TRY,21700.0,21944.88,21191.18,21785.76,100809.53,4.65
1552348800,2019-03-12 00:00:00,BTC/TRY,21518.79,22048.41,21429.52,21700.0,97055.45,4.455
1552262400,2019-03-11 00:00:00,BTC/TRY,21579.79,21683.45,21132.01,21518.79,99530.56,4.629
1552176000,2019-03-10 00:00:00,BTC/TRY,21624.42,21685.13,21108.73,21579.79,100087.88,4.648
1552089600,2019-03-09 00:00:00,BTC/TRY,21688.16,21805.05,21512.08,21624.42,98764.07,4.563
1552003200,2019-03-08 00:00:00,BTC/TRY,21537.61,21822.5,21450.35,21688.16,84733.95,3.927
1551916800,2019-03-07 00:00:00,BTC/TRY,21506.86,21579.79,21450.35,21537.61,106089.7,4.932
1551830400,2019-03-06 00:00:00,BTC/TRY,21471.35,21683.52,21310.02,21506.86,98539.3,4.575
1551744000,2019-03-05 00:00:00,BTC/TRY,21610.0,21610.0,21250.52,21471.35,93033.89,4.334
1551657600,2019-03-04 00:00:00,BTC/TRY,21694.31,22006.32,21579.66,21610.0,90021.53,4.138
1551571200,2019-03-03 00:00:00,BTC/TRY,21628.16,21822.5,21369.68,21694.31,92619.99,4.286
1551484800,2019-03-02 00:00:00,BTC/TRY,21261.38,21912.0,21261.38,21628.16,89574.02,4.155
1551398400,2019-03-01 00:00:00,BTC/TRY,21309.29,21438.88,21260.73,21261.38,85122.66,3.991
1551312000,2019-02-28 00:00:00,BTC/TRY,21310.02,21484.99,21092.6,21309.29,80837.2,3.801
1551225600,2019-02-27 00:00:00,BTC/TRY,21350.23,21700.8,20897.0,21310.02,84937.25,3.982
1551139200,2019-02-26 00:00:00,BTC/TRY,20912.29,21519.53,20912.29,21350.23,74979.03,3.52
1551052800,2019-02-25 00:00:00,BTC/TRY,21339.78,21339.78,20636.66,20912.29,68185.47,3.236
1550966400,2019-02-24 00:00:00,BTC/TRY,21363.31,21401.61,20896.98,21339.78,75704.05,3.571
1550880000,2019-02-23 00:00:00,BTC/TRY,21276.78,21494.66,21132.01,21363.31,74627.63,3.49
1550793600,2019-02-22 00:00:00,BTC/TRY,21446.02,21496.59,20896.98,21276.78,79053.74,3.702
1550707200,2019-02-21 00:00:00,BTC/TRY,21179.1,21519.53,21130.42,21446.02,91136.99,4.265
1550620800,2019-02-20 00:00:00,BTC/TRY,21004.19,21399.53,21004.19,21179.1,78533.21,3.69
1550534400,2019-02-19 00:00:00,BTC/TRY,20664.56,21102.44,20207.45,21004.19,91169.95,4.409
1550448000,2019-02-18 00:00:00,BTC/TRY,19458.49,20809.47,19282.94,20664.56,93603.27,4.683
1550361600,2019-02-17 00:00:00,BTC/TRY,19883.33,20024.0,19377.45,19458.49,93709.88,4.749
1550275200,2019-02-16 00:00:00,BTC/TRY,19699.64,19883.33,19647.85,19883.33,96869.34,4.898
1550188800,2019-02-15 00:00:00,BTC/TRY,19811.02,19954.74,19540.68,19699.64,97301.58,4.917
1550102400,2019-02-14 00:00:00,BTC/TRY,19794.2,19884.46,19668.24,19811.02,95841.66,4.84
1550016000,2019-02-13 00:00:00,BTC/TRY,19766.37,19881.57,19540.68,19794.2,73622.44,3.734
1549929600,2019-02-12 00:00:00,BTC/TRY,19856.0,19995.89,19675.29,19766.37,90737.83,4.57
1549843200,2019-02-11 00:00:00,BTC/TRY,19605.39,19882.21,19601.43,19856.0,91247.52,4.625
1549756800,2019-02-10 00:00:00,BTC/TRY,19717.06,20010.61,19486.12,19605.39,99043.25,4.997
1549670400,2019-02-09 00:00:00,BTC/TRY,19579.84,19843.46,19452.24,19717.06,98262.3,5.01
1549584000,2019-02-08 00:00:00,BTC/TRY,18657.03,19654.67,18323.57,19579.84,86050.27,4.558
1549497600,2019-02-07 00:00:00,BTC/TRY,18497.35,18684.65,18477.92,18657.03,72256.34,3.883
1549411200,2019-02-06 00:00:00,BTC/TRY,18408.83,18659.6,18353.02,18497.35,83477.62,4.498
1549324800,2019-02-05 00:00:00,BTC/TRY,18142.5,18438.8,18069.19,18408.83,87135.91,4.778
1549238400,2019-02-04 00:00:00,BTC/TRY,18255.0,18607.5,17942.0,18142.5,90890.38,4.988
1549152000,2019-02-03 00:00:00,BTC/TRY,18077.3,18458.5,17888.0,18255.0,93715.98,5.164
1549065600,2019-02-02 00:00:00,BTC/TRY,18529.5,18545.0,18018.73,18077.3,95517.78,5.214
1548979200,2019-02-01 00:00:00,BTC/TRY,18685.75,18975.28,18323.57,18529.5,87075.24,4.693
1548892800,2019-01-31 00:00:00,BTC/TRY,18948.82,19390.7,18633.57,18685.75,97846.63,5.17
1548806400,2019-01-30 00:00:00,BTC/TRY,19558.44,19658.0,18790.53,18948.82,99563.61,5.167
1548720000,2019-01-29 00:00:00,BTC/TRY,19540.68,19981.2,19308.82,19558.44,103874.09,5.253
1548633600,2019-01-28 00:00:00,BTC/TRY,19926.91,20292.33,19540.68,19540.68,104037.15,5.224
1548547200,2019-01-27 00:00:00,BTC/TRY,19677.5,20010.61,19602.0,19926.91,89325.68,4.532
1548460800,2019-01-26 00:00:00,BTC/TRY,19168.0,19758.7,19108.47,19677.5,99320.44,5.101
1548374400,2019-01-25 00:00:00,BTC/TRY,19568.0,19788.05,18150.0,19168.0,107384.5,5.548
1548288000,2019-01-24 00:00:00,BTC/TRY,19801.0,19843.46,19519.0,19568.0,82273.01,4.187
1548201600,2019-01-23 00:00:00,BTC/TRY,19760.46,19881.0,19733.2,19801.0,65900.69,3.324
1548115200,2019-01-22 00:00:00,BTC/TRY,19761.2,19934.5,19650.26,19760.46,80991.88,4.093
1548028800,2019-01-21 00:00:00,BTC/TRY,19625.8,19882.0,19595.39,19761.2,100540.65,5.089
1547942400,2019-01-20 00:00:00,BTC/TRY,20269.0,20349.15,19460.2,19625.8,103302.68,5.172
1547856000,2019-01-19 00:00:00,BTC/TRY,19856.0,20327.9,19719.0,20269.0,101413.0,5.052
1547769600,2019-01-18 00:00:00,BTC/TRY,19689.3,19862.0,19611.0,19856.0,99142.57,5.022
1547683200,2019-01-17 00:00:00,BTC/TRY,19760.46,19899.02,19595.39,19689.3,95502.77,4.838
1547596800,2019-01-16 00:00:00,BTC/TRY,20520.57,20520.57,19760.46,19760.46,101436.19,5.066
1547510400,2019-01-15 00:00:00,BTC/TRY,20094.77,20674.8,20094.77,20520.57,103719.07,5.106
1547424000,2019-01-14 00:00:00,BTC/TRY,20040.0,20235.68,19815.79,20094.77,104746.46,5.249
1547337600,2019-01-13 00:00:00,BTC/TRY,20606.86,20751.36,20040.0,20040.0,108542.52,5.334
1547251200,2019-01-12 00:00:00,BTC/TRY,20635.64,20693.42,20402.1,20606.86,104446.82,5.088
1547164800,2019-01-11 00:00:00,BTC/TRY,20151.03,20635.64,19982.71,20635.64,104310.44,5.148
1547078400,2019-01-10 00:00:00,BTC/TRY,21519.53,22316.14,20094.77,20151.03,114469.32,5.37
1546992000,2019-01-09 00:00:00,BTC/TRY,21914.27,22006.32,21429.52,21519.53,110223.14,5.043
1546905600,2019-01-08 00:00:00,BTC/TRY,21731.22,22129.73,21670.54,21914.27,112374.49,5.131
1546819200,2019-01-07 00:00:00,BTC/TRY,21792.06,21883.6,21132.01,21731.22,109973.27,5.106
1546732800,2019-01-06 00:00:00,BTC/TRY,21459.45,21883.6,21369.68,21792.06,110188.84,5.112
1546646400,2019-01-05 00:00:00,BTC/TRY,20809.47,21459.45,20549.32,21459.45,107684.05,5.188
1546560000,2019-01-04 00:00:00,BTC/TRY,20601.37,20926.16,20465.8,20809.47,104883.11,5.077
1546473600,2019-01-03 00:00:00,BTC/TRY,20693.42,20984.76,20601.37,20601.37,105948.19,5.103
1546387200,2019-01-02 00:00:00,BTC/TRY,20122.83,20792.0,19982.71,20693.42,107336.94,5.282
1546300800,2019-01-01 00:00:00,BTC/TRY,20377.67,20520.57,19540.68,20122.83,103973.92,5.155
1546214400,2018-12-31 00:00:00,BTC/TRY,20520.57,20867.73,20377.67,20377.67,107263.72,5.188
1546128000,2018-12-30 00:00:00,BTC/TRY,19843.46,20635.64,19815.79,20520.57,103046.52,5.137
1546041600,2018-12-29 00:00:00,BTC/TRY,20722.42,20853.0,19650.26,19843.46,105330.69,5.097
1545955200,2018-12-28 00:00:00,BTC/TRY,20664.56,20984.78,19431.71,20722.42,110652.08,5.474
1545868800,2018-12-27 00:00:00,BTC/TRY,21014.17,21302.4,20623.3,20664.56,109227.47,5.213
1545782400,2018-12-26 00:00:00,BTC/TRY,20751.36,21220.77,20522.0,21014.17,107333.38,5.175
1545696000,2018-12-25 00:00:00,BTC/TRY,22409.85,22503.98,20549.2,20751.36,118220.19,5.461
1545609600,2018-12-24 00:00:00,BTC/TRY,21676.0,22567.0,21191.05,22409.85,71811.33,3.261
1545523200,2018-12-23 00:00:00,BTC/TRY,21255.2,21794.8,20529.5,21676.0,110781.01,5.191
1545436800,2018-12-22 00:00:00,BTC/TRY,21329.0,21640.08,20722.3,21255.2,111020.87,5.24
1545350400,2018-12-21 00:00:00,BTC/TRY,21663.4,21944.74,21131.88,21329.0,112115.81,5.222
1545264000,2018-12-20 00:00:00,BTC/TRY,20194.0,22220.0,19982.58,21663.4,112630.96,5.271
1545177600,2018-12-19 00:00:00,BTC/TRY,19146.8,21248.4,19125.3,20194.0,108016.1,5.307
1545091200,2018-12-18 00:00:00,BTC/TRY,19018.1,19278.0,18374.77,19146.8,98608.71,5.176
1545004800,2018-12-17 00:00:00,BTC/TRY,18406.0,19188.58,16824.0,19018.1,100828.8,5.392
1544918400,2018-12-16 00:00:00,BTC/TRY,18623.0,18642.0,18272.19,18406.0,92404.93,5.017
1544832000,2018-12-15 00:00:00,BTC/TRY,18572.0,18728.8,18493.0,18623.0,93311.05,5.017
1544745600,2018-12-14 00:00:00,BTC/TRY,18643.9,18746.0,18477.7,18572.0,96074.6,5.161
1544659200,2018-12-13 00:00:00,BTC/TRY,18779.5,18898.9,18529.44,18643.9,95403.75,5.103
1544572800,2018-12-12 00:00:00,BTC/TRY,18483.0,18884.0,18339.5,18779.5,95370.9,5.119
1544486400,2018-12-11 00:00:00,BTC/TRY,18701.0,18816.43,18188.1,18483.0,97037.05,5.241
1544400000,2018-12-10 00:00:00,BTC/TRY,19181.1,19365.0,18655.0,18701.0,99014.21,5.196
1544313600,2018-12-09 00:00:00,BTC/TRY,18785.0,19318.0,18467.1,19181.1,97080.7,5.152
1544227200,2018-12-08 00:00:00,BTC/TRY,18686.0,20692.0,18221.06,18785.0,111432.43,5.88
1544140800,2018-12-07 00:00:00,BTC/TRY,21067.01,21155.5,18129.0,18686.0,86640.84,4.418
1544054400,2018-12-06 00:00:00,BTC/TRY,21330.0,21953.3,20734.2,21067.01,98735.12,4.641
1543968000,2018-12-05 00:00:00,BTC/TRY,21459.8,21694.63,21126.0,21330.0,107892.16,5.051
1543881600,2018-12-04 00:00:00,BTC/TRY,20974.0,21694.63,20911.8,21459.8,109362.83,5.144
1543795200,2018-12-03 00:00:00,BTC/TRY,21861.0,21861.0,20891.03,20974.0,56831.51,2.671
1543708800,2018-12-02 00:00:00,BTC/TRY,21784.0,21953.2,21647.0,21861.0,69626.02,3.195
1543622400,2018-12-01 00:00:00,BTC/TRY,20600.0,22247.1,20600.0,21784.0,66940.18,3.143
1543536000,2018-11-30 00:00:00,BTC/TRY,22472.1,22519.0,20461.0,20600.0,68654.7,3.198
1543449600,2018-11-29 00:00:00,BTC/TRY,22538.0,23527.06,22278.68,22472.1,79045.84,3.483
1543363200,2018-11-28 00:00:00,BTC/TRY,20120.0,23135.65,20060.38,22538.0,80589.99,3.725
1543276800,2018-11-27 00:00:00,BTC/TRY,19856.4,20477.0,19810.03,20120.0,59938.86,2.97
1543190400,2018-11-26 00:00:00,BTC/TRY,21543.43,21968.0,19810.03,19856.4,73479.87,3.467
1543104000,2018-11-25 00:00:00,BTC/TRY,20666.0,22185.24,20467.0,21543.43,70325.28,3.344
1543017600,2018-11-24 00:00:00,BTC/TRY,23813.7,24261.78,20428.79,20666.0,78675.75,3.342
1542931200,2018-11-23 00:00:00,BTC/TRY,24954.7,25585.55,23485.0,23813.7,93317.59,3.874
1542844800,2018-11-22 00:00:00,BTC/TRY,24823.8,25500.0,24776.0,24954.7,89399.53,3.556
1542758400,2018-11-21 00:00:00,BTC/TRY,25189.7,25729.03,23864.0,24823.8,82403.31,3.292
1542672000,2018-11-20 00:00:00,BTC/TRY,27573.6,28453.55,24500.29,25189.7,63912.42,2.423
1542585600,2018-11-19 00:00:00,BTC/TRY,29905.7,30684.61,27512.0,27573.6,108568.72,3.71
1542499200,2018-11-18 00:00:00,BTC/TRY,31090.0,31146.0,29713.71,29905.7,108053.2,3.534
1542412800,2018-11-17 00:00:00,BTC/TRY,31290.0,32230.3,30810.1,31090.0,94930.5,3.012
1542326400,2018-11-16 00:00:00,BTC/TRY,31466.2,31745.0,30813.46,31290.0,118358.73,3.796
1542240000,2018-11-15 00:00:00,BTC/TRY,33322.4,34219.32,31247.08,31466.2,77981.46,2.393
1542153600,2018-11-14 00:00:00,BTC/TRY,36393.0,36799.44,33229.36,33322.4,122390.56,3.412
