https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume EUR
1660989600,2022-08-20 10:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660986000,2022-08-20 09:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660982400,2022-08-20 08:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660978800,2022-08-20 07:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660975200,2022-08-20 06:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660971600,2022-08-20 05:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660968000,2022-08-20 04:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660964400,2022-08-20 03:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660960800,2022-08-20 02:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660957200,2022-08-20 01:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660953600,2022-08-20 00:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660950000,2022-08-19 23:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660946400,2022-08-19 22:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660942800,2022-08-19 21:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660939200,2022-08-19 20:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660935600,2022-08-19 19:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660932000,2022-08-19 18:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660928400,2022-08-19 17:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660924800,2022-08-19 16:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660921200,2022-08-19 15:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660917600,2022-08-19 14:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660914000,2022-08-19 13:00:00,ANT/EUR,1.62,1.62,1.62,1.62,0.0,0.0
1660910400,2022-08-19 12:00:00,ANT/EUR,1.60,1.62,1.60,1.62,78.3,126.846
1660906800,2022-08-19 11:00:00,ANT/EUR,1.61,1.61,1.61,1.61,14.4,23.184
1660903200,2022-08-19 10:00:00,ANT/EUR,1.59,1.59,1.59,1.59,0.0,0.0
1660899600,2022-08-19 09:00:00,ANT/EUR,1.59,1.59,1.59,1.59,19.4,30.846
1660896000,2022-08-19 08:00:00,ANT/EUR,1.58,1.59,1.58,1.59,143.8,228.64200000000002
1660892400,2022-08-19 07:00:00,ANT/EUR,1.65,1.65,1.65,1.65,0.0,0.0
1660888800,2022-08-19 06:00:00,ANT/EUR,1.65,1.65,1.65,1.65,43.2,71.28
1660885200,2022-08-19 05:00:00,ANT/EUR,1.67,1.67,1.67,1.67,0.0,0.0
1660881600,2022-08-19 04:00:00,ANT/EUR,1.66,1.67,1.66,1.67,262.4,438.20799999999997
1660878000,2022-08-19 03:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1660874400,2022-08-19 02:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1660870800,2022-08-19 01:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1660867200,2022-08-19 00:00:00,ANT/EUR,1.77,1.77,1.77,1.77,0.0,0.0
1660863600,2022-08-18 23:00:00,ANT/EUR,1.77,1.77,1.77,1.77,41.6,73.632
1660860000,2022-08-18 22:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660856400,2022-08-18 21:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660852800,2022-08-18 20:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660849200,2022-08-18 19:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660845600,2022-08-18 18:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660842000,2022-08-18 17:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660838400,2022-08-18 16:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660834800,2022-08-18 15:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660831200,2022-08-18 14:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660827600,2022-08-18 13:00:00,ANT/EUR,1.89,1.89,1.89,1.89,0.0,0.0
1660824000,2022-08-18 12:00:00,ANT/EUR,1.89,1.89,1.89,1.89,20.3,38.367
1660820400,2022-08-18 11:00:00,ANT/EUR,1.87,1.87,1.87,1.87,0.0,0.0
1660816800,2022-08-18 10:00:00,ANT/EUR,1.87,1.87,1.87,1.87,41.8,78.166
1660813200,2022-08-18 09:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660809600,2022-08-18 08:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660806000,2022-08-18 07:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660802400,2022-08-18 06:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660798800,2022-08-18 05:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660795200,2022-08-18 04:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660791600,2022-08-18 03:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660788000,2022-08-18 02:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660784400,2022-08-18 01:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660780800,2022-08-18 00:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660777200,2022-08-17 23:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660773600,2022-08-17 22:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660770000,2022-08-17 21:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660766400,2022-08-17 20:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660762800,2022-08-17 19:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660759200,2022-08-17 18:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660755600,2022-08-17 17:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660752000,2022-08-17 16:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660748400,2022-08-17 15:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660744800,2022-08-17 14:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660741200,2022-08-17 13:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660737600,2022-08-17 12:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660734000,2022-08-17 11:00:00,ANT/EUR,1.96,1.96,1.96,1.96,5.2,10.192
1660730400,2022-08-17 10:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660726800,2022-08-17 09:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660723200,2022-08-17 08:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660719600,2022-08-17 07:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660716000,2022-08-17 06:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660712400,2022-08-17 05:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660708800,2022-08-17 04:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660705200,2022-08-17 03:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660701600,2022-08-17 02:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660698000,2022-08-17 01:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660694400,2022-08-17 00:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660690800,2022-08-16 23:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660687200,2022-08-16 22:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660683600,2022-08-16 21:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660680000,2022-08-16 20:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660676400,2022-08-16 19:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660672800,2022-08-16 18:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660669200,2022-08-16 17:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660665600,2022-08-16 16:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660662000,2022-08-16 15:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660658400,2022-08-16 14:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660654800,2022-08-16 13:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660651200,2022-08-16 12:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660647600,2022-08-16 11:00:00,ANT/EUR,1.99,1.99,1.99,1.99,0.0,0.0
1660644000,2022-08-16 10:00:00,ANT/EUR,1.99,1.99,1.99,1.99,45.2,89.94800000000001
1660640400,2022-08-16 09:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660636800,2022-08-16 08:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660633200,2022-08-16 07:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660629600,2022-08-16 06:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660626000,2022-08-16 05:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660622400,2022-08-16 04:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660618800,2022-08-16 03:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660615200,2022-08-16 02:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660611600,2022-08-16 01:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660608000,2022-08-16 00:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660604400,2022-08-15 23:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660600800,2022-08-15 22:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660597200,2022-08-15 21:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660593600,2022-08-15 20:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660590000,2022-08-15 19:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660586400,2022-08-15 18:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660582800,2022-08-15 17:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660579200,2022-08-15 16:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660575600,2022-08-15 15:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660572000,2022-08-15 14:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660568400,2022-08-15 13:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660564800,2022-08-15 12:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660561200,2022-08-15 11:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660557600,2022-08-15 10:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660554000,2022-08-15 09:00:00,ANT/EUR,1.93,1.93,1.93,1.93,0.0,0.0
1660550400,2022-08-15 08:00:00,ANT/EUR,1.95,1.95,1.92,1.93,107.9,208.247
1660546800,2022-08-15 07:00:00,ANT/EUR,2.00,2.00,2.00,2.00,0.0,0.0
1660543200,2022-08-15 06:00:00,ANT/EUR,2.00,2.00,2.00,2.00,0.0,0.0
1660539600,2022-08-15 05:00:00,ANT/EUR,2.00,2.00,2.00,2.00,0.0,0.0
1660536000,2022-08-15 04:00:00,ANT/EUR,2.00,2.00,2.00,2.00,0.0,0.0
1660532400,2022-08-15 03:00:00,ANT/EUR,2.00,2.00,2.00,2.00,45.0,90.0
1660528800,2022-08-15 02:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660525200,2022-08-15 01:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660521600,2022-08-15 00:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660518000,2022-08-14 23:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660514400,2022-08-14 22:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660510800,2022-08-14 21:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660507200,2022-08-14 20:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660503600,2022-08-14 19:00:00,ANT/EUR,1.96,1.96,1.96,1.96,0.0,0.0
1660500000,2022-08-14 18:00:00,ANT/EUR,1.96,1.96,1.96,1.96,47.8,93.68799999999999
1660496400,2022-08-14 17:00:00,ANT/EUR,1.95,1.95,1.95,1.95,41.2,80.34
1660492800,2022-08-14 16:00:00,ANT/EUR,2.02,2.02,2.02,2.02,19.9,40.198
1660489200,2022-08-14 15:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660485600,2022-08-14 14:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660482000,2022-08-14 13:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660478400,2022-08-14 12:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660474800,2022-08-14 11:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660471200,2022-08-14 10:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660467600,2022-08-14 09:00:00,ANT/EUR,2.05,2.05,2.05,2.05,0.0,0.0
1660464000,2022-08-14 08:00:00,ANT/EUR,2.05,2.05,2.05,2.05,44.7,91.63499999999999
1660460400,2022-08-14 07:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660456800,2022-08-14 06:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660453200,2022-08-14 05:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660449600,2022-08-14 04:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660446000,2022-08-14 03:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660442400,2022-08-14 02:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660438800,2022-08-14 01:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660435200,2022-08-14 00:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660431600,2022-08-13 23:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660428000,2022-08-13 22:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660424400,2022-08-13 21:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660420800,2022-08-13 20:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660417200,2022-08-13 19:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660413600,2022-08-13 18:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660410000,2022-08-13 17:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660406400,2022-08-13 16:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660402800,2022-08-13 15:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660399200,2022-08-13 14:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660395600,2022-08-13 13:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660392000,2022-08-13 12:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660388400,2022-08-13 11:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660384800,2022-08-13 10:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660381200,2022-08-13 09:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660377600,2022-08-13 08:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660374000,2022-08-13 07:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660370400,2022-08-13 06:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660366800,2022-08-13 05:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660363200,2022-08-13 04:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660359600,2022-08-13 03:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660356000,2022-08-13 02:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660352400,2022-08-13 01:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660348800,2022-08-13 00:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660345200,2022-08-12 23:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660341600,2022-08-12 22:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660338000,2022-08-12 21:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660334400,2022-08-12 20:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660330800,2022-08-12 19:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660327200,2022-08-12 18:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660323600,2022-08-12 17:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660320000,2022-08-12 16:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660316400,2022-08-12 15:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660312800,2022-08-12 14:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660309200,2022-08-12 13:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660305600,2022-08-12 12:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660302000,2022-08-12 11:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660298400,2022-08-12 10:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660294800,2022-08-12 09:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660291200,2022-08-12 08:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660287600,2022-08-12 07:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660284000,2022-08-12 06:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660280400,2022-08-12 05:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660276800,2022-08-12 04:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660273200,2022-08-12 03:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660269600,2022-08-12 02:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660266000,2022-08-12 01:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660262400,2022-08-12 00:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660258800,2022-08-11 23:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660255200,2022-08-11 22:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660251600,2022-08-11 21:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660248000,2022-08-11 20:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660244400,2022-08-11 19:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660240800,2022-08-11 18:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660237200,2022-08-11 17:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660233600,2022-08-11 16:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660230000,2022-08-11 15:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660226400,2022-08-11 14:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660222800,2022-08-11 13:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660219200,2022-08-11 12:00:00,ANT/EUR,2.14,2.14,2.14,2.14,0.0,0.0
1660215600,2022-08-11 11:00:00,ANT/EUR,2.14,2.14,2.14,2.14,5.0,10.700000000000001
1660212000,2022-08-11 10:00:00,ANT/EUR,2.14,2.14,2.14,2.14,8.0,17.12
1660208400,2022-08-11 09:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660204800,2022-08-11 08:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660201200,2022-08-11 07:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660197600,2022-08-11 06:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660194000,2022-08-11 05:00:00,ANT/EUR,2.17,2.17,2.17,2.17,30.4,65.96799999999999
1660190400,2022-08-11 04:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660186800,2022-08-11 03:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660183200,2022-08-11 02:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660179600,2022-08-11 01:00:00,ANT/EUR,2.17,2.17,2.17,2.17,6.0,13.02
1660176000,2022-08-11 00:00:00,ANT/EUR,2.18,2.18,2.18,2.18,48.6,105.94800000000001
1660172400,2022-08-10 23:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660168800,2022-08-10 22:00:00,ANT/EUR,2.17,2.17,2.17,2.17,0.0,0.0
1660165200,2022-08-10 21:00:00,ANT/EUR,2.17,2.17,2.17,2.17,22.4,48.608
1660161600,2022-08-10 20:00:00,ANT/EUR,2.20,2.20,2.20,2.20,0.0,0.0
1660158000,2022-08-10 19:00:00,ANT/EUR,2.20,2.20,2.20,2.20,0.0,0.0
1660154400,2022-08-10 18:00:00,ANT/EUR,2.20,2.20,2.20,2.20,0.0,0.0
1660150800,2022-08-10 17:00:00,ANT/EUR,2.20,2.20,2.20,2.20,0.0,0.0
1660147200,2022-08-10 16:00:00,ANT/EUR,2.20,2.20,2.20,2.20,90.5,199.10000000000002
1660143600,2022-08-10 15:00:00,ANT/EUR,2.22,2.22,2.22,2.22,0.0,0.0
1660140000,2022-08-10 14:00:00,ANT/EUR,2.22,2.22,2.22,2.22,0.0,0.0
1660136400,2022-08-10 13:00:00,ANT/EUR,2.22,2.22,2.22,2.22,0.0,0.0
1660132800,2022-08-10 12:00:00,ANT/EUR,2.26,2.26,2.22,2.22,135.0,299.70000000000005
1660129200,2022-08-10 11:00:00,ANT/EUR,2.21,2.21,2.21,2.21,44.5,98.345
1660125600,2022-08-10 10:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660122000,2022-08-10 09:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660118400,2022-08-10 08:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660114800,2022-08-10 07:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660111200,2022-08-10 06:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660107600,2022-08-10 05:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660104000,2022-08-10 04:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660100400,2022-08-10 03:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660096800,2022-08-10 02:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660093200,2022-08-10 01:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660089600,2022-08-10 00:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660086000,2022-08-09 23:00:00,ANT/EUR,2.08,2.08,2.08,2.08,0.0,0.0
1660082400,2022-08-09 22:00:00,ANT/EUR,2.08,2.08,2.08,2.08,98.5,204.88
1660078800,2022-08-09 21:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1660075200,2022-08-09 20:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1660071600,2022-08-09 19:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1660068000,2022-08-09 18:00:00,ANT/EUR,2.06,2.09,2.04,2.09,138.1,288.62899999999996
1660064400,2022-08-09 17:00:00,ANT/EUR,2.06,2.06,2.06,2.06,0.0,0.0
1660060800,2022-08-09 16:00:00,ANT/EUR,2.06,2.06,2.06,2.06,0.0,0.0
1660057200,2022-08-09 15:00:00,ANT/EUR,2.06,2.06,2.06,2.06,0.0,0.0
1660053600,2022-08-09 14:00:00,ANT/EUR,2.06,2.06,2.06,2.06,15.3,31.518
1660050000,2022-08-09 13:00:00,ANT/EUR,2.13,2.13,2.13,2.13,0.0,0.0
1660046400,2022-08-09 12:00:00,ANT/EUR,2.13,2.13,2.13,2.13,0.0,0.0
1660042800,2022-08-09 11:00:00,ANT/EUR,2.13,2.13,2.13,2.13,85.1,181.26299999999998
1660039200,2022-08-09 10:00:00,ANT/EUR,2.08,2.08,2.08,2.08,42.7,88.816
1660035600,2022-08-09 09:00:00,ANT/EUR,2.13,2.13,2.13,2.13,0.0,0.0
1660032000,2022-08-09 08:00:00,ANT/EUR,2.13,2.13,2.13,2.13,0.0,0.0
1660028400,2022-08-09 07:00:00,ANT/EUR,2.13,2.13,2.13,2.13,42.0,89.46
1660024800,2022-08-09 06:00:00,ANT/EUR,2.22,2.22,2.22,2.22,0.0,0.0
1660021200,2022-08-09 05:00:00,ANT/EUR,2.23,2.23,2.22,2.22,100.3,222.66600000000003
1660017600,2022-08-09 04:00:00,ANT/EUR,2.07,2.07,2.07,2.07,0.0,0.0
1660014000,2022-08-09 03:00:00,ANT/EUR,2.07,2.07,2.07,2.07,0.0,0.0
1660010400,2022-08-09 02:00:00,ANT/EUR,2.08,2.09,2.07,2.07,80.1,165.807
1660006800,2022-08-09 01:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1660003200,2022-08-09 00:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1659999600,2022-08-08 23:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1659996000,2022-08-08 22:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
1659992400,2022-08-08 21:00:00,ANT/EUR,2.09,2.09,2.09,2.09,0.0,0.0
