https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SHX,Volume BTC
1646092800,2022-03-01 00:00:00,SHX/BTC,0.0000000912,0.0000000977,0.0000000842,0.0000000851,32145101.20443899,2.81407966357654404
1646006400,2022-02-28 00:00:00,SHX/BTC,0.000000097,0.0000000985,0.0000000892,0.0000000917,7502248.80100079,0.709409251346927639
1645920000,2022-02-27 00:00:00,SHX/BTC,0.0000000892,0.0000001026,0.0000000887,0.0000000974,6695394.87919759,0.629359872106030277
1645833600,2022-02-26 00:00:00,SHX/BTC,0.0000000927,0.0000099938,0.0000000853,0.0000000892,15731870.04129164,1.677726400152343857
1645747200,2022-02-25 00:00:00,SHX/BTC,0.0000000851,0.0000000925,0.0000000791,0.0000000925,1024295.57969864,0.086673056558059504
1645660800,2022-02-24 00:00:00,SHX/BTC,0.0000000852,0.0000000906,0.0000000744,0.0000000847,5343283.83680244,0.43240111538091273
1645574400,2022-02-23 00:00:00,SHX/BTC,0.0000000864,0.0000001114,0.000000082,0.0000000857,11680778.59110555,1.04336740055399952
1645488000,2022-02-22 00:00:00,SHX/BTC,0.0000000861,0.000000087,0.000000079,0.0000000867,8922592.93132062,0.737287880916328669
1645401600,2022-02-21 00:00:00,SHX/BTC,0.0000000882,0.0000000912,0.0000000851,0.0000000851,2237793.06988102,0.19736067102725925
1645315200,2022-02-20 00:00:00,SHX/BTC,0.0000000897,0.0000000924,0.0000000861,0.0000000878,1556231.40286827,0.139143443473219878
1645228800,2022-02-19 00:00:00,SHX/BTC,0.000000092,0.0000000927,0.0000000885,0.0000000895,818135.5111,0.07393932409321
1645142400,2022-02-18 00:00:00,SHX/BTC,0.0000000975,0.0000000975,0.0000000839,0.0000000929,5751144.55799319,0.516659622998171173
1645056000,2022-02-17 00:00:00,SHX/BTC,0.0000001065,0.0000001191,0.0000000804,0.000000098,29477441.20856539,3.001879112706897556
1644969600,2022-02-16 00:00:00,SHX/BTC,0.0000000608,0.00000014,0.0000000608,0.0000001065,36646448.51887897,3.855733742257002982
