https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOCG,Volume USDT
1644364800,2022-02-09 00:00:00,LOCG/USDT,0.07274,0.07822,0.06877,0.07321,1509067.59766867,110679.9380770025227
1644278400,2022-02-08 00:00:00,LOCG/USDT,0.07571,0.08551,0.06838,0.07296,5497730.96087264,403402.3792947663059
1644192000,2022-02-07 00:00:00,LOCG/USDT,0.07501,0.08424,0.07154,0.076,6631564.2223989,509535.0874310137978
1644105600,2022-02-06 00:00:00,LOCG/USDT,0.06378,0.089,0.06307,0.07516,6586721.76321468,493895.5984041834692
1644019200,2022-02-05 00:00:00,LOCG/USDT,0.06627,0.06899,0.06237,0.06382,2386348.99835136,156848.081562557823
1643932800,2022-02-04 00:00:00,LOCG/USDT,0.05563,0.07,0.05535,0.06628,2853434.56809753,179847.0472439139019
1643846400,2022-02-03 00:00:00,LOCG/USDT,0.06022,0.06077,0.05271,0.0559,2208544.0219294,124381.3507524759593
1643760000,2022-02-02 00:00:00,LOCG/USDT,0.06295,0.06374,0.06,0.06022,1614228.4952453,99462.321238891792
1643673600,2022-02-01 00:00:00,LOCG/USDT,0.05921,0.06349,0.05726,0.06299,1588796.60225376,95016.2366356103869
1643587200,2022-01-31 00:00:00,LOCG/USDT,0.06043,0.06048,0.056,0.0593,1921816.1889551,112614.6123314872859
1643500800,2022-01-30 00:00:00,LOCG/USDT,0.06175,0.067,0.059,0.0606,1738796.06005997,108265.7784907981632
1643414400,2022-01-29 00:00:00,LOCG/USDT,0.05926,0.06249,0.05871,0.06205,1929238.49249195,116286.7443271688802
1643328000,2022-01-28 00:00:00,LOCG/USDT,0.05788,0.06088,0.05642,0.05949,1350068.68735041,79847.166959726023
1643241600,2022-01-27 00:00:00,LOCG/USDT,0.05872,0.06164,0.05569,0.05788,1230063.7349589,71476.3527647889223
1643155200,2022-01-26 00:00:00,LOCG/USDT,0.06301,0.06495,0.05778,0.05902,2829021.19251337,176099.0741352371305
1643068800,2022-01-25 00:00:00,LOCG/USDT,0.05577,0.07001,0.05238,0.06323,2555270.04591366,157881.0499920877992
1642982400,2022-01-24 00:00:00,LOCG/USDT,0.06396,0.06411,0.05101,0.05603,3567421.16315768,201296.0068863192777
1642896000,2022-01-23 00:00:00,LOCG/USDT,0.05267,0.08227,0.052,0.06411,7066682.75873992,479800.779230279866
1642809600,2022-01-22 00:00:00,LOCG/USDT,0.06182,0.06219,0.05001,0.05267,1872910.4136344,102196.9807970154941
1642723200,2022-01-21 00:00:00,LOCG/USDT,0.08264,0.08264,0.05981,0.06184,3254017.99043208,224086.0442178769014
1642636800,2022-01-20 00:00:00,LOCG/USDT,0.08916,0.09119,0.081,0.08296,1164359.08662718,100785.6584250315521
1642550400,2022-01-19 00:00:00,LOCG/USDT,0.09065,0.09187,0.08322,0.08968,1140600.17884781,101064.2370978968344
1642464000,2022-01-18 00:00:00,LOCG/USDT,0.09449,0.09485,0.08799,0.09115,1224954.1613908,111857.9298050796643
1642377600,2022-01-17 00:00:00,LOCG/USDT,0.09918,0.10036,0.09103,0.09422,1093373.75529131,104040.3283579243013
1642291200,2022-01-16 00:00:00,LOCG/USDT,0.10231,0.10299,0.0944,0.09992,961479.70501329,95955.6453955852713
1642204800,2022-01-15 00:00:00,LOCG/USDT,0.10106,0.10952,0.09869,0.10245,1782807.46645105,186667.5135131890733
1642118400,2022-01-14 00:00:00,LOCG/USDT,0.09711,0.10499,0.09483,0.10106,1235776.12186779,123162.9984896946349
1642032000,2022-01-13 00:00:00,LOCG/USDT,0.1018,0.1077,0.095,0.0972,1270708.09107889,127978.6352892883787
1641945600,2022-01-12 00:00:00,LOCG/USDT,0.09949,0.10467,0.09401,0.10182,1492941.72517992,147010.6975649696301
1641859200,2022-01-11 00:00:00,LOCG/USDT,0.1,0.10193,0.09001,0.09957,1174806.64422689,113843.3258911365795
1641772800,2022-01-10 00:00:00,LOCG/USDT,0.10723,0.11374,0.09605,0.10043,916769.90706828,93479.7451842472984
1641686400,2022-01-09 00:00:00,LOCG/USDT,0.10576,0.11375,0.10257,0.10747,929578.54935101,101556.2554174427678
1641600000,2022-01-08 00:00:00,LOCG/USDT,0.10734,0.11446,0.10258,0.10626,970388.01625711,104806.2476972848784
1641513600,2022-01-07 00:00:00,LOCG/USDT,0.11095,0.11619,0.10341,0.10737,1236230.66540709,135487.7843854389915
1641427200,2022-01-06 00:00:00,LOCG/USDT,0.11359,0.1152,0.11,0.1114,848559.26264999,94923.8581914755538
1641340800,2022-01-05 00:00:00,LOCG/USDT,0.13048,0.13393,0.11,0.11408,2428811.09283991,296447.1677568638369
1641254400,2022-01-04 00:00:00,LOCG/USDT,0.12878,0.13767,0.12704,0.13086,813366.81849381,106924.5537327108388
1641168000,2022-01-03 00:00:00,LOCG/USDT,0.1337,0.13772,0.12698,0.12878,1151846.63415008,151451.7992141385276
1641081600,2022-01-02 00:00:00,LOCG/USDT,0.12755,0.14,0.12618,0.13319,1249711.37947063,167233.0588474163436
1640995200,2022-01-01 00:00:00,LOCG/USDT,0.13289,0.13499,0.12701,0.12796,781124.33492689,102189.3326981620287
1640908800,2021-12-31 00:00:00,LOCG/USDT,0.1256,0.13666,0.12461,0.13337,1188417.77605825,154571.3026396394116
1640822400,2021-12-30 00:00:00,LOCG/USDT,0.12706,0.138,0.12122,0.1255,905590.77844386,115795.3546765751434
1640736000,2021-12-29 00:00:00,LOCG/USDT,0.12921,0.13466,0.12603,0.12766,860980.43981993,112517.5861701162625
1640649600,2021-12-28 00:00:00,LOCG/USDT,0.14767,0.1489,0.1266,0.12921,1506896.52587582,206086.4959283856191
