https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CBC,Volume BTC
1653955200,2022-05-31 00:00:00,CBC/BTC,0.00000053,0.00000058,0.00000051,0.00000054,108488.25729636,0.057118526586998
1653868800,2022-05-30 00:00:00,CBC/BTC,0.00000057,0.00000061,0.00000051,0.00000053,274156.2342,0.145501310509
1653782400,2022-05-29 00:00:00,CBC/BTC,0.00000053,0.00000061,0.00000052,0.00000056,236454.48539482,0.1354444487339956
1653696000,2022-05-28 00:00:00,CBC/BTC,0.00000056,0.00000056,0.0000005,0.00000053,204101.1355,0.104955849316
1653609600,2022-05-27 00:00:00,CBC/BTC,0.00000051,0.00000058,0.0000005,0.00000057,206104.8845,0.109606541005
1653523200,2022-05-26 00:00:00,CBC/BTC,0.00000052,0.00000053,0.0000005,0.0000005,474006.17566923,0.2408063186849996
1653436800,2022-05-25 00:00:00,CBC/BTC,0.00000051,0.00000069,0.00000051,0.00000052,1264229.97897031,0.7544727131939984
1653350400,2022-05-24 00:00:00,CBC/BTC,0.0000005,0.00000053,0.00000048,0.00000052,183283.1779,0.09519656964
1653264000,2022-05-23 00:00:00,CBC/BTC,0.00000054,0.00000058,0.0000005,0.00000052,99051.07308889,0.0512543119760006
1653177600,2022-05-22 00:00:00,CBC/BTC,0.00000051,0.0000006,0.00000051,0.00000053,167087.30428128,0.0958490191209963
1653091200,2022-05-21 00:00:00,CBC/BTC,0.0000005,0.00000056,0.0000005,0.00000052,221193.2511,0.115699559402
1653004800,2022-05-20 00:00:00,CBC/BTC,0.00000047,0.00000053,0.00000046,0.0000005,387849.97249411,0.1908778288879961
1652918400,2022-05-19 00:00:00,CBC/BTC,0.00000046,0.0000008,0.00000046,0.00000047,3843464.31870804,2.3069766496309738
1652832000,2022-05-18 00:00:00,CBC/BTC,0.00000045,0.00000051,0.00000045,0.00000046,4058787.13427608,1.8894832924327576
1652745600,2022-05-17 00:00:00,CBC/BTC,0.00000045,0.00000058,0.00000044,0.00000045,5348343.83188679,2.6173887571589987
1652659200,2022-05-16 00:00:00,CBC/BTC,0.00000047,0.00000049,0.00000044,0.00000045,2180093.6627,1.027534424767
1652572800,2022-05-15 00:00:00,CBC/BTC,0.00000041,0.00000073,0.00000041,0.00000047,4526684.85634901,2.266281766402326
1652486400,2022-05-14 00:00:00,CBC/BTC,0.00000055,0.00000056,0.00000039,0.00000041,3800173.35982727,1.8292756963809988
1652400000,2022-05-13 00:00:00,CBC/BTC,0.00000048,0.0000006,0.00000048,0.00000055,3511392.64383005,1.9047133600210079
1652313600,2022-05-12 00:00:00,CBC/BTC,0.00000066,0.00000066,0.00000045,0.00000048,3347903.81068997,1.7511942157029303
1652227200,2022-05-11 00:00:00,CBC/BTC,0.00000079,0.0000008,0.00000065,0.00000066,2684280.36869649,1.9976732418929933
1652140800,2022-05-10 00:00:00,CBC/BTC,0.0000008,0.00000093,0.00000078,0.00000079,3338906.21029207,2.7061501651669807
1652054400,2022-05-09 00:00:00,CBC/BTC,0.00000083,0.00000084,0.00000077,0.0000008,2179718.58098678,1.7385686343679951
1651968000,2022-05-08 00:00:00,CBC/BTC,0.00000085,0.00000087,0.00000082,0.00000083,1927926.18595632,1.6391076744999984
1651881600,2022-05-07 00:00:00,CBC/BTC,0.00000086,0.00000093,0.00000084,0.00000085,2268302.50145384,1.9883847246965328
1651795200,2022-05-06 00:00:00,CBC/BTC,0.00000077,0.00000097,0.00000074,0.00000086,2448191.33373968,2.0051929273178414
1651708800,2022-05-05 00:00:00,CBC/BTC,0.00000079,0.00000086,0.00000073,0.00000077,2558391.06645675,2.057374608148995
1651622400,2022-05-04 00:00:00,CBC/BTC,0.00000082,0.00000121,0.00000079,0.00000079,3161417.68570861,2.7487641556350091
1651536000,2022-05-03 00:00:00,CBC/BTC,0.00000081,0.00000083,0.00000081,0.00000082,1711475.1574,1.390322487441
1651449600,2022-05-02 00:00:00,CBC/BTC,0.00000083,0.00000084,0.00000081,0.00000081,1850329.7197,1.526973480148
1651363200,2022-05-01 00:00:00,CBC/BTC,0.00000082,0.00000085,0.0000008,0.00000083,1823177.7728,1.476205204736
1651276800,2022-04-30 00:00:00,CBC/BTC,0.00000089,0.0000009,0.0000008,0.00000082,2400514.14307106,2.0061403013309798
1651190400,2022-04-29 00:00:00,CBC/BTC,0.0000009,0.0000009,0.00000089,0.00000089,6057671.8507,5.395722324039
1651104000,2022-04-28 00:00:00,CBC/BTC,0.00000091,0.00000091,0.00000089,0.0000009,6746043.24260879,6.0676677035189989
1651017600,2022-04-27 00:00:00,CBC/BTC,0.00000094,0.00000094,0.00000091,0.00000091,6274942.0037826,5.818266825775992
1650931200,2022-04-26 00:00:00,CBC/BTC,0.00000094,0.00000095,0.00000091,0.00000094,7403357.61866644,6.8603505618354536
1650844800,2022-04-25 00:00:00,CBC/BTC,0.00000093,0.00000096,0.00000093,0.00000094,2857118.53085,2.690032292883
1650758400,2022-04-24 00:00:00,CBC/BTC,0.00000094,0.00000097,0.00000093,0.00000093,1417773.6005,1.335636293073
1650672000,2022-04-23 00:00:00,CBC/BTC,0.00000097,0.00000098,0.00000093,0.00000094,1309909.91,1.256459466069
1650585600,2022-04-22 00:00:00,CBC/BTC,0.0000009,0.00000098,0.00000089,0.00000097,1377423.11935107,1.2962361851820058
1650499200,2022-04-21 00:00:00,CBC/BTC,0.00000095,0.00000095,0.00000089,0.00000089,1529563.38024893,1.4180929555479942
1650412800,2022-04-20 00:00:00,CBC/BTC,0.00000096,0.00000096,0.00000091,0.00000095,1898570.83324424,1.784299568962028
1650326400,2022-04-19 00:00:00,CBC/BTC,0.00000092,0.00000106,0.0000009,0.00000096,2276266.01032369,2.1784825547197403
1650240000,2022-04-18 00:00:00,CBC/BTC,0.00000097,0.00000098,0.00000091,0.00000092,1674083.8516563,1.5647928960559866
1650153600,2022-04-17 00:00:00,CBC/BTC,0.00000094,0.00000101,0.00000094,0.00000097,1776538.925,1.717943084076
1650067200,2022-04-16 00:00:00,CBC/BTC,0.00000093,0.00000121,0.00000093,0.00000094,2397672.58787457,2.3832253316220028
1649980800,2022-04-15 00:00:00,CBC/BTC,0.00000094,0.00000096,0.00000093,0.00000093,1293904.5091,1.21279718018
1649894400,2022-04-14 00:00:00,CBC/BTC,0.00000089,0.00000095,0.00000089,0.00000094,1446377.57878725,1.3280080266959975
1649808000,2022-04-13 00:00:00,CBC/BTC,0.00000092,0.00000094,0.00000089,0.00000089,1371136.13534723,1.2494969629809962
1649721600,2022-04-12 00:00:00,CBC/BTC,0.00000092,0.00000093,0.00000091,0.00000092,1327949.6681,1.214355279613
1649635200,2022-04-11 00:00:00,CBC/BTC,0.00000096,0.00000097,0.0000009,0.00000092,1812566.78336043,1.6945507123849913
1649548800,2022-04-10 00:00:00,CBC/BTC,0.00000096,0.00000098,0.00000095,0.00000096,1198070.2893,1.155458813391
1649462400,2022-04-09 00:00:00,CBC/BTC,0.00000099,0.00000099,0.00000095,0.00000096,1120395.8191,1.0825523035
1649376000,2022-04-08 00:00:00,CBC/BTC,0.000001,0.00000101,0.00000097,0.00000098,33506.4364,0.032985288245
1649289600,2022-04-07 00:00:00,CBC/BTC,0.00000097,0.000001,0.00000097,0.00000099,467932.1355,0.455060979349
1649203200,2022-04-06 00:00:00,CBC/BTC,0.00000099,0.00000101,0.00000095,0.00000097,1098566.8546,1.084882628407
1649116800,2022-04-05 00:00:00,CBC/BTC,0.00000101,0.00000102,0.00000097,0.00000099,1491991.26524285,1.485574810702993
1649030400,2022-04-04 00:00:00,CBC/BTC,0.00000099,0.00000125,0.00000098,0.00000101,2340944.05650923,2.4882036543649848
1648944000,2022-04-03 00:00:00,CBC/BTC,0.00000099,0.00000102,0.00000097,0.00000099,1281642.03705841,1.2589747564919941
1648857600,2022-04-02 00:00:00,CBC/BTC,0.00000102,0.00000103,0.00000094,0.00000098,1568247.3012159,1.5481718117708209
1648771200,2022-04-01 00:00:00,CBC/BTC,0.00000102,0.00000106,0.000001,0.00000102,1464128.22636237,1.4881866159849937
1648684800,2022-03-31 00:00:00,CBC/BTC,0.00000105,0.00000108,0.00000101,0.00000103,1870360.3636,1.948121536335
1648598400,2022-03-30 00:00:00,CBC/BTC,0.00000099,0.00000126,0.00000099,0.00000105,2538389.96616779,2.7765315030049751
1648512000,2022-03-29 00:00:00,CBC/BTC,0.00000091,0.00000105,0.0000009,0.00000099,1751172.2868923,1.659754960369993
1648425600,2022-03-28 00:00:00,CBC/BTC,0.00000091,0.00000093,0.00000088,0.00000091,1448210.23838695,1.303310379062994
1648339200,2022-03-27 00:00:00,CBC/BTC,0.00000091,0.00000092,0.0000009,0.0000009,1351535.77330879,1.2245725029869989
1648252800,2022-03-26 00:00:00,CBC/BTC,0.0000009,0.00000092,0.0000009,0.00000091,1158670.08517912,1.0499738277537904
1648166400,2022-03-25 00:00:00,CBC/BTC,0.00000093,0.00000094,0.0000009,0.0000009,1314350.4869,1.205625168584
1648080000,2022-03-24 00:00:00,CBC/BTC,0.00000095,0.00000096,0.00000092,0.00000093,1307471.9234,1.228918113356
1647993600,2022-03-23 00:00:00,CBC/BTC,0.00000093,0.00000097,0.0000009,0.00000095,526302.1416,0.50147607173
1647907200,2022-03-22 00:00:00,CBC/BTC,0.00000097,0.00000098,0.00000093,0.00000094,54324.1302,0.051304484185
1647820800,2022-03-21 00:00:00,CBC/BTC,0.00000096,0.00000101,0.00000094,0.00000095,331763.6253,0.320784985936
1647734400,2022-03-20 00:00:00,CBC/BTC,0.00000096,0.00000096,0.00000094,0.00000096,33621.7546,0.032103068492
1647648000,2022-03-19 00:00:00,CBC/BTC,0.000001,0.000001,0.0000009,0.00000096,460860.0015163,0.426711556904996
1647561600,2022-03-18 00:00:00,CBC/BTC,0.00000097,0.000001,0.00000096,0.000001,34885.4681,0.03416567503
1647475200,2022-03-17 00:00:00,CBC/BTC,0.00000094,0.00000114,0.00000094,0.00000096,687922.36138285,0.7150261151039925
1647388800,2022-03-16 00:00:00,CBC/BTC,0.00000099,0.00000105,0.0000009,0.00000095,506266.5247619,0.489992089923995
1647302400,2022-03-15 00:00:00,CBC/BTC,0.00000097,0.00000101,0.00000096,0.00000099,74634.1514,0.073409469143
1647216000,2022-03-14 00:00:00,CBC/BTC,0.00000101,0.00000113,0.00000096,0.00000096,470197.99407407,0.4825265503819956
1647129600,2022-03-13 00:00:00,CBC/BTC,0.00000101,0.00000105,0.00000098,0.00000101,68969.2846,0.071147852057
1647043200,2022-03-12 00:00:00,CBC/BTC,0.00000101,0.00000101,0.00000099,0.00000099,7613.26694851,0.0076062387109951
1646956800,2022-03-11 00:00:00,CBC/BTC,0.00000099,0.00000102,0.00000096,0.00000101,17031.656,0.016696670387
1646870400,2022-03-10 00:00:00,CBC/BTC,0.00000096,0.00000103,0.00000096,0.00000099,36165.2911,0.036511497992
1646784000,2022-03-09 00:00:00,CBC/BTC,0.00000101,0.00000101,0.00000094,0.00000095,106640.48062812,0.1049562102879952
1646697600,2022-03-08 00:00:00,CBC/BTC,0.00000108,0.00000108,0.00000102,0.00000102,105139.1688,0.108903134784
1646611200,2022-03-07 00:00:00,CBC/BTC,0.00000105,0.0000012,0.00000105,0.00000106,340562.60829909,0.378435034867999
1646524800,2022-03-06 00:00:00,CBC/BTC,0.00000102,0.00000116,0.00000099,0.00000105,403779.85385575,0.4291214492229975
1646438400,2022-03-05 00:00:00,CBC/BTC,0.00000101,0.00000102,0.00000099,0.00000102,3560.9168,0.003557070057
1646352000,2022-03-04 00:00:00,CBC/BTC,0.00000098,0.00000104,0.00000096,0.00000102,28800.12690505,0.0285091881329995
1646265600,2022-03-03 00:00:00,CBC/BTC,0.000001,0.00000103,0.00000097,0.00000097,58939.8374,0.059556773067
1646179200,2022-03-02 00:00:00,CBC/BTC,0.000001,0.00000102,0.00000097,0.00000101,62336.21414607,0.0622085858999914
1646092800,2022-03-01 00:00:00,CBC/BTC,0.000001,0.00000111,0.00000098,0.00000101,96483.1934,0.099173738245
1646006400,2022-02-28 00:00:00,CBC/BTC,0.0000011,0.00000111,0.000001,0.000001,39717.882,0.041710154669
1645920000,2022-02-27 00:00:00,CBC/BTC,0.00000105,0.00000111,0.00000105,0.0000011,87375.73,0.095893568221
1645833600,2022-02-26 00:00:00,CBC/BTC,0.00000107,0.00000109,0.00000104,0.00000106,4147.28,0.004441456142
1645747200,2022-02-25 00:00:00,CBC/BTC,0.00000104,0.0000011,0.00000102,0.00000108,83811.23763787,0.0874402825009905
1645660800,2022-02-24 00:00:00,CBC/BTC,0.00000111,0.00000117,0.00000102,0.00000103,94615.60724285,0.1019775677489925
1645574400,2022-02-23 00:00:00,CBC/BTC,0.00000111,0.00000118,0.0000011,0.00000112,45102.65219107,0.0504252292829984
1645488000,2022-02-22 00:00:00,CBC/BTC,0.00000118,0.00000119,0.00000109,0.0000011,34075.5569,0.038467363439
1645401600,2022-02-21 00:00:00,CBC/BTC,0.00000118,0.00000123,0.00000115,0.00000117,74130.0541625,0.087364743895
1645315200,2022-02-20 00:00:00,CBC/BTC,0.00000117,0.00000122,0.00000117,0.00000118,40234.8995375,0.048066188983
1645228800,2022-02-19 00:00:00,CBC/BTC,0.00000116,0.00000118,0.00000115,0.00000117,344793.0855,0.401834437328
1645142400,2022-02-18 00:00:00,CBC/BTC,0.00000121,0.00000121,0.00000117,0.00000117,27603.92959008,0.0329442104029968
1645056000,2022-02-17 00:00:00,CBC/BTC,0.00000116,0.00000122,0.00000116,0.00000121,109676.39533457,0.1317900696039977
1644969600,2022-02-16 00:00:00,CBC/BTC,0.00000114,0.00000134,0.00000114,0.00000117,430946.85475071,0.5373833536709731
1644883200,2022-02-15 00:00:00,CBC/BTC,0.00000116,0.00000116,0.00000111,0.00000113,78787.08949223,0.0894840034529868
