https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume BRL,tradecount
1655316000000,2022-06-15 18:00:00,BTC/BRL,108292.00000000,113571.00000000,104216.00000000,109652.00000000,264.80354000,28472646.38309000,7753
1655312400000,2022-06-15 17:00:00,BTC/BRL,106512.00000000,109953.00000000,105079.00000000,108134.00000000,143.19887000,15294119.93218000,3953
1655308800000,2022-06-15 16:00:00,BTC/BRL,110131.00000000,110611.00000000,106000.00000000,106514.00000000,96.76180000,10454942.35198000,3025
1655305200000,2022-06-15 15:00:00,BTC/BRL,109155.00000000,110425.00000000,108661.00000000,110135.00000000,55.18420000,6042778.10855000,2046
1655301600000,2022-06-15 14:00:00,BTC/BRL,110659.00000000,111671.00000000,108657.00000000,109209.00000000,84.22974000,9266970.61548000,2619
1655298000000,2022-06-15 13:00:00,BTC/BRL,108890.00000000,112036.00000000,108679.00000000,110584.00000000,96.59768000,10670675.41719000,2986
1655294400000,2022-06-15 12:00:00,BTC/BRL,109659.00000000,111000.00000000,108112.00000000,108905.00000000,108.51917000,11844307.20908000,3450
1655290800000,2022-06-15 11:00:00,BTC/BRL,106758.00000000,110450.00000000,105916.00000000,109659.00000000,57.62725000,6244287.12325000,2613
1655287200000,2022-06-15 10:00:00,BTC/BRL,104892.00000000,107625.00000000,104660.00000000,106745.00000000,80.16814000,8520347.37763000,2957
1655283600000,2022-06-15 09:00:00,BTC/BRL,104977.00000000,105760.00000000,104300.00000000,104799.00000000,71.64276000,7507962.64204000,2719
1655280000000,2022-06-15 08:00:00,BTC/BRL,107473.00000000,107675.00000000,104600.00000000,104948.00000000,93.98617000,9941612.66637000,3138
1655276400000,2022-06-15 07:00:00,BTC/BRL,110621.00000000,111127.00000000,107200.00000000,107476.00000000,39.91698000,4359735.77276000,1325
1655272800000,2022-06-15 06:00:00,BTC/BRL,109940.00000000,110931.00000000,107615.00000000,110705.00000000,52.99796000,5824158.81976000,1517
1655269200000,2022-06-15 05:00:00,BTC/BRL,109527.00000000,110334.00000000,107615.00000000,109974.00000000,49.28641000,5379536.58065000,1777
1655265600000,2022-06-15 04:00:00,BTC/BRL,111033.00000000,111183.00000000,108433.00000000,109533.00000000,63.55500000,6963099.31977000,2265
1655262000000,2022-06-15 03:00:00,BTC/BRL,113383.00000000,113689.00000000,110821.00000000,111005.00000000,36.63986000,4105622.89331000,1397
1655258400000,2022-06-15 02:00:00,BTC/BRL,114281.00000000,114337.00000000,112748.00000000,113325.00000000,21.68330000,2458163.63802000,1162
1655254800000,2022-06-15 01:00:00,BTC/BRL,112528.00000000,114894.00000000,112403.00000000,114246.00000000,37.70028000,4285095.43214000,1630
1655251200000,2022-06-15 00:00:00,BTC/BRL,114490.00000000,114532.00000000,112290.00000000,112572.00000000,50.58674000,5745752.06829000,1846
1655247600000,2022-06-14 23:00:00,BTC/BRL,111774.00000000,115455.00000000,111698.00000000,114423.00000000,35.24013000,4015099.94282000,1648
1655244000000,2022-06-14 22:00:00,BTC/BRL,111148.00000000,112070.00000000,111133.00000000,111729.00000000,19.06203000,2127304.09552000,1274
1655240400000,2022-06-14 21:00:00,BTC/BRL,113532.00000000,114052.00000000,110515.00000000,111148.00000000,34.21930000,3825717.24608000,1885
1655236800000,2022-06-14 20:00:00,BTC/BRL,114604.00000000,114812.00000000,112719.00000000,113499.00000000,42.82984000,4872127.08717000,1784
1655233200000,2022-06-14 19:00:00,BTC/BRL,115278.00000000,115455.00000000,114261.00000000,114536.00000000,46.66093000,5358190.44137000,1777
1655229600000,2022-06-14 18:00:00,BTC/BRL,115399.00000000,116488.00000000,114931.00000000,115279.00000000,61.47667000,7108754.89970000,2242
1655226000000,2022-06-14 17:00:00,BTC/BRL,116121.00000000,116800.00000000,115140.00000000,115409.00000000,68.96545000,8003513.06779000,2630
1655222400000,2022-06-14 16:00:00,BTC/BRL,116887.00000000,117321.00000000,115900.00000000,116203.00000000,57.09102000,6648404.05325000,2509
1655218800000,2022-06-14 15:00:00,BTC/BRL,115708.00000000,117234.00000000,114560.00000000,116920.00000000,73.61290000,8544912.81292000,2667
1655215200000,2022-06-14 14:00:00,BTC/BRL,115180.00000000,115780.00000000,113100.00000000,115696.00000000,87.14842000,9977137.76426000,2876
1655211600000,2022-06-14 13:00:00,BTC/BRL,113641.00000000,115820.00000000,112950.00000000,115139.00000000,87.70788000,10037307.81671000,2638
1655208000000,2022-06-14 12:00:00,BTC/BRL,113826.00000000,114827.00000000,112099.00000000,113654.00000000,108.51423000,12280385.35388000,2884
1655204400000,2022-06-14 11:00:00,BTC/BRL,115731.00000000,115891.00000000,112532.00000000,113701.00000000,57.79826000,6588946.14466000,2349
1655200800000,2022-06-14 10:00:00,BTC/BRL,115257.00000000,117000.00000000,115035.00000000,115552.00000000,44.22077000,5130644.18571000,1755
1655197200000,2022-06-14 09:00:00,BTC/BRL,116615.00000000,117102.00000000,115200.00000000,115209.00000000,43.08101000,4999458.05760000,1602
1655193600000,2022-06-14 08:00:00,BTC/BRL,117960.00000000,118358.00000000,116454.00000000,116547.00000000,48.44549000,5688317.24928000,1202
1655190000000,2022-06-14 07:00:00,BTC/BRL,116816.00000000,118841.00000000,114639.00000000,117976.00000000,52.68109000,6157846.45233000,1466
1655186400000,2022-06-14 06:00:00,BTC/BRL,117711.00000000,118441.00000000,115234.00000000,116818.00000000,55.24070000,6439237.52379000,1606
1655182800000,2022-06-14 05:00:00,BTC/BRL,113909.00000000,120371.00000000,113615.00000000,117756.00000000,100.30493000,11784460.49452000,2550
1655179200000,2022-06-14 04:00:00,BTC/BRL,114539.00000000,116094.00000000,112647.00000000,113842.00000000,69.91875000,7966043.83128000,1943
1655175600000,2022-06-14 03:00:00,BTC/BRL,111385.00000000,115314.00000000,110393.00000000,114484.00000000,111.17672000,12580261.95704000,3155
1655172000000,2022-06-14 02:00:00,BTC/BRL,107864.00000000,112405.00000000,107756.00000000,111234.00000000,136.14782000,15010227.40583000,4469
1655168400000,2022-06-14 01:00:00,BTC/BRL,112513.00000000,113180.00000000,107837.00000000,107877.00000000,136.32619500,15053847.28689200,5632
1655164800000,2022-06-14 00:00:00,BTC/BRL,116156.00000000,117679.00000000,112529.00000000,112583.00000000,71.17758000,8225608.82004000,3310
1655161200000,2022-06-13 23:00:00,BTC/BRL,116715.00000000,116923.00000000,113535.00000000,116146.00000000,97.51635000,11253354.93590000,4263
1655157600000,2022-06-13 22:00:00,BTC/BRL,118574.00000000,118874.00000000,116500.00000000,116783.00000000,57.53862000,6762448.08858000,2587
1655154000000,2022-06-13 21:00:00,BTC/BRL,119630.00000000,120229.00000000,117600.00000000,118562.00000000,27.60499000,3281208.33984000,2026
1655150400000,2022-06-13 20:00:00,BTC/BRL,119119.00000000,122155.00000000,119119.00000000,119630.00000000,48.61820000,5851688.08519000,2380
1655146800000,2022-06-13 19:00:00,BTC/BRL,119638.00000000,119978.00000000,118635.00000000,119118.00000000,45.16633000,5387066.96971000,2366
1655143200000,2022-06-13 18:00:00,BTC/BRL,120469.00000000,121700.00000000,119255.00000000,119639.00000000,94.18784000,11345537.54897000,4002
1655139600000,2022-06-13 17:00:00,BTC/BRL,121486.00000000,121651.00000000,118459.00000000,120528.00000000,62.21451000,7478363.07950000,2917
1655136000000,2022-06-13 16:00:00,BTC/BRL,119173.00000000,123963.00000000,118300.00000000,121486.00000000,114.70446000,13970564.86085000,4847
1655132400000,2022-06-13 15:00:00,BTC/BRL,117643.00000000,120259.00000000,116511.00000000,119217.00000000,145.18365000,17188921.74673000,6007
1655128800000,2022-06-13 14:00:00,BTC/BRL,121108.00000000,121526.00000000,116638.00000000,117572.00000000,159.37485000,19035848.60209000,6376
1655125200000,2022-06-13 13:00:00,BTC/BRL,120400.00000000,122072.00000000,119000.00000000,121192.00000000,170.01007000,20486016.70525000,6074
1655121600000,2022-06-13 12:00:00,BTC/BRL,120859.00000000,123919.00000000,120156.00000000,120409.00000000,181.31465000,22118173.70416000,6484
1655118000000,2022-06-13 11:00:00,BTC/BRL,122357.00000000,123144.00000000,119600.00000000,120895.00000000,137.11981600,16597922.58415600,5985
1655114400000,2022-06-13 10:00:00,BTC/BRL,121954.00000000,123887.00000000,121282.00000000,122384.00000000,98.15470000,12032266.58176000,3769
1655110800000,2022-06-13 09:00:00,BTC/BRL,122299.00000000,124354.00000000,120606.00000000,121970.00000000,127.46303000,15582131.40484000,4130
1655107200000,2022-06-13 08:00:00,BTC/BRL,125387.00000000,125879.00000000,122081.00000000,122212.00000000,101.12156900,12589830.93555200,3187
1655103600000,2022-06-13 07:00:00,BTC/BRL,128083.00000000,128595.00000000,124236.00000000,125215.00000000,61.82837700,7810497.12482800,2295
1655100000000,2022-06-13 06:00:00,BTC/BRL,127566.00000000,129195.00000000,126500.00000000,128020.00000000,44.86609000,5737505.28174000,1494
1655096400000,2022-06-13 05:00:00,BTC/BRL,128400.00000000,130454.00000000,126500.00000000,127529.00000000,47.59534000,6137322.80920000,1565
1655092800000,2022-06-13 04:00:00,BTC/BRL,128880.00000000,132550.00000000,128235.00000000,128235.00000000,67.33619000,8788189.15196000,2166
1655089200000,2022-06-13 03:00:00,BTC/BRL,128082.00000000,129933.00000000,125732.00000000,128856.00000000,122.44811100,15643112.94677000,3929
1655085600000,2022-06-13 02:00:00,BTC/BRL,130388.00000000,130818.00000000,128027.00000000,128080.00000000,74.30785000,9627489.64772000,3312
1655082000000,2022-06-13 01:00:00,BTC/BRL,132932.00000000,133685.00000000,129780.00000000,130388.00000000,86.67651700,11405654.93946000,4407
1655078400000,2022-06-13 00:00:00,BTC/BRL,134373.00000000,135590.00000000,132731.00000000,132926.00000000,69.70813000,9356970.37285000,3327
1655074800000,2022-06-12 23:00:00,BTC/BRL,136155.00000000,136950.00000000,134101.00000000,134191.00000000,47.80889000,6482599.91958000,2395
1655071200000,2022-06-12 22:00:00,BTC/BRL,137961.00000000,138298.00000000,135549.00000000,136109.00000000,37.07981000,5070806.92529000,1724
1655067600000,2022-06-12 21:00:00,BTC/BRL,137947.00000000,138659.00000000,137683.00000000,137939.00000000,11.66999000,1612788.19124000,710
1655064000000,2022-06-12 20:00:00,BTC/BRL,138217.00000000,138784.00000000,137875.00000000,137979.00000000,22.17641000,3066917.74853000,944
1655060400000,2022-06-12 19:00:00,BTC/BRL,140650.00000000,140801.00000000,138200.00000000,138234.00000000,26.59311000,3702544.69658000,1275
1655056800000,2022-06-12 18:00:00,BTC/BRL,141727.00000000,141765.00000000,140584.00000000,140632.00000000,20.21434000,2851233.39920000,863
1655053200000,2022-06-12 17:00:00,BTC/BRL,140745.00000000,142216.00000000,140721.00000000,141735.00000000,18.93646000,2681208.19278000,845
1655049600000,2022-06-12 16:00:00,BTC/BRL,141609.00000000,141922.00000000,140133.00000000,140744.00000000,25.99716000,3666870.54825000,1026
1655046000000,2022-06-12 15:00:00,BTC/BRL,140405.00000000,142760.00000000,140112.00000000,141657.00000000,51.95976000,7350604.41996000,1949
1655042400000,2022-06-12 14:00:00,BTC/BRL,137680.00000000,141188.00000000,135997.00000000,140274.00000000,98.52048000,13612219.08351000,3231
1655038800000,2022-06-12 13:00:00,BTC/BRL,138371.00000000,138690.00000000,137364.00000000,137688.00000000,40.97940000,5657675.71027000,1665
1655035200000,2022-06-12 12:00:00,BTC/BRL,138548.00000000,139092.00000000,138317.00000000,138371.00000000,29.23626000,4053898.66929000,1370
1655031600000,2022-06-12 11:00:00,BTC/BRL,138517.00000000,138911.00000000,137968.00000000,138535.00000000,27.38495000,3791047.43544000,1023
1655028000000,2022-06-12 10:00:00,BTC/BRL,138661.00000000,139233.00000000,138177.00000000,138506.00000000,21.12061000,2930147.86155000,875
1655024400000,2022-06-12 09:00:00,BTC/BRL,138866.00000000,139093.00000000,138350.00000000,138634.00000000,19.18658000,2663204.88729000,740
1655020800000,2022-06-12 08:00:00,BTC/BRL,139215.00000000,139596.00000000,138721.00000000,138859.00000000,7.76673000,1080251.78053000,334
1655017200000,2022-06-12 07:00:00,BTC/BRL,138404.00000000,139302.00000000,138027.00000000,139244.00000000,6.77597000,937715.98650000,379
1655013600000,2022-06-12 06:00:00,BTC/BRL,137347.00000000,138682.00000000,137314.00000000,138376.00000000,13.18187000,1821207.82586000,498
1655010000000,2022-06-12 05:00:00,BTC/BRL,138342.00000000,138431.00000000,137050.00000000,137438.00000000,23.16024000,3189794.18910000,1079
1655006400000,2022-06-12 04:00:00,BTC/BRL,138730.00000000,139208.00000000,138300.00000000,138322.00000000,10.46770000,1452397.72382000,611
1655002800000,2022-06-12 03:00:00,BTC/BRL,138473.00000000,139934.00000000,137730.00000000,138751.00000000,32.31774000,4485083.42942000,1286
1654999200000,2022-06-12 02:00:00,BTC/BRL,142128.00000000,142524.00000000,137768.00000000,138388.00000000,65.69851000,9201798.37271000,2867
1654995600000,2022-06-12 01:00:00,BTC/BRL,143345.00000000,143396.00000000,141750.00000000,142099.00000000,11.12289000,1584109.63682000,674
1654992000000,2022-06-12 00:00:00,BTC/BRL,142827.00000000,143516.00000000,142465.00000000,143403.00000000,9.58908000,1373385.88294000,539
1654988400000,2022-06-11 23:00:00,BTC/BRL,143967.00000000,143967.00000000,142082.00000000,142744.00000000,19.97465000,2849865.87308000,763
1654984800000,2022-06-11 22:00:00,BTC/BRL,143650.00000000,144244.00000000,143462.00000000,143947.00000000,4.11551000,592257.97786000,345
1654981200000,2022-06-11 21:00:00,BTC/BRL,142888.00000000,143953.00000000,142827.00000000,143582.00000000,9.10769000,1306361.20388000,560
1654977600000,2022-06-11 20:00:00,BTC/BRL,143897.00000000,143948.00000000,142739.00000000,142870.00000000,16.36946000,2347557.65574000,852
1654974000000,2022-06-11 19:00:00,BTC/BRL,143912.00000000,144580.00000000,143846.00000000,143893.00000000,12.21251000,1760948.61785000,739
1654970400000,2022-06-11 18:00:00,BTC/BRL,143408.00000000,144670.00000000,143173.00000000,143918.00000000,25.88058000,3720761.43533000,949
1654966800000,2022-06-11 17:00:00,BTC/BRL,143381.00000000,143815.00000000,142945.00000000,143542.00000000,29.84910000,4280157.32190000,1014
1654963200000,2022-06-11 16:00:00,BTC/BRL,142909.00000000,143494.00000000,141599.00000000,143356.00000000,51.34171000,7317573.93628000,1594
1654959600000,2022-06-11 15:00:00,BTC/BRL,142752.00000000,143576.00000000,142074.00000000,142903.00000000,52.69319000,7516437.98372000,1789
1654956000000,2022-06-11 14:00:00,BTC/BRL,144450.00000000,144450.00000000,142500.00000000,142700.00000000,21.99395000,3153520.60192000,1158
1654952400000,2022-06-11 13:00:00,BTC/BRL,143000.00000000,144800.00000000,142339.00000000,144450.00000000,30.80311000,4421179.37408000,1389
1654948800000,2022-06-11 12:00:00,BTC/BRL,144092.00000000,144670.00000000,143000.00000000,143000.00000000,31.96754000,4600341.98614000,1289
1654945200000,2022-06-11 11:00:00,BTC/BRL,145086.00000000,145245.00000000,143533.00000000,144101.00000000,21.85330000,3152421.95458000,1250
1654941600000,2022-06-11 10:00:00,BTC/BRL,145734.00000000,145965.00000000,144727.00000000,145069.00000000,11.38825000,1655571.84326000,578
1654938000000,2022-06-11 09:00:00,BTC/BRL,145501.00000000,146301.00000000,144120.00000000,145772.00000000,31.91345000,4632172.59070000,1006
1654934400000,2022-06-11 08:00:00,BTC/BRL,146747.00000000,146838.00000000,145508.00000000,145512.00000000,15.56462000,2272947.48398000,626
1654930800000,2022-06-11 07:00:00,BTC/BRL,146675.00000000,146885.00000000,146523.00000000,146746.00000000,5.20033000,763260.15339000,380
1654927200000,2022-06-11 06:00:00,BTC/BRL,146541.00000000,146690.00000000,146434.00000000,146652.00000000,1.17785000,172647.95468000,217
1654923600000,2022-06-11 05:00:00,BTC/BRL,146965.00000000,147200.00000000,146332.00000000,146521.00000000,6.59278000,968298.16306000,366
1654920000000,2022-06-11 04:00:00,BTC/BRL,146534.00000000,146964.00000000,146433.00000000,146946.00000000,5.18744000,760799.17591000,317
1654916400000,2022-06-11 03:00:00,BTC/BRL,146571.00000000,146651.00000000,146255.00000000,146530.00000000,6.57354000,962777.45057000,395
1654912800000,2022-06-11 02:00:00,BTC/BRL,146322.00000000,146698.00000000,146198.00000000,146552.00000000,8.64106000,1265112.67307000,485
1654909200000,2022-06-11 01:00:00,BTC/BRL,146490.00000000,146589.00000000,146255.00000000,146267.00000000,5.30333000,776507.72293000,461
1654905600000,2022-06-11 00:00:00,BTC/BRL,145767.00000000,146540.00000000,145600.00000000,146489.00000000,4.71404000,689002.38795000,533
1654902000000,2022-06-10 23:00:00,BTC/BRL,146321.00000000,146516.00000000,145500.00000000,145759.00000000,12.71479000,1855500.87325000,757
1654898400000,2022-06-10 22:00:00,BTC/BRL,146633.00000000,147097.00000000,146001.00000000,146314.00000000,14.30613000,2096533.76567000,680
1654894800000,2022-06-10 21:00:00,BTC/BRL,146285.00000000,147295.00000000,146155.00000000,146635.00000000,12.03590000,1763217.08840000,869
1654891200000,2022-06-10 20:00:00,BTC/BRL,145310.00000000,146572.00000000,145133.00000000,146270.00000000,27.07016000,3958131.32547000,1108
1654887600000,2022-06-10 19:00:00,BTC/BRL,145591.00000000,145997.00000000,145069.00000000,145266.00000000,38.74373000,5632788.68025000,1494
1654884000000,2022-06-10 18:00:00,BTC/BRL,145898.00000000,145938.00000000,145000.00000000,145572.00000000,49.13969000,7145694.45782000,1560
1654880400000,2022-06-10 17:00:00,BTC/BRL,145463.00000000,146248.00000000,144937.00000000,145876.00000000,41.90640000,6099804.71987000,1828
1654876800000,2022-06-10 16:00:00,BTC/BRL,146966.00000000,147057.00000000,144365.00000000,145499.00000000,87.33894000,12720019.28442000,3073
1654873200000,2022-06-10 15:00:00,BTC/BRL,147595.00000000,147870.00000000,146311.00000000,146966.00000000,80.32420000,11806680.20292000,3038
1654869600000,2022-06-10 14:00:00,BTC/BRL,146542.00000000,148279.00000000,146031.00000000,147608.00000000,49.65151000,7315653.62253000,2582
1654866000000,2022-06-10 13:00:00,BTC/BRL,147122.00000000,147695.00000000,146238.00000000,146542.00000000,60.78483000,8927070.71018000,2613
1654862400000,2022-06-10 12:00:00,BTC/BRL,147924.00000000,148498.00000000,145778.00000000,147122.00000000,75.00677000,11020993.66317000,2336
1654858800000,2022-06-10 11:00:00,BTC/BRL,147886.00000000,148208.00000000,147623.00000000,147910.00000000,6.76827000,1001105.02900000,482
1654855200000,2022-06-10 10:00:00,BTC/BRL,147478.00000000,147886.00000000,147336.00000000,147886.00000000,7.92995000,1170692.26141000,450
1654851600000,2022-06-10 09:00:00,BTC/BRL,147973.00000000,148252.00000000,147352.00000000,147421.00000000,10.53371000,1557096.83722000,502
1654848000000,2022-06-10 08:00:00,BTC/BRL,148177.00000000,148408.00000000,147835.00000000,147969.00000000,5.07611000,751908.37895000,313
1654844400000,2022-06-10 07:00:00,BTC/BRL,148393.00000000,148530.00000000,148177.00000000,148177.00000000,2.73593000,405805.91748000,213
1654840800000,2022-06-10 06:00:00,BTC/BRL,148350.00000000,148891.00000000,148152.00000000,148324.00000000,4.62629000,686954.49802000,290
1654837200000,2022-06-10 05:00:00,BTC/BRL,148328.00000000,148736.00000000,148286.00000000,148431.00000000,3.10383000,461001.98192000,239
1654833600000,2022-06-10 04:00:00,BTC/BRL,148467.00000000,148611.00000000,148110.00000000,148300.00000000,7.19676000,1067734.52282000,460
1654830000000,2022-06-10 03:00:00,BTC/BRL,148156.00000000,149692.00000000,148140.00000000,148454.00000000,26.04412000,3877949.73991000,824
1654826400000,2022-06-10 02:00:00,BTC/BRL,147566.00000000,148284.00000000,147351.00000000,148129.00000000,6.09241000,901674.66133000,385
1654822800000,2022-06-10 01:00:00,BTC/BRL,146881.00000000,148208.00000000,146824.00000000,147592.00000000,13.23130000,1952674.62232000,738
1654819200000,2022-06-10 00:00:00,BTC/BRL,148432.00000000,148553.00000000,146001.00000000,146833.00000000,37.02467000,5441443.44711000,1477
1654815600000,2022-06-09 23:00:00,BTC/BRL,148295.00000000,148523.00000000,147797.00000000,148373.00000000,7.06500000,1047196.09243000,540
1654812000000,2022-06-09 22:00:00,BTC/BRL,148632.00000000,148663.00000000,148030.00000000,148209.00000000,7.33232000,1087396.64014000,506
1654808400000,2022-06-09 21:00:00,BTC/BRL,148788.00000000,149116.00000000,148485.00000000,148618.00000000,8.15569000,1213575.43483000,573
1654804800000,2022-06-09 20:00:00,BTC/BRL,148349.00000000,148879.00000000,148012.00000000,148788.00000000,20.54251000,3051564.43502000,813
1654801200000,2022-06-09 19:00:00,BTC/BRL,148184.00000000,148997.00000000,147934.00000000,148273.00000000,30.36521000,4505715.94684000,1155
1654797600000,2022-06-09 18:00:00,BTC/BRL,148716.00000000,148894.00000000,147920.00000000,148157.00000000,20.99158000,3114660.80957000,1032
1654794000000,2022-06-09 17:00:00,BTC/BRL,149186.00000000,149500.00000000,148276.00000000,148679.00000000,22.76632000,3387322.51634000,1094
1654790400000,2022-06-09 16:00:00,BTC/BRL,148480.00000000,149241.00000000,147974.00000000,149152.00000000,32.29338000,4798252.24885000,1149
1654786800000,2022-06-09 15:00:00,BTC/BRL,148128.00000000,148718.00000000,147713.00000000,148503.00000000,35.44470000,5251181.50094000,1314
1654783200000,2022-06-09 14:00:00,BTC/BRL,148127.00000000,148810.00000000,147529.00000000,148109.00000000,30.42638000,4512018.62063000,1156
1654779600000,2022-06-09 13:00:00,BTC/BRL,147280.00000000,148844.00000000,147173.00000000,148089.00000000,32.92242000,4873412.20573000,1306
1654776000000,2022-06-09 12:00:00,BTC/BRL,148831.00000000,148943.00000000,147045.00000000,147244.00000000,70.66004000,10433866.24115000,1816
1654772400000,2022-06-09 11:00:00,BTC/BRL,149552.00000000,149673.00000000,148692.00000000,148807.00000000,10.88963000,1625643.41800000,636
1654768800000,2022-06-09 10:00:00,BTC/BRL,150026.00000000,150244.00000000,149374.00000000,149498.00000000,7.25302000,1087633.19371000,546
1654765200000,2022-06-09 09:00:00,BTC/BRL,149822.00000000,150676.00000000,149662.00000000,150042.00000000,11.74605000,1762242.14933000,543
1654761600000,2022-06-09 08:00:00,BTC/BRL,149790.00000000,150102.00000000,149125.00000000,149841.00000000,9.26412000,1386268.35143000,364
1654758000000,2022-06-09 07:00:00,BTC/BRL,149078.00000000,149758.00000000,148984.00000000,149758.00000000,5.54604000,828360.26029000,302
1654754400000,2022-06-09 06:00:00,BTC/BRL,148984.00000000,149112.00000000,148804.00000000,149079.00000000,2.51712000,374948.08808000,202
1654750800000,2022-06-09 05:00:00,BTC/BRL,148734.00000000,149634.00000000,148663.00000000,149012.00000000,7.46911000,1114014.74517000,430
1654747200000,2022-06-09 04:00:00,BTC/BRL,148854.00000000,148854.00000000,148583.00000000,148744.00000000,4.44341000,660879.07132000,304
1654743600000,2022-06-09 03:00:00,BTC/BRL,148471.00000000,148854.00000000,148387.00000000,148852.00000000,3.47021000,515778.16247000,323
1654740000000,2022-06-09 02:00:00,BTC/BRL,147928.00000000,148508.00000000,147829.00000000,148425.00000000,4.99706000,740783.50749000,425
1654736400000,2022-06-09 01:00:00,BTC/BRL,148516.00000000,148979.00000000,147901.00000000,147901.00000000,6.64384000,986849.97101000,554
1654732800000,2022-06-09 00:00:00,BTC/BRL,148584.00000000,148812.00000000,147865.00000000,148506.00000000,11.35714000,1684494.76189000,773
1654729200000,2022-06-08 23:00:00,BTC/BRL,148970.00000000,149293.00000000,148468.00000000,148584.00000000,10.68736000,1591449.52628000,806
1654725600000,2022-06-08 22:00:00,BTC/BRL,149617.00000000,149807.00000000,148827.00000000,148947.00000000,10.74650000,1602484.74139000,591
1654722000000,2022-06-08 21:00:00,BTC/BRL,148564.00000000,149811.00000000,148559.00000000,149617.00000000,10.61359000,1581938.05301000,520
1654718400000,2022-06-08 20:00:00,BTC/BRL,147930.00000000,148843.00000000,147786.00000000,148595.00000000,19.62349000,2911035.45125000,797
1654714800000,2022-06-08 19:00:00,BTC/BRL,147893.00000000,148508.00000000,147133.00000000,147944.00000000,41.21829000,6095743.65344000,1175
1654711200000,2022-06-08 18:00:00,BTC/BRL,148924.00000000,149085.00000000,146901.00000000,147925.00000000,48.30029000,7147893.88485000,1630
1654707600000,2022-06-08 17:00:00,BTC/BRL,149049.00000000,149499.00000000,148785.00000000,148903.00000000,22.13395000,3301431.16278000,933
1654704000000,2022-06-08 16:00:00,BTC/BRL,149031.00000000,149678.00000000,148381.00000000,149012.00000000,17.73845000,2644333.90002000,878
1654700400000,2022-06-08 15:00:00,BTC/BRL,148940.00000000,149477.00000000,148502.00000000,149031.00000000,36.73546000,5471347.20614000,1125
1654696800000,2022-06-08 14:00:00,BTC/BRL,150172.00000000,150178.00000000,148092.00000000,148927.00000000,30.02244000,4481602.36014000,1165
1654693200000,2022-06-08 13:00:00,BTC/BRL,147658.00000000,150461.00000000,147266.00000000,150090.00000000,45.98984000,6844353.31456000,1525
1654689600000,2022-06-08 12:00:00,BTC/BRL,148274.00000000,148860.00000000,147160.00000000,147631.00000000,40.63134000,6018423.77403000,1225
1654686000000,2022-06-08 11:00:00,BTC/BRL,148361.00000000,148981.00000000,148139.00000000,148240.00000000,15.30073000,2272418.85147000,669
1654682400000,2022-06-08 10:00:00,BTC/BRL,148846.00000000,148862.00000000,148250.00000000,148446.00000000,16.37149000,2433187.99922000,612
1654678800000,2022-06-08 09:00:00,BTC/BRL,148775.00000000,148989.00000000,148052.00000000,148830.00000000,20.50240000,3044286.31849000,998
1654675200000,2022-06-08 08:00:00,BTC/BRL,149194.00000000,149410.00000000,148546.00000000,148722.00000000,10.49691000,1562644.22086000,526
1654671600000,2022-06-08 07:00:00,BTC/BRL,148917.00000000,149474.00000000,147796.00000000,149190.00000000,10.43498000,1549644.08916000,689
1654668000000,2022-06-08 06:00:00,BTC/BRL,148960.00000000,149533.00000000,148029.00000000,148921.00000000,11.95701000,1777597.48105000,772
1654664400000,2022-06-08 05:00:00,BTC/BRL,147439.00000000,149406.00000000,147273.00000000,148950.00000000,12.59850000,1867018.84022000,770
1654660800000,2022-06-08 04:00:00,BTC/BRL,146375.00000000,148145.00000000,145683.00000000,147353.00000000,30.47770000,4484774.80449000,1193
1654657200000,2022-06-08 03:00:00,BTC/BRL,150856.00000000,151120.00000000,145468.00000000,146310.00000000,54.01909000,7977119.57559000,2103
1654653600000,2022-06-08 02:00:00,BTC/BRL,151577.00000000,152024.00000000,150736.00000000,150904.00000000,25.62840000,3883311.09178000,1306
1654650000000,2022-06-08 01:00:00,BTC/BRL,151499.00000000,152024.00000000,149835.00000000,151593.00000000,39.03589000,5894554.99276000,1699
1654646400000,2022-06-08 00:00:00,BTC/BRL,151762.00000000,152606.00000000,151254.00000000,151465.00000000,38.57219000,5861583.56911000,1720
1654642800000,2022-06-07 23:00:00,BTC/BRL,152077.00000000,152861.00000000,150562.00000000,151776.00000000,67.81127000,10293429.55467000,2161
1654639200000,2022-06-07 22:00:00,BTC/BRL,152948.00000000,153500.00000000,148000.00000000,152081.00000000,58.76930000,8910380.28640000,2160
1654635600000,2022-06-07 21:00:00,BTC/BRL,152812.00000000,153637.00000000,152269.00000000,152948.00000000,28.07657000,4296807.48002000,1301
1654632000000,2022-06-07 20:00:00,BTC/BRL,151110.00000000,153790.00000000,151080.00000000,152787.00000000,44.33274000,6772401.53579000,2271
1654628400000,2022-06-07 19:00:00,BTC/BRL,147545.00000000,152899.00000000,146098.00000000,151109.00000000,86.83828000,13061106.14018000,3681
1654624800000,2022-06-07 18:00:00,BTC/BRL,146233.00000000,147859.00000000,146138.00000000,147552.00000000,45.13660000,6646920.48375000,1390
1654621200000,2022-06-07 17:00:00,BTC/BRL,146281.00000000,146432.00000000,145693.00000000,146233.00000000,24.54074000,3586319.31391000,1124
