https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BETA,Volume USDT
1659589200,2022-08-04 05:00:00,BETA/USDT,0.14542,0.14891,0.14488,0.14891,10495.87,1522.089279757
1659585600,2022-08-04 04:00:00,BETA/USDT,0.14641,0.14641,0.14465,0.1454,277.6217,40.388212414
1659582000,2022-08-04 03:00:00,BETA/USDT,0.14345,0.14825,0.14345,0.14651,923.3412,135.211816513
1659578400,2022-08-04 02:00:00,BETA/USDT,0.14391,0.14398,0.14349,0.14398,256.224,36.829045668
1659574800,2022-08-04 01:00:00,BETA/USDT,0.14619,0.14849,0.14419,0.1447,2332.5608,344.321602693
1659571200,2022-08-04 00:00:00,BETA/USDT,0.14388,0.146,0.14266,0.146,15334.1367,2222.708459956
1659567600,2022-08-03 23:00:00,BETA/USDT,0.1388,0.14656,0.138,0.14468,45369.7424,6506.60007296
1659564000,2022-08-03 22:00:00,BETA/USDT,0.14186,0.14186,0.13858,0.1397,6141.7635,863.879288412
1659560400,2022-08-03 21:00:00,BETA/USDT,0.14399,0.14399,0.14213,0.14261,6906.9141,991.895883369
1659556800,2022-08-03 20:00:00,BETA/USDT,0.14597,0.14604,0.14299,0.14369,4127.8939,601.257215646
1659553200,2022-08-03 19:00:00,BETA/USDT,0.1406,0.15,0.1406,0.146,58534.3601,8555.494652954
1659549600,2022-08-03 18:00:00,BETA/USDT,0.13815,0.14047,0.13803,0.14047,6173.1783,856.018312916
1659546000,2022-08-03 17:00:00,BETA/USDT,0.139,0.13965,0.138,0.13849,16039.5402,2230.571702551
1659542400,2022-08-03 16:00:00,BETA/USDT,0.1382,0.13905,0.1379,0.139,7727.5192,1073.845504408
1659538800,2022-08-03 15:00:00,BETA/USDT,0.13731,0.13924,0.13731,0.13894,1477.0816,203.389780824
1659535200,2022-08-03 14:00:00,BETA/USDT,0.13927,0.14043,0.13672,0.13751,11172.0584,1546.788214765
1659531600,2022-08-03 13:00:00,BETA/USDT,0.13664,0.14043,0.13641,0.14043,20940.0348,2878.200382286
1659528000,2022-08-03 12:00:00,BETA/USDT,0.13891,0.14043,0.13681,0.13686,26466.6848,3662.035485544
1659524400,2022-08-03 11:00:00,BETA/USDT,0.13321,0.14159,0.13321,0.13956,42218.1528,5895.383740745
1659520800,2022-08-03 10:00:00,BETA/USDT,0.1343,0.13522,0.1334,0.1334,15637.7404,2110.737157789
1659517200,2022-08-03 09:00:00,BETA/USDT,0.134,0.13435,0.1334,0.134,14859.2997,1992.03501012
1659513600,2022-08-03 08:00:00,BETA/USDT,0.1331,0.13401,0.13283,0.13398,18122.6945,2427.181293301
1659510000,2022-08-03 07:00:00,BETA/USDT,0.1325,0.13294,0.1325,0.13294,242.3328,32.204638331
1659506400,2022-08-03 06:00:00,BETA/USDT,0.13099,0.13241,0.13099,0.13241,1341.1906,176.907319338
1659502800,2022-08-03 05:00:00,BETA/USDT,0.12924,0.13085,0.12835,0.13021,2365.6901,306.333852192
1659499200,2022-08-03 04:00:00,BETA/USDT,0.12957,0.12957,0.12957,0.12957,1.2583,0.163037931
1659495600,2022-08-03 03:00:00,BETA/USDT,0.1289,0.1302,0.12883,0.12883,4650.4551,603.233594982
1659492000,2022-08-03 02:00:00,BETA/USDT,0.12883,0.12891,0.12771,0.12771,32.3512,4.162843944
1659488400,2022-08-03 01:00:00,BETA/USDT,0.12757,0.12882,0.12683,0.12882,125.2336,16.004365389
1659484800,2022-08-03 00:00:00,BETA/USDT,0.13115,0.13115,0.12747,0.12747,1908.7381,246.108230526
1659481200,2022-08-02 23:00:00,BETA/USDT,0.1316,0.1316,0.13121,0.13121,16.6197,2.182944031
1659477600,2022-08-02 22:00:00,BETA/USDT,0.13099,0.13233,0.13048,0.13233,2276.3812,298.579114871
1659474000,2022-08-02 21:00:00,BETA/USDT,0.1304,0.13079,0.1298,0.13079,98.3799,12.804637735
1659470400,2022-08-02 20:00:00,BETA/USDT,0.13141,0.13185,0.1304,0.13052,1816.221,237.68904853
1659466800,2022-08-02 19:00:00,BETA/USDT,0.13073,0.13139,0.12999,0.13139,3465.1331,450.939301006
1659463200,2022-08-02 18:00:00,BETA/USDT,0.13256,0.13326,0.1304,0.1304,18517.9494,2449.273521942
1659459600,2022-08-02 17:00:00,BETA/USDT,0.13409,0.13417,0.13187,0.13187,3221.8041,427.466456073
1659456000,2022-08-02 16:00:00,BETA/USDT,0.13194,0.13448,0.13194,0.13382,12096.4739,1617.985601259
1659452400,2022-08-02 15:00:00,BETA/USDT,0.13227,0.13274,0.13047,0.13187,2836.5903,375.425429237
1659448800,2022-08-02 14:00:00,BETA/USDT,0.12747,0.13241,0.12694,0.13224,7895.8184,1017.735242453
1659445200,2022-08-02 13:00:00,BETA/USDT,0.128,0.12835,0.12791,0.12791,174.7492,22.384673397
1659441600,2022-08-02 12:00:00,BETA/USDT,0.1307,0.1307,0.1268,0.1271,2820.9321,360.798084016
1659438000,2022-08-02 11:00:00,BETA/USDT,0.13069,0.13168,0.13069,0.13168,648.774,85.339795882
1659434400,2022-08-02 10:00:00,BETA/USDT,0.12779,0.1304,0.12779,0.1304,723.0602,93.518350043
1659430800,2022-08-02 09:00:00,BETA/USDT,0.12835,0.12933,0.12785,0.12861,4367.6178,562.797893589
1659427200,2022-08-02 08:00:00,BETA/USDT,0.13012,0.13012,0.1285,0.1285,2744.2401,353.714203578
1659423600,2022-08-02 07:00:00,BETA/USDT,0.12835,0.131,0.12791,0.13022,4658.0124,603.231963087
1659420000,2022-08-02 06:00:00,BETA/USDT,0.12778,0.12923,0.12778,0.12856,205.2452,26.385119547
1659416400,2022-08-02 05:00:00,BETA/USDT,0.12728,0.12771,0.12728,0.12771,242.9212,30.937888573
1659412800,2022-08-02 04:00:00,BETA/USDT,0.12659,0.12747,0.12636,0.12659,3937.5468,500.727420956
1659409200,2022-08-02 03:00:00,BETA/USDT,0.12747,0.12747,0.12561,0.12636,473.7105,60.030112598
1659405600,2022-08-02 02:00:00,BETA/USDT,0.13081,0.13278,0.12747,0.12767,7610.4315,983.709886725
1659402000,2022-08-02 01:00:00,BETA/USDT,0.13463,0.13463,0.1304,0.1304,1087.129,143.194883042
1659398400,2022-08-02 00:00:00,BETA/USDT,0.13544,0.13688,0.135,0.135,524.5488,71.437523878
1659394800,2022-08-01 23:00:00,BETA/USDT,0.13539,0.13569,0.13519,0.13569,143.8455,19.482730895
1659391200,2022-08-01 22:00:00,BETA/USDT,0.13382,0.13536,0.13321,0.13536,10033.1875,1347.106314634
1659387600,2022-08-01 21:00:00,BETA/USDT,0.13528,0.13528,0.13391,0.13391,3231.2003,436.432774153
1659384000,2022-08-01 20:00:00,BETA/USDT,0.13505,0.13691,0.13505,0.13526,34198.6494,4640.735593012
1659380400,2022-08-01 19:00:00,BETA/USDT,0.1343,0.13504,0.1335,0.13481,11511.25,1543.669952132
1659376800,2022-08-01 18:00:00,BETA/USDT,0.13346,0.1343,0.13328,0.1343,2666.9431,355.570108089
1659373200,2022-08-01 17:00:00,BETA/USDT,0.13569,0.13569,0.13317,0.13317,11828.4562,1581.399489752
1659369600,2022-08-01 16:00:00,BETA/USDT,0.13708,0.13708,0.13578,0.13578,4434.1496,604.792318606
1659366000,2022-08-01 15:00:00,BETA/USDT,0.13749,0.13963,0.13715,0.13749,6404.4528,885.763666881
1659362400,2022-08-01 14:00:00,BETA/USDT,0.1343,0.13726,0.1343,0.13692,4003.952,544.468954921
1659358800,2022-08-01 13:00:00,BETA/USDT,0.13347,0.1343,0.13231,0.1343,36881.3751,4918.901131287
1659355200,2022-08-01 12:00:00,BETA/USDT,0.1366,0.13666,0.1336,0.13376,15915.8119,2142.288368418
1659351600,2022-08-01 11:00:00,BETA/USDT,0.13483,0.13641,0.13455,0.13641,551.8111,74.516182945
1659348000,2022-08-01 10:00:00,BETA/USDT,0.13832,0.13832,0.1338,0.1338,30221.8475,4134.008355573
1659344400,2022-08-01 09:00:00,BETA/USDT,0.13874,0.13977,0.1384,0.1384,25334.5814,3532.085792752
1659340800,2022-08-01 08:00:00,BETA/USDT,0.13998,0.14043,0.13873,0.13873,526.8222,73.846268273
1659337200,2022-08-01 07:00:00,BETA/USDT,0.13793,0.13994,0.13569,0.13994,23231.868,3178.641645051
1659333600,2022-08-01 06:00:00,BETA/USDT,0.14172,0.1418,0.13749,0.138,19870.0362,2772.251466282
1659330000,2022-08-01 05:00:00,BETA/USDT,0.14449,0.14449,0.14105,0.14105,29517.464,4204.502032101
1659326400,2022-08-01 04:00:00,BETA/USDT,0.14662,0.14662,0.14379,0.14379,4073.148,590.064622999
1659322800,2022-08-01 03:00:00,BETA/USDT,0.14911,0.14945,0.14577,0.14662,4276.3446,629.607841072
1659319200,2022-08-01 02:00:00,BETA/USDT,0.1534,0.15398,0.14825,0.1487,8478.8015,1281.959239229
1659315600,2022-08-01 01:00:00,BETA/USDT,0.14723,0.15326,0.1469,0.15326,12045.2844,1819.453725424
1659312000,2022-08-01 00:00:00,BETA/USDT,0.14623,0.14944,0.14571,0.14711,90874.7474,13378.508659327
1659308400,2022-07-31 23:00:00,BETA/USDT,0.14623,0.14801,0.14468,0.14654,14142.3845,2064.53917095
1659304800,2022-07-31 22:00:00,BETA/USDT,0.14867,0.15582,0.14483,0.14603,20349.1662,3072.498170327
1659301200,2022-07-31 21:00:00,BETA/USDT,0.153,0.1535,0.14843,0.14843,42801.5161,6448.997736565
1659297600,2022-07-31 20:00:00,BETA/USDT,0.1496,0.18,0.14723,0.15333,424339.325,67796.768127177
1659294000,2022-07-31 19:00:00,BETA/USDT,0.14516,0.15397,0.14516,0.1496,7135.1665,1070.873446111
1659290400,2022-07-31 18:00:00,BETA/USDT,0.145,0.15107,0.14242,0.14516,50296.0721,7390.011755103
1659286800,2022-07-31 17:00:00,BETA/USDT,0.145,0.145,0.14323,0.14499,2788.1178,401.602570213
1659283200,2022-07-31 16:00:00,BETA/USDT,0.14646,0.14722,0.14393,0.14507,11506.2019,1673.959439697
1659279600,2022-07-31 15:00:00,BETA/USDT,0.146,0.14942,0.14489,0.14766,24601.6629,3618.528214004
1659276000,2022-07-31 14:00:00,BETA/USDT,0.1469,0.14739,0.14483,0.14483,18833.591,2738.947553614
1659272400,2022-07-31 13:00:00,BETA/USDT,0.1475,0.15356,0.14376,0.14806,75941.508,11264.534350813
1659268800,2022-07-31 12:00:00,BETA/USDT,0.14363,0.1475,0.14363,0.1475,22147.3836,3250.547711063
1659265200,2022-07-31 11:00:00,BETA/USDT,0.14164,0.1471,0.14143,0.14363,4921.9394,709.255459176
1659261600,2022-07-31 10:00:00,BETA/USDT,0.1451,0.14517,0.141,0.14239,71722.4946,10212.122365618
1659258000,2022-07-31 09:00:00,BETA/USDT,0.14299,0.146,0.14242,0.146,1150.8015,165.945585793
1659254400,2022-07-31 08:00:00,BETA/USDT,0.14123,0.14348,0.14002,0.14279,3775.6601,530.582872859
1659250800,2022-07-31 07:00:00,BETA/USDT,0.14266,0.14706,0.14,0.14123,53192.7227,7677.99426703
1659247200,2022-07-31 06:00:00,BETA/USDT,0.13503,0.14243,0.13503,0.14243,5139.5531,715.668406819
1659243600,2022-07-31 05:00:00,BETA/USDT,0.1343,0.13454,0.13391,0.13391,47.612,6.386909171
1659240000,2022-07-31 04:00:00,BETA/USDT,0.1343,0.13547,0.1343,0.13533,288.3725,39.008340617
1659236400,2022-07-31 03:00:00,BETA/USDT,0.13391,0.13391,0.13321,0.13353,67.9374,9.06383412
1659232800,2022-07-31 02:00:00,BETA/USDT,0.13516,0.13728,0.13397,0.13502,320.6763,43.509065278
1659229200,2022-07-31 01:00:00,BETA/USDT,0.13387,0.13463,0.13387,0.13463,53.1605,7.152184183
1659225600,2022-07-31 00:00:00,BETA/USDT,0.1325,0.1343,0.1325,0.1343,98.4959,13.139510838
1659222000,2022-07-30 23:00:00,BETA/USDT,0.1334,0.1334,0.13153,0.13153,221.8011,29.508940665
1659218400,2022-07-30 22:00:00,BETA/USDT,0.13463,0.13463,0.13169,0.13321,3025,401.977605058
1659214800,2022-07-30 21:00:00,BETA/USDT,0.13763,0.13763,0.13516,0.13516,1014.952,137.677701278
1659211200,2022-07-30 20:00:00,BETA/USDT,0.13726,0.13883,0.13637,0.13787,8120.7891,1121.292370812
1659207600,2022-07-30 19:00:00,BETA/USDT,0.14318,0.1433,0.13754,0.13763,3197.3221,454.097854424
1659204000,2022-07-30 18:00:00,BETA/USDT,0.1415,0.143,0.1406,0.143,2016.2846,284.569805645
1659200400,2022-07-30 17:00:00,BETA/USDT,0.14275,0.1428,0.14043,0.14043,1062.8162,150.140926455
1659196800,2022-07-30 16:00:00,BETA/USDT,0.14275,0.14535,0.14141,0.14275,1564.4044,225.079546561
1659193200,2022-07-30 15:00:00,BETA/USDT,0.14219,0.14266,0.14174,0.14266,432.4335,61.492713762
1659189600,2022-07-30 14:00:00,BETA/USDT,0.13881,0.14299,0.13878,0.14129,38594.2495,5380.264150729
1659186000,2022-07-30 13:00:00,BETA/USDT,0.13763,0.14142,0.13763,0.13897,46322.2228,6452.318657049
1659182400,2022-07-30 12:00:00,BETA/USDT,0.13685,0.13762,0.136,0.13762,12787.0029,1753.686981091
1659178800,2022-07-30 11:00:00,BETA/USDT,0.136,0.13785,0.13569,0.13785,389.1249,53.523046185
1659175200,2022-07-30 10:00:00,BETA/USDT,0.13855,0.13855,0.12187,0.13683,102329.8311,13651.625390342
1659171600,2022-07-30 09:00:00,BETA/USDT,0.13685,0.14229,0.13685,0.13873,10105.3924,1426.597697495
1659168000,2022-07-30 08:00:00,BETA/USDT,0.13707,0.13707,0.13569,0.13613,10142.7303,1377.266031581
1659164400,2022-07-30 07:00:00,BETA/USDT,0.13707,0.13707,0.13707,0.13707,0,0
1659160800,2022-07-30 06:00:00,BETA/USDT,0.135,0.13707,0.135,0.13707,3783.948,511.383543018
1659157200,2022-07-30 05:00:00,BETA/USDT,0.13515,0.13515,0.13515,0.13515,1.591,0.21502365
1659153600,2022-07-30 04:00:00,BETA/USDT,0.13695,0.13754,0.13427,0.13514,977.1727,132.417298284
1659150000,2022-07-30 03:00:00,BETA/USDT,0.13871,0.13901,0.13522,0.13695,3760.5817,516.555289801
1659146400,2022-07-30 02:00:00,BETA/USDT,0.14003,0.14003,0.13713,0.13973,1595.3903,220.401291843
1659142800,2022-07-30 01:00:00,BETA/USDT,0.14241,0.14379,0.13973,0.14009,8853.2241,1254.842182488
1659139200,2022-07-30 00:00:00,BETA/USDT,0.13753,0.1423,0.13753,0.1423,974.0605,137.2762963
1659135600,2022-07-29 23:00:00,BETA/USDT,0.13708,0.13917,0.13635,0.13754,1172.5191,162.238995857
1659132000,2022-07-29 22:00:00,BETA/USDT,0.13681,0.13695,0.13681,0.13695,29.8329,4.084068501
1659128400,2022-07-29 21:00:00,BETA/USDT,0.1367,0.1367,0.13591,0.13591,1520.6735,207.864415661
1659124800,2022-07-29 20:00:00,BETA/USDT,0.13569,0.13643,0.13535,0.13607,1246.9333,169.084169195
1659121200,2022-07-29 19:00:00,BETA/USDT,0.1381,0.1381,0.13465,0.13465,5156.8935,705.612518666
1659117600,2022-07-29 18:00:00,BETA/USDT,0.13766,0.13972,0.13695,0.13811,3661.4814,509.754889326
1659114000,2022-07-29 17:00:00,BETA/USDT,0.13535,0.13765,0.13338,0.13765,1520.5478,206.933037791
1659110400,2022-07-29 16:00:00,BETA/USDT,0.1377,0.1377,0.13338,0.136,1893.3986,255.352042456
1659106800,2022-07-29 15:00:00,BETA/USDT,0.13523,0.13882,0.13355,0.13882,1578.5556,215.462957884
1659103200,2022-07-29 14:00:00,BETA/USDT,0.1343,0.13673,0.13344,0.13673,1615.7523,218.944882354
1659099600,2022-07-29 13:00:00,BETA/USDT,0.13159,0.13538,0.13159,0.13538,312.6915,41.844178238
1659096000,2022-07-29 12:00:00,BETA/USDT,0.13345,0.13345,0.13039,0.13039,1541.3792,202.991648537
1659092400,2022-07-29 11:00:00,BETA/USDT,0.13575,0.13575,0.13194,0.13347,5577.3322,743.582889911
1659088800,2022-07-29 10:00:00,BETA/USDT,0.1394,0.1394,0.13574,0.13574,4665.8901,638.156654165
1659085200,2022-07-29 09:00:00,BETA/USDT,0.13708,0.14159,0.13449,0.14086,75113.5198,10273.426330261
1659081600,2022-07-29 08:00:00,BETA/USDT,0.13159,0.13891,0.13141,0.13754,5897.7415,799.553439366
1659078000,2022-07-29 07:00:00,BETA/USDT,0.13198,0.13403,0.13103,0.13177,7893.8466,1048.596251518
1659074400,2022-07-29 06:00:00,BETA/USDT,0.13463,0.13711,0.13115,0.13225,15722.2805,2107.148622417
1659070800,2022-07-29 05:00:00,BETA/USDT,0.13143,0.13917,0.13143,0.13491,4047.5218,551.289850504
1659067200,2022-07-29 04:00:00,BETA/USDT,0.12802,0.13708,0.12802,0.13141,22356.1984,2974.549413426
1659063600,2022-07-29 03:00:00,BETA/USDT,0.1262,0.12785,0.12614,0.12785,194.1049,24.642392437
1659060000,2022-07-29 02:00:00,BETA/USDT,0.12812,0.12812,0.12529,0.12529,1706.846,214.145035211
1659056400,2022-07-29 01:00:00,BETA/USDT,0.12903,0.12903,0.12903,0.12903,860.9424,111.087397872
1659052800,2022-07-29 00:00:00,BETA/USDT,0.12919,0.12919,0.12919,0.12919,1.1045,0.142690355
1659049200,2022-07-28 23:00:00,BETA/USDT,0.12803,0.12803,0.12802,0.12802,435.8707,55.800188597
1659045600,2022-07-28 22:00:00,BETA/USDT,0.1292,0.12962,0.12709,0.1281,2488.5836,320.542296741
1659042000,2022-07-28 21:00:00,BETA/USDT,0.13005,0.13007,0.12882,0.13007,3768.0065,486.807372052
1659038400,2022-07-28 20:00:00,BETA/USDT,0.12897,0.13083,0.12897,0.1292,3304.7113,427.802992028
1659034800,2022-07-28 19:00:00,BETA/USDT,0.12835,0.12924,0.12776,0.12776,3993.0867,513.467225213
1659031200,2022-07-28 18:00:00,BETA/USDT,0.12964,0.12964,0.1275,0.12821,3318.3525,424.746754179
1659027600,2022-07-28 17:00:00,BETA/USDT,0.1292,0.13043,0.12911,0.12911,2700.8402,349.062859948
1659024000,2022-07-28 16:00:00,BETA/USDT,0.12897,0.13083,0.12814,0.12814,6331.723,817.152276113
1659020400,2022-07-28 15:00:00,BETA/USDT,0.12579,0.12921,0.12579,0.1284,21837.8687,2780.026948655
1659016800,2022-07-28 14:00:00,BETA/USDT,0.12458,0.12578,0.12458,0.12578,1999.4767,250.601713962
1659013200,2022-07-28 13:00:00,BETA/USDT,0.123,0.12608,0.123,0.12341,4136.2102,519.912514941
1659009600,2022-07-28 12:00:00,BETA/USDT,0.1241,0.12517,0.11927,0.12266,16822.4794,2027.143090928
1659006000,2022-07-28 11:00:00,BETA/USDT,0.12198,0.126,0.12198,0.12323,10078.6778,1244.946451316
1659002400,2022-07-28 10:00:00,BETA/USDT,0.12089,0.12187,0.12089,0.12187,346.9228,41.969405326
1658998800,2022-07-28 09:00:00,BETA/USDT,0.12248,0.12248,0.11964,0.12098,4767.1433,571.587120023
1658995200,2022-07-28 08:00:00,BETA/USDT,0.12282,0.12282,0.12161,0.12161,285.2585,34.702683361
1658991600,2022-07-28 07:00:00,BETA/USDT,0.12303,0.12341,0.12169,0.12169,1833.6059,224.691882775
1658988000,2022-07-28 06:00:00,BETA/USDT,0.12187,0.12282,0.12155,0.12282,378.3271,46.003657016
1658984400,2022-07-28 05:00:00,BETA/USDT,0.11977,0.12509,0.11945,0.12341,20413.2589,2518.560748635
1658980800,2022-07-28 04:00:00,BETA/USDT,0.12141,0.12372,0.11977,0.11977,6146.342,746.352465028
1658977200,2022-07-28 03:00:00,BETA/USDT,0.12113,0.12113,0.12007,0.12007,8197.8852,992.988838694
1658973600,2022-07-28 02:00:00,BETA/USDT,0.11982,0.12224,0.11951,0.12224,1893.8633,227.206772096
1658970000,2022-07-28 01:00:00,BETA/USDT,0.11982,0.11982,0.11982,0.11982,0,0
1658966400,2022-07-28 00:00:00,BETA/USDT,0.1207,0.12071,0.11982,0.11982,104.2844,12.502766926
1658962800,2022-07-27 23:00:00,BETA/USDT,0.12036,0.12036,0.11988,0.11988,82.4323,9.883832364
1658959200,2022-07-27 22:00:00,BETA/USDT,0.11814,0.12016,0.11814,0.12016,6343.2412,755.524283433
1658955600,2022-07-27 21:00:00,BETA/USDT,0.118,0.11828,0.11723,0.11805,18580.2192,2187.832586254
1658952000,2022-07-27 20:00:00,BETA/USDT,0.1191,0.11963,0.11778,0.11815,9554.8344,1129.040490801
1658948400,2022-07-27 19:00:00,BETA/USDT,0.11796,0.11946,0.11796,0.11887,1149.281,137.155045692
1658944800,2022-07-27 18:00:00,BETA/USDT,0.11475,0.11838,0.11475,0.11783,4714.1723,553.380719724
1658941200,2022-07-27 17:00:00,BETA/USDT,0.11475,0.11475,0.11475,0.11475,1.1201,0.128531475
1658937600,2022-07-27 16:00:00,BETA/USDT,0.11559,0.11594,0.11377,0.11377,1831.7002,208.664725393
1658934000,2022-07-27 15:00:00,BETA/USDT,0.11565,0.11565,0.11565,0.11565,17.3291,2.004110415
1658930400,2022-07-27 14:00:00,BETA/USDT,0.1157,0.1157,0.11531,0.11565,1356.818,156.89841375
1658926800,2022-07-27 13:00:00,BETA/USDT,0.11516,0.11616,0.11516,0.1153,365.2508,42.306294444
1658923200,2022-07-27 12:00:00,BETA/USDT,0.1139,0.11475,0.11375,0.11475,27.3239,3.110453398
1658919600,2022-07-27 11:00:00,BETA/USDT,0.11462,0.11475,0.11434,0.11475,4.4345,0.508239207
1658916000,2022-07-27 10:00:00,BETA/USDT,0.11444,0.11444,0.1139,0.1139,1697,193.31546373
1658912400,2022-07-27 09:00:00,BETA/USDT,0.11512,0.11512,0.11512,0.11512,106.6139,12.273392168
1658908800,2022-07-27 08:00:00,BETA/USDT,0.11642,0.11654,0.11447,0.11447,12324.1812,1415.666796478
1658905200,2022-07-27 07:00:00,BETA/USDT,0.11655,0.11686,0.11655,0.11685,769.4255,89.909223182
1658901600,2022-07-27 06:00:00,BETA/USDT,0.11717,0.11717,0.11571,0.11571,2695.9064,313.458032998
1658898000,2022-07-27 05:00:00,BETA/USDT,0.11645,0.1185,0.1159,0.11717,396.7471,46.436314319
1658894400,2022-07-27 04:00:00,BETA/USDT,0.11723,0.12113,0.11543,0.11654,83491.84,9919.562848509
1658890800,2022-07-27 03:00:00,BETA/USDT,0.11475,0.11777,0.11475,0.11594,11071.5036,1280.161513288
1658887200,2022-07-27 02:00:00,BETA/USDT,0.11174,0.11456,0.11116,0.11456,3411.2947,386.68637772
1658883600,2022-07-27 01:00:00,BETA/USDT,0.11258,0.11258,0.11258,0.11258,1.6555,0.18637619
1658880000,2022-07-27 00:00:00,BETA/USDT,0.11276,0.11276,0.11276,0.11276,0,0
1658876400,2022-07-26 23:00:00,BETA/USDT,0.11218,0.11276,0.11175,0.11276,821.503,92.617530795
1658872800,2022-07-26 22:00:00,BETA/USDT,0.11027,0.11259,0.11027,0.11259,14666.1605,1640.236893805
1658869200,2022-07-26 21:00:00,BETA/USDT,0.10993,0.11026,0.10993,0.11026,1178.5864,129.938782203
1658865600,2022-07-26 20:00:00,BETA/USDT,0.10965,0.10965,0.10922,0.10922,127.8501,13.964583465
1658862000,2022-07-26 19:00:00,BETA/USDT,0.1092,0.10945,0.1088,0.10945,4285.527,467.860408562
1658858400,2022-07-26 18:00:00,BETA/USDT,0.11081,0.11081,0.10927,0.10928,3641.8292,398.427663874
1658854800,2022-07-26 17:00:00,BETA/USDT,0.11109,0.11109,0.11081,0.11081,3777.2511,419.005317639
1658851200,2022-07-26 16:00:00,BETA/USDT,0.11032,0.11073,0.11032,0.11073,1544.0159,170.653526809
1658847600,2022-07-26 15:00:00,BETA/USDT,0.11052,0.11052,0.11003,0.11024,1625.4042,179.271830715
1658844000,2022-07-26 14:00:00,BETA/USDT,0.11184,0.11184,0.11184,0.11184,0,0
1658840400,2022-07-26 13:00:00,BETA/USDT,0.11143,0.11184,0.11077,0.11184,3809.2008,424.057902589
1658836800,2022-07-26 12:00:00,BETA/USDT,0.1122,0.11235,0.11158,0.11235,138.9427,15.505285131
1658833200,2022-07-26 11:00:00,BETA/USDT,0.11277,0.1132,0.11245,0.11245,1444.2179,163.114181767
1658829600,2022-07-26 10:00:00,BETA/USDT,0.11276,0.11285,0.11273,0.11273,408.3219,46.067645331
1658826000,2022-07-26 09:00:00,BETA/USDT,0.11223,0.11296,0.11216,0.11296,58.3583,6.553242691
1658822400,2022-07-26 08:00:00,BETA/USDT,0.11297,0.1131,0.11238,0.1131,1735.4214,195.558138074
1658818800,2022-07-26 07:00:00,BETA/USDT,0.11329,0.11392,0.11305,0.11305,41.9035,4.746754945
1658815200,2022-07-26 06:00:00,BETA/USDT,0.11482,0.11482,0.11363,0.11384,24.5077,2.789027115
1658811600,2022-07-26 05:00:00,BETA/USDT,0.11447,0.11491,0.11422,0.11491,379.718,43.471262386
1658808000,2022-07-26 04:00:00,BETA/USDT,0.1139,0.11441,0.1139,0.11441,53.7735,6.145023746
1658804400,2022-07-26 03:00:00,BETA/USDT,0.11296,0.11369,0.11296,0.11369,1564.9016,176.772015028
1658800800,2022-07-26 02:00:00,BETA/USDT,0.11375,0.11391,0.11266,0.11266,32.6321,3.704537345
1658797200,2022-07-26 01:00:00,BETA/USDT,0.11216,0.11375,0.11216,0.11365,747.2289,84.237825343
1658793600,2022-07-26 00:00:00,BETA/USDT,0.11224,0.11253,0.11098,0.11098,15978.8956,1773.804400676
1658790000,2022-07-25 23:00:00,BETA/USDT,0.11465,0.11465,0.11243,0.11243,524.2669,59.776831547
1658786400,2022-07-25 22:00:00,BETA/USDT,0.11516,0.11516,0.11433,0.11515,283.7567,32.616150974
1658782800,2022-07-25 21:00:00,BETA/USDT,0.11641,0.11641,0.11595,0.11595,15376.6564,1789.995113692
1658779200,2022-07-25 20:00:00,BETA/USDT,0.11475,0.11641,0.11475,0.11641,8729.0505,1007.551275929
1658775600,2022-07-25 19:00:00,BETA/USDT,0.11665,0.11665,0.11376,0.11379,29750.5712,3402.513896134
1658772000,2022-07-25 18:00:00,BETA/USDT,0.11729,0.11729,0.11665,0.11665,24.3631,2.853904545
1658768400,2022-07-25 17:00:00,BETA/USDT,0.1173,0.1173,0.11729,0.11729,530.3763,62.207854728
1658764800,2022-07-25 16:00:00,BETA/USDT,0.11815,0.1185,0.11815,0.1185,3.693,0.436972965
1658761200,2022-07-25 15:00:00,BETA/USDT,0.11795,0.11795,0.11795,0.11795,0,0
1658757600,2022-07-25 14:00:00,BETA/USDT,0.11839,0.11839,0.1173,0.11795,3657.1584,430.998361798
1658754000,2022-07-25 13:00:00,BETA/USDT,0.11843,0.11843,0.11843,0.11843,2.1265,0.251841395
1658750400,2022-07-25 12:00:00,BETA/USDT,0.119,0.11963,0.11887,0.11887,137.4304,16.419020477
1658746800,2022-07-25 11:00:00,BETA/USDT,0.11815,0.11815,0.11792,0.11792,16.9594,2.000459267
1658743200,2022-07-25 10:00:00,BETA/USDT,0.11871,0.11871,0.11847,0.11851,73.7597,8.743323435
1658739600,2022-07-25 09:00:00,BETA/USDT,0.11843,0.11942,0.11843,0.11942,164.0681,19.512048165
1658736000,2022-07-25 08:00:00,BETA/USDT,0.11816,0.11839,0.11816,0.11839,35.2126,4.164919052
1658732400,2022-07-25 07:00:00,BETA/USDT,0.11813,0.11837,0.11813,0.11837,4504,532.656730784
1658728800,2022-07-25 06:00:00,BETA/USDT,0.11775,0.11775,0.11775,0.11775,340,40.035
1658725200,2022-07-25 05:00:00,BETA/USDT,0.11723,0.11812,0.11723,0.11812,1348.0632,159.074006003
1658721600,2022-07-25 04:00:00,BETA/USDT,0.11629,0.1171,0.11629,0.1171,36.2128,4.212657553
