https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSHI3S,Volume USDT
1655942400,2022-06-23 00:00:00,SUSHI3S/USDT,5.4869,5.499,4.5968,4.7949,2530.61394354,12923.763703065775
1655938800,2022-06-22 23:00:00,SUSHI3S/USDT,4.9645,5.5036,4.8543,5.5036,1493.13057154,7761.426011623218
1655935200,2022-06-22 22:00:00,SUSHI3S/USDT,5.1032,5.2692,4.9646,4.9646,2030.60541603,10373.009394852666
1655931600,2022-06-22 21:00:00,SUSHI3S/USDT,5.2212,5.4154,4.9897,5.1147,4161.71307268,21314.12618845733
1655928000,2022-06-22 20:00:00,SUSHI3S/USDT,4.9346,5.2584,4.8154,5.1862,1116.20479449,5617.096629327209
1655924400,2022-06-22 19:00:00,SUSHI3S/USDT,4.862,5.0674,4.8035,4.9057,2160.89331523,10671.857769625007
1655920800,2022-06-22 18:00:00,SUSHI3S/USDT,4.8351,4.9932,4.71,4.8753,1290.16454935,6263.597302167326
1655917200,2022-06-22 17:00:00,SUSHI3S/USDT,4.7949,4.9888,4.6387,4.7949,2736.77143037,13239.043689459449
1655913600,2022-06-22 16:00:00,SUSHI3S/USDT,4.862,5.1831,4.6959,4.8283,8262.90745866,40675.005221209846
1655910000,2022-06-22 15:00:00,SUSHI3S/USDT,4.42,4.9397,4.3119,4.862,5804.47886286,26792.376821263294
1655906400,2022-06-22 14:00:00,SUSHI3S/USDT,4.7699,4.8938,3.8677,4.4061,13229.61669766,57714.104556893691
1655902800,2022-06-22 13:00:00,SUSHI3S/USDT,5.359,5.6102,4.6922,4.7617,7713.76039141,38961.84301449407
1655899200,2022-06-22 12:00:00,SUSHI3S/USDT,5.5261,5.7163,5.3963,5.4074,3079.78886567,17177.000004770627
1655895600,2022-06-22 11:00:00,SUSHI3S/USDT,5.4829,5.5738,5.3,5.4913,795.74172213,4272.598006477723
1655892000,2022-06-22 10:00:00,SUSHI3S/USDT,5.478,5.495,5.2931,5.434,3029.58089872,16300.17956457347
1655888400,2022-06-22 09:00:00,SUSHI3S/USDT,5.8766,5.8766,5.3985,5.4829,2801.75510321,15792.794734479834
1655884800,2022-06-22 08:00:00,SUSHI3S/USDT,5.9598,6.0433,5.7848,5.9459,2040.68037275,12083.550509662322
1655881200,2022-06-22 07:00:00,SUSHI3S/USDT,5.8776,5.99,5.7447,5.9084,3080.29542598,18148.972129973298
1655877600,2022-06-22 06:00:00,SUSHI3S/USDT,5.5596,5.9169,5.4032,5.8368,2250.72538173,12770.295862911804
1655874000,2022-06-22 05:00:00,SUSHI3S/USDT,5.6018,5.6019,5.273,5.5439,2435.06035887,13182.722506924663
1655870400,2022-06-22 04:00:00,SUSHI3S/USDT,5.7745,5.8368,5.5633,5.589,1319.42681621,7522.997138184773
1655866800,2022-06-22 03:00:00,SUSHI3S/USDT,5.5932,5.7795,5.4204,5.7795,2542.83714733,14249.890884230409
1655863200,2022-06-22 02:00:00,SUSHI3S/USDT,5.803,5.8715,5.3797,5.5984,2307.8197865,13077.529977664411
1655859600,2022-06-22 01:00:00,SUSHI3S/USDT,5.2224,5.8368,5.1402,5.8368,3661.75272518,20109.556315431899
1655856000,2022-06-22 00:00:00,SUSHI3S/USDT,4.8433,5.4337,4.7746,5.161,5809.8088296,30198.978511854812
1655852400,2022-06-21 23:00:00,SUSHI3S/USDT,4.4999,5.026,4.4999,4.7746,5250.71477702,25318.381493134546
1655848800,2022-06-21 22:00:00,SUSHI3S/USDT,5.0343,5.247,4.5,4.5,4192.26550945,20228.170320362535
1655845200,2022-06-21 21:00:00,SUSHI3S/USDT,5.3369,5.3369,5.0344,5.08,837.88958709,4361.425641532325
1655841600,2022-06-21 20:00:00,SUSHI3S/USDT,4.9061,5.35,4.6102,5.3032,4366.99701615,22155.259572539951
1655838000,2022-06-21 19:00:00,SUSHI3S/USDT,5.6917,5.741,4.3189,4.8153,8471.63322381,42012.572528429303
1655834400,2022-06-21 18:00:00,SUSHI3S/USDT,5.8583,5.9482,5.0229,5.6579,3477.44175092,19215.064954898261
1655830800,2022-06-21 17:00:00,SUSHI3S/USDT,5.9482,6.2358,5.6509,5.8302,477.79145628,2832.948891572461
1655827200,2022-06-21 16:00:00,SUSHI3S/USDT,5.907,6.0865,5.6504,5.9468,724.89000158,4212.255382895484
1655823600,2022-06-21 15:00:00,SUSHI3S/USDT,5.8193,6.137,5.8193,5.907,96.74602809,577.83907914833
1655820000,2022-06-21 14:00:00,SUSHI3S/USDT,6.0912,6.2134,5.4055,5.8107,2271.79125246,13005.153406758109
1655816400,2022-06-21 13:00:00,SUSHI3S/USDT,6.7168,7.0285,6.0021,6.0021,723.58886351,4685.279142771214
1655812800,2022-06-21 12:00:00,SUSHI3S/USDT,6.9489,7.1872,6.629,6.6331,664.56502944,4578.816556447976
1655809200,2022-06-21 11:00:00,SUSHI3S/USDT,6.3757,7.106,6.1622,6.987,681.74190204,4455.652640346674
1655805600,2022-06-21 10:00:00,SUSHI3S/USDT,6.6438,6.7489,6.2711,6.3698,866.67978027,5681.873170289147
1655802000,2022-06-21 09:00:00,SUSHI3S/USDT,6.1621,6.5918,6,6.5475,563.56238977,3537.510510057341
1655798400,2022-06-21 08:00:00,SUSHI3S/USDT,7.1221,7.147,6.2418,6.2418,799.59140655,5242.592406933235
1655794800,2022-06-21 07:00:00,SUSHI3S/USDT,6.8813,7.0435,6.5789,6.9845,1217.72787941,8353.258323170792
1655791200,2022-06-21 06:00:00,SUSHI3S/USDT,6.7264,6.8803,6.4382,6.8803,624.58720039,4144.091200114365
1655787600,2022-06-21 05:00:00,SUSHI3S/USDT,7.4504,7.4504,6.39,6.8407,1366.35058611,9174.432577110759
1655784000,2022-06-21 04:00:00,SUSHI3S/USDT,7.371,7.7269,7.2897,7.5815,1064.76634096,7960.262763803881
1655780400,2022-06-21 03:00:00,SUSHI3S/USDT,7.8666,7.8666,7.236,7.3369,660.57636371,4964.943991312058
1655776800,2022-06-21 02:00:00,SUSHI3S/USDT,7.933,8.29,7.7604,7.7894,622.35553231,4995.363062687627
1655773200,2022-06-21 01:00:00,SUSHI3S/USDT,8.02,8.3015,7.784,7.8985,342.98011179,2778.535287466681
1655769600,2022-06-21 00:00:00,SUSHI3S/USDT,8.0121,8.5159,7.8615,8.1326,385.4789871,3152.758004686386
1655766000,2022-06-20 23:00:00,SUSHI3S/USDT,8.1371,8.3903,7.7982,7.7982,446.67564128,3595.966716524776
1655762400,2022-06-20 22:00:00,SUSHI3S/USDT,7.9527,8.5312,7.9527,8.1425,962.6689953,8001.02129063564
1655758800,2022-06-20 21:00:00,SUSHI3S/USDT,6.9355,8.2377,6.5526,8.0732,3074.17275811,22551.552902276211
1655755200,2022-06-20 20:00:00,SUSHI3S/USDT,9.715,10.0226,6.5513,6.9355,4488.05277674,34142.941701360398
1655751600,2022-06-20 19:00:00,SUSHI3S/USDT,9.578,10.1429,8.7859,9.7732,1001.28820606,9399.274423695148
1655748000,2022-06-20 18:00:00,SUSHI3S/USDT,9.1429,10.224,9.1429,9.6287,988.2611286,9811.731574122083
1655744400,2022-06-20 17:00:00,SUSHI3S/USDT,9.0279,9.2753,8.5,9.124,399.11972931,3546.596204663253
1655740800,2022-06-20 16:00:00,SUSHI3S/USDT,8.7884,9.5756,8.7884,9.5573,216.64395468,2019.247757051732
1655737200,2022-06-20 15:00:00,SUSHI3S/USDT,8.6844,9.4606,8.6372,8.6807,715.37976565,6352.61534686778
1655733600,2022-06-20 14:00:00,SUSHI3S/USDT,10.1609,10.1609,8,8.5822,1019.04534589,8997.934196864555
1655730000,2022-06-20 13:00:00,SUSHI3S/USDT,10.0935,10.3863,9.4809,10.3863,95.37522386,931.774695016745
1655726400,2022-06-20 12:00:00,SUSHI3S/USDT,9.7239,10.6315,9.7,10.1499,924.98652894,9482.499058814163
1655722800,2022-06-20 11:00:00,SUSHI3S/USDT,9.3981,9.8316,9.2567,9.7239,54.8703,533.26899702
1655719200,2022-06-20 10:00:00,SUSHI3S/USDT,10.4024,10.9503,9.2731,9.3532,590.48882372,5995.016788595706
1655715600,2022-06-20 09:00:00,SUSHI3S/USDT,10.6232,10.7614,10.1624,10.7355,995.8462942,10529.718817040081
1655712000,2022-06-20 08:00:00,SUSHI3S/USDT,11.2583,11.5477,10.3663,10.5674,297.41206713,3182.062899207101
1655708400,2022-06-20 07:00:00,SUSHI3S/USDT,11.4432,11.9291,11.2858,11.2858,579.81684884,6754.644749083652
1655704800,2022-06-20 06:00:00,SUSHI3S/USDT,12,12,10.58,11.252,1528.77593165,17217.552368277013
1655701200,2022-06-20 05:00:00,SUSHI3S/USDT,12.7856,12.9626,12.06,12.06,304.05703493,3810.762074929652
1655697600,2022-06-20 04:00:00,SUSHI3S/USDT,12.5455,12.7856,12.1941,12.7856,49.713,620.76005828
1655694000,2022-06-20 03:00:00,SUSHI3S/USDT,12.7457,12.8927,12.29,12.5455,228.33333167,2861.475273780305
1655690400,2022-06-20 02:00:00,SUSHI3S/USDT,12.83,13.3218,12.1941,12.9639,367.42856573,4684.779466326592
1655686800,2022-06-20 01:00:00,SUSHI3S/USDT,12.4855,13.0715,12.4855,12.8782,621.3591237,8004.719340389582
1655683200,2022-06-20 00:00:00,SUSHI3S/USDT,11.7963,12.6361,11.5447,12.6361,363.45066238,4400.760963120146
1655679600,2022-06-19 23:00:00,SUSHI3S/USDT,12.4668,12.9278,11.7963,11.7963,987.23588198,12012.863447232813
1655676000,2022-06-19 22:00:00,SUSHI3S/USDT,12.6399,13.0715,12.06,12.6054,691.26016402,8642.130538169546
1655672400,2022-06-19 21:00:00,SUSHI3S/USDT,12.2526,12.6399,11.9669,12.6399,568.82317197,7069.311092259649
1655668800,2022-06-19 20:00:00,SUSHI3S/USDT,13.4029,13.6176,11.6666,12.2526,1352.62505595,16640.77751856263
1655665200,2022-06-19 19:00:00,SUSHI3S/USDT,13.695,14.0945,13,13.4869,561.07904981,7614.203613894659
1655661600,2022-06-19 18:00:00,SUSHI3S/USDT,15.4516,15.4915,13.6951,13.6951,376.04007426,5392.669198327948
1655658000,2022-06-19 17:00:00,SUSHI3S/USDT,15.0814,15.9822,14.7706,15.4423,290.69475325,4542.687054201051
1655654400,2022-06-19 16:00:00,SUSHI3S/USDT,14.0702,15.4474,14.0539,15.1865,517.95686271,7687.512865129483
1655650800,2022-06-19 15:00:00,SUSHI3S/USDT,15.5373,15.8643,14.101,14.2662,1038.79696524,15363.482467880551
1655647200,2022-06-19 14:00:00,SUSHI3S/USDT,15.506,16.1876,15.2923,15.5691,179.13873505,2844.443772543786
1655643600,2022-06-19 13:00:00,SUSHI3S/USDT,15.3198,15.6455,15.0805,15.6455,316.0282654,4811.395408043036
1655640000,2022-06-19 12:00:00,SUSHI3S/USDT,15.6999,15.9885,14.8737,15.3231,1306.1599634,19860.696734449992
1655636400,2022-06-19 11:00:00,SUSHI3S/USDT,15.0048,15.7545,14.827,15.7543,502.25553133,7668.839828868347
1655632800,2022-06-19 10:00:00,SUSHI3S/USDT,17.8511,17.9754,14.7,14.9307,1181.86127302,18941.3019686921
1655629200,2022-06-19 09:00:00,SUSHI3S/USDT,18.56,18.5656,17.1135,17.7538,496.80066057,8753.336100857933
1655625600,2022-06-19 08:00:00,SUSHI3S/USDT,19.39,19.7714,18.3402,18.4685,564.81823001,10712.269334184136
1655622000,2022-06-19 07:00:00,SUSHI3S/USDT,19.3975,19.4468,18.0702,19.39,434.44074518,8184.924529801928
1655618400,2022-06-19 06:00:00,SUSHI3S/USDT,19.6949,19.9892,18.5728,19.3091,196.19461748,3730.60752189089
1655614800,2022-06-19 05:00:00,SUSHI3S/USDT,18.8375,20.2267,17.6153,19.5878,1530.50591253,28918.089965903977
1655611200,2022-06-19 04:00:00,SUSHI3S/USDT,19.6549,19.674,18.5225,18.7021,311.69392077,5967.46329614527
1655607600,2022-06-19 03:00:00,SUSHI3S/USDT,19.6456,19.8098,18.7021,19.8098,191.74482798,3687.388869915186
1655604000,2022-06-19 02:00:00,SUSHI3S/USDT,19.9892,20.5912,19.3536,19.5462,840.58172849,16862.616613009935
1655600400,2022-06-19 01:00:00,SUSHI3S/USDT,18.629,19.9854,18.4443,19.9854,735.50757017,14106.067511864031
1655596800,2022-06-19 00:00:00,SUSHI3S/USDT,18.0705,18.7239,17.0886,18.6521,549.8569924,9871.656449121843
1655593200,2022-06-18 23:00:00,SUSHI3S/USDT,18.0701,18.8375,17.8923,18.2267,700.15596477,12820.585471475465
1655589600,2022-06-18 22:00:00,SUSHI3S/USDT,19.0018,19.4013,17.6314,18.1597,950.28027842,17375.988648453718
1655586000,2022-06-18 21:00:00,SUSHI3S/USDT,20.4481,20.5912,18.3402,18.935,1060.0897135,20550.77769650909
1655582400,2022-06-18 20:00:00,SUSHI3S/USDT,20.3282,21.5446,19.2043,20.4681,1750.51548048,35878.223389401015
1655578800,2022-06-18 19:00:00,SUSHI3S/USDT,18.6521,20.3488,18.1914,20.2062,1475.13748257,28006.540463562146
1655575200,2022-06-18 18:00:00,SUSHI3S/USDT,18.6121,18.9699,17.9393,18.6102,1066.64488049,19800.534421288654
1655571600,2022-06-18 17:00:00,SUSHI3S/USDT,17.9051,18.8038,17.6149,18.5516,628.25407495,11482.21719179225
1655568000,2022-06-18 16:00:00,SUSHI3S/USDT,18.1006,18.3033,17.3273,17.9392,460.612,8189.36460237
1655564400,2022-06-18 15:00:00,SUSHI3S/USDT,18.1006,18.1006,17.6978,18.0939,588.8986595,10593.80641172005
1655560800,2022-06-18 14:00:00,SUSHI3S/USDT,17.4481,18.2,17.2075,17.9754,440.9961,7889.47852386
1655557200,2022-06-18 13:00:00,SUSHI3S/USDT,17.7276,17.9504,17.3644,17.5715,112.25470795,1984.286297068793
1655553600,2022-06-18 12:00:00,SUSHI3S/USDT,17.9754,18.1544,17.2417,17.5695,199.53894476,3545.721475009624
1655550000,2022-06-18 11:00:00,SUSHI3S/USDT,17.7276,17.9505,17.2075,17.9505,353.55910742,6258.558969987935
1655546400,2022-06-18 10:00:00,SUSHI3S/USDT,18.7565,18.7944,17.4586,17.5,614.51550591,10957.146215456933
1655542800,2022-06-18 09:00:00,SUSHI3S/USDT,19.0018,19.2667,18.3288,18.7021,477.56352907,8962.695953782235
1655539200,2022-06-18 08:00:00,SUSHI3S/USDT,18.8704,19.8325,17.8153,18.903,471.1163007,8938.963107225859
1655535600,2022-06-18 07:00:00,SUSHI3S/USDT,17.2422,19.1339,17.0631,18.6824,1571.11403128,28710.766828814614
1655532000,2022-06-18 06:00:00,SUSHI3S/USDT,15.1004,17.5278,14.4308,17.0342,908.77973641,14074.239617199119
1655528400,2022-06-18 05:00:00,SUSHI3S/USDT,14.9771,15.0916,14.7279,15.0916,118.8602,1785.67223483
1655524800,2022-06-18 04:00:00,SUSHI3S/USDT,15.2171,15.4255,14.7707,14.9771,157.61261089,2391.216276323695
1655521200,2022-06-18 03:00:00,SUSHI3S/USDT,15.0814,15.2164,14.567,15.1118,331.55056613,4958.842437347744
1655517600,2022-06-18 02:00:00,SUSHI3S/USDT,15.1674,15.6455,14.8735,15.2479,86.54154475,1321.600245119717
1655514000,2022-06-18 01:00:00,SUSHI3S/USDT,14.0985,15.1602,13.1405,15.0649,326.4708688,4673.489361231266
1655510400,2022-06-18 00:00:00,SUSHI3S/USDT,14.7858,14.8134,13.3255,14.0985,415.77334549,5789.678492675426
1655506800,2022-06-17 23:00:00,SUSHI3S/USDT,16.4245,16.4992,13.6,14.6965,958.60667577,13780.79623630924
1655503200,2022-06-17 22:00:00,SUSHI3S/USDT,15.2923,16.7457,15.0815,16.4245,283.63393827,4590.866207354173
1655499600,2022-06-17 21:00:00,SUSHI3S/USDT,15.3086,16.0857,15.1912,15.3699,181.17270056,2811.204609224696
1655496000,2022-06-17 20:00:00,SUSHI3S/USDT,17.5696,17.5696,14.0701,15.3231,1333.50554549,20823.768198044996
1655492400,2022-06-17 19:00:00,SUSHI3S/USDT,17.1145,18.0219,16.9703,17.5696,183.01203466,3227.944805570234
1655488800,2022-06-17 18:00:00,SUSHI3S/USDT,17.2075,17.2413,16.6227,17.2413,113.99347101,1926.386860334083
1655485200,2022-06-17 17:00:00,SUSHI3S/USDT,17.8925,17.8925,17.0885,17.4831,137.73999299,2414.996295127879
1655481600,2022-06-17 16:00:00,SUSHI3S/USDT,17.0045,17.9746,16.6205,17.9746,225.46245306,3965.166423558256
1655478000,2022-06-17 15:00:00,SUSHI3S/USDT,17.2075,17.4832,16.7363,16.7364,198.90009216,3413.125053006317
1655474400,2022-06-17 14:00:00,SUSHI3S/USDT,16.4245,17.971,16.4245,17.2316,221.45098587,3868.291539933402
1655470800,2022-06-17 13:00:00,SUSHI3S/USDT,17.9572,18.1563,16.1655,16.1655,614.74650356,10576.481292350088
1655467200,2022-06-17 12:00:00,SUSHI3S/USDT,16.7363,17.9754,16.3915,17.6919,155.73044602,2706.234596156785
1655463600,2022-06-17 11:00:00,SUSHI3S/USDT,16.4988,16.8869,15.6556,16.8869,450.92112712,7305.770609602806
1655460000,2022-06-17 10:00:00,SUSHI3S/USDT,17.7136,17.8981,16.5,16.5,147.6718,2506.69169917
1655456400,2022-06-17 09:00:00,SUSHI3S/USDT,17.2422,17.6959,16.8887,17.6959,179.1031268,3101.418754647613
1655452800,2022-06-17 08:00:00,SUSHI3S/USDT,16.8869,17.2422,16.3914,17.0885,58.86245097,998.547178780852
1655449200,2022-06-17 07:00:00,SUSHI3S/USDT,16.7461,17.123,16.2197,16.77,71.032997,1181.429130890438
1655445600,2022-06-17 06:00:00,SUSHI3S/USDT,17.3623,17.9636,16.6799,16.8869,393.80440342,6853.916986997496
1655442000,2022-06-17 05:00:00,SUSHI3S/USDT,17.7276,17.7276,17,17.1985,248.6919,4243.59860687
1655438400,2022-06-17 04:00:00,SUSHI3S/USDT,18.5349,18.5349,17.3927,17.7276,80.89114156,1455.732092832484
1655434800,2022-06-17 03:00:00,SUSHI3S/USDT,17.7276,18.6102,17.448,18.6102,146.63493367,2633.865869262004
1655431200,2022-06-17 02:00:00,SUSHI3S/USDT,16.9544,18.1562,16.7555,17.7276,351.22631146,6089.892420133312
1655427600,2022-06-17 01:00:00,SUSHI3S/USDT,18.8324,18.8324,16.853,17.0097,851.7872109,14891.746947847853
1655424000,2022-06-17 00:00:00,SUSHI3S/USDT,19.0942,19.9477,18.0304,18.8324,207.03725224,3961.738829923783
1655420400,2022-06-16 23:00:00,SUSHI3S/USDT,20.1173,20.6,19.0253,19.0253,529.81592865,10594.302876581521
1655416800,2022-06-16 22:00:00,SUSHI3S/USDT,18.8951,20.2266,18.8922,20.1185,208.88408109,4067.491922464062
1655413200,2022-06-16 21:00:00,SUSHI3S/USDT,18.478,18.8985,18.3167,18.8985,99.17542768,1827.08318645901
1655409600,2022-06-16 20:00:00,SUSHI3S/USDT,19.2286,19.3527,18.3168,18.5572,423.59804887,7979.408332963882
1655406000,2022-06-16 19:00:00,SUSHI3S/USDT,18.3719,19.6627,18.3167,19.4178,671.69455718,12844.509172667443
1655402400,2022-06-16 18:00:00,SUSHI3S/USDT,18.2267,18.6101,17.6919,18.2226,259.85965269,4715.149950143035
1655398800,2022-06-16 17:00:00,SUSHI3S/USDT,17.605,18.3536,17.448,18.1689,76.19988386,1371.399509049512
1655395200,2022-06-16 16:00:00,SUSHI3S/USDT,18.2267,18.8703,17.3284,17.3284,82.6754085,1491.17891459339
1655391600,2022-06-16 15:00:00,SUSHI3S/USDT,18.3167,18.4814,17.8151,17.9393,551.09923404,9966.941332990998
1655388000,2022-06-16 14:00:00,SUSHI3S/USDT,19.0018,19.3198,18.1901,18.4089,133.20370173,2480.839222275265
1655384400,2022-06-16 13:00:00,SUSHI3S/USDT,17.8151,19.0692,17.5,18.9373,325.26596272,5958.1193858124
1655380800,2022-06-16 12:00:00,SUSHI3S/USDT,18.5,18.7398,17.5695,17.9754,639.20253998,11624.627174800676
1655377200,2022-06-16 11:00:00,SUSHI3S/USDT,17.9874,18.7398,17.9392,18.5,787.00859849,14387.111349275246
1655373600,2022-06-16 10:00:00,SUSHI3S/USDT,18.1145,18.8704,17.3273,17.9393,949.32303545,17225.090647415142
1655370000,2022-06-16 09:00:00,SUSHI3S/USDT,16.4245,18.4813,16.4224,18.09,1066.59640542,18838.147124231368
1655366400,2022-06-16 08:00:00,SUSHI3S/USDT,16.5058,16.8615,16.0872,16.1654,520.96711868,8498.852861374557
1655362800,2022-06-16 07:00:00,SUSHI3S/USDT,16.0234,16.6198,15.5999,16.517,215.48883208,3484.272778162088
1655359200,2022-06-16 06:00:00,SUSHI3S/USDT,15.753,16.0238,15.1392,15.9747,917.77474868,14454.917515109066
1655355600,2022-06-16 05:00:00,SUSHI3S/USDT,15.2923,15.6455,15.0002,15.6455,273.1225424,4198.4068638792
1655352000,2022-06-16 04:00:00,SUSHI3S/USDT,15.0814,15.4994,14.455,15.4994,507.21241568,7635.951097780842
1655348400,2022-06-16 03:00:00,SUSHI3S/USDT,14.8735,15.5319,14.8735,15.1865,237.59512946,3564.627628199714
1655344800,2022-06-16 02:00:00,SUSHI3S/USDT,14.6948,15.111,14.3662,14.8735,639.71862833,9456.418917838858
1655341200,2022-06-16 01:00:00,SUSHI3S/USDT,13.5234,14.7672,13.0359,14.6576,630.42270519,8541.314615498207
1655337600,2022-06-16 00:00:00,SUSHI3S/USDT,13.8749,13.8781,12.85,13.4028,448.06469586,5960.769236289765
1655334000,2022-06-15 23:00:00,SUSHI3S/USDT,15.506,15.6455,12.8432,13.6849,1124.74521673,15735.018513344617
1655330400,2022-06-15 22:00:00,SUSHI3S/USDT,16.0536,16.198,14.8873,15.3988,849.84764506,13081.902378274605
1655326800,2022-06-15 21:00:00,SUSHI3S/USDT,18.4,18.4013,15.8323,16.25,555.46107091,9551.322676552606
1655323200,2022-06-15 20:00:00,SUSHI3S/USDT,18.0642,19.6295,18.0089,18.3719,644.42724596,12068.826634994491
1655319600,2022-06-15 19:00:00,SUSHI3S/USDT,18.8842,19.0154,16.6316,18.19,612.11843775,10999.964113347126
1655316000,2022-06-15 18:00:00,SUSHI3S/USDT,23.0634,24.7368,17.7674,18.8324,2025.03297115,42838.048040981246
1655312400,2022-06-15 17:00:00,SUSHI3S/USDT,24.6375,24.9091,21.7876,21.932,687.78291978,16054.16254713116
1655308800,2022-06-15 16:00:00,SUSHI3S/USDT,22.7598,24.731,22.5568,24.3466,285.82589791,6746.011301947097
1655305200,2022-06-15 15:00:00,SUSHI3S/USDT,23.2715,23.5637,22.5517,22.5517,390.28506588,8972.827174316437
1655301600,2022-06-15 14:00:00,SUSHI3S/USDT,22.2458,23.5637,21.1521,23.2715,523.87852168,11695.51929028752
1655298000,2022-06-15 13:00:00,SUSHI3S/USDT,24.0595,24.1739,22.1,22.5809,935.9178658,21499.889835050992
1655294400,2022-06-15 12:00:00,SUSHI3S/USDT,24.2363,24.4,23.2382,23.9803,203.87360762,4897.934266243003
1655290800,2022-06-15 11:00:00,SUSHI3S/USDT,25.5975,26.1493,23.6689,24.1208,424.58602882,10381.51551483856
1655287200,2022-06-15 10:00:00,SUSHI3S/USDT,26.5239,26.957,24.989,25.4752,1270.64393526,33093.137273544704
1655283600,2022-06-15 09:00:00,SUSHI3S/USDT,26.9534,27.6424,26.4622,26.8679,242.38675772,6582.064549852579
1655280000,2022-06-15 08:00:00,SUSHI3S/USDT,25.2509,27.6751,25.2508,26.9532,711.68164599,18843.604165747708
1655276400,2022-06-15 07:00:00,SUSHI3S/USDT,24.1627,25.2516,23.5877,25.2514,275.77667784,6712.143410715984
1655272800,2022-06-15 06:00:00,SUSHI3S/USDT,24.1627,24.909,23.9338,24.3995,103.58279389,2528.410037978252
1655269200,2022-06-15 05:00:00,SUSHI3S/USDT,23.114,24.7818,23.0523,24.6555,319.54227328,7652.752955877369
1655265600,2022-06-15 04:00:00,SUSHI3S/USDT,22.3978,24,22.0421,23.0523,406.35247729,9457.205354603108
1655262000,2022-06-15 03:00:00,SUSHI3S/USDT,20.7189,22.5261,20.1445,22.0879,278.20482702,6000.862635231526
1655258400,2022-06-15 02:00:00,SUSHI3S/USDT,19.6128,21.1707,19.5932,20.9401,249.94972244,5099.481800984429
1655254800,2022-06-15 01:00:00,SUSHI3S/USDT,20.8164,21.0573,19.3078,19.4297,161.07375805,3234.06190925118
1655251200,2022-06-15 00:00:00,SUSHI3S/USDT,20.2586,20.9038,19.7567,20.9038,228.47848841,4595.788140168759
1655247600,2022-06-14 23:00:00,SUSHI3S/USDT,22.1323,22.1323,19.4444,19.7884,631.10397503,13084.996310467228
1655244000,2022-06-14 22:00:00,SUSHI3S/USDT,24.1789,24.2152,22.1323,22.4515,291.35636322,6784.397225011666
1655240400,2022-06-14 21:00:00,SUSHI3S/USDT,21.92,24.8701,21.7642,23.9282,293.69101908,6907.157714862705
1655236800,2022-06-14 20:00:00,SUSHI3S/USDT,21.6728,22.8389,21.2316,22.222,244.57981104,5456.002074796079
1655233200,2022-06-14 19:00:00,SUSHI3S/USDT,21.8293,22.7054,21.201,21.201,405.42637155,8903.514611912479
1655229600,2022-06-14 18:00:00,SUSHI3S/USDT,21.209,21.7999,20.167,21.7998,165.76969244,3504.27958422007
1655226000,2022-06-14 17:00:00,SUSHI3S/USDT,21.2869,21.4919,19.8702,21.0573,58.87985616,1220.792334373495
1655222400,2022-06-14 16:00:00,SUSHI3S/USDT,19.8809,21.2948,18.1716,20.8524,736.52594958,14139.467824644246
1655218800,2022-06-14 15:00:00,SUSHI3S/USDT,20.7167,20.9038,18.7712,19.4331,249.90228731,4873.956434046261
1655215200,2022-06-14 14:00:00,SUSHI3S/USDT,20.1444,23.0406,19.7114,20.7167,781.33008004,16876.794192045433
1655211600,2022-06-14 13:00:00,SUSHI3S/USDT,21.2642,21.964,19.7749,20.7819,315.99669511,6434.938065057927
1655208000,2022-06-14 12:00:00,SUSHI3S/USDT,22.6853,23.893,20.4696,21.2855,462.97954625,10364.807425836806
1655204400,2022-06-14 11:00:00,SUSHI3S/USDT,21.9764,23.7475,21.9764,22.5697,241.34172041,5569.371920489658
1655200800,2022-06-14 10:00:00,SUSHI3S/USDT,21.8536,23.0888,21.0301,22.392,257.3016806,5673.945587880187
1655197200,2022-06-14 09:00:00,SUSHI3S/USDT,20.4179,21.8466,20.2519,21.5128,315.28880764,6611.146981710473
1655193600,2022-06-14 08:00:00,SUSHI3S/USDT,18.481,20.6987,18.3166,20.3394,365.99426256,7179.917256642112
1655190000,2022-06-14 07:00:00,SUSHI3S/USDT,18.872,21.3817,18.35,18.4812,429.95057279,8497.861816534876
1655186400,2022-06-14 06:00:00,SUSHI3S/USDT,19.2674,20.5095,18.722,19.6727,581.95335071,11420.943861627378
1655182800,2022-06-14 05:00:00,SUSHI3S/USDT,24.2118,24.2118,18.7295,19.0605,2275.25790766,46098.912752284866
1655179200,2022-06-14 04:00:00,SUSHI3S/USDT,22.2458,25.0826,21.2204,24.2135,689.72891366,15393.66957747654
1655175600,2022-06-14 03:00:00,SUSHI3S/USDT,26.4615,26.4615,22.0473,22.3492,871.14860574,20407.908768244345
1655172000,2022-06-14 02:00:00,SUSHI3S/USDT,27.9999,29.4531,26.2503,26.85,1907.12417092,51520.013511083121
1655168400,2022-06-14 01:00:00,SUSHI3S/USDT,23.68,27.9999,23.4499,27.835,1789.06245,46056.226615641466
1655164800,2022-06-14 00:00:00,SUSHI3S/USDT,22.3973,23.9802,20.506,23.6079,1149.01927578,25394.0713204055
1655161200,2022-06-13 23:00:00,SUSHI3S/USDT,24.2278,24.9341,22.1172,22.1172,1235.49714163,29334.960952754567
1655157600,2022-06-13 22:00:00,SUSHI3S/USDT,23.3536,24.5488,22.4164,24.3957,342.1936969,8155.214733068717
