https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MOVR,Volume USDT
1644019200,2022-02-05 00:00:00,MOVR/USDT,88.7096,94.0259,84.645,85.4912,50071.73308223,4415338.805818838331
1643932800,2022-02-04 00:00:00,MOVR/USDT,74.5092,94.4271,73.6544,88.7252,72876.58446063,6008088.203949652828
1643846400,2022-02-03 00:00:00,MOVR/USDT,74.0407,75.004,71.1346,74.6138,31828.40529098,2326487.72730202858
1643760000,2022-02-02 00:00:00,MOVR/USDT,76.1917,84.5741,72.9208,73.9033,73384.79345965,5680647.678739805637
1643673600,2022-02-01 00:00:00,MOVR/USDT,74.7877,79.2,74.2587,76.1917,55925.05226988,4264246.593359175252
1643587200,2022-01-31 00:00:00,MOVR/USDT,75.1786,76.9483,69.8259,74.925,40061.90178035,2922412.724620887691
1643500800,2022-01-30 00:00:00,MOVR/USDT,78.9683,79.9,72.7359,75.1943,33039.41860378,2542784.308649959171
1643414400,2022-01-29 00:00:00,MOVR/USDT,76.9491,81.1849,76.5187,78.9683,35584.23993863,2790770.251601107309
1643328000,2022-01-28 00:00:00,MOVR/USDT,73.3231,78.4433,70.8869,76.9084,41101.70618652,3062884.61519828264
1643241600,2022-01-27 00:00:00,MOVR/USDT,78.3325,78.6581,70.6646,73.1365,47658.93589385,3522799.066490534515
1643155200,2022-01-26 00:00:00,MOVR/USDT,78.2682,86.9294,76.9176,78.5474,54209.98391568,4380945.851571659921
1643068800,2022-01-25 00:00:00,MOVR/USDT,75.8397,80.2008,72.43,78.2584,47595.22477384,3648923.710164420847
1642982400,2022-01-24 00:00:00,MOVR/USDT,83.9067,84.551,67.3203,75.8286,81756.17748677,6070529.075715180055
1642896000,2022-01-23 00:00:00,MOVR/USDT,84.1597,93.4162,78.555,83.9594,36875.85057873,3136698.236377265288
1642809600,2022-01-22 00:00:00,MOVR/USDT,95.5293,97.5,80,84.1597,67246.93420559,5826359.673788332081
1642723200,2022-01-21 00:00:00,MOVR/USDT,119.692,121.3485,93.004,95.3782,74448.77631223,7816924.821711368857
1642636800,2022-01-20 00:00:00,MOVR/USDT,119.4723,135,114.6469,119.9128,60071.30705339,7532933.123107756825
1642550400,2022-01-19 00:00:00,MOVR/USDT,126.1112,128,116,119.4,45326.91940091,5502163.088533536636
1642464000,2022-01-18 00:00:00,MOVR/USDT,137.2527,138.4009,122.6839,126.3333,42709.73530508,5466212.009446258493
1642377600,2022-01-17 00:00:00,MOVR/USDT,149.9916,149.9916,132,137.5095,45198.69735832,6261836.766960520803
1642291200,2022-01-16 00:00:00,MOVR/USDT,154.2034,154.341,147.2,149.7582,26942.62562949,4046342.046946531027
1642204800,2022-01-15 00:00:00,MOVR/USDT,157.3265,159.8311,151.7492,153.972,24274.07383842,3775555.378370839966
1642118400,2022-01-14 00:00:00,MOVR/USDT,160.3,163.3999,153.51,157.3264,28870.52161628,4586067.455127468392
1642032000,2022-01-13 00:00:00,MOVR/USDT,169.9405,179,159.4181,160.3834,46498.8135218,7868348.205548887281
1641945600,2022-01-12 00:00:00,MOVR/USDT,165.5789,174.9636,163.1082,169.9051,36613.47131059,6207775.11553813786
1641859200,2022-01-11 00:00:00,MOVR/USDT,155.9252,175,152.286,165.5789,58717.10151742,9745796.00333096867
1641772800,2022-01-10 00:00:00,MOVR/USDT,159.7134,165.326,144.986,155.8375,37440.31323249,5801550.90923757401
1641686400,2022-01-09 00:00:00,MOVR/USDT,155.9311,166.4019,155.6653,159.6287,22162.30484042,3580870.068001867715
1641600000,2022-01-08 00:00:00,MOVR/USDT,162.7919,173.563,150.1,155.8091,37086.39268341,5977778.639318778203
1641513600,2022-01-07 00:00:00,MOVR/USDT,185.3534,187.9251,154.8612,163.0926,66300.83413699,11257173.098243468978
1641427200,2022-01-06 00:00:00,MOVR/USDT,197,204.8539,176.001,185.3421,51976.58773288,9831045.865419917747
1641340800,2022-01-05 00:00:00,MOVR/USDT,185.7773,213,184.3386,197.3757,90522.61806718,17959194.992369328945
1641254400,2022-01-04 00:00:00,MOVR/USDT,192.2582,193.4794,183.7348,186.054,28380.78428505,5340417.828143254529
1641168000,2022-01-03 00:00:00,MOVR/USDT,199.6052,201.3,186.0001,192.6982,28913.19204418,5592286.22488360785
1641081600,2022-01-02 00:00:00,MOVR/USDT,188.3785,207.061,188,199.3768,38238.20288589,7547018.604565819423
1640995200,2022-01-01 00:00:00,MOVR/USDT,182.4031,194.5,182.2442,188.1905,23009.60327686,4324546.097255335907
1640908800,2021-12-31 00:00:00,MOVR/USDT,186.3262,193.4433,180.1939,182.0959,29503.9137646,5516221.466752477845
1640822400,2021-12-30 00:00:00,MOVR/USDT,183.4599,194.36,180.12,186.3429,37940.99318118,7073709.717159744777
1640736000,2021-12-29 00:00:00,MOVR/USDT,190.1696,203,181.01,183.4599,35992.87847136,6896877.759452159783
1640649600,2021-12-28 00:00:00,MOVR/USDT,212.0001,218.3368,181.7199,190.1697,62164.92283646,12437944.525993708384
