https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MANA3S,Volume USDT
1661367600,2022-08-24 19:00:00,MANA3S/USDT,0.5678,0.5678,0.5511,0.559,1162.32554494,647.41402206208
1661364000,2022-08-24 18:00:00,MANA3S/USDT,0.5651,0.568,0.5626,0.568,338.4513,191.96713478
1661360400,2022-08-24 17:00:00,MANA3S/USDT,0.564,0.5703,0.564,0.5665,364.12045957,206.01337384748
1661356800,2022-08-24 16:00:00,MANA3S/USDT,0.5633,0.5636,0.5502,0.5636,520.6947,290.83804808
1661353200,2022-08-24 15:00:00,MANA3S/USDT,0.5909,0.5909,0.558,0.558,7193.86946969,4103.867984618742
1661349600,2022-08-24 14:00:00,MANA3S/USDT,0.5918,0.5941,0.5792,0.5918,694.09290915,407.908337209904
1661346000,2022-08-24 13:00:00,MANA3S/USDT,0.573,0.5929,0.573,0.5859,1474.9106,861.30969129
1661342400,2022-08-24 12:00:00,MANA3S/USDT,0.5792,0.5828,0.5764,0.5764,928.66005108,537.804074132107
1661338800,2022-08-24 11:00:00,MANA3S/USDT,0.6007,0.6007,0.5719,0.5719,2925.7515,1678.57798125
1661335200,2022-08-24 10:00:00,MANA3S/USDT,0.5931,0.6015,0.5858,0.6015,377.1739,222.81598789
1661331600,2022-08-24 09:00:00,MANA3S/USDT,0.5955,0.5975,0.5953,0.5953,604.2956,360.88052968
1661328000,2022-08-24 08:00:00,MANA3S/USDT,0.6117,0.6117,0.5938,0.6015,892.49863282,534.171483555994
1661324400,2022-08-24 07:00:00,MANA3S/USDT,0.5955,0.6227,0.5955,0.6101,509.1365,312.59901189
1661320800,2022-08-24 06:00:00,MANA3S/USDT,0.6003,0.6113,0.5955,0.5955,268.9409,162.19446003
1661317200,2022-08-24 05:00:00,MANA3S/USDT,0.6151,0.6168,0.5987,0.6049,4135.8017,2533.22744388
1661313600,2022-08-24 04:00:00,MANA3S/USDT,0.6302,0.6302,0.6151,0.6178,2111.07787753,1316.244534949406
1661310000,2022-08-24 03:00:00,MANA3S/USDT,0.6344,0.6378,0.6292,0.6292,1607.3355,1016.3465705
1661306400,2022-08-24 02:00:00,MANA3S/USDT,0.6303,0.6315,0.6218,0.63,1624.69485884,1018.446014706244
1661302800,2022-08-24 01:00:00,MANA3S/USDT,0.6122,0.6406,0.6084,0.6343,9811.80453127,6087.320509742338
1661299200,2022-08-24 00:00:00,MANA3S/USDT,0.5832,0.6152,0.5812,0.6113,1631.8895,988.19315218
1661295600,2022-08-23 23:00:00,MANA3S/USDT,0.5949,0.5949,0.5811,0.5889,1514.9515,889.35588195
1661292000,2022-08-23 22:00:00,MANA3S/USDT,0.5955,0.5964,0.5931,0.5964,1168.1424,695.0060717
1661288400,2022-08-23 21:00:00,MANA3S/USDT,0.6003,0.6063,0.6003,0.6003,129.1691,77.83229043
1661284800,2022-08-23 20:00:00,MANA3S/USDT,0.5986,0.6063,0.5925,0.6051,2079.05065591,1246.521955907632
1661281200,2022-08-23 19:00:00,MANA3S/USDT,0.5984,0.6045,0.5983,0.6039,989.5372,596.45162277
1661277600,2022-08-23 18:00:00,MANA3S/USDT,0.6089,0.6089,0.5914,0.6015,889.6336,533.75354142
1661274000,2022-08-23 17:00:00,MANA3S/USDT,0.6073,0.6136,0.6027,0.6136,2710.3373,1640.19436262
1661270400,2022-08-23 16:00:00,MANA3S/USDT,0.606,0.6162,0.606,0.6097,2855.18241981,1738.819339177682
1661266800,2022-08-23 15:00:00,MANA3S/USDT,0.6062,0.6112,0.5931,0.5995,7983.53690764,4815.153789407548
1661263200,2022-08-23 14:00:00,MANA3S/USDT,0.5861,0.6041,0.5809,0.6041,1173.5453,686.58711696
1661259600,2022-08-23 13:00:00,MANA3S/USDT,0.6111,0.6118,0.5906,0.5918,2658.76758298,1592.574356386516
1661256000,2022-08-23 12:00:00,MANA3S/USDT,0.5988,0.6126,0.5906,0.6126,2247.19986379,1358.876218101504
1661252400,2022-08-23 11:00:00,MANA3S/USDT,0.6117,0.6162,0.5956,0.5956,597.48530737,363.525869948229
1661248800,2022-08-23 10:00:00,MANA3S/USDT,0.6002,0.614,0.6002,0.6066,5262.90697978,3196.526741133956
1661245200,2022-08-23 09:00:00,MANA3S/USDT,0.6031,0.6191,0.5977,0.6002,4085.68644255,2481.072666820547
1661241600,2022-08-23 08:00:00,MANA3S/USDT,0.6201,0.6201,0.5931,0.5955,3423.0784,2076.98401881
1661238000,2022-08-23 07:00:00,MANA3S/USDT,0.6307,0.6307,0.6201,0.6201,413.7404,259.2638232
1661234400,2022-08-23 06:00:00,MANA3S/USDT,0.6584,0.659,0.6292,0.6328,6617.79509603,4273.115029376174
1661230800,2022-08-23 05:00:00,MANA3S/USDT,0.6015,0.6587,0.6015,0.6587,8262.51431197,5249.595812008771
1661227200,2022-08-23 04:00:00,MANA3S/USDT,0.5976,0.6004,0.5955,0.5985,1533.82148106,915.494233245005
1661223600,2022-08-23 03:00:00,MANA3S/USDT,0.587,0.6054,0.5821,0.6054,4477.66877876,2642.140535712933
1661220000,2022-08-23 02:00:00,MANA3S/USDT,0.5876,0.5876,0.5866,0.5866,5507.19112998,3233.87044664826
1661216400,2022-08-23 01:00:00,MANA3S/USDT,0.5975,0.5996,0.5862,0.5883,2775.58542187,1658.371878044128
1661212800,2022-08-23 00:00:00,MANA3S/USDT,0.5995,0.6019,0.582,0.6015,4207.89725332,2489.51611930403
1661209200,2022-08-22 23:00:00,MANA3S/USDT,0.6241,0.6241,0.6002,0.6002,5770.99585646,3567.813985414651
1661205600,2022-08-22 22:00:00,MANA3S/USDT,0.6304,0.6304,0.6145,0.6242,10957.50870933,6795.744925329737
1661202000,2022-08-22 21:00:00,MANA3S/USDT,0.6331,0.6387,0.6273,0.6387,15786.67893703,10005.373627922208
1661198400,2022-08-22 20:00:00,MANA3S/USDT,0.6406,0.6409,0.6225,0.6334,3943.72813669,2479.532876683215
1661194800,2022-08-22 19:00:00,MANA3S/USDT,0.6433,0.6514,0.6367,0.6467,18118.84519841,11716.955310994609
1661191200,2022-08-22 18:00:00,MANA3S/USDT,0.6366,0.651,0.6365,0.6485,2292.5021,1469.3600244
1661187600,2022-08-22 17:00:00,MANA3S/USDT,0.6284,0.6332,0.6246,0.6313,6065.73597559,3828.820159094377
1661184000,2022-08-22 16:00:00,MANA3S/USDT,0.6159,0.6275,0.6101,0.6275,7424.98051472,4596.851970477024
1661180400,2022-08-22 15:00:00,MANA3S/USDT,0.6354,0.6367,0.6145,0.6175,3688.1938,2286.36011689
1661176800,2022-08-22 14:00:00,MANA3S/USDT,0.6218,0.6447,0.62,0.6418,4358.4022,2763.16723005
1661173200,2022-08-22 13:00:00,MANA3S/USDT,0.6252,0.6454,0.6187,0.6201,3620.01370759,2269.68425502688
1661169600,2022-08-22 12:00:00,MANA3S/USDT,0.6183,0.6373,0.6145,0.632,7716.3904849,4768.818006198532
1661166000,2022-08-22 11:00:00,MANA3S/USDT,0.6134,0.625,0.6101,0.6183,2496.8257,1539.02752933
1661162400,2022-08-22 10:00:00,MANA3S/USDT,0.627,0.6292,0.6124,0.6134,3234.5288,2011.59913937
1661158800,2022-08-22 09:00:00,MANA3S/USDT,0.6309,0.6367,0.6244,0.6244,1736.32512163,1097.536288456649
1661155200,2022-08-22 08:00:00,MANA3S/USDT,0.6217,0.6523,0.6217,0.6342,9492.96172473,6034.744336608416
1661151600,2022-08-22 07:00:00,MANA3S/USDT,0.6045,0.6229,0.5955,0.6217,2777.01307112,1693.287881324496
1661148000,2022-08-22 06:00:00,MANA3S/USDT,0.5759,0.6054,0.5759,0.6054,6195.97711717,3647.611531300999
1661144400,2022-08-22 05:00:00,MANA3S/USDT,0.5725,0.5725,0.5677,0.5688,663.346,379.24533726
1661140800,2022-08-22 04:00:00,MANA3S/USDT,0.5776,0.5879,0.5715,0.5717,2041.57684856,1182.625245446448
1661137200,2022-08-22 03:00:00,MANA3S/USDT,0.5654,0.5772,0.5654,0.5772,4461.0326,2542.05447885
1661133600,2022-08-22 02:00:00,MANA3S/USDT,0.569,0.5776,0.5647,0.5647,1352.5706,774.90767314
1661130000,2022-08-22 01:00:00,MANA3S/USDT,0.5736,0.5797,0.5673,0.5692,3582.13734,2052.481201418564
1661126400,2022-08-22 00:00:00,MANA3S/USDT,0.5591,0.5743,0.558,0.5728,4241.13029171,2401.459262498949
1661122800,2022-08-21 23:00:00,MANA3S/USDT,0.5466,0.5545,0.5402,0.5545,5245.57824178,2880.92263893998
1661119200,2022-08-21 22:00:00,MANA3S/USDT,0.55,0.5803,0.5451,0.5451,3247.30932884,1837.154265747984
1661115600,2022-08-21 21:00:00,MANA3S/USDT,0.554,0.5545,0.5358,0.5408,8683.72770418,4742.1265419372
1661112000,2022-08-21 20:00:00,MANA3S/USDT,0.5581,0.562,0.5393,0.5531,5803.17298578,3211.594998711594
1661108400,2022-08-21 19:00:00,MANA3S/USDT,0.5586,0.5617,0.5532,0.5591,2836.64115743,1576.102605608711
1661104800,2022-08-21 18:00:00,MANA3S/USDT,0.5591,0.5628,0.5558,0.5594,6430.6945,3591.57928629
1661101200,2022-08-21 17:00:00,MANA3S/USDT,0.5501,0.5545,0.5425,0.5545,9424.955629,5202.0596182605
1661097600,2022-08-21 16:00:00,MANA3S/USDT,0.5671,0.574,0.5423,0.5545,12619.24224074,7042.352141640634
1661094000,2022-08-21 15:00:00,MANA3S/USDT,0.5746,0.5754,0.5685,0.5728,1434.50790837,822.76628022394
1661090400,2022-08-21 14:00:00,MANA3S/USDT,0.5774,0.5829,0.5756,0.5756,1409.0024,814.73199806
1661086800,2022-08-21 13:00:00,MANA3S/USDT,0.573,0.5793,0.573,0.5793,4476.02192402,2571.019491034202
1661083200,2022-08-21 12:00:00,MANA3S/USDT,0.5624,0.5762,0.5552,0.5683,2739.69049873,1570.310240812963
1661079600,2022-08-21 11:00:00,MANA3S/USDT,0.5626,0.5631,0.5611,0.5624,1690.5382,950.69880546
1661076000,2022-08-21 10:00:00,MANA3S/USDT,0.5682,0.5728,0.5625,0.5683,892.6478,506.88005585
1661072400,2022-08-21 09:00:00,MANA3S/USDT,0.5718,0.5736,0.5608,0.5608,468.9878,266.1759861
1661068800,2022-08-21 08:00:00,MANA3S/USDT,0.5671,0.5783,0.5503,0.5783,2121.52472941,1191.351723877803
1661065200,2022-08-21 07:00:00,MANA3S/USDT,0.6053,0.6108,0.5671,0.5718,1746.9671,1032.25026731
1661061600,2022-08-21 06:00:00,MANA3S/USDT,0.5971,0.6134,0.5931,0.6109,2281.6129,1366.64068655
1661058000,2022-08-21 05:00:00,MANA3S/USDT,0.599,0.6015,0.599,0.6015,426.5534,255.63220551
1661054400,2022-08-21 04:00:00,MANA3S/USDT,0.602,0.602,0.5931,0.5971,388.6634,231.93372198
1661050800,2022-08-21 03:00:00,MANA3S/USDT,0.594,0.606,0.5934,0.606,1667.2475429,992.570073658313
1661047200,2022-08-21 02:00:00,MANA3S/USDT,0.5838,0.5927,0.5838,0.5925,8097.8413,4760.57763133
1661043600,2022-08-21 01:00:00,MANA3S/USDT,0.6043,0.6056,0.5842,0.5842,902.1729,543.84161261
1661040000,2022-08-21 00:00:00,MANA3S/USDT,0.5955,0.6063,0.5906,0.6063,1009.2263,605.54786436
1661036400,2022-08-20 23:00:00,MANA3S/USDT,0.6027,0.6084,0.5876,0.5963,1427.7072,853.1208702
1661032800,2022-08-20 22:00:00,MANA3S/USDT,0.5983,0.6063,0.5937,0.6012,1319.76220318,792.96449988638
1661029200,2022-08-20 21:00:00,MANA3S/USDT,0.637,0.6418,0.5941,0.5941,4879.9296147,3038.09419773636
1661025600,2022-08-20 20:00:00,MANA3S/USDT,0.6157,0.6417,0.5962,0.6387,11993.22794489,7314.396671879859
1661022000,2022-08-20 19:00:00,MANA3S/USDT,0.6122,0.6364,0.6084,0.6191,24153.60319927,14866.188934836215
1661018400,2022-08-20 18:00:00,MANA3S/USDT,0.5832,0.6121,0.5782,0.6121,9025.17191058,5350.698489706438
1661014800,2022-08-20 17:00:00,MANA3S/USDT,0.5789,0.5941,0.5764,0.581,14709.57242357,8594.980455546596
1661011200,2022-08-20 16:00:00,MANA3S/USDT,0.5644,0.5803,0.5624,0.5767,15844.38224424,9034.076675088754
1661007600,2022-08-20 15:00:00,MANA3S/USDT,0.5636,0.5776,0.5636,0.5652,8015.89527952,4573.318234108944
1661004000,2022-08-20 14:00:00,MANA3S/USDT,0.5535,0.5624,0.5535,0.5624,2751.9509,1538.59994543
1661000400,2022-08-20 13:00:00,MANA3S/USDT,0.5596,0.5629,0.5595,0.5595,1915.631,1073.26258532
1660996800,2022-08-20 12:00:00,MANA3S/USDT,0.5469,0.5614,0.5469,0.5591,4358.63083021,2407.897453347919
1660993200,2022-08-20 11:00:00,MANA3S/USDT,0.5472,0.5472,0.5469,0.5469,2309.34642317,1263.093518831673
1660989600,2022-08-20 10:00:00,MANA3S/USDT,0.55,0.5591,0.549,0.549,611.2364,340.63232819
1660986000,2022-08-20 09:00:00,MANA3S/USDT,0.5498,0.5561,0.5466,0.5507,8441.5069,4660.1629044
1660982400,2022-08-20 08:00:00,MANA3S/USDT,0.5373,0.5501,0.5373,0.5501,6877.4893,3729.35432846
1660978800,2022-08-20 07:00:00,MANA3S/USDT,0.5391,0.5428,0.5315,0.5383,4238.4256,2278.16516037
1660975200,2022-08-20 06:00:00,MANA3S/USDT,0.5628,0.5628,0.5402,0.5402,1717.3253,960.86040949
1660971600,2022-08-20 05:00:00,MANA3S/USDT,0.5532,0.5687,0.5509,0.5687,8447.45978469,4715.830541386729
1660968000,2022-08-20 04:00:00,MANA3S/USDT,0.5626,0.5708,0.5532,0.5532,1919.7872,1082.18173545
1660964400,2022-08-20 03:00:00,MANA3S/USDT,0.5683,0.5728,0.5581,0.5666,1876.369,1066.2053497
1660960800,2022-08-20 02:00:00,MANA3S/USDT,0.57,0.5728,0.5566,0.5626,11111.1453,6276.71864843
1660957200,2022-08-20 01:00:00,MANA3S/USDT,0.5715,0.5728,0.558,0.5728,6482.559,3679.40183343
1660953600,2022-08-20 00:00:00,MANA3S/USDT,0.572,0.5785,0.5454,0.5728,12718.96336867,7145.47902033983
1660950000,2022-08-19 23:00:00,MANA3S/USDT,0.5764,0.5999,0.5627,0.5764,25088.8873,14469.91699851
1660946400,2022-08-19 22:00:00,MANA3S/USDT,0.586,0.587,0.5615,0.5779,5983.4776,3442.60102107
1660942800,2022-08-19 21:00:00,MANA3S/USDT,0.5597,0.5877,0.5535,0.5875,1815.4910906,1032.233853732915
1660939200,2022-08-19 20:00:00,MANA3S/USDT,0.5471,0.5655,0.5471,0.5536,3773.5503,2105.09549168
1660935600,2022-08-19 19:00:00,MANA3S/USDT,0.5582,0.5662,0.5414,0.5501,4588.44861436,2537.031635060746
1660932000,2022-08-19 18:00:00,MANA3S/USDT,0.5566,0.559,0.5501,0.551,693.89074471,386.0334493957
1660928400,2022-08-19 17:00:00,MANA3S/USDT,0.5462,0.559,0.5425,0.559,4976.4649,2726.70278606
1660924800,2022-08-19 16:00:00,MANA3S/USDT,0.5627,0.5647,0.5402,0.5456,20448.0416116,11276.056870371505
1660921200,2022-08-19 15:00:00,MANA3S/USDT,0.5728,0.5728,0.5605,0.5605,3738.39106386,2111.74125794599
1660917600,2022-08-19 14:00:00,MANA3S/USDT,0.5693,0.5693,0.558,0.5687,5002.606,2813.25084875
1660914000,2022-08-19 13:00:00,MANA3S/USDT,0.56,0.573,0.5548,0.5722,5399.0605698,3039.6900418054
1660910400,2022-08-19 12:00:00,MANA3S/USDT,0.5728,0.5878,0.5537,0.5596,2729.10711318,1561.66181969456
1660906800,2022-08-19 11:00:00,MANA3S/USDT,0.5704,0.589,0.5626,0.5628,8436.21533537,4842.593164266528
1660903200,2022-08-19 10:00:00,MANA3S/USDT,0.5641,0.5708,0.5566,0.5694,14318.60154592,8033.028199499688
1660899600,2022-08-19 09:00:00,MANA3S/USDT,0.5649,0.5748,0.5595,0.5659,6506.0258,3671.64164963
1660896000,2022-08-19 08:00:00,MANA3S/USDT,0.5541,0.5799,0.5541,0.5683,7978.08,4524.69681775
1660892400,2022-08-19 07:00:00,MANA3S/USDT,0.5604,0.5671,0.5501,0.5535,9620.01644983,5378.212643139749
1660888800,2022-08-19 06:00:00,MANA3S/USDT,0.5002,0.5869,0.4968,0.5605,11071.544302,5924.088933619447
1660885200,2022-08-19 05:00:00,MANA3S/USDT,0.502,0.502,0.4965,0.4972,4978.3386,2488.860645
1660881600,2022-08-19 04:00:00,MANA3S/USDT,0.5049,0.5127,0.502,0.502,9990.1993,5041.54058325
1660878000,2022-08-19 03:00:00,MANA3S/USDT,0.5094,0.513,0.5008,0.5017,11917.41123009,6073.021106809633
1660874400,2022-08-19 02:00:00,MANA3S/USDT,0.5147,0.5147,0.5017,0.511,6336.22098549,3216.995809549272
1660870800,2022-08-19 01:00:00,MANA3S/USDT,0.4998,0.5254,0.4998,0.5216,7696.74957951,3920.531555021519
1660867200,2022-08-19 00:00:00,MANA3S/USDT,0.4639,0.4966,0.4559,0.4966,8178.2461,3915.63447364
1660863600,2022-08-18 23:00:00,MANA3S/USDT,0.4066,0.4838,0.4064,0.4639,27950.89927236,12616.413483278799
1660860000,2022-08-18 22:00:00,MANA3S/USDT,0.4014,0.4014,0.4014,0.4014,33.2914,13.36316796
1660856400,2022-08-18 21:00:00,MANA3S/USDT,0.3956,0.4014,0.3941,0.3947,1756.6442,694.78565805
1660852800,2022-08-18 20:00:00,MANA3S/USDT,0.3976,0.403,0.3975,0.3975,14811.2397941,5939.41199072174
1660849200,2022-08-18 19:00:00,MANA3S/USDT,0.4053,0.4053,0.3956,0.4014,2917.60267858,1162.989724575464
1660845600,2022-08-18 18:00:00,MANA3S/USDT,0.3994,0.4081,0.3993,0.4007,823.27296684,332.054850486104
1660842000,2022-08-18 17:00:00,MANA3S/USDT,0.397,0.4014,0.3935,0.4014,4011.6374,1580.810146
1660838400,2022-08-18 16:00:00,MANA3S/USDT,0.3855,0.4079,0.3837,0.3973,1656.08275629,661.853790961032
1660834800,2022-08-18 15:00:00,MANA3S/USDT,0.3909,0.3909,0.3909,0.3909,0,0
1660831200,2022-08-18 14:00:00,MANA3S/USDT,0.3925,0.3943,0.3855,0.3909,4676.47771434,1824.797688819846
1660827600,2022-08-18 13:00:00,MANA3S/USDT,0.379,0.392,0.3756,0.392,1973.76667897,759.48642995624
1660824000,2022-08-18 12:00:00,MANA3S/USDT,0.3855,0.3864,0.3793,0.3811,1044.812,400.12508972
1660820400,2022-08-18 11:00:00,MANA3S/USDT,0.3912,0.3918,0.3897,0.3917,461.7032,180.51888971
1660816800,2022-08-18 10:00:00,MANA3S/USDT,0.3855,0.3904,0.3828,0.3868,1062.7475,410.20222572
1660813200,2022-08-18 09:00:00,MANA3S/USDT,0.3924,0.3924,0.3891,0.3891,168.6105,66.05651731
1660809600,2022-08-18 08:00:00,MANA3S/USDT,0.3888,0.3987,0.3888,0.3987,73.9759,29.11696821
1660806000,2022-08-18 07:00:00,MANA3S/USDT,0.4008,0.4008,0.3905,0.3925,181.13704371,71.319219548968
1660802400,2022-08-18 06:00:00,MANA3S/USDT,0.3934,0.3993,0.3926,0.3993,2024.6357,799.35860692
1660798800,2022-08-18 05:00:00,MANA3S/USDT,0.4024,0.403,0.3865,0.3941,10656.68987444,4180.17467661932
1660795200,2022-08-18 04:00:00,MANA3S/USDT,0.3966,0.4013,0.3966,0.4013,1035.7659,414.07165983
1660791600,2022-08-18 03:00:00,MANA3S/USDT,0.4031,0.4031,0.398,0.3987,752.34054854,301.060870116474
1660788000,2022-08-18 02:00:00,MANA3S/USDT,0.4,0.4153,0.4,0.4,6978.45124437,2810.702145946761
1660784400,2022-08-18 01:00:00,MANA3S/USDT,0.3975,0.4,0.3911,0.3911,3554.1363,1416.07178248
1660780800,2022-08-18 00:00:00,MANA3S/USDT,0.4038,0.4179,0.3983,0.3983,13697.23232539,5661.219703024302
1660777200,2022-08-17 23:00:00,MANA3S/USDT,0.404,0.41,0.4028,0.4043,8025.1994921,3258.02407246574
1660773600,2022-08-17 22:00:00,MANA3S/USDT,0.4053,0.4062,0.3999,0.4037,2380.94326375,961.7279536085
1660770000,2022-08-17 21:00:00,MANA3S/USDT,0.3839,0.41,0.3839,0.3983,8072.7205973,3268.156607569554
1660766400,2022-08-17 20:00:00,MANA3S/USDT,0.393,0.3963,0.3831,0.3841,5284.72321045,2032.205673308088
1660762800,2022-08-17 19:00:00,MANA3S/USDT,0.3846,0.3925,0.3846,0.392,2553.9647065,997.7078322099
1660759200,2022-08-17 18:00:00,MANA3S/USDT,0.3809,0.3884,0.3739,0.3827,4977.7445,1900.70859879
1660755600,2022-08-17 17:00:00,MANA3S/USDT,0.3939,0.3939,0.381,0.381,5403.28214481,2083.977186033116
1660752000,2022-08-17 16:00:00,MANA3S/USDT,0.3932,0.3971,0.3862,0.3906,2033.9222,795.68918595
1660748400,2022-08-17 15:00:00,MANA3S/USDT,0.3937,0.3971,0.39,0.3971,4799.22400894,1885.298512807558
1660744800,2022-08-17 14:00:00,MANA3S/USDT,0.389,0.3971,0.3849,0.3971,4821.5825977,1886.31276373759
1660741200,2022-08-17 13:00:00,MANA3S/USDT,0.369,0.3945,0.369,0.3904,13466.21556777,5166.967829203019
1660737600,2022-08-17 12:00:00,MANA3S/USDT,0.3452,0.3769,0.345,0.366,7793.28903817,2828.656377234237
1660734000,2022-08-17 11:00:00,MANA3S/USDT,0.3438,0.3484,0.3422,0.3484,652.731,224.80552246
1660730400,2022-08-17 10:00:00,MANA3S/USDT,0.3427,0.3496,0.3427,0.3438,1207.562,420.03470513
1660726800,2022-08-17 09:00:00,MANA3S/USDT,0.341,0.3411,0.3366,0.3399,1706.5811,581.11584906
1660723200,2022-08-17 08:00:00,MANA3S/USDT,0.3445,0.3484,0.3412,0.3437,241.81552246,83.663608829502
1660719600,2022-08-17 07:00:00,MANA3S/USDT,0.3212,0.3482,0.3212,0.3458,5824.46046793,1967.489530864439
1660716000,2022-08-17 06:00:00,MANA3S/USDT,0.3181,0.3187,0.3141,0.3187,2965.8478,933.97887549
1660712400,2022-08-17 05:00:00,MANA3S/USDT,0.3218,0.3239,0.3185,0.3185,1818.4863,587.09160845
1660708800,2022-08-17 04:00:00,MANA3S/USDT,0.3221,0.3265,0.3219,0.3219,2286.9286,737.9685445
1660705200,2022-08-17 03:00:00,MANA3S/USDT,0.3259,0.3265,0.3233,0.3233,373.7346,121.05313707
1660701600,2022-08-17 02:00:00,MANA3S/USDT,0.3345,0.3345,0.325,0.3291,289.6524,95.46323574
1660698000,2022-08-17 01:00:00,MANA3S/USDT,0.3289,0.3317,0.3264,0.3317,238.2145,78.28588791
1660694400,2022-08-17 00:00:00,MANA3S/USDT,0.3451,0.3451,0.3294,0.3294,5031.5801,1703.98957552
1660690800,2022-08-16 23:00:00,MANA3S/USDT,0.3452,0.3483,0.34,0.3483,14943.29528249,5123.013349685787
1660687200,2022-08-16 22:00:00,MANA3S/USDT,0.3405,0.3472,0.3405,0.3434,4449.37994787,1532.19133540914
1660683600,2022-08-16 21:00:00,MANA3S/USDT,0.3391,0.3405,0.3391,0.3405,6663.2529941,2267.74959881105
1660680000,2022-08-16 20:00:00,MANA3S/USDT,0.3399,0.3406,0.3365,0.3365,10681.7704,3623.95693915
1660676400,2022-08-16 19:00:00,MANA3S/USDT,0.3382,0.3421,0.3362,0.3391,328.23628196,110.983334625422
1660672800,2022-08-16 18:00:00,MANA3S/USDT,0.3318,0.3513,0.3285,0.3404,12475.49534346,4301.614869830826
1660669200,2022-08-16 17:00:00,MANA3S/USDT,0.3376,0.3404,0.3332,0.3349,6590.8544,2218.07910572
1660665600,2022-08-16 16:00:00,MANA3S/USDT,0.3345,0.3429,0.3308,0.3366,2475.70324855,840.65488817787
1660662000,2022-08-16 15:00:00,MANA3S/USDT,0.3366,0.3366,0.3312,0.3312,996.8291,331.49755415
1660658400,2022-08-16 14:00:00,MANA3S/USDT,0.3367,0.3431,0.3339,0.3374,3292.333188,1115.535570134779
1660654800,2022-08-16 13:00:00,MANA3S/USDT,0.3296,0.3395,0.3271,0.3358,5655.66563423,1870.322784587188
1660651200,2022-08-16 12:00:00,MANA3S/USDT,0.3226,0.3313,0.3207,0.3313,333.13255702,108.978546571156
1660647600,2022-08-16 11:00:00,MANA3S/USDT,0.3266,0.3266,0.3181,0.3231,3411.30813942,1103.60183424382
1660644000,2022-08-16 10:00:00,MANA3S/USDT,0.3265,0.3275,0.3207,0.3274,3504.5421,1144.19565442
1660640400,2022-08-16 09:00:00,MANA3S/USDT,0.3346,0.3346,0.3222,0.3224,2702.4724,894.40211593
1660636800,2022-08-16 08:00:00,MANA3S/USDT,0.3367,0.3367,0.3367,0.3367,0,0
1660633200,2022-08-16 07:00:00,MANA3S/USDT,0.3367,0.3367,0.3367,0.3367,0,0
1660629600,2022-08-16 06:00:00,MANA3S/USDT,0.3411,0.3411,0.3364,0.3367,1060.8783,358.03315328
1660626000,2022-08-16 05:00:00,MANA3S/USDT,0.3372,0.3441,0.3367,0.3385,2132.91100476,722.448020239352
1660622400,2022-08-16 04:00:00,MANA3S/USDT,0.3317,0.3372,0.3317,0.3348,2934.78558257,983.167635618749
1660618800,2022-08-16 03:00:00,MANA3S/USDT,0.3324,0.3496,0.3269,0.3276,7408.93049113,2489.438714806757
1660615200,2022-08-16 02:00:00,MANA3S/USDT,0.3216,0.3321,0.3203,0.3307,1808.83950637,593.943867548278
1660611600,2022-08-16 01:00:00,MANA3S/USDT,0.3181,0.3228,0.3118,0.3228,1980.56815774,626.791847578472
1660608000,2022-08-16 00:00:00,MANA3S/USDT,0.3188,0.3298,0.3139,0.3185,2922.5149,939.22959373
1660604400,2022-08-15 23:00:00,MANA3S/USDT,0.3243,0.3318,0.3196,0.3196,5088.22174481,1663.541432822771
1660600800,2022-08-15 22:00:00,MANA3S/USDT,0.3161,0.3239,0.3102,0.3239,299.16923733,94.636757390323
1660597200,2022-08-15 21:00:00,MANA3S/USDT,0.3106,0.3156,0.3038,0.3156,454.6886,140.16522135
1660593600,2022-08-15 20:00:00,MANA3S/USDT,0.3162,0.3162,0.3104,0.3137,1876.111,587.27733894
1660590000,2022-08-15 19:00:00,MANA3S/USDT,0.313,0.3162,0.3081,0.3115,1942.2647,605.61899997
1660586400,2022-08-15 18:00:00,MANA3S/USDT,0.3142,0.3162,0.3104,0.3104,4885.69904589,1532.029561007337
1660582800,2022-08-15 17:00:00,MANA3S/USDT,0.3105,0.3144,0.31,0.3142,5010.2016,1566.76033517
1660579200,2022-08-15 16:00:00,MANA3S/USDT,0.3127,0.3178,0.31,0.31,2559.1335,796.43032178
1660575600,2022-08-15 15:00:00,MANA3S/USDT,0.3239,0.3241,0.3131,0.3131,555.2419,177.69928284
1660572000,2022-08-15 14:00:00,MANA3S/USDT,0.3154,0.3212,0.3138,0.3212,225.6196,71.66163514
1660568400,2022-08-15 13:00:00,MANA3S/USDT,0.3316,0.3317,0.3139,0.3139,3110.6212,997.56736477
1660564800,2022-08-15 12:00:00,MANA3S/USDT,0.3226,0.3324,0.3196,0.328,1363.14847692,443.022071269
1660561200,2022-08-15 11:00:00,MANA3S/USDT,0.3158,0.3262,0.3154,0.325,38831.51395511,12276.33952195498
1660557600,2022-08-15 10:00:00,MANA3S/USDT,0.3181,0.321,0.3161,0.3161,1827.13183738,584.94205815898
1660554000,2022-08-15 09:00:00,MANA3S/USDT,0.3254,0.3279,0.3196,0.3196,5632.21019617,1821.164480907931
1660550400,2022-08-15 08:00:00,MANA3S/USDT,0.3291,0.3384,0.3217,0.3252,15473.62363892,5096.143979494964
