https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XDC,Volume USDT
1644451200,2022-02-10 00:00:00,XDC/USDT,0.0645,0.0657,0.0616,0.0631,16843157.54536274,1077392.587690032354
1644364800,2022-02-09 00:00:00,XDC/USDT,0.0652,0.066,0.0629,0.0645,23157207.41107894,1498275.036471138791
1644278400,2022-02-08 00:00:00,XDC/USDT,0.0675,0.0685,0.0628,0.0652,23110661.67645061,1507663.738005733962
1644192000,2022-02-07 00:00:00,XDC/USDT,0.0611,0.0679,0.0606,0.0674,32338076.20585975,2088264.07607648091
1644105600,2022-02-06 00:00:00,XDC/USDT,0.0615,0.0625,0.0598,0.0611,18159247.39811182,1112736.618393660519
1644019200,2022-02-05 00:00:00,XDC/USDT,0.0608,0.0635,0.0607,0.0615,22930656.01351342,1420428.576454513302
1643932800,2022-02-04 00:00:00,XDC/USDT,0.0564,0.0619,0.0558,0.0608,25768444.21742181,1513273.944901655085
1643846400,2022-02-03 00:00:00,XDC/USDT,0.055,0.0574,0.0548,0.0564,17615554.21485743,987918.935139651989
1643760000,2022-02-02 00:00:00,XDC/USDT,0.0588,0.0597,0.0547,0.0549,29620041.45700811,1697071.627229448391
1643673600,2022-02-01 00:00:00,XDC/USDT,0.0595,0.0608,0.0584,0.0589,17876805.62487092,1063530.000252271059
1643587200,2022-01-31 00:00:00,XDC/USDT,0.0597,0.0601,0.0583,0.0595,15890753.91559241,938533.753554876436
1643500800,2022-01-30 00:00:00,XDC/USDT,0.0611,0.0618,0.059,0.0596,12087130.85555421,729359.793732720026
1643414400,2022-01-29 00:00:00,XDC/USDT,0.0611,0.0653,0.06,0.0611,17462595.48188071,1089327.265812764883
1643328000,2022-01-28 00:00:00,XDC/USDT,0.0628,0.0628,0.0598,0.0612,18750862.35788462,1145034.645737702008
1643241600,2022-01-27 00:00:00,XDC/USDT,0.0641,0.0641,0.061,0.0628,15088392.56364224,945431.427132505141
1643155200,2022-01-26 00:00:00,XDC/USDT,0.0637,0.0668,0.0614,0.064,30406746.14034761,1953340.774265248682
1643068800,2022-01-25 00:00:00,XDC/USDT,0.0623,0.0649,0.0615,0.0636,17393261.56047541,1095435.624420735999
1642982400,2022-01-24 00:00:00,XDC/USDT,0.0662,0.0666,0.0525,0.0624,35705088.26251127,2165323.386504314696
1642896000,2022-01-23 00:00:00,XDC/USDT,0.0613,0.0668,0.061,0.0662,21216336.33297917,1360942.894496010882
1642809600,2022-01-22 00:00:00,XDC/USDT,0.0622,0.0659,0.0571,0.0613,40940576.95028785,2503660.080844143948
1642723200,2022-01-21 00:00:00,XDC/USDT,0.0793,0.0796,0.0603,0.0622,51470374.33619558,3597716.743814012141
1642636800,2022-01-20 00:00:00,XDC/USDT,0.0801,0.0843,0.0792,0.0794,18789691.04537444,1535146.480418555048
1642550400,2022-01-19 00:00:00,XDC/USDT,0.0815,0.082,0.0796,0.08,12619789.33282173,1018955.683993538245
1642464000,2022-01-18 00:00:00,XDC/USDT,0.0845,0.0855,0.08,0.0814,18612125.30535723,1538410.693371040675
1642377600,2022-01-17 00:00:00,XDC/USDT,0.0896,0.09,0.0839,0.0844,14133996.19447803,1225067.47194136052
1642291200,2022-01-16 00:00:00,XDC/USDT,0.0895,0.0908,0.0888,0.0896,8946532.79885899,803021.562379672918
1642204800,2022-01-15 00:00:00,XDC/USDT,0.0918,0.0923,0.089,0.0894,10446245.32459771,942839.50770746129
1642118400,2022-01-14 00:00:00,XDC/USDT,0.0902,0.092,0.0883,0.0917,16158792.72627859,1453289.307619404443
1642032000,2022-01-13 00:00:00,XDC/USDT,0.0917,0.0982,0.0889,0.0902,23234901.49291492,2174224.757476590537
1641945600,2022-01-12 00:00:00,XDC/USDT,0.0867,0.0932,0.0857,0.0916,16917313.36129144,1530140.503920394609
1641859200,2022-01-11 00:00:00,XDC/USDT,0.0838,0.087,0.0834,0.0867,14623635.9384903,1247750.519573087158
1641772800,2022-01-10 00:00:00,XDC/USDT,0.0883,0.0885,0.0807,0.0837,17555659.28828624,1491811.819667537959
1641686400,2022-01-09 00:00:00,XDC/USDT,0.0838,0.0889,0.0827,0.0883,12649917.09557042,1086747.690646227253
1641600000,2022-01-08 00:00:00,XDC/USDT,0.087,0.0888,0.0809,0.0838,23628447.10625185,2002675.078100660091
1641513600,2022-01-07 00:00:00,XDC/USDT,0.0926,0.093,0.0869,0.0869,16387563.90816374,1467006.284882352111
1641427200,2022-01-06 00:00:00,XDC/USDT,0.0939,0.0942,0.0902,0.0926,19536551.8034881,1801980.710132597592
1641340800,2022-01-05 00:00:00,XDC/USDT,0.0904,0.1024,0.0899,0.0938,37638386.9808426,3633356.125837243228
1641254400,2022-01-04 00:00:00,XDC/USDT,0.095,0.0978,0.0898,0.0901,20290294.41433043,1913579.462250075351
1641168000,2022-01-03 00:00:00,XDC/USDT,0.1037,0.1042,0.0945,0.0948,18857179.43761672,1872174.483282856118
1641081600,2022-01-02 00:00:00,XDC/USDT,0.1067,0.1092,0.0991,0.1037,25561019.04237546,2647352.886695327854
1640995200,2022-01-01 00:00:00,XDC/USDT,0.099,0.1096,0.0989,0.1067,31549182.19044541,3323131.208000551375
1640908800,2021-12-31 00:00:00,XDC/USDT,0.0899,0.1002,0.088,0.099,29149200.56128077,2766997.439981321328
1640822400,2021-12-30 00:00:00,XDC/USDT,0.0915,0.096,0.0895,0.0899,27093900.33664143,2510155.089203699539
1640736000,2021-12-29 00:00:00,XDC/USDT,0.08,0.095,0.08,0.0918,34093138.30459668,2981929.490111074321
1640649600,2021-12-28 00:00:00,XDC/USDT,0.082,0.0821,0.0791,0.0802,10903567.93067865,875753.877088037138
