https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume ETH
1660662000000,2022-08-16 15:00:00,ETH/LTC,30.961517,30.970186,30.83867,30.83867,864.6161363237193,28.03675179
1660658400000,2022-08-16 14:00:00,ETH/LTC,30.920476,31.005222,30.879094,30.965526,878.3304935950152,28.3647852
1660654800000,2022-08-16 13:00:00,ETH/LTC,31.029154,31.068032,30.904799,30.930216,978.5290895113894,31.63667171
1660651200000,2022-08-16 12:00:00,ETH/LTC,31.101803,31.160598,30.961046,31.03939,919.4203108328899,29.62108182
1660647600000,2022-08-16 11:00:00,ETH/LTC,30.98846,31.179871,30.978369,31.102471,988.1596237027364,31.77109702
1660644000000,2022-08-16 10:00:00,ETH/LTC,30.912017,31.004798,30.904464,31.004798,856.6517148903641,27.62964993
1660640400000,2022-08-16 09:00:00,ETH/LTC,30.982261,30.982261,30.841977,30.904427,877.5894851605693,28.39688583
1660636800000,2022-08-16 08:00:00,ETH/LTC,31.030562,31.06784,30.97937,30.989873,755.7637712814983,24.38744332
1660633200000,2022-08-16 07:00:00,ETH/LTC,31.059743,31.078212,30.976729,30.995775,839.911778429247,27.09762148
1660629600000,2022-08-16 06:00:00,ETH/LTC,30.956282,31.078994,30.952189,31.067204,913.8945978490851,29.41669929
1660626000000,2022-08-16 05:00:00,ETH/LTC,31.03,31.03,30.873723,30.967373,859.1196107078795,27.74273461
1660622400000,2022-08-16 04:00:00,ETH/LTC,31.054717,31.079937,30.943892,30.982364,977.9861257120427,31.56589748
1660618800000,2022-08-16 03:00:00,ETH/LTC,31.189578,31.189578,31.006038,31.055594,704.6897461152129,22.69123386
1660615200000,2022-08-16 02:00:00,ETH/LTC,31.132033,31.265465,31.094068,31.17214,893.8934633882849,28.67603775
1660611600000,2022-08-16 01:00:00,ETH/LTC,31.171345,31.292206,30.953221,31.132929,906.4273754876476,29.11474778
1660608000000,2022-08-16 00:00:00,ETH/LTC,31.314072,31.375141,31.169345,31.176277,834.3301254264845,26.7616985
1660604400000,2022-08-15 23:00:00,ETH/LTC,31.455057,31.55,31.276279,31.322833,955.2262304998573,30.49616331
1660600800000,2022-08-15 22:00:00,ETH/LTC,31.406804,31.460116,31.356714,31.452009,1035.7743661219658,32.93189844
1660597200000,2022-08-15 21:00:00,ETH/LTC,31.24573,31.411472,31.238164,31.407707,926.8353985791,29.50980785
1660593600000,2022-08-15 20:00:00,ETH/LTC,31.131712,31.278978,31.125822,31.246377,792.4846815303167,25.36245023
1660590000000,2022-08-15 19:00:00,ETH/LTC,31.251544,31.251544,31.118063,31.121415,842.8483393597156,27.08258411
1660586400000,2022-08-15 18:00:00,ETH/LTC,31.136527,31.45,31.136527,31.277783,787.7124358963508,25.1844076
1660582800000,2022-08-15 17:00:00,ETH/LTC,31.071054,31.154011,31.056856,31.131782,855.0034862421018,27.46400724
1660579200000,2022-08-15 16:00:00,ETH/LTC,31.073266,31.080469,30.968063,31.053157,874.1685890154282,28.15071553
1660575600000,2022-08-15 15:00:00,ETH/LTC,30.958295,31.078687,30.940225,31.055671,929.4576594021643,29.92875792
1660572000000,2022-08-15 14:00:00,ETH/LTC,31.055651,31.079625,30.950568,30.960122,905.214469046344,29.23807823
1660568400000,2022-08-15 13:00:00,ETH/LTC,30.84,31.0777,30.805069,31.056599,753.9815522100379,24.27766003
1660564800000,2022-08-15 12:00:00,ETH/LTC,30.982615,31.030578,30.84,30.84,790.6043955636,25.63568079
1660561200000,2022-08-15 11:00:00,ETH/LTC,30.928484,31.014496,30.916066,31.004748,976.8754641441654,31.50728605
1660557600000,2022-08-15 10:00:00,ETH/LTC,31.047386,31.047386,30.909942,30.909942,1026.0879291276956,33.19604835
1660554000000,2022-08-15 09:00:00,ETH/LTC,31.070275,31.080802,30.978828,31.021625,921.5529734754338,29.70679239
1660550400000,2022-08-15 08:00:00,ETH/LTC,30.965988,31.2,30.936292,31.068862,1039.576549132734,33.46039997
1660546800000,2022-08-15 07:00:00,ETH/LTC,30.882017,31.059898,30.882017,30.964406,927.6815425045748,29.95961048
1660543200000,2022-08-15 06:00:00,ETH/LTC,30.808656,30.857304,30.570703,30.848972,913.5475667498673,29.61354974
1660539600000,2022-08-15 05:00:00,ETH/LTC,30.880738,30.918986,30.791585,30.799121,926.9838674045001,30.09773777
1660536000000,2022-08-15 04:00:00,ETH/LTC,30.766245,30.899162,30.694357,30.883577,884.4729262920189,28.63894057
1660532400000,2022-08-15 03:00:00,ETH/LTC,30.848415,30.888134,30.646168,30.77201,870.342311184504,28.2835704
1660528800000,2022-08-15 02:00:00,ETH/LTC,30.793424,30.8819,30.694269,30.850134,826.4394918903774,26.7888461
1660525200000,2022-08-15 01:00:00,ETH/LTC,30.710179,30.821499,30.644952,30.820018,903.2352032696743,29.30677079
1660521600000,2022-08-15 00:00:00,ETH/LTC,30.660524,30.697298,30.570775,30.697298,948.4951887641765,30.89832821
1660518000000,2022-08-14 23:00:00,ETH/LTC,30.636224,30.660524,30.506594,30.660524,811.4457769063137,26.46548953
1660514400000,2022-08-14 22:00:00,ETH/LTC,30.734128,30.807973,30.571011,30.621461,913.4579934090524,29.83064699
1660510800000,2022-08-14 21:00:00,ETH/LTC,30.630391,30.778453,30.604721,30.681463,893.119283412313,29.10940992
1660507200000,2022-08-14 20:00:00,ETH/LTC,30.477211,30.636879,30.477211,30.636879,961.9917978574778,31.39979754
1660503600000,2022-08-14 19:00:00,ETH/LTC,30.409936,30.460294,30.352575,30.45431,975.0716674142926,32.01752617
1660500000000,2022-08-14 18:00:00,ETH/LTC,30.477479,30.483605,30.326895,30.415034,902.3749277097066,29.66871343
1660496400000,2022-08-14 17:00:00,ETH/LTC,30.573522,30.734199,30.468652,30.486757,803.667864469484,26.361212
1660492800000,2022-08-14 16:00:00,ETH/LTC,30.431088,30.60059,30.175332,30.57278,930.9083934891413,30.44892854
1660489200000,2022-08-14 15:00:00,ETH/LTC,30.641198,30.697362,30.412505,30.420818,962.2355559128574,31.63082452
1660485600000,2022-08-14 14:00:00,ETH/LTC,30.837662,30.864398,30.4,30.633932,955.214065318326,31.18156903
1660482000000,2022-08-14 13:00:00,ETH/LTC,30.84397,31.067501,30.820383,30.820383,968.553194304174,31.42573518
1660478400000,2022-08-14 12:00:00,ETH/LTC,30.854555,30.898662,30.828461,30.830928,964.7190641038354,31.29062687
1660474800000,2022-08-14 11:00:00,ETH/LTC,30.906387,30.908554,30.791688,30.858189,844.169763872514,27.356426
1660471200000,2022-08-14 10:00:00,ETH/LTC,30.726592,30.941631,30.694127,30.899253,879.9240539623127,28.47719503
1660467600000,2022-08-14 09:00:00,ETH/LTC,30.754203,30.764678,30.673258,30.730225,935.6150292051283,30.44608457
1660464000000,2022-08-14 08:00:00,ETH/LTC,30.863185,30.890919,30.749145,30.749145,934.6875955227551,30.39718976
1660460400000,2022-08-14 07:00:00,ETH/LTC,30.662177,30.894338,30.612744,30.87425,805.593919349065,26.09274458
1660456800000,2022-08-14 06:00:00,ETH/LTC,30.597005,30.73249,30.574354,30.673009,903.0482997394147,29.44113829
1660453200000,2022-08-14 05:00:00,ETH/LTC,30.741857,30.741857,30.473996,30.587002,718.6654894272413,23.49578064
1660449600000,2022-08-14 04:00:00,ETH/LTC,30.67598,30.814681,30.67598,30.736443,896.4135835500279,29.16451925
1660446000000,2022-08-14 03:00:00,ETH/LTC,30.78121,30.784031,30.654441,30.698584,923.8389916275105,30.09386334
1660442400000,2022-08-14 02:00:00,ETH/LTC,30.830953,30.851507,30.709656,30.765133,918.3290755550445,29.84967026
1660438800000,2022-08-14 01:00:00,ETH/LTC,30.913423,31.071444,30.793292,30.844742,962.5980695952506,31.20784961
1660435200000,2022-08-14 00:00:00,ETH/LTC,31.045099,31.048,30.790142,30.929132,885.0339193657037,28.61489677
1660431600000,2022-08-13 23:00:00,ETH/LTC,31.093885,31.093885,31.014865,31.040829,850.1251870405536,27.38732226
1660428000000,2022-08-13 22:00:00,ETH/LTC,31.016456,31.118414,31.016456,31.109797,839.9869252090933,27.00072023
1660424400000,2022-08-13 21:00:00,ETH/LTC,31.199711,31.232028,31.013763,31.013763,1036.6875106951616,33.42669223
1660420800000,2022-08-13 20:00:00,ETH/LTC,31.188347,31.232028,31.117741,31.213113,1007.2252495866409,32.26929815
1660417200000,2022-08-13 19:00:00,ETH/LTC,31.046284,31.198085,31.046284,31.173827,918.8716830515871,29.47574204
1660413600000,2022-08-13 18:00:00,ETH/LTC,30.854231,31.042791,30.828763,31.029248,952.194850805207,30.68701023
1660410000000,2022-08-13 17:00:00,ETH/LTC,30.726318,30.853752,30.717165,30.832318,906.0299756202744,29.38572363
1660406400000,2022-08-13 16:00:00,ETH/LTC,30.508934,30.736213,30.437568,30.728744,938.8180494550014,30.55178726
1660402800000,2022-08-13 15:00:00,ETH/LTC,30.903552,30.9777,30.486506,30.492273,972.1048112150089,31.8803656
1660399200000,2022-08-13 14:00:00,ETH/LTC,30.946699,30.960843,30.878781,30.929309,785.5713192892508,25.39892887
1660395600000,2022-08-13 13:00:00,ETH/LTC,30.930557,30.9777,30.905888,30.94428,874.43562534204,28.258393
1660392000000,2022-08-13 12:00:00,ETH/LTC,30.942711,30.967587,30.870789,30.913381,823.6998324116636,26.64541392
1660388400000,2022-08-13 11:00:00,ETH/LTC,30.980364,31.00404,30.813756,30.929312,1011.4880180799463,32.70321752
1660384800000,2022-08-13 10:00:00,ETH/LTC,31.148545,31.152259,30.952873,30.990317,1049.6742605216166,33.8710398
1660381200000,2022-08-13 09:00:00,ETH/LTC,31.202292,31.217837,31.063381,31.13328,942.0546838343952,30.25876759
1660377600000,2022-08-13 08:00:00,ETH/LTC,31.302378,31.338443,31.139082,31.216977,925.3173709985109,29.64147909
1660374000000,2022-08-13 07:00:00,ETH/LTC,31.326422,31.348326,31.160052,31.286018,986.8755993309887,31.54366271
1660370400000,2022-08-13 06:00:00,ETH/LTC,31.351798,31.45,31.270854,31.360715,863.4797274238588,27.53380232
1660366800000,2022-08-13 05:00:00,ETH/LTC,31.2938,31.415055,31.282341,31.326386,970.9740976927119,30.99540744
1660363200000,2022-08-13 04:00:00,ETH/LTC,31.178833,31.382479,31.178833,31.295958,899.9639800671929,28.75655636
1660359600000,2022-08-13 03:00:00,ETH/LTC,31.092066,31.245229,31.021702,31.192749,947.0306086656415,30.36060107
1660356000000,2022-08-13 02:00:00,ETH/LTC,31.1396,31.154135,31.000669,31.13325,987.1787612988226,31.70818213
1660352400000,2022-08-13 01:00:00,ETH/LTC,31.222894,31.222894,31.055362,31.149544,853.1289579011914,27.38816844
1660348800000,2022-08-13 00:00:00,ETH/LTC,31.09098,31.217137,31.019836,31.217137,915.3959013127798,29.32350591
1660345200000,2022-08-12 23:00:00,ETH/LTC,30.908155,31.11,30.878918,31.094723,913.5183712853235,29.37856598
1660341600000,2022-08-12 22:00:00,ETH/LTC,30.939059,30.993338,30.747174,30.926381,907.1287469518597,29.33187517
1660338000000,2022-08-12 21:00:00,ETH/LTC,30.911335,31.067759,30.82837,30.94259,873.9435503933204,28.24403356
1660334400000,2022-08-12 20:00:00,ETH/LTC,30.872942,30.95,30.83009,30.923373,857.4880583311307,27.72944783
1660330800000,2022-08-12 19:00:00,ETH/LTC,30.780848,30.881809,30.757879,30.86509,935.5322063139826,30.31036703
1660327200000,2022-08-12 18:00:00,ETH/LTC,30.775239,30.86,30.694359,30.777178,821.9467253834281,26.70637072
1660323600000,2022-08-12 17:00:00,ETH/LTC,30.747787,30.784971,30.680383,30.766438,884.798148006215,28.75855008
1660320000000,2022-08-12 16:00:00,ETH/LTC,30.755272,30.820187,30.716998,30.736332,790.9815355603129,25.7344154
1660316400000,2022-08-12 15:00:00,ETH/LTC,30.654459,30.784565,30.643831,30.776182,917.5050990400873,29.8121807
1660312800000,2022-08-12 14:00:00,ETH/LTC,30.74138,30.74138,30.610679,30.662017,856.8922425091044,27.94637556
1660309200000,2022-08-12 13:00:00,ETH/LTC,30.767816,30.782779,30.710743,30.742244,892.1153215511961,29.01919982
1660305600000,2022-08-12 12:00:00,ETH/LTC,30.721492,30.852925,30.721492,30.804114,980.7845611987995,31.83940175
1660302000000,2022-08-12 11:00:00,ETH/LTC,30.662538,30.744879,30.465889,30.727627,860.5027920972941,28.00420586
1660298400000,2022-08-12 10:00:00,ETH/LTC,30.554899,30.709513,30.532272,30.646051,810.8064455807674,26.45712642
1660294800000,2022-08-12 09:00:00,ETH/LTC,30.569561,30.669411,30.49019,30.557748,877.8332918858459,28.72702831
1660291200000,2022-08-12 08:00:00,ETH/LTC,30.566223,30.648003,30.547318,30.565212,870.6888761375018,28.48626982
1660287600000,2022-08-12 07:00:00,ETH/LTC,30.660115,30.675181,30.547329,30.54989,983.7366122689245,32.20098705
1660284000000,2022-08-12 06:00:00,ETH/LTC,30.634737,30.673837,30.531518,30.664912,875.5967913023816,28.55370305
1660280400000,2022-08-12 05:00:00,ETH/LTC,30.757937,30.778032,30.584005,30.618098,915.34686984027,29.895615
1660276800000,2022-08-12 04:00:00,ETH/LTC,30.779756,30.8,30.730958,30.7475,744.848955563125,24.22469975
1660273200000,2022-08-12 03:00:00,ETH/LTC,30.693068,30.790721,30.681408,30.784439,799.0717191407937,25.95700117
1660269600000,2022-08-12 02:00:00,ETH/LTC,30.467097,30.734196,30.462943,30.689814,881.7571831312839,28.73126514
1660266000000,2022-08-12 01:00:00,ETH/LTC,30.550966,30.563436,30.461742,30.48155,903.280860724814,29.63369188
1660262400000,2022-08-12 00:00:00,ETH/LTC,30.388571,30.590745,30.388571,30.561134,928.2585927612593,30.37382686
1660258800000,2022-08-11 23:00:00,ETH/LTC,30.295093,30.415942,30.256789,30.390366,905.6601113439323,29.80089517
1660255200000,2022-08-11 22:00:00,ETH/LTC,30.40601,30.40601,30.206122,30.24886,765.8105189925867,25.31700431
1660251600000,2022-08-11 21:00:00,ETH/LTC,30.386123,30.452237,30.346659,30.38945,898.5703462658195,29.56849651
1660248000000,2022-08-11 20:00:00,ETH/LTC,30.404259,30.44077,30.291989,30.39646,951.324136546336,31.2972016
1660244400000,2022-08-11 19:00:00,ETH/LTC,30.239721,30.384933,30.219427,30.382685,938.7580194689099,30.89779654
1660240800000,2022-08-11 18:00:00,ETH/LTC,30.317311,30.317311,30.173142,30.239344,819.1784040216863,27.0898206
1660237200000,2022-08-11 17:00:00,ETH/LTC,30.388382,30.423498,30.293209,30.34425,940.7237442654899,31.00171348
1660233600000,2022-08-11 16:00:00,ETH/LTC,30.39507,30.451585,30.311672,30.389876,659.7272781826848,21.7087848
1660226400000,2022-08-11 14:00:00,ETH/LTC,30.404353,30.415929,30.384867,30.415929,53.9517748602,1.7738
1660222800000,2022-08-11 13:00:00,ETH/LTC,30.497214,30.497214,30.219613,30.41757,911.8936017865296,29.97917328
1660219200000,2022-08-11 12:00:00,ETH/LTC,30.577619,30.660763,30.472468,30.515113,837.4365241593606,27.44333682
1660215600000,2022-08-11 11:00:00,ETH/LTC,30.570344,30.65,30.534111,30.585067,802.4531997898707,26.23676449
1660212000000,2022-08-11 10:00:00,ETH/LTC,30.441878,30.587332,30.395909,30.568539,880.6997003736286,28.81065727
1660208400000,2022-08-11 09:00:00,ETH/LTC,30.415892,30.482977,30.354862,30.433756,822.6002757989515,27.02920651
1660204800000,2022-08-11 08:00:00,ETH/LTC,30.389789,30.453647,30.383716,30.390551,820.8944522144207,27.01150276
1660201200000,2022-08-11 07:00:00,ETH/LTC,30.403435,30.492956,30.314562,30.402175,867.5081996109918,28.53441241
1660197600000,2022-08-11 06:00:00,ETH/LTC,30.325463,30.414661,30.292274,30.408714,913.0369501579347,30.02550355
1660194000000,2022-08-11 05:00:00,ETH/LTC,30.334189,30.480955,30.323239,30.32902,878.986713612002,28.9817051
1660190400000,2022-08-11 04:00:00,ETH/LTC,30.271488,30.352815,30.243221,30.315458,874.4950601884865,28.84650663
1660186800000,2022-08-11 03:00:00,ETH/LTC,30.365392,30.417137,30.243536,30.262934,855.1932045765594,28.25876713
1660183200000,2022-08-11 02:00:00,ETH/LTC,30.515051,30.556014,30.262094,30.354798,1007.9351773261012,33.20513539
1660179600000,2022-08-11 01:00:00,ETH/LTC,30.241499,30.587471,30.130067,30.506104,875.0266046285435,28.68365638
1660176000000,2022-08-11 00:00:00,ETH/LTC,30.06649,30.35,30.06649,30.263485,907.2328725295947,29.97780568
1660172400000,2022-08-10 23:00:00,ETH/LTC,29.965793,30.090655,29.954263,30.064475,925.3705493952693,30.77953463
1660168800000,2022-08-10 22:00:00,ETH/LTC,30.181453,30.192347,29.954699,29.954699,860.5843936067711,28.729529
1660165200000,2022-08-10 21:00:00,ETH/LTC,29.898399,30.338974,29.846248,30.174556,1044.7160814422955,34.62241769
1660161600000,2022-08-10 20:00:00,ETH/LTC,29.640558,29.9222,29.633564,29.911378,865.3011288473797,28.92882865
1660158000000,2022-08-10 19:00:00,ETH/LTC,29.637562,29.730224,29.562226,29.649718,904.6093542246878,30.50988054
1660154400000,2022-08-10 18:00:00,ETH/LTC,29.676739,29.695936,29.5627,29.648202,954.6941570291297,32.20074381
1660150800000,2022-08-10 17:00:00,ETH/LTC,29.628803,29.732189,29.574792,29.669906,930.1360716397484,31.34947821
1660147200000,2022-08-10 16:00:00,ETH/LTC,29.713587,29.731644,29.561066,29.62432,736.9859525946368,24.87773399
1660143600000,2022-08-10 15:00:00,ETH/LTC,29.683844,29.759414,29.598333,29.727515,815.1278340494335,27.4199789
1660140000000,2022-08-10 14:00:00,ETH/LTC,29.652453,29.75,29.599222,29.647497,739.6254546253792,24.94731527
1660136400000,2022-08-10 13:00:00,ETH/LTC,29.558394,29.75,29.43188,29.655419,821.4119262306108,27.69854394
1660132800000,2022-08-10 12:00:00,ETH/LTC,28.904045,29.6222,28.871951,29.616049,1001.8977943636143,33.82955621
1660129200000,2022-08-10 11:00:00,ETH/LTC,28.90113,29.0,28.753937,28.89859,885.3040322824544,30.63485216
1660125600000,2022-08-10 10:00:00,ETH/LTC,28.920747,28.987353,28.862467,28.914058,820.0401603905739,28.3612961
1660122000000,2022-08-10 09:00:00,ETH/LTC,28.9222,28.959462,28.86109,28.909565,864.9936062457671,29.9206718
1660118400000,2022-08-10 08:00:00,ETH/LTC,28.804931,28.910715,28.733856,28.890607,843.6109732454797,29.20018168
1660114800000,2022-08-10 07:00:00,ETH/LTC,28.772096,28.805715,28.700042,28.792795,763.0567279256355,26.50165529
1660111200000,2022-08-10 06:00:00,ETH/LTC,28.713577,28.805672,28.594596,28.774701,961.8337320550996,33.42636756
1660107600000,2022-08-10 05:00:00,ETH/LTC,28.668028,28.713636,28.618628,28.712426,775.003389599719,26.99191596
1660104000000,2022-08-10 04:00:00,ETH/LTC,28.69944,28.714392,28.52778,28.653856,634.0975510911642,22.12957136
1660006800000,2022-08-09 01:00:00,ETH/LTC,28.391327,28.436367,28.379462,28.436367,186.23860493713627,6.54931078
1660003200000,2022-08-09 00:00:00,ETH/LTC,28.382702,28.476802,28.380155,28.41704,758.5230098453665,26.69254116
1659999600000,2022-08-08 23:00:00,ETH/LTC,28.368598,28.475111,28.314987,28.387729,791.7757835974841,27.89148028
1659996000000,2022-08-08 22:00:00,ETH/LTC,28.211517,28.388295,28.211517,28.356745,686.2055590553639,24.19902422
1659992400000,2022-08-08 21:00:00,ETH/LTC,28.273416,28.312017,28.120259,28.211129,856.1602325008593,30.34831511
1659988800000,2022-08-08 20:00:00,ETH/LTC,28.224449,28.35,28.224449,28.264716,763.3805908084973,27.00825265
1659985200000,2022-08-08 19:00:00,ETH/LTC,28.211311,28.337479,28.141723,28.185568,918.8340846378086,32.59945248
1659981600000,2022-08-08 18:00:00,ETH/LTC,28.16063,28.270958,28.086556,28.211736,762.670308776922,27.03379575
1659978000000,2022-08-08 17:00:00,ETH/LTC,28.161827,28.202979,28.141729,28.141729,800.6394596214353,28.45025832
1659974400000,2022-08-08 16:00:00,ETH/LTC,28.194803,28.208473,28.086555,28.169308,922.0102108583889,32.73102097
1659970800000,2022-08-08 15:00:00,ETH/LTC,28.232732,28.258309,28.153485,28.194083,790.7512067441249,28.04670777
1659967200000,2022-08-08 14:00:00,ETH/LTC,28.26854,28.278504,28.199169,28.233191,814.7953953634174,28.85948653
1659963600000,2022-08-08 13:00:00,ETH/LTC,28.329636,28.35,28.247468,28.248214,791.418323094656,28.01657914
1659960000000,2022-08-08 12:00:00,ETH/LTC,28.011192,28.330465,28.011192,28.330465,842.2239195146512,29.72855968
1659956400000,2022-08-08 11:00:00,ETH/LTC,27.825525,28.002184,27.772765,27.992273,821.2316192035855,29.33779687
1659952800000,2022-08-08 10:00:00,ETH/LTC,27.797183,27.833222,27.739862,27.827399,809.242857039984,29.08079397
1659949200000,2022-08-08 09:00:00,ETH/LTC,28.080041,28.1,27.739276,27.787669,833.5068753146254,29.99556657
1659945600000,2022-08-08 08:00:00,ETH/LTC,27.926319,28.089323,27.743078,28.077316,773.5678436557386,27.55134585
1659942000000,2022-08-08 07:00:00,ETH/LTC,27.980985,28.00091,27.900685,27.916336,812.6959028307896,29.11183985
1659938400000,2022-08-08 06:00:00,ETH/LTC,27.977859,28.030591,27.877523,27.980601,880.152636625416,31.455816
1659934800000,2022-08-08 05:00:00,ETH/LTC,27.881648,27.988367,27.872777,27.98045,735.243356301235,26.2770383
1659931200000,2022-08-08 04:00:00,ETH/LTC,27.879887,27.900392,27.867756,27.872895,819.7725021345,29.4111
1659927600000,2022-08-08 03:00:00,ETH/LTC,28.001901,28.001901,27.885062,27.885676,831.4269257312965,29.81555569
1659924000000,2022-08-08 02:00:00,ETH/LTC,27.895607,28.000946,27.889873,27.976306,746.4476806611656,26.68142394
1659920400000,2022-08-08 01:00:00,ETH/LTC,27.875237,27.900279,27.839775,27.899564,753.9830300929912,27.02490369
1659916800000,2022-08-08 00:00:00,ETH/LTC,27.801274,27.965904,27.793407,27.879477,817.3595216144724,29.31760598
1659913200000,2022-08-07 23:00:00,ETH/LTC,27.832713,27.863278,27.751633,27.781796,770.1909066215986,27.72286236
1659909600000,2022-08-07 22:00:00,ETH/LTC,27.733159,27.966955,27.715923,27.827474,821.2653205823152,29.51275134
1659906000000,2022-08-07 21:00:00,ETH/LTC,27.831705,27.867163,27.706323,27.720916,828.46417364644,29.88588738
1659902400000,2022-08-07 20:00:00,ETH/LTC,27.744911,27.833226,27.744911,27.821194,945.3372565058646,33.97903255
1659898800000,2022-08-07 19:00:00,ETH/LTC,27.761773,27.768771,27.718382,27.754521,863.7625601047476,31.12150846
1659895200000,2022-08-07 18:00:00,ETH/LTC,27.831608,27.831657,27.74003,27.757896,730.3448514719959,26.31124677
1659891600000,2022-08-07 17:00:00,ETH/LTC,27.758695,27.821103,27.706315,27.802675,760.0559800723922,27.33751267
1659888000000,2022-08-07 16:00:00,ETH/LTC,27.699323,27.838909,27.652024,27.751336,766.9152830274168,27.6352563
1659884400000,2022-08-07 15:00:00,ETH/LTC,27.719637,27.75,27.672794,27.701876,741.9307564953837,26.78268997
1659880800000,2022-08-07 14:00:00,ETH/LTC,27.749735,27.762248,27.685189,27.725754,806.8883335217665,29.10248477
1659877200000,2022-08-07 13:00:00,ETH/LTC,27.887896,27.931455,27.712655,27.76243,784.6755524979603,28.26393628
1659873600000,2022-08-07 12:00:00,ETH/LTC,27.599435,27.890546,27.599435,27.86067,839.3368019264819,30.1262246
1659870000000,2022-08-07 11:00:00,ETH/LTC,27.365273,27.592017,27.34377,27.5901,805.225557421968,29.18530768
1659866400000,2022-08-07 10:00:00,ETH/LTC,27.778206,27.78635,27.35,27.373861,843.2336318442145,30.80433673
1659862800000,2022-08-07 09:00:00,ETH/LTC,27.776245,27.80633,27.706123,27.781503,782.3614671405635,28.16123617
1659859200000,2022-08-07 08:00:00,ETH/LTC,27.82627,27.83106,27.708484,27.782457,825.8260466750139,29.72473049
1659855600000,2022-08-07 07:00:00,ETH/LTC,27.782815,27.841394,27.751704,27.80607,865.4423109208784,31.12422255
1659852000000,2022-08-07 06:00:00,ETH/LTC,27.840168,27.866144,27.770371,27.778629,808.8655719503744,29.11826829
1659848400000,2022-08-07 05:00:00,ETH/LTC,27.802338,27.863562,27.77924,27.843161,880.5292506276259,31.62461513
1659844800000,2022-08-07 04:00:00,ETH/LTC,27.884379,27.89993,27.81004,27.81004,722.5948024545969,25.98323492
1659841200000,2022-08-07 03:00:00,ETH/LTC,27.887611,27.896185,27.805714,27.868673,727.4735480910612,26.1036307
1659837600000,2022-08-07 02:00:00,ETH/LTC,27.844595,27.894497,27.802298,27.888727,890.4241004443174,31.92774272
1659834000000,2022-08-07 01:00:00,ETH/LTC,27.783911,27.873586,27.778052,27.847719,831.306201388456,29.85185973
1659830400000,2022-08-07 00:00:00,ETH/LTC,27.810914,27.854542,27.662924,27.774006,772.7760109656265,27.82371441
1659826800000,2022-08-06 23:00:00,ETH/LTC,27.916962,27.925677,27.784917,27.80534,806.0495801671789,28.98902082
1659823200000,2022-08-06 22:00:00,ETH/LTC,27.951836,27.977563,27.895767,27.927902,846.0582062865058,30.29437035
1659819600000,2022-08-06 21:00:00,ETH/LTC,27.879878,27.963116,27.876546,27.945903,917.2276474867219,32.82154266
1659816000000,2022-08-06 20:00:00,ETH/LTC,27.906311,27.925861,27.791873,27.880619,737.8706146757471,26.46535985
1659812400000,2022-08-06 19:00:00,ETH/LTC,27.886548,27.933671,27.873173,27.909323,736.2399522544777,26.37971377
1659808800000,2022-08-06 18:00:00,ETH/LTC,27.848529,27.899272,27.839171,27.872869,802.8577101306008,28.80427236
1659805200000,2022-08-06 17:00:00,ETH/LTC,27.962824,27.966363,27.843888,27.850655,832.4454434558949,29.88961816
1659801600000,2022-08-06 16:00:00,ETH/LTC,27.916584,27.999228,27.907709,27.954904,820.5040258470913,29.35098707
1659798000000,2022-08-06 15:00:00,ETH/LTC,27.902823,27.933957,27.86655,27.923917,816.6891582934412,29.24694119
1659794400000,2022-08-06 14:00:00,ETH/LTC,27.886111,27.927524,27.851678,27.901585,771.4397362454785,27.64859904
1659790800000,2022-08-06 13:00:00,ETH/LTC,27.948704,27.965982,27.870436,27.875833,790.7019825989191,28.36514276
1659787200000,2022-08-06 12:00:00,ETH/LTC,28.039542,28.044179,27.938931,27.945456,810.8796300267433,29.01651095
1659783600000,2022-08-06 11:00:00,ETH/LTC,28.067071,28.100904,28.035708,28.044133,691.3589506962619,24.6525343
1659780000000,2022-08-06 10:00:00,ETH/LTC,28.029875,28.101785,28.001137,28.054864,797.3472414896338,28.42099828
1659776400000,2022-08-06 09:00:00,ETH/LTC,27.866908,28.06034,27.846103,28.020935,797.8977824039333,28.47505918
1659772800000,2022-08-06 08:00:00,ETH/LTC,27.93084,27.931566,27.795961,27.834303,805.7870273227217,28.94942357
1659769200000,2022-08-06 07:00:00,ETH/LTC,27.950049,27.966438,27.865691,27.906947,794.4745218728324,28.46870071
1659765600000,2022-08-06 06:00:00,ETH/LTC,27.998225,27.998225,27.875339,27.966557,825.2520371303439,29.50853182
1659762000000,2022-08-06 05:00:00,ETH/LTC,28.111417,28.13309,27.911461,27.975298,835.5845930236701,29.86865745
1659758400000,2022-08-06 04:00:00,ETH/LTC,28.079832,28.172667,28.079832,28.120491,775.0871608514983,27.56307352
1659754800000,2022-08-06 03:00:00,ETH/LTC,28.052936,28.2016,28.052936,28.077864,833.5078694921525,29.68558682
1659751200000,2022-08-06 02:00:00,ETH/LTC,28.057406,28.067906,27.973896,28.058675,865.4523837714718,30.84437821
1659747600000,2022-08-06 01:00:00,ETH/LTC,28.039652,28.069443,28.011122,28.060577,740.3279107929675,26.38320341
1659744000000,2022-08-06 00:00:00,ETH/LTC,27.812942,28.05,27.777834,28.041246,874.8191903620551,31.19758624
