https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE3L,Volume USDT
1645228800,2022-02-19 00:00:00,AAVE3L/USDT,0.1393,0.1526,0.1268,0.1408,1360236.85919621,192182.269916603134
1645142400,2022-02-18 00:00:00,AAVE3L/USDT,0.1636,0.172,0.1351,0.1396,2585129.82851332,400732.551723088639
1645056000,2022-02-17 00:00:00,AAVE3L/USDT,0.2382,0.2547,0.1566,0.165,1432602.88208714,266582.849073888063
1644969600,2022-02-16 00:00:00,AAVE3L/USDT,0.2445,0.2569,0.2072,0.238,1165732.82547789,275541.5386718228
1644883200,2022-02-15 00:00:00,AAVE3L/USDT,0.2041,0.2485,0.2013,0.246,805616.28462811,181509.068518968134
1644796800,2022-02-14 00:00:00,AAVE3L/USDT,0.1936,0.2065,0.1738,0.2033,497540.64805903,94326.118133088716
1644710400,2022-02-13 00:00:00,AAVE3L/USDT,0.2086,0.2202,0.1834,0.1931,597520.01065225,121487.810076414987
1644624000,2022-02-12 00:00:00,AAVE3L/USDT,0.2128,0.2382,0.2007,0.2084,756987.08385992,165129.231934113507
1644537600,2022-02-11 00:00:00,AAVE3L/USDT,0.2704,0.2954,0.2003,0.2143,493238.93342405,125675.992881104968
1644451200,2022-02-10 00:00:00,AAVE3L/USDT,0.3353,0.3393,0.2668,0.2704,771389.62087271,231846.697778259804
1644364800,2022-02-09 00:00:00,AAVE3L/USDT,0.3177,0.35,0.2777,0.3354,749161.60535472,240440.927412758916
1644278400,2022-02-08 00:00:00,AAVE3L/USDT,0.3073,0.3646,0.2667,0.3167,1181171.00072902,364928.300875303669
1644192000,2022-02-07 00:00:00,AAVE3L/USDT,0.2682,0.3187,0.2527,0.3072,947800.02411691,277304.932689983792
1644105600,2022-02-06 00:00:00,AAVE3L/USDT,0.2393,0.27,0.2337,0.2674,1091113.45532435,273665.067688774672
1644019200,2022-02-05 00:00:00,AAVE3L/USDT,0.2385,0.2704,0.2301,0.2386,1795056.47075935,447503.499366975071
1643932800,2022-02-04 00:00:00,AAVE3L/USDT,0.1886,0.24,0.1825,0.2386,1364299.29856385,290346.821610881544
1643846400,2022-02-03 00:00:00,AAVE3L/USDT,0.1836,0.1919,0.1639,0.1886,865160.58286595,153903.060045774428
1643760000,2022-02-02 00:00:00,AAVE3L/USDT,0.2389,0.2393,0.1766,0.184,1510815.6877194,311200.241493831488
1643673600,2022-02-01 00:00:00,AAVE3L/USDT,0.2134,0.2557,0.2132,0.2387,1027111.87614652,243196.033731974317
1643587200,2022-01-31 00:00:00,AAVE3L/USDT,0.1821,0.2192,0.1577,0.2142,510919.04142772,100655.910339041176
1643500800,2022-01-30 00:00:00,AAVE3L/USDT,0.2008,0.2085,0.1725,0.1821,204472.32629864,39618.335631792039
1643414400,2022-01-29 00:00:00,AAVE3L/USDT,0.1841,0.2135,0.1808,0.2016,284271.67836394,55986.054869007574
1643328000,2022-01-28 00:00:00,AAVE3L/USDT,0.1692,0.1891,0.1515,0.1841,393478.88276369,68335.113195519883
1643241600,2022-01-27 00:00:00,AAVE3L/USDT,0.1736,0.1924,0.1448,0.1679,407635.42222512,68283.869242216265
1643155200,2022-01-26 00:00:00,AAVE3L/USDT,0.1968,0.2489,0.1624,0.1742,734875.69089966,154160.379090522267
1643068800,2022-01-25 00:00:00,AAVE3L/USDT,0.2,0.2178,0.1748,0.1987,502086.21012333,97747.367818119686
1642982400,2022-01-24 00:00:00,AAVE3L/USDT,0.2525,0.2525,0.1309,0.1999,1031787.80145536,179165.637766212111
1642896000,2022-01-23 00:00:00,AAVE3L/USDT,0.206,0.276,0.2021,0.2535,979130.80886738,230946.030437145306
1642809600,2022-01-22 00:00:00,AAVE3L/USDT,0.3538,0.3822,0.1614,0.2064,1051836.62523448,242970.613179619345
1642723200,2022-01-21 00:00:00,AAVE3L/USDT,0.6122,0.6363,0.31,0.3566,945130.39011247,462923.13422651681
1642636800,2022-01-20 00:00:00,AAVE3L/USDT,0.7419,0.846,0.6044,0.6159,371667.43337245,274580.545836831557
1642550400,2022-01-19 00:00:00,AAVE3L/USDT,1.0253,1.0755,0.7244,0.7412,432749.42399163,368120.979578042913
1642464000,2022-01-18 00:00:00,AAVE3L/USDT,0.9573,1.1563,0.9108,1.0201,541833.23337385,552768.12202889598
1642377600,2022-01-17 00:00:00,AAVE3L/USDT,1.182,1.2039,0.8755,0.9495,388461.0066419,390659.309707054232
1642291200,2022-01-16 00:00:00,AAVE3L/USDT,1.1292,1.225,1.0186,1.1817,397397.88598115,441367.247499066611
1642204800,2022-01-15 00:00:00,AAVE3L/USDT,0.9471,1.201,0.9304,1.1293,603895.25857536,656154.08426398143
1642118400,2022-01-14 00:00:00,AAVE3L/USDT,0.7834,0.9865,0.7331,0.947,333069.48307396,290452.111777607835
1642032000,2022-01-13 00:00:00,AAVE3L/USDT,0.8966,0.9368,0.7596,0.7843,316937.77114711,268733.991433790053
1641945600,2022-01-12 00:00:00,AAVE3L/USDT,0.8316,0.96,0.812,0.8933,274083.29837138,244436.814450866028
1641859200,2022-01-11 00:00:00,AAVE3L/USDT,0.698,0.8713,0.6662,0.8318,289637.310165,225360.75296847718
1641772800,2022-01-10 00:00:00,AAVE3L/USDT,0.8102,0.8536,0.5659,0.698,401337.83457466,277467.367539494599
1641686400,2022-01-09 00:00:00,AAVE3L/USDT,0.8386,0.9349,0.7906,0.8102,184510.26009289,159380.177791652457
1641600000,2022-01-08 00:00:00,AAVE3L/USDT,0.8365,1.08,0.7141,0.8382,509970.67933578,468023.461209130821
1641513600,2022-01-07 00:00:00,AAVE3L/USDT,0.9809,0.9838,0.7,0.8365,500142.95411231,411009.277449761506
1641427200,2022-01-06 00:00:00,AAVE3L/USDT,1.0993,1.1388,0.9061,0.9809,307833.61402465,313246.396023001059
1641340800,2022-01-05 00:00:00,AAVE3L/USDT,1.6302,1.7454,0.8987,1.091,228332.52647331,319487.221669219553
1641254400,2022-01-04 00:00:00,AAVE3L/USDT,1.9582,2.0161,1.5581,1.6168,182525.7623147,327250.383012004267
1641168000,2022-01-03 00:00:00,AAVE3L/USDT,1.915,2.3846,1.8253,1.9568,293153.08163524,606295.55541633391
1641081600,2022-01-02 00:00:00,AAVE3L/USDT,1.9285,1.9917,1.649,1.9163,124724.52795872,222685.006093856495
1640995200,2022-01-01 00:00:00,AAVE3L/USDT,1.6791,1.9285,1.619,1.9285,117523.86988244,206578.851549596946
1640908800,2021-12-31 00:00:00,AAVE3L/USDT,1.8731,2.1398,1.5662,1.6791,261312.99290657,487222.458571807104
1640822400,2021-12-30 00:00:00,AAVE3L/USDT,1.3976,1.9339,1.3082,1.8664,219823.58435952,365497.35196372876
1640736000,2021-12-29 00:00:00,AAVE3L/USDT,1.7548,1.8999,1.3669,1.3977,193090.60321407,319937.493297362633
1640649600,2021-12-28 00:00:00,AAVE3L/USDT,2.3787,2.9093,1.7313,1.7578,225649.95280305,517442.612773022526
