https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ELA,Volume BTC
1644883200,2022-02-15 00:00:00,ELA/BTC,0.00009971,0.00010423,0.00009727,0.00009778,8588.92224449,0.8643357956513255
1644796800,2022-02-14 00:00:00,ELA/BTC,0.00009779,0.00010242,0.00009693,0.00009971,6750.60591159,0.6715573400860478
1644710400,2022-02-13 00:00:00,ELA/BTC,0.00009865,0.00010233,0.0000966,0.00009747,5595.37783709,0.555192705436328
1644624000,2022-02-12 00:00:00,ELA/BTC,0.00010123,0.00010242,0.0000959,0.00009831,10994.02523249,1.0876212125844925
1644537600,2022-02-11 00:00:00,ELA/BTC,0.00010331,0.00010462,0.00009814,0.00010205,14889.59628621,1.4973124989948028
1644451200,2022-02-10 00:00:00,ELA/BTC,0.00010673,0.00010673,0.0000988,0.00010331,14366.9408653,1.467966366388082
1644364800,2022-02-09 00:00:00,ELA/BTC,0.00010743,0.0001139,0.00010296,0.0001055,6177.90067658,0.6691876632438484
1644278400,2022-02-08 00:00:00,ELA/BTC,0.00011835,0.00011835,0.00010201,0.00010869,49772.31343414,5.2945272195475724
1644192000,2022-02-07 00:00:00,ELA/BTC,0.00011303,0.00012013,0.00011011,0.00011777,15315.60017783,1.7718712289708653
1644105600,2022-02-06 00:00:00,ELA/BTC,0.00011583,0.00011828,0.00010845,0.00011238,19695.84842612,2.2283040235543457
1644019200,2022-02-05 00:00:00,ELA/BTC,0.00011319,0.00013077,0.00010849,0.00011598,23777.15657054,2.805389619069592
1643932800,2022-02-04 00:00:00,ELA/BTC,0.00011304,0.00011698,0.00010615,0.00011349,31587.09336193,3.5381285712005146
1643846400,2022-02-03 00:00:00,ELA/BTC,0.00011707,0.00012936,0.00011121,0.00011344,27796.82930581,3.2243712526541549
1643760000,2022-02-02 00:00:00,ELA/BTC,0.0001241,0.00012683,0.00011631,0.00011825,25470.00997389,3.0891522655976764
1643673600,2022-02-01 00:00:00,ELA/BTC,0.0001333,0.0001408,0.00012204,0.00012557,22752.29201037,2.9275367565060351
1643587200,2022-01-31 00:00:00,ELA/BTC,0.00011805,0.00014377,0.00011543,0.00013307,35929.4283379,4.5678197149935801
1643500800,2022-01-30 00:00:00,ELA/BTC,0.0001401,0.0001401,0.00011606,0.00011805,37278.07287527,4.6721488138989364
1643414400,2022-01-29 00:00:00,ELA/BTC,0.00013332,0.00014393,0.0001289,0.0001401,17803.05799816,2.4439678459991248
1643328000,2022-01-28 00:00:00,ELA/BTC,0.00013636,0.00013848,0.00012305,0.00013421,41835.4747001,5.4608099537706789
1643241600,2022-01-27 00:00:00,ELA/BTC,0.00015248,0.00015406,0.00013511,0.00013656,30933.9003651,4.4669518010605307
1643155200,2022-01-26 00:00:00,ELA/BTC,0.00017467,0.00017689,0.0001455,0.00015248,34387.15756398,5.4071094434608179
1643068800,2022-01-25 00:00:00,ELA/BTC,0.00014782,0.0001812,0.00014383,0.00017425,33028.81493939,5.2374689527847577
1642982400,2022-01-24 00:00:00,ELA/BTC,0.00017201,0.00017432,0.000141,0.00014766,96603.48716572,14.7102687970054285
1642896000,2022-01-23 00:00:00,ELA/BTC,0.00013373,0.00017497,0.00012953,0.00017044,73843.71859958,11.6855529555437807
1642809600,2022-01-22 00:00:00,ELA/BTC,0.00015529,0.00015857,0.00012936,0.00013315,79460.63752173,11.2207286423118754
1642723200,2022-01-21 00:00:00,ELA/BTC,0.00014679,0.0001693,0.00013665,0.00015419,123717.77053113,18.3440626277208948
1642636800,2022-01-20 00:00:00,ELA/BTC,0.00015582,0.00018117,0.0001436,0.0001468,84884.8109067,13.6374595694892714
1642550400,2022-01-19 00:00:00,ELA/BTC,0.00013591,0.00015759,0.00013313,0.0001547,74485.57250575,10.7730969090483907
1642464000,2022-01-18 00:00:00,ELA/BTC,0.00012915,0.00014509,0.00012086,0.00013677,112193.64956671,14.9614325551485303
1642377600,2022-01-17 00:00:00,ELA/BTC,0.00010598,0.0001361,0.00009993,0.00012915,80990.45328732,9.1898399417963529
1642291200,2022-01-16 00:00:00,ELA/BTC,0.00010057,0.00011062,0.00009315,0.00010503,28381.12787445,2.860240869397767
1642204800,2022-01-15 00:00:00,ELA/BTC,0.00008419,0.0001158,0.00008393,0.00010008,88919.33221401,8.7874305715105266
1642118400,2022-01-14 00:00:00,ELA/BTC,0.00008126,0.00008483,0.00008025,0.00008419,20815.96626348,1.7188084059059026
1642032000,2022-01-13 00:00:00,ELA/BTC,0.00007651,0.00008369,0.00007553,0.00008126,35525.33477282,2.8708269924587293
1641945600,2022-01-12 00:00:00,ELA/BTC,0.00007484,0.00008156,0.00007008,0.00007592,22400.43954726,1.6813658227767958
1641859200,2022-01-11 00:00:00,ELA/BTC,0.00007237,0.00007629,0.00007116,0.00007502,8964.67037331,0.663204468776943
1641772800,2022-01-10 00:00:00,ELA/BTC,0.0000721,0.00007827,0.00007116,0.00007236,13631.28665959,1.0062571013998372
1641686400,2022-01-09 00:00:00,ELA/BTC,0.00007174,0.00007384,0.00006962,0.0000721,11300.6101,0.811020520911
1641600000,2022-01-08 00:00:00,ELA/BTC,0.00007268,0.00007543,0.00006834,0.00007188,12518.60438906,0.889822120991217
1641513600,2022-01-07 00:00:00,ELA/BTC,0.00007575,0.00007765,0.00007002,0.00007271,19828.74940297,1.4403550314523544
1641427200,2022-01-06 00:00:00,ELA/BTC,0.00008004,0.00008017,0.00007124,0.00007568,23881.56977696,1.8014605808424443
1641340800,2022-01-05 00:00:00,ELA/BTC,0.00007914,0.00008727,0.00007315,0.00007977,59541.61525206,4.7299936694284376
1641254400,2022-01-04 00:00:00,ELA/BTC,0.00007032,0.00008213,0.00006902,0.00007914,18936.830257,1.4091046184209148
1641168000,2022-01-03 00:00:00,ELA/BTC,0.0000676,0.00007369,0.00006697,0.00007032,13563.04587229,0.9541166634294775
1641081600,2022-01-02 00:00:00,ELA/BTC,0.00006416,0.00007259,0.0000638,0.0000676,18674.99643587,1.2551855090973273
1640995200,2022-01-01 00:00:00,ELA/BTC,0.00006254,0.00006558,0.0000625,0.00006416,18551.00565569,1.1724911158374741
1640908800,2021-12-31 00:00:00,ELA/BTC,0.00006342,0.00006607,0.0000625,0.00006298,14329.82865215,0.9118182891429435
1640822400,2021-12-30 00:00:00,ELA/BTC,0.00006393,0.00006535,0.0000625,0.00006342,19633.0885,1.254851459573
1640736000,2021-12-29 00:00:00,ELA/BTC,0.00006425,0.00006602,0.00006251,0.00006393,13134.80213173,0.8454452250706106
1640649600,2021-12-28 00:00:00,ELA/BTC,0.00006617,0.00006701,0.00006253,0.00006396,14867.19285457,0.9556281511685644
