https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USDT
1644537600,2022-02-11 00:00:00,MATIC/USDT,1.895,1.8989,1.6759,1.715,29865542.09887265,54081798.695484630872
1644451200,2022-02-10 00:00:00,MATIC/USDT,2.0372,2.0423,1.8702,1.8948,23959766.21706495,47108543.128010683816
1644364800,2022-02-09 00:00:00,MATIC/USDT,1.9416,2.0596,1.8899,2.0372,20100925.3990032,39780517.371316472077
1644278400,2022-02-08 00:00:00,MATIC/USDT,2.0189,2.048,1.8582,1.941,27333162.74296325,53231303.049010181697
1644192000,2022-02-07 00:00:00,MATIC/USDT,1.7387,2.085,1.6983,2.0176,34736953.58846878,66101235.219829043561
1644105600,2022-02-06 00:00:00,MATIC/USDT,1.7114,1.7536,1.6663,1.7387,13044841.84537159,22345495.003693983279
1644019200,2022-02-05 00:00:00,MATIC/USDT,1.6945,1.7573,1.6733,1.7117,16490454.70500563,28396022.128324679617
1643932800,2022-02-04 00:00:00,MATIC/USDT,1.5559,1.6957,1.5328,1.6941,20236576.07077915,32595131.782408916114
1643846400,2022-02-03 00:00:00,MATIC/USDT,1.5396,1.563,1.4743,1.5562,14416092.14989814,21894573.497707838759
1643760000,2022-02-02 00:00:00,MATIC/USDT,1.6481,1.6648,1.52,1.5387,19103200.64020215,30505796.374107778345
1643673600,2022-02-01 00:00:00,MATIC/USDT,1.6416,1.6794,1.6126,1.6478,19271736.53979226,31738429.409830580336
1643587200,2022-01-31 00:00:00,MATIC/USDT,1.6041,1.6547,1.5227,1.6413,16301071.04740468,25920852.449191840162
1643500800,2022-01-30 00:00:00,MATIC/USDT,1.6966,1.7086,1.5765,1.604,14688668.77954909,24111979.876667013531
1643414400,2022-01-29 00:00:00,MATIC/USDT,1.673,1.7395,1.6494,1.6946,13381977.11684301,22742626.884930360373
1643328000,2022-01-28 00:00:00,MATIC/USDT,1.5892,1.7012,1.5627,1.6732,25726671.10214228,42015567.459430605045
1643241600,2022-01-27 00:00:00,MATIC/USDT,1.5901,1.6664,1.495,1.5884,32038424.80801877,50498672.257569968079
1643155200,2022-01-26 00:00:00,MATIC/USDT,1.5593,1.825,1.524,1.5893,42518795.92387133,70230780.556772633971
1643068800,2022-01-25 00:00:00,MATIC/USDT,1.5066,1.6121,1.4107,1.5571,25318582.38685851,38003639.991299791152
1642982400,2022-01-24 00:00:00,MATIC/USDT,1.6166,1.6166,1.3066,1.5088,43628000.57046242,62462467.20303548817
1642896000,2022-01-23 00:00:00,MATIC/USDT,1.5365,1.6694,1.5089,1.617,25080348.60991577,39737147.309001837761
1642809600,2022-01-22 00:00:00,MATIC/USDT,1.6985,1.7574,1.3897,1.537,43243476.56045123,67515404.001515411892
1642723200,2022-01-21 00:00:00,MATIC/USDT,1.9593,2.0255,1.64,1.6996,48768864.94825843,89906719.608679525328
1642636800,2022-01-20 00:00:00,MATIC/USDT,2.029,2.1925,1.9513,1.9598,26072776.08477199,54389206.430977627877
1642550400,2022-01-19 00:00:00,MATIC/USDT,2.1199,2.1421,2.0131,2.0294,20124919.72779686,41789179.880297863369
1642464000,2022-01-18 00:00:00,MATIC/USDT,2.2197,2.2455,2.0788,2.12,23018022.31455827,49511942.063797689927
1642377600,2022-01-17 00:00:00,MATIC/USDT,2.3316,2.4507,2.1646,2.2198,27686937.98347959,64297164.753001814979
1642291200,2022-01-16 00:00:00,MATIC/USDT,2.3457,2.3725,2.2834,2.3311,12111940.55038662,28205818.803403196613
1642204800,2022-01-15 00:00:00,MATIC/USDT,2.335,2.3986,2.2951,2.3458,14206452.67454229,33477893.409769035869
1642118400,2022-01-14 00:00:00,MATIC/USDT,2.2647,2.35,2.183,2.3348,17904357.59433459,40720490.41841126725
1642032000,2022-01-13 00:00:00,MATIC/USDT,2.3977,2.4401,2.2403,2.2647,25411681.99671544,59622967.78899006651
1641945600,2022-01-12 00:00:00,MATIC/USDT,2.3605,2.4488,2.3065,2.3967,26997556.77549279,63712082.337870082973
1641859200,2022-01-11 00:00:00,MATIC/USDT,2.0717,2.3747,2.0466,2.3599,33326042.20164283,74497771.883887698774
1641772800,2022-01-10 00:00:00,MATIC/USDT,2.1156,2.1476,1.9195,2.0717,28785922.91478735,58795738.212244592038
1641686400,2022-01-09 00:00:00,MATIC/USDT,1.9842,2.1686,1.9627,2.1154,21322860.7295613,44139849.679413757086
1641600000,2022-01-08 00:00:00,MATIC/USDT,2.0535,2.1435,1.9012,1.984,26052852.59604982,52471895.808323704837
1641513600,2022-01-07 00:00:00,MATIC/USDT,2.2512,2.2641,2.0426,2.0533,32515917.99039394,69268720.487309476135
1641427200,2022-01-06 00:00:00,MATIC/USDT,2.1824,2.2988,2.0675,2.2509,30251212.53969959,66077856.077717913956
1641340800,2022-01-05 00:00:00,MATIC/USDT,2.3653,2.452,2.0133,2.1823,30215205.35449868,68491695.032228814819
1641254400,2022-01-04 00:00:00,MATIC/USDT,2.4321,2.5062,2.3535,2.3647,18863367.78653847,45811641.292537718515
1641168000,2022-01-03 00:00:00,MATIC/USDT,2.5509,2.5517,2.3535,2.4301,16758263.7308609,41151646.801130230504
1641081600,2022-01-02 00:00:00,MATIC/USDT,2.5722,2.5843,2.5036,2.5509,11302467.26846756,28631997.238528350404
1640995200,2022-01-01 00:00:00,MATIC/USDT,2.5256,2.6025,2.5021,2.5719,11861562.7668772,30319718.709102807345
1640908800,2021-12-31 00:00:00,MATIC/USDT,2.554,2.671,2.4401,2.5243,22468821.38452512,57382797.428113021559
1640822400,2021-12-30 00:00:00,MATIC/USDT,2.4757,2.5952,2.4116,2.5542,23524050.32048268,59009477.203462231569
1640736000,2021-12-29 00:00:00,MATIC/USDT,2.4922,2.62,2.4028,2.4753,29715540.3630764,75277690.488506873269
1640649600,2021-12-28 00:00:00,MATIC/USDT,2.7275,2.731,2.4415,2.49,40710617.9842079,105632404.88168868106
