https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POL,Volume USDT
1643846400,2022-02-03 00:00:00,POL/USDT,0.07909,0.07937,0.07634,0.0769,6960090.8431312,538107.7649387908975
1643760000,2022-02-02 00:00:00,POL/USDT,0.08469,0.09329,0.079,0.07933,7433760.18212048,631603.1043812356941
1643673600,2022-02-01 00:00:00,POL/USDT,0.08533,0.09186,0.0816,0.08479,6992172.13794423,603356.4100307750377
1643587200,2022-01-31 00:00:00,POL/USDT,0.08475,0.08814,0.08297,0.0853,6745986.76133774,572434.7294863447351
1643500800,2022-01-30 00:00:00,POL/USDT,0.08565,0.08771,0.08432,0.08476,5857835.28420238,502684.3401128772016
1643414400,2022-01-29 00:00:00,POL/USDT,0.0878,0.09035,0.08534,0.08559,7856078.7440259,687005.0336189679957
1643328000,2022-01-28 00:00:00,POL/USDT,0.08822,0.09468,0.08654,0.08791,7539175.48344632,674980.9673137785441
1643241600,2022-01-27 00:00:00,POL/USDT,0.08971,0.09027,0.08545,0.08819,7600849.45929886,665248.4424038399894
1643155200,2022-01-26 00:00:00,POL/USDT,0.08688,0.09285,0.086,0.08968,6088601.46587409,535717.6704591025393
1643068800,2022-01-25 00:00:00,POL/USDT,0.09299,0.09536,0.08625,0.08698,5114940.18607691,460148.9099967131103
1642982400,2022-01-24 00:00:00,POL/USDT,0.08151,0.09689,0.08094,0.09267,4680588.72497558,404369.1164396115797
1642896000,2022-01-23 00:00:00,POL/USDT,0.0772,0.0825,0.0764,0.0815,6229144.02463017,491580.7143030272815
1642809600,2022-01-22 00:00:00,POL/USDT,0.08303,0.08303,0.07689,0.07716,3285528.32095709,260775.0842828788437
1642723200,2022-01-21 00:00:00,POL/USDT,0.09653,0.09758,0.0821,0.08296,3946406.80954281,362720.6992222969682
1642636800,2022-01-20 00:00:00,POL/USDT,0.10092,0.10296,0.09623,0.0968,5672311.51149436,567191.1701047602965
1642550400,2022-01-19 00:00:00,POL/USDT,0.10507,0.10552,0.10049,0.10094,5429724.00268972,558787.7358463503442
1642464000,2022-01-18 00:00:00,POL/USDT,0.10886,0.1137,0.10362,0.1051,5268975.5430974,566717.0733648349055
1642377600,2022-01-17 00:00:00,POL/USDT,0.1103,0.11089,0.10643,0.10885,5101744.88015457,552086.4908290973682
1642291200,2022-01-16 00:00:00,POL/USDT,0.11629,0.11689,0.10813,0.11031,5717386.49561757,637680.7042864926839
1642204800,2022-01-15 00:00:00,POL/USDT,0.12806,0.12861,0.11396,0.11632,5680259.04948216,675246.7185163775964
1642118400,2022-01-14 00:00:00,POL/USDT,0.15966,0.16299,0.12001,0.12804,5963774.6181095,793540.8082689742971
1642032000,2022-01-13 00:00:00,POL/USDT,0.11359,0.18563,0.11311,0.15881,6708968.03565889,914748.6434242629543
1641945600,2022-01-12 00:00:00,POL/USDT,0.10266,0.12196,0.10172,0.11357,5108668.24565045,590302.384689048976
1641859200,2022-01-11 00:00:00,POL/USDT,0.10164,0.10554,0.09794,0.10269,5122154.51531697,518747.7509429677438
1641772800,2022-01-10 00:00:00,POL/USDT,0.11125,0.11933,0.0966,0.10161,4823586.97018834,528217.7895740615062
1641686400,2022-01-09 00:00:00,POL/USDT,0.11648,0.11945,0.10967,0.11137,5356435.86038067,602106.6005613106823
1641600000,2022-01-08 00:00:00,POL/USDT,0.1286,0.1286,0.11639,0.11649,4218140.79954724,508115.9037519337373
1641513600,2022-01-07 00:00:00,POL/USDT,0.14154,0.14161,0.12669,0.12864,3798927.98192045,504996.9006936993912
1641427200,2022-01-06 00:00:00,POL/USDT,0.15049,0.15243,0.13776,0.1415,3437723.87383711,500517.0031068463076
1641340800,2022-01-05 00:00:00,POL/USDT,0.15714,0.15771,0.15,0.15051,3687472.52959792,575079.809218896675
1641254400,2022-01-04 00:00:00,POL/USDT,0.15746,0.1642,0.15559,0.15681,4083288.05328509,647074.4010670551712
1641168000,2022-01-03 00:00:00,POL/USDT,0.15946,0.16981,0.157,0.1576,3955278.7092382,630484.7671313809395
1641081600,2022-01-02 00:00:00,POL/USDT,0.15357,0.16345,0.15265,0.15943,4768012.59093594,740630.1907780931992
1640995200,2022-01-01 00:00:00,POL/USDT,0.16002,0.16144,0.15307,0.1536,4400526.32329228,689909.0477571015979
1640908800,2021-12-31 00:00:00,POL/USDT,0.16804,0.16861,0.16,0.16063,3669520.68584398,598504.4008156103519
1640822400,2021-12-30 00:00:00,POL/USDT,0.17305,0.17529,0.16737,0.16807,3784654.64793873,652351.0095333906485
1640736000,2021-12-29 00:00:00,POL/USDT,0.18614,0.18825,0.1725,0.17304,3138523.51271853,570305.1811165856722
1640649600,2021-12-28 00:00:00,POL/USDT,0.19414,0.19601,0.18614,0.18643,2827942.83691208,541453.8656689131354
