https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURGER,Volume USDT
1643932800,2022-02-04 00:00:00,BURGER/USDT,1.7453,1.845,1.7164,1.8432,24411.23475825,43685.909783095618
1643846400,2022-02-03 00:00:00,BURGER/USDT,1.7149,1.8149,1.66,1.7502,36702.83207408,63450.721213274525
1643760000,2022-02-02 00:00:00,BURGER/USDT,1.7985,1.8169,1.6769,1.7043,22423.77371074,39056.159579568922
1643673600,2022-02-01 00:00:00,BURGER/USDT,1.7946,1.8582,1.7848,1.8009,17938.95161964,32694.833290529472
1643587200,2022-01-31 00:00:00,BURGER/USDT,1.7038,2.1737,1.6619,1.7974,191993.64300773,364750.608019583427
1643500800,2022-01-30 00:00:00,BURGER/USDT,1.6447,1.9291,1.6447,1.7137,67297.00852062,116264.312586976602
1643414400,2022-01-29 00:00:00,BURGER/USDT,1.6103,1.7066,1.6054,1.6438,24455.16382895,40171.675730608263
1643328000,2022-01-28 00:00:00,BURGER/USDT,1.5852,1.6569,1.5384,1.6006,17859.51690036,28370.94604697089
1643241600,2022-01-27 00:00:00,BURGER/USDT,1.6215,1.7352,1.5277,1.5812,50113.91250543,80614.00895007478
1643155200,2022-01-26 00:00:00,BURGER/USDT,1.6348,1.7491,1.5424,1.6243,49875.75653647,82676.186218888944
1643068800,2022-01-25 00:00:00,BURGER/USDT,1.5821,1.8036,1.55,1.6489,57675.42702584,94724.511925353056
1642982400,2022-01-24 00:00:00,BURGER/USDT,1.6866,1.6866,1.4372,1.5917,22737.71018777,35544.081656690903
1642896000,2022-01-23 00:00:00,BURGER/USDT,1.6148,1.9278,1.5925,1.6963,56187.67443014,97804.952777497007
1642809600,2022-01-22 00:00:00,BURGER/USDT,1.8223,1.8448,1.4137,1.6236,45140.04133316,74460.881053824918
1642723200,2022-01-21 00:00:00,BURGER/USDT,2.1519,2.1827,1.7873,1.8092,14930.01207327,29871.329830096462
1642636800,2022-01-20 00:00:00,BURGER/USDT,2.2554,2.3084,2.1525,2.1525,3566.13675288,8039.455959289041
1642550400,2022-01-19 00:00:00,BURGER/USDT,2.2773,2.3852,2.186,2.2414,11144.06284171,25410.481447160969
1642464000,2022-01-18 00:00:00,BURGER/USDT,2.3017,2.3211,2.2144,2.2778,3957.82287115,8950.44903439636
1642377600,2022-01-17 00:00:00,BURGER/USDT,2.494,2.5048,2.2599,2.3003,6537.15993901,15476.83153028204
1642291200,2022-01-16 00:00:00,BURGER/USDT,2.5666,2.5827,2.4913,2.4959,5259.45940954,13323.017900550349
1642204800,2022-01-15 00:00:00,BURGER/USDT,2.7968,2.888,2.5473,2.5713,48632.2417441,130838.688096591162
1642118400,2022-01-14 00:00:00,BURGER/USDT,2.3189,3.061,2.2778,2.7941,60709.9471488,164365.084123709417
1642032000,2022-01-13 00:00:00,BURGER/USDT,2.4282,2.4583,2.3153,2.3297,9464.69777727,22587.266753184738
1641945600,2022-01-12 00:00:00,BURGER/USDT,2.3561,2.4615,2.3452,2.4282,3016.61038667,7268.776315381456
1641859200,2022-01-11 00:00:00,BURGER/USDT,2.2355,2.3998,2.2355,2.3561,7375.82700986,16998.59141808506
1641772800,2022-01-10 00:00:00,BURGER/USDT,2.4284,2.4705,2.1418,2.2462,8449.99303623,19405.549776572533
1641686400,2022-01-09 00:00:00,BURGER/USDT,2.3852,2.4834,2.3689,2.4359,7574.23672086,18427.533302966392
1641600000,2022-01-08 00:00:00,BURGER/USDT,2.4957,2.6895,2.3166,2.3867,25173.41339662,62173.335783813866
1641513600,2022-01-07 00:00:00,BURGER/USDT,2.6655,2.6655,2.4568,2.506,10374.72116885,26668.086925129754
1641427200,2022-01-06 00:00:00,BURGER/USDT,2.7653,2.781,2.5438,2.6631,11889.32283655,31485.656361909258
1641340800,2022-01-05 00:00:00,BURGER/USDT,3.0143,3.0676,2.6525,2.7675,9166.36106487,26197.636806886903
1641254400,2022-01-04 00:00:00,BURGER/USDT,3.005,3.28,2.94,3.0132,20696.95196888,64562.832929467568
1641168000,2022-01-03 00:00:00,BURGER/USDT,3.0644,3.0695,2.9574,3.0067,4689.02819256,14131.772893979695
1641081600,2022-01-02 00:00:00,BURGER/USDT,3.015,3.0949,2.9807,3.0476,9341.72348203,28272.893416889271
1640995200,2022-01-01 00:00:00,BURGER/USDT,3.0052,3.0839,2.9927,3.0198,8972.01715901,27355.878752943115
1640908800,2021-12-31 00:00:00,BURGER/USDT,3.0268,3.3,2.943,2.987,5831.30972955,17726.704168475531
1640822400,2021-12-30 00:00:00,BURGER/USDT,3,3.1259,2.94,3.0266,8228.03468723,24881.351422448186
1640736000,2021-12-29 00:00:00,BURGER/USDT,3.125,3.243,3,3,12781.86176882,39484.525086160311
1640649600,2021-12-28 00:00:00,BURGER/USDT,3.3201,3.3471,3.0115,3.144,19299.88513566,61780.98009328766
