https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FLY,Volume USDT
1660665600,2022-08-16 16:00:00,FLY/USDT,0.000613,0.000625,0.000612,0.000625,350145.6793,216.4656300512
1660662000,2022-08-16 15:00:00,FLY/USDT,0.000617,0.000627,0.000617,0.000623,2187252.9363,1354.700751702
1660658400,2022-08-16 14:00:00,FLY/USDT,0.00061,0.00061,0.00061,0.00061,66555.534,40.59887574
1660654800,2022-08-16 13:00:00,FLY/USDT,0.000621,0.000621,0.000608,0.000608,392727.1185,240.9313576642
1660651200,2022-08-16 12:00:00,FLY/USDT,0.000621,0.000624,0.000621,0.000624,448050.3678,279.3256331132
1660647600,2022-08-16 11:00:00,FLY/USDT,0.000604,0.000624,0.000603,0.000609,2767588.8948,1705.0870209681
1660644000,2022-08-16 10:00:00,FLY/USDT,0.000604,0.000604,0.000603,0.000603,138246.297,83.4127853961
1660640400,2022-08-16 09:00:00,FLY/USDT,0.000604,0.000616,0.000604,0.000606,1281842.0206,779.7805214275
1660636800,2022-08-16 08:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,0,0
1660633200,2022-08-16 07:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,0,0
1660629600,2022-08-16 06:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,0,0
1660626000,2022-08-16 05:00:00,FLY/USDT,0.000599,0.000612,0.000595,0.000605,2472955.2809,1481.4073242388
1660622400,2022-08-16 04:00:00,FLY/USDT,0.000607,0.000612,0.000595,0.000612,734935.414,443.7411222206
1660618800,2022-08-16 03:00:00,FLY/USDT,0.00062,0.000621,0.000595,0.000607,7535584.7806,4553.3563972144
1660615200,2022-08-16 02:00:00,FLY/USDT,0.000626,0.000635,0.00062,0.00062,7563822.7829,4795.8371603354
1660611600,2022-08-16 01:00:00,FLY/USDT,0.000595,0.000625,0.000595,0.000615,1120625.0068,678.6873285039
1660608000,2022-08-16 00:00:00,FLY/USDT,0.000622,0.000622,0.000595,0.000595,8544117.9623,5208.0391639085
1660604400,2022-08-15 23:00:00,FLY/USDT,0.000627,0.000627,0.000615,0.000617,148401.4069,92.0171593997
1660600800,2022-08-15 22:00:00,FLY/USDT,0.000617,0.000657,0.000611,0.000615,2242861.8703,1430.5359477448
1660597200,2022-08-15 21:00:00,FLY/USDT,0.000622,0.000626,0.000606,0.000623,2406281.6532,1483.2822722166
1660593600,2022-08-15 20:00:00,FLY/USDT,0.00064,0.000664,0.000608,0.000616,5831527.3903,3666.7090541995
1660590000,2022-08-15 19:00:00,FLY/USDT,0.000643,0.000678,0.00063,0.000642,23026413.4449,15102.9731157417
1660586400,2022-08-15 18:00:00,FLY/USDT,0.000632,0.000647,0.000623,0.000642,11962322.4044,7559.3984793024
1660582800,2022-08-15 17:00:00,FLY/USDT,0.000615,0.000631,0.000613,0.00063,2455699.7518,1533.7269639586
1660579200,2022-08-15 16:00:00,FLY/USDT,0.000608,0.000618,0.000608,0.000608,319306.0321,195.0141661241
1660575600,2022-08-15 15:00:00,FLY/USDT,0.000605,0.000605,0.000595,0.000605,154306.9462,92.57531385
1660572000,2022-08-15 14:00:00,FLY/USDT,0.000595,0.000603,0.000595,0.000603,29578.8329,17.6126440555
1660568400,2022-08-15 13:00:00,FLY/USDT,0.000601,0.000606,0.000601,0.000606,152282.0661,92.2060645466
1660564800,2022-08-15 12:00:00,FLY/USDT,0.000601,0.000601,0.000601,0.000601,18569.7171,11.1603999771
1660561200,2022-08-15 11:00:00,FLY/USDT,0.000606,0.000607,0.000595,0.000598,148458.0456,89.2766656886
1660557600,2022-08-15 10:00:00,FLY/USDT,0.000604,0.000622,0.000604,0.000613,261833.6333,160.9504979886
1660554000,2022-08-15 09:00:00,FLY/USDT,0.0006,0.000601,0.000587,0.000601,1412658.1178,835.5362068113
1660550400,2022-08-15 08:00:00,FLY/USDT,0.000599,0.000601,0.000595,0.000601,2506217.1626,1499.5070235883
1660546800,2022-08-15 07:00:00,FLY/USDT,0.000595,0.000603,0.000595,0.000603,537102.941,323.5619800857
1660543200,2022-08-15 06:00:00,FLY/USDT,0.000612,0.000612,0.000599,0.000603,104274.6889,63.0921487367
1660539600,2022-08-15 05:00:00,FLY/USDT,0.000614,0.000614,0.000614,0.000614,17229.3843,10.5788419602
1660536000,2022-08-15 04:00:00,FLY/USDT,0.00061,0.000612,0.000605,0.000612,625231.7879,380.404820126
1660532400,2022-08-15 03:00:00,FLY/USDT,0.000604,0.000604,0.000603,0.000603,126510.6193,76.332325752
1660528800,2022-08-15 02:00:00,FLY/USDT,0.000606,0.000608,0.000597,0.000608,62364.1074,37.6084677594
1660525200,2022-08-15 01:00:00,FLY/USDT,0.000617,0.000618,0.000611,0.000611,934736.9816,574.5415755521
1660521600,2022-08-15 00:00:00,FLY/USDT,0.000612,0.000612,0.000611,0.000611,124234.6221,75.9195087824
1660518000,2022-08-14 23:00:00,FLY/USDT,0.000615,0.000615,0.000615,0.000615,314507.8256,193.422312744
1660514400,2022-08-14 22:00:00,FLY/USDT,0.000613,0.000613,0.000612,0.000613,47980.3094,29.3895379048
1660510800,2022-08-14 21:00:00,FLY/USDT,0.000614,0.000614,0.000614,0.000614,8127.5993,4.9903459702
1660507200,2022-08-14 20:00:00,FLY/USDT,0.000615,0.000616,0.000612,0.000616,120231.6626,73.9318967312
1660503600,2022-08-14 19:00:00,FLY/USDT,0.000613,0.000613,0.000613,0.000613,0,0
1660500000,2022-08-14 18:00:00,FLY/USDT,0.00061,0.000613,0.00061,0.000613,386339.9715,236.2449908821
1660496400,2022-08-14 17:00:00,FLY/USDT,0.000599,0.000608,0.00058,0.000601,1444018.3695,861.9882708438
1660492800,2022-08-14 16:00:00,FLY/USDT,0.000606,0.000606,0.000601,0.000601,132247.7946,79.5334245546
1660489200,2022-08-14 15:00:00,FLY/USDT,0.000614,0.000621,0.000604,0.000604,2067171.3424,1271.5363189262
1660485600,2022-08-14 14:00:00,FLY/USDT,0.000617,0.000622,0.000606,0.00061,529384.2564,327.1529167271
1660482000,2022-08-14 13:00:00,FLY/USDT,0.000617,0.000617,0.000617,0.000617,125558.7453,77.4697458501
1660478400,2022-08-14 12:00:00,FLY/USDT,0.000616,0.000617,0.000602,0.000616,4763416.8868,2919.5663942524
1660474800,2022-08-14 11:00:00,FLY/USDT,0.00061,0.000621,0.00061,0.00062,5230781.5792,3239.3012047013
1660471200,2022-08-14 10:00:00,FLY/USDT,0.000606,0.000613,0.000597,0.000609,840729.4357,502.5647852252
1660467600,2022-08-14 09:00:00,FLY/USDT,0.000623,0.000625,0.000606,0.00062,536603.1629,331.3546480392
1660464000,2022-08-14 08:00:00,FLY/USDT,0.000621,0.000627,0.00062,0.000625,999023.7827,624.2670126609
1660460400,2022-08-14 07:00:00,FLY/USDT,0.00061,0.000629,0.000609,0.000626,4859836.1182,3039.2183038349
1660456800,2022-08-14 06:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,65856.1256,39.842955988
1660453200,2022-08-14 05:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,0,0
1660449600,2022-08-14 04:00:00,FLY/USDT,0.000603,0.000605,0.000603,0.000605,637260.1058,384.9710064527
1660446000,2022-08-14 03:00:00,FLY/USDT,0.000595,0.000608,0.000595,0.000604,451261.772,272.1568626063
1660442400,2022-08-14 02:00:00,FLY/USDT,0.000596,0.000599,0.000596,0.000599,75635.384,45.1784502715
1660438800,2022-08-14 01:00:00,FLY/USDT,0.000602,0.000602,0.000582,0.000591,8092566.0022,4746.2813033369
1660435200,2022-08-14 00:00:00,FLY/USDT,0.000608,0.000608,0.000608,0.000608,0,0
1660431600,2022-08-13 23:00:00,FLY/USDT,0.000608,0.00061,0.000596,0.000608,1840099.0122,1103.5053427081
1660428000,2022-08-13 22:00:00,FLY/USDT,0.000607,0.000607,0.000607,0.000607,62394.9995,37.8737646965
1660424400,2022-08-13 21:00:00,FLY/USDT,0.000608,0.000608,0.000608,0.000608,0,0
1660420800,2022-08-13 20:00:00,FLY/USDT,0.000613,0.000621,0.000592,0.000608,2363259.4816,1424.7525758411
1660417200,2022-08-13 19:00:00,FLY/USDT,0.000618,0.000622,0.000618,0.000622,167508.553,104.1076595548
1660413600,2022-08-13 18:00:00,FLY/USDT,0.000611,0.000622,0.00061,0.00061,417495.2674,257.8299705145
1660410000,2022-08-13 17:00:00,FLY/USDT,0.000612,0.000619,0.000612,0.000619,5093.1772,3.1182501016
1660406400,2022-08-13 16:00:00,FLY/USDT,0.000619,0.00062,0.000619,0.00062,36040.2819,22.3115794646
1660402800,2022-08-13 15:00:00,FLY/USDT,0.000619,0.000621,0.000619,0.000619,122311.6776,75.847939993
1660399200,2022-08-13 14:00:00,FLY/USDT,0.00061,0.00061,0.000609,0.000609,1088310.5709,662.942394919
1660395600,2022-08-13 13:00:00,FLY/USDT,0.000619,0.000619,0.000612,0.000612,11476.0393,7.0933360516
1660392000,2022-08-13 12:00:00,FLY/USDT,0.000619,0.000619,0.000619,0.000619,0,0
1660388400,2022-08-13 11:00:00,FLY/USDT,0.000609,0.000619,0.000608,0.000619,366859.0219,224.886408637
1660384800,2022-08-13 10:00:00,FLY/USDT,0.000611,0.000611,0.000608,0.000608,30094.55,18.2985913125
1660381200,2022-08-13 09:00:00,FLY/USDT,0.000613,0.000613,0.000611,0.000611,27661.5432,16.9189987536
1660377600,2022-08-13 08:00:00,FLY/USDT,0.000608,0.000621,0.000608,0.000621,1164084.2441,714.588778503
1660374000,2022-08-13 07:00:00,FLY/USDT,0.000606,0.000613,0.000604,0.000613,793040.777,479.0917309562
1660370400,2022-08-13 06:00:00,FLY/USDT,0.00061,0.000613,0.000607,0.000613,134260.2206,81.6540247049
1660366800,2022-08-13 05:00:00,FLY/USDT,0.000616,0.000616,0.000612,0.000612,42034.9847,25.8228201216
1660363200,2022-08-13 04:00:00,FLY/USDT,0.000624,0.000624,0.000624,0.000624,21129.1868,13.1846125632
1660359600,2022-08-13 03:00:00,FLY/USDT,0.000631,0.000631,0.000618,0.000618,251591.1338,156.0417048496
1660356000,2022-08-13 02:00:00,FLY/USDT,0.000621,0.000629,0.000621,0.000629,19567.3884,12.2111222756
1660352400,2022-08-13 01:00:00,FLY/USDT,0.000628,0.00063,0.000626,0.00063,576840.7459,361.2092305558
1660348800,2022-08-13 00:00:00,FLY/USDT,0.000623,0.000628,0.00062,0.000622,179593.8009,111.9660561291
1660345200,2022-08-12 23:00:00,FLY/USDT,0.000621,0.00063,0.000617,0.00063,6355468.9502,3980.6661167201
1660341600,2022-08-12 22:00:00,FLY/USDT,0.000606,0.000617,0.000604,0.000616,2206188.7779,1357.7335927173
1660338000,2022-08-12 21:00:00,FLY/USDT,0.000606,0.000618,0.000605,0.000616,2296112.789,1399.6878790983
1660334400,2022-08-12 20:00:00,FLY/USDT,0.000615,0.000617,0.000607,0.000608,2634899.9314,1618.9243718925
1660330800,2022-08-12 19:00:00,FLY/USDT,0.000622,0.000622,0.000604,0.000611,1995703.9508,1212.1998324632
1660327200,2022-08-12 18:00:00,FLY/USDT,0.000608,0.000628,0.000605,0.000622,3971905.1687,2449.8700283265
1660323600,2022-08-12 17:00:00,FLY/USDT,0.000594,0.000608,0.000594,0.000606,594438.4348,355.7200973778
1660320000,2022-08-12 16:00:00,FLY/USDT,0.000604,0.000611,0.000599,0.000599,251498.1999,151.3307690714
1660316400,2022-08-12 15:00:00,FLY/USDT,0.000607,0.000611,0.000607,0.000611,165129.8493,100.5312361882
1660312800,2022-08-12 14:00:00,FLY/USDT,0.000599,0.000599,0.000599,0.000599,2515.3533,1.5066966267
1660309200,2022-08-12 13:00:00,FLY/USDT,0.000603,0.000612,0.000601,0.000601,267337.9187,162.2183897429
1660305600,2022-08-12 12:00:00,FLY/USDT,0.000602,0.000602,0.000594,0.000594,61098.1112,36.7609401152
1660302000,2022-08-12 11:00:00,FLY/USDT,0.000593,0.000604,0.000593,0.000602,252329.3711,150.3243506381
1660298400,2022-08-12 10:00:00,FLY/USDT,0.000593,0.000599,0.000592,0.000599,219166.3383,130.9105756038
1660294800,2022-08-12 09:00:00,FLY/USDT,0.000603,0.000615,0.000596,0.000599,1085056.8701,654.2497358533
1660291200,2022-08-12 08:00:00,FLY/USDT,0.000602,0.000603,0.000599,0.000603,853403.2728,512.8485803579
1660287600,2022-08-12 07:00:00,FLY/USDT,0.000602,0.000612,0.000601,0.00061,75017.2532,45.4646321672
1660284000,2022-08-12 06:00:00,FLY/USDT,0.000608,0.000611,0.000608,0.000611,50607.5192,30.9088798315
1660280400,2022-08-12 05:00:00,FLY/USDT,0.000606,0.000606,0.000606,0.000606,4978.1536,3.0167610816
1660276800,2022-08-12 04:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,437.9117,0.2649365785
1660273200,2022-08-12 03:00:00,FLY/USDT,0.0006,0.0006,0.000596,0.000596,73644.181,43.9546641967
1660269600,2022-08-12 02:00:00,FLY/USDT,0.0006,0.0006,0.0006,0.0006,20452.6834,12.27161004
1660266000,2022-08-12 01:00:00,FLY/USDT,0.000606,0.000606,0.000596,0.000596,615087.2996,368.9246278347
1660262400,2022-08-12 00:00:00,FLY/USDT,0.000608,0.000608,0.000608,0.000608,1644.7369,1.0000000352
1660258800,2022-08-11 23:00:00,FLY/USDT,0.000606,0.000606,0.000606,0.000606,5290.6168,3.2061137808
1660255200,2022-08-11 22:00:00,FLY/USDT,0.000615,0.000619,0.000612,0.000612,165615.635,101.9677656171
1660251600,2022-08-11 21:00:00,FLY/USDT,0.000609,0.000609,0.000609,0.000609,0,0
1660248000,2022-08-11 20:00:00,FLY/USDT,0.000609,0.000609,0.000609,0.000609,0,0
1660244400,2022-08-11 19:00:00,FLY/USDT,0.000606,0.000609,0.000596,0.000609,84179.5662,50.9631693394
1660240800,2022-08-11 18:00:00,FLY/USDT,0.000611,0.000611,0.000611,0.000611,0,0
1660237200,2022-08-11 17:00:00,FLY/USDT,0.00061,0.000619,0.00061,0.000611,1970053.7238,1215.4492120873
1660233600,2022-08-11 16:00:00,FLY/USDT,0.000613,0.000615,0.000607,0.000612,291003.7406,177.9078560896
1660230000,2022-08-11 15:00:00,FLY/USDT,0.000617,0.000617,0.000602,0.000602,469945.496,283.8454394186
1660226400,2022-08-11 14:00:00,FLY/USDT,0.000612,0.000617,0.000612,0.000617,464209.5467,286.2096115018
1660222800,2022-08-11 13:00:00,FLY/USDT,0.000628,0.00063,0.000597,0.000597,5062002.3556,3141.3028091751
1660219200,2022-08-11 12:00:00,FLY/USDT,0.00062,0.000622,0.000596,0.000622,877037.3255,532.8795418005
1660215600,2022-08-11 11:00:00,FLY/USDT,0.000613,0.000619,0.000611,0.000614,104557.1127,64.3122190179
1660212000,2022-08-11 10:00:00,FLY/USDT,0.000624,0.000624,0.000624,0.000624,10813.4733,6.7476073392
1660208400,2022-08-11 09:00:00,FLY/USDT,0.000625,0.000628,0.000615,0.000626,251601.0347,156.9690743488
1660204800,2022-08-11 08:00:00,FLY/USDT,0.000624,0.000624,0.000621,0.000621,20975.6411,13.0739500461
1660201200,2022-08-11 07:00:00,FLY/USDT,0.000621,0.000628,0.000614,0.000614,72235.8839,45.0667551601
1660197600,2022-08-11 06:00:00,FLY/USDT,0.000619,0.000621,0.000619,0.000621,20138.4504,12.4857007976
1660194000,2022-08-11 05:00:00,FLY/USDT,0.000622,0.000622,0.000619,0.000619,6233.3292,3.8617154112
1660190400,2022-08-11 04:00:00,FLY/USDT,0.000622,0.000622,0.000622,0.000622,0,0
1660186800,2022-08-11 03:00:00,FLY/USDT,0.000626,0.000626,0.000601,0.000622,4582817.4542,2812.5514516583
1660183200,2022-08-11 02:00:00,FLY/USDT,0.000631,0.000631,0.000631,0.000631,0,0
1660179600,2022-08-11 01:00:00,FLY/USDT,0.00062,0.000631,0.00062,0.000631,294862.9873,185.8464803949
1660176000,2022-08-11 00:00:00,FLY/USDT,0.000618,0.00062,0.000613,0.00062,47483.8311,29.2081572834
1660172400,2022-08-10 23:00:00,FLY/USDT,0.000619,0.000622,0.000619,0.000622,3965393.4409,2457.8999999005
1660168800,2022-08-10 22:00:00,FLY/USDT,0.000618,0.000618,0.000618,0.000618,0,0
1660165200,2022-08-10 21:00:00,FLY/USDT,0.000615,0.000618,0.000612,0.000618,378030.5101,232.627057959
1660161600,2022-08-10 20:00:00,FLY/USDT,0.000609,0.000616,0.000609,0.000616,457295.7867,280.6597042141
1660158000,2022-08-10 19:00:00,FLY/USDT,0.000608,0.000608,0.000599,0.000599,675816.2548,406.7807528353
1660154400,2022-08-10 18:00:00,FLY/USDT,0.000607,0.000609,0.000597,0.000597,740192.6155,449.7503316054
1660150800,2022-08-10 17:00:00,FLY/USDT,0.000607,0.000607,0.000607,0.000607,4136.9028,2.5110999996
1660147200,2022-08-10 16:00:00,FLY/USDT,0.000598,0.000599,0.000598,0.000599,180357.1725,107.871394945
1660143600,2022-08-10 15:00:00,FLY/USDT,0.000603,0.000614,0.000598,0.000598,377918.695,229.2070077546
1660140000,2022-08-10 14:00:00,FLY/USDT,0.000605,0.000608,0.000593,0.000608,37852.7148,22.9286244444
1660136400,2022-08-10 13:00:00,FLY/USDT,0.000603,0.000608,0.000583,0.000593,2399626.1619,1423.1953542613
1660132800,2022-08-10 12:00:00,FLY/USDT,0.000613,0.000615,0.000596,0.000596,419426.5309,253.9038009797
1660129200,2022-08-10 11:00:00,FLY/USDT,0.000617,0.000617,0.0006,0.0006,151899.6713,92.3017466984
1660125600,2022-08-10 10:00:00,FLY/USDT,0.000594,0.000615,0.000594,0.000615,1113408.0553,680.1022604222
1660122000,2022-08-10 09:00:00,FLY/USDT,0.000588,0.000588,0.000588,0.000588,0,0
1660118400,2022-08-10 08:00:00,FLY/USDT,0.000588,0.000588,0.000588,0.000588,238.3848,0.1401702624
1660114800,2022-08-10 07:00:00,FLY/USDT,0.000587,0.000594,0.000587,0.000594,26916.2013,15.9864670531
1660111200,2022-08-10 06:00:00,FLY/USDT,0.000588,0.000588,0.000588,0.000588,76522.5489,44.9952587532
1660107600,2022-08-10 05:00:00,FLY/USDT,0.00059,0.00059,0.00059,0.00059,0,0
1660104000,2022-08-10 04:00:00,FLY/USDT,0.000591,0.000591,0.00059,0.00059,50874.462,30.042280692
1660100400,2022-08-10 03:00:00,FLY/USDT,0.000604,0.000604,0.000593,0.000595,495195.1284,296.1700751971
1660096800,2022-08-10 02:00:00,FLY/USDT,0.000599,0.000614,0.000599,0.000612,624869.4375,381.2849377954
1660093200,2022-08-10 01:00:00,FLY/USDT,0.000601,0.000608,0.000601,0.000602,66577.463,40.1742313464
1660089600,2022-08-10 00:00:00,FLY/USDT,0.000587,0.000598,0.000587,0.000598,335830.1745,200.1717995314
1660086000,2022-08-09 23:00:00,FLY/USDT,0.000594,0.0006,0.000588,0.000594,355996.4715,212.8444816201
1660082400,2022-08-09 22:00:00,FLY/USDT,0.000592,0.000601,0.000585,0.000593,131115.3531,77.512377361
1660078800,2022-08-09 21:00:00,FLY/USDT,0.000586,0.000586,0.000585,0.000585,48080,28.16988
1660075200,2022-08-09 20:00:00,FLY/USDT,0.000578,0.000589,0.000578,0.000589,206193.2677,121.2406027523
1660071600,2022-08-09 19:00:00,FLY/USDT,0.000587,0.000587,0.000578,0.000578,72066.7348,42.1027399956
1660068000,2022-08-09 18:00:00,FLY/USDT,0.000589,0.000589,0.000589,0.000589,496.4344,0.2923998616
1660064400,2022-08-09 17:00:00,FLY/USDT,0.00059,0.00059,0.000589,0.000589,2581.3881,1.5222814134
1660060800,2022-08-09 16:00:00,FLY/USDT,0.000591,0.000592,0.000589,0.000589,290235.2896,171.4183639289
1660057200,2022-08-09 15:00:00,FLY/USDT,0.000591,0.0006,0.000591,0.000593,1450506.3532,861.3883648068
1660053600,2022-08-09 14:00:00,FLY/USDT,0.000591,0.000599,0.000589,0.000599,159101.7597,94.3702570645
1660050000,2022-08-09 13:00:00,FLY/USDT,0.000587,0.0006,0.000587,0.0006,1478893.3803,877.3800397639
1660046400,2022-08-09 12:00:00,FLY/USDT,0.000587,0.000588,0.000587,0.000588,165703.7232,97.4333480825
1660042800,2022-08-09 11:00:00,FLY/USDT,0.000592,0.000592,0.000587,0.000587,633.2969,0.3730446125
1660039200,2022-08-09 10:00:00,FLY/USDT,0.000599,0.000599,0.000585,0.000586,111758.582,66.0051277163
1660035600,2022-08-09 09:00:00,FLY/USDT,0.000611,0.000611,0.000599,0.000607,323089.7589,196.5901642312
1660032000,2022-08-09 08:00:00,FLY/USDT,0.00061,0.000615,0.00061,0.000611,166459.9101,101.8213872709
1660028400,2022-08-09 07:00:00,FLY/USDT,0.000611,0.000616,0.000609,0.00061,2169330.9154,1332.4287705686
1660024800,2022-08-09 06:00:00,FLY/USDT,0.00061,0.00062,0.00061,0.000619,3039409.5078,1879.8764776628
1660021200,2022-08-09 05:00:00,FLY/USDT,0.000599,0.000609,0.000599,0.000609,142849.3925,86.9901345705
1660017600,2022-08-09 04:00:00,FLY/USDT,0.00061,0.00061,0.000605,0.000605,158999.6313,96.2372333335
1660014000,2022-08-09 03:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,0,0
1660010400,2022-08-09 02:00:00,FLY/USDT,0.0006,0.000609,0.0006,0.000605,318710.2076,191.937190697
1660006800,2022-08-09 01:00:00,FLY/USDT,0.000602,0.000602,0.000602,0.000602,17582.1151,10.5844332902
1660003200,2022-08-09 00:00:00,FLY/USDT,0.000609,0.000609,0.000595,0.000601,119403.9677,71.4801805654
1659999600,2022-08-08 23:00:00,FLY/USDT,0.00061,0.00061,0.000606,0.000606,148891.282,90.7190180524
1659996000,2022-08-08 22:00:00,FLY/USDT,0.000608,0.000614,0.000608,0.000614,8163.1876,4.9776999656
1659992400,2022-08-08 21:00:00,FLY/USDT,0.000612,0.000612,0.000598,0.000607,422467.5705,254.722869357
1659988800,2022-08-08 20:00:00,FLY/USDT,0.000615,0.000615,0.000615,0.000615,164.2277,0.1010000355
1659985200,2022-08-08 19:00:00,FLY/USDT,0.000614,0.000614,0.000614,0.000614,1628.6644,0.9999999416
1659981600,2022-08-08 18:00:00,FLY/USDT,0.000605,0.000605,0.000605,0.000605,16153.254,9.77271867
1659978000,2022-08-08 17:00:00,FLY/USDT,0.000611,0.000612,0.000604,0.000604,124254.7542,75.3563303131
1659974400,2022-08-08 16:00:00,FLY/USDT,0.00061,0.000611,0.000602,0.000611,330409.0964,199.5143496044
1659970800,2022-08-08 15:00:00,FLY/USDT,0.000617,0.000621,0.000612,0.000612,163378.6073,100.0421847645
1659967200,2022-08-08 14:00:00,FLY/USDT,0.000614,0.000618,0.00061,0.000615,303916.8403,187.1037302064
1659963600,2022-08-08 13:00:00,FLY/USDT,0.000612,0.000617,0.000597,0.000617,1762210.7458,1073.2882423571
1659960000,2022-08-08 12:00:00,FLY/USDT,0.00062,0.000621,0.000605,0.000613,942184.8776,578.8109621081
1659956400,2022-08-08 11:00:00,FLY/USDT,0.00062,0.00062,0.000609,0.00062,1581209.6597,977.024442065
1659952800,2022-08-08 10:00:00,FLY/USDT,0.000617,0.000618,0.000615,0.000618,679064.2917,419.1999133264
1659949200,2022-08-08 09:00:00,FLY/USDT,0.000609,0.000623,0.000607,0.00061,1835280.4296,1121.4841871824
1659945600,2022-08-08 08:00:00,FLY/USDT,0.000609,0.000618,0.000608,0.000618,162751.0677,100.2304185913
1659942000,2022-08-08 07:00:00,FLY/USDT,0.000615,0.000615,0.000609,0.000609,19105.5967,11.6698056111
1659938400,2022-08-08 06:00:00,FLY/USDT,0.000594,0.000611,0.000587,0.000609,586029.4644,354.751992095
1659934800,2022-08-08 05:00:00,FLY/USDT,0.000599,0.000599,0.000594,0.000594,80502.451,47.847203578
1659931200,2022-08-08 04:00:00,FLY/USDT,0.000611,0.000611,0.000599,0.0006,1160552.9012,698.2475605845
1659927600,2022-08-08 03:00:00,FLY/USDT,0.000611,0.000613,0.000604,0.000613,469284.6602,287.0686737596
1659924000,2022-08-08 02:00:00,FLY/USDT,0.000604,0.000609,0.000604,0.000609,499133.7558,302.7780264513
1659920400,2022-08-08 01:00:00,FLY/USDT,0.000599,0.000599,0.000596,0.000596,48675.1568,29.0289968932
1659916800,2022-08-08 00:00:00,FLY/USDT,0.000606,0.000606,0.000603,0.000605,473630.0449,286.3522671356
1659913200,2022-08-07 23:00:00,FLY/USDT,0.000614,0.000614,0.000608,0.000608,49000,29.7985322433
1659909600,2022-08-07 22:00:00,FLY/USDT,0.000616,0.00062,0.000614,0.000614,117262.3538,72.1354300083
1659906000,2022-08-07 21:00:00,FLY/USDT,0.000622,0.000637,0.000608,0.000621,943941.3435,588.5162344845
1659902400,2022-08-07 20:00:00,FLY/USDT,0.000596,0.000627,0.000596,0.000621,5743982.4706,3562.0845849004
1659898800,2022-08-07 19:00:00,FLY/USDT,0.000603,0.000603,0.000587,0.000587,1770878.7915,1051.8176972262
1659895200,2022-08-07 18:00:00,FLY/USDT,0.000592,0.000609,0.000592,0.000609,423346.7912,256.8712691562
1659891600,2022-08-07 17:00:00,FLY/USDT,0.000598,0.000598,0.00059,0.000598,1421891.7985,846.295621975
1659888000,2022-08-07 16:00:00,FLY/USDT,0.000595,0.000595,0.00059,0.000594,178949.8299,106.240112455
1659884400,2022-08-07 15:00:00,FLY/USDT,0.000588,0.000598,0.000588,0.000598,499460.7518,295.648277845
1659880800,2022-08-07 14:00:00,FLY/USDT,0.000579,0.000588,0.000579,0.000588,1165577.2335,677.2680294785
1659877200,2022-08-07 13:00:00,FLY/USDT,0.000607,0.000607,0.000578,0.000579,3065123.0113,1798.8946208963
1659873600,2022-08-07 12:00:00,FLY/USDT,0.000602,0.000609,0.000596,0.000609,838778.5592,502.4253722298
1659870000,2022-08-07 11:00:00,FLY/USDT,0.000599,0.000599,0.000596,0.000597,147785.9246,88.2519684146
1659866400,2022-08-07 10:00:00,FLY/USDT,0.000604,0.000604,0.000599,0.0006,454141.9002,272.3633962653
1659862800,2022-08-07 09:00:00,FLY/USDT,0.000593,0.000601,0.000593,0.000601,189866.7568,112.7416342466
1659859200,2022-08-07 08:00:00,FLY/USDT,0.000599,0.000604,0.000595,0.000595,26227.0732,15.7112523957
1659855600,2022-08-07 07:00:00,FLY/USDT,0.000593,0.00061,0.000585,0.000606,1286200.7015,774.3220317895
1659852000,2022-08-07 06:00:00,FLY/USDT,0.000586,0.000597,0.000586,0.000586,1412071.356,832.7982299297
1659848400,2022-08-07 05:00:00,FLY/USDT,0.000597,0.0006,0.000586,0.00059,1251220.8245,741.4275541371
1659844800,2022-08-07 04:00:00,FLY/USDT,0.000597,0.000597,0.000597,0.000597,0,0
1659841200,2022-08-07 03:00:00,FLY/USDT,0.000597,0.000597,0.000597,0.000597,0,0
1659837600,2022-08-07 02:00:00,FLY/USDT,0.000596,0.000597,0.000596,0.000597,323890.8257,193.195037708
1659834000,2022-08-07 01:00:00,FLY/USDT,0.000605,0.000605,0.000593,0.000599,1402761.054,838.4130397338
1659830400,2022-08-07 00:00:00,FLY/USDT,0.0006,0.0006,0.0006,0.0006,145426.1367,87.25568202
1659826800,2022-08-06 23:00:00,FLY/USDT,0.00061,0.00061,0.000605,0.000606,175056.2267,106.1987956696
1659823200,2022-08-06 22:00:00,FLY/USDT,0.000612,0.000614,0.000612,0.000614,129825.177,79.489957114
1659819600,2022-08-06 21:00:00,FLY/USDT,0.000608,0.000609,0.000608,0.000609,57083.1267,34.7439857512
1659816000,2022-08-06 20:00:00,FLY/USDT,0.000608,0.00062,0.000598,0.0006,2126935.2993,1287.0563239075
1659812400,2022-08-06 19:00:00,FLY/USDT,0.00061,0.000611,0.000597,0.000597,1410774.368,844.468434012
