https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DIVI,Volume USDT
1651104000,2022-04-28 00:00:00,DIVI/USDT,0.06891,0.07021,0.066,0.067,1853554.89080014,125959.9356455013847
1651017600,2022-04-27 00:00:00,DIVI/USDT,0.06456,0.0695,0.0637,0.06891,1867102.71280316,124147.8836445792596
1650931200,2022-04-26 00:00:00,DIVI/USDT,0.06671,0.06995,0.06427,0.065,1663472.65026429,111665.0625105632819
1650844800,2022-04-25 00:00:00,DIVI/USDT,0.06822,0.06861,0.065,0.06672,2221810.39056195,147678.6481217136417
1650758400,2022-04-24 00:00:00,DIVI/USDT,0.07041,0.073,0.06822,0.06822,1806225.30404645,128324.2907492583878
1650672000,2022-04-23 00:00:00,DIVI/USDT,0.06861,0.072,0.06741,0.07074,2196702.95696574,154255.2616924674341
1650585600,2022-04-22 00:00:00,DIVI/USDT,0.069,0.07181,0.06381,0.06861,4012559.72909507,275699.3151129665358
1650499200,2022-04-21 00:00:00,DIVI/USDT,0.06422,0.06995,0.063,0.069,3700521.62279548,249386.7171214003667
1650412800,2022-04-20 00:00:00,DIVI/USDT,0.06381,0.06685,0.0633,0.06456,1934107.12769306,125100.93671113384
1650326400,2022-04-19 00:00:00,DIVI/USDT,0.06248,0.06435,0.06152,0.06353,1178854.7592625,74164.5204496085042
1650240000,2022-04-18 00:00:00,DIVI/USDT,0.06286,0.0646,0.06206,0.06248,1098051.15128066,69362.0124103111032
1650153600,2022-04-17 00:00:00,DIVI/USDT,0.06551,0.06629,0.06167,0.06286,2297130.43945531,147729.3764073726059
1650067200,2022-04-16 00:00:00,DIVI/USDT,0.06396,0.0659,0.06297,0.0659,1484126.90045331,95999.1986590405308
1649980800,2022-04-15 00:00:00,DIVI/USDT,0.06304,0.066,0.06254,0.0643,2208560.94071726,142538.3920206912834
1649894400,2022-04-14 00:00:00,DIVI/USDT,0.0652,0.0652,0.0625,0.06304,1086248.6362717,68566.8158336868704
1649808000,2022-04-13 00:00:00,DIVI/USDT,0.0639,0.0672,0.06089,0.06486,3143292.12604155,202419.5866145432418
1649721600,2022-04-12 00:00:00,DIVI/USDT,0.06213,0.065,0.05905,0.06416,2417341.13434205,151289.8938721596466
1649635200,2022-04-11 00:00:00,DIVI/USDT,0.06573,0.0667,0.06173,0.06213,1609755.9545619,103897.4426461584256
1649548800,2022-04-10 00:00:00,DIVI/USDT,0.06236,0.06687,0.06178,0.06573,1641708.32921598,105823.3903949410197
1649462400,2022-04-09 00:00:00,DIVI/USDT,0.06275,0.065,0.062,0.06259,2267121.65303752,143933.215308918285
1649376000,2022-04-08 00:00:00,DIVI/USDT,0.06258,0.06436,0.06043,0.06274,1311177.98777828,81774.7087499927152
1649289600,2022-04-07 00:00:00,DIVI/USDT,0.06299,0.06398,0.059,0.06257,2367057.82866267,145823.6978597300262
1649203200,2022-04-06 00:00:00,DIVI/USDT,0.06332,0.06398,0.062,0.06299,1796422.55629836,112911.4896766392584
1649116800,2022-04-05 00:00:00,DIVI/USDT,0.06696,0.0683,0.06236,0.063,1275702.74256046,83354.5404066038138
1649030400,2022-04-04 00:00:00,DIVI/USDT,0.06209,0.06735,0.06001,0.06724,2881285.53776533,181411.8493102162585
1648944000,2022-04-03 00:00:00,DIVI/USDT,0.06314,0.06542,0.061,0.06234,1284246.34759574,81520.225124730562
1648857600,2022-04-02 00:00:00,DIVI/USDT,0.06246,0.06518,0.0611,0.06314,841778.89268897,52840.3859185337165
1648771200,2022-04-01 00:00:00,DIVI/USDT,0.06336,0.06385,0.06,0.06246,1287047.91802775,79560.3017262793188
1648684800,2022-03-31 00:00:00,DIVI/USDT,0.06412,0.06784,0.0599,0.06336,2945508.49389457,185620.2490324529953
1648598400,2022-03-30 00:00:00,DIVI/USDT,0.06838,0.06968,0.06279,0.06412,2622168.65628837,173596.4068350702491
1648512000,2022-03-29 00:00:00,DIVI/USDT,0.06514,0.06994,0.0638,0.06801,3487259.34334844,235989.8074779037146
1648425600,2022-03-28 00:00:00,DIVI/USDT,0.06201,0.066,0.06173,0.06514,2275794.12832586,145358.6925224253385
1648339200,2022-03-27 00:00:00,DIVI/USDT,0.06107,0.06388,0.05851,0.06201,1321182.89359008,80735.9893351967782
1648252800,2022-03-26 00:00:00,DIVI/USDT,0.06026,0.06328,0.05753,0.06107,1466406.09499377,89266.3853102535269
1648166400,2022-03-25 00:00:00,DIVI/USDT,0.062,0.06262,0.05964,0.06028,753476.51778425,45899.3912096226803
1648080000,2022-03-24 00:00:00,DIVI/USDT,0.0634,0.064,0.06024,0.062,1519310.01977515,94791.0179678129241
1647993600,2022-03-23 00:00:00,DIVI/USDT,0.0629,0.06393,0.06206,0.0634,829037.33107934,52445.4642704080891
1647907200,2022-03-22 00:00:00,DIVI/USDT,0.06385,0.06506,0.0629,0.0629,1303226.24807982,83441.8432259389644
1647820800,2022-03-21 00:00:00,DIVI/USDT,0.0644,0.06568,0.06173,0.06385,1857384.98651724,118424.2198986072696
1647734400,2022-03-20 00:00:00,DIVI/USDT,0.0641,0.06491,0.06224,0.06442,1452629.92392766,92608.1278652554899
1647648000,2022-03-19 00:00:00,DIVI/USDT,0.06474,0.07,0.0641,0.06445,2007977.15760686,132870.62102835616
1647561600,2022-03-18 00:00:00,DIVI/USDT,0.06204,0.06545,0.061,0.0644,3186138.58820192,202089.2424959378182
1647475200,2022-03-17 00:00:00,DIVI/USDT,0.06436,0.065,0.06005,0.06204,1392709.94152849,87791.8150432828497
1647388800,2022-03-16 00:00:00,DIVI/USDT,0.05999,0.06436,0.05999,0.06436,1081166.05972042,67689.8330290134768
1647302400,2022-03-15 00:00:00,DIVI/USDT,0.06221,0.06585,0.05793,0.06014,1997387.53449006,121164.0452806769113
1647216000,2022-03-14 00:00:00,DIVI/USDT,0.06388,0.06417,0.06067,0.06221,667217.32699614,41903.2506422930961
1647129600,2022-03-13 00:00:00,DIVI/USDT,0.06348,0.06438,0.06188,0.06393,1013646.22033429,64033.5100917030337
1647043200,2022-03-12 00:00:00,DIVI/USDT,0.06388,0.06445,0.06243,0.06348,855450.86720606,54172.8328936227831
1646956800,2022-03-11 00:00:00,DIVI/USDT,0.0676,0.06782,0.06325,0.0643,921104.79514091,59391.8608599195745
1646870400,2022-03-10 00:00:00,DIVI/USDT,0.06475,0.06944,0.06344,0.06804,1295434.98618375,85792.1060270119734
1646784000,2022-03-09 00:00:00,DIVI/USDT,0.0654,0.0675,0.062,0.06487,1961174.12068294,126485.9670526259555
1646697600,2022-03-08 00:00:00,DIVI/USDT,0.06498,0.06739,0.06428,0.0655,782288.74062471,51453.7796687979537
1646611200,2022-03-07 00:00:00,DIVI/USDT,0.06558,0.06626,0.06112,0.06498,2511325.33487822,161185.2398693274436
1646524800,2022-03-06 00:00:00,DIVI/USDT,0.068,0.06862,0.065,0.06558,578755.65222555,38611.8462452789346
1646438400,2022-03-05 00:00:00,DIVI/USDT,0.06588,0.07411,0.06588,0.0676,2378996.2162506,166845.7511339086753
1646352000,2022-03-04 00:00:00,DIVI/USDT,0.0689,0.07,0.06468,0.06558,1581354.10966128,105688.7850599972741
1646265600,2022-03-03 00:00:00,DIVI/USDT,0.06856,0.06963,0.065,0.0689,1422074.51833617,96003.9323595510831
1646179200,2022-03-02 00:00:00,DIVI/USDT,0.06567,0.07127,0.06522,0.06856,2134451.34516385,145968.8714814410789
1646092800,2022-03-01 00:00:00,DIVI/USDT,0.0617,0.06659,0.0617,0.06526,1815142.68898592,117663.6222091034707
1646006400,2022-02-28 00:00:00,DIVI/USDT,0.05825,0.06226,0.05506,0.0617,1295614.99572545,75212.7739558846556
1645920000,2022-02-27 00:00:00,DIVI/USDT,0.06114,0.06173,0.055,0.058,1303035.41993862,74652.5018431143878
1645833600,2022-02-26 00:00:00,DIVI/USDT,0.05785,0.06153,0.05671,0.06153,892190.99209107,52241.1848673406562
1645747200,2022-02-25 00:00:00,DIVI/USDT,0.05939,0.061,0.057,0.05785,1536633.23334587,90536.4184234702103
1645660800,2022-02-24 00:00:00,DIVI/USDT,0.06444,0.06631,0.05514,0.0594,3430570.35384454,207517.2927659393135
1645574400,2022-02-23 00:00:00,DIVI/USDT,0.06318,0.073,0.05999,0.06484,2430314.81097925,158461.6675789062426
1645488000,2022-02-22 00:00:00,DIVI/USDT,0.0691,0.06967,0.05854,0.06311,4367767.45321526,273707.2535420913294
1645401600,2022-02-21 00:00:00,DIVI/USDT,0.07581,0.07605,0.06875,0.069,905601.91916591,65418.6700908343978
1645315200,2022-02-20 00:00:00,DIVI/USDT,0.07775,0.07775,0.07287,0.076,446053.26550955,33543.3295147189897
1645228800,2022-02-19 00:00:00,DIVI/USDT,0.0772,0.07775,0.07507,0.07775,620555.61150212,47251.4710910106307
1645142400,2022-02-18 00:00:00,DIVI/USDT,0.07832,0.07996,0.0768,0.0772,957362.14759441,74587.5899484977812
1645056000,2022-02-17 00:00:00,DIVI/USDT,0.07909,0.08145,0.077,0.07832,1163695.76053723,91944.0500637036161
1644969600,2022-02-16 00:00:00,DIVI/USDT,0.07907,0.08219,0.07631,0.07877,1138027.46625061,90298.749893863218
1644883200,2022-02-15 00:00:00,DIVI/USDT,0.07895,0.07995,0.07629,0.07907,841629.22142537,65752.5704348371873
1644796800,2022-02-14 00:00:00,DIVI/USDT,0.07919,0.07982,0.07637,0.07883,961173.9374139,75247.3056303562617
1644710400,2022-02-13 00:00:00,DIVI/USDT,0.07899,0.0806,0.07838,0.07902,1116335.43885759,88882.0940766445178
1644624000,2022-02-12 00:00:00,DIVI/USDT,0.07089,0.08002,0.07072,0.07899,2665907.88643023,205379.0902701984028
1644537600,2022-02-11 00:00:00,DIVI/USDT,0.0789,0.07895,0.06983,0.0707,2713865.723619,200571.1897032013495
1644451200,2022-02-10 00:00:00,DIVI/USDT,0.07931,0.08036,0.077,0.07891,1992934.61180168,156508.7566920488921
