https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNO,Volume USDT
1644019200,2022-02-05 00:00:00,UNO/USDT,0.2623,0.2979,0.2532,0.2688,2325661.70063927,637766.189246446468
1643932800,2022-02-04 00:00:00,UNO/USDT,0.2316,0.27,0.224,0.2622,2750548.10968319,674395.374875874276
1643846400,2022-02-03 00:00:00,UNO/USDT,0.2169,0.244,0.2134,0.232,2694930.15526071,605839.022495390962
1643760000,2022-02-02 00:00:00,UNO/USDT,0.2259,0.2267,0.2002,0.2173,2062989.04406639,438307.55298103655
1643673600,2022-02-01 00:00:00,UNO/USDT,0.1959,0.2285,0.1888,0.2268,2751956.97447893,578301.548305326643
1643587200,2022-01-31 00:00:00,UNO/USDT,0.1946,0.2034,0.179,0.1968,1794733.48260067,340839.88550639174
1643500800,2022-01-30 00:00:00,UNO/USDT,0.2054,0.2078,0.183,0.1946,1953311.07789952,380933.066122630376
1643414400,2022-01-29 00:00:00,UNO/USDT,0.2143,0.224,0.202,0.2061,1970629.43905888,414486.826894027732
1643328000,2022-01-28 00:00:00,UNO/USDT,0.1812,0.219,0.1765,0.2144,2993929.12345128,596386.642635143672
1643241600,2022-01-27 00:00:00,UNO/USDT,0.1788,0.19,0.1655,0.1814,2589762.09675438,463331.617736995399
1643155200,2022-01-26 00:00:00,UNO/USDT,0.1808,0.198,0.1676,0.1795,2388664.71871023,430760.86187472253
1643068800,2022-01-25 00:00:00,UNO/USDT,0.1787,0.185,0.162,0.1809,1514451.59510395,262124.09874099885
1642982400,2022-01-24 00:00:00,UNO/USDT,0.1889,0.1914,0.1515,0.1796,1799623.25271416,303282.923576972046
1642896000,2022-01-23 00:00:00,UNO/USDT,0.1796,0.2028,0.1749,0.1894,1069817.14404742,202286.669457016131
1642809600,2022-01-22 00:00:00,UNO/USDT,0.2076,0.2112,0.1619,0.1797,1488884.44869623,272291.872891457852
1642723200,2022-01-21 00:00:00,UNO/USDT,0.257,0.2679,0.2005,0.2087,2393036.42604945,557595.561521602279
1642636800,2022-01-20 00:00:00,UNO/USDT,0.2733,0.307,0.2561,0.2573,1353421.63791569,381223.950152538108
1642550400,2022-01-19 00:00:00,UNO/USDT,0.2912,0.3005,0.2728,0.2745,878322.83406414,251072.434635049185
1642464000,2022-01-18 00:00:00,UNO/USDT,0.3078,0.3189,0.2721,0.2926,1234589.76241333,361122.391809211556
1642377600,2022-01-17 00:00:00,UNO/USDT,0.3193,0.3219,0.2914,0.309,824262.64663436,250924.345443272619
1642291200,2022-01-16 00:00:00,UNO/USDT,0.3519,0.3598,0.3151,0.3205,813635.19587815,277353.400609356102
1642204800,2022-01-15 00:00:00,UNO/USDT,0.3523,0.37,0.3448,0.3521,959778.40367623,341612.176644974579
1642118400,2022-01-14 00:00:00,UNO/USDT,0.331,0.3552,0.3271,0.3529,1212208.33514458,417571.112747958355
1642032000,2022-01-13 00:00:00,UNO/USDT,0.3541,0.3812,0.3158,0.3323,3047889.38720556,1051441.856217620641
1641945600,2022-01-12 00:00:00,UNO/USDT,0.3085,0.405,0.297,0.354,4026820.92701665,1420189.262196547467
1641859200,2022-01-11 00:00:00,UNO/USDT,0.2919,0.3178,0.2919,0.3098,1464144.14666552,443158.082754804223
1641772800,2022-01-10 00:00:00,UNO/USDT,0.2927,0.3298,0.276,0.2917,2138135.31700886,638715.154524827701
1641686400,2022-01-09 00:00:00,UNO/USDT,0.262,0.3157,0.2542,0.2929,990270.16823368,281531.875756471266
1641600000,2022-01-08 00:00:00,UNO/USDT,0.2805,0.3031,0.2501,0.2635,1518042.13551186,418133.179822484773
1641513600,2022-01-07 00:00:00,UNO/USDT,0.3125,0.3158,0.2752,0.2814,1442003.78241517,429807.887893101745
1641427200,2022-01-06 00:00:00,UNO/USDT,0.3312,0.3377,0.2943,0.3128,1559167.90325606,488836.958629006649
1641340800,2022-01-05 00:00:00,UNO/USDT,0.3715,0.3818,0.3171,0.3318,1603763.02878009,573003.748840679574
1641254400,2022-01-04 00:00:00,UNO/USDT,0.382,0.3967,0.3659,0.3699,1259764.20662592,478012.433262568236
1641168000,2022-01-03 00:00:00,UNO/USDT,0.4061,0.4095,0.37,0.3825,1316483.96427672,510290.63932750298
1641081600,2022-01-02 00:00:00,UNO/USDT,0.4168,0.4297,0.3936,0.4057,1092153.04674188,447816.300906460178
1640995200,2022-01-01 00:00:00,UNO/USDT,0.3929,0.4227,0.385,0.4177,934260.09569955,374963.029004279143
1640908800,2021-12-31 00:00:00,UNO/USDT,0.3936,0.45,0.3842,0.3931,1852938.1920888,753955.442339714859
1640822400,2021-12-30 00:00:00,UNO/USDT,0.3644,0.4248,0.3612,0.3922,1926059.38471229,761172.086012607894
1640736000,2021-12-29 00:00:00,UNO/USDT,0.4214,0.4598,0.3612,0.3645,2902983.47049673,1169866.889739916526
1640649600,2021-12-28 00:00:00,UNO/USDT,0.4344,0.492,0.4102,0.4214,5198366.78515735,2306585.916839245613
