https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XNO,Volume BTC
1656892800,2022-07-04 00:00:00,XNO/BTC,0.00004202,0.00004254,0.00004101,0.00004101,10200.67511999,0.4270955810079778
1656806400,2022-07-03 00:00:00,XNO/BTC,0.00004181,0.00004291,0.00004111,0.00004211,9943.37860496,0.4164506438942106
1656720000,2022-07-02 00:00:00,XNO/BTC,0.00004201,0.00004241,0.00004096,0.00004192,7423.80590803,0.3089498929598799
1656633600,2022-07-01 00:00:00,XNO/BTC,0.00004152,0.0000432,0.00004059,0.00004194,32722.61043201,1.3675948539506811
1656547200,2022-06-30 00:00:00,XNO/BTC,0.00003999,0.00005726,0.00003971,0.00004129,116168.98811649,5.5351189703996419
1656460800,2022-06-29 00:00:00,XNO/BTC,0.00004018,0.00004036,0.00003837,0.00003949,3039.92182607,0.1201081429438817
1656374400,2022-06-28 00:00:00,XNO/BTC,0.00004054,0.00004081,0.00003966,0.00003973,4159.21048983,0.1678308046626405
1656288000,2022-06-27 00:00:00,XNO/BTC,0.00004032,0.00004095,0.00003986,0.00004056,619.0123,0.024973623981
1656201600,2022-06-26 00:00:00,XNO/BTC,0.00004048,0.00004195,0.00004029,0.00004079,480.3971,0.019623663535
1656115200,2022-06-25 00:00:00,XNO/BTC,0.00004111,0.00004163,0.00004028,0.00004096,1148.4427,0.047004265761
1656028800,2022-06-24 00:00:00,XNO/BTC,0.00003996,0.00004178,0.00003975,0.00004144,1088.2176,0.044010366889
1655942400,2022-06-23 00:00:00,XNO/BTC,0.0000398,0.00004162,0.00003903,0.00004017,4897.95285125,0.196893600340745
1655856000,2022-06-22 00:00:00,XNO/BTC,0.00003988,0.00004038,0.00003897,0.0000395,869.48342169,0.0346638282783401
1655769600,2022-06-21 00:00:00,XNO/BTC,0.00003888,0.0000399,0.00003837,0.0000397,1479.90058301,0.0577224052485494
1655683200,2022-06-20 00:00:00,XNO/BTC,0.00003826,0.00003936,0.00003791,0.00003889,2084.36171473,0.0798295161288955
1655596800,2022-06-19 00:00:00,XNO/BTC,0.00004034,0.00004049,0.00003844,0.00003926,3610.71457501,0.1418810465558169
1655510400,2022-06-18 00:00:00,XNO/BTC,0.00003914,0.00004075,0.0000389,0.00004,5277.87817472,0.2105218495257228
1655424000,2022-06-17 00:00:00,XNO/BTC,0.00003952,0.00003954,0.00003798,0.00003882,2930.9388,0.114267629758
1655337600,2022-06-16 00:00:00,XNO/BTC,0.00003892,0.00003981,0.00003783,0.00003921,11348.6922,0.442645674023
1655251200,2022-06-15 00:00:00,XNO/BTC,0.00003763,0.00003992,0.00003723,0.00003866,16315.36378179,0.6296682949709828
1655164800,2022-06-14 00:00:00,XNO/BTC,0.00003847,0.00004407,0.0000373,0.0000375,40914.56336316,1.5858837800437246
1655078400,2022-06-13 00:00:00,XNO/BTC,0.00003448,0.00003847,0.00003159,0.00003815,11213.67754012,0.3892512224894174
1654992000,2022-06-12 00:00:00,XNO/BTC,0.00003499,0.0000354,0.00003325,0.00003448,17694.09690915,0.609993482729546
1654905600,2022-06-11 00:00:00,XNO/BTC,0.00003618,0.00003822,0.0000346,0.00003513,14702.90571652,0.5224596514939008
1654819200,2022-06-10 00:00:00,XNO/BTC,0.00003868,0.00003912,0.00003578,0.00003621,4150.88374158,0.1531698390494308
1654732800,2022-06-09 00:00:00,XNO/BTC,0.00003817,0.00003998,0.00003817,0.00003838,1665.43014127,0.0648938061230604
1654646400,2022-06-08 00:00:00,XNO/BTC,0.00003768,0.00003951,0.00003763,0.00003834,2757.9394282,0.1069351653798
1654560000,2022-06-07 00:00:00,XNO/BTC,0.00003757,0.00003924,0.00003707,0.00003756,6875.7704,0.261966412581
1654473600,2022-06-06 00:00:00,XNO/BTC,0.00003902,0.00003902,0.00003738,0.00003738,5984.16615282,0.2268788406726828
1654387200,2022-06-05 00:00:00,XNO/BTC,0.0000388,0.00003949,0.00003827,0.00003905,12372.2874,0.481233969831
1654300800,2022-06-04 00:00:00,XNO/BTC,0.00003789,0.00003959,0.00003763,0.00003927,4692.12244049,0.1824380549774775
1654214400,2022-06-03 00:00:00,XNO/BTC,0.00003829,0.00003924,0.00003709,0.00003782,5706.42092028,0.2157292220336721
1654128000,2022-06-02 00:00:00,XNO/BTC,0.00003938,0.00003938,0.00003791,0.0000382,2394.43691621,0.0920065053228955
1654041600,2022-06-01 00:00:00,XNO/BTC,0.00003772,0.00004075,0.00003765,0.00003925,14656.20808587,0.5701859077776688
1653955200,2022-05-31 00:00:00,XNO/BTC,0.00003766,0.00003927,0.00003688,0.00003772,2863.24480495,0.1092830513319905
1653868800,2022-05-30 00:00:00,XNO/BTC,0.00003815,0.00003843,0.00003736,0.00003736,6466.4998,0.244464574361
1653782400,2022-05-29 00:00:00,XNO/BTC,0.00003751,0.0000412,0.00003697,0.00003779,10433.82114505,0.3937261838177875
1653696000,2022-05-28 00:00:00,XNO/BTC,0.00003718,0.00004053,0.0000368,0.00003766,18007.8748,0.683894431522
1653609600,2022-05-27 00:00:00,XNO/BTC,0.0000357,0.00004816,0.0000357,0.000037,56361.02445031,2.3465906036827399
1653523200,2022-05-26 00:00:00,XNO/BTC,0.00003661,0.00003884,0.00003517,0.00003563,12280.91515863,0.4443737993998251
1653436800,2022-05-25 00:00:00,XNO/BTC,0.00003808,0.00003809,0.00003653,0.00003693,2555.86714386,0.0947683477896274
1653350400,2022-05-24 00:00:00,XNO/BTC,0.00003926,0.00003941,0.0000365,0.00003786,10042.74661154,0.3848574027601669
1653264000,2022-05-23 00:00:00,XNO/BTC,0.00003795,0.00003987,0.00003742,0.00003916,5369.00523355,0.2105751045173108
1653177600,2022-05-22 00:00:00,XNO/BTC,0.00003812,0.00003899,0.00003736,0.00003759,9444.68007172,0.3609810556616224
1653091200,2022-05-21 00:00:00,XNO/BTC,0.00003686,0.00003824,0.00003686,0.00003812,5301.7869,0.199779647427
1653004800,2022-05-20 00:00:00,XNO/BTC,0.00003595,0.0000371,0.00003553,0.00003687,7053.6511,0.255281549577
1652918400,2022-05-19 00:00:00,XNO/BTC,0.00003666,0.00003892,0.00003515,0.00003551,9058.44874153,0.3317737984614172
1652832000,2022-05-18 00:00:00,XNO/BTC,0.00003809,0.00003845,0.00003635,0.00003699,9368.4199,0.349741241349
1652745600,2022-05-17 00:00:00,XNO/BTC,0.00003669,0.0000402,0.00003653,0.00003784,6122.05964505,0.23369683097153
1652659200,2022-05-16 00:00:00,XNO/BTC,0.00003802,0.00003823,0.00003627,0.00003652,10820.55847056,0.4012166648818688
1652572800,2022-05-15 00:00:00,XNO/BTC,0.00003841,0.00003963,0.0000368,0.00003793,7788.46268281,0.2943742516335883
1652486400,2022-05-14 00:00:00,XNO/BTC,0.0000369,0.00003905,0.00003524,0.00003812,23618.46179264,0.8714756781184913
1652400000,2022-05-13 00:00:00,XNO/BTC,0.00003446,0.000045,0.00003365,0.00003631,75039.74654698,2.9452451176425034
1652313600,2022-05-12 00:00:00,XNO/BTC,0.0000366,0.0000373,0.00003234,0.00003414,87466.07358459,3.06024802163535
1652227200,2022-05-11 00:00:00,XNO/BTC,0.00004575,0.00004575,0.00003341,0.00003568,88874.35362638,3.3670023360589407
1652140800,2022-05-10 00:00:00,XNO/BTC,0.00004451,0.000047,0.00004378,0.00004489,12366.40688466,0.5579483484258663
1652054400,2022-05-09 00:00:00,XNO/BTC,0.00004756,0.00004965,0.00004436,0.00004454,23239.87333217,1.0728450246781924
1651968000,2022-05-08 00:00:00,XNO/BTC,0.00004859,0.00004917,0.00004666,0.00004759,18730.67659173,0.8974801331554549
1651881600,2022-05-07 00:00:00,XNO/BTC,0.0000462,0.00006137,0.00004535,0.00004858,84504.16233114,4.5540747650238434
1651795200,2022-05-06 00:00:00,XNO/BTC,0.00004447,0.00004722,0.00004338,0.00004637,7796.24149526,0.3471536584432824
1651708800,2022-05-05 00:00:00,XNO/BTC,0.00004556,0.00004589,0.00004367,0.00004435,10963.2944,0.494286871636
1651622400,2022-05-04 00:00:00,XNO/BTC,0.00004453,0.00004574,0.00004429,0.00004562,1701.95100133,0.0768841791760426
1651536000,2022-05-03 00:00:00,XNO/BTC,0.00004476,0.00004652,0.00004425,0.00004425,3410.34852152,0.1550763915828291
1651449600,2022-05-02 00:00:00,XNO/BTC,0.00004567,0.00004612,0.00004358,0.000045,2950.88170096,0.1313050232112622
1651363200,2022-05-01 00:00:00,XNO/BTC,0.00004402,0.00004568,0.00004358,0.00004548,3821.60961249,0.1707919196784457
1651276800,2022-04-30 00:00:00,XNO/BTC,0.00004736,0.00004766,0.00004345,0.0000437,10833.10037026,0.4894236807395036
1651190400,2022-04-29 00:00:00,XNO/BTC,0.00004867,0.00004913,0.00004703,0.00004736,10315.0052,0.494750950873
1651104000,2022-04-28 00:00:00,XNO/BTC,0.00004905,0.00004978,0.00004798,0.00004844,2936.07437264,0.1434197736770001
1651017600,2022-04-27 00:00:00,XNO/BTC,0.00004986,0.0000511,0.00004833,0.00004888,6641.35496754,0.3270601231679112
1650931200,2022-04-26 00:00:00,XNO/BTC,0.00005247,0.00005253,0.00004927,0.00004982,11102.71686947,0.5599174732282521
1650844800,2022-04-25 00:00:00,XNO/BTC,0.00005158,0.00005477,0.00004977,0.00005247,11981.81210595,0.615173406399711
1650758400,2022-04-24 00:00:00,XNO/BTC,0.00005242,0.00005395,0.00005105,0.00005132,2294.71011802,0.1197795403441405
1650672000,2022-04-23 00:00:00,XNO/BTC,0.00005184,0.00005264,0.00005123,0.00005241,3849.25265608,0.1990630430121439
1650585600,2022-04-22 00:00:00,XNO/BTC,0.00005061,0.00005239,0.00005061,0.00005143,4366.71303263,0.2258174618064857
1650499200,2022-04-21 00:00:00,XNO/BTC,0.0000509,0.00005164,0.00005007,0.00005041,6740.44575898,0.3400063822438941
1650412800,2022-04-20 00:00:00,XNO/BTC,0.00005139,0.0000528,0.00005068,0.00005091,13136.49008311,0.6761257429115001
1650326400,2022-04-19 00:00:00,XNO/BTC,0.00005264,0.00005279,0.00005098,0.00005185,8554.82686104,0.4414164595855362
1650240000,2022-04-18 00:00:00,XNO/BTC,0.00005215,0.00005239,0.00005075,0.00005239,7182.9392,0.370407188836
1650153600,2022-04-17 00:00:00,XNO/BTC,0.00005284,0.00005353,0.00005203,0.00005203,3623.21881971,0.191706735218078
1650067200,2022-04-16 00:00:00,XNO/BTC,0.00005333,0.00005429,0.00005257,0.00005293,4456.21275508,0.2374193026049564
1649980800,2022-04-15 00:00:00,XNO/BTC,0.00005496,0.00005496,0.00005283,0.00005317,8358.87339951,0.4499771029469219
1649894400,2022-04-14 00:00:00,XNO/BTC,0.00005575,0.00005642,0.00005461,0.00005467,5121.4490161,0.282418755341661
1649808000,2022-04-13 00:00:00,XNO/BTC,0.0000566,0.00005703,0.00005525,0.00005529,5301.1255,0.295784996267
1649721600,2022-04-12 00:00:00,XNO/BTC,0.00005553,0.00005818,0.0000549,0.00005674,9638.09141432,0.5446469495066426
1649635200,2022-04-11 00:00:00,XNO/BTC,0.00005801,0.00005801,0.00005525,0.00005553,10031.6753,0.564366144945
1649548800,2022-04-10 00:00:00,XNO/BTC,0.00005729,0.00006077,0.00005608,0.00005842,10633.8906,0.612059511295
1649462400,2022-04-09 00:00:00,XNO/BTC,0.00005781,0.00005846,0.00005657,0.00005742,4202.75004656,0.2408898461403997
1649376000,2022-04-08 00:00:00,XNO/BTC,0.00005761,0.00005906,0.00005743,0.00005743,6453.0396,0.374374461041
1649289600,2022-04-07 00:00:00,XNO/BTC,0.00005777,0.00005849,0.0000566,0.00005755,8918.4566285,0.512046877927294
1649203200,2022-04-06 00:00:00,XNO/BTC,0.00005898,0.00006047,0.0000571,0.000058,13587.70496947,0.7910414642893056
1649116800,2022-04-05 00:00:00,XNO/BTC,0.00006167,0.00006374,0.00005895,0.00005939,21512.64321837,1.2968278888821908
1649030400,2022-04-04 00:00:00,XNO/BTC,0.00005906,0.00007084,0.0000586,0.00006148,46911.8736,3.011674175681
1648944000,2022-04-03 00:00:00,XNO/BTC,0.00005531,0.0000597,0.00005453,0.00005859,19676.82948144,1.1371682058513469
1648857600,2022-04-02 00:00:00,XNO/BTC,0.00005488,0.00005646,0.00005466,0.00005541,20027.03349519,1.1205157534041588
1648771200,2022-04-01 00:00:00,XNO/BTC,0.00005424,0.00005586,0.0000528,0.00005466,5722.21340679,0.3118343786088204
1648684800,2022-03-31 00:00:00,XNO/BTC,0.00005344,0.00005621,0.00005344,0.0000542,8499.08610011,0.4662648685696752
1648598400,2022-03-30 00:00:00,XNO/BTC,0.0000524,0.00005614,0.00005237,0.00005344,13749.78866405,0.7387262831081231
1648512000,2022-03-29 00:00:00,XNO/BTC,0.00005262,0.0000541,0.00005194,0.0000527,12523.27934144,0.6633019790776048
1648425600,2022-03-28 00:00:00,XNO/BTC,0.0000542,0.00005848,0.00005264,0.00005265,8607.66798405,0.4694389731429975
1648339200,2022-03-27 00:00:00,XNO/BTC,0.00005603,0.00005783,0.0000541,0.0000541,10058.58280567,0.5625609841456072
1648252800,2022-03-26 00:00:00,XNO/BTC,0.00005539,0.00005791,0.00005466,0.0000561,6747.88249418,0.375394974847265
1648166400,2022-03-25 00:00:00,XNO/BTC,0.0000528,0.00006416,0.00005237,0.00005537,41020.41900715,2.3795874355884803
1648080000,2022-03-24 00:00:00,XNO/BTC,0.00005344,0.00005456,0.00005259,0.00005281,7418.22444722,0.3952152766948268
1647993600,2022-03-23 00:00:00,XNO/BTC,0.00005259,0.00005591,0.00005259,0.00005296,4828.16332379,0.2611901982873471
1647907200,2022-03-22 00:00:00,XNO/BTC,0.00005413,0.00005906,0.00005259,0.00005259,10850.08869038,0.5789193419528428
1647820800,2022-03-21 00:00:00,XNO/BTC,0.00005381,0.00005515,0.0000528,0.0000538,5609.31145295,0.3003749666704491
1647734400,2022-03-20 00:00:00,XNO/BTC,0.00005356,0.00005615,0.00005235,0.00005377,13011.9514283,0.6908278532987585
1647648000,2022-03-19 00:00:00,XNO/BTC,0.00005621,0.00005743,0.0000534,0.0000535,6644.36071335,0.3679443849329675
1647561600,2022-03-18 00:00:00,XNO/BTC,0.00006369,0.00006385,0.00005555,0.00005582,21618.46426544,1.2625332813747517
1647475200,2022-03-17 00:00:00,XNO/BTC,0.00005645,0.000075,0.00005009,0.00006353,91607.09571418,5.5563836583574766
1647388800,2022-03-16 00:00:00,XNO/BTC,0.00004322,0.00007753,0.00004185,0.00005615,98661.95260092,5.8928972061322069
1647302400,2022-03-15 00:00:00,XNO/BTC,0.00004268,0.00004341,0.00004255,0.00004318,2680.82586628,0.1152566477169704
1647216000,2022-03-14 00:00:00,XNO/BTC,0.00004287,0.00004366,0.00004235,0.00004283,6438.15403954,0.277028603401944
1647129600,2022-03-13 00:00:00,XNO/BTC,0.00004401,0.00004466,0.00004257,0.0000431,11091.33439182,0.4838737910900316
1647043200,2022-03-12 00:00:00,XNO/BTC,0.00004319,0.00004449,0.00004292,0.0000442,7866.7612089,0.342360596476799
1646956800,2022-03-11 00:00:00,XNO/BTC,0.00004358,0.00004361,0.00004209,0.00004317,14934.83966865,0.6446051835016365
1646870400,2022-03-10 00:00:00,XNO/BTC,0.00004191,0.00004369,0.00004155,0.00004283,13413.64596825,0.5723862549287325
1646784000,2022-03-09 00:00:00,XNO/BTC,0.00004313,0.00004342,0.00004048,0.00004135,12887.17720332,0.5391515520240272
1646697600,2022-03-08 00:00:00,XNO/BTC,0.00004216,0.00004334,0.00004196,0.000043,3497.8197,0.148958973694
1646611200,2022-03-07 00:00:00,XNO/BTC,0.00004306,0.00004365,0.00004213,0.00004255,2844.30836924,0.1222992144149326
1646524800,2022-03-06 00:00:00,XNO/BTC,0.0000458,0.00004611,0.00004318,0.00004344,6819.1638,0.298871199976
1646438400,2022-03-05 00:00:00,XNO/BTC,0.00004478,0.00004755,0.00004463,0.00004619,16426.00932408,0.7557770486974315
1646352000,2022-03-04 00:00:00,XNO/BTC,0.00004415,0.00004599,0.0000438,0.00004476,5053.63218252,0.2262275941555952
1646265600,2022-03-03 00:00:00,XNO/BTC,0.00004268,0.00004643,0.00004243,0.00004416,8541.27263879,0.3785444961346684
1646179200,2022-03-02 00:00:00,XNO/BTC,0.00004296,0.00004395,0.00003923,0.00004243,17151.28296954,0.7351485101090606
1646092800,2022-03-01 00:00:00,XNO/BTC,0.00004493,0.00004494,0.00004275,0.00004318,5520.50821674,0.2403421815040855
1646006400,2022-02-28 00:00:00,XNO/BTC,0.00004643,0.00004643,0.00004408,0.00004452,9198.70355851,0.4190573790360488
1645920000,2022-02-27 00:00:00,XNO/BTC,0.0000474,0.00004785,0.00004582,0.00004611,3572.43277188,0.1669277423281418
1645833600,2022-02-26 00:00:00,XNO/BTC,0.00004731,0.00004835,0.00004724,0.00004772,2729.29629705,0.1297695466163731
1645747200,2022-02-25 00:00:00,XNO/BTC,0.00004643,0.00004785,0.0000458,0.00004762,5041.09943989,0.2352374381640538
1645660800,2022-02-24 00:00:00,XNO/BTC,0.0000509,0.00005179,0.00004561,0.0000459,40208.2641164,1.965188677118409
1645574400,2022-02-23 00:00:00,XNO/BTC,0.00004173,0.015176,0.00004173,0.00005134,61425.71729826,3.2525642721449493
