https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume USDT
1642636800,2022-01-20 00:00:00,AXS/USDT,71.948,75.876,68.8,69.229,15094.71449276,1103168.19751942962
1642550400,2022-01-19 00:00:00,AXS/USDT,73.756,74.16,70.49,71.775,13270.22763059,958895.61583624349
1642464000,2022-01-18 00:00:00,AXS/USDT,76.471,77.262,72.001,73.805,24849.74073015,1829558.0258330664
1642377600,2022-01-17 00:00:00,AXS/USDT,80.334,83.6,75.105,76.496,39064.64473443,3134005.64229632578
1642291200,2022-01-16 00:00:00,AXS/USDT,75.323,82.568,74.441,80.27,76398.15130423,6130874.29299950278
1642204800,2022-01-15 00:00:00,AXS/USDT,73.639,76.287,72.99,75.391,21631.04557238,1618438.38176126424
1642118400,2022-01-14 00:00:00,AXS/USDT,73.09,75.684,70.964,73.613,19412.63215658,1427001.15520149718
1642032000,2022-01-13 00:00:00,AXS/USDT,78.18,78.647,72.856,73.021,29993.55983716,2288552.08842328887
1641945600,2022-01-12 00:00:00,AXS/USDT,72.721,79.5,72.101,78.154,40139.47470952,3047377.31178475116
1641859200,2022-01-11 00:00:00,AXS/USDT,68.383,73.404,66.524,72.715,30342.00072559,2145141.9879509848
1641772800,2022-01-10 00:00:00,AXS/USDT,71.896,73.143,65.22,68.345,28706.13442219,1973447.88157139327
1641686400,2022-01-09 00:00:00,AXS/USDT,70.268,74.134,69.04,71.899,20049.47329414,1439124.92021580197
1641600000,2022-01-08 00:00:00,AXS/USDT,73.535,75.767,67.694,70.403,30768.58750672,2206198.96270100819
1641513600,2022-01-07 00:00:00,AXS/USDT,79.001,79.193,70.396,73.52,52203.54539644,3849519.79622910443
1641427200,2022-01-06 00:00:00,AXS/USDT,80.22,81.169,75.441,79.094,43226.49554822,3400119.47294725077
1641340800,2022-01-05 00:00:00,AXS/USDT,92.841,94.922,74.595,80.329,67079.42643194,5703324.46204023256
1641254400,2022-01-04 00:00:00,AXS/USDT,94.376,96.687,92.644,92.866,20313.3053389,1925853.44984357109
1641168000,2022-01-03 00:00:00,AXS/USDT,96.356,97.957,92.222,94.428,22904.251032,2185595.69548501753
1641081600,2022-01-02 00:00:00,AXS/USDT,94.1,96.684,93.244,96.378,10778.29214607,1023080.52412962452
1640995200,2022-01-01 00:00:00,AXS/USDT,93.3,95.25,91.557,94.23,9861.68653818,922990.30782886771
1640908800,2021-12-31 00:00:00,AXS/USDT,94.884,97.964,91.1,93.163,11502.62898427,1089487.89516980808
1640822400,2021-12-30 00:00:00,AXS/USDT,93.766,96.64,91.8,95.045,12781.64045771,1215312.25528781502
1640736000,2021-12-29 00:00:00,AXS/USDT,99.815,100.801,92.871,93.766,22892.51969281,2219881.65815682975
1640649600,2021-12-28 00:00:00,AXS/USDT,107.061,107.682,98.596,99.671,37526.61393377,3861195.3679790028
