https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOLR,Volume USDT
1643932800,2022-02-04 00:00:00,SOLR/USDT,0.5964,0.6587,0.5663,0.6527,186038.33109612,112634.089062308365
1643846400,2022-02-03 00:00:00,SOLR/USDT,0.6282,0.6321,0.5689,0.601,109348.23231088,65107.245982509133
1643760000,2022-02-02 00:00:00,SOLR/USDT,0.6868,0.6915,0.6235,0.6282,66946.50934232,44107.034503043593
1643673600,2022-02-01 00:00:00,SOLR/USDT,0.6576,0.7183,0.65,0.6868,195170.75928412,133292.328263777557
1643587200,2022-01-31 00:00:00,SOLR/USDT,0.69,0.6953,0.6266,0.6614,121020.73982842,79155.833207224983
1643500800,2022-01-30 00:00:00,SOLR/USDT,0.6761,0.9,0.6554,0.69,410622.58893821,302198.473520071426
1643414400,2022-01-29 00:00:00,SOLR/USDT,0.7387,0.7429,0.6537,0.6761,331084.36053401,227018.844534564062
1643328000,2022-01-28 00:00:00,SOLR/USDT,0.7904,0.7953,0.7214,0.7387,135408.42931047,102451.501970614821
1643241600,2022-01-27 00:00:00,SOLR/USDT,0.9014,0.9014,0.7612,0.7845,150380.39510109,121679.643652088315
1643155200,2022-01-26 00:00:00,SOLR/USDT,0.9563,0.9676,0.896,0.902,102349.37632024,94236.407943341755
1643068800,2022-01-25 00:00:00,SOLR/USDT,0.9662,0.9662,0.9157,0.9563,54101.59693525,50595.932869795164
1642982400,2022-01-24 00:00:00,SOLR/USDT,1.0286,1.0367,0.8638,0.9702,118485.89263016,113336.372775360106
1642896000,2022-01-23 00:00:00,SOLR/USDT,1.0303,1.053,1.007,1.0286,52080.91853975,54028.548459362801
1642809600,2022-01-22 00:00:00,SOLR/USDT,1.1738,1.182,1.0004,1.031,83166.22874678,88093.161035836233
1642723200,2022-01-21 00:00:00,SOLR/USDT,1.36,1.3614,1.1666,1.1799,112986.82599301,145025.568851135029
1642636800,2022-01-20 00:00:00,SOLR/USDT,1.3862,1.5305,1.36,1.36,130590.95451015,185885.225818864361
1642550400,2022-01-19 00:00:00,SOLR/USDT,1.405,1.6799,1.3271,1.392,312568.28002332,454327.835009428521
1642464000,2022-01-18 00:00:00,SOLR/USDT,1.2987,1.4496,1.2536,1.4131,306078.63732513,410982.896067522852
1642377600,2022-01-17 00:00:00,SOLR/USDT,1.3,1.3182,1.2129,1.3036,134915.52400135,171030.086052027917
1642291200,2022-01-16 00:00:00,SOLR/USDT,1.2869,1.3382,1.2441,1.3,92448.89252883,118766.392657843675
1642204800,2022-01-15 00:00:00,SOLR/USDT,1.2989,1.3347,1.26,1.2869,125433.24729421,162700.739182836286
1642118400,2022-01-14 00:00:00,SOLR/USDT,1.361,1.4,1.2501,1.3003,127836.23142763,171734.136985120012
1642032000,2022-01-13 00:00:00,SOLR/USDT,1.3645,1.4128,1.3135,1.3651,166172.98578429,228108.146062806377
1641945600,2022-01-12 00:00:00,SOLR/USDT,1.3272,1.4403,1.26,1.3645,162512.57921439,218545.033895948571
1641859200,2022-01-11 00:00:00,SOLR/USDT,1.4047,1.51,1.2444,1.3333,143574.36462623,194746.17922350177
1641772800,2022-01-10 00:00:00,SOLR/USDT,1.4692,1.4765,1.1988,1.4059,141114.77374275,194883.770708008795
1641686400,2022-01-09 00:00:00,SOLR/USDT,1.4149,1.5722,1.3853,1.4692,143791.37794222,215294.480191353261
1641600000,2022-01-08 00:00:00,SOLR/USDT,1.756,1.828,1.3333,1.415,319561.08308839,477405.990974564581
1641513600,2022-01-07 00:00:00,SOLR/USDT,1.863,1.864,1.6,1.756,107752.98628987,185598.566297902375
1641427200,2022-01-06 00:00:00,SOLR/USDT,2.0273,2.047,1.8192,1.863,109564.75010864,207041.806550277922
1641340800,2022-01-05 00:00:00,SOLR/USDT,1.9836,2.2165,1.9158,2.039,222587.36096208,461564.901923952482
1641254400,2022-01-04 00:00:00,SOLR/USDT,1.94,2.077,1.79,1.99,113970.56470158,222846.262391580157
1641168000,2022-01-03 00:00:00,SOLR/USDT,1.8292,1.9439,1.8,1.94,120364.36005922,224754.103796653122
1641081600,2022-01-02 00:00:00,SOLR/USDT,1.76,1.9,1.75,1.8296,73245.83787524,133673.481596387009
1640995200,2022-01-01 00:00:00,SOLR/USDT,1.7009,1.788,1.66,1.7509,71795.70552184,125161.781914195696
1640908800,2021-12-31 00:00:00,SOLR/USDT,1.7671,1.8041,1.6677,1.7009,68912.88568136,120364.355269822246
1640822400,2021-12-30 00:00:00,SOLR/USDT,1.8279,1.8499,1.725,1.7671,73331.69166712,130523.755654110798
1640736000,2021-12-29 00:00:00,SOLR/USDT,1.844,1.9785,1.7201,1.8189,123548.25297656,230822.098615775894
1640649600,2021-12-28 00:00:00,SOLR/USDT,2.0009,2.002,1.8201,1.8443,135595.28374616,261322.70739122994
