https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOC,Volume USDT
1643500800,2022-01-30 00:00:00,LOC/USDT,2.37166,2.41442,2.35666,2.3972,13175.15038852,31408.7509410704298
1643414400,2022-01-29 00:00:00,LOC/USDT,2.30412,2.40065,2.28225,2.37302,13930.93412616,32585.2693277445492
1643328000,2022-01-28 00:00:00,LOC/USDT,2.2974,2.33183,2.28016,2.30278,12767.14529682,29338.3293885789536
1643241600,2022-01-27 00:00:00,LOC/USDT,2.25571,2.2974,2.24,2.2886,12188.75810204,27613.621192201696
1643155200,2022-01-26 00:00:00,LOC/USDT,2.24064,2.32393,2.24064,2.26,16015.90552115,36478.7004818597635
1643068800,2022-01-25 00:00:00,LOC/USDT,2.20732,2.31475,2.19664,2.24928,21560.64277167,48418.0092963895619
1642982400,2022-01-24 00:00:00,LOC/USDT,2.15277,2.26402,2.15218,2.20993,41445.23982379,92454.4072093046646
1642896000,2022-01-23 00:00:00,LOC/USDT,2.16804,2.26667,1.99172,2.15332,42414.92556695,91064.4466207828977
1642809600,2022-01-22 00:00:00,LOC/USDT,2.31466,2.61982,2.04,2.1642,53282.66381909,120451.7568947871353
1642723200,2022-01-21 00:00:00,LOC/USDT,2.57009,2.68971,2.2948,2.30305,50871.70665022,129446.6619105461726
1642636800,2022-01-20 00:00:00,LOC/USDT,2.69923,2.75933,2.55938,2.57819,17930.01671569,48318.3566681809816
1642550400,2022-01-19 00:00:00,LOC/USDT,2.6779,2.84496,2.62957,2.70462,28140.75358445,76088.5454564975021
1642464000,2022-01-18 00:00:00,LOC/USDT,2.65911,2.75634,2.6566,2.67932,23247.18422289,62975.2889215405244
1642377600,2022-01-17 00:00:00,LOC/USDT,2.84513,2.84513,2.54375,2.65886,40996.80296561,110540.1146125135694
1642291200,2022-01-16 00:00:00,LOC/USDT,2.93335,2.96015,2.59999,2.85243,57973.25152059,162913.7552968415434
1642204800,2022-01-15 00:00:00,LOC/USDT,2.89456,2.96482,2.89456,2.96015,16262.15852486,47759.6208207429181
1642118400,2022-01-14 00:00:00,LOC/USDT,2.95979,3.05018,2.8001,2.93611,34304.65730591,99747.9171542514292
1642032000,2022-01-13 00:00:00,LOC/USDT,2.97057,3.01517,2.91886,2.95797,13814.36968799,40960.0627848051946
1641945600,2022-01-12 00:00:00,LOC/USDT,3.02457,3.03226,2.90987,2.97459,28549.81309653,85009.7532824075466
1641859200,2022-01-11 00:00:00,LOC/USDT,3.0369,3.05685,3,3.01543,26609.0745,80239.449873373
1641772800,2022-01-10 00:00:00,LOC/USDT,3.06828,3.15738,3,3.03656,40043.2496475,122809.8405504731366
1641686400,2022-01-09 00:00:00,LOC/USDT,3.07822,3.13627,3.05,3.07061,18023.98620056,55318.026746320064
1641600000,2022-01-08 00:00:00,LOC/USDT,3.23396,3.27586,3.05,3.07822,26133.44856411,82011.3793801424817
1641513600,2022-01-07 00:00:00,LOC/USDT,3.25183,3.25886,3.13939,3.23968,27494.58683031,88116.5678497718652
1641427200,2022-01-06 00:00:00,LOC/USDT,3.23041,3.2738,3.16372,3.25322,16092.68826299,51679.7808042314206
1641340800,2022-01-05 00:00:00,LOC/USDT,3.29,3.30419,3.23001,3.23038,12354.08344003,40441.4782022663711
1641254400,2022-01-04 00:00:00,LOC/USDT,3.36199,3.41662,3.05,3.28289,24768.49929687,81340.4040227666882
1641168000,2022-01-03 00:00:00,LOC/USDT,3.3852,3.40096,3.35048,3.37342,11347.27881637,38401.1630337980695
1641081600,2022-01-02 00:00:00,LOC/USDT,3.35,3.40009,3.29993,3.37665,16737.37837294,56110.9809811089269
1640995200,2022-01-01 00:00:00,LOC/USDT,3.15526,3.40009,3.11821,3.35,24524.16865183,79472.8475988219783
1640908800,2021-12-31 00:00:00,LOC/USDT,3.12024,3.31286,3.09,3.1478,28315.0670693,90035.3617571683167
1640822400,2021-12-30 00:00:00,LOC/USDT,3.12734,3.1666,3.09,3.11546,16119.35129971,50525.8566693666379
1640736000,2021-12-29 00:00:00,LOC/USDT,3.14655,3.19196,3.05001,3.14358,21667.75749689,67853.4176070687332
1640649600,2021-12-28 00:00:00,LOC/USDT,3.12953,3.20959,3.08001,3.14891,19748.4731568,62185.0152616893972
