https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STND,Volume USDT
1643328000,2022-01-28 00:00:00,STND/USDT,0.2255,0.2312,0.2132,0.2166,88395.41623064,19388.087850284712
1643241600,2022-01-27 00:00:00,STND/USDT,0.235,0.2629,0.224,0.2254,147342.75842709,35073.014481137399
1643155200,2022-01-26 00:00:00,STND/USDT,0.2087,0.3136,0.2043,0.2344,524617.59582225,132396.21818858804
1643068800,2022-01-25 00:00:00,STND/USDT,0.2174,0.2252,0.1999,0.2077,269385.20819694,56821.32797827151
1642982400,2022-01-24 00:00:00,STND/USDT,0.2189,0.2302,0.182,0.2151,288144.23454486,58984.803232837237
1642896000,2022-01-23 00:00:00,STND/USDT,0.2143,0.2442,0.2122,0.2187,150905.38818053,34379.13335667912
1642809600,2022-01-22 00:00:00,STND/USDT,0.2429,0.251,0.2117,0.2143,213571.61462778,49842.399917582561
1642723200,2022-01-21 00:00:00,STND/USDT,0.3184,0.3196,0.2371,0.2416,336454.20762306,92395.820836594179
1642636800,2022-01-20 00:00:00,STND/USDT,0.3451,0.353,0.3184,0.3184,251176.62459708,85426.206674589613
1642550400,2022-01-19 00:00:00,STND/USDT,0.3526,0.3553,0.336,0.3458,221903.34693098,77032.660901624037
1642464000,2022-01-18 00:00:00,STND/USDT,0.402,0.509,0.33,0.3526,1915344.48307853,755542.178276080346
1642377600,2022-01-17 00:00:00,STND/USDT,0.4161,0.4476,0.3997,0.4016,208761.05036285,86585.197900218098
1642291200,2022-01-16 00:00:00,STND/USDT,0.4026,0.4264,0.397,0.4161,134771.30214984,54420.687270848363
1642204800,2022-01-15 00:00:00,STND/USDT,0.3891,0.4146,0.3877,0.4026,141891.43292936,56963.980538612036
1642118400,2022-01-14 00:00:00,STND/USDT,0.3754,0.3988,0.372,0.391,178961.09495038,68510.948200227083
1642032000,2022-01-13 00:00:00,STND/USDT,0.3822,0.3861,0.363,0.3754,405502.57562707,151789.447137176755
1641945600,2022-01-12 00:00:00,STND/USDT,0.3118,0.3848,0.3093,0.3822,290247.03869449,100244.063752686286
1641859200,2022-01-11 00:00:00,STND/USDT,0.3074,0.3199,0.3062,0.3152,121367.78728661,37774.054057390028
1641772800,2022-01-10 00:00:00,STND/USDT,0.3257,0.3343,0.2919,0.3074,280676.30602456,87230.465476910421
1641686400,2022-01-09 00:00:00,STND/USDT,0.3137,0.3302,0.3115,0.3245,73514.00338783,23295.740180709014
1641600000,2022-01-08 00:00:00,STND/USDT,0.323,0.343,0.3115,0.3137,142596.39929915,46825.427377058379
1641513600,2022-01-07 00:00:00,STND/USDT,0.3433,0.3433,0.311,0.3242,274919.94652619,89815.983466422116
1641427200,2022-01-06 00:00:00,STND/USDT,0.3533,0.3564,0.3163,0.3413,155800.24827007,52551.57765733113
1641340800,2022-01-05 00:00:00,STND/USDT,0.3815,0.4032,0.3424,0.3572,316583.33942197,119975.988690515226
1641254400,2022-01-04 00:00:00,STND/USDT,0.3853,0.4015,0.38,0.38,129868.7088622,50693.930838113718
1641168000,2022-01-03 00:00:00,STND/USDT,0.3753,0.4462,0.367,0.3842,405939.7121332,164583.207781027419
1641081600,2022-01-02 00:00:00,STND/USDT,0.398,0.3983,0.3663,0.3728,151387.19653887,57611.426652406802
1640995200,2022-01-01 00:00:00,STND/USDT,0.3873,0.4399,0.385,0.3999,403986.51678175,164371.306043926598
1640908800,2021-12-31 00:00:00,STND/USDT,0.3389,0.594,0.3389,0.3879,2653657.42380547,1217015.563441282287
1640822400,2021-12-30 00:00:00,STND/USDT,0.3646,0.3674,0.3379,0.3402,185367.75505973,64752.507741499988
1640736000,2021-12-29 00:00:00,STND/USDT,0.3733,0.3921,0.361,0.3647,219133.09611747,82881.674365422093
1640649600,2021-12-28 00:00:00,STND/USDT,0.4133,0.4173,0.3676,0.3733,179547.32383469,70598.118557375593
