https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNCBULL,Volume USDT
1656547200000.0,2022-06-30 00:00:00,KNCBULL/USDT,0.00078775,0.00078775,0.00055,0.00067975,14944.207429201912,10.158325
1656460800000.0,2022-06-29 00:00:00,KNCBULL/USDT,0.00083825,0.00088075,0.00073425,0.00078775,4799.30180894954,3.78065
1656374400000.0,2022-06-28 00:00:00,KNCBULL/USDT,0.0009755,0.00111425,0.00083825,0.00083825,21849.83596779004,18.315625
1656288000000.0,2022-06-27 00:00:00,KNCBULL/USDT,0.0009795,0.00113525,0.0009265,0.0009755,626005.6381342901,610.6685
1656201600000.0,2022-06-26 00:00:00,KNCBULL/USDT,0.001233,0.001321,0.0009665,0.0009795,15097257.376212355,14787.7636
1656115200000.0,2022-06-25 00:00:00,KNCBULL/USDT,0.001101,0.001261,0.0010145,0.001233,0.0,0.0
1656028800000.0,2022-06-24 00:00:00,KNCBULL/USDT,0.0009825,0.00118775,0.00095975,0.001101,167134.71843778383,184.015325
1655942400000.0,2022-06-23 00:00:00,KNCBULL/USDT,0.00084925,0.001003,0.00084725,0.0009825,1174.5547073791347,1.154
1655856000000.0,2022-06-22 00:00:00,KNCBULL/USDT,0.00098775,0.00099625,0.000746,0.00084925,86482.13129231676,73.44495
1655769600000.0,2022-06-21 00:00:00,KNCBULL/USDT,0.00080775,0.001072,0.00074975,0.00098775,115376.15793470008,113.9628
1655683200000.0,2022-06-20 00:00:00,KNCBULL/USDT,0.000895,0.00091225,0.000675,0.00080775,1613628.2884555864,1303.40825
1655596800000.0,2022-06-19 00:00:00,KNCBULL/USDT,0.0007055,0.00091325,0.00055,0.000895,20161.061452513964,18.04415
1655510400000.0,2022-06-18 00:00:00,KNCBULL/USDT,0.00111375,0.00111575,0.0005725,0.0007055,2004962.33167966,1414.500925
1655424000000.0,2022-06-17 00:00:00,KNCBULL/USDT,0.0010885,0.0012135,0.0010225,0.00111375,30855.30864197531,34.3651
1655337600000.0,2022-06-16 00:00:00,KNCBULL/USDT,0.0013805,0.0014365,0.0009445,0.0010885,1121355.1906293065,1220.595125
1655251200000.0,2022-06-15 00:00:00,KNCBULL/USDT,0.0009995,0.0014805,0.0009445,0.0013805,241572.3650851141,333.49065
1655164800000.0,2022-06-14 00:00:00,KNCBULL/USDT,0.00089125,0.001075,0.00057275,0.0009995,2781119.059529765,2779.7285
1655078400000.0,2022-06-13 00:00:00,KNCBULL/USDT,0.001452,0.0015055,0.00069725,0.00089125,3431174.249649369,3058.03405
1654992000000.0,2022-06-12 00:00:00,KNCBULL/USDT,0.0023085,0.0023855,0.0014425,0.001452,2236320.661157025,3247.1376
1654905600000.0,2022-06-11 00:00:00,KNCBULL/USDT,0.002914,0.003016,0.001987,0.0023085,759377.9943686378,1753.0241
1654819200000.0,2022-06-10 00:00:00,KNCBULL/USDT,0.003472,0.003516,0.00275,0.002914,2787474.5332875773,8122.70079
1654732800000.0,2022-06-09 00:00:00,KNCBULL/USDT,0.003536,0.003689,0.003335,0.003472,3794730.0921658985,13175.30288
1654646400000.0,2022-06-08 00:00:00,KNCBULL/USDT,0.003624,0.003851,0.003408,0.003536,1413725.446832579,4998.93318
1654560000000.0,2022-06-07 00:00:00,KNCBULL/USDT,0.00401,0.004017,0.00303,0.003624,349247.98565121414,1265.6747
1654473600000.0,2022-06-06 00:00:00,KNCBULL/USDT,0.00374,0.00455,0.003689,0.00401,1291587.4812967582,5179.2658
1654387200000.0,2022-06-05 00:00:00,KNCBULL/USDT,0.0037,0.004037,0.003526,0.00374,58416.97326203209,218.47948
1654300800000.0,2022-06-04 00:00:00,KNCBULL/USDT,0.0037,0.00379,0.003385,0.0037,370114.9594594594,1369.42535
1654214400000.0,2022-06-03 00:00:00,KNCBULL/USDT,0.004533,0.004533,0.003333,0.0037,2369254.9756756756,8766.24341
1654128000000.0,2022-06-02 00:00:00,KNCBULL/USDT,0.004382,0.00469,0.0037,0.004533,1208987.4520185308,5480.34012
1654041600000.0,2022-06-01 00:00:00,KNCBULL/USDT,0.0059925,0.00699,0.00392,0.004382,2385890.9436330446,10454.974115
1653955200000.0,2022-05-31 00:00:00,KNCBULL/USDT,0.006353,0.008357,0.005517,0.0059925,323542.0684188569,1938.825845
1653868800000.0,2022-05-30 00:00:00,KNCBULL/USDT,0.004193,0.006901,0.00389,0.006353,1069886.4929954351,6796.98889
1653782400000.0,2022-05-29 00:00:00,KNCBULL/USDT,0.004237,0.004303,0.003585,0.004193,45438.34486048175,190.52298
1653696000000.0,2022-05-28 00:00:00,KNCBULL/USDT,0.003713,0.004511,0.003637,0.004237,108663.92730705687,460.40906
1653609600000.0,2022-05-27 00:00:00,KNCBULL/USDT,0.004409,0.004527,0.003329,0.003713,6334964.874764341,23521.72458
1653523200000.0,2022-05-26 00:00:00,KNCBULL/USDT,0.0065275,0.0065525,0.003937,0.004409,11729721.411884781,51716.341705
1653436800000.0,2022-05-25 00:00:00,KNCBULL/USDT,0.006535,0.0080475,0.00566,0.0065275,277494.66487935657,1811.346425
1653350400000.0,2022-05-24 00:00:00,KNCBULL/USDT,0.007205,0.0073875,0.005085,0.006535,1706085.6656465186,11149.269825
1653264000000.0,2022-05-23 00:00:00,KNCBULL/USDT,0.01253,0.01256,0.0067075,0.007205,2366864.5801526722,17053.2593
1653177600000.0,2022-05-22 00:00:00,KNCBULL/USDT,0.01201,0.01319,0.01133,0.01253,1036067.5418994413,12981.9263
1653091200000.0,2022-05-21 00:00:00,KNCBULL/USDT,0.01282,0.01383,0.01066,0.01201,484813.75520399667,5822.6132
1653004800000.0,2022-05-20 00:00:00,KNCBULL/USDT,0.012725,0.01525,0.010305,0.01282,1374443.3120124803,17620.36326
1652918400000.0,2022-05-19 00:00:00,KNCBULL/USDT,0.00784,0.01304,0.006325,0.012725,8122772.803536345,103362.283925
1652832000000.0,2022-05-18 00:00:00,KNCBULL/USDT,0.00728,0.0095225,0.0061225,0.00784,304533.39604591834,2387.541825
1652745600000.0,2022-05-17 00:00:00,KNCBULL/USDT,0.00366,0.007474,0.003629,0.00728,12146.178571428572,88.42418
1652659200000.0,2022-05-16 00:00:00,KNCBULL/USDT,0.004772,0.004772,0.00332,0.00366,481505.0956284153,1762.30865
1652572800000.0,2022-05-15 00:00:00,KNCBULL/USDT,0.00422,0.004795,0.003546,0.004772,31266.129505448447,149.20197
1652486400000.0,2022-05-14 00:00:00,KNCBULL/USDT,0.003506,0.00514,0.003315,0.00422,738391.2061611374,3116.01089
1652400000000.0,2022-05-13 00:00:00,KNCBULL/USDT,0.0024025,0.005779,0.002368,0.003506,325179.7090701654,1140.08006
1652313600000.0,2022-05-12 00:00:00,KNCBULL/USDT,0.0038,0.004273,0.001638,0.0024025,311782.2892819979,749.05695
1652227200000.0,2022-05-11 00:00:00,KNCBULL/USDT,0.01267,0.01396,0.003262,0.0038,9552267.65,36298.61707
1652140800000.0,2022-05-10 00:00:00,KNCBULL/USDT,0.01503,0.019625,0.01164,0.01267,422480.67087608523,5352.8301
1652054400000.0,2022-05-09 00:00:00,KNCBULL/USDT,0.02537,0.02871,0.014675,0.01503,1699948.74584165,25550.22965
1651968000000.0,2022-05-08 00:00:00,KNCBULL/USDT,0.03438,0.03487,0.021945,0.02537,69287.1600315333,1757.81525
1651881600000.0,2022-05-07 00:00:00,KNCBULL/USDT,0.056975,0.057325,0.03255,0.03438,165152.56355439208,5677.945135
1651795200000.0,2022-05-06 00:00:00,KNCBULL/USDT,0.056025,0.060575,0.039725,0.056975,182882.84335234753,10419.75
1651708800000.0,2022-05-05 00:00:00,KNCBULL/USDT,0.11455,0.1218,0.054125,0.0564,263937.82535460993,14886.09335
1651622400000.0,2022-05-04 00:00:00,KNCBULL/USDT,0.09645,0.1169,0.07355,0.11455,110561.1890004365,12664.7842
1651536000000.0,2022-05-03 00:00:00,KNCBULL/USDT,0.16305,0.16305,0.09335,0.09645,48362.75531363401,4664.58775
1651449600000.0,2022-05-02 00:00:00,KNCBULL/USDT,0.2315,0.2551,0.1469,0.16305,26861.0640907697,4379.6965
1651363200000.0,2022-05-01 00:00:00,KNCBULL/USDT,0.2994,0.32,0.2152,0.2315,25569.648380129587,5919.3736
1651276800000.0,2022-04-30 00:00:00,KNCBULL/USDT,0.3955,0.4086,0.2972,0.2994,22461.17411489646,6724.87553
1651190400000.0,2022-04-29 00:00:00,KNCBULL/USDT,0.4567,0.4961,0.3541,0.3955,16234.222351453855,6420.63494
1651104000000.0,2022-04-28 00:00:00,KNCBULL/USDT,0.4558,0.496,0.3674,0.4567,20739.328727830085,9471.65143
1651017600000.0,2022-04-27 00:00:00,KNCBULL/USDT,0.3845,0.4664,0.366,0.4558,13310.291926283458,6066.83106
1650931200000.0,2022-04-26 00:00:00,KNCBULL/USDT,0.3485,0.4721,0.3415,0.3845,8507.630715214564,3271.18401
1650844800000.0,2022-04-25 00:00:00,KNCBULL/USDT,0.2937,0.3618,0.2668,0.3485,7148.526255380201,2491.2614
1650758400000.0,2022-04-24 00:00:00,KNCBULL/USDT,0.422,0.4326,0.2912,0.2937,6890.523391215526,2023.74672
1650672000000.0,2022-04-23 00:00:00,KNCBULL/USDT,0.3271,0.4326,0.3094,0.422,19897.904763033177,8396.91581
1650585600000.0,2022-04-22 00:00:00,KNCBULL/USDT,0.3195,0.3613,0.2755,0.3271,76982.93885661877,25181.1193
1650499200000.0,2022-04-21 00:00:00,KNCBULL/USDT,0.2601,0.3904,0.2466,0.3195,10877.494053208138,3475.35935
1650412800000.0,2022-04-20 00:00:00,KNCBULL/USDT,0.2513,0.3023,0.2209,0.2601,25469.320645905424,6624.5703
1650326400000.0,2022-04-19 00:00:00,KNCBULL/USDT,0.2499,0.2794,0.23,0.2513,19571.91922005571,4918.4233
1650240000000.0,2022-04-18 00:00:00,KNCBULL/USDT,0.2215,0.2622,0.20085,0.2499,14566.766106442576,3640.23485
1650153600000.0,2022-04-17 00:00:00,KNCBULL/USDT,0.2717,0.3049,0.2087,0.2215,2835.307900677201,628.0207
1650067200000.0,2022-04-16 00:00:00,KNCBULL/USDT,0.3105,0.3173,0.2552,0.2717,4143.207949944792,1125.7096
1649980800000.0,2022-04-15 00:00:00,KNCBULL/USDT,0.2853,0.3251,0.2518,0.3105,15072.983896940419,4680.1615
1649894400000.0,2022-04-14 00:00:00,KNCBULL/USDT,0.1966,0.33425,0.18885,0.2853,30356.428496319666,8660.68905
1649808000000.0,2022-04-13 00:00:00,KNCBULL/USDT,0.1918,0.21125,0.1662,0.1966,5794.156663275687,1139.1312
1649721600000.0,2022-04-12 00:00:00,KNCBULL/USDT,0.2291,0.2874,0.1847,0.1918,18161.460375391034,3483.3681
1649635200000.0,2022-04-11 00:00:00,KNCBULL/USDT,0.2448,0.2941,0.2018,0.2291,49184.65342645133,11268.2041
1649548800000.0,2022-04-10 00:00:00,KNCBULL/USDT,0.18355,0.29315,0.1575,0.2448,24230.333129084967,5931.58555
1649462400000.0,2022-04-09 00:00:00,KNCBULL/USDT,0.23005,0.26835,0.17165,0.18355,28406.171070552984,5213.9527
1649376000000.0,2022-04-08 00:00:00,KNCBULL/USDT,0.1457,0.27385,0.1446,0.23005,65253.15453162356,15011.4882
1649289600000.0,2022-04-07 00:00:00,KNCBULL/USDT,0.1165,0.1501,0.0982,0.1457,26872.702470830474,3915.35275
1649203200000.0,2022-04-06 00:00:00,KNCBULL/USDT,0.1115,0.14015,0.09115,0.1165,24092.646781115876,2806.79335
1649116800000.0,2022-04-05 00:00:00,KNCBULL/USDT,0.13775,0.13775,0.1114,0.1115,2849.52466367713,317.722
1649030400000.0,2022-04-04 00:00:00,KNCBULL/USDT,0.1472,0.1472,0.1042,0.13775,23453.487114337568,3230.71785
1648944000000.0,2022-04-03 00:00:00,KNCBULL/USDT,0.1506,0.15245,0.13515,0.1472,384.1786684782609,56.5511
1648857600000.0,2022-04-02 00:00:00,KNCBULL/USDT,0.1506,0.1653,0.14065,0.1506,15093.13579017264,2273.02625
1648771200000.0,2022-04-01 00:00:00,KNCBULL/USDT,0.1459,0.16125,0.1204,0.1506,7547.53353253652,1136.65855
1648684800000.0,2022-03-31 00:00:00,KNCBULL/USDT,0.17435,0.18375,0.14125,0.1459,27301.003427004795,3983.2164
1648598400000.0,2022-03-30 00:00:00,KNCBULL/USDT,0.1733,0.1901,0.16355,0.17435,27887.94436478348,4862.2631
1648512000000.0,2022-03-29 00:00:00,KNCBULL/USDT,0.2016,0.22155,0.16325,0.1733,12704.180611656087,2201.6345
1648425600000.0,2022-03-28 00:00:00,KNCBULL/USDT,0.14145,0.2032,0.1368,0.2016,8128.617559523809,1638.7293
1648339200000.0,2022-03-27 00:00:00,KNCBULL/USDT,0.13825,0.14145,0.12815,0.14145,19180.793213149525,2713.1232
1648252800000.0,2022-03-26 00:00:00,KNCBULL/USDT,0.1373,0.1479,0.13465,0.13825,1088.1457504520795,150.43615
1648166400000.0,2022-03-25 00:00:00,KNCBULL/USDT,0.1361,0.14055,0.1264,0.1373,3596.903860160233,493.8549
1648080000000.0,2022-03-24 00:00:00,KNCBULL/USDT,0.14395,0.14395,0.12545,0.1361,2987.085598824394,406.54235
1647993600000.0,2022-03-23 00:00:00,KNCBULL/USDT,0.15845,0.15845,0.1336,0.14395,1833.424452935047,263.92145
1647907200000.0,2022-03-22 00:00:00,KNCBULL/USDT,0.1406,0.16575,0.1406,0.15845,42851.38845061533,6789.8025
1647820800000.0,2022-03-21 00:00:00,KNCBULL/USDT,0.15275,0.1665,0.12945,0.1406,1805.5252489331438,253.85685
1647734400000.0,2022-03-20 00:00:00,KNCBULL/USDT,0.1694,0.17285,0.14185,0.15275,7316.595744680851,1117.61
1647648000000.0,2022-03-19 00:00:00,KNCBULL/USDT,0.1763,0.186,0.15695,0.1694,1167.6912632821725,197.8069
1647561600000.0,2022-03-18 00:00:00,KNCBULL/USDT,0.1379,0.1921,0.135,0.1763,12141.949801474759,2140.62575
1647475200000.0,2022-03-17 00:00:00,KNCBULL/USDT,0.134,0.1464,0.11785,0.1379,6670.701595358956,919.88975
1647388800000.0,2022-03-16 00:00:00,KNCBULL/USDT,0.13465,0.16195,0.1185,0.134,9577.033208955223,1283.32245
1647302400000.0,2022-03-15 00:00:00,KNCBULL/USDT,0.116425,0.14465,0.11155,0.13465,234855.7474935017,31623.3264
1647216000000.0,2022-03-14 00:00:00,KNCBULL/USDT,0.08605,0.116575,0.079925,0.116425,95741.84968864075,11146.74485
1647129600000.0,2022-03-13 00:00:00,KNCBULL/USDT,0.1058,0.11585,0.08195,0.08605,6470.511621150494,556.787525
1647043200000.0,2022-03-12 00:00:00,KNCBULL/USDT,0.08815,0.11795,0.08735,0.1058,69169.69730623819,7318.153975
1646956800000.0,2022-03-11 00:00:00,KNCBULL/USDT,0.1111,0.11235,0.0832,0.08815,139378.77765173,12286.23925
1646870400000.0,2022-03-10 00:00:00,KNCBULL/USDT,0.1669,0.17995,0.10525,0.1111,531489.8154815481,59048.5185
1646784000000.0,2022-03-09 00:00:00,KNCBULL/USDT,0.16025,0.1927,0.1262,0.1669,277738.14919113246,46354.4971
1646697600000.0,2022-03-08 00:00:00,KNCBULL/USDT,0.09285,0.175,0.0896,0.16025,271949.1535101404,43579.85185
1646611200000.0,2022-03-07 00:00:00,KNCBULL/USDT,0.07,0.098925,0.069725,0.09285,250380.48761443188,23247.828275
1646524800000.0,2022-03-06 00:00:00,KNCBULL/USDT,0.081025,0.097225,0.07,0.07,366228.5114285714,25635.9958
1646438400000.0,2022-03-05 00:00:00,KNCBULL/USDT,0.10005,0.1003,0.07845,0.081025,82520.28941684664,6686.20645
1646352000000.0,2022-03-04 00:00:00,KNCBULL/USDT,0.14365,0.16,0.099125,0.10005,249270.03048475762,24939.46655
1646265600000.0,2022-03-03 00:00:00,KNCBULL/USDT,0.14555,0.1658,0.12965,0.14365,121947.41628959277,17517.74635
1646179200000.0,2022-03-02 00:00:00,KNCBULL/USDT,0.11615,0.1583,0.1017,0.14555,190468.80144280315,27722.73405
1646092800000.0,2022-03-01 00:00:00,KNCBULL/USDT,0.1006,0.1292,0.095325,0.11615,273768.2520447697,31798.182475
1646006400000.0,2022-02-28 00:00:00,KNCBULL/USDT,0.05486,0.103625,0.04935,0.1006,262800.1505964215,26437.69515
1645920000000.0,2022-02-27 00:00:00,KNCBULL/USDT,0.0523,0.06717,0.04602,0.05486,80132.79110462997,4396.08492
1645833600000.0,2022-02-26 00:00:00,KNCBULL/USDT,0.05125,0.05902,0.0493,0.0523,1328.8543021032506,69.49908
1645747200000.0,2022-02-25 00:00:00,KNCBULL/USDT,0.0468,0.05252,0.04178,0.05125,1819.1498536585368,93.23143
1645660800000.0,2022-02-24 00:00:00,KNCBULL/USDT,0.04789,0.04959,0.0305,0.0468,95479.78012820512,4468.45371
1645574400000.0,2022-02-23 00:00:00,KNCBULL/USDT,0.0522,0.0568,0.04683,0.04789,363209.89402798074,17394.121825
