https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT
1643241600000.0,2022-01-27 00:00:00,DOT/USDT,18.054,18.409,17.082,18.124,73639.40395056279,1334640.5572
1643155200000.0,2022-01-26 00:00:00,DOT/USDT,18.323,20.03,17.523,18.054,86268.77189542484,1557496.4078
1643068800000.0,2022-01-25 00:00:00,DOT/USDT,18.021,19.057,17.397,18.323,119373.69061834853,2187284.1332
1642982400000.0,2022-01-24 00:00:00,DOT/USDT,18.833,18.833,15.872,18.021,48532.94302202985,874612.1662
1642896000000.0,2022-01-23 00:00:00,DOT/USDT,18.278,19.189,17.742,18.833,162939.2536876759,3068634.9647
1642809600000.0,2022-01-22 00:00:00,DOT/USDT,19.669,20.094,16.2,18.278,331610.8094266331,6061182.3747
1642723200000.0,2022-01-21 00:00:00,DOT/USDT,23.016,23.469,19.026,19.669,139877.54583354518,2751251.449
1642636800000.0,2022-01-20 00:00:00,DOT/USDT,24.054,25.6,22.861,23.016,79289.65112964895,1824930.6104
1642550400000.0,2022-01-19 00:00:00,DOT/USDT,25.13,25.293,23.701,24.054,62906.80450236967,1513160.2755
1642464000000.0,2022-01-18 00:00:00,DOT/USDT,25.665,26.056,24.253,25.13,60085.95485475528,1509960.0455
1642377600000.0,2022-01-17 00:00:00,DOT/USDT,27.672,27.743,25.117,25.665,29688.182454704853,761947.2027
1642291200000.0,2022-01-16 00:00:00,DOT/USDT,27.6,28.458,27.244,27.672,21358.569575744434,591034.3373
1642204800000.0,2022-01-15 00:00:00,DOT/USDT,27.738,28.406,26.834,27.6,36088.79443840579,996050.7265
1642118400000.0,2022-01-14 00:00:00,DOT/USDT,25.758,27.887,25.569,27.738,40436.028686278754,1121614.5637
1642032000000.0,2022-01-13 00:00:00,DOT/USDT,27.302,27.677,25.717,25.758,31716.26808758444,816947.6334
1641945600000.0,2022-01-12 00:00:00,DOT/USDT,25.544,27.572,25.466,27.302,48338.50802871584,1319737.9462
1641859200000.0,2022-01-11 00:00:00,DOT/USDT,23.752,25.99,23.503,25.544,69148.5504032258,1766330.5715
1641772800000.0,2022-01-10 00:00:00,DOT/USDT,24.611,25.2,22.445,23.752,68718.62545890873,1632204.7919
1641686400000.0,2022-01-09 00:00:00,DOT/USDT,23.954,25.307,23.703,24.611,41494.197423916135,1021213.6928
1641600000000.0,2022-01-08 00:00:00,DOT/USDT,24.874,25.519,23.138,23.954,19149.58786841446,458709.2278
1641513600000.0,2022-01-07 00:00:00,DOT/USDT,26.708,26.835,24.251,24.874,24928.16882688751,620063.2714
1641427200000.0,2022-01-06 00:00:00,DOT/USDT,26.727,27.341,25.512,26.708,58599.590287554296,1565077.8574
1641340800000.0,2022-01-05 00:00:00,DOT/USDT,28.689,30.372,25.078,26.727,66182.63866876192,1768863.3837
1641254400000.0,2022-01-04 00:00:00,DOT/USDT,30.091,30.596,28.684,28.689,27581.258353375855,791278.7209
1641168000000.0,2022-01-03 00:00:00,DOT/USDT,29.676,30.876,28.628,30.091,40721.4461167791,1225349.0351
1641081600000.0,2022-01-02 00:00:00,DOT/USDT,28.588,30.61,27.834,29.676,42034.730923978976,1247422.6749
1640995200000.0,2022-01-01 00:00:00,DOT/USDT,26.645,28.624,26.645,28.588,16104.98483979292,460409.3066
1640908800000.0,2021-12-31 00:00:00,DOT/USDT,27.567,28.11,26.253,26.645,89866.84094952147,2394501.9771
1640822400000.0,2021-12-30 00:00:00,DOT/USDT,26.782,28.397,26.189,27.567,42561.7235897994,1173299.0342
1640736000000.0,2021-12-29 00:00:00,DOT/USDT,27.822,28.947,26.506,26.782,62022.98770442834,1661099.6567
1640649600000.0,2021-12-28 00:00:00,DOT/USDT,30.962,30.962,27.075,27.822,97761.80760908633,2719929.0113
1640563200000.0,2021-12-27 00:00:00,DOT/USDT,31.299,32.81,30.837,30.962,68506.28348297912,2121091.5492
1640476800000.0,2021-12-26 00:00:00,DOT/USDT,28.835,31.722,28.292,31.299,32160.625553532063,1006595.4192
1640390400000.0,2021-12-25 00:00:00,DOT/USDT,28.108,29.168,27.977,28.835,12219.95973643142,352362.539
1640304000000.0,2021-12-24 00:00:00,DOT/USDT,29.125,29.672,27.85,28.108,19366.398167781415,544350.7197
1640217600000.0,2021-12-23 00:00:00,DOT/USDT,27.19,29.87,26.791,29.125,14173.365854077252,412799.2805
1640131200000.0,2021-12-22 00:00:00,DOT/USDT,25.181,28.198,24.987,27.19,20299.7580102979,551950.4203
1640044800000.0,2021-12-21 00:00:00,DOT/USDT,24.041,25.59,23.747,25.181,35613.007191930425,896771.1341
1639958400000.0,2021-12-20 00:00:00,DOT/USDT,23.6225,24.641,23.336,24.041,8603.251657584959,206830.7731
