https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZIL,Volume USDT
1644624000,2022-02-12 00:00:00,ZIL/USDT,0.0491,0.0498,0.0466,0.0489,13555766.27431924,657271.279164030989
1644537600,2022-02-11 00:00:00,ZIL/USDT,0.0532,0.0545,0.0483,0.0491,25892947.13956472,1346267.99524235058
1644451200,2022-02-10 00:00:00,ZIL/USDT,0.057,0.0576,0.0532,0.0533,20715139.27517268,1143711.901194637042
1644364800,2022-02-09 00:00:00,ZIL/USDT,0.0555,0.0578,0.054,0.057,23850360.58606015,1326041.643038283187
1644278400,2022-02-08 00:00:00,ZIL/USDT,0.0579,0.059,0.0535,0.0554,30962025.52980705,1730149.480420170009
1644192000,2022-02-07 00:00:00,ZIL/USDT,0.0533,0.0588,0.052,0.0578,42061532.12731971,2371857.367375608542
1644105600,2022-02-06 00:00:00,ZIL/USDT,0.0514,0.0536,0.0504,0.0532,17595259.30735712,912517.532338854016
1644019200,2022-02-05 00:00:00,ZIL/USDT,0.0499,0.0531,0.0476,0.0514,28256293.59567642,1445381.738916719008
1643932800,2022-02-04 00:00:00,ZIL/USDT,0.0451,0.0501,0.0448,0.0499,31632516.74721473,1534126.19372487609
1643846400,2022-02-03 00:00:00,ZIL/USDT,0.044,0.0452,0.0426,0.0452,14395442.19908109,632973.014316755883
1643760000,2022-02-02 00:00:00,ZIL/USDT,0.0456,0.0472,0.0437,0.0441,15819304.45740398,722827.133105132586
1643673600,2022-02-01 00:00:00,ZIL/USDT,0.0449,0.0465,0.0448,0.0454,14791286.75352556,675560.132714753955
1643587200,2022-01-31 00:00:00,ZIL/USDT,0.0445,0.0451,0.0424,0.0449,15365233.4857548,672151.135895700536
1643500800,2022-01-30 00:00:00,ZIL/USDT,0.0458,0.0467,0.0437,0.0444,17984658.24415218,814301.449521425521
1643414400,2022-01-29 00:00:00,ZIL/USDT,0.0453,0.0464,0.0447,0.0456,14753852.0955367,670825.711819728044
1643328000,2022-01-28 00:00:00,ZIL/USDT,0.0439,0.0455,0.0428,0.0454,15648073.79306828,691684.137263702037
1643241600,2022-01-27 00:00:00,ZIL/USDT,0.0447,0.0454,0.0421,0.0441,20657850.86712701,902932.387320946295
1643155200,2022-01-26 00:00:00,ZIL/USDT,0.045,0.0485,0.0435,0.0449,37502765.40296798,1730836.700423910427
1643068800,2022-01-25 00:00:00,ZIL/USDT,0.0422,0.0492,0.0412,0.0449,61092886.32144893,2722057.990027562559
1642982400,2022-01-24 00:00:00,ZIL/USDT,0.0444,0.0444,0.0376,0.0422,34311147.7079532,1386735.316343789555
1642896000,2022-01-23 00:00:00,ZIL/USDT,0.0428,0.0452,0.0422,0.0443,15967858.05391204,696628.55424121584
1642809600,2022-01-22 00:00:00,ZIL/USDT,0.0484,0.0497,0.0394,0.0428,59602814.67699961,2658625.717641758309
1642723200,2022-01-21 00:00:00,ZIL/USDT,0.057,0.0581,0.0469,0.0485,53817019.73186463,2843014.190333660328
1642636800,2022-01-20 00:00:00,ZIL/USDT,0.0592,0.0626,0.0566,0.0571,36547635.77561924,2185051.834508659079
1642550400,2022-01-19 00:00:00,ZIL/USDT,0.0611,0.0614,0.057,0.0592,34677070.46164886,2066956.905559965735
1642464000,2022-01-18 00:00:00,ZIL/USDT,0.062,0.0626,0.0597,0.0611,21103308.34204135,1291329.607708523025
1642377600,2022-01-17 00:00:00,ZIL/USDT,0.0648,0.0649,0.0607,0.062,20868003.1596462,1304615.240585453784
1642291200,2022-01-16 00:00:00,ZIL/USDT,0.0653,0.0666,0.0636,0.0649,23145952.68758342,1507097.225365948512
1642204800,2022-01-15 00:00:00,ZIL/USDT,0.0642,0.0667,0.0635,0.0654,21003363.84324087,1366638.03915386563
1642118400,2022-01-14 00:00:00,ZIL/USDT,0.0636,0.0655,0.0619,0.0642,20296783.66087427,1302866.625773557032
1642032000,2022-01-13 00:00:00,ZIL/USDT,0.0652,0.0691,0.0634,0.0637,37779228.2161788,2499688.919394510439
1641945600,2022-01-12 00:00:00,ZIL/USDT,0.0609,0.0666,0.0606,0.0653,33292489.30076992,2134576.368155707249
1641859200,2022-01-11 00:00:00,ZIL/USDT,0.0589,0.0614,0.0583,0.0608,19449281.32024888,1165263.614316462325
1641772800,2022-01-10 00:00:00,ZIL/USDT,0.062,0.0629,0.0556,0.059,31550770.23875607,1870167.052991574871
1641686400,2022-01-09 00:00:00,ZIL/USDT,0.0606,0.064,0.0596,0.062,30160678.99714512,1862258.167901288043
1641600000,2022-01-08 00:00:00,ZIL/USDT,0.0632,0.0652,0.0592,0.0608,24762792.44786205,1546718.159853553336
1641513600,2022-01-07 00:00:00,ZIL/USDT,0.0656,0.0665,0.06,0.0633,40197615.18427644,2555036.368772005507
1641427200,2022-01-06 00:00:00,ZIL/USDT,0.0667,0.0672,0.0611,0.0657,32191428.6322413,2078860.752808182712
1641340800,2022-01-05 00:00:00,ZIL/USDT,0.0711,0.0733,0.0623,0.0669,43994875.63204671,3030780.276477518633
1641254400,2022-01-04 00:00:00,ZIL/USDT,0.0743,0.0745,0.0695,0.0711,39736737.00346219,2888436.958647031707
1641168000,2022-01-03 00:00:00,ZIL/USDT,0.0768,0.0778,0.0731,0.0743,22612299.09502586,1701906.868602899894
1641081600,2022-01-02 00:00:00,ZIL/USDT,0.0767,0.0779,0.0745,0.0771,21198475.73788159,1619110.760257849879
1640995200,2022-01-01 00:00:00,ZIL/USDT,0.0748,0.0768,0.0747,0.0767,23555079.1345,1788611.694136511412
1640908800,2021-12-31 00:00:00,ZIL/USDT,0.0784,0.0825,0.0734,0.0747,50061917.75352113,3898543.82933534953
1640822400,2021-12-30 00:00:00,ZIL/USDT,0.08,0.0834,0.0754,0.0784,58575534.46883392,4649339.307812347911
1640736000,2021-12-29 00:00:00,ZIL/USDT,0.0752,0.0824,0.0749,0.0801,63233843.23282534,5016678.025799388543
1640649600,2021-12-28 00:00:00,ZIL/USDT,0.0792,0.0834,0.0736,0.0751,44892069.20214905,3516978.708232332206
