https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AGIX,Volume USDT
1644364800,2022-02-09 00:00:00,AGIX/USDT,0.13957,0.141,0.13528,0.14009,1276419.10729528,177046.717632360617
1644278400,2022-02-08 00:00:00,AGIX/USDT,0.14788,0.152,0.13447,0.1396,905727.44172069,128903.0002131966843
1644192000,2022-02-07 00:00:00,AGIX/USDT,0.144,0.15411,0.14117,0.14771,2058017.15559607,305631.3452971281267
1644105600,2022-02-06 00:00:00,AGIX/USDT,0.14001,0.1459,0.1382,0.14389,1076652.62033009,153167.2843162120481
1644019200,2022-02-05 00:00:00,AGIX/USDT,0.14147,0.14721,0.13829,0.14034,1160041.2071309,166181.390790810942
1643932800,2022-02-04 00:00:00,AGIX/USDT,0.13283,0.14282,0.1307,0.14147,1407716.44098584,193602.2877569763422
1643846400,2022-02-03 00:00:00,AGIX/USDT,0.13131,0.13368,0.12532,0.1328,854477.29821138,110789.1789878424309
1643760000,2022-02-02 00:00:00,AGIX/USDT,0.13778,0.13943,0.13065,0.13194,672993.5281584,91026.7979310557379
1643673600,2022-02-01 00:00:00,AGIX/USDT,0.13593,0.14536,0.13497,0.138,790554.2196588,110571.6772146260561
1643587200,2022-01-31 00:00:00,AGIX/USDT,0.13941,0.14,0.12727,0.13564,775241.48886155,103804.1469443605016
1643500800,2022-01-30 00:00:00,AGIX/USDT,0.13438,0.14145,0.1272,0.13941,1998714.47923373,268327.2292603768473
1643414400,2022-01-29 00:00:00,AGIX/USDT,0.13286,0.1387,0.13039,0.13384,491234.84587162,65915.4264283224976
1643328000,2022-01-28 00:00:00,AGIX/USDT,0.13236,0.13655,0.12542,0.13263,776067.6524313,101160.1325592014866
1643241600,2022-01-27 00:00:00,AGIX/USDT,0.12785,0.13725,0.12243,0.13236,1970119.81228436,256896.9490153960781
1643155200,2022-01-26 00:00:00,AGIX/USDT,0.13342,0.14171,0.12585,0.12785,1134240.16694931,151154.1911713532965
1643068800,2022-01-25 00:00:00,AGIX/USDT,0.13325,0.13747,0.12758,0.13361,860624.26847697,114871.1502677307969
1642982400,2022-01-24 00:00:00,AGIX/USDT,0.14196,0.14269,0.11407,0.13323,1143933.7400374,141586.0956763349958
1642896000,2022-01-23 00:00:00,AGIX/USDT,0.1369,0.14751,0.13394,0.1424,638059.57901298,88853.6234836319378
1642809600,2022-01-22 00:00:00,AGIX/USDT,0.13273,0.1574,0.11718,0.13701,4279850.25439631,599678.306790893091
1642723200,2022-01-21 00:00:00,AGIX/USDT,0.15304,0.1558,0.12807,0.13255,3207702.27702609,464656.3090436603992
1642636800,2022-01-20 00:00:00,AGIX/USDT,0.16258,0.17042,0.15111,0.15324,640780.03263742,104118.7733251363976
1642550400,2022-01-19 00:00:00,AGIX/USDT,0.17003,0.17725,0.16,0.16307,1794251.08438751,298755.7659026395911
1642464000,2022-01-18 00:00:00,AGIX/USDT,0.17916,0.18372,0.16264,0.17003,1187459.22464535,203195.6653665300762
1642377600,2022-01-17 00:00:00,AGIX/USDT,0.18976,0.19012,0.1706,0.17913,1162771.93427054,208511.9893806074366
1642291200,2022-01-16 00:00:00,AGIX/USDT,0.17713,0.19792,0.17557,0.18976,949751.90049935,178493.0440985101188
1642204800,2022-01-15 00:00:00,AGIX/USDT,0.17771,0.19107,0.17599,0.17719,587468.05596212,105735.9878203580924
1642118400,2022-01-14 00:00:00,AGIX/USDT,0.18228,0.20784,0.17122,0.17732,1391340.52573997,255133.6764942902867
1642032000,2022-01-13 00:00:00,AGIX/USDT,0.19417,0.20399,0.18047,0.18228,585080.71063724,111320.1635170312881
1641945600,2022-01-12 00:00:00,AGIX/USDT,0.19031,0.20107,0.18859,0.19432,1024598.78284959,199864.5357693602135
1641859200,2022-01-11 00:00:00,AGIX/USDT,0.1878,0.20441,0.18301,0.19006,2022539.17582578,394731.2915260901362
1641772800,2022-01-10 00:00:00,AGIX/USDT,0.18606,0.20334,0.16755,0.18717,2042602.05982161,381419.3943915940695
1641686400,2022-01-09 00:00:00,AGIX/USDT,0.17172,0.19014,0.17037,0.18606,1190647.88015305,217039.8347854578826
1641600000,2022-01-08 00:00:00,AGIX/USDT,0.17501,0.17965,0.16976,0.17243,2966283.73612648,518883.2374343899919
1641513600,2022-01-07 00:00:00,AGIX/USDT,0.18003,0.18422,0.17,0.17501,1919919.34247768,337120.3710558844297
1641427200,2022-01-06 00:00:00,AGIX/USDT,0.18502,0.18792,0.17404,0.18043,2249300.5368866,403306.1022820595731
1641340800,2022-01-05 00:00:00,AGIX/USDT,0.20767,0.21756,0.178,0.1851,2204507.58490568,446404.6894949002758
1641254400,2022-01-04 00:00:00,AGIX/USDT,0.1989,0.2124,0.19589,0.2076,1620737.14809592,331381.2604086508489
1641168000,2022-01-03 00:00:00,AGIX/USDT,0.20937,0.20999,0.19568,0.199,1200278.89549559,243915.9865404349328
1641081600,2022-01-02 00:00:00,AGIX/USDT,0.21458,0.21604,0.20443,0.20926,842265.50995092,176769.2738284272986
1640995200,2022-01-01 00:00:00,AGIX/USDT,0.203,0.2238,0.19987,0.21362,962560.1526294,201167.4111649962706
1640908800,2021-12-31 00:00:00,AGIX/USDT,0.204,0.22027,0.198,0.20219,1693361.39899132,346306.8273943717861
1640822400,2021-12-30 00:00:00,AGIX/USDT,0.19276,0.20509,0.19102,0.20386,1207987.95374579,239668.499724475963
1640736000,2021-12-29 00:00:00,AGIX/USDT,0.2032,0.21189,0.1928,0.19328,1193876.14313574,242729.1228895219322
1640649600,2021-12-28 00:00:00,AGIX/USDT,0.2125,0.2125,0.1955,0.2025,1510452.08710659,306886.5388055045873
