https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WSIENNA,Volume USDT
1656597600,2022-06-30 14:00:00,WSIENNA/USDT,0.9389,0.9664,0.9356,0.9356,9636.99069697,9023.983601821808
1656594000,2022-06-30 13:00:00,WSIENNA/USDT,0.9516,0.969,0.938,0.938,4061.1731,3846.77423656
1656590400,2022-06-30 12:00:00,WSIENNA/USDT,0.9534,0.9542,0.9501,0.9501,63.0595,60.07868669
1656586800,2022-06-30 11:00:00,WSIENNA/USDT,0.9487,0.97,0.9487,0.9541,1156.77732994,1113.521860563835
1656583200,2022-06-30 10:00:00,WSIENNA/USDT,0.9475,0.9627,0.9385,0.9392,2242.97647097,2136.224527102819
1656579600,2022-06-30 09:00:00,WSIENNA/USDT,0.9473,0.9591,0.9362,0.9366,1618.28733568,1515.989301800688
1656576000,2022-06-30 08:00:00,WSIENNA/USDT,0.9393,0.9592,0.936,0.9487,498.6179,474.70190697
1656572400,2022-06-30 07:00:00,WSIENNA/USDT,0.9566,0.9593,0.936,0.936,1513.073,1430.64425012
1656568800,2022-06-30 06:00:00,WSIENNA/USDT,0.9576,0.9576,0.9569,0.9569,526.323,503.64409585
1656565200,2022-06-30 05:00:00,WSIENNA/USDT,0.961,0.961,0.9569,0.9592,528.0094,505.90376557
1656561600,2022-06-30 04:00:00,WSIENNA/USDT,0.9599,0.9627,0.9593,0.9627,1118.4884,1076.68705541
1656558000,2022-06-30 03:00:00,WSIENNA/USDT,0.9599,0.9599,0.9599,0.9599,0.1555,0.14926445
1656554400,2022-06-30 02:00:00,WSIENNA/USDT,0.962,0.962,0.9569,0.9569,82.305,78.80505548
1656550800,2022-06-30 01:00:00,WSIENNA/USDT,0.9635,0.9635,0.962,0.962,0.6104,0.5876731
1656547200,2022-06-30 00:00:00,WSIENNA/USDT,0.9658,0.9658,0.9569,0.9569,51.7004,49.48639999
1656543600,2022-06-29 23:00:00,WSIENNA/USDT,0.9724,0.9724,0.9567,0.9648,1133.4959,1090.09753479
1656540000,2022-06-29 22:00:00,WSIENNA/USDT,0.9709,0.9748,0.9567,0.9748,1415.7682,1358.85678109
1656536400,2022-06-29 21:00:00,WSIENNA/USDT,0.9703,0.9829,0.9703,0.9709,51.7554966,50.67758821814
1656532800,2022-06-29 20:00:00,WSIENNA/USDT,0.9693,0.971,0.9693,0.9694,95.423,92.52026934
1656529200,2022-06-29 19:00:00,WSIENNA/USDT,0.9693,0.971,0.9693,0.9693,438.3773,425.47953924
1656525600,2022-06-29 18:00:00,WSIENNA/USDT,0.9651,0.9735,0.9651,0.971,224.0025,217.29788747
1656522000,2022-06-29 17:00:00,WSIENNA/USDT,0.9631,0.9668,0.952,0.9668,1188.4562,1134.14876006996
1656518400,2022-06-29 16:00:00,WSIENNA/USDT,0.9717,0.9717,0.955,0.9553,1016.7684,972.78604144
1656514800,2022-06-29 15:00:00,WSIENNA/USDT,0.9707,0.9735,0.9707,0.9735,1169.5894,1138.59158708
1656511200,2022-06-29 14:00:00,WSIENNA/USDT,0.97,0.97,0.97,0.97,0,0
1656507600,2022-06-29 13:00:00,WSIENNA/USDT,0.9656,0.9713,0.957,0.97,228.7661,219.20861617
1656504000,2022-06-29 12:00:00,WSIENNA/USDT,0.9589,0.9735,0.957,0.957,1811.5163,1752.80145987
1656500400,2022-06-29 11:00:00,WSIENNA/USDT,0.9717,0.9748,0.9356,0.9635,16749.65309451,15804.809544077996
1656496800,2022-06-29 10:00:00,WSIENNA/USDT,0.9785,0.9785,0.9554,0.9785,2938.6225,2823.75655021
1656493200,2022-06-29 09:00:00,WSIENNA/USDT,0.9823,0.9841,0.9701,0.9723,156.1555389,152.13669288149
1656489600,2022-06-29 08:00:00,WSIENNA/USDT,0.9854,0.9854,0.976,0.976,1.823,1.7904052
1656486000,2022-06-29 07:00:00,WSIENNA/USDT,0.9859,0.988,0.9701,0.988,191.1327,186.226206870694
1656482400,2022-06-29 06:00:00,WSIENNA/USDT,0.9809,0.9952,0.9806,0.9806,225.91704152,223.764728097982
1656478800,2022-06-29 05:00:00,WSIENNA/USDT,0.9845,0.9845,0.97,0.98,720.3138,700.75888499
1656475200,2022-06-29 04:00:00,WSIENNA/USDT,0.984,0.9866,0.9826,0.9826,7.02892053,6.913571594898
1656471600,2022-06-29 03:00:00,WSIENNA/USDT,0.9829,0.986,0.9826,0.986,87.8165892,86.51246820956
1656468000,2022-06-29 02:00:00,WSIENNA/USDT,0.9863,0.9863,0.9783,0.9803,54.7508,53.63462544
1656464400,2022-06-29 01:00:00,WSIENNA/USDT,0.9863,0.9879,0.9863,0.9879,3.899,3.8494061
1656460800,2022-06-29 00:00:00,WSIENNA/USDT,0.9805,1.02,0.9701,0.9802,1697.98389841,1693.4985320782
1656457200,2022-06-28 23:00:00,WSIENNA/USDT,0.9814,0.9814,0.9814,0.9814,0,0
1656453600,2022-06-28 22:00:00,WSIENNA/USDT,0.9805,0.9814,0.9805,0.9814,0.3865,0.37918897
1656450000,2022-06-28 21:00:00,WSIENNA/USDT,0.9832,0.9832,0.98,0.98,422.3444,414.05202672
1656446400,2022-06-28 20:00:00,WSIENNA/USDT,0.9823,0.9845,0.9805,0.9806,496.8867,487.22439612
1656442800,2022-06-28 19:00:00,WSIENNA/USDT,1.0009,1.0009,0.9805,0.9805,139.1346,137.09483724
1656439200,2022-06-28 18:00:00,WSIENNA/USDT,0.9993,1.0044,0.9805,1.0044,906.53774512,893.852455651344
1656435600,2022-06-28 17:00:00,WSIENNA/USDT,0.9948,1.0238,0.9894,0.9975,1283.41772,1280.758486740555
1656432000,2022-06-28 16:00:00,WSIENNA/USDT,0.9917,1.0026,0.99,0.99,938.77841492,930.393935168792
1656428400,2022-06-28 15:00:00,WSIENNA/USDT,0.9919,1.0043,0.9888,0.991,790.10617211,786.635868747588
1656424800,2022-06-28 14:00:00,WSIENNA/USDT,0.9951,0.9969,0.9927,0.9927,1.536,1.5289718
1656421200,2022-06-28 13:00:00,WSIENNA/USDT,1.0067,1.0067,0.9758,0.9956,1752.36600844,1734.011373973606
1656417600,2022-06-28 12:00:00,WSIENNA/USDT,1.0091,1.0111,1.002,1.0026,337.98327747,340.51626567494
1656414000,2022-06-28 11:00:00,WSIENNA/USDT,1.0052,1.01,0.9973,1.01,182.95452253,184.4834575453
1656410400,2022-06-28 10:00:00,WSIENNA/USDT,1.0055,1.0089,0.9916,1.0089,274.348,274.2813594
1656406800,2022-06-28 09:00:00,WSIENNA/USDT,1.0009,1.0162,1.0007,1.0009,44.33529175,44.60437620635
1656403200,2022-06-28 08:00:00,WSIENNA/USDT,1.0367,1.0394,0.9871,1.0007,3521.4165,3602.97279926
1656399600,2022-06-28 07:00:00,WSIENNA/USDT,1.0022,1.0397,1.0022,1.0363,2810.53177176,2892.945845849972
1656396000,2022-06-28 06:00:00,WSIENNA/USDT,0.9877,1.01,0.9877,1.0001,402.2189,403.39569101188
1656392400,2022-06-28 05:00:00,WSIENNA/USDT,0.9858,0.9934,0.98,0.99,117.4238,115.73145917
1656388800,2022-06-28 04:00:00,WSIENNA/USDT,0.9867,1.001,0.98,0.98,214.58442132,212.72691915132
1656385200,2022-06-28 03:00:00,WSIENNA/USDT,0.9884,0.9884,0.98,0.9809,24.0988,23.67819185
1656381600,2022-06-28 02:00:00,WSIENNA/USDT,0.9939,0.9939,0.9857,0.9861,68.7845,67.87353871
1656378000,2022-06-28 01:00:00,WSIENNA/USDT,0.9923,0.9956,0.9908,0.9917,5.3286,5.29703121
1656374400,2022-06-28 00:00:00,WSIENNA/USDT,0.9869,0.9949,0.9869,0.9949,67.9687,67.2941619
1656370800,2022-06-27 23:00:00,WSIENNA/USDT,0.9869,0.9879,0.9869,0.9879,23.1318,22.82911172
1656367200,2022-06-27 22:00:00,WSIENNA/USDT,0.98,0.98,0.98,0.98,0,0
1656363600,2022-06-27 21:00:00,WSIENNA/USDT,0.993,0.993,0.9771,0.98,275.5945,270.01938455
1656360000,2022-06-27 20:00:00,WSIENNA/USDT,1.0053,1.0098,0.9881,0.9897,439.15137875,439.68424959
1656356400,2022-06-27 19:00:00,WSIENNA/USDT,0.999,1.0079,0.9986,0.9986,50.38695704,50.628152892738
1656352800,2022-06-27 18:00:00,WSIENNA/USDT,0.982,1.0059,0.9752,1,1035.22323318,1015.98880262
1656349200,2022-06-27 17:00:00,WSIENNA/USDT,0.9841,0.9854,0.9784,0.9784,315.85754546,310.051394895364
1656345600,2022-06-27 16:00:00,WSIENNA/USDT,0.9805,0.9805,0.9783,0.9783,314.3223,308.07057944
1656342000,2022-06-27 15:00:00,WSIENNA/USDT,0.9854,0.9854,0.9805,0.9805,235.4397,230.85389575
1656338400,2022-06-27 14:00:00,WSIENNA/USDT,0.9888,0.99,0.9801,0.9801,350.39176868,344.3823864832
1656334800,2022-06-27 13:00:00,WSIENNA/USDT,0.9891,1.0385,0.982,0.99,2948.25174198,2959.809786017896
1656331200,2022-06-27 12:00:00,WSIENNA/USDT,1.0103,1.0146,0.99,0.99,1796.1789,1787.42438975
1656327600,2022-06-27 11:00:00,WSIENNA/USDT,1.0425,1.0435,1.0105,1.0105,1595.67685638,1636.93396656253
1656324000,2022-06-27 10:00:00,WSIENNA/USDT,1.0231,1.0439,1.0167,1.0436,853.6803,873.05061514
1656320400,2022-06-27 09:00:00,WSIENNA/USDT,1.0418,1.0418,1.0201,1.0201,490.2437,503.05693418
1656316800,2022-06-27 08:00:00,WSIENNA/USDT,1.0399,1.0449,1.0248,1.0449,395.0445,410.58765798708
1656313200,2022-06-27 07:00:00,WSIENNA/USDT,1.02,1.0399,1.02,1.0399,140.9155,144.88214653
1656309600,2022-06-27 06:00:00,WSIENNA/USDT,1.044,1.044,1.0179,1.0181,183.929,188.27687834
1656306000,2022-06-27 05:00:00,WSIENNA/USDT,1.04,1.045,1.0202,1.045,650.85969871,677.179521028117
1656302400,2022-06-27 04:00:00,WSIENNA/USDT,1.0191,1.0415,1.0167,1.0415,1602.72235069,1632.577037653635
1656298800,2022-06-27 03:00:00,WSIENNA/USDT,1.0211,1.0211,1.0167,1.0167,500.2467,508.62622241
1656295200,2022-06-27 02:00:00,WSIENNA/USDT,1.0211,1.0211,1.0211,1.0211,0.1313,0.13407043
1656291600,2022-06-27 01:00:00,WSIENNA/USDT,1.0368,1.0407,1.0168,1.0168,656.4352,681.62111461
1656288000,2022-06-27 00:00:00,WSIENNA/USDT,1.026,1.0399,1.0201,1.0341,326.38031217,335.939159545583
1656284400,2022-06-26 23:00:00,WSIENNA/USDT,1.033,1.0373,1.0168,1.0373,270.77,277.16415726
1656280800,2022-06-26 22:00:00,WSIENNA/USDT,1.0422,1.0422,1.02,1.0367,619.16421635,633.595842822935
1656277200,2022-06-26 21:00:00,WSIENNA/USDT,1.0382,1.051,1.0168,1.0453,2517.5664,2615.12068165
1656273600,2022-06-26 20:00:00,WSIENNA/USDT,1.0181,1.0497,1.0167,1.0302,2355.37992714,2441.179840087988
1656270000,2022-06-26 19:00:00,WSIENNA/USDT,0.9821,1.0346,0.9821,1.0154,2508.69119059,2504.445039394414
1656266400,2022-06-26 18:00:00,WSIENNA/USDT,0.987,0.987,0.975,0.9774,758.6815,741.07497685
1656262800,2022-06-26 17:00:00,WSIENNA/USDT,0.9763,0.9986,0.975,0.981,1088.61562311,1067.948286267005
1656259200,2022-06-26 16:00:00,WSIENNA/USDT,0.9769,0.9858,0.9751,0.9751,91.78029829,89.782406673687
1656255600,2022-06-26 15:00:00,WSIENNA/USDT,0.985,0.985,0.975,0.9769,673.5777,661.43114771
1656252000,2022-06-26 14:00:00,WSIENNA/USDT,0.9951,0.9957,0.985,0.9859,321.26210795,319.187031425815
1656248400,2022-06-26 13:00:00,WSIENNA/USDT,0.9817,0.997,0.9761,0.9951,416.14496621,411.090138721182
1656244800,2022-06-26 12:00:00,WSIENNA/USDT,1.0008,1.0022,0.9774,0.9837,1377.7135,1363.12155639
1656241200,2022-06-26 11:00:00,WSIENNA/USDT,1.005,1.0293,1,1.0001,1474.03771019,1495.190640555355
1656237600,2022-06-26 10:00:00,WSIENNA/USDT,0.9993,1.005,0.9979,1.005,329.80579668,331.22179916
1656234000,2022-06-26 09:00:00,WSIENNA/USDT,0.9762,1,0.9762,1,788.5498038,781.742455969952
1656230400,2022-06-26 08:00:00,WSIENNA/USDT,0.9775,0.982,0.97,0.9762,917.80904514,897.423846895668
1656226800,2022-06-26 07:00:00,WSIENNA/USDT,0.9851,1.0097,0.97,0.98,1313.21375531,1286.123688086507
1656223200,2022-06-26 06:00:00,WSIENNA/USDT,0.9771,0.9853,0.9701,0.9851,160.8075604,156.842742134
1656219600,2022-06-26 05:00:00,WSIENNA/USDT,0.9758,1.0038,0.975,0.9752,579.92483536,569.998722050956
1656216000,2022-06-26 04:00:00,WSIENNA/USDT,0.9745,0.99,0.9706,0.9814,228.25584587,223.710482480042
1656212400,2022-06-26 03:00:00,WSIENNA/USDT,0.9819,0.99,0.97,0.9704,759.6756,741.75989983
1656208800,2022-06-26 02:00:00,WSIENNA/USDT,0.982,0.9999,0.98,0.98,86.18920198,85.08890107901
1656205200,2022-06-26 01:00:00,WSIENNA/USDT,1.0016,1.01,0.98,0.9853,732.8741279,731.9662596415
1656201600,2022-06-26 00:00:00,WSIENNA/USDT,1.0373,1.0373,1,1.0001,1208.40273477,1223.360040455391
1656198000,2022-06-25 23:00:00,WSIENNA/USDT,1.0604,1.0604,1.0099,1.0425,2760.16143511,2834.272014304263
1656194400,2022-06-25 22:00:00,WSIENNA/USDT,1.0225,1.0606,1.0115,1.0554,2264.20412323,2362.611388783092
1656190800,2022-06-25 21:00:00,WSIENNA/USDT,1.0049,1.0292,1.003,1.0255,1171.31511993,1184.419775621764
1656187200,2022-06-25 20:00:00,WSIENNA/USDT,1.0123,1.0294,0.9958,1.0052,1282.54419017,1301.630918463959
1656183600,2022-06-25 19:00:00,WSIENNA/USDT,1.0061,1.017,1.003,1.0119,390.0283,394.04864469
1656180000,2022-06-25 18:00:00,WSIENNA/USDT,0.9997,1.006,0.9934,1.006,595.76295696,596.882514820628
1656176400,2022-06-25 17:00:00,WSIENNA/USDT,1.0127,1.0497,0.9906,0.9981,1340.62076794,1355.934221443583
1656172800,2022-06-25 16:00:00,WSIENNA/USDT,1.0211,1.0292,1,1.0101,3002.6348145,3024.84918510825
1656169200,2022-06-25 15:00:00,WSIENNA/USDT,1.0662,1.0789,1.009,1.0201,12113.88485762,12546.360781124016
1656165600,2022-06-25 14:00:00,WSIENNA/USDT,1.0206,1.1345,1.0044,1.0733,37379.89020252,39525.189457990058
1656162000,2022-06-25 13:00:00,WSIENNA/USDT,1.0043,1.0388,0.9709,1.02,4946.83540605,4925.540510943885
1656158400,2022-06-25 12:00:00,WSIENNA/USDT,0.9713,1.0548,0.9498,1.0131,30181.19941323,30228.190761589368
1656154800,2022-06-25 11:00:00,WSIENNA/USDT,0.9717,0.9729,0.9717,0.9717,67.1458,65.2519511
1656151200,2022-06-25 10:00:00,WSIENNA/USDT,0.9714,0.9716,0.9709,0.9716,42.4589,41.25231724
1656147600,2022-06-25 09:00:00,WSIENNA/USDT,0.9647,0.9735,0.9498,0.9716,11312.4373,10780.17796175
1656144000,2022-06-25 08:00:00,WSIENNA/USDT,0.9623,0.9715,0.9526,0.9715,234.32287613,223.953372510295
1656140400,2022-06-25 07:00:00,WSIENNA/USDT,0.9771,1.0152,0.9565,0.9642,2325.88965926,2270.754053880752
1656136800,2022-06-25 06:00:00,WSIENNA/USDT,0.9903,0.9903,0.9734,0.9741,31.8054,31.294271
1656133200,2022-06-25 05:00:00,WSIENNA/USDT,0.9903,0.9904,0.9903,0.9903,80.5764,79.79749298
1656129600,2022-06-25 04:00:00,WSIENNA/USDT,0.9848,0.9848,0.9848,0.9848,0,0
1656126000,2022-06-25 03:00:00,WSIENNA/USDT,0.9853,1.0018,0.9848,0.9848,72.54993834,71.719156039012
1656122400,2022-06-25 02:00:00,WSIENNA/USDT,0.9852,0.9852,0.9849,0.9849,22.8533,22.50827937
1656118800,2022-06-25 01:00:00,WSIENNA/USDT,0.9805,0.9863,0.9805,0.9863,0.6187,0.60906201
1656115200,2022-06-25 00:00:00,WSIENNA/USDT,0.9855,0.9882,0.9751,0.9751,3.475,3.41160896
1656111600,2022-06-24 23:00:00,WSIENNA/USDT,0.979,1.0038,0.979,0.9817,1096.05993633,1093.48451782
1656108000,2022-06-24 22:00:00,WSIENNA/USDT,0.9668,1,0.9578,0.9802,739.05006367,714.77842836
1656104400,2022-06-24 21:00:00,WSIENNA/USDT,0.9621,0.9882,0.9566,0.9671,521.10333175,507.5705289578
1656100800,2022-06-24 20:00:00,WSIENNA/USDT,0.9753,0.9838,0.9604,0.9604,534.50826723,517.174046376186
1656097200,2022-06-24 19:00:00,WSIENNA/USDT,0.9658,0.9986,0.9611,0.986,1846.6208,1802.711974491975
1656093600,2022-06-24 18:00:00,WSIENNA/USDT,0.9701,0.9722,0.9561,0.9561,118.9111,114.12484681
1656090000,2022-06-24 17:00:00,WSIENNA/USDT,0.9669,0.9782,0.9525,0.9625,2246.09801246,2174.68772543342
1656086400,2022-06-24 16:00:00,WSIENNA/USDT,0.9611,0.9717,0.9567,0.9588,240.2269,230.39846539
1656082800,2022-06-24 15:00:00,WSIENNA/USDT,0.9796,0.9796,0.9559,0.9721,236.3514,227.79111092
1656079200,2022-06-24 14:00:00,WSIENNA/USDT,0.9752,0.9847,0.9536,0.9778,2424.8929,2321.53445277
1656075600,2022-06-24 13:00:00,WSIENNA/USDT,0.9713,0.9784,0.9562,0.971,287.7195,277.64359918
1656072000,2022-06-24 12:00:00,WSIENNA/USDT,0.9842,0.9842,0.9591,0.974,362.5847,352.52930384
1656068400,2022-06-24 11:00:00,WSIENNA/USDT,0.9775,0.9775,0.9775,0.9775,0,0
1656064800,2022-06-24 10:00:00,WSIENNA/USDT,0.9725,0.9882,0.9539,0.9775,827.5131,793.72989378
1656061200,2022-06-24 09:00:00,WSIENNA/USDT,0.9865,1,0.9535,0.972,1200.8722,1171.70060559
1656057600,2022-06-24 08:00:00,WSIENNA/USDT,0.9819,1,0.9819,0.9885,110.2132,109.87750202
1656054000,2022-06-24 07:00:00,WSIENNA/USDT,0.9718,1.0229,0.9718,0.9843,1890.20203702,1887.442949447758
1656050400,2022-06-24 06:00:00,WSIENNA/USDT,0.9783,1.0083,0.9718,0.9718,10248.0126,10287.501169120074
1656046800,2022-06-24 05:00:00,WSIENNA/USDT,0.9778,0.9898,0.9598,0.9796,281.449819,271.843479728648
1656043200,2022-06-24 04:00:00,WSIENNA/USDT,0.9545,0.99,0.9516,0.9658,1669.53978939,1613.746444680337
1656039600,2022-06-24 03:00:00,WSIENNA/USDT,0.9674,0.9686,0.9554,0.9554,239.3544,229.03389378
1656036000,2022-06-24 02:00:00,WSIENNA/USDT,0.9707,0.9707,0.9658,0.9659,1449.9986,1400.42567465
1656032400,2022-06-24 01:00:00,WSIENNA/USDT,0.9648,0.9733,0.9645,0.9733,161.4889,156.25808389
1656028800,2022-06-24 00:00:00,WSIENNA/USDT,0.9573,0.9652,0.9554,0.9652,357.9971,343.84862884
1656025200,2022-06-23 23:00:00,WSIENNA/USDT,0.9579,0.9773,0.9533,0.9554,58.4837,56.33744489
1656021600,2022-06-23 22:00:00,WSIENNA/USDT,0.9537,0.9803,0.9537,0.9571,196.30174534,190.838563926802
1656018000,2022-06-23 21:00:00,WSIENNA/USDT,0.9572,0.9808,0.9519,0.9528,268.6030773,256.24376422584
1656014400,2022-06-23 20:00:00,WSIENNA/USDT,0.9612,0.981,0.951,0.9583,2918.19954689,2812.87008036909
1656010800,2022-06-23 19:00:00,WSIENNA/USDT,0.9678,0.9681,0.9498,0.9558,4112.95047712,3947.870410263415
1656007200,2022-06-23 18:00:00,WSIENNA/USDT,0.9609,0.9839,0.9538,0.9588,1333.70953937,1289.138898516143
1656003600,2022-06-23 17:00:00,WSIENNA/USDT,0.9605,0.9892,0.9564,0.9606,880.33359411,853.441360464409
1656000000,2022-06-23 16:00:00,WSIENNA/USDT,0.9601,0.9724,0.9528,0.9528,1920.50298313,1833.985070295612
1655996400,2022-06-23 15:00:00,WSIENNA/USDT,0.9611,0.9658,0.9527,0.9605,776.1283,739.88499242
1655992800,2022-06-23 14:00:00,WSIENNA/USDT,0.9671,0.9795,0.9578,0.9578,556.0932805,539.46198113613
1655989200,2022-06-23 13:00:00,WSIENNA/USDT,0.954,0.9694,0.9525,0.9591,991.28933183,944.338881936002
1655985600,2022-06-23 12:00:00,WSIENNA/USDT,0.9652,0.97,0.9511,0.9694,541.0951,518.97903659
1655982000,2022-06-23 11:00:00,WSIENNA/USDT,0.9627,0.9699,0.9602,0.9603,295.8699,285.44245374
1655978400,2022-06-23 10:00:00,WSIENNA/USDT,0.983,0.983,0.9601,0.97,1862.68763845,1804.481753544815
1655974800,2022-06-23 09:00:00,WSIENNA/USDT,0.9878,0.9878,0.96,0.9775,1262.555,1217.70918883
1655971200,2022-06-23 08:00:00,WSIENNA/USDT,0.9783,1.0016,0.9692,0.9866,253.21949468,251.896158661488
1655967600,2022-06-23 07:00:00,WSIENNA/USDT,1.0005,1.0019,0.9551,0.9935,3422.68761679,3381.068138986181
1655964000,2022-06-23 06:00:00,WSIENNA/USDT,1.0108,1.0144,0.9823,1.0028,731.5555,735.64969389
1655960400,2022-06-23 05:00:00,WSIENNA/USDT,0.9704,1.0127,0.9502,1.0124,4305.04141394,4262.758219272856
1655956800,2022-06-23 04:00:00,WSIENNA/USDT,0.9676,0.9723,0.9539,0.9562,350.3965,335.44167855
1655953200,2022-06-23 03:00:00,WSIENNA/USDT,0.959,0.9803,0.959,0.9803,1188.4937,1154.43897644
1655949600,2022-06-23 02:00:00,WSIENNA/USDT,0.9595,0.9603,0.9502,0.9583,273.2557,259.85906251
1655946000,2022-06-23 01:00:00,WSIENNA/USDT,0.9618,0.9618,0.9618,0.9618,0,0
1655942400,2022-06-23 00:00:00,WSIENNA/USDT,0.9647,0.9647,0.95,0.9618,206.5624,196.60881535
1655938800,2022-06-22 23:00:00,WSIENNA/USDT,0.9698,0.9698,0.9698,0.9698,0,0
1655935200,2022-06-22 22:00:00,WSIENNA/USDT,0.9649,0.9698,0.9515,0.9698,1291.28,1233.19199198
1655931600,2022-06-22 21:00:00,WSIENNA/USDT,0.9707,0.9707,0.9516,0.9631,236.0614,226.37978168
1655928000,2022-06-22 20:00:00,WSIENNA/USDT,0.9693,1.0165,0.9515,0.972,5182.27810424,5072.13075021996
1655924400,2022-06-22 19:00:00,WSIENNA/USDT,0.9699,0.9705,0.9688,0.9703,12.496,12.12683081
1655920800,2022-06-22 18:00:00,WSIENNA/USDT,0.9705,0.9732,0.9705,0.9707,25.523,24.78971572
1655917200,2022-06-22 17:00:00,WSIENNA/USDT,0.9665,0.9741,0.9527,0.9741,154.4124,147.446145
1655913600,2022-06-22 16:00:00,WSIENNA/USDT,0.9697,0.975,0.9527,0.975,459.0054,442.40544648
1655910000,2022-06-22 15:00:00,WSIENNA/USDT,0.9771,0.9779,0.96,0.96,20.8354,20.23705997
1655906400,2022-06-22 14:00:00,WSIENNA/USDT,0.9761,0.9797,0.9761,0.9797,958.9314,937.41762049
1655902800,2022-06-22 13:00:00,WSIENNA/USDT,0.9766,0.9766,0.9753,0.9766,0.8396,0.81937863
1655899200,2022-06-22 12:00:00,WSIENNA/USDT,0.9884,0.9884,0.965,0.9755,1002.308,977.87544592
1655895600,2022-06-22 11:00:00,WSIENNA/USDT,0.9743,0.9996,0.9743,0.9996,1084.7998915,1059.917997123631
1655892000,2022-06-22 10:00:00,WSIENNA/USDT,0.9595,0.9812,0.953,0.9671,1321.80833638,1272.588463496056
1655888400,2022-06-22 09:00:00,WSIENNA/USDT,0.9724,0.9885,0.9501,0.9721,1887.50134853,1818.253637408941
1655884800,2022-06-22 08:00:00,WSIENNA/USDT,0.9755,0.9755,0.9578,0.9578,254.9011,247.22508355
1655881200,2022-06-22 07:00:00,WSIENNA/USDT,0.9776,0.9778,0.9498,0.974,3465.8092,3317.6054383
1655877600,2022-06-22 06:00:00,WSIENNA/USDT,0.9731,0.979,0.9656,0.9778,746.6456,729.7051878
1655874000,2022-06-22 05:00:00,WSIENNA/USDT,0.9617,0.9738,0.9586,0.9733,472.14091778,455.115922394164
1655870400,2022-06-22 04:00:00,WSIENNA/USDT,0.9644,0.9645,0.9617,0.9617,56.8229,54.80273116
1655866800,2022-06-22 03:00:00,WSIENNA/USDT,0.9644,0.9679,0.9538,0.9538,4.8821,4.68481842
1655863200,2022-06-22 02:00:00,WSIENNA/USDT,0.9706,0.9791,0.95,0.9729,561.9172,538.51569845
1655859600,2022-06-22 01:00:00,WSIENNA/USDT,0.9934,0.9934,0.9501,0.9801,651.7909,635.51749183
1655856000,2022-06-22 00:00:00,WSIENNA/USDT,0.9952,1.0004,0.9498,0.9898,9670.5443,9223.85825595
1655852400,2022-06-21 23:00:00,WSIENNA/USDT,0.9841,1.0092,0.9742,0.9898,83.58798356,83.336935623807
1655848800,2022-06-21 22:00:00,WSIENNA/USDT,1.0111,1.0111,0.9778,0.9843,4424.19048695,4366.454283084885
1655845200,2022-06-21 21:00:00,WSIENNA/USDT,1.0193,1.0193,1.0126,1.0126,1.44,1.463452
1655841600,2022-06-21 20:00:00,WSIENNA/USDT,1.0098,1.0235,1.0098,1.0235,10.21960519,10.416256111965
1655838000,2022-06-21 19:00:00,WSIENNA/USDT,1.0096,1.0231,1.0026,1.0093,500.3307,504.98400464
1655834400,2022-06-21 18:00:00,WSIENNA/USDT,1.0104,1.0243,1,1.0025,679.87190162,687.796587380366
1655830800,2022-06-21 17:00:00,WSIENNA/USDT,1.0145,1.015,1.0001,1.0099,714.35031701,720.729960433449
1655827200,2022-06-21 16:00:00,WSIENNA/USDT,1.0218,1.0225,1,1.0067,2804.3526,2846.74549894
1655823600,2022-06-21 15:00:00,WSIENNA/USDT,1.0389,1.05,1.0184,1.0184,381.18505043,389.75775622677
1655820000,2022-06-21 14:00:00,WSIENNA/USDT,1.0459,1.05,1.012,1.0388,2604.5679,2672.62172971
1655816400,2022-06-21 13:00:00,WSIENNA/USDT,1.0255,1.0458,1.0255,1.0456,2101.41491287,2171.675069683912
1655812800,2022-06-21 12:00:00,WSIENNA/USDT,1.0163,1.0258,0.9883,1.0257,1139.2449,1157.60778541
1655809200,2022-06-21 11:00:00,WSIENNA/USDT,1.0337,1.0337,1.0004,1.0207,740.5696,750.33677804
1655805600,2022-06-21 10:00:00,WSIENNA/USDT,1.0336,1.0395,1.0295,1.0301,391.8353,403.56620723
1655802000,2022-06-21 09:00:00,WSIENNA/USDT,1.0359,1.0363,1.0295,1.0295,223.9247,230.55757113
1655798400,2022-06-21 08:00:00,WSIENNA/USDT,1.0387,1.0598,1.0097,1.0295,1047.26035575,1092.72801716649
1655794800,2022-06-21 07:00:00,WSIENNA/USDT,1.0279,1.0425,1.0279,1.0417,342.2905,353.6213165
1655791200,2022-06-21 06:00:00,WSIENNA/USDT,1.0069,1.0381,1.0064,1.0277,1372.2259,1395.33592259
1655787600,2022-06-21 05:00:00,WSIENNA/USDT,1.0076,1.0076,1.0076,1.0076,0,0
1655784000,2022-06-21 04:00:00,WSIENNA/USDT,1.0088,1.0088,1.0061,1.0076,130.6979,131.6913652
1655780400,2022-06-21 03:00:00,WSIENNA/USDT,1.0155,1.0375,1.0105,1.0105,87.6999,90.07523188
1655776800,2022-06-21 02:00:00,WSIENNA/USDT,1.0122,1.0155,1.012,1.0155,2.7264,2.76715268
1655773200,2022-06-21 01:00:00,WSIENNA/USDT,1.0159,1.0278,0.9875,1.0061,162.3631,165.09374174
