https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RUNE,Volume USDT
1644364800,2022-02-09 00:00:00,RUNE/USDT,4.8164,4.961,4.642,4.9176,412067.9349292,1974334.141406850342
1644278400,2022-02-08 00:00:00,RUNE/USDT,5.0179,5.1241,4.5645,4.8032,930607.06576452,4518744.529975581309
1644192000,2022-02-07 00:00:00,RUNE/USDT,4.8674,5.2244,4.7096,5.0156,1499083.36034738,7580738.239592657072
1644105600,2022-02-06 00:00:00,RUNE/USDT,4.679,5.0591,4.625,4.8715,680933.2651065,3284158.290422826679
1644019200,2022-02-05 00:00:00,RUNE/USDT,4.307,4.8429,4.2758,4.6736,985555.54200797,4517129.365032909444
1643932800,2022-02-04 00:00:00,RUNE/USDT,3.8503,4.36,3.8,4.307,879102.58865345,3560644.304920882797
1643846400,2022-02-03 00:00:00,RUNE/USDT,3.8215,3.9786,3.6714,3.8564,522516.11807694,1980058.573337870256
1643760000,2022-02-02 00:00:00,RUNE/USDT,4.1503,4.2754,3.8024,3.8238,437793.18734652,1755007.292067675392
1643673600,2022-02-01 00:00:00,RUNE/USDT,4.1243,4.2845,4.082,4.1488,400433.45460974,1677731.853864355079
1643587200,2022-01-31 00:00:00,RUNE/USDT,4.0163,4.1444,3.8146,4.1255,375377.22442262,1494415.484043117195
1643500800,2022-01-30 00:00:00,RUNE/USDT,4.2384,4.2782,3.9295,4.0214,517625.13610832,2135298.291546205983
1643414400,2022-01-29 00:00:00,RUNE/USDT,4.0378,4.3367,4.0311,4.2318,591198.85175214,2468637.541049992737
1643328000,2022-01-28 00:00:00,RUNE/USDT,3.985,4.1134,3.817,4.0385,397773.1168199,1572157.991729711466
1643241600,2022-01-27 00:00:00,RUNE/USDT,4.0799,4.137,3.7894,3.98,497389.0009356,1971952.834882517373
1643155200,2022-01-26 00:00:00,RUNE/USDT,4.1819,4.6507,3.9592,4.079,1077845.29333458,4611937.61075896541
1643068800,2022-01-25 00:00:00,RUNE/USDT,3.7806,4.3231,3.603,4.191,1144813.74649912,4564376.657277638835
1642982400,2022-01-24 00:00:00,RUNE/USDT,3.9239,3.9239,3.2599,3.778,1397760.08163979,4963356.582386929681
1642896000,2022-01-23 00:00:00,RUNE/USDT,3.892,4.233,3.7354,3.9264,657341.52543042,2600445.332928553255
1642809600,2022-01-22 00:00:00,RUNE/USDT,4.243,4.3423,3.43,3.8957,1562592.86522714,6138402.946047397038
1642723200,2022-01-21 00:00:00,RUNE/USDT,5.0524,5.1241,4.1,4.2473,1474528.58948881,6953127.482326689445
1642636800,2022-01-20 00:00:00,RUNE/USDT,5.3791,5.899,5.0078,5.0638,876185.21567648,4873675.660673619894
1642550400,2022-01-19 00:00:00,RUNE/USDT,5.8073,5.823,5.332,5.375,541652.0390951,2985061.599414405976
1642464000,2022-01-18 00:00:00,RUNE/USDT,5.8823,5.9755,5.5355,5.813,806882.63778927,4605432.724862303767
1642377600,2022-01-17 00:00:00,RUNE/USDT,6.3182,6.3597,5.7504,5.8734,454498.95472371,2715557.287152451337
1642291200,2022-01-16 00:00:00,RUNE/USDT,6.5252,6.5706,6.2068,6.3214,435867.64445227,2768509.462547620558
1642204800,2022-01-15 00:00:00,RUNE/USDT,6.387,6.693,6.2758,6.5253,429470.1857449,2788803.932187372672
1642118400,2022-01-14 00:00:00,RUNE/USDT,6.3193,7.0373,6.1065,6.3947,702958.03704418,4466534.735609085714
1642032000,2022-01-13 00:00:00,RUNE/USDT,7.02,7.1275,6.2854,6.3168,906081.85464351,6101662.121706081456
1641945600,2022-01-12 00:00:00,RUNE/USDT,6.1828,7.05,6.05,7.0107,1409331.52823288,9243160.125994002206
1641859200,2022-01-11 00:00:00,RUNE/USDT,5.7215,6.4319,5.6526,6.1827,805914.30960571,4913869.395378932096
1641772800,2022-01-10 00:00:00,RUNE/USDT,6.1921,6.4243,5.35,5.7214,810403.63506894,4696235.569412356847
1641686400,2022-01-09 00:00:00,RUNE/USDT,6.0619,6.4082,5.9117,6.1929,488538.12035028,3018470.314478436033
1641600000,2022-01-08 00:00:00,RUNE/USDT,6.5155,6.7747,5.8205,6.0525,670019.16848046,4205249.610760853868
1641513600,2022-01-07 00:00:00,RUNE/USDT,6.9612,7.0293,6.3519,6.5058,702897.85824707,4710661.441501578752
1641427200,2022-01-06 00:00:00,RUNE/USDT,7.1139,7.2233,6.537,6.9624,786380.68840169,5456705.151740718355
1641340800,2022-01-05 00:00:00,RUNE/USDT,7.763,8.2148,6.693,7.1024,1143715.26441362,8590118.622449704692
1641254400,2022-01-04 00:00:00,RUNE/USDT,7.3036,8.2876,7.0993,7.7636,1252123.16723999,9849238.824375052261
1641168000,2022-01-03 00:00:00,RUNE/USDT,7.3949,7.4384,6.969,7.3024,505955.03820133,3647412.045116967842
1641081600,2022-01-02 00:00:00,RUNE/USDT,7.3819,7.74,7.327,7.3957,514989.16468071,3858189.61877798228
1640995200,2022-01-01 00:00:00,RUNE/USDT,6.8058,7.4551,6.8055,7.3893,415370.58798022,2972507.472042978538
1640908800,2021-12-31 00:00:00,RUNE/USDT,6.85,7.3039,6.6254,6.7951,412142.56828745,2865922.90848367842
1640822400,2021-12-30 00:00:00,RUNE/USDT,6.7954,7.1331,6.6175,6.857,471438.63538358,3247272.191493500036
1640736000,2021-12-29 00:00:00,RUNE/USDT,7.2127,7.5105,6.7015,6.7758,617905.09886108,4396478.279738798418
1640649600,2021-12-28 00:00:00,RUNE/USDT,8.2857,8.2857,7.12,7.2049,1020834.24897303,7735971.011248539483
