https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume ROOBEE
1663081200000,2022-09-13 15:00:00,ROOBEE/USDT,0.00082282,0.000833,0.000796,0.00081672,10064.89068743337,12323551.14045618
1663077600000,2022-09-13 14:00:00,ROOBEE/USDT,0.00081652,0.00083452,0.00081513,0.00081838,10061.922581454543,12294927.27272727
1663074000000,2022-09-13 13:00:00,ROOBEE/USDT,0.00081661,0.00083414,0.00080444,0.00082806,8336.09399033742,10067016.87116564
1663070400000,2022-09-13 12:00:00,ROOBEE/USDT,0.00082997,0.00084,0.00081505,0.00083481,10105.793295316114,12105501.00659565
1663066800000,2022-09-13 11:00:00,ROOBEE/USDT,0.00082447,0.00084,0.00081542,0.00082427,10062.24134629117,12207457.92797405
1663063200000,2022-09-13 10:00:00,ROOBEE/USDT,0.00082204,0.000847,0.00081505,0.00083178,10305.136830035412,12389257.77253049
1663059600000,2022-09-13 09:00:00,ROOBEE/USDT,0.00082835,0.000848,0.00081563,0.00082658,10259.392114842793,12411856.22062328
1663056000000,2022-09-13 08:00:00,ROOBEE/USDT,0.00082908,0.000843,0.0008152,0.00082212,10005.404237277067,12170247.94102694
1663052400000,2022-09-13 07:00:00,ROOBEE/USDT,0.0008153,0.000845,0.00081501,0.00081784,10035.449520964421,12270675.83019224
1663048800000,2022-09-13 06:00:00,ROOBEE/USDT,0.00081592,0.000845,0.00081028,0.00082493,10474.926976398368,12697958.58605987
1663045200000,2022-09-13 05:00:00,ROOBEE/USDT,0.00082296,0.000831,0.00081026,0.0008133,10063.455459696394,12373608.09012221
1663041600000,2022-09-13 04:00:00,ROOBEE/USDT,0.00082085,0.00083,0.00081,0.0008174,9154.592925180712,11199648.79518071
1663038000000,2022-09-13 03:00:00,ROOBEE/USDT,0.00082229,0.00082308,0.00080996,0.00081772,9098.8072374,11127045.0
1663034400000,2022-09-13 02:00:00,ROOBEE/USDT,0.00081932,0.00082296,0.00080334,0.00081487,8391.775721,10298300.0
1663030800000,2022-09-13 01:00:00,ROOBEE/USDT,0.00081729,0.00082284,0.00081,0.00082233,9883.255338,12018600.0
1663027200000,2022-09-13 00:00:00,ROOBEE/USDT,0.00080869,0.00082278,0.00080869,0.00081817,8939.069789237414,10925687.55788823
1663023600000,2022-09-12 23:00:00,ROOBEE/USDT,0.00080944,0.00082,0.00080296,0.00081681,8601.761854616238,10530921.33374498
1663020000000,2022-09-12 22:00:00,ROOBEE/USDT,0.00080973,0.00081997,0.00079999,0.00081417,9342.027739215186,11474296.20253164
1663016400000,2022-09-12 21:00:00,ROOBEE/USDT,0.0008186,0.00082009,0.00079999,0.00080806,12510.609451317498,15482277.86466042
1663012800000,2022-09-12 20:00:00,ROOBEE/USDT,0.00081918,0.00083,0.00079,0.00081654,10073.175915777558,12336414.52442937
1663009200000,2022-09-12 19:00:00,ROOBEE/USDT,0.000823,0.00084,0.00080779,0.00080779,9492.92262900564,11751720.90395479
1663005600000,2022-09-12 18:00:00,ROOBEE/USDT,0.0008329,0.000847,0.00081002,0.00083005,5217.261831210152,6285478.98465171
1663002000000,2022-09-12 17:00:00,ROOBEE/USDT,0.0008264,0.000847,0.000796,0.00082245,9858.348494960002,11986562.70285124
1662998400000,2022-09-12 16:00:00,ROOBEE/USDT,0.00081337,0.000844,0.00081266,0.00082368,10037.737171498971,12186452.47122544
1662994800000,2022-09-12 15:00:00,ROOBEE/USDT,0.00083327,0.00083465,0.000796,0.00082847,5110.209667271945,6168249.50483656
1662991200000,2022-09-12 14:00:00,ROOBEE/USDT,0.00083267,0.00084,0.00081507,0.00082983,10154.451889285703,12236785.7142857
1662987600000,2022-09-12 13:00:00,ROOBEE/USDT,0.0008185,0.00084,0.00080996,0.00083388,13422.621199321882,16096586.07871862
1662984000000,2022-09-12 12:00:00,ROOBEE/USDT,0.00081863,0.00083988,0.00080907,0.00082592,10466.967777254726,12673101.24134871
1662980400000,2022-09-12 11:00:00,ROOBEE/USDT,0.00079064,0.00082011,0.00078192,0.00081289,9458.330484749586,11635437.12525629
1662976800000,2022-09-12 10:00:00,ROOBEE/USDT,0.00079096,0.00079209,0.00078208,0.00078728,6827.076991037045,8671726.69321848
1662973200000,2022-09-12 09:00:00,ROOBEE/USDT,0.00079155,0.00079511,0.000774,0.00079034,4871.209969522121,6163435.95101111
1662969600000,2022-09-12 08:00:00,ROOBEE/USDT,0.00079506,0.00079506,0.00078284,0.0007877,5177.952666357527,6573508.5265425
1662966000000,2022-09-12 07:00:00,ROOBEE/USDT,0.00079649,0.00080401,0.00078648,0.00079404,5693.711964396081,7170560.63220503
1662962400000,2022-09-12 06:00:00,ROOBEE/USDT,0.00085629,0.000861,0.000774,0.00079423,8457.721805271172,10648957.86519166
1662958800000,2022-09-12 05:00:00,ROOBEE/USDT,0.000837,0.00085581,0.00082923,0.00084061,7741.7700007777885,9209704.85811231
1662955200000,2022-09-12 04:00:00,ROOBEE/USDT,0.00083636,0.00084084,0.000829,0.00083765,2858.252656771807,3412227.84787418
1662951600000,2022-09-12 03:00:00,ROOBEE/USDT,0.00083444,0.00084095,0.00082798,0.00083378,4786.38579508,5740586.0
1662948000000,2022-09-12 02:00:00,ROOBEE/USDT,0.00083884,0.00084097,0.00082928,0.00083931,4866.67021158,5798418.0
1662944400000,2022-09-12 01:00:00,ROOBEE/USDT,0.00083533,0.00084085,0.0008272,0.00083788,5900.702869600001,7042420.0
1662940800000,2022-09-12 00:00:00,ROOBEE/USDT,0.00083245,0.00084945,0.00082687,0.00083386,7214.62676424,8652084.0
1662937200000,2022-09-11 23:00:00,ROOBEE/USDT,0.00082997,0.00083999,0.00082871,0.00083241,7975.83547179,9581619.0
1662933600000,2022-09-11 22:00:00,ROOBEE/USDT,0.00083345,0.00083978,0.0008287,0.00083313,7732.082078189999,9280763.0
1662930000000,2022-09-11 21:00:00,ROOBEE/USDT,0.00083683,0.00084,0.00082933,0.00083331,7940.835150389999,9529269.0
1662926400000,2022-09-11 20:00:00,ROOBEE/USDT,0.00083465,0.0008402,0.00082886,0.00084016,7749.75094192,9224137.0
1662922800000,2022-09-11 19:00:00,ROOBEE/USDT,0.00079933,0.000843,0.00078918,0.00083115,10719.03248542294,12896628.14825596
1662919200000,2022-09-11 18:00:00,ROOBEE/USDT,0.00079577,0.00082,0.00078882,0.00079934,10873.585669266608,13603204.73048591
1662915600000,2022-09-11 17:00:00,ROOBEE/USDT,0.00082147,0.00082606,0.00078884,0.000795,10245.695745110024,12887667.60391198
1662912000000,2022-09-11 16:00:00,ROOBEE/USDT,0.000805,0.000846,0.00079735,0.00080431,9937.957386453898,12355879.43262411
1662908400000,2022-09-11 15:00:00,ROOBEE/USDT,0.00080109,0.000847,0.00079724,0.0007975,9665.794534706669,12120118.53881714
1662904800000,2022-09-11 14:00:00,ROOBEE/USDT,0.00081162,0.000844,0.00079565,0.00081042,9894.98216592552,12209696.41164522
1662901200000,2022-09-11 13:00:00,ROOBEE/USDT,0.00079699,0.000835,0.00079082,0.00082373,8407.870432532422,10207070.80297236
1662897600000,2022-09-11 12:00:00,ROOBEE/USDT,0.000791,0.00082999,0.0007901,0.0007901,9744.338964033932,12333045.138633
1662894000000,2022-09-11 11:00:00,ROOBEE/USDT,0.00079117,0.00079857,0.0007816,0.00079521,9519.610999801833,11971191.25740601
1662890400000,2022-09-11 10:00:00,ROOBEE/USDT,0.00078353,0.000798,0.00078353,0.00079249,4421.888810904183,5579740.83067822
1662886800000,2022-09-11 09:00:00,ROOBEE/USDT,0.00079745,0.00079796,0.00078372,0.00078522,7262.051672906682,9248429.32287344
1662883200000,2022-09-11 08:00:00,ROOBEE/USDT,0.00079413,0.00080037,0.0007767,0.00079157,7989.594196190357,10093351.43599474
1662879600000,2022-09-11 07:00:00,ROOBEE/USDT,0.00078488,0.00079889,0.00078434,0.00079609,7339.39338886561,9219301.07006194
1662876000000,2022-09-11 06:00:00,ROOBEE/USDT,0.00079291,0.00079841,0.00078431,0.00079009,4562.277099080854,5774376.46227753
1662872400000,2022-09-11 05:00:00,ROOBEE/USDT,0.00078976,0.00080223,0.00078428,0.00079261,8978.326836853406,11327546.75925538
1662868800000,2022-09-11 04:00:00,ROOBEE/USDT,0.00079737,0.00079913,0.0007844,0.00079121,4597.586619529805,5810829.76647136
1662865200000,2022-09-11 03:00:00,ROOBEE/USDT,0.00078699,0.00079846,0.00078465,0.0007979,6984.3530201,8753419.0
1662861600000,2022-09-11 02:00:00,ROOBEE/USDT,0.00078437,0.0007988,0.00078262,0.00078612,7186.88355864,9142222.0
1662858000000,2022-09-11 01:00:00,ROOBEE/USDT,0.00079506,0.0007987,0.00078418,0.00078839,7498.21251649,9510791.0
1662854400000,2022-09-11 00:00:00,ROOBEE/USDT,0.00079628,0.00079853,0.00078419,0.00078527,3061.9326367,3899210.0
1662850800000,2022-09-10 23:00:00,ROOBEE/USDT,0.00078496,0.0007989,0.000773,0.00078944,5866.147473486293,7430770.51262451
1662847200000,2022-09-10 22:00:00,ROOBEE/USDT,0.00078855,0.00079884,0.00078213,0.00079317,7551.10372086,9520158.0
1662843600000,2022-09-10 21:00:00,ROOBEE/USDT,0.00077366,0.00080243,0.00076142,0.0007932,9081.777003157433,11449542.36404114
1662840000000,2022-09-10 20:00:00,ROOBEE/USDT,0.00075094,0.0007878,0.00075094,0.00076233,9325.310466174975,12232642.64317943
1662836400000,2022-09-10 19:00:00,ROOBEE/USDT,0.00083564,0.000845,0.00074004,0.00076526,10969.183206512915,14333929.9146864
1662832800000,2022-09-10 18:00:00,ROOBEE/USDT,0.00082204,0.00084221,0.0008111,0.00082309,8222.280471540334,9989527.84208329
1662829200000,2022-09-10 17:00:00,ROOBEE/USDT,0.00083033,0.00084746,0.00081862,0.00083617,7681.94168086877,9187057.27408155
1662825600000,2022-09-10 16:00:00,ROOBEE/USDT,0.00083591,0.00084202,0.00081,0.00082035,10016.764489757135,12210354.7141551
1662822000000,2022-09-10 15:00:00,ROOBEE/USDT,0.00082562,0.00083975,0.0007921,0.00082726,7170.208121323015,8667417.88714916
