https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LPOOL,Volume USDT
1644105600,2022-02-06 00:00:00,LPOOL/USDT,1.3987,1.5244,1.3235,1.4005,204181.5378069,280265.505796716759
1644019200,2022-02-05 00:00:00,LPOOL/USDT,1.3867,1.4331,1.3636,1.3917,236544.45006155,329463.806515234647
1643932800,2022-02-04 00:00:00,LPOOL/USDT,1.3048,1.391,1.3026,1.3859,282760.87634215,377724.56715666453
1643846400,2022-02-03 00:00:00,LPOOL/USDT,1.3884,1.3956,1.301,1.3112,311209.45324822,420982.160645711471
1643760000,2022-02-02 00:00:00,LPOOL/USDT,1.4839,1.4863,1.3867,1.3883,323969.86348276,464230.706189809351
1643673600,2022-02-01 00:00:00,LPOOL/USDT,1.4807,1.5064,1.4597,1.484,307338.03573339,457381.336995352791
1643587200,2022-01-31 00:00:00,LPOOL/USDT,1.5332,1.5378,1.4055,1.4808,226231.26231281,332804.21985996898
1643500800,2022-01-30 00:00:00,LPOOL/USDT,1.5947,1.5989,1.5213,1.5332,38326.132754,59851.068454310101
1643414400,2022-01-29 00:00:00,LPOOL/USDT,1.5755,1.5989,1.554,1.5923,60255.26872207,94985.035761474531
1643328000,2022-01-28 00:00:00,LPOOL/USDT,1.5331,1.5979,1.5062,1.5753,105611.76605497,164351.33317482277
1643241600,2022-01-27 00:00:00,LPOOL/USDT,1.5356,1.5594,1.4619,1.5328,144185.21804805,216223.530518168885
1643155200,2022-01-26 00:00:00,LPOOL/USDT,1.7638,1.7641,1.53,1.5352,253491.25708374,412558.283388993689
1643068800,2022-01-25 00:00:00,LPOOL/USDT,1.7294,1.7662,1.6729,1.7641,206454.88549736,352544.505908671102
1642982400,2022-01-24 00:00:00,LPOOL/USDT,1.9528,1.9751,1.5133,1.7297,164464.70584077,279458.385598903586
1642896000,2022-01-23 00:00:00,LPOOL/USDT,1.7628,1.9529,1.7391,1.9528,64390.14254213,120109.695823455269
1642809600,2022-01-22 00:00:00,LPOOL/USDT,1.9051,1.9125,1.4855,1.7781,133091.6194602,221844.319123779763
1642723200,2022-01-21 00:00:00,LPOOL/USDT,2.2668,2.2744,1.8774,1.8966,101367.0997638,208754.302967181422
1642636800,2022-01-20 00:00:00,LPOOL/USDT,2.3912,2.4087,2.263,2.2669,111891.02679959,263179.443843871971
1642550400,2022-01-19 00:00:00,LPOOL/USDT,2.4432,2.4645,2.34,2.3911,117090.11382687,282619.999323692006
1642464000,2022-01-18 00:00:00,LPOOL/USDT,2.9075,2.9075,2.3824,2.4436,163427.68896554,415541.596644956587
1642377600,2022-01-17 00:00:00,LPOOL/USDT,2.9187,3.2216,2.7552,2.9075,178794.50460561,525128.969543866403
1642291200,2022-01-16 00:00:00,LPOOL/USDT,2.5316,3.0563,2.5161,2.915,145825.38596176,416671.09077114478
1642204800,2022-01-15 00:00:00,LPOOL/USDT,2.5273,2.7236,2.5059,2.5437,52081.07323497,134949.101218924978
1642118400,2022-01-14 00:00:00,LPOOL/USDT,2.4449,2.6988,2.4445,2.5273,144668.54836484,367405.194959280014
1642032000,2022-01-13 00:00:00,LPOOL/USDT,2.3766,2.4603,2.3056,2.4446,134096.81781173,318556.03901372105
1641945600,2022-01-12 00:00:00,LPOOL/USDT,2.4401,2.4401,2.3409,2.3767,128011.49157413,305269.375374400759
1641859200,2022-01-11 00:00:00,LPOOL/USDT,2.3667,2.443,2.3401,2.4392,160974.38942506,387690.56095755336
1641772800,2022-01-10 00:00:00,LPOOL/USDT,2.4507,2.5356,2.3653,2.3666,86317.0881724,211034.538209321991
1641686400,2022-01-09 00:00:00,LPOOL/USDT,2.4386,2.4675,2.3935,2.4386,16805.37761735,41013.387220070238
1641600000,2022-01-08 00:00:00,LPOOL/USDT,2.5751,2.6578,2.3853,2.4386,37796.93064591,95622.70371564605
1641513600,2022-01-07 00:00:00,LPOOL/USDT,2.628,2.6675,2.5101,2.5856,23348.64423848,60087.151832090671
1641427200,2022-01-06 00:00:00,LPOOL/USDT,2.7936,2.8131,2.5975,2.6365,23706.08367293,63815.649386490997
1641340800,2022-01-05 00:00:00,LPOOL/USDT,2.737,2.9081,2.6676,2.7936,91777.61893167,255496.151444407272
1641254400,2022-01-04 00:00:00,LPOOL/USDT,2.4079,2.7592,2.36,2.7414,70453.23247732,182343.288724514441
1641168000,2022-01-03 00:00:00,LPOOL/USDT,2.5531,2.5535,2.36,2.408,54641.85690882,133909.36278686862
1641081600,2022-01-02 00:00:00,LPOOL/USDT,2.5399,2.5891,2.4805,2.5532,59720.43415393,151616.477121343302
1640995200,2022-01-01 00:00:00,LPOOL/USDT,2.3913,2.5616,2.36,2.54,113429.22738641,277480.82522067154
1640908800,2021-12-31 00:00:00,LPOOL/USDT,2.4879,2.5181,2.3834,2.3884,232765.3791257,568206.452840951263
1640822400,2021-12-30 00:00:00,LPOOL/USDT,2.3699,2.5097,2.3447,2.4882,349035.74138531,842758.044537926523
1640736000,2021-12-29 00:00:00,LPOOL/USDT,2.7367,2.7506,2.3693,2.3699,410803.56832927,1090830.053166837054
1640649600,2021-12-28 00:00:00,LPOOL/USDT,2.9697,2.9697,2.7336,2.7369,120830.55628729,335314.530577298152
