https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BRL,tradecount
1656082800000,2022-06-24 15:00:00,ETH/BRL,6314.00000000,6314.00000000,6232.09000000,6284.67000000,152.49770000,956646.95239300,529
1656079200000,2022-06-24 14:00:00,ETH/BRL,6329.38000000,6372.37000000,6260.58000000,6310.67000000,262.40090000,1658164.62400700,694
1656075600000,2022-06-24 13:00:00,ETH/BRL,6331.69000000,6415.75000000,6324.58000000,6327.34000000,243.93130000,1554209.96470800,754
1656072000000,2022-06-24 12:00:00,ETH/BRL,6266.36000000,6399.00000000,6236.88000000,6330.73000000,309.43710000,1958535.22079300,1006
1656068400000,2022-06-24 11:00:00,ETH/BRL,6095.34000000,6314.59000000,6087.41000000,6267.62000000,359.64360000,2230789.07583800,1011
1656064800000,2022-06-24 10:00:00,ETH/BRL,6011.16000000,6102.23000000,6001.57000000,6091.75000000,174.43210000,1057347.33067300,500
1656061200000,2022-06-24 09:00:00,ETH/BRL,6082.34000000,6084.77000000,5991.63000000,6010.98000000,46.97210000,283712.98007900,177
1656057600000,2022-06-24 08:00:00,ETH/BRL,6027.89000000,6090.00000000,6026.07000000,6088.47000000,48.45220000,293564.59266300,175
1656054000000,2022-06-24 07:00:00,ETH/BRL,5964.40000000,6063.27000000,5943.62000000,6023.57000000,69.18790000,416239.76584300,185
1656050400000,2022-06-24 06:00:00,ETH/BRL,5986.17000000,6002.20000000,5947.72000000,5967.49000000,37.42910000,223493.30295100,130
1656046800000,2022-06-24 05:00:00,ETH/BRL,6024.33000000,6064.18000000,5970.11000000,5991.50000000,30.66810000,184801.41937200,111
1656043200000,2022-06-24 04:00:00,ETH/BRL,6032.39000000,6089.70000000,6013.14000000,6025.79000000,50.23530000,304145.27644900,174
1656039600000,2022-06-24 03:00:00,ETH/BRL,6047.63000000,6080.75000000,6020.10000000,6031.65000000,75.45780000,456197.17981300,245
1656036000000,2022-06-24 02:00:00,ETH/BRL,6042.32000000,6146.00000000,6030.02000000,6051.50000000,136.43330000,829897.23681200,428
1656032400000,2022-06-24 01:00:00,ETH/BRL,5998.70000000,6095.89000000,5989.81000000,6043.62000000,122.13700000,739236.67489100,503
1656028800000,2022-06-24 00:00:00,ETH/BRL,6011.00000000,6077.00000000,5988.74000000,5998.14000000,107.89900000,650646.86931300,453
1656025200000,2022-06-23 23:00:00,ETH/BRL,5987.62000000,6035.05000000,5982.69000000,6004.64000000,129.42560000,777777.29962300,425
1656021600000,2022-06-23 22:00:00,ETH/BRL,5890.61000000,6054.40000000,5882.20000000,5988.20000000,307.40310000,1839923.50666200,891
1656018000000,2022-06-23 21:00:00,ETH/BRL,5964.38000000,5966.90000000,5887.36000000,5887.52000000,109.82200000,651574.33785400,354
1656014400000,2022-06-23 20:00:00,ETH/BRL,5900.00000000,5986.42000000,5861.22000000,5960.38000000,275.37350000,1634064.19978600,762
1656010800000,2022-06-23 19:00:00,ETH/BRL,5776.21000000,5900.00000000,5761.15000000,5895.63000000,222.01040000,1299965.53930400,667
1656007200000,2022-06-23 18:00:00,ETH/BRL,5718.17000000,5778.23000000,5699.27000000,5776.21000000,94.49540000,542696.37269600,286
1656003600000,2022-06-23 17:00:00,ETH/BRL,5690.63000000,5735.16000000,5671.04000000,5718.14000000,142.19540000,811058.74505300,417
1656000000000,2022-06-23 16:00:00,ETH/BRL,5722.92000000,5737.54000000,5677.34000000,5693.25000000,99.34810000,567032.59891800,348
1655996400000,2022-06-23 15:00:00,ETH/BRL,5779.52000000,5785.22000000,5680.11000000,5721.26000000,98.56270000,564402.91292400,378
1655992800000,2022-06-23 14:00:00,ETH/BRL,5749.57000000,5788.91000000,5726.26000000,5777.77000000,112.76330000,648842.50264400,429
1655989200000,2022-06-23 13:00:00,ETH/BRL,5801.70000000,5833.64000000,5716.43000000,5752.00000000,160.63840000,929085.33091400,552
1655985600000,2022-06-23 12:00:00,ETH/BRL,5751.76000000,5878.89000000,5751.76000000,5796.63000000,241.10090000,1402166.38210700,746
1655982000000,2022-06-23 11:00:00,ETH/BRL,5776.09000000,5777.93000000,5735.58000000,5751.35000000,69.46930000,400145.61830700,296
1655978400000,2022-06-23 10:00:00,ETH/BRL,5784.84000000,5812.45000000,5768.52000000,5774.40000000,150.30520000,869677.13584700,477
1655974800000,2022-06-23 09:00:00,ETH/BRL,5720.25000000,5810.26000000,5696.61000000,5789.89000000,145.98200000,839720.70390600,397
1655971200000,2022-06-23 08:00:00,ETH/BRL,5684.19000000,5734.69000000,5680.11000000,5720.10000000,36.67360000,209311.45568200,136
1655967600000,2022-06-23 07:00:00,ETH/BRL,5719.50000000,5745.68000000,5677.98000000,5689.79000000,45.91500000,261824.61704300,158
1655964000000,2022-06-23 06:00:00,ETH/BRL,5644.14000000,5758.54000000,5630.85000000,5718.33000000,93.30900000,532880.70410900,254
1655960400000,2022-06-23 05:00:00,ETH/BRL,5659.28000000,5680.63000000,5629.88000000,5642.80000000,51.08430000,288793.78792000,181
1655956800000,2022-06-23 04:00:00,ETH/BRL,5597.80000000,5664.83000000,5581.51000000,5656.02000000,45.24450000,254393.04434700,164
1655953200000,2022-06-23 03:00:00,ETH/BRL,5644.48000000,5647.56000000,5594.74000000,5598.49000000,48.73830000,273695.81065000,176
1655949600000,2022-06-23 02:00:00,ETH/BRL,5646.63000000,5689.51000000,5635.07000000,5650.19000000,91.80910000,519587.09396200,288
1655946000000,2022-06-23 01:00:00,ETH/BRL,5618.66000000,5713.05000000,5588.95000000,5651.49000000,146.30600000,828177.40536900,473
1655942400000,2022-06-23 00:00:00,ETH/BRL,5485.50000000,5647.30000000,5455.41000000,5622.39000000,289.85110000,1619299.42399600,793
1655938800000,2022-06-22 23:00:00,ETH/BRL,5542.33000000,5551.15000000,5473.10000000,5475.13000000,132.81830000,732325.93381800,425
1655935200000,2022-06-22 22:00:00,ETH/BRL,5530.54000000,5558.84000000,5505.84000000,5542.29000000,94.77700000,524443.94480700,253
1655931600000,2022-06-22 21:00:00,ETH/BRL,5475.95000000,5542.69000000,5460.78000000,5525.68000000,118.81330000,653583.08227100,369
1655928000000,2022-06-22 20:00:00,ETH/BRL,5568.92000000,5591.79000000,5423.76000000,5478.84000000,213.67780000,1177523.31884900,651
1655924400000,2022-06-22 19:00:00,ETH/BRL,5609.34000000,5618.07000000,5520.53000000,5574.98000000,114.33150000,636511.58103500,394
1655920800000,2022-06-22 18:00:00,ETH/BRL,5606.13000000,5632.51000000,5589.56000000,5610.16000000,54.51120000,305940.58249800,234
1655917200000,2022-06-22 17:00:00,ETH/BRL,5599.11000000,5639.14000000,5565.39000000,5601.93000000,111.32910000,623391.43390700,397
1655913600000,2022-06-22 16:00:00,ETH/BRL,5578.95000000,5601.29000000,5474.89000000,5601.29000000,248.03950000,1374041.59187200,689
1655910000000,2022-06-22 15:00:00,ETH/BRL,5731.12000000,5731.12000000,5575.67000000,5583.76000000,192.30960000,1088052.28714700,537
1655906400000,2022-06-22 14:00:00,ETH/BRL,5768.69000000,5817.36000000,5727.47000000,5733.32000000,268.51980000,1549660.49076800,745
1655902800000,2022-06-22 13:00:00,ETH/BRL,5603.66000000,5777.00000000,5570.00000000,5767.68000000,258.38120000,1465597.36154100,638
1655899200000,2022-06-22 12:00:00,ETH/BRL,5669.33000000,5686.83000000,5545.62000000,5615.49000000,200.27380000,1126633.34641000,540
1655895600000,2022-06-22 11:00:00,ETH/BRL,5641.09000000,5707.88000000,5629.00000000,5666.11000000,77.33580000,438722.27183800,321
1655892000000,2022-06-22 10:00:00,ETH/BRL,5633.45000000,5685.01000000,5614.69000000,5641.09000000,109.51710000,617825.05481400,323
1655888400000,2022-06-22 09:00:00,ETH/BRL,5586.55000000,5666.46000000,5579.18000000,5638.75000000,135.97270000,764319.31902600,291
1655884800000,2022-06-22 08:00:00,ETH/BRL,5554.30000000,5583.24000000,5528.74000000,5571.67000000,39.05940000,217326.34488700,140
1655881200000,2022-06-22 07:00:00,ETH/BRL,5574.52000000,5600.49000000,5520.36000000,5552.01000000,48.06610000,267466.53272000,149
1655877600000,2022-06-22 06:00:00,ETH/BRL,5639.32000000,5668.82000000,5535.66000000,5570.60000000,134.90810000,753023.18840700,317
1655874000000,2022-06-22 05:00:00,ETH/BRL,5675.98000000,5712.22000000,5647.13000000,5647.13000000,56.49870000,321365.37420000,169
1655870400000,2022-06-22 04:00:00,ETH/BRL,5621.85000000,5676.25000000,5601.62000000,5674.64000000,89.97600000,507219.78188100,256
1655866800000,2022-06-22 03:00:00,ETH/BRL,5686.20000000,5709.43000000,5605.16000000,5621.75000000,114.80700000,648819.99950800,343
1655863200000,2022-06-22 02:00:00,ETH/BRL,5684.58000000,5707.16000000,5648.91000000,5682.40000000,148.36020000,842673.73752200,409
1655859600000,2022-06-22 01:00:00,ETH/BRL,5765.58000000,5806.81000000,5675.00000000,5692.05000000,109.46630000,629451.04176900,330
1655856000000,2022-06-22 00:00:00,ETH/BRL,5804.76000000,5810.00000000,5700.05000000,5769.56000000,155.69790000,896029.71077200,480
1655852400000,2022-06-21 23:00:00,ETH/BRL,5861.75000000,5875.77000000,5768.51000000,5804.56000000,88.85220000,515980.74583500,316
1655848800000,2022-06-21 22:00:00,ETH/BRL,5835.30000000,5875.74000000,5785.43000000,5864.39000000,115.60830000,673270.55559400,324
1655845200000,2022-06-21 21:00:00,ETH/BRL,5798.32000000,5860.35000000,5798.32000000,5834.48000000,78.54570000,457578.58843400,305
1655841600000,2022-06-21 20:00:00,ETH/BRL,5820.01000000,5845.95000000,5762.65000000,5801.38000000,186.51420000,1080920.23712400,512
1655838000000,2022-06-21 19:00:00,ETH/BRL,5915.96000000,5973.60000000,5800.00000000,5820.24000000,152.53620000,899448.80659800,398
1655834400000,2022-06-21 18:00:00,ETH/BRL,5961.75000000,5965.52000000,5913.35000000,5918.58000000,158.26670000,940032.23725800,443
1655830800000,2022-06-21 17:00:00,ETH/BRL,6018.66000000,6050.73000000,5940.28000000,5956.41000000,125.66860000,753239.55218300,407
1655827200000,2022-06-21 16:00:00,ETH/BRL,6034.81000000,6062.05000000,6000.00000000,6022.96000000,131.62450000,793656.00419200,390
1655823600000,2022-06-21 15:00:00,ETH/BRL,6095.83000000,6095.83000000,6015.32000000,6034.80000000,135.64890000,822280.95915900,442
1655820000000,2022-06-21 14:00:00,ETH/BRL,6131.42000000,6140.00000000,6063.95000000,6094.68000000,261.42320000,1595152.30847200,620
1655816400000,2022-06-21 13:00:00,ETH/BRL,5948.14000000,6146.00000000,5909.22000000,6130.43000000,296.18990000,1785470.53941800,752
1655812800000,2022-06-21 12:00:00,ETH/BRL,5906.53000000,5964.28000000,5859.68000000,5949.30000000,311.24370000,1840982.40119600,591
1655809200000,2022-06-21 11:00:00,ETH/BRL,6004.26000000,6028.35000000,5887.87000000,5906.53000000,168.60020000,1003555.36024400,461
1655805600000,2022-06-21 10:00:00,ETH/BRL,5987.51000000,6018.91000000,5950.00000000,6005.96000000,124.41720000,744911.80694600,331
1655802000000,2022-06-21 09:00:00,ETH/BRL,6027.46000000,6060.00000000,5976.50000000,5989.48000000,88.76040000,533515.91216300,294
1655798400000,2022-06-21 08:00:00,ETH/BRL,5930.59000000,6073.26000000,5890.74000000,6044.72000000,169.86930000,1019728.85486400,426
1655794800000,2022-06-21 07:00:00,ETH/BRL,5994.42000000,6002.71000000,5890.00000000,5932.88000000,140.13310000,833058.83409900,289
1655791200000,2022-06-21 06:00:00,ETH/BRL,5964.49000000,6016.82000000,5959.33000000,5993.11000000,83.79790000,501831.17694400,253
1655787600000,2022-06-21 05:00:00,ETH/BRL,5871.25000000,5990.29000000,5863.71000000,5955.49000000,129.90030000,770764.22723900,353
1655784000000,2022-06-21 04:00:00,ETH/BRL,5864.12000000,5894.43000000,5802.15000000,5861.39000000,37.30950000,218064.30278400,134
1655780400000,2022-06-21 03:00:00,ETH/BRL,5807.60000000,5875.01000000,5786.16000000,5864.12000000,74.17740000,431887.12730900,223
1655776800000,2022-06-21 02:00:00,ETH/BRL,5868.28000000,5878.54000000,5781.77000000,5813.28000000,98.83800000,574525.13736900,333
1655773200000,2022-06-21 01:00:00,ETH/BRL,5865.32000000,5928.56000000,5809.09000000,5872.19000000,120.23240000,706149.12063500,409
1655769600000,2022-06-21 00:00:00,ETH/BRL,5839.64000000,5867.97000000,5750.00000000,5867.97000000,155.29310000,902430.47989800,497
1655766000000,2022-06-20 23:00:00,ETH/BRL,5744.73000000,5881.19000000,5714.61000000,5839.35000000,175.93570000,1022448.18548900,468
1655762400000,2022-06-20 22:00:00,ETH/BRL,5722.28000000,5761.30000000,5656.33000000,5747.01000000,135.30590000,772146.87207800,364
1655758800000,2022-06-20 21:00:00,ETH/BRL,5822.02000000,5844.71000000,5704.56000000,5717.88000000,68.25820000,394996.37580200,244
1655755200000,2022-06-20 20:00:00,ETH/BRL,5747.56000000,5854.75000000,5721.30000000,5822.09000000,162.69100000,942803.96311200,433
1655751600000,2022-06-20 19:00:00,ETH/BRL,5709.85000000,5764.59000000,5654.72000000,5743.10000000,448.78530000,2556191.50971000,694
1655748000000,2022-06-20 18:00:00,ETH/BRL,5686.73000000,5724.07000000,5625.00000000,5713.03000000,231.40130000,1313333.79810400,553
1655744400000,2022-06-20 17:00:00,ETH/BRL,5736.12000000,5793.23000000,5667.81000000,5690.71000000,242.36240000,1391205.39450900,594
1655740800000,2022-06-20 16:00:00,ETH/BRL,5848.26000000,5854.30000000,5700.00000000,5732.27000000,233.23580000,1344373.03352200,659
1655737200000,2022-06-20 15:00:00,ETH/BRL,5899.80000000,5961.97000000,5796.41000000,5844.92000000,276.02580000,1616652.54786800,751
1655733600000,2022-06-20 14:00:00,ETH/BRL,5786.09000000,5918.19000000,5777.65000000,5900.00000000,198.06940000,1160742.55140600,499
1655730000000,2022-06-20 13:00:00,ETH/BRL,5821.85000000,5882.84000000,5735.33000000,5786.09000000,222.69260000,1294905.66606600,674
1655726400000,2022-06-20 12:00:00,ETH/BRL,5937.91000000,5937.91000000,5765.22000000,5823.59000000,215.51440000,1258199.56048500,632
1655722800000,2022-06-20 11:00:00,ETH/BRL,5987.07000000,5999.00000000,5898.71000000,5940.63000000,168.34170000,1001749.18552400,549
1655719200000,2022-06-20 10:00:00,ETH/BRL,5799.08000000,6020.48000000,5764.96000000,5981.75000000,305.49530000,1802470.28116200,701
1655715600000,2022-06-20 09:00:00,ETH/BRL,5814.11000000,5868.59000000,5768.63000000,5799.75000000,188.67000000,1097980.10823600,479
1655712000000,2022-06-20 08:00:00,ETH/BRL,5588.88000000,5833.43000000,5567.70000000,5806.05000000,224.19060000,1287826.49537500,532
1655708400000,2022-06-20 07:00:00,ETH/BRL,5605.10000000,5617.99000000,5518.18000000,5578.06000000,39.23830000,218283.13495800,110
1655704800000,2022-06-20 06:00:00,ETH/BRL,5589.60000000,5640.08000000,5534.87000000,5607.92000000,97.56360000,545283.20811800,195
1655701200000,2022-06-20 05:00:00,ETH/BRL,5519.64000000,5593.81000000,5479.37000000,5593.49000000,88.81520000,490945.98090000,227
1655697600000,2022-06-20 04:00:00,ETH/BRL,5576.69000000,5627.44000000,5514.24000000,5528.35000000,66.59210000,371278.48979100,174
1655694000000,2022-06-20 03:00:00,ETH/BRL,5556.50000000,5631.98000000,5515.50000000,5577.26000000,123.10240000,685561.71855300,321
1655690400000,2022-06-20 02:00:00,ETH/BRL,5558.16000000,5646.43000000,5447.61000000,5554.95000000,228.59180000,1266592.03284100,538
1655686800000,2022-06-20 01:00:00,ETH/BRL,5629.13000000,5654.62000000,5512.46000000,5561.50000000,218.32440000,1218272.41224300,536
1655683200000,2022-06-20 00:00:00,ETH/BRL,5842.22000000,5853.43000000,5594.10000000,5625.09000000,258.56970000,1474604.03606300,595
1655679600000,2022-06-19 23:00:00,ETH/BRL,5905.38000000,5907.51000000,5788.16000000,5837.79000000,121.25350000,706454.16966000,392
1655676000000,2022-06-19 22:00:00,ETH/BRL,5861.58000000,5943.46000000,5830.02000000,5907.18000000,197.48070000,1164723.57557400,526
1655672400000,2022-06-19 21:00:00,ETH/BRL,5911.94000000,5917.53000000,5826.59000000,5861.16000000,164.11380000,964854.46501100,568
1655668800000,2022-06-19 20:00:00,ETH/BRL,5696.30000000,5988.97000000,5687.32000000,5905.00000000,668.25040000,3911011.59608000,1461
1655665200000,2022-06-19 19:00:00,ETH/BRL,5743.51000000,5854.12000000,5646.90000000,5697.28000000,595.26590000,3397067.22072600,1309
1655661600000,2022-06-19 18:00:00,ETH/BRL,5424.92000000,5875.58000000,5418.61000000,5743.17000000,290.46320000,1618548.24113200,750
1655658000000,2022-06-19 17:00:00,ETH/BRL,5453.40000000,5470.50000000,5406.16000000,5424.92000000,112.82440000,613023.62503400,369
1655654400000,2022-06-19 16:00:00,ETH/BRL,5549.05000000,5567.13000000,5429.58000000,5460.84000000,240.88640000,1324810.66485400,610
1655650800000,2022-06-19 15:00:00,ETH/BRL,5371.28000000,5573.04000000,5327.98000000,5553.30000000,389.23870000,2128968.24265300,888
1655647200000,2022-06-19 14:00:00,ETH/BRL,5289.19000000,5378.26000000,5280.53000000,5372.40000000,121.92660000,650392.27933300,379
1655643600000,2022-06-19 13:00:00,ETH/BRL,5350.27000000,5414.60000000,5286.21000000,5287.49000000,192.71720000,1034064.37794600,519
1655640000000,2022-06-19 12:00:00,ETH/BRL,5471.30000000,5524.75000000,5314.44000000,5348.42000000,342.41330000,1850056.93089700,763
1655636400000,2022-06-19 11:00:00,ETH/BRL,5515.11000000,5518.03000000,5431.85000000,5460.25000000,214.83130000,1175951.22648200,576
1655632800000,2022-06-19 10:00:00,ETH/BRL,5146.00000000,5575.57000000,5120.47000000,5507.72000000,784.34070000,4255385.86300500,1575
1655629200000,2022-06-19 09:00:00,ETH/BRL,5018.20000000,5228.71000000,5007.08000000,5145.16000000,244.18250000,1254881.02733900,548
1655625600000,2022-06-19 08:00:00,ETH/BRL,4951.31000000,5032.62000000,4943.43000000,5022.54000000,60.06890000,299031.73732400,159
1655622000000,2022-06-19 07:00:00,ETH/BRL,4947.83000000,5035.77000000,4940.10000000,4954.83000000,95.16020000,474393.77962700,219
1655618400000,2022-06-19 06:00:00,ETH/BRL,4911.46000000,4998.93000000,4873.17000000,4949.74000000,247.70440000,1229191.98757800,440
1655614800000,2022-06-19 05:00:00,ETH/BRL,5011.14000000,5025.16000000,4854.55000000,4908.98000000,282.79440000,1394134.36593900,550
1655611200000,2022-06-19 04:00:00,ETH/BRL,4936.77000000,5035.52000000,4916.02000000,5015.29000000,147.19570000,733785.74176100,364
1655607600000,2022-06-19 03:00:00,ETH/BRL,4928.65000000,5063.30000000,4917.05000000,4936.77000000,211.84890000,1058748.98455900,488
1655604000000,2022-06-19 02:00:00,ETH/BRL,4982.61000000,5009.52000000,4874.69000000,4930.21000000,322.93200000,1594153.15380000,701
1655600400000,2022-06-19 01:00:00,ETH/BRL,5137.21000000,5161.97000000,4966.16000000,4988.24000000,278.22130000,1406813.02248700,636
1655596800000,2022-06-19 00:00:00,ETH/BRL,5164.86000000,5227.61000000,5120.42000000,5134.47000000,381.31940000,1974930.07592500,829
1655593200000,2022-06-18 23:00:00,ETH/BRL,5141.82000000,5207.59000000,5087.08000000,5158.14000000,408.34400000,2101064.65029600,896
1655589600000,2022-06-18 22:00:00,ETH/BRL,4897.91000000,5249.73000000,4870.78000000,5140.42000000,830.19550000,4198990.24752400,1723
1655586000000,2022-06-18 21:00:00,ETH/BRL,4692.00000000,5025.16000000,4675.28000000,4899.01000000,773.02570000,3749053.80004700,1851
1655582400000,2022-06-18 20:00:00,ETH/BRL,4752.84000000,4814.58000000,4584.57000000,4691.72000000,996.29860000,4680151.19863100,2770
1655578800000,2022-06-18 19:00:00,ETH/BRL,4879.53000000,4898.44000000,4746.65000000,4750.51000000,404.82600000,1953942.52563700,1041
1655575200000,2022-06-18 18:00:00,ETH/BRL,5002.85000000,5004.29000000,4857.01000000,4879.23000000,595.14820000,2933701.48583400,1388
1655571600000,2022-06-18 17:00:00,ETH/BRL,5105.95000000,5130.30000000,4978.25000000,4999.49000000,467.08470000,2350472.11939600,1162
1655568000000,2022-06-18 16:00:00,ETH/BRL,5143.16000000,5184.98000000,5086.77000000,5103.93000000,172.07830000,883158.31388300,569
1655564400000,2022-06-18 15:00:00,ETH/BRL,5165.05000000,5177.38000000,5139.50000000,5141.44000000,156.13880000,805509.58685700,488
1655560800000,2022-06-18 14:00:00,ETH/BRL,5194.11000000,5214.75000000,5162.05000000,5164.85000000,109.64500000,569553.29333900,390
1655557200000,2022-06-18 13:00:00,ETH/BRL,5197.77000000,5214.83000000,5165.54000000,5197.40000000,119.27700000,618677.46191700,439
1655553600000,2022-06-18 12:00:00,ETH/BRL,5225.87000000,5234.19000000,5178.52000000,5197.77000000,126.55570000,658667.00239700,457
1655550000000,2022-06-18 11:00:00,ETH/BRL,5230.62000000,5273.22000000,5190.74000000,5216.75000000,202.55790000,1062200.02132900,499
1655546400000,2022-06-18 10:00:00,ETH/BRL,5169.61000000,5282.61000000,5163.81000000,5233.17000000,226.38060000,1181948.50149800,638
1655542800000,2022-06-18 09:00:00,ETH/BRL,5150.00000000,5190.73000000,5113.99000000,5171.70000000,187.79130000,966927.90415400,560
1655539200000,2022-06-18 08:00:00,ETH/BRL,5210.67000000,5238.89000000,5072.93000000,5155.47000000,550.35134000,2839583.69288200,1216
1655535600000,2022-06-18 07:00:00,ETH/BRL,5295.66000000,5351.12000000,5140.54000000,5215.64000000,944.40360000,4940160.16390820,2270
1655532000000,2022-06-18 06:00:00,ETH/BRL,5579.00000000,5582.05000000,5204.19000000,5294.05000000,483.92340000,2578469.31387300,1430
1655528400000,2022-06-18 05:00:00,ETH/BRL,5591.50000000,5604.79000000,5565.18000000,5577.00000000,13.52530000,75404.32292400,60
1655524800000,2022-06-18 04:00:00,ETH/BRL,5586.96000000,5591.50000000,5565.41000000,5591.50000000,19.61440000,109513.74343000,83
1655521200000,2022-06-18 03:00:00,ETH/BRL,5605.00000000,5607.93000000,5570.23000000,5588.56000000,18.70260000,104468.05355100,104
1655517600000,2022-06-18 02:00:00,ETH/BRL,5566.84000000,5606.87000000,5553.00000000,5601.81000000,72.18410000,402475.70477900,233
1655514000000,2022-06-18 01:00:00,ETH/BRL,5640.44000000,5652.22000000,5561.54000000,5571.89000000,111.42670000,623463.53465200,297
1655510400000,2022-06-18 00:00:00,ETH/BRL,5626.85000000,5677.06000000,5606.92000000,5625.81000000,140.76380000,795911.30292500,415
1655506800000,2022-06-17 23:00:00,ETH/BRL,5604.74000000,5660.00000000,5604.74000000,5626.05000000,53.57040000,301843.19215600,215
1655503200000,2022-06-17 22:00:00,ETH/BRL,5609.62000000,5632.77000000,5564.95000000,5611.82000000,90.29100000,505931.96426800,261
1655499600000,2022-06-17 21:00:00,ETH/BRL,5663.95000000,5693.85000000,5600.00000000,5604.39000000,69.65050000,394005.47112500,243
1655496000000,2022-06-17 20:00:00,ETH/BRL,5581.83000000,5674.53000000,5578.94000000,5660.32000000,157.01380000,885119.13505200,425
1655492400000,2022-06-17 19:00:00,ETH/BRL,5577.03000000,5588.25000000,5542.10000000,5578.57000000,121.60860000,676447.99144900,327
1655488800000,2022-06-17 18:00:00,ETH/BRL,5559.71000000,5585.29000000,5542.82000000,5568.90000000,138.73590000,771564.81667500,403
1655485200000,2022-06-17 17:00:00,ETH/BRL,5542.04000000,5584.36000000,5523.08000000,5561.01000000,172.52590000,959093.99536100,477
1655481600000,2022-06-17 16:00:00,ETH/BRL,5591.14000000,5631.51000000,5521.29000000,5547.04000000,275.98410000,1540358.99843800,636
1655478000000,2022-06-17 15:00:00,ETH/BRL,5537.06000000,5604.91000000,5527.61000000,5590.06000000,326.56830000,1817395.62566200,720
1655474400000,2022-06-17 14:00:00,ETH/BRL,5635.22000000,5635.37000000,5489.00000000,5533.13000000,412.96270000,2290973.40929600,990
1655470800000,2022-06-17 13:00:00,ETH/BRL,5533.48000000,5659.70000000,5494.45000000,5635.59000000,541.60330000,3024935.19529200,1150
1655467200000,2022-06-17 12:00:00,ETH/BRL,5593.88000000,5681.50000000,5515.59000000,5533.50000000,426.98270000,2390501.01186600,1097
1655463600000,2022-06-17 11:00:00,ETH/BRL,5653.14000000,5682.30000000,5588.53000000,5598.12000000,142.48310000,802864.81231700,413
1655460000000,2022-06-17 10:00:00,ETH/BRL,5591.70000000,5651.07000000,5575.25000000,5651.06000000,155.01110000,869422.29793400,388
1655456400000,2022-06-17 09:00:00,ETH/BRL,5611.46000000,5642.21000000,5566.09000000,5598.84000000,127.69370000,715444.22366700,333
1655452800000,2022-06-17 08:00:00,ETH/BRL,5623.74000000,5693.37000000,5602.60000000,5608.84000000,190.43030000,1073418.71305800,377
1655449200000,2022-06-17 07:00:00,ETH/BRL,5655.58000000,5716.84000000,5605.64000000,5622.53000000,187.65060000,1062955.73581600,433
1655445600000,2022-06-17 06:00:00,ETH/BRL,5637.20000000,5675.29000000,5576.60000000,5663.74000000,63.99310000,359850.28709600,187
1655442000000,2022-06-17 05:00:00,ETH/BRL,5567.72000000,5683.91000000,5555.79000000,5632.96000000,115.65780000,650420.44700000,334
1655438400000,2022-06-17 04:00:00,ETH/BRL,5495.34000000,5592.42000000,5475.59000000,5571.73000000,176.18380000,977157.13275100,370
1655434800000,2022-06-17 03:00:00,ETH/BRL,5577.24000000,5635.33000000,5483.28000000,5494.47000000,219.45070000,1221940.42693400,481
1655431200000,2022-06-17 02:00:00,ETH/BRL,5689.18000000,5726.00000000,5565.49000000,5577.39000000,324.73270000,1829299.59840000,824
1655427600000,2022-06-17 01:00:00,ETH/BRL,5468.10000000,5711.59000000,5468.10000000,5683.47000000,515.70370000,2877637.53023100,1222
1655424000000,2022-06-17 00:00:00,ETH/BRL,5483.46000000,5577.79000000,5401.74000000,5473.11000000,403.47240000,2211870.40707700,1040
1655420400000,2022-06-16 23:00:00,ETH/BRL,5489.40000000,5512.46000000,5406.16000000,5485.83000000,400.84370000,2188479.00411900,1158
1655416800000,2022-06-16 22:00:00,ETH/BRL,5649.36000000,5654.00000000,5476.55000000,5482.92000000,459.41540000,2565243.21748600,1180
1655413200000,2022-06-16 21:00:00,ETH/BRL,5642.03000000,5739.95000000,5634.27000000,5652.29000000,151.78290000,861337.59557300,509
1655409600000,2022-06-16 20:00:00,ETH/BRL,5619.87000000,5713.50000000,5560.01000000,5639.11000000,357.57660000,2018927.73590200,919
1655406000000,2022-06-16 19:00:00,ETH/BRL,5672.97000000,5723.14000000,5602.38000000,5621.14000000,326.34610000,1848626.24615700,828
1655402400000,2022-06-16 18:00:00,ETH/BRL,5682.38000000,5699.61000000,5618.00000000,5690.25000000,268.93420000,1522694.32003400,792
1655398800000,2022-06-16 17:00:00,ETH/BRL,5762.84000000,5785.70000000,5666.77000000,5670.41000000,233.72780000,1340642.71496700,727
1655395200000,2022-06-16 16:00:00,ETH/BRL,5699.57000000,5795.30000000,5617.23000000,5762.06000000,367.02630000,2096351.02526400,930
1655391600000,2022-06-16 15:00:00,ETH/BRL,5627.47000000,5777.28000000,5627.08000000,5699.64000000,338.58290000,1934511.88990700,1018
1655388000000,2022-06-16 14:00:00,ETH/BRL,5621.21000000,5719.15000000,5554.19000000,5639.47000000,506.79640000,2855000.38462700,1330
1655384400000,2022-06-16 13:00:00,ETH/BRL,5725.00000000,5783.87000000,5576.36000000,5632.39000000,652.15740000,3718604.11228800,1447
1655380800000,2022-06-16 12:00:00,ETH/BRL,5680.84000000,5895.35000000,5642.81000000,5730.02000000,536.50970000,3087295.78203800,1231
1655377200000,2022-06-16 11:00:00,ETH/BRL,5731.60000000,5755.31000000,5624.56000000,5689.29000000,323.61230000,1845156.89162400,809
