https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CRPT,Volume USDT
1644192000,2022-02-07 00:00:00,CRPT/USDT,0.34033,0.39744,0.33907,0.36822,2921192.46461565,1063772.1058220429755
1644105600,2022-02-06 00:00:00,CRPT/USDT,0.30439,0.37,0.28705,0.34033,3387857.22726704,1094187.6223919348457
1644019200,2022-02-05 00:00:00,CRPT/USDT,0.26303,0.3479,0.26045,0.30509,4475396.14245563,1376655.6720302534302
1643932800,2022-02-04 00:00:00,CRPT/USDT,0.26269,0.315,0.255,0.2631,3396223.10319511,942073.5431898657583
1643846400,2022-02-03 00:00:00,CRPT/USDT,0.22758,0.28474,0.2229,0.2625,3154770.4482566,781192.8018937850152
1643760000,2022-02-02 00:00:00,CRPT/USDT,0.26995,0.27049,0.2,0.22741,4751660.93961844,1113184.8271159456674
1643673600,2022-02-01 00:00:00,CRPT/USDT,0.26676,0.299,0.26026,0.26982,3033552.38573706,840605.8891075451486
1643587200,2022-01-31 00:00:00,CRPT/USDT,0.27833,0.322,0.253,0.26739,5233599.16232078,1449685.3227557149319
1643500800,2022-01-30 00:00:00,CRPT/USDT,0.25475,0.318,0.25305,0.27907,6829217.87955475,1962529.9039206106359
1643414400,2022-01-29 00:00:00,CRPT/USDT,0.24309,0.2712,0.2242,0.25503,3838265.91773916,939585.4328660564367
1643328000,2022-01-28 00:00:00,CRPT/USDT,0.2262,0.2462,0.1942,0.24273,7251210.79667558,1568082.1102635009487
1643241600,2022-01-27 00:00:00,CRPT/USDT,0.16318,0.28,0.16107,0.22631,19338646.7937303,4516927.4448016752189
1643155200,2022-01-26 00:00:00,CRPT/USDT,0.11249,0.19254,0.11135,0.16356,14661278.21280329,2312781.489077125364
1643068800,2022-01-25 00:00:00,CRPT/USDT,0.1109,0.11339,0.10742,0.11253,5786176.7894167,639387.9676755164025
1642982400,2022-01-24 00:00:00,CRPT/USDT,0.11308,0.118,0.099,0.11064,4748316.63909673,505840.4816551511977
1642896000,2022-01-23 00:00:00,CRPT/USDT,0.10702,0.12,0.10414,0.11287,752450.91832861,85525.6861068612982
1642809600,2022-01-22 00:00:00,CRPT/USDT,0.10586,0.11715,0.10101,0.107,1239172.87666711,133840.1708884700984
1642723200,2022-01-21 00:00:00,CRPT/USDT,0.12705,0.13257,0.10356,0.10545,1465634.41585051,177745.7400005937028
1642636800,2022-01-20 00:00:00,CRPT/USDT,0.15045,0.15281,0.12588,0.12688,6842424.79317514,988366.1919160387104
1642550400,2022-01-19 00:00:00,CRPT/USDT,0.15803,0.16145,0.1475,0.15078,10723869.7256637,1646142.9579766866109
1642464000,2022-01-18 00:00:00,CRPT/USDT,0.14848,0.1604,0.14142,0.15803,11288217.57222013,1664356.4927711791011
1642377600,2022-01-17 00:00:00,CRPT/USDT,0.152,0.15238,0.145,0.14848,8831371.49595029,1289681.5886673463141
1642291200,2022-01-16 00:00:00,CRPT/USDT,0.16107,0.16109,0.15124,0.15197,4166800.66534128,646767.2808285637883
1642204800,2022-01-15 00:00:00,CRPT/USDT,0.15806,0.18266,0.1557,0.16107,6699292.83365487,1120279.9748326694139
1642118400,2022-01-14 00:00:00,CRPT/USDT,0.16502,0.22999,0.1563,0.15863,23637488.07697072,4502058.9780315477267
1642032000,2022-01-13 00:00:00,CRPT/USDT,0.12739,0.182,0.12563,0.16507,22085769.43721114,3161313.9450147308384
1641945600,2022-01-12 00:00:00,CRPT/USDT,0.13784,0.14,0.12169,0.1271,15755941.3149505,2041130.1202039184428
1641859200,2022-01-11 00:00:00,CRPT/USDT,0.11014,0.159,0.10769,0.13767,27793694.72355719,3633302.2665446729538
1641772800,2022-01-10 00:00:00,CRPT/USDT,0.10177,0.11981,0.09817,0.11015,19162766.64640205,1970480.5729998858916
1641686400,2022-01-09 00:00:00,CRPT/USDT,0.10144,0.10752,0.10034,0.1019,14323422.45839597,1486203.7237651925449
1641600000,2022-01-08 00:00:00,CRPT/USDT,0.1087,0.11305,0.09951,0.10113,12826424.34777006,1375668.1670532167004
1641513600,2022-01-07 00:00:00,CRPT/USDT,0.1172,0.1173,0.1051,0.10865,11164046.55827628,1220896.0642227299883
1641427200,2022-01-06 00:00:00,CRPT/USDT,0.11894,0.12227,0.11563,0.11723,10771445.24075228,1269399.9082177712137
1641340800,2022-01-05 00:00:00,CRPT/USDT,0.12797,0.1359,0.11621,0.11884,12340198.12404185,1590714.0331112814127
1641254400,2022-01-04 00:00:00,CRPT/USDT,0.1162,0.13509,0.11312,0.12775,12889506.52409727,1607386.1712773923461
1641168000,2022-01-03 00:00:00,CRPT/USDT,0.12094,0.12215,0.11238,0.11613,11746548.5294527,1394876.1072303778501
1641081600,2022-01-02 00:00:00,CRPT/USDT,0.12218,0.13381,0.1185,0.12073,11614052.5773744,1410369.5394359217721
1640995200,2022-01-01 00:00:00,CRPT/USDT,0.12371,0.1242,0.11939,0.12237,11411055.92651613,1389769.288341818173
1640908800,2021-12-31 00:00:00,CRPT/USDT,0.12658,0.13674,0.12168,0.12377,12662837.28927062,1619586.8380461018755
1640822400,2021-12-30 00:00:00,CRPT/USDT,0.116,0.13425,0.114,0.12672,16255103.85196079,1954691.629814016965
1640736000,2021-12-29 00:00:00,CRPT/USDT,0.12508,0.12538,0.11534,0.1157,18720691.44955563,2275391.4093034353709
1640649600,2021-12-28 00:00:00,CRPT/USDT,0.13606,0.14347,0.12381,0.12511,13504718.69408839,1779890.2818685845662
