https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNT,Volume USDT
1643414400,2022-01-29 00:00:00,BNT/USDT,2.4049,2.4916,2.3661,2.4282,4789.58103656,11685.962086192882
1643328000,2022-01-28 00:00:00,BNT/USDT,2.3119,2.4052,2.2497,2.4051,7581.52289182,17533.286107084827
1643241600,2022-01-27 00:00:00,BNT/USDT,2.3289,2.545,2.22,2.3074,29364.89762128,70250.862720764478
1643155200,2022-01-26 00:00:00,BNT/USDT,2.3249,2.5044,2.2605,2.3281,5332.50746538,12613.925354069149
1643068800,2022-01-25 00:00:00,BNT/USDT,2.3289,2.3701,2.23,2.337,9491.99378642,21678.274794099731
1642982400,2022-01-24 00:00:00,BNT/USDT,2.4054,2.4054,2.0801,2.3288,11335.64648248,25261.745183049412
1642896000,2022-01-23 00:00:00,BNT/USDT,2.301,2.4228,2.1392,2.4,15223.01857307,35164.615273538829
1642809600,2022-01-22 00:00:00,BNT/USDT,2.4779,2.5011,2.175,2.315,24926.49771723,58386.699664351696
1642723200,2022-01-21 00:00:00,BNT/USDT,2.7895,2.8407,2.4128,2.455,17527.40049627,46162.075051245479
1642636800,2022-01-20 00:00:00,BNT/USDT,2.9073,3.058,2.7892,2.7892,8819.97184243,25680.274689227381
1642550400,2022-01-19 00:00:00,BNT/USDT,3.0067,3.0284,2.8823,2.9073,8156.04319898,23936.91262259871
1642464000,2022-01-18 00:00:00,BNT/USDT,3.0684,3.0952,2.9316,3.0068,4917.82983946,14843.815682055978
1642377600,2022-01-17 00:00:00,BNT/USDT,3.1977,3.1977,3.0166,3.061,2851.59413279,8837.457288100197
1642291200,2022-01-16 00:00:00,BNT/USDT,3.1897,3.2469,3.1517,3.1977,3334.72062313,10711.655153177902
1642204800,2022-01-15 00:00:00,BNT/USDT,3.1872,3.2435,3.1548,3.1897,3033.6095013,9700.23867775097
1642118400,2022-01-14 00:00:00,BNT/USDT,3.1302,3.203,3.0629,3.1998,3129.88666549,9890.739758698745
1642032000,2022-01-13 00:00:00,BNT/USDT,3.2681,3.3765,3.1175,3.137,8971.10002374,29095.811881480997
1641945600,2022-01-12 00:00:00,BNT/USDT,3.2025,3.3038,3.1563,3.2681,11211.43137611,36179.325104402062
1641859200,2022-01-11 00:00:00,BNT/USDT,3.1258,3.2144,3.0723,3.192,2076.92116213,6525.134762279541
1641772800,2022-01-10 00:00:00,BNT/USDT,3.1507,3.1978,2.9628,3.1251,3688.32833509,11434.584026901788
1641686400,2022-01-09 00:00:00,BNT/USDT,3.0562,3.2499,3.043,3.1554,4438.34245842,13950.757777797499
1641600000,2022-01-08 00:00:00,BNT/USDT,3.1116,3.1701,2.942,3.0568,10147.32076393,30673.298950746483
1641513600,2022-01-07 00:00:00,BNT/USDT,3.2275,3.2275,3.0024,3.1235,8881.66716176,27628.396178623358
1641427200,2022-01-06 00:00:00,BNT/USDT,3.2799,3.3092,3.1001,3.2349,5833.33127883,18565.322002501419
1641340800,2022-01-05 00:00:00,BNT/USDT,3.3925,3.5569,3.1343,3.2799,15411.40558547,52675.453075852989
1641254400,2022-01-04 00:00:00,BNT/USDT,3.4172,3.523,3.3631,3.3925,9510.14580223,32721.182792362756
1641168000,2022-01-03 00:00:00,BNT/USDT,3.3937,3.4613,3.3382,3.4283,9430.04641376,31985.268062445483
1641081600,2022-01-02 00:00:00,BNT/USDT,3.3405,3.4214,3.3051,3.3963,8803.255911,29581.256175477177
1640995200,2022-01-01 00:00:00,BNT/USDT,3.2138,3.34,3.08,3.34,11843.69597874,38233.384172331277
1640908800,2021-12-31 00:00:00,BNT/USDT,3.2641,3.3905,3.1443,3.2188,11722.97799406,38175.971120689831
1640822400,2021-12-30 00:00:00,BNT/USDT,3.2022,3.3229,3.0688,3.2671,11293.83945634,36402.730868940555
1640736000,2021-12-29 00:00:00,BNT/USDT,3.3412,3.4358,2.9412,3.2076,17833.82622995,58010.410603050572
1640649600,2021-12-28 00:00:00,BNT/USDT,3.5813,3.8239,3.1541,3.3589,35128.19952362,122599.311327526595
