https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KDA,Volume USDT
1656673200,2022-07-01 11:00:00,KDA/USDT,1.5072,1.5189,1.5002,1.5165,33540.9976175,50754.141934274406
1656669600,2022-07-01 10:00:00,KDA/USDT,1.5258,1.5339,1.5016,1.5071,63943.77855561,97038.903001443193
1656666000,2022-07-01 09:00:00,KDA/USDT,1.5196,1.5389,1.5146,1.5256,142224.84100229,217593.550595080009
1656662400,2022-07-01 08:00:00,KDA/USDT,1.5294,1.5394,1.5123,1.5196,61558.81214116,93888.758318686704
1656658800,2022-07-01 07:00:00,KDA/USDT,1.522,1.5387,1.5051,1.5297,77304.34011057,117409.935620265948
1656655200,2022-07-01 06:00:00,KDA/USDT,1.5176,1.5475,1.5146,1.5234,47459.33374874,72287.941329738833
1656651600,2022-07-01 05:00:00,KDA/USDT,1.5132,1.5313,1.5101,1.5166,53082.51430015,80595.913332070665
1656648000,2022-07-01 04:00:00,KDA/USDT,1.5219,1.5402,1.5068,1.513,111098.05118509,169249.136767089156
1656644400,2022-07-01 03:00:00,KDA/USDT,1.5741,1.5745,1.5196,1.521,132798.51668073,204906.993457352625
1656640800,2022-07-01 02:00:00,KDA/USDT,1.5687,1.5872,1.5663,1.5739,67850.70545018,106998.369400760981
1656637200,2022-07-01 01:00:00,KDA/USDT,1.5667,1.581,1.5596,1.5684,120218.40012103,188894.825812766457
1656633600,2022-07-01 00:00:00,KDA/USDT,1.5389,1.5866,1.5262,1.5653,322875.50816088,502285.960419786909
1656630000,2022-06-30 23:00:00,KDA/USDT,1.5038,1.541,1.4992,1.5389,64765.15973249,98462.871764805843
1656626400,2022-06-30 22:00:00,KDA/USDT,1.4979,1.51,1.4938,1.5039,45827.53091538,68913.575000063415
1656622800,2022-06-30 21:00:00,KDA/USDT,1.4889,1.4991,1.4847,1.4957,50664.19313385,75692.488286004655
1656619200,2022-06-30 20:00:00,KDA/USDT,1.5081,1.5112,1.48,1.4887,127345.15142113,190105.138817812891
1656615600,2022-06-30 19:00:00,KDA/USDT,1.5035,1.5131,1.5,1.5071,136319.37396943,205136.249616175323
1656612000,2022-06-30 18:00:00,KDA/USDT,1.5204,1.5222,1.501,1.5035,84281.53417796,127263.903758641025
1656608400,2022-06-30 17:00:00,KDA/USDT,1.5342,1.5399,1.5,1.5204,306676.33809769,463527.500140033233
1656604800,2022-06-30 16:00:00,KDA/USDT,1.5333,1.551,1.5223,1.5341,44777.26620591,68855.478834998959
1656601200,2022-06-30 15:00:00,KDA/USDT,1.5318,1.553,1.5232,1.5341,70978.74910998,109127.091108860608
1656597600,2022-06-30 14:00:00,KDA/USDT,1.514,1.5387,1.513,1.5331,69322.53919495,105823.640594665164
1656594000,2022-06-30 13:00:00,KDA/USDT,1.5472,1.5533,1.5011,1.5153,179571.94556924,274966.940737482914
1656590400,2022-06-30 12:00:00,KDA/USDT,1.5136,1.554,1.5096,1.5471,94960.97890993,145345.657325265465
1656586800,2022-06-30 11:00:00,KDA/USDT,1.5239,1.525,1.5051,1.5137,51945.23571954,78542.13938302418
1656583200,2022-06-30 10:00:00,KDA/USDT,1.5332,1.5353,1.5121,1.5245,72100.21076114,109945.885767077671
1656579600,2022-06-30 09:00:00,KDA/USDT,1.5044,1.5385,1.5,1.5321,171188.64880278,258241.335623202292
1656576000,2022-06-30 08:00:00,KDA/USDT,1.5167,1.5175,1.5022,1.5058,48408.91357074,72995.855760576167
1656572400,2022-06-30 07:00:00,KDA/USDT,1.515,1.5196,1.5061,1.5173,93487.95655516,141480.38209970785
1656568800,2022-06-30 06:00:00,KDA/USDT,1.5427,1.5429,1.511,1.5152,118889.47217583,181288.346417472136
1656565200,2022-06-30 05:00:00,KDA/USDT,1.5417,1.5497,1.533,1.5441,34760.71008588,53546.461483118802
1656561600,2022-06-30 04:00:00,KDA/USDT,1.5497,1.5517,1.5383,1.5419,31724.9261722,48953.55957478449
1656558000,2022-06-30 03:00:00,KDA/USDT,1.555,1.5554,1.5425,1.5499,21095.60723687,32678.623316607769
1656554400,2022-06-30 02:00:00,KDA/USDT,1.536,1.5598,1.5318,1.5546,46767.6405711,72256.234493776774
1656550800,2022-06-30 01:00:00,KDA/USDT,1.5419,1.5519,1.531,1.5363,57768.63483943,88878.467864140306
1656547200,2022-06-30 00:00:00,KDA/USDT,1.5596,1.5677,1.54,1.5411,57571.76590845,89583.799071053944
1656543600,2022-06-29 23:00:00,KDA/USDT,1.5684,1.5703,1.5458,1.5606,63857.74064534,99279.889431518169
1656540000,2022-06-29 22:00:00,KDA/USDT,1.573,1.5808,1.56,1.5688,34220.45702983,53582.491070809753
1656536400,2022-06-29 21:00:00,KDA/USDT,1.5807,1.5976,1.5682,1.5716,88730.66957615,140579.472427304892
1656532800,2022-06-29 20:00:00,KDA/USDT,1.5858,1.6078,1.5686,1.5798,79193.59928462,125722.670421463728
1656529200,2022-06-29 19:00:00,KDA/USDT,1.5588,1.587,1.552,1.5851,54117.83613404,85042.811799313227
1656525600,2022-06-29 18:00:00,KDA/USDT,1.5631,1.5713,1.5575,1.5592,28072.28411226,43957.23884251247
1656522000,2022-06-29 17:00:00,KDA/USDT,1.5527,1.5639,1.5394,1.5639,73168.74205662,113281.851399599972
1656518400,2022-06-29 16:00:00,KDA/USDT,1.5781,1.5817,1.5472,1.5524,102100.39624809,159684.323322735123
1656514800,2022-06-29 15:00:00,KDA/USDT,1.5815,1.5833,1.5643,1.5781,36147.31879808,56920.581893953662
1656511200,2022-06-29 14:00:00,KDA/USDT,1.5575,1.5848,1.5548,1.5837,80984.48184834,127552.345531792864
1656507600,2022-06-29 13:00:00,KDA/USDT,1.5489,1.5632,1.54,1.5575,69073.10076726,107348.170751237208
1656504000,2022-06-29 12:00:00,KDA/USDT,1.5668,1.5813,1.546,1.5484,60376.22306334,94317.492536789338
1656500400,2022-06-29 11:00:00,KDA/USDT,1.5663,1.5705,1.539,1.5667,117371.00897898,182129.738853409274
1656496800,2022-06-29 10:00:00,KDA/USDT,1.5748,1.5805,1.5619,1.568,41347.86050394,64898.615432666197
1656493200,2022-06-29 09:00:00,KDA/USDT,1.5734,1.5901,1.5658,1.5735,72334.38134045,114133.641511613368
1656489600,2022-06-29 08:00:00,KDA/USDT,1.5969,1.62,1.5701,1.571,91009.86017846,145147.758268692193
1656486000,2022-06-29 07:00:00,KDA/USDT,1.5642,1.6,1.5612,1.5956,64483.0944044,102209.004112140786
1656482400,2022-06-29 06:00:00,KDA/USDT,1.5906,1.5906,1.5601,1.5671,99974.01072909,157299.271967594215
1656478800,2022-06-29 05:00:00,KDA/USDT,1.5949,1.6065,1.5857,1.5892,88085.15726407,140555.016628680062
1656475200,2022-06-29 04:00:00,KDA/USDT,1.5925,1.5969,1.5801,1.5935,141612.49720276,225014.323370506725
1656471600,2022-06-29 03:00:00,KDA/USDT,1.6146,1.6231,1.5916,1.5923,64967.07590574,104318.98488120328
1656468000,2022-06-29 02:00:00,KDA/USDT,1.6159,1.6237,1.6071,1.6127,24651.18707019,39828.413959338648
1656464400,2022-06-29 01:00:00,KDA/USDT,1.6106,1.6249,1.604,1.6156,28272.56552718,45711.376446901905
1656460800,2022-06-29 00:00:00,KDA/USDT,1.6059,1.6212,1.5953,1.6101,81548.59667413,131188.810096214311
1656457200,2022-06-28 23:00:00,KDA/USDT,1.6163,1.6164,1.5902,1.6045,98987.31073889,158546.892812223504
1656453600,2022-06-28 22:00:00,KDA/USDT,1.6404,1.6431,1.6099,1.6132,78406.2740907,127125.01972925877
1656450000,2022-06-28 21:00:00,KDA/USDT,1.6342,1.644,1.6323,1.6404,25839.86269155,42340.447531132097
1656446400,2022-06-28 20:00:00,KDA/USDT,1.6288,1.6375,1.6204,1.6342,40343.33720837,65787.116853171395
1656442800,2022-06-28 19:00:00,KDA/USDT,1.6279,1.6334,1.6212,1.6283,33783.25818558,54984.568549165225
1656439200,2022-06-28 18:00:00,KDA/USDT,1.6364,1.6385,1.6006,1.6289,114111.3297423,184743.426928516178
1656435600,2022-06-28 17:00:00,KDA/USDT,1.6564,1.6616,1.632,1.638,55792.96640988,91812.916538434256
1656432000,2022-06-28 16:00:00,KDA/USDT,1.6386,1.662,1.6325,1.6561,56318.5712758,92744.231986254414
1656428400,2022-06-28 15:00:00,KDA/USDT,1.6599,1.6628,1.6264,1.6371,114201.5178939,187633.475181716999
1656424800,2022-06-28 14:00:00,KDA/USDT,1.6882,1.6954,1.6412,1.6624,121498.85479521,202162.705980645319
1656421200,2022-06-28 13:00:00,KDA/USDT,1.6667,1.6906,1.6529,1.6893,79274.97342599,132591.33102795415
1656417600,2022-06-28 12:00:00,KDA/USDT,1.6643,1.6919,1.6627,1.6667,101013.88491788,169609.448118275106
1656414000,2022-06-28 11:00:00,KDA/USDT,1.6523,1.672,1.6447,1.6625,34866.4416474,57862.408846733808
1656410400,2022-06-28 10:00:00,KDA/USDT,1.6726,1.6727,1.6468,1.6522,80396.96933084,133134.321470264121
1656406800,2022-06-28 09:00:00,KDA/USDT,1.6908,1.6986,1.6679,1.6711,55908.30331747,94281.297609440592
1656403200,2022-06-28 08:00:00,KDA/USDT,1.6632,1.6934,1.6512,1.69,68760.09151231,115027.121024843255
1656399600,2022-06-28 07:00:00,KDA/USDT,1.6581,1.6727,1.6577,1.6628,45242.5254995,75290.74764369668
1656396000,2022-06-28 06:00:00,KDA/USDT,1.6446,1.6622,1.6446,1.6579,67717.50672822,112153.195282597361
1656392400,2022-06-28 05:00:00,KDA/USDT,1.6549,1.6556,1.643,1.6447,31536.56791864,52017.928627927415
1656388800,2022-06-28 04:00:00,KDA/USDT,1.6457,1.664,1.6328,1.6533,41941.80329706,68983.077901695849
1656385200,2022-06-28 03:00:00,KDA/USDT,1.6341,1.6457,1.6324,1.6453,22962.58374653,37639.725409298223
1656381600,2022-06-28 02:00:00,KDA/USDT,1.6278,1.6391,1.6185,1.6326,65611.01904329,106766.267383494394
1656378000,2022-06-28 01:00:00,KDA/USDT,1.6489,1.6568,1.6234,1.628,51283.00362229,84007.238937920346
1656374400,2022-06-28 00:00:00,KDA/USDT,1.6588,1.6736,1.6335,1.6486,71441.46941083,118218.205706847462
1656370800,2022-06-27 23:00:00,KDA/USDT,1.665,1.675,1.6537,1.6577,33872.67876844,56340.925675438982
1656367200,2022-06-27 22:00:00,KDA/USDT,1.6603,1.6836,1.6558,1.6639,46387.83910198,77492.237500762906
1656363600,2022-06-27 21:00:00,KDA/USDT,1.6729,1.6742,1.6551,1.6599,34128.66745292,56743.859582598869
1656360000,2022-06-27 20:00:00,KDA/USDT,1.6717,1.6968,1.6677,1.6728,60781.23957524,102264.203000424202
1656356400,2022-06-27 19:00:00,KDA/USDT,1.6615,1.6727,1.653,1.671,34062.92527914,56642.324731992011
1656352800,2022-06-27 18:00:00,KDA/USDT,1.6418,1.6657,1.6212,1.6626,122833.39060116,202571.764539208587
1656349200,2022-06-27 17:00:00,KDA/USDT,1.6471,1.6514,1.6373,1.6434,76269.00905,125500.258444814473
1656345600,2022-06-27 16:00:00,KDA/USDT,1.6562,1.6562,1.635,1.6448,63631.5092694,104711.496094908532
1656342000,2022-06-27 15:00:00,KDA/USDT,1.646,1.6655,1.6327,1.6558,124189.06392231,204528.295106333078
1656338400,2022-06-27 14:00:00,KDA/USDT,1.6384,1.6818,1.63,1.6459,269939.03675405,442972.263624434921
1656334800,2022-06-27 13:00:00,KDA/USDT,1.6979,1.7119,1.633,1.638,249528.74178495,415040.409871140505
1656331200,2022-06-27 12:00:00,KDA/USDT,1.7095,1.7127,1.6872,1.6977,90887.86430871,154466.599914026011
1656327600,2022-06-27 11:00:00,KDA/USDT,1.7238,1.7254,1.7053,1.7088,61321.22383693,105009.530615151133
1656324000,2022-06-27 10:00:00,KDA/USDT,1.7317,1.7327,1.7181,1.7231,34692.11547676,59775.752381044613
1656320400,2022-06-27 09:00:00,KDA/USDT,1.7276,1.7383,1.7274,1.7328,63785.25913075,110513.166004260381
1656316800,2022-06-27 08:00:00,KDA/USDT,1.7152,1.7276,1.7086,1.7276,43412.15795371,74550.528081246762
1656313200,2022-06-27 07:00:00,KDA/USDT,1.7,1.7241,1.6999,1.7152,64635.4206722,110829.351418541336
1656309600,2022-06-27 06:00:00,KDA/USDT,1.6881,1.7023,1.6808,1.6999,50255.18867835,85036.404193394481
1656306000,2022-06-27 05:00:00,KDA/USDT,1.7023,1.7049,1.683,1.6883,32221.3506144,54572.116350919067
1656302400,2022-06-27 04:00:00,KDA/USDT,1.693,1.703,1.6883,1.7004,28187.82240014,47806.164475985898
1656298800,2022-06-27 03:00:00,KDA/USDT,1.7035,1.7107,1.686,1.6925,47212.04113169,80362.873467489819
1656295200,2022-06-27 02:00:00,KDA/USDT,1.6937,1.7101,1.6904,1.7036,39747.50347397,67560.441011671024
1656291600,2022-06-27 01:00:00,KDA/USDT,1.6815,1.696,1.6688,1.6929,70155.52883113,118334.693342156887
1656288000,2022-06-27 00:00:00,KDA/USDT,1.6688,1.6884,1.663,1.6809,76845.69216378,128885.18468281597
1656284400,2022-06-26 23:00:00,KDA/USDT,1.6922,1.7103,1.6683,1.6685,148090.02576774,251577.017901470364
1656280800,2022-06-26 22:00:00,KDA/USDT,1.7719,1.7723,1.6636,1.6922,410539.20725311,698178.868667196997
1656277200,2022-06-26 21:00:00,KDA/USDT,1.7633,1.7744,1.7566,1.7716,61593.7957721,108676.248343310824
1656273600,2022-06-26 20:00:00,KDA/USDT,1.756,1.764,1.7501,1.7634,44699.40522869,78650.973769897209
1656270000,2022-06-26 19:00:00,KDA/USDT,1.7424,1.7584,1.7403,1.7561,36842.48162194,64494.123229379773
1656266400,2022-06-26 18:00:00,KDA/USDT,1.7385,1.7489,1.7251,1.7418,66426.71922401,115288.928276930077
1656262800,2022-06-26 17:00:00,KDA/USDT,1.7547,1.7615,1.7301,1.7397,93592.26375644,162996.981658300626
1656259200,2022-06-26 16:00:00,KDA/USDT,1.7743,1.7746,1.7521,1.7521,39584.75478548,69808.875677815282
1656255600,2022-06-26 15:00:00,KDA/USDT,1.7907,1.7935,1.751,1.7743,108554.19698164,191835.246058000117
1656252000,2022-06-26 14:00:00,KDA/USDT,1.8017,1.8042,1.7799,1.791,170911.63427333,306246.318472931358
1656248400,2022-06-26 13:00:00,KDA/USDT,1.8278,1.8298,1.7902,1.8015,124733.42325738,224907.545316516245
1656244800,2022-06-26 12:00:00,KDA/USDT,1.8397,1.8588,1.8116,1.8297,242834.68197323,446780.274133551345
1656241200,2022-06-26 11:00:00,KDA/USDT,1.7927,1.85,1.7905,1.8382,172827.69639699,316251.606379877525
1656237600,2022-06-26 10:00:00,KDA/USDT,1.7817,1.7999,1.7788,1.7927,27542.25720146,49265.26749371918
1656234000,2022-06-26 09:00:00,KDA/USDT,1.7965,1.8,1.7788,1.7813,37562.9149355,67193.050774228329
1656230400,2022-06-26 08:00:00,KDA/USDT,1.7911,1.8018,1.7901,1.7951,27550.85509791,49490.805859986998
1656226800,2022-06-26 07:00:00,KDA/USDT,1.7924,1.7985,1.78,1.7893,94095.39526811,168485.770634730856
1656223200,2022-06-26 06:00:00,KDA/USDT,1.7899,1.7999,1.78,1.7908,103948.69245383,185966.345083583045
1656219600,2022-06-26 05:00:00,KDA/USDT,1.7636,1.794,1.7626,1.7887,116277.32707932,206923.109363223582
1656216000,2022-06-26 04:00:00,KDA/USDT,1.762,1.7678,1.7482,1.7637,45719.01950504,80428.7267411032
1656212400,2022-06-26 03:00:00,KDA/USDT,1.755,1.7649,1.754,1.762,13827.0218987,24315.161803680944
1656208800,2022-06-26 02:00:00,KDA/USDT,1.7807,1.7814,1.7452,1.7535,66575.72372253,117403.370732667452
1656205200,2022-06-26 01:00:00,KDA/USDT,1.7711,1.7873,1.7707,1.7832,66609.84676564,118517.596460862458
1656201600,2022-06-26 00:00:00,KDA/USDT,1.7677,1.7815,1.7637,1.7709,62074.11548528,109991.59511814894
1656198000,2022-06-25 23:00:00,KDA/USDT,1.7566,1.7727,1.7566,1.7679,35596.21753491,62769.661974632187
1656194400,2022-06-25 22:00:00,KDA/USDT,1.7699,1.7754,1.7539,1.7566,63088.51842651,111299.262287684636
1656190800,2022-06-25 21:00:00,KDA/USDT,1.741,1.79,1.7387,1.7699,57685.44447831,101751.423237802789
1656187200,2022-06-25 20:00:00,KDA/USDT,1.7341,1.7419,1.729,1.7394,24436.37606306,42380.797069506465
1656183600,2022-06-25 19:00:00,KDA/USDT,1.739,1.746,1.7256,1.7347,75776.8907258,131465.155700029972
1656180000,2022-06-25 18:00:00,KDA/USDT,1.7295,1.739,1.7247,1.7389,49802.13466422,86195.182998902385
1656176400,2022-06-25 17:00:00,KDA/USDT,1.7388,1.7481,1.7266,1.7308,66747.123156,115925.07369019588
1656172800,2022-06-25 16:00:00,KDA/USDT,1.7215,1.7436,1.7195,1.7393,91809.51609503,158960.358701915531
1656169200,2022-06-25 15:00:00,KDA/USDT,1.7318,1.742,1.7172,1.7196,88809.16449843,153379.432669115562
1656165600,2022-06-25 14:00:00,KDA/USDT,1.7295,1.7408,1.7201,1.7326,55909.20411082,96734.904396361566
1656162000,2022-06-25 13:00:00,KDA/USDT,1.7382,1.7541,1.721,1.7281,97090.20686483,168597.080786152684
1656158400,2022-06-25 12:00:00,KDA/USDT,1.775,1.777,1.7202,1.7384,155563.5380723,271302.368382932014
1656154800,2022-06-25 11:00:00,KDA/USDT,1.7972,1.8086,1.7684,1.773,103014.08770051,184499.528653062939
1656151200,2022-06-25 10:00:00,KDA/USDT,1.7889,1.7992,1.7833,1.796,57701.68692728,103403.180135255958
1656147600,2022-06-25 09:00:00,KDA/USDT,1.7801,1.84,1.7781,1.7916,130766.79341547,235841.105143395278
1656144000,2022-06-25 08:00:00,KDA/USDT,1.7915,1.7962,1.7681,1.7816,47966.57647835,85429.611988856367
1656140400,2022-06-25 07:00:00,KDA/USDT,1.7736,1.7999,1.7736,1.7915,119783.62256628,214177.96495212097
1656136800,2022-06-25 06:00:00,KDA/USDT,1.7563,1.7781,1.7529,1.7736,57126.17938302,100797.530494942535
1656133200,2022-06-25 05:00:00,KDA/USDT,1.7681,1.7843,1.7564,1.7564,78392.59778515,139178.313568736512
1656129600,2022-06-25 04:00:00,KDA/USDT,1.7422,1.7793,1.7363,1.7685,112054.25570692,197252.33336380019
1656126000,2022-06-25 03:00:00,KDA/USDT,1.7403,1.7478,1.7311,1.7428,68170.1170535,118559.837210225511
1656122400,2022-06-25 02:00:00,KDA/USDT,1.7585,1.7643,1.7361,1.7431,88537.82842256,155306.112458994433
1656118800,2022-06-25 01:00:00,KDA/USDT,1.7439,1.7642,1.7346,1.7602,89760.1709007,157417.783970471308
1656115200,2022-06-25 00:00:00,KDA/USDT,1.7578,1.7581,1.7337,1.743,129482.07155225,225937.735087598178
1656111600,2022-06-24 23:00:00,KDA/USDT,1.7679,1.7772,1.7507,1.7526,60837.56157455,107356.903160361375
1656108000,2022-06-24 22:00:00,KDA/USDT,1.7771,1.7912,1.7676,1.7677,73567.66728623,130972.128606286312
1656104400,2022-06-24 21:00:00,KDA/USDT,1.7545,1.7789,1.7532,1.7789,54453.49828985,96241.774535036484
1656100800,2022-06-24 20:00:00,KDA/USDT,1.7577,1.778,1.7462,1.7503,113814.32324105,200832.613387093595
1656097200,2022-06-24 19:00:00,KDA/USDT,1.7418,1.7625,1.7409,1.7578,57300.53704888,100456.764831679058
1656093600,2022-06-24 18:00:00,KDA/USDT,1.7199,1.7478,1.7192,1.745,67943.14688923,117950.407586368322
1656090000,2022-06-24 17:00:00,KDA/USDT,1.7221,1.746,1.7151,1.7228,154838.50339357,267928.402097231044
1656086400,2022-06-24 16:00:00,KDA/USDT,1.7299,1.7333,1.7113,1.7214,142538.54324585,245288.884804925903
1656082800,2022-06-24 15:00:00,KDA/USDT,1.7505,1.7517,1.7132,1.7298,107447.76034969,185749.895340223834
1656079200,2022-06-24 14:00:00,KDA/USDT,1.7499,1.82,1.7457,1.7489,186158.30948965,330300.552070752255
1656075600,2022-06-24 13:00:00,KDA/USDT,1.7688,1.7688,1.745,1.7488,206235.71840456,362282.123940970282
1656072000,2022-06-24 12:00:00,KDA/USDT,1.7384,1.8036,1.7306,1.7693,215334.24788622,382101.039700088946
1656068400,2022-06-24 11:00:00,KDA/USDT,1.7243,1.7586,1.7219,1.7375,89045.05475495,155185.581272839486
1656064800,2022-06-24 10:00:00,KDA/USDT,1.7134,1.7302,1.7099,1.7233,65373.42951588,112374.503020360131
1656061200,2022-06-24 09:00:00,KDA/USDT,1.7555,1.7677,1.7073,1.7131,114333.86893399,198270.29571853743
1656057600,2022-06-24 08:00:00,KDA/USDT,1.7457,1.7649,1.7395,1.7533,121232.44961168,212254.10569258974
1656054000,2022-06-24 07:00:00,KDA/USDT,1.6961,1.8009,1.686,1.7422,366041.17254149,641159.445247726749
1656050400,2022-06-24 06:00:00,KDA/USDT,1.7162,1.7162,1.69,1.695,103198.36747368,175916.255791759919
1656046800,2022-06-24 05:00:00,KDA/USDT,1.7222,1.737,1.7011,1.7162,109870.33401359,188282.864392885896
1656043200,2022-06-24 04:00:00,KDA/USDT,1.7264,1.7449,1.7,1.7219,109986.69072037,189514.668961767171
1656039600,2022-06-24 03:00:00,KDA/USDT,1.7443,1.7788,1.7143,1.7246,151206.53876614,263214.322007243928
1656036000,2022-06-24 02:00:00,KDA/USDT,1.7107,1.774,1.7054,1.7401,218478.99174275,380527.662752028682
1656032400,2022-06-24 01:00:00,KDA/USDT,1.7079,1.722,1.702,1.7106,66948.66187566,114641.829064315492
1656028800,2022-06-24 00:00:00,KDA/USDT,1.7027,1.7186,1.7,1.7079,65988.50652038,112751.802081237549
1656025200,2022-06-23 23:00:00,KDA/USDT,1.7032,1.7181,1.7007,1.7033,78264.5527516,133808.66723028486
1656021600,2022-06-23 22:00:00,KDA/USDT,1.6906,1.7325,1.6887,1.7049,133966.95048177,229506.396230052716
1656018000,2022-06-23 21:00:00,KDA/USDT,1.7152,1.7238,1.6907,1.6907,62064.13534242,105960.158958599317
1656014400,2022-06-23 20:00:00,KDA/USDT,1.7195,1.7284,1.7041,1.7121,81115.29144987,139126.395143345474
1656010800,2022-06-23 19:00:00,KDA/USDT,1.6762,1.73,1.6702,1.7179,295106.99667371,502207.798812600359
1656007200,2022-06-23 18:00:00,KDA/USDT,1.6619,1.6856,1.6544,1.6765,44147.47658331,73805.436166746988
1656003600,2022-06-23 17:00:00,KDA/USDT,1.6525,1.6687,1.6427,1.6625,70446.52366793,116619.3201147224
1656000000,2022-06-23 16:00:00,KDA/USDT,1.6504,1.6665,1.6423,1.6536,73082.10485118,120879.984362309876
1655996400,2022-06-23 15:00:00,KDA/USDT,1.6793,1.6809,1.6408,1.65,67837.12510078,112338.826776053332
1655992800,2022-06-23 14:00:00,KDA/USDT,1.6847,1.6854,1.6601,1.6768,103571.46757911,173285.660267227023
1655989200,2022-06-23 13:00:00,KDA/USDT,1.6823,1.694,1.6705,1.6847,78950.11696819,133087.230403541003
1655985600,2022-06-23 12:00:00,KDA/USDT,1.6764,1.7068,1.6732,1.6808,75054.20382297,127064.385806381589
1655982000,2022-06-23 11:00:00,KDA/USDT,1.6902,1.694,1.6676,1.6756,95584.75945419,160380.348914488474
1655978400,2022-06-23 10:00:00,KDA/USDT,1.6994,1.703,1.6831,1.6898,69873.45594072,118361.504254146582
1655974800,2022-06-23 09:00:00,KDA/USDT,1.697,1.7113,1.6842,1.6976,113792.82356336,193076.288245032595
1655971200,2022-06-23 08:00:00,KDA/USDT,1.6939,1.708,1.6851,1.6968,85527.85737812,145233.248224148341
1655967600,2022-06-23 07:00:00,KDA/USDT,1.6881,1.6999,1.6846,1.6939,49491.21912472,83732.455082658367
1655964000,2022-06-23 06:00:00,KDA/USDT,1.6739,1.6971,1.67,1.6896,195068.50893473,328648.107690525317
1655960400,2022-06-23 05:00:00,KDA/USDT,1.6871,1.694,1.666,1.6733,68116.55570978,114366.094220137684
1655956800,2022-06-23 04:00:00,KDA/USDT,1.6623,1.7015,1.6566,1.6869,101173.91009162,170465.102205760551
1655953200,2022-06-23 03:00:00,KDA/USDT,1.6658,1.6681,1.6579,1.6634,39575.38045209,65820.986704023214
1655949600,2022-06-23 02:00:00,KDA/USDT,1.6921,1.7021,1.6601,1.6658,197930.50352433,331425.582120490157
1655946000,2022-06-23 01:00:00,KDA/USDT,1.69,1.7072,1.6839,1.6927,98347.18121912,166630.925209331384
1655942400,2022-06-23 00:00:00,KDA/USDT,1.635,1.6967,1.6198,1.6897,110729.86840171,184298.064867012979
1655938800,2022-06-22 23:00:00,KDA/USDT,1.653,1.6584,1.6327,1.635,38462.41769942,63211.69152930538
1655935200,2022-06-22 22:00:00,KDA/USDT,1.6407,1.6554,1.6326,1.653,63358.71022824,104168.016520498649
1655931600,2022-06-22 21:00:00,KDA/USDT,1.6295,1.6447,1.6261,1.6372,41121.81112547,67201.23512632946
1655928000,2022-06-22 20:00:00,KDA/USDT,1.6534,1.666,1.62,1.629,97944.03531009,160329.340707957801
1655924400,2022-06-22 19:00:00,KDA/USDT,1.651,1.6585,1.6278,1.653,93060.6872872,152652.912674411792
1655920800,2022-06-22 18:00:00,KDA/USDT,1.6622,1.6826,1.6479,1.6495,99306.35711301,165465.749605173858
1655917200,2022-06-22 17:00:00,KDA/USDT,1.6701,1.6768,1.64,1.6606,97696.14685721,162396.186894902312
1655913600,2022-06-22 16:00:00,KDA/USDT,1.6621,1.6805,1.6174,1.6701,193733.35136438,318108.457841410658
1655910000,2022-06-22 15:00:00,KDA/USDT,1.6871,1.6871,1.66,1.66,174973.6963013,291826.882206868515
1655906400,2022-06-22 14:00:00,KDA/USDT,1.7126,1.7299,1.6866,1.687,138787.03760274,237490.81894201726
1655902800,2022-06-22 13:00:00,KDA/USDT,1.6774,1.72,1.6476,1.7125,125115.67415162,210243.774221047358
1655899200,2022-06-22 12:00:00,KDA/USDT,1.6948,1.7059,1.6457,1.6787,104963.78820862,175829.432809828671
1655895600,2022-06-22 11:00:00,KDA/USDT,1.7077,1.7358,1.6949,1.6949,110906.01419067,190251.199572321778
1655892000,2022-06-22 10:00:00,KDA/USDT,1.6907,1.7114,1.6866,1.7071,47313.62922287,80502.340362763116
1655888400,2022-06-22 09:00:00,KDA/USDT,1.6632,1.7125,1.6632,1.6946,89208.25620035,150847.102682124054
1655884800,2022-06-22 08:00:00,KDA/USDT,1.6426,1.6723,1.63,1.6617,89641.90703634,148137.32221639678
1655881200,2022-06-22 07:00:00,KDA/USDT,1.6448,1.6653,1.6313,1.6424,53942.16775984,88961.438225271651
1655877600,2022-06-22 06:00:00,KDA/USDT,1.6741,1.6857,1.6301,1.6445,116462.73041241,192724.324214162807
1655874000,2022-06-22 05:00:00,KDA/USDT,1.687,1.7429,1.6742,1.6742,69363.34095349,117632.84047465171
1655870400,2022-06-22 04:00:00,KDA/USDT,1.6619,1.7197,1.65,1.6854,152675.56947352,254570.567252137089
1655866800,2022-06-22 03:00:00,KDA/USDT,1.672,1.7048,1.6596,1.6618,118652.68821536,199951.760422098653
1655863200,2022-06-22 02:00:00,KDA/USDT,1.6643,1.6767,1.6501,1.6685,128264.45535801,213322.639299980027
1655859600,2022-06-22 01:00:00,KDA/USDT,1.6941,1.7083,1.661,1.6638,136386.49364213,229539.079199894924
1655856000,2022-06-22 00:00:00,KDA/USDT,1.6802,1.7016,1.6635,1.692,117284.43172912,196833.331337855882
1655852400,2022-06-21 23:00:00,KDA/USDT,1.726,1.7309,1.6743,1.6806,115508.14719539,195393.682750034296
1655848800,2022-06-21 22:00:00,KDA/USDT,1.7233,1.7308,1.6989,1.7269,67054.70103804,115239.065462282814
1655845200,2022-06-21 21:00:00,KDA/USDT,1.7119,1.729,1.71,1.7233,34697.32155442,59709.454148466534
