https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROUTE,Volume USDT
1655650800,2022-06-19 15:00:00,ROUTE/USDT,1.5319,1.571,1.51,1.5645,4986.02368918,7629.901526236246
1655647200,2022-06-19 14:00:00,ROUTE/USDT,1.544,1.55,1.5058,1.5398,4090.96216006,6273.854308492587
1655643600,2022-06-19 13:00:00,ROUTE/USDT,1.5496,1.5903,1.5274,1.5427,3419.51966133,5314.813271464462
1655640000,2022-06-19 12:00:00,ROUTE/USDT,1.5273,1.65,1.5052,1.5573,30573.5446176,47737.844397238542
1655636400,2022-06-19 11:00:00,ROUTE/USDT,1.546,1.5549,1.5063,1.5361,8049.27779753,12270.23330602951
1655632800,2022-06-19 10:00:00,ROUTE/USDT,1.4922,1.5555,1.4907,1.5535,10909.56088819,16481.364103551764
1655629200,2022-06-19 09:00:00,ROUTE/USDT,1.4982,1.5,1.4846,1.4999,8531.84670299,12781.939503665
1655625600,2022-06-19 08:00:00,ROUTE/USDT,1.4933,1.5,1.4757,1.4914,10869.17631963,16269.648769063094
1655622000,2022-06-19 07:00:00,ROUTE/USDT,1.4947,1.4991,1.4787,1.4986,1012.3778,1509.22106471
1655618400,2022-06-19 06:00:00,ROUTE/USDT,1.4799,1.5,1.4799,1.4867,1922.2607698,2872.562126510705
1655614800,2022-06-19 05:00:00,ROUTE/USDT,1.4971,1.4971,1.4736,1.4787,2027.24525863,3005.609739049795
1655611200,2022-06-19 04:00:00,ROUTE/USDT,1.4909,1.5382,1.48,1.4974,20529.64116817,31095.691683818186
1655607600,2022-06-19 03:00:00,ROUTE/USDT,1.4923,1.51,1.4888,1.5,5834.0557213,8759.842609823
1655604000,2022-06-19 02:00:00,ROUTE/USDT,1.4908,1.5055,1.4893,1.4981,6978.249,10439.4639955
1655600400,2022-06-19 01:00:00,ROUTE/USDT,1.4937,1.5015,1.4829,1.4971,7735.18911011,11574.072593008143
1655596800,2022-06-19 00:00:00,ROUTE/USDT,1.4792,1.51,1.4733,1.5013,8669.69195674,12977.001485983675
1655593200,2022-06-18 23:00:00,ROUTE/USDT,1.4828,1.51,1.478,1.4877,17001.58055728,25445.07388718244
1655589600,2022-06-18 22:00:00,ROUTE/USDT,1.4806,1.5724,1.4776,1.4896,17665.23175344,26733.941105516929
1655586000,2022-06-18 21:00:00,ROUTE/USDT,1.4424,1.5027,1.4366,1.48,21809.33233256,32382.114144362868
1655582400,2022-06-18 20:00:00,ROUTE/USDT,1.4299,1.4858,1.4287,1.451,14722.60146201,21340.082129264345
1655578800,2022-06-18 19:00:00,ROUTE/USDT,1.4639,1.4899,1.4299,1.4405,10599.15386811,15435.596286570255
1655575200,2022-06-18 18:00:00,ROUTE/USDT,1.4594,1.475,1.43,1.4722,10891.84609547,15857.159223859717
1655571600,2022-06-18 17:00:00,ROUTE/USDT,1.4609,1.4776,1.451,1.468,6322.64136561,9271.201707736957
1655568000,2022-06-18 16:00:00,ROUTE/USDT,1.4473,1.5132,1.4437,1.4696,12912.10370162,19044.230435658927
1655564400,2022-06-18 15:00:00,ROUTE/USDT,1.5547,1.5674,1.4102,1.4469,23834.91705083,35166.099985575196
1655560800,2022-06-18 14:00:00,ROUTE/USDT,1.5667,1.6,1.4526,1.5656,27294.80709557,42019.099657613959
1655557200,2022-06-18 13:00:00,ROUTE/USDT,1.42,1.605,1.42,1.5792,36440.60730305,55286.33494758913
1655553600,2022-06-18 12:00:00,ROUTE/USDT,1.48,1.4866,1.4194,1.4297,23882.80409138,34605.49241664141
1655550000,2022-06-18 11:00:00,ROUTE/USDT,1.4617,1.5032,1.46,1.485,10404.58997708,15395.230947841622
1655546400,2022-06-18 10:00:00,ROUTE/USDT,1.47,1.4941,1.46,1.4762,9414.92327293,13886.158300079289
1655542800,2022-06-18 09:00:00,ROUTE/USDT,1.45,1.5043,1.4405,1.481,18878.56798239,27616.776753816438
1655539200,2022-06-18 08:00:00,ROUTE/USDT,1.5088,1.5391,1.44,1.4601,32269.12804438,47668.201344428866
1655535600,2022-06-18 07:00:00,ROUTE/USDT,1.607,1.607,1.4862,1.507,18102.9568714,27949.660106896627
1655532000,2022-06-18 06:00:00,ROUTE/USDT,1.6325,1.6515,1.5912,1.6071,4376.03001057,7090.550618780843
1655528400,2022-06-18 05:00:00,ROUTE/USDT,1.6293,1.6334,1.6085,1.6322,828.4210995,1342.83903234485
1655524800,2022-06-18 04:00:00,ROUTE/USDT,1.6277,1.6306,1.6128,1.6293,503.83124584,815.453274724264
1655521200,2022-06-18 03:00:00,ROUTE/USDT,1.6176,1.6176,1.6148,1.6163,94.9512,153.41008813
1655517600,2022-06-18 02:00:00,ROUTE/USDT,1.6092,1.6266,1.6034,1.626,4252.9535766,6912.690566753689
1655514000,2022-06-18 01:00:00,ROUTE/USDT,1.6224,1.6287,1.6,1.6084,1507.05803431,2428.198215767682
1655510400,2022-06-18 00:00:00,ROUTE/USDT,1.6321,1.6405,1.6224,1.6224,1128.76675499,1838.739108474687
1655506800,2022-06-17 23:00:00,ROUTE/USDT,1.6243,1.6404,1.6221,1.632,581.61773332,949.788888498164
1655503200,2022-06-17 22:00:00,ROUTE/USDT,1.6452,1.6548,1.599,1.6334,15501.61095036,24968.200152485
1655499600,2022-06-17 21:00:00,ROUTE/USDT,1.6444,1.6548,1.6403,1.6548,651.30331901,1073.498556485561
1655496000,2022-06-17 20:00:00,ROUTE/USDT,1.6433,1.7418,1.64,1.6549,16270.39775579,27356.155367727541
1655492400,2022-06-17 19:00:00,ROUTE/USDT,1.6439,1.678,1.63,1.6525,5489.79234538,9123.696485383988
1655488800,2022-06-17 18:00:00,ROUTE/USDT,1.6197,1.662,1.6087,1.6537,3100.74072276,5071.253547879234
1655485200,2022-06-17 17:00:00,ROUTE/USDT,1.6245,1.6498,1.5841,1.618,10741.94198504,17395.892709870806
1655481600,2022-06-17 16:00:00,ROUTE/USDT,1.6358,1.6439,1.6083,1.6317,3606.64624343,5854.995817446129
1655478000,2022-06-17 15:00:00,ROUTE/USDT,1.6345,1.6439,1.62,1.6276,2963.41007756,4837.664746659982
1655474400,2022-06-17 14:00:00,ROUTE/USDT,1.665,1.6828,1.6266,1.6357,4432.4926466,7336.793419625474
1655470800,2022-06-17 13:00:00,ROUTE/USDT,1.6346,1.6678,1.6177,1.665,1889.6664,3115.71940626
1655467200,2022-06-17 12:00:00,ROUTE/USDT,1.6293,1.67,1.6254,1.6351,3207.14864834,5312.618979914576
1655463600,2022-06-17 11:00:00,ROUTE/USDT,1.6499,1.6517,1.6306,1.6306,515.66761351,846.832803854467
1655460000,2022-06-17 10:00:00,ROUTE/USDT,1.6625,1.672,1.6349,1.6499,5432.17474809,9009.89467071648
1655456400,2022-06-17 09:00:00,ROUTE/USDT,1.6709,1.6785,1.6616,1.662,1505.7034,2516.30265934
1655452800,2022-06-17 08:00:00,ROUTE/USDT,1.6641,1.6712,1.653,1.6634,3095.81071912,5158.790181146578
1655449200,2022-06-17 07:00:00,ROUTE/USDT,1.6044,1.6707,1.6044,1.654,4264.88241865,7014.854367352274
1655445600,2022-06-17 06:00:00,ROUTE/USDT,1.6116,1.6174,1.5918,1.6117,2158.7304,3462.84163029
1655442000,2022-06-17 05:00:00,ROUTE/USDT,1.5848,1.6117,1.5844,1.6,2422.96906926,3863.150023168765
1655438400,2022-06-17 04:00:00,ROUTE/USDT,1.5615,1.5856,1.5612,1.5707,2005.22568474,3170.134556626835
1655434800,2022-06-17 03:00:00,ROUTE/USDT,1.5897,1.593,1.5572,1.5765,2037.64278218,3186.1290030298
1655431200,2022-06-17 02:00:00,ROUTE/USDT,1.5932,1.6623,1.5765,1.5899,14238.59086298,23129.942289729233
1655427600,2022-06-17 01:00:00,ROUTE/USDT,1.5717,1.5944,1.5623,1.5932,3866.63132887,6132.01416922812
1655424000,2022-06-17 00:00:00,ROUTE/USDT,1.5646,1.5788,1.5593,1.5703,1370.76683331,2154.766794296298
1655420400,2022-06-16 23:00:00,ROUTE/USDT,1.5748,1.6015,1.5593,1.5646,5961.72132447,9427.653728841425
1655416800,2022-06-16 22:00:00,ROUTE/USDT,1.6118,1.6133,1.5444,1.5914,6131.17223163,9605.895702898334
1655413200,2022-06-16 21:00:00,ROUTE/USDT,1.595,1.612,1.5794,1.612,6738.7709,10701.46659865
1655409600,2022-06-16 20:00:00,ROUTE/USDT,1.5991,1.6193,1.5676,1.595,11860.05144394,18973.684646953174
1655406000,2022-06-16 19:00:00,ROUTE/USDT,1.61,1.6283,1.5991,1.6127,8013.1251107,12874.842128756694
1655402400,2022-06-16 18:00:00,ROUTE/USDT,1.629,1.6381,1.6,1.624,5311.22959908,8541.40847407441
1655398800,2022-06-16 17:00:00,ROUTE/USDT,1.6109,1.6335,1.6094,1.6335,4837.21666346,7862.625406352014
1655395200,2022-06-16 16:00:00,ROUTE/USDT,1.5912,1.669,1.5625,1.6227,17541.91309598,28040.764523124197
1655391600,2022-06-16 15:00:00,ROUTE/USDT,1.5857,1.606,1.5806,1.6041,3024.15521544,4804.188275553904
1655388000,2022-06-16 14:00:00,ROUTE/USDT,1.5539,1.588,1.5395,1.5857,9093.7223,14149.23931559
1655384400,2022-06-16 13:00:00,ROUTE/USDT,1.604,1.6071,1.552,1.5681,17199.4494228,27217.555891610202
1655380800,2022-06-16 12:00:00,ROUTE/USDT,1.5678,1.6048,1.5469,1.5915,4240.96158422,6692.137809296237
1655377200,2022-06-16 11:00:00,ROUTE/USDT,1.5735,1.6165,1.542,1.564,11451.6048,17992.86031911
1655373600,2022-06-16 10:00:00,ROUTE/USDT,1.6019,1.6071,1.57,1.57,3347.62210337,5323.646228814132
1655370000,2022-06-16 09:00:00,ROUTE/USDT,1.6167,1.6203,1.5735,1.6019,3835.97269663,6146.429598586165
1655366400,2022-06-16 08:00:00,ROUTE/USDT,1.5949,1.6174,1.5799,1.6168,875.50875498,1397.566369609227
1655362800,2022-06-16 07:00:00,ROUTE/USDT,1.6078,1.62,1.5849,1.5849,2962.56650055,4740.788240059424
1655359200,2022-06-16 06:00:00,ROUTE/USDT,1.6142,1.6296,1.6058,1.61,1741.87962889,2814.073731556914
1655355600,2022-06-16 05:00:00,ROUTE/USDT,1.6116,1.638,1.5951,1.618,3164.73983924,5145.265545841268
1655352000,2022-06-16 04:00:00,ROUTE/USDT,1.6047,1.625,1.5984,1.6051,1534.65647611,2481.103473240731
1655348400,2022-06-16 03:00:00,ROUTE/USDT,1.6503,1.6517,1.595,1.605,5929.7611,9543.0013907
1655344800,2022-06-16 02:00:00,ROUTE/USDT,1.6836,1.6944,1.65,1.6535,6421.2843318,10700.298196988744
1655341200,2022-06-16 01:00:00,ROUTE/USDT,1.7014,1.7191,1.6605,1.6836,6180.3074,10421.08256218
1655337600,2022-06-16 00:00:00,ROUTE/USDT,1.7223,1.732,1.6858,1.7078,1120.78476448,1911.51842520233
1655334000,2022-06-15 23:00:00,ROUTE/USDT,1.7459,1.7459,1.6847,1.7223,6530.63238793,11215.920438272655
1655330400,2022-06-15 22:00:00,ROUTE/USDT,1.7053,1.8,1.6922,1.748,43147.32517126,75517.285359533968
1655326800,2022-06-15 21:00:00,ROUTE/USDT,1.6804,1.71,1.6737,1.71,29910.03723136,50662.210539893051
1655323200,2022-06-15 20:00:00,ROUTE/USDT,1.7087,1.748,1.6676,1.6876,13487.08993666,22867.724680381547
1655319600,2022-06-15 19:00:00,ROUTE/USDT,1.6235,1.75,1.6,1.726,25753.26099689,42925.979095228038
1655316000,2022-06-15 18:00:00,ROUTE/USDT,1.5177,1.7,1.41,1.6048,74286.8550106,114345.866158491491
1655312400,2022-06-15 17:00:00,ROUTE/USDT,1.4952,1.5444,1.49,1.5178,10396.53308913,15631.259618411715
1655308800,2022-06-15 16:00:00,ROUTE/USDT,1.56,1.563,1.49,1.5083,10974.66873005,16592.572691692179
1655305200,2022-06-15 15:00:00,ROUTE/USDT,1.5192,1.5666,1.5192,1.5636,5521.91053396,8554.68105604692
1655301600,2022-06-15 14:00:00,ROUTE/USDT,1.5507,1.5709,1.507,1.5103,9017.58306409,13793.418130028103
1655298000,2022-06-15 13:00:00,ROUTE/USDT,1.5556,1.5768,1.5492,1.55,9639.89464051,14980.388827154651
1655294400,2022-06-15 12:00:00,ROUTE/USDT,1.5385,1.5696,1.52,1.5514,5444.70833848,8403.089981636387
1655290800,2022-06-15 11:00:00,ROUTE/USDT,1.4818,1.56,1.4816,1.52,27722.31968965,42296.409196166754
1655287200,2022-06-15 10:00:00,ROUTE/USDT,1.4541,1.5904,1.42,1.4815,37306.40856788,55198.220416463802
1655283600,2022-06-15 09:00:00,ROUTE/USDT,1.5779,1.582,1.4285,1.454,24314.25784883,36543.604107292309
1655280000,2022-06-15 08:00:00,ROUTE/USDT,1.5991,1.6216,1.5423,1.5777,16569.6326213,26104.117492055461
1655276400,2022-06-15 07:00:00,ROUTE/USDT,1.6125,1.6336,1.5999,1.6003,6061.76483565,9754.289670645256
1655272800,2022-06-15 06:00:00,ROUTE/USDT,1.6301,1.6505,1.572,1.6167,17509.91310815,28408.39640558618
1655269200,2022-06-15 05:00:00,ROUTE/USDT,1.6674,1.6802,1.5524,1.6405,10325.44142846,16689.603608184786
1655265600,2022-06-15 04:00:00,ROUTE/USDT,1.7473,1.7474,1.6115,1.6787,24932.81217982,41903.32603612523
1655262000,2022-06-15 03:00:00,ROUTE/USDT,1.8002,1.8022,1.7275,1.7439,13388.5213013,23234.09742796242
1655258400,2022-06-15 02:00:00,ROUTE/USDT,1.7472,1.8085,1.7389,1.7835,8525.99596116,15128.7844452013
1655254800,2022-06-15 01:00:00,ROUTE/USDT,1.6619,1.7722,1.6619,1.7365,17653.35979858,30461.186398771853
1655251200,2022-06-15 00:00:00,ROUTE/USDT,1.65,1.6995,1.6447,1.6505,3148.9933699,5254.160006965713
1655247600,2022-06-14 23:00:00,ROUTE/USDT,1.654,1.6911,1.631,1.6454,17037.07105869,28363.383239615584
1655244000,2022-06-14 22:00:00,ROUTE/USDT,1.668,1.6701,1.62,1.6564,2376.3122682,3895.747405374042
1655240400,2022-06-14 21:00:00,ROUTE/USDT,1.7064,1.7221,1.6235,1.6707,20088.98817147,33328.212322327971
1655236800,2022-06-14 20:00:00,ROUTE/USDT,1.7149,1.7238,1.7,1.719,2740.61339174,4680.958240209158
1655233200,2022-06-14 19:00:00,ROUTE/USDT,1.715,1.7341,1.7,1.7053,3488.3836663,5977.483275831847
1655229600,2022-06-14 18:00:00,ROUTE/USDT,1.743,1.7502,1.6956,1.715,4376.44840424,7527.241159655616
1655226000,2022-06-14 17:00:00,ROUTE/USDT,1.7481,1.7956,1.6506,1.7418,35413.9150006,61289.577898995117
1655222400,2022-06-14 16:00:00,ROUTE/USDT,1.8558,1.9193,1.728,1.75,38453.55043392,71324.95803377813
1655218800,2022-06-14 15:00:00,ROUTE/USDT,1.6421,1.88,1.63,1.8522,85797.47948461,151981.285925462031
1655215200,2022-06-14 14:00:00,ROUTE/USDT,1.6116,1.65,1.58,1.6406,3640.35966607,5836.511441632657
1655211600,2022-06-14 13:00:00,ROUTE/USDT,1.63,1.6447,1.603,1.603,3435.02515908,5588.579090408371
1655208000,2022-06-14 12:00:00,ROUTE/USDT,1.5758,1.638,1.558,1.6301,15771.52584037,25298.420373399326
1655204400,2022-06-14 11:00:00,ROUTE/USDT,1.595,1.6179,1.54,1.5758,21914.9219058,34456.049726521804
1655200800,2022-06-14 10:00:00,ROUTE/USDT,1.6017,1.6998,1.5897,1.595,27084.21958813,44571.410370806622
1655197200,2022-06-14 09:00:00,ROUTE/USDT,1.61,1.65,1.59,1.6,24472.95901117,39451.336761682776
1655193600,2022-06-14 08:00:00,ROUTE/USDT,1.5761,1.64,1.5761,1.61,5427.87129547,8752.235760646116
1655190000,2022-06-14 07:00:00,ROUTE/USDT,1.5489,1.5897,1.5482,1.5869,3941.14850236,6193.97015716629
1655186400,2022-06-14 06:00:00,ROUTE/USDT,1.5897,1.6369,1.5305,1.57,10491.92570239,16540.621906543055
1655182800,2022-06-14 05:00:00,ROUTE/USDT,1.4978,1.6795,1.4956,1.5921,46607.65347749,75538.376980822111
1655179200,2022-06-14 04:00:00,ROUTE/USDT,1.486,1.498,1.47,1.4967,4396.18018377,6523.06361466306
1655175600,2022-06-14 03:00:00,ROUTE/USDT,1.43,1.4862,1.43,1.486,9061.27107823,13323.677990725091
1655172000,2022-06-14 02:00:00,ROUTE/USDT,1.4111,1.4615,1.401,1.4323,7160.95318792,10243.855788980389
1655168400,2022-06-14 01:00:00,ROUTE/USDT,1.51,1.511,1.4075,1.4075,12628.86046988,18374.341258352504
1655164800,2022-06-14 00:00:00,ROUTE/USDT,1.5082,1.552,1.5082,1.5108,4544.05186185,6890.130142169054
1655161200,2022-06-13 23:00:00,ROUTE/USDT,1.5243,1.5299,1.4709,1.5082,12214.5008798,18281.920843697511
1655157600,2022-06-13 22:00:00,ROUTE/USDT,1.5392,1.558,1.5205,1.5241,4126.87924414,6351.568003608611
1655154000,2022-06-13 21:00:00,ROUTE/USDT,1.59,1.5901,1.5306,1.5306,15933.79539022,24697.277847571312
1655150400,2022-06-13 20:00:00,ROUTE/USDT,1.5291,1.6333,1.5285,1.5921,14311.8652413,22676.721154078562
1655146800,2022-06-13 19:00:00,ROUTE/USDT,1.5843,1.5897,1.5105,1.5297,8597.70660822,13253.996397777581
1655143200,2022-06-13 18:00:00,ROUTE/USDT,1.6072,1.6098,1.5202,1.5829,16841.19800558,26428.839393996074
1655139600,2022-06-13 17:00:00,ROUTE/USDT,1.6639,1.6983,1.5521,1.606,15902.75127292,25741.590850692191
1655136000,2022-06-13 16:00:00,ROUTE/USDT,1.4808,1.6996,1.462,1.6648,62679.73681967,99203.821143445665
1655132400,2022-06-13 15:00:00,ROUTE/USDT,1.3445,1.5188,1.3319,1.4694,43954.87062978,62420.101751407009
1655128800,2022-06-13 14:00:00,ROUTE/USDT,1.3666,1.396,1.3,1.3445,16188.30723046,21865.284640530931
1655125200,2022-06-13 13:00:00,ROUTE/USDT,1.3662,1.374,1.3014,1.3694,15895.73149631,21431.867314417909
1655121600,2022-06-13 12:00:00,ROUTE/USDT,1.336,1.39,1.336,1.3694,21418.73156713,29092.418354535414
1655118000,2022-06-13 11:00:00,ROUTE/USDT,1.3813,1.4069,1.2645,1.336,47961.70896873,63271.068272557125
1655114400,2022-06-13 10:00:00,ROUTE/USDT,1.3947,1.4073,1.336,1.3789,19849.4287526,27269.053941096258
1655110800,2022-06-13 09:00:00,ROUTE/USDT,1.45,1.45,1.34,1.3945,17331.32907609,24037.252597312523
1655107200,2022-06-13 08:00:00,ROUTE/USDT,1.528,1.55,1.4376,1.4619,17856.46641664,26654.034386917052
1655103600,2022-06-13 07:00:00,ROUTE/USDT,1.5658,1.578,1.5157,1.5303,6304.99093771,9723.295352697627
1655100000,2022-06-13 06:00:00,ROUTE/USDT,1.577,1.6015,1.5363,1.5761,8899.2839108,13956.103413716409
1655096400,2022-06-13 05:00:00,ROUTE/USDT,1.6006,1.622,1.5684,1.5684,10546.51649688,16846.858202578977
1655092800,2022-06-13 04:00:00,ROUTE/USDT,1.5881,1.6742,1.5837,1.6,10089.91082139,16355.839414036938
1655089200,2022-06-13 03:00:00,ROUTE/USDT,1.5919,1.6131,1.56,1.5881,23520.93111143,37103.168499775617
1655085600,2022-06-13 02:00:00,ROUTE/USDT,1.5793,1.6174,1.57,1.5902,11055.94746754,17565.632666947856
1655082000,2022-06-13 01:00:00,ROUTE/USDT,1.6559,1.6712,1.5646,1.5793,13888.11386223,22493.026327337434
1655078400,2022-06-13 00:00:00,ROUTE/USDT,1.7611,1.77,1.62,1.6618,17072.26171872,29348.284877200198
1655074800,2022-06-12 23:00:00,ROUTE/USDT,1.8,1.8308,1.7294,1.7718,14585.0980545,25844.445260307998
1655071200,2022-06-12 22:00:00,ROUTE/USDT,1.8017,1.8216,1.7466,1.8,8350.95858848,14921.541347735984
1655067600,2022-06-12 21:00:00,ROUTE/USDT,1.7965,1.8157,1.7141,1.7953,28858.08357861,51233.461208416693
1655064000,2022-06-12 20:00:00,ROUTE/USDT,1.8421,1.8535,1.7537,1.8079,14166.77787488,25522.706031515042
1655060400,2022-06-12 19:00:00,ROUTE/USDT,1.9219,1.9378,1.765,1.8529,40686.15556558,75177.887850997828
1655056800,2022-06-12 18:00:00,ROUTE/USDT,1.9831,1.9831,1.8901,1.9364,14758.96709519,28510.62524489294
1655053200,2022-06-12 17:00:00,ROUTE/USDT,1.9477,2.056,1.9477,1.9677,11616.08993491,23051.949406504549
1655049600,2022-06-12 16:00:00,ROUTE/USDT,1.8603,2.074,1.86,1.962,23406.8795073,45575.82928543951
1655046000,2022-06-12 15:00:00,ROUTE/USDT,1.8269,1.9753,1.822,1.8716,25683.61410192,48436.496369865992
1655042400,2022-06-12 14:00:00,ROUTE/USDT,1.8209,1.84,1.7322,1.84,20064.85994516,35860.563201719009
1655038800,2022-06-12 13:00:00,ROUTE/USDT,1.8564,1.8601,1.8022,1.8101,12361.49596111,22694.657045053519
1655035200,2022-06-12 12:00:00,ROUTE/USDT,1.841,1.8615,1.83,1.8564,2524.09960224,4683.077409204608
1655031600,2022-06-12 11:00:00,ROUTE/USDT,1.8695,1.8727,1.8201,1.8579,4477.30889103,8216.315327399362
1655028000,2022-06-12 10:00:00,ROUTE/USDT,1.8685,1.876,1.854,1.8692,1369.92827628,2560.82815510128
1655024400,2022-06-12 09:00:00,ROUTE/USDT,1.8224,1.87,1.8224,1.8629,2969.32811007,5494.964165206313
1655020800,2022-06-12 08:00:00,ROUTE/USDT,1.7653,1.8736,1.7653,1.8224,6753.47695303,12352.52812127842
1655017200,2022-06-12 07:00:00,ROUTE/USDT,1.8182,1.8221,1.735,1.78,13273.85995386,23424.965216450875
1655013600,2022-06-12 06:00:00,ROUTE/USDT,1.9786,1.99,1.7997,1.8221,31280.36238387,58238.671286089485
1655010000,2022-06-12 05:00:00,ROUTE/USDT,2.0135,2.0135,1.95,1.9773,2704.09466713,5332.589069872921
1655006400,2022-06-12 04:00:00,ROUTE/USDT,1.9936,2.0482,1.987,2.0142,3195.18301528,6479.728689981536
1655002800,2022-06-12 03:00:00,ROUTE/USDT,2.0342,2.0416,1.9793,1.9995,8331.59414423,16753.807346032467
1654999200,2022-06-12 02:00:00,ROUTE/USDT,2.1472,2.1536,2.0203,2.0211,10224.0371723,21180.593861604325
1654995600,2022-06-12 01:00:00,ROUTE/USDT,2.1623,2.166,2.1404,2.1472,2116.1399,4548.07460703481
1654992000,2022-06-12 00:00:00,ROUTE/USDT,2.1787,2.1812,2.1326,2.162,5479.18903163,11801.080563087497
1654988400,2022-06-11 23:00:00,ROUTE/USDT,2.1698,2.1838,2.1643,2.1795,1485.34526427,3227.69428320059
1654984800,2022-06-11 22:00:00,ROUTE/USDT,2.1561,2.17,2.1516,2.1573,2667.97800106,5787.1420779202
1654981200,2022-06-11 21:00:00,ROUTE/USDT,2.1824,2.1969,2.1371,2.166,9343.24432401,20101.763888992612
1654977600,2022-06-11 20:00:00,ROUTE/USDT,2.2095,2.2196,2.1759,2.1963,7905.85431812,17431.099098533242
1654974000,2022-06-11 19:00:00,ROUTE/USDT,2.0799,2.3405,2.0792,2.2092,25770.55080572,56160.027729243377
1654970400,2022-06-11 18:00:00,ROUTE/USDT,2.0855,2.0855,2.0792,2.0799,1845.60271344,3838.855377862893
1654966800,2022-06-11 17:00:00,ROUTE/USDT,2.07,2.0919,2.0499,2.0858,7717.84681248,15894.911635273778
1654963200,2022-06-11 16:00:00,ROUTE/USDT,2.0864,2.1064,2.01,2.07,30722.00178926,63009.864062409719
1654959600,2022-06-11 15:00:00,ROUTE/USDT,2.1333,2.1572,2.0766,2.0766,21782.30235462,46570.950704312594
1654956000,2022-06-11 14:00:00,ROUTE/USDT,2.1386,2.1588,2.1121,2.1305,6238.89828417,13353.526041000702
1654952400,2022-06-11 13:00:00,ROUTE/USDT,2.122,2.1953,2.05,2.1305,39500.16541615,84050.241980384665
1654948800,2022-06-11 12:00:00,ROUTE/USDT,2.2018,2.2018,2.12,2.12,5048.8206965,10822.392204306726
1654945200,2022-06-11 11:00:00,ROUTE/USDT,2.2493,2.284,2.1486,2.2018,19301.58521634,42504.169702169872
1654941600,2022-06-11 10:00:00,ROUTE/USDT,2.2739,2.2744,2.24,2.2488,7442.09450585,16710.13659986177
1654938000,2022-06-11 09:00:00,ROUTE/USDT,2.347,2.347,2.24,2.275,13873.55827434,31501.299781104726
1654934400,2022-06-11 08:00:00,ROUTE/USDT,2.3807,2.3819,2.339,2.3461,3216.24266527,7597.881223678667
1654930800,2022-06-11 07:00:00,ROUTE/USDT,2.3798,2.3971,2.3762,2.3798,661.33445429,1577.424546200211
1654927200,2022-06-11 06:00:00,ROUTE/USDT,2.4063,2.4414,2.3503,2.3812,9387.96960231,22252.205647622436
1654923600,2022-06-11 05:00:00,ROUTE/USDT,2.4202,2.4463,2.3988,2.406,1824.46692469,4414.151018461758
1654920000,2022-06-11 04:00:00,ROUTE/USDT,2.4236,2.4293,2.4131,2.42,198.15885613,479.89167592887
1654916400,2022-06-11 03:00:00,ROUTE/USDT,2.4161,2.432,2.3914,2.4259,1497.04910649,3610.046622896797
1654912800,2022-06-11 02:00:00,ROUTE/USDT,2.4265,2.4678,2.3989,2.4115,4421.72605361,10755.758342425608
1654909200,2022-06-11 01:00:00,ROUTE/USDT,2.419,2.4289,2.3963,2.4265,2047.38041232,4941.387914460882
1654905600,2022-06-11 00:00:00,ROUTE/USDT,2.3369,2.4404,2.3369,2.4184,8710.30113343,21123.13475794009
1654902000,2022-06-10 23:00:00,ROUTE/USDT,2.3585,2.3779,2.3243,2.3442,4022.73144873,9447.479673223882
1654898400,2022-06-10 22:00:00,ROUTE/USDT,2.403,2.4096,2.3552,2.3573,3061.01046338,7302.851612310202
1654894800,2022-06-10 21:00:00,ROUTE/USDT,2.4272,2.4363,2.3851,2.4116,3484.58247463,8392.211181780301
1654891200,2022-06-10 20:00:00,ROUTE/USDT,2.3491,2.4273,2.25,2.4265,17222.89290155,40323.709527539966
1654887600,2022-06-10 19:00:00,ROUTE/USDT,2.4457,2.4459,2.3475,2.349,24755.19691595,58507.809598107652
1654884000,2022-06-10 18:00:00,ROUTE/USDT,2.4143,2.4458,2.3753,2.4458,7750.922614,18659.016039718112
1654880400,2022-06-10 17:00:00,ROUTE/USDT,2.4357,2.4485,2.3098,2.4146,22252.17128236,53342.51641588491
1654876800,2022-06-10 16:00:00,ROUTE/USDT,2.525,2.5301,2.4357,2.4357,6570.17444645,16419.217546477415
1654873200,2022-06-10 15:00:00,ROUTE/USDT,2.4914,2.53,2.4681,2.5117,30464.44279274,76718.17944171655
1654869600,2022-06-10 14:00:00,ROUTE/USDT,2.4825,2.5224,2.4347,2.4904,24918.17620367,61800.458927985851
1654866000,2022-06-10 13:00:00,ROUTE/USDT,2.554,2.5706,2.4371,2.5004,14718.18932075,36962.65772614431
1654862400,2022-06-10 12:00:00,ROUTE/USDT,2.6292,2.6484,2.5443,2.5518,8283.70899027,21543.308461635666
1654858800,2022-06-10 11:00:00,ROUTE/USDT,2.6432,2.6594,2.6268,2.6268,6843.8269072,18079.2276938852
1654855200,2022-06-10 10:00:00,ROUTE/USDT,2.6256,2.66,2.6255,2.6498,5948.91539962,15699.886797002506
1654851600,2022-06-10 09:00:00,ROUTE/USDT,2.6152,2.6413,2.605,2.6298,11393.82162094,29858.051317377162
1654848000,2022-06-10 08:00:00,ROUTE/USDT,2.6228,2.635,2.606,2.6279,6237.59561481,16343.22432948068
1654844400,2022-06-10 07:00:00,ROUTE/USDT,2.6077,2.6577,2.605,2.635,9094.62444046,23891.814223200732
