https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CPOOL,Volume USDT
1644451200,2022-02-10 00:00:00,CPOOL/USDT,0.3599,0.3753,0.309,0.3727,2591311.0909704,882549.924267855623
1644364800,2022-02-09 00:00:00,CPOOL/USDT,0.3278,0.3748,0.2997,0.3599,2683056.30329479,890088.133223597212
1644278400,2022-02-08 00:00:00,CPOOL/USDT,0.3852,0.3908,0.2801,0.328,3992528.4523078,1334414.01806164376
1644192000,2022-02-07 00:00:00,CPOOL/USDT,0.4125,0.416,0.3701,0.3867,2021924.9090413,798787.033021679123
1644105600,2022-02-06 00:00:00,CPOOL/USDT,0.455,0.4593,0.376,0.4126,2181907.89133765,891853.37454451078
1644019200,2022-02-05 00:00:00,CPOOL/USDT,0.43,0.4921,0.4269,0.4575,2233900.23650826,1022521.58295014522
1643932800,2022-02-04 00:00:00,CPOOL/USDT,0.4339,0.51,0.3992,0.43,3147857.68593696,1396489.844774593936
1643846400,2022-02-03 00:00:00,CPOOL/USDT,0.4567,0.4568,0.4301,0.4343,1190329.06040543,523658.066772234423
1643760000,2022-02-02 00:00:00,CPOOL/USDT,0.4893,0.5,0.4376,0.4566,1866445.02157435,877158.884536360051
1643673600,2022-02-01 00:00:00,CPOOL/USDT,0.5025,0.5071,0.4751,0.4921,1412496.62573794,695376.523738777642
1643587200,2022-01-31 00:00:00,CPOOL/USDT,0.4761,0.5062,0.457,0.5025,1026150.06616186,492453.933213341018
1643500800,2022-01-30 00:00:00,CPOOL/USDT,0.533,0.5503,0.4394,0.4761,2061708.75392105,1033539.095862383673
1643414400,2022-01-29 00:00:00,CPOOL/USDT,0.4577,0.6069,0.4535,0.5337,2785457.8583482,1498234.086236593229
1643328000,2022-01-28 00:00:00,CPOOL/USDT,0.4611,0.5247,0.421,0.4586,2282724.28222109,1060275.790706304243
1643241600,2022-01-27 00:00:00,CPOOL/USDT,0.5229,0.5253,0.4421,0.4608,1816165.17623221,895062.022666257799
1643155200,2022-01-26 00:00:00,CPOOL/USDT,0.5332,0.6431,0.4799,0.5229,3743289.35912841,2048208.424930260059
1643068800,2022-01-25 00:00:00,CPOOL/USDT,0.6219,0.6528,0.4807,0.533,2694912.26248784,1444960.646888015697
1642982400,2022-01-24 00:00:00,CPOOL/USDT,0.613,0.6486,0.445,0.6216,3174980.66750969,1734270.201594176415
1642896000,2022-01-23 00:00:00,CPOOL/USDT,0.3544,0.6192,0.35,0.613,2932900.08828214,1366045.904057847296
1642809600,2022-01-22 00:00:00,CPOOL/USDT,0.3621,0.3877,0.3154,0.3544,1431701.45104154,493563.18933894443
1642723200,2022-01-21 00:00:00,CPOOL/USDT,0.4659,0.4963,0.35,0.3621,2177757.51703009,930123.082516199813
1642636800,2022-01-20 00:00:00,CPOOL/USDT,0.5443,0.5472,0.4601,0.4673,1543755.26985955,757946.573716908501
1642550400,2022-01-19 00:00:00,CPOOL/USDT,0.596,0.63,0.5441,0.5441,1282669.9056004,753802.282724348146
1642464000,2022-01-18 00:00:00,CPOOL/USDT,0.5626,0.6295,0.5541,0.5937,1741821.73431153,1040022.833463328664
1642377600,2022-01-17 00:00:00,CPOOL/USDT,0.7421,0.7662,0.505,0.5628,2509114.47140009,1530599.821215938838
1642291200,2022-01-16 00:00:00,CPOOL/USDT,0.4703,0.7572,0.447,0.7421,2048272.46177545,1192852.427387967706
1642204800,2022-01-15 00:00:00,CPOOL/USDT,0.4776,0.5013,0.4244,0.4703,671101.41916151,314711.875699881176
1642118400,2022-01-14 00:00:00,CPOOL/USDT,0.4687,0.5,0.4134,0.4777,1503634.01791095,689036.360295471429
1642032000,2022-01-13 00:00:00,CPOOL/USDT,0.5651,0.5654,0.4336,0.4687,1633639.96142419,837784.297757887747
1641945600,2022-01-12 00:00:00,CPOOL/USDT,0.52,0.5908,0.5,0.5651,1632735.18008572,872615.889739744393
1641859200,2022-01-11 00:00:00,CPOOL/USDT,0.5636,0.5679,0.4963,0.52,1659933.88039846,883420.266882217428
1641772800,2022-01-10 00:00:00,CPOOL/USDT,0.6259,0.6317,0.5307,0.5636,317276.5351764,182603.847469511562
1641686400,2022-01-09 00:00:00,CPOOL/USDT,0.5759,0.6261,0.5292,0.6259,579938.40784252,330476.564716459234
1641600000,2022-01-08 00:00:00,CPOOL/USDT,0.6181,0.6308,0.5596,0.5756,475662.16183998,282560.056509389939
1641513600,2022-01-07 00:00:00,CPOOL/USDT,0.7145,0.7158,0.6,0.6178,635195.39399895,417823.76953115727
1641427200,2022-01-06 00:00:00,CPOOL/USDT,0.717,0.7184,0.6936,0.7145,209316.47685348,147737.858742496604
1641340800,2022-01-05 00:00:00,CPOOL/USDT,0.7774,0.7852,0.7021,0.7168,435772.6101594,328176.682614787654
1641254400,2022-01-04 00:00:00,CPOOL/USDT,0.7899,0.812,0.7736,0.7736,433737.98312607,344858.174839781361
1641168000,2022-01-03 00:00:00,CPOOL/USDT,0.8713,0.906,0.789,0.79,667468.54431236,556241.441762732981
1641081600,2022-01-02 00:00:00,CPOOL/USDT,0.8016,0.8999,0.8,0.8747,714703.25045587,603603.285706518437
1640995200,2022-01-01 00:00:00,CPOOL/USDT,0.7532,0.8258,0.7503,0.8016,582171.87054216,462988.265320779277
1640908800,2021-12-31 00:00:00,CPOOL/USDT,0.7479,0.82,0.6697,0.7531,1182155.62780132,871065.75122942804
1640822400,2021-12-30 00:00:00,CPOOL/USDT,0.7304,0.76,0.72,0.7442,375050.53492635,278341.222693107539
1640736000,2021-12-29 00:00:00,CPOOL/USDT,0.7098,0.7598,0.7036,0.7304,460797.25802415,337077.73202625762
1640649600,2021-12-28 00:00:00,CPOOL/USDT,0.7925,0.8065,0.6974,0.7098,839133.1081325,628354.044724481115
