https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WOM,Volume USDT
1644105600,2022-02-06 00:00:00,WOM/USDT,0.116571,0.123818,0.115981,0.121461,4053387.50989047,477390.34336519733235
1644019200,2022-02-05 00:00:00,WOM/USDT,0.119259,0.123883,0.115532,0.116978,4986738.92557479,601059.94657476953679
1643932800,2022-02-04 00:00:00,WOM/USDT,0.108611,0.120377,0.107741,0.118871,5439876.76104671,617392.42446360974024
1643846400,2022-02-03 00:00:00,WOM/USDT,0.112579,0.118358,0.10704,0.108089,4485152.12080737,501137.97334894719846
1643760000,2022-02-02 00:00:00,WOM/USDT,0.116558,0.117975,0.109844,0.112354,4548768.3431,517366.7281515494
1643673600,2022-02-01 00:00:00,WOM/USDT,0.112879,0.117497,0.110315,0.116952,4686818.24846945,533555.98508909737304
1643587200,2022-01-31 00:00:00,WOM/USDT,0.109057,0.113081,0.10635,0.112568,1609410.42562666,176834.85347126934748
1643500800,2022-01-30 00:00:00,WOM/USDT,0.110598,0.115458,0.107501,0.10923,3224690.47434572,360845.02977606432974
1643414400,2022-01-29 00:00:00,WOM/USDT,0.107492,0.114381,0.105132,0.110745,6666010.85297852,729663.41288115974344
1643328000,2022-01-28 00:00:00,WOM/USDT,0.106428,0.123447,0.102834,0.107481,6960586.37692197,751206.14313920023368
1643241600,2022-01-27 00:00:00,WOM/USDT,0.133341,0.134998,0.104019,0.105965,11327899.99778793,1263275.8019950634836
1643155200,2022-01-26 00:00:00,WOM/USDT,0.101097,0.188419,0.099462,0.133,13829221.91429961,1711845.99836495640407
1643068800,2022-01-25 00:00:00,WOM/USDT,0.098557,0.119547,0.096439,0.100702,2707346.42215968,278445.54575441568741
1642982400,2022-01-24 00:00:00,WOM/USDT,0.106413,0.108077,0.088255,0.099007,1496613.60440225,146667.89928850477219
1642896000,2022-01-23 00:00:00,WOM/USDT,0.096917,0.111561,0.096898,0.106392,1027596.80418234,107870.1985966235436
1642809600,2022-01-22 00:00:00,WOM/USDT,0.111282,0.115641,0.09636,0.096917,1164269.79099286,123587.72548395253944
1642723200,2022-01-21 00:00:00,WOM/USDT,0.139094,0.140642,0.110045,0.111282,1939850.29752337,240586.79005023300719
1642636800,2022-01-20 00:00:00,WOM/USDT,0.126381,0.167302,0.122876,0.138938,1246299.43871598,174497.85617700971289
1642550400,2022-01-19 00:00:00,WOM/USDT,0.129918,0.13309,0.126361,0.126381,143390.58980717,18560.22960438923435
1642464000,2022-01-18 00:00:00,WOM/USDT,0.136334,0.137575,0.124028,0.129918,102593.21912473,13172.99844096597183
1642377600,2022-01-17 00:00:00,WOM/USDT,0.140981,0.140981,0.136122,0.137222,38787.0750833,5400.75714353218512
1642291200,2022-01-16 00:00:00,WOM/USDT,0.14061,0.142448,0.138877,0.140981,25460.12717063,3569.73144766778184
1642204800,2022-01-15 00:00:00,WOM/USDT,0.138973,0.143395,0.135461,0.14061,107932.79245078,14877.20117598860649
1642118400,2022-01-14 00:00:00,WOM/USDT,0.138672,0.142448,0.135942,0.138973,77282.80856935,10712.86742596948005
1642032000,2022-01-13 00:00:00,WOM/USDT,0.141461,0.149958,0.138672,0.138672,76059.23183931,10868.99415760248874
1641945600,2022-01-12 00:00:00,WOM/USDT,0.133358,0.151206,0.132604,0.141459,128532.4288967,17978.10565827160214
1641859200,2022-01-11 00:00:00,WOM/USDT,0.129177,0.13918,0.128716,0.133299,121858.43542687,16198.84754033250142
1641772800,2022-01-10 00:00:00,WOM/USDT,0.142033,0.149238,0.123471,0.129177,386560.48028728,51566.83744081840184
1641686400,2022-01-09 00:00:00,WOM/USDT,0.143395,0.147481,0.135753,0.143158,83030.97001418,11765.213286121065
1641600000,2022-01-08 00:00:00,WOM/USDT,0.148228,0.152201,0.137356,0.142872,70916.55663406,10211.13620813094559
1641513600,2022-01-07 00:00:00,WOM/USDT,0.157617,0.159689,0.14469,0.148967,172700.93753664,26076.27969934347036
1641427200,2022-01-06 00:00:00,WOM/USDT,0.16161,0.162748,0.151907,0.15723,176238.16280382,27887.01965995154283
1641340800,2022-01-05 00:00:00,WOM/USDT,0.177764,0.177825,0.16107,0.161832,484271.01047094,83745.02829694068902
1641254400,2022-01-04 00:00:00,WOM/USDT,0.178802,0.180398,0.172149,0.177713,397062.50442415,70250.6935975471484
1641168000,2022-01-03 00:00:00,WOM/USDT,0.179918,0.181014,0.176729,0.178584,372493.60412146,66653.24279243652841
1641081600,2022-01-02 00:00:00,WOM/USDT,0.178851,0.182722,0.174918,0.17997,248288.17347782,44421.9361339120429
1640995200,2022-01-01 00:00:00,WOM/USDT,0.173878,0.179448,0.170976,0.178851,76364.00952668,13414.0452573783101
1640908800,2021-12-31 00:00:00,WOM/USDT,0.17842,0.181258,0.172752,0.175178,357929.41733152,63616.77325041874082
1640822400,2021-12-30 00:00:00,WOM/USDT,0.175829,0.181088,0.175546,0.178277,388889.1102753,69285.37927088386495
1640736000,2021-12-29 00:00:00,WOM/USDT,0.176476,0.180845,0.173445,0.175802,467210.51121618,82730.1688678994772
1640649600,2021-12-28 00:00:00,WOM/USDT,0.190854,0.191692,0.174123,0.176476,632542.92640972,114409.84209653417508
