https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAS,Volume USDT
1660842000,2022-08-18 17:00:00,GAS/USDT,2.9266,2.9266,2.9266,2.9266,0.8526,2.49521916
1660838400,2022-08-18 16:00:00,GAS/USDT,2.9119,2.9119,2.9104,2.9104,2.4297,7.07227488
1660834800,2022-08-18 15:00:00,GAS/USDT,2.9104,2.9104,2.9104,2.9104,2.5446,7.40580384
1660831200,2022-08-18 14:00:00,GAS/USDT,2.9174,2.9296,2.9174,2.9296,1.8133,5.29844914
1660827600,2022-08-18 13:00:00,GAS/USDT,2.9372,2.96,2.9312,2.9544,210.6202,621.08418097
1660824000,2022-08-18 12:00:00,GAS/USDT,2.9371,2.9371,2.9257,2.9257,15.6469,45.78201247
1660820400,2022-08-18 11:00:00,GAS/USDT,2.9189,2.9189,2.9189,2.9189,5.2491,15.32159799
1660816800,2022-08-18 10:00:00,GAS/USDT,2.9297,2.9297,2.9297,2.9297,0,0
1660813200,2022-08-18 09:00:00,GAS/USDT,2.9297,2.9297,2.9297,2.9297,0,0
1660809600,2022-08-18 08:00:00,GAS/USDT,2.9297,2.9297,2.9297,2.9297,0,0
1660806000,2022-08-18 07:00:00,GAS/USDT,2.9297,2.9297,2.9297,2.9297,0.34,0.996098
1660802400,2022-08-18 06:00:00,GAS/USDT,2.911,2.911,2.911,2.911,0,0
1660798800,2022-08-18 05:00:00,GAS/USDT,2.911,2.911,2.911,2.911,0.1038,0.3021618
1660795200,2022-08-18 04:00:00,GAS/USDT,2.9369,2.937,2.9369,2.937,0.3402,0.9991524
1660791600,2022-08-18 03:00:00,GAS/USDT,2.9168,2.9168,2.9168,2.9168,0,0
1660788000,2022-08-18 02:00:00,GAS/USDT,2.9168,2.9168,2.9168,2.9168,0.1008,0.29401344
1660784400,2022-08-18 01:00:00,GAS/USDT,2.9214,2.9214,2.9214,2.9214,0,0
1660780800,2022-08-18 00:00:00,GAS/USDT,2.9256,2.9256,2.9205,2.9214,160.3741,468.967578
1660777200,2022-08-17 23:00:00,GAS/USDT,2.9253,2.9253,2.9253,2.9253,2.0596,6.02494788
1660773600,2022-08-17 22:00:00,GAS/USDT,2.9376,2.9376,2.9376,2.9376,1.0572,3.10563072
1660770000,2022-08-17 21:00:00,GAS/USDT,2.9375,2.9375,2.9107,2.9318,486.7711,1427.35119618
1660766400,2022-08-17 20:00:00,GAS/USDT,2.9217,2.956,2.9217,2.9555,116.3115,340.90704536
1660762800,2022-08-17 19:00:00,GAS/USDT,2.919,2.9228,2.919,2.9228,0.8649,2.52735972
1660759200,2022-08-17 18:00:00,GAS/USDT,2.9172,2.9421,2.9172,2.9421,17.6088,51.48984761
1660755600,2022-08-17 17:00:00,GAS/USDT,2.9076,2.9076,2.9076,2.9076,3.9339,11.43820764
1660752000,2022-08-17 16:00:00,GAS/USDT,2.903,2.903,2.903,2.903,0,0
1660748400,2022-08-17 15:00:00,GAS/USDT,2.903,2.903,2.903,2.903,0.3907,1.1342021
1660744800,2022-08-17 14:00:00,GAS/USDT,2.9107,2.9107,2.9028,2.903,91.9601,267.28879714
1660741200,2022-08-17 13:00:00,GAS/USDT,2.9623,2.9893,2.9526,2.9682,93.5631,277.98701165
1660737600,2022-08-17 12:00:00,GAS/USDT,2.9991,3.0167,2.9535,2.9535,155.9726,466.99227627
1660734000,2022-08-17 11:00:00,GAS/USDT,3.0091,3.0091,3.0091,3.0091,1.5956,4.80131996
1660730400,2022-08-17 10:00:00,GAS/USDT,3.0276,3.0276,3.0276,3.0276,0,0
1660726800,2022-08-17 09:00:00,GAS/USDT,3.0276,3.0276,3.0276,3.0276,8.9871,27.20934396
1660723200,2022-08-17 08:00:00,GAS/USDT,3.0413,3.0413,3.0413,3.0413,0,0
1660719600,2022-08-17 07:00:00,GAS/USDT,3.0515,3.0516,3.0413,3.0413,18.6805,56.97919625
1660716000,2022-08-17 06:00:00,GAS/USDT,3.0675,3.0675,3.0675,3.0675,10.0025,30.68266875
1660712400,2022-08-17 05:00:00,GAS/USDT,3.0758,3.0758,3.0758,3.0758,2.1969,6.75722502
1660708800,2022-08-17 04:00:00,GAS/USDT,3.0478,3.0938,3.0478,3.0938,197.1402,606.47436009
1660705200,2022-08-17 03:00:00,GAS/USDT,3.0268,3.0372,3.0268,3.0372,4.9842,15.12835584
1660701600,2022-08-17 02:00:00,GAS/USDT,3.0116,3.0402,3.0116,3.0402,154.0334,464.51730073
1660698000,2022-08-17 01:00:00,GAS/USDT,3.0183,3.0183,3.0183,3.0183,1.05,3.169215
1660694400,2022-08-17 00:00:00,GAS/USDT,3.0396,3.0396,3.0396,3.0396,0,0
1660690800,2022-08-16 23:00:00,GAS/USDT,3.0396,3.0396,3.0396,3.0396,0.7196,2.18729616
1660687200,2022-08-16 22:00:00,GAS/USDT,3.0181,3.0181,3.0181,3.0181,0.1104,0.33319824
1660683600,2022-08-16 21:00:00,GAS/USDT,3.0352,3.0352,3.0352,3.0352,0,0
1660680000,2022-08-16 20:00:00,GAS/USDT,3.0352,3.0352,3.0352,3.0352,0,0
1660676400,2022-08-16 19:00:00,GAS/USDT,3.0352,3.0352,3.0352,3.0352,0,0
1660672800,2022-08-16 18:00:00,GAS/USDT,3.0352,3.0352,3.0352,3.0352,0,0
1660669200,2022-08-16 17:00:00,GAS/USDT,3.008,3.0352,3.008,3.0352,3.6916,11.18140944
1660665600,2022-08-16 16:00:00,GAS/USDT,3.0482,3.0482,3.0153,3.0153,5.1545,15.56744084
1660662000,2022-08-16 15:00:00,GAS/USDT,2.9977,3.0483,2.9977,3.0483,40.4988,121.98144057
1660658400,2022-08-16 14:00:00,GAS/USDT,3.0198,3.0198,2.9952,2.9952,46.4262,139.65450341
1660654800,2022-08-16 13:00:00,GAS/USDT,3.0143,3.0493,3.0141,3.0493,21.2819,64.22288721
1660651200,2022-08-16 12:00:00,GAS/USDT,3.0336,3.0506,3.0229,3.0229,158.4506,480.84352298
1660647600,2022-08-16 11:00:00,GAS/USDT,3.0113,3.0113,3.0113,3.0113,0.9418,2.83604234
1660644000,2022-08-16 10:00:00,GAS/USDT,3.0322,3.0323,3.0322,3.0323,6.6456,20.15088288
1660640400,2022-08-16 09:00:00,GAS/USDT,3.01,3.01,3.0095,3.0095,32.5899,98.07953165
1660636800,2022-08-16 08:00:00,GAS/USDT,3.01,3.01,3.01,3.01,0,0
1660633200,2022-08-16 07:00:00,GAS/USDT,3.01,3.01,3.01,3.01,0,0
1660629600,2022-08-16 06:00:00,GAS/USDT,3.01,3.01,3.01,3.01,0,0
1660626000,2022-08-16 05:00:00,GAS/USDT,3.0151,3.0151,3.01,3.01,45.5315,137.06782565
1660622400,2022-08-16 04:00:00,GAS/USDT,3.0498,3.0498,3.0436,3.0436,1.7836,5.4326272
1660618800,2022-08-16 03:00:00,GAS/USDT,3.0521,3.0521,3.0521,3.0521,0,0
1660615200,2022-08-16 02:00:00,GAS/USDT,3.0519,3.0521,3.0519,3.0521,79.1096,241.43465016
1660611600,2022-08-16 01:00:00,GAS/USDT,3.0524,3.0524,3.0524,3.0524,0,0
1660608000,2022-08-16 00:00:00,GAS/USDT,3.0847,3.148,3.0318,3.0524,3973.897,12336.1512129
1660604400,2022-08-15 23:00:00,GAS/USDT,3.0749,3.0749,3.0628,3.0628,2.2114,6.79184786
1660600800,2022-08-15 22:00:00,GAS/USDT,3.054,3.054,3.054,3.054,8.6215,26.330061
1660597200,2022-08-15 21:00:00,GAS/USDT,3.0588,3.0588,3.0588,3.0588,0,0
1660593600,2022-08-15 20:00:00,GAS/USDT,3.0569,3.0588,3.0569,3.0588,32.1347,98.25457536
1660590000,2022-08-15 19:00:00,GAS/USDT,3.0433,3.0433,3.0433,3.0433,0,0
1660586400,2022-08-15 18:00:00,GAS/USDT,3.051,3.051,3.0431,3.0433,200.9575,611.5629286
1660582800,2022-08-15 17:00:00,GAS/USDT,3.062,3.0796,3.062,3.0796,6.4725,19.82471036
1660579200,2022-08-15 16:00:00,GAS/USDT,3.0692,3.0702,3.0692,3.0702,0.9709,2.98053718
1660575600,2022-08-15 15:00:00,GAS/USDT,3.022,3.0615,3.022,3.0615,71.9514,219.82527502
1660572000,2022-08-15 14:00:00,GAS/USDT,3.0327,3.0327,3.0327,3.0327,1.6124,4.88992548
1660568400,2022-08-15 13:00:00,GAS/USDT,3.0532,3.0532,3.0532,3.0532,0,0
1660564800,2022-08-15 12:00:00,GAS/USDT,3.0147,3.0532,3.0147,3.0532,1.7405,5.2984713
1660561200,2022-08-15 11:00:00,GAS/USDT,3.0488,3.0488,3.0244,3.0244,3.1501,9.53198632
1660557600,2022-08-15 10:00:00,GAS/USDT,3.0465,3.0465,3.0465,3.0465,4.196,12.783114
1660554000,2022-08-15 09:00:00,GAS/USDT,3.0595,3.0692,3.0349,3.0349,353.7404,1077.29419021
1660550400,2022-08-15 08:00:00,GAS/USDT,3.0282,3.0415,3.0141,3.0408,32.9385,99.91771478
1660546800,2022-08-15 07:00:00,GAS/USDT,3.0429,3.0599,2.9299,3.0599,1398.203,4199.15877104
1660543200,2022-08-15 06:00:00,GAS/USDT,3.1269,3.1269,3.0578,3.0862,879.7971,2693.17605756
1660539600,2022-08-15 05:00:00,GAS/USDT,3.1201,3.1201,3.1201,3.1201,0,0
1660536000,2022-08-15 04:00:00,GAS/USDT,3.1551,3.1551,3.1201,3.1201,110.4823,345.24601308
1660532400,2022-08-15 03:00:00,GAS/USDT,3.1541,3.1636,3.128,3.128,22.0368,69.50634996
1660528800,2022-08-15 02:00:00,GAS/USDT,3.1309,3.1399,3.1309,3.1399,7.5553,23.7082174
1660525200,2022-08-15 01:00:00,GAS/USDT,3.0955,3.0955,3.0955,3.0955,3.4805,10.77388775
1660521600,2022-08-15 00:00:00,GAS/USDT,3.0909,3.0966,3.072,3.072,19.3168,59.72352416
1660518000,2022-08-14 23:00:00,GAS/USDT,3.1106,3.1106,3.1106,3.1106,0,0
1660514400,2022-08-14 22:00:00,GAS/USDT,3.0979,3.1106,3.0884,3.1106,39.2703,122.13170153
1660510800,2022-08-14 21:00:00,GAS/USDT,3.1101,3.1143,3.1101,3.1143,3.46,10.7657277
1660507200,2022-08-14 20:00:00,GAS/USDT,3.0914,3.1121,3.0897,3.0897,100.2436,309.89185232
1660503600,2022-08-14 19:00:00,GAS/USDT,3.0983,3.0992,3.0928,3.0928,54.1027,167.58734689
1660500000,2022-08-14 18:00:00,GAS/USDT,3.1002,3.1002,3.1002,3.1002,0,0
1660496400,2022-08-14 17:00:00,GAS/USDT,3.1116,3.1116,3.1002,3.1002,143.2254,444.41740178
1660492800,2022-08-14 16:00:00,GAS/USDT,3.148,3.161,3.1291,3.1291,252.8643,792.6260931
1660489200,2022-08-14 15:00:00,GAS/USDT,3.148,3.148,3.1366,3.1366,0.7409,2.33114936
1660485600,2022-08-14 14:00:00,GAS/USDT,3.149,3.1491,3.1261,3.1261,9.6793,30.47550883
1660482000,2022-08-14 13:00:00,GAS/USDT,3.1573,3.1573,3.1204,3.1204,137.5182,429.58386298
1660478400,2022-08-14 12:00:00,GAS/USDT,3.1619,3.1619,3.1619,3.1619,3.2652,10.32423588
1660474800,2022-08-14 11:00:00,GAS/USDT,3.1797,3.1797,3.1797,3.1797,11.741,37.3328577
1660471200,2022-08-14 10:00:00,GAS/USDT,3.1841,3.1843,3.1574,3.1843,10.3436,32.92116293
1660467600,2022-08-14 09:00:00,GAS/USDT,3.1777,3.1777,3.1777,3.1777,3.3886,10.76795422
1660464000,2022-08-14 08:00:00,GAS/USDT,3.1709,3.1709,3.1571,3.1572,56.0019,176.85653937
1660460400,2022-08-14 07:00:00,GAS/USDT,3.1759,3.195,3.1759,3.195,41.0209,130.99848407
1660456800,2022-08-14 06:00:00,GAS/USDT,3.1586,3.1586,3.1567,3.1583,129.6297,409.37446594
1660453200,2022-08-14 05:00:00,GAS/USDT,3.1485,3.1485,3.1485,3.1485,0,0
1660449600,2022-08-14 04:00:00,GAS/USDT,3.1596,3.169,3.1485,3.1485,3.4522,10.91985052
1660446000,2022-08-14 03:00:00,GAS/USDT,3.1667,3.1866,3.1597,3.1866,152.9851,485.44490109
1660442400,2022-08-14 02:00:00,GAS/USDT,3.1599,3.1672,3.1341,3.1665,228.0066,720.72633541
1660438800,2022-08-14 01:00:00,GAS/USDT,3.1441,3.1441,3.1346,3.1346,13.0503,40.91380158
1660435200,2022-08-14 00:00:00,GAS/USDT,3.163,3.163,3.163,3.163,1.9758,6.2494554
1660431600,2022-08-13 23:00:00,GAS/USDT,3.1718,3.1719,3.1718,3.1719,6.2313,19.76450047
1660428000,2022-08-13 22:00:00,GAS/USDT,3.1563,3.1563,3.1563,3.1563,5.8902,18.59123826
1660424400,2022-08-13 21:00:00,GAS/USDT,3.1397,3.1397,3.1397,3.1397,0,0
1660420800,2022-08-13 20:00:00,GAS/USDT,3.1662,3.1664,3.1397,3.1397,24.287,76.66074415
1660417200,2022-08-13 19:00:00,GAS/USDT,3.1518,3.1518,3.1518,3.1518,3.5093,11.06061174
1660413600,2022-08-13 18:00:00,GAS/USDT,3.1757,3.1757,3.1755,3.1755,16.6311,52.81208427
1660410000,2022-08-13 17:00:00,GAS/USDT,3.1323,3.1323,3.1323,3.1323,0,0
1660406400,2022-08-13 16:00:00,GAS/USDT,3.1483,3.1562,3.1323,3.1323,38.8625,122.36654326
1660402800,2022-08-13 15:00:00,GAS/USDT,3.1223,3.1223,3.1222,3.1222,2.967,9.26377062
1660399200,2022-08-13 14:00:00,GAS/USDT,3.1192,3.1192,3.1034,3.1034,252.9264,788.28962131
1660395600,2022-08-13 13:00:00,GAS/USDT,3.1509,3.1511,3.1509,3.1511,15.8659,49.99466371
1660392000,2022-08-13 12:00:00,GAS/USDT,3.1231,3.1231,3.1231,3.1231,0,0
1660388400,2022-08-13 11:00:00,GAS/USDT,3.1445,3.1446,3.117,3.1231,17.4362,54.51131014
1660384800,2022-08-13 10:00:00,GAS/USDT,3.1266,3.1266,3.1266,3.1266,0,0
1660381200,2022-08-13 09:00:00,GAS/USDT,3.1266,3.1266,3.1266,3.1266,0.1568,0.49025088
1660377600,2022-08-13 08:00:00,GAS/USDT,3.1352,3.1352,3.1348,3.1351,9.1316,28.62675939
1660374000,2022-08-13 07:00:00,GAS/USDT,3.1359,3.1359,3.1359,3.1359,0.1099,0.34463541
1660370400,2022-08-13 06:00:00,GAS/USDT,3.1685,3.1685,3.1414,3.1414,15.5898,49.08566837
1660366800,2022-08-13 05:00:00,GAS/USDT,3.1525,3.1525,3.1525,3.1525,3.9804,12.548211
1660363200,2022-08-13 04:00:00,GAS/USDT,3.1566,3.1836,3.1525,3.1525,38.8662,122.55844158
1660359600,2022-08-13 03:00:00,GAS/USDT,3.1565,3.1569,3.1529,3.1569,15.4006,48.60553702
1660356000,2022-08-13 02:00:00,GAS/USDT,3.1571,3.1571,3.1571,3.1571,1.9979,6.30757009
1660352400,2022-08-13 01:00:00,GAS/USDT,3.1375,3.1375,3.1375,3.1375,1.0611,3.32920125
1660348800,2022-08-13 00:00:00,GAS/USDT,3.1866,3.1867,3.1622,3.1622,34.2444,109.07499839
1660345200,2022-08-12 23:00:00,GAS/USDT,3.1127,3.159,3.0763,3.1589,258.6972,802.2638983
1660341600,2022-08-12 22:00:00,GAS/USDT,3.1262,3.1262,3.1262,3.1262,1.2667,3.95995754
1660338000,2022-08-12 21:00:00,GAS/USDT,3.1098,3.1098,3.1098,3.1098,0,0
1660334400,2022-08-12 20:00:00,GAS/USDT,3.1151,3.1161,3.06,3.1098,695.5245,2161.10009165
1660330800,2022-08-12 19:00:00,GAS/USDT,3.1248,3.1248,3.1248,3.1248,0,0
1660327200,2022-08-12 18:00:00,GAS/USDT,3.1248,3.1248,3.1248,3.1248,0.5094,1.59177312
1660323600,2022-08-12 17:00:00,GAS/USDT,3.1187,3.1187,3.1187,3.1187,0,0
1660320000,2022-08-12 16:00:00,GAS/USDT,3.0844,3.1187,3.0844,3.1187,2.1998,6.81802885
1660316400,2022-08-12 15:00:00,GAS/USDT,3.0938,3.1035,3.0732,3.0732,34,105.44475609
1660312800,2022-08-12 14:00:00,GAS/USDT,3.0484,3.062,3.0484,3.0619,36.0644,110.41476391
1660309200,2022-08-12 13:00:00,GAS/USDT,3.0536,3.0766,3.0431,3.0431,3.2237,9.84778382
1660305600,2022-08-12 12:00:00,GAS/USDT,3.0471,3.0471,3.0471,3.0471,2.002,6.1002942
1660302000,2022-08-12 11:00:00,GAS/USDT,3.0422,3.0422,3.0221,3.0221,158.0127,477.87897813
1660298400,2022-08-12 10:00:00,GAS/USDT,3.1158,3.1528,3.0875,3.0875,27.0108,84.66974424
1660294800,2022-08-12 09:00:00,GAS/USDT,3.1171,3.1681,3.0487,3.156,620.4805,1931.5175643
1660291200,2022-08-12 08:00:00,GAS/USDT,3.0786,3.0786,3.0786,3.0786,0,0
1660287600,2022-08-12 07:00:00,GAS/USDT,3.1157,3.1159,3.0771,3.0786,57.3599,176.81953465
1660284000,2022-08-12 06:00:00,GAS/USDT,3.0787,3.1254,3.0787,3.1204,48.1345,150.24261654
1660280400,2022-08-12 05:00:00,GAS/USDT,3.1189,3.1192,3.0809,3.0823,5.9979,18.61399591
1660276800,2022-08-12 04:00:00,GAS/USDT,3.0938,3.095,3.0938,3.095,6.5326,20.21296064
1660273200,2022-08-12 03:00:00,GAS/USDT,3.0937,3.0937,3.0937,3.0937,0,0
1660269600,2022-08-12 02:00:00,GAS/USDT,3.0551,3.0937,3.0394,3.0937,104.4101,317.46458999
1660266000,2022-08-12 01:00:00,GAS/USDT,3.0917,3.0917,3.0917,3.0917,0,0
1660262400,2022-08-12 00:00:00,GAS/USDT,3.0764,3.0917,3.0255,3.0917,104.2663,316.87175729
1660258800,2022-08-11 23:00:00,GAS/USDT,3.0885,3.0931,3.0885,3.0931,104.1679,321.88958199
1660255200,2022-08-11 22:00:00,GAS/USDT,3.0607,3.0648,3.0607,3.0648,100.83,309.020381
1660251600,2022-08-11 21:00:00,GAS/USDT,3.0889,3.09,3.0889,3.09,5.6737,17.52995243
1660248000,2022-08-11 20:00:00,GAS/USDT,3.0889,3.0889,3.0889,3.0889,0.9578,2.95854842
1660244400,2022-08-11 19:00:00,GAS/USDT,3.0579,3.07,3.047,3.07,400,1222.3559353
1660240800,2022-08-11 18:00:00,GAS/USDT,3.093,3.093,3.093,3.093,0.6794,2.1013842
1660237200,2022-08-11 17:00:00,GAS/USDT,3.0931,3.0931,3.0931,3.0931,0,0
1660233600,2022-08-11 16:00:00,GAS/USDT,3.0577,3.0931,3.0577,3.0931,1.7146,5.28627856
1660230000,2022-08-11 15:00:00,GAS/USDT,3.0743,3.1864,3.0743,3.0875,1667.6677,5185.96518803
1660226400,2022-08-11 14:00:00,GAS/USDT,3.094,3.094,3.094,3.094,0,0
1660222800,2022-08-11 13:00:00,GAS/USDT,3.0804,3.1072,3.0804,3.094,23.3568,72.3154839
1660219200,2022-08-11 12:00:00,GAS/USDT,3.1097,3.1097,3.094,3.1023,11.4783,35.61664551
1660215600,2022-08-11 11:00:00,GAS/USDT,3.1004,3.1156,3.1004,3.1156,9.7729,30.3733638
1660212000,2022-08-11 10:00:00,GAS/USDT,3.0938,3.0938,3.0938,3.0938,0,0
1660208400,2022-08-11 09:00:00,GAS/USDT,3.0927,3.0938,3.0927,3.0938,15.7653,48.76232664
1660204800,2022-08-11 08:00:00,GAS/USDT,3.0688,3.0688,3.0688,3.0688,0.37,1.135456
1660201200,2022-08-11 07:00:00,GAS/USDT,3.0562,3.0562,3.0523,3.0523,3.2351,9.87837122
1660197600,2022-08-11 06:00:00,GAS/USDT,3.0937,3.0937,3.0937,3.0937,0,0
1660194000,2022-08-11 05:00:00,GAS/USDT,3.0937,3.0937,3.0937,3.0937,0,0
1660190400,2022-08-11 04:00:00,GAS/USDT,3.0318,3.0937,3.0318,3.0937,1.0743,3.30078972
1660186800,2022-08-11 03:00:00,GAS/USDT,3.0558,3.0558,3.0558,3.0558,0,0
1660183200,2022-08-11 02:00:00,GAS/USDT,3.0558,3.0558,3.0558,3.0558,0,0
1660179600,2022-08-11 01:00:00,GAS/USDT,3.0341,3.0885,3.0341,3.0558,56.5589,172.07352701
1660176000,2022-08-11 00:00:00,GAS/USDT,3.0165,3.0484,3.0165,3.038,32.5383,99.00925293
1660172400,2022-08-10 23:00:00,GAS/USDT,3.0441,3.0441,3.0441,3.0441,0.7172,2.18322852
1660168800,2022-08-10 22:00:00,GAS/USDT,3.0061,3.0061,3.0061,3.0061,3.5,10.52135
1660165200,2022-08-10 21:00:00,GAS/USDT,3.009,3.032,2.9932,2.9983,54.891,164.64270809
1660161600,2022-08-10 20:00:00,GAS/USDT,3.0277,3.0277,3.0277,3.0277,11.54,34.939658
1660158000,2022-08-10 19:00:00,GAS/USDT,3.0215,3.0216,3.0215,3.0216,0.3034,0.91673844
1660154400,2022-08-10 18:00:00,GAS/USDT,3.0133,3.0333,2.9898,2.9898,83.3719,250.3650752
1660150800,2022-08-10 17:00:00,GAS/USDT,2.9888,3.0111,2.9744,3.0111,207.7573,619.65328061
1660147200,2022-08-10 16:00:00,GAS/USDT,3.0216,3.0291,2.994,3.0151,145.3845,438.07747618
1660143600,2022-08-10 15:00:00,GAS/USDT,3.0048,3.0529,3.0048,3.0321,125.7741,380.75248724
1660140000,2022-08-10 14:00:00,GAS/USDT,3.0079,3.0079,2.9743,2.9951,4.2811,12.81956789
1660136400,2022-08-10 13:00:00,GAS/USDT,2.9939,3.0449,2.9743,2.9755,170.4523,513.00222574
1660132800,2022-08-10 12:00:00,GAS/USDT,2.929,3.2558,2.9219,2.9939,1414.9896,4304.73213956
1660129200,2022-08-10 11:00:00,GAS/USDT,2.9225,2.9225,2.9225,2.9225,0.8846,2.5852435
1660125600,2022-08-10 10:00:00,GAS/USDT,2.9409,2.9409,2.9409,2.9409,0,0
1660122000,2022-08-10 09:00:00,GAS/USDT,2.9423,2.9423,2.9409,2.9409,1.0196,2.99949308
1660118400,2022-08-10 08:00:00,GAS/USDT,2.9161,2.9379,2.9054,2.9379,6.7149,19.56828859
1660114800,2022-08-10 07:00:00,GAS/USDT,2.9087,2.9161,2.8884,2.9161,47.1584,137.19325252
1660111200,2022-08-10 06:00:00,GAS/USDT,2.873,2.8808,2.873,2.8808,9.463,27.21143785
1660107600,2022-08-10 05:00:00,GAS/USDT,2.8517,2.8517,2.8517,2.8517,0,0
1660104000,2022-08-10 04:00:00,GAS/USDT,2.8876,2.8876,2.8517,2.8517,1.9238,5.52336466
1660100400,2022-08-10 03:00:00,GAS/USDT,2.8793,2.8793,2.8793,2.8793,0,0
1660096800,2022-08-10 02:00:00,GAS/USDT,2.8679,2.8793,2.8679,2.8793,6.1871,17.76843577
1660093200,2022-08-10 01:00:00,GAS/USDT,2.8627,2.8627,2.8627,2.8627,0,0
1660089600,2022-08-10 00:00:00,GAS/USDT,2.8776,2.8776,2.8627,2.8627,46.1477,132.20146877
1660086000,2022-08-09 23:00:00,GAS/USDT,2.8966,2.8966,2.8966,2.8966,0.2238,0.64825908
1660082400,2022-08-09 22:00:00,GAS/USDT,2.9161,2.9161,2.9161,2.9161,4.8063,14.01565143
1660078800,2022-08-09 21:00:00,GAS/USDT,2.8791,2.911,2.8791,2.89,19.7883,57.54012565
1660075200,2022-08-09 20:00:00,GAS/USDT,2.8948,2.8948,2.8948,2.8948,0,0
1660071600,2022-08-09 19:00:00,GAS/USDT,2.8752,2.8948,2.8752,2.8948,3.7274,10.75764344
1660068000,2022-08-09 18:00:00,GAS/USDT,2.8975,2.8975,2.8975,2.8975,1,2.8975
1660064400,2022-08-09 17:00:00,GAS/USDT,2.8714,2.8746,2.8714,2.8746,6.519,18.73820444
1660060800,2022-08-09 16:00:00,GAS/USDT,2.9108,2.9108,2.8786,2.8786,1.1444,3.29726974
1660057200,2022-08-09 15:00:00,GAS/USDT,2.9088,2.9088,2.8647,2.8989,0.9204,2.65349544
1660053600,2022-08-09 14:00:00,GAS/USDT,2.875,2.911,2.8654,2.889,175.943,505.60328108
1660050000,2022-08-09 13:00:00,GAS/USDT,2.9097,2.9097,2.885,2.89,19.3115,55.85249131
1660046400,2022-08-09 12:00:00,GAS/USDT,2.9149,2.9149,2.885,2.885,1.91,5.54025
1660042800,2022-08-09 11:00:00,GAS/USDT,2.9214,2.9256,2.9214,2.9256,3.7843,11.06418644
1660039200,2022-08-09 10:00:00,GAS/USDT,2.9199,2.9199,2.9101,2.9101,6.4976,18.92583866
1660035600,2022-08-09 09:00:00,GAS/USDT,2.9872,2.9872,2.9336,2.9336,36.9731,109.23128073
1660032000,2022-08-09 08:00:00,GAS/USDT,2.9873,2.9873,2.9873,2.9873,1.0646,3.18027958
1660028400,2022-08-09 07:00:00,GAS/USDT,2.9999,3.0154,2.9873,2.9873,10.6599,32.05973261
1660024800,2022-08-09 06:00:00,GAS/USDT,3.0163,3.0163,2.9636,2.979,325.1772,964.37882978
1660021200,2022-08-09 05:00:00,GAS/USDT,2.997,2.997,2.997,2.997,0.1015,0.3041955
1660017600,2022-08-09 04:00:00,GAS/USDT,3.0161,3.0161,2.9915,3,3.9768,11.94524673
1660014000,2022-08-09 03:00:00,GAS/USDT,2.9973,3.01,2.9973,3.01,12.5345,37.70283159
1660010400,2022-08-09 02:00:00,GAS/USDT,3,3,2.9711,2.9974,11.29,33.77529258
1660006800,2022-08-09 01:00:00,GAS/USDT,3.0001,3.0001,3.0001,3.0001,0.185,0.5550185
1660003200,2022-08-09 00:00:00,GAS/USDT,3.0177,3.0177,3.0177,3.0177,0,0
1659999600,2022-08-08 23:00:00,GAS/USDT,3.0177,3.0177,3.0177,3.0177,0.11,0.331947
1659996000,2022-08-08 22:00:00,GAS/USDT,3.0135,3.0135,2.9815,2.9981,117.942,353.41002658
1659992400,2022-08-08 21:00:00,GAS/USDT,3.0115,3.0115,3.0115,3.0115,5.8371,17.57842665
1659988800,2022-08-08 20:00:00,GAS/USDT,3.0159,3.0159,3.0159,3.0159,1.7983,5.42349297
1659985200,2022-08-08 19:00:00,GAS/USDT,3.0011,3.0364,3.0011,3.0364,21.5496,65.31836382
1659981600,2022-08-08 18:00:00,GAS/USDT,3.018,3.018,2.9994,2.9994,2.0116,6.04274796
1659978000,2022-08-08 17:00:00,GAS/USDT,3.0372,3.0372,3.0372,3.0372,1.1,3.34092
1659974400,2022-08-08 16:00:00,GAS/USDT,3.0337,3.0337,3.027,3.027,1.055,3.20010527
1659970800,2022-08-08 15:00:00,GAS/USDT,3.0254,3.0254,3.0254,3.0254,1.7265,5.2233531
1659967200,2022-08-08 14:00:00,GAS/USDT,3.0161,3.05,3.0082,3.05,34.0471,103.78500472
1659963600,2022-08-08 13:00:00,GAS/USDT,3.0176,3.0431,3.0176,3.0196,1.5543,4.71960233
1659960000,2022-08-08 12:00:00,GAS/USDT,3.0374,3.0577,3.0311,3.0318,22.0199,66.89273753
1659956400,2022-08-08 11:00:00,GAS/USDT,3.04,3.0573,3.0288,3.0366,56.6214,172.36524002
1659952800,2022-08-08 10:00:00,GAS/USDT,3.0456,3.0456,3.0258,3.0258,2.4651,7.49738252
1659949200,2022-08-08 09:00:00,GAS/USDT,3.0217,3.0475,3.0217,3.0446,3.0732,9.34400845
1659945600,2022-08-08 08:00:00,GAS/USDT,3.0404,3.0552,3.0205,3.055,71.1541,216.01642392
1659942000,2022-08-08 07:00:00,GAS/USDT,3.0133,3.0737,3.0078,3.0121,292.8431,893.81395949
1659938400,2022-08-08 06:00:00,GAS/USDT,3.0085,3.0272,3.0085,3.0247,18.9763,57.36961159
1659934800,2022-08-08 05:00:00,GAS/USDT,2.9996,3.0085,2.9935,2.9935,23.4483,70.36400549
