https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SAND,Volume USDT
1644624000,2022-02-12 00:00:00,SAND/USDT,4.20114,4.39262,4.1,4.21393,4871940.66023055,20742848.2660057745055
1644537600,2022-02-11 00:00:00,SAND/USDT,4.39542,4.55359,4.04485,4.20158,4431011.15559854,19255501.1959797459206
1644451200,2022-02-10 00:00:00,SAND/USDT,4.71117,4.76524,4.36035,4.39779,5606385.6483134,25706077.2807812054533
1644364800,2022-02-09 00:00:00,SAND/USDT,4.81,4.86999,4.52195,4.71069,4718090.73597926,22199331.2553561279334
1644278400,2022-02-08 00:00:00,SAND/USDT,4.67549,4.82209,4.3,4.80352,5736604.32546208,26045448.4853727849834
1644192000,2022-02-07 00:00:00,SAND/USDT,4.64139,4.85616,4.538,4.67429,6427057.36295641,30144343.3868298709057
1644105600,2022-02-06 00:00:00,SAND/USDT,4.34054,4.69187,4.33974,4.64168,6160465.73673076,28068429.8712524260116
1644019200,2022-02-05 00:00:00,SAND/USDT,4.00644,4.51069,3.96737,4.33976,7427524.5835666,32079336.9153336481203
1643932800,2022-02-04 00:00:00,SAND/USDT,3.68862,4.02161,3.62173,4.00505,3702944.51291097,14092124.0025539945137
1643846400,2022-02-03 00:00:00,SAND/USDT,3.66378,3.70005,3.49147,3.68683,3330068.13042526,12004169.0884440783768
1643760000,2022-02-02 00:00:00,SAND/USDT,3.97682,4.02222,3.64495,3.66448,4110016.35603529,15768965.5212056678804
1643673600,2022-02-01 00:00:00,SAND/USDT,4.09415,4.11709,3.85886,3.97933,4663727.03954943,18596744.6445806017886
1643587200,2022-01-31 00:00:00,SAND/USDT,3.85497,4.16715,3.62727,4.09435,8217720.49688221,32118017.5873571482469
1643500800,2022-01-30 00:00:00,SAND/USDT,3.89221,4.08682,3.68257,3.85434,7458590.37549525,29080736.8512800634929
1643414400,2022-01-29 00:00:00,SAND/USDT,3.48076,3.91709,3.4588,3.893,5823401.45015011,21806823.0105834388972
1643328000,2022-01-28 00:00:00,SAND/USDT,3.38507,3.57843,3.25523,3.48212,5384077.77255195,18447621.1642749733779
1643241600,2022-01-27 00:00:00,SAND/USDT,3.07314,3.55279,2.96328,3.38866,9371716.54991544,31061395.8775977818064
1643155200,2022-01-26 00:00:00,SAND/USDT,3.0421,3.42821,2.96504,3.07323,6848772.42293215,21931827.860252473333
1643068800,2022-01-25 00:00:00,SAND/USDT,3.00012,3.11458,2.87457,3.04033,2862502.84732822,8564374.8878754696253
1642982400,2022-01-24 00:00:00,SAND/USDT,3.12308,3.12467,2.62279,3.00076,4482850.94299516,12636527.200356496002
1642896000,2022-01-23 00:00:00,SAND/USDT,3.0019,3.2448,2.92221,3.12477,3033987.54343307,9278632.935359232906
1642809600,2022-01-22 00:00:00,SAND/USDT,3.33522,3.40343,2.56,3.00405,6488156.70546059,19441532.6929231904304
1642723200,2022-01-21 00:00:00,SAND/USDT,3.94027,4.00963,3.2,3.343,7895044.03044238,28787199.7859256300866
1642636800,2022-01-20 00:00:00,SAND/USDT,4.21755,4.45423,3.90899,3.94477,3346244.41753873,14127873.0010435077334
1642550400,2022-01-19 00:00:00,SAND/USDT,4.46549,4.48129,4.11974,4.21447,2351746.85071003,10048903.9373769200232
1642464000,2022-01-18 00:00:00,SAND/USDT,4.60509,4.6408,4.36237,4.46778,2372457.91758401,10602303.1306710853435
1642377600,2022-01-17 00:00:00,SAND/USDT,4.91513,4.9585,4.51259,4.60248,3057768.44450712,14422313.2549871905651
1642291200,2022-01-16 00:00:00,SAND/USDT,4.84318,5.06632,4.74096,4.91421,3320844.59940794,16223126.9779394880681
1642204800,2022-01-15 00:00:00,SAND/USDT,4.90214,4.91976,4.77153,4.84177,2392024.77296709,11630076.1472641673337
1642118400,2022-01-14 00:00:00,SAND/USDT,4.86006,4.97012,4.67436,4.89969,3729073.76081974,18040052.2918684796366
1642032000,2022-01-13 00:00:00,SAND/USDT,5.13881,5.21026,4.80001,4.86016,5064341.911526,25339059.9699143685008
1641945600,2022-01-12 00:00:00,SAND/USDT,4.72071,5.21172,4.71122,5.14069,5084021.87807865,25420090.7213014516572
1641859200,2022-01-11 00:00:00,SAND/USDT,4.45408,4.7685,4.35676,4.71644,3731207.45829152,16906076.7614174328736
1641772800,2022-01-10 00:00:00,SAND/USDT,4.71613,4.77072,4.19642,4.45249,4502950.74316773,20041285.3680101940853
1641686400,2022-01-09 00:00:00,SAND/USDT,4.6154,4.90949,4.56896,4.71581,2669489.99609016,12646489.5654628635094
1641600000,2022-01-08 00:00:00,SAND/USDT,4.85482,5.04,4.45052,4.61282,3833412.13051744,18142233.555820586433
1641513600,2022-01-07 00:00:00,SAND/USDT,5.23566,5.27883,4.73509,4.84827,5183878.17003085,25551014.0222200805827
1641427200,2022-01-06 00:00:00,SAND/USDT,5.00513,5.41717,4.71057,5.2355,6800106.51995851,34293580.3159805408967
1641340800,2022-01-05 00:00:00,SAND/USDT,5.46008,5.65437,4.70606,5.00266,5683368.82178487,29655334.8328717343725
1641254400,2022-01-04 00:00:00,SAND/USDT,5.68739,5.71427,5.41684,5.46008,3995262.95096692,22277666.8366482556134
1641168000,2022-01-03 00:00:00,SAND/USDT,5.91059,5.98823,5.56976,5.68915,4138498.89208541,23920087.8564911847386
1641081600,2022-01-02 00:00:00,SAND/USDT,5.96879,5.99142,5.82295,5.91105,2785714.28519908,16416007.3312548824771
1640995200,2022-01-01 00:00:00,SAND/USDT,5.84364,6.02829,5.84,5.96879,3262530.67076762,19352936.8448024226185
1640908800,2021-12-31 00:00:00,SAND/USDT,5.90012,6.17613,5.73743,5.8414,6031069.02531693,36044079.5363363924188
1640822400,2021-12-30 00:00:00,SAND/USDT,5.80198,6.02487,5.5714,5.90018,5438295.84185486,31560839.0212686013717
1640736000,2021-12-29 00:00:00,SAND/USDT,5.85841,6.14534,5.7,5.80511,7244985.19144739,42910247.2900978267975
1640649600,2021-12-28 00:00:00,SAND/USDT,6.42606,6.42606,5.70167,5.85566,10757753.42243964,65664020.5104395280277
