https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMP,Volume EUR
1660816800,2022-08-18 10:00:00,COMP/EUR,58.41,58.41,58.41,58.41,6.82682724,398.7549790884
1660813200,2022-08-18 09:00:00,COMP/EUR,58.10,58.41,58.10,58.41,1.08085145,63.13253319449999
1660809600,2022-08-18 08:00:00,COMP/EUR,58.29,58.29,58.29,58.29,0.00000000,0.0
1660806000,2022-08-18 07:00:00,COMP/EUR,58.29,58.29,58.29,58.29,0.00000000,0.0
1660802400,2022-08-18 06:00:00,COMP/EUR,58.29,58.29,58.29,58.29,2.36045236,137.5907680644
1660798800,2022-08-18 05:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660795200,2022-08-18 04:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660791600,2022-08-18 03:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660788000,2022-08-18 02:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660784400,2022-08-18 01:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660780800,2022-08-18 00:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660777200,2022-08-17 23:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660773600,2022-08-17 22:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660770000,2022-08-17 21:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.00000000,0.0
1660766400,2022-08-17 20:00:00,COMP/EUR,58.50,58.50,58.50,58.50,0.42512820,24.8699997
1660762800,2022-08-17 19:00:00,COMP/EUR,58.66,58.66,58.66,58.66,0.00000000,0.0
1660759200,2022-08-17 18:00:00,COMP/EUR,58.70,58.70,58.66,58.66,22.97258415,1347.571786239
1660755600,2022-08-17 17:00:00,COMP/EUR,58.70,58.70,58.70,58.70,0.00000000,0.0
1660752000,2022-08-17 16:00:00,COMP/EUR,58.70,58.70,58.70,58.70,0.00000000,0.0
1660748400,2022-08-17 15:00:00,COMP/EUR,57.54,58.70,57.54,58.70,9.54885166,560.517592442
1660744800,2022-08-17 14:00:00,COMP/EUR,58.00,58.00,58.00,58.00,0.00000000,0.0
1660741200,2022-08-17 13:00:00,COMP/EUR,58.81,58.82,57.65,58.00,98.05563671,5687.22692918
1660737600,2022-08-17 12:00:00,COMP/EUR,59.59,59.67,59.27,59.33,16.04638188,952.0318369403999
1660734000,2022-08-17 11:00:00,COMP/EUR,60.00,60.10,60.00,60.10,0.51555740,30.984999740000003
1660730400,2022-08-17 10:00:00,COMP/EUR,60.59,60.59,60.59,60.59,0.00000000,0.0
1660726800,2022-08-17 09:00:00,COMP/EUR,60.59,60.59,60.59,60.59,2.00000000,121.18
1660723200,2022-08-17 08:00:00,COMP/EUR,60.59,60.59,60.59,60.59,0.81758420,49.537426678
1660719600,2022-08-17 07:00:00,COMP/EUR,60.25,60.25,60.25,60.25,1.87609000,113.0344225
1660716000,2022-08-17 06:00:00,COMP/EUR,61.95,62.26,61.95,62.26,3.82293206,238.0157500556
1660712400,2022-08-17 05:00:00,COMP/EUR,61.09,61.09,61.09,61.09,0.00000000,0.0
1660708800,2022-08-17 04:00:00,COMP/EUR,61.09,61.09,61.09,61.09,0.00000000,0.0
1660705200,2022-08-17 03:00:00,COMP/EUR,61.09,61.09,61.09,61.09,0.00000000,0.0
1660701600,2022-08-17 02:00:00,COMP/EUR,61.09,61.09,61.09,61.09,1.84932244,112.9751078596
1660698000,2022-08-17 01:00:00,COMP/EUR,60.36,60.36,60.36,60.36,0.00000000,0.0
1660694400,2022-08-17 00:00:00,COMP/EUR,60.30,60.36,60.30,60.36,32.60045231,1967.7633014316
1660690800,2022-08-16 23:00:00,COMP/EUR,60.29,60.29,60.29,60.29,8.15226000,491.49975539999997
1660687200,2022-08-16 22:00:00,COMP/EUR,60.17,60.17,60.17,60.17,0.00000000,0.0
1660683600,2022-08-16 21:00:00,COMP/EUR,60.17,60.17,60.17,60.17,0.00000000,0.0
1660680000,2022-08-16 20:00:00,COMP/EUR,60.09,60.17,60.09,60.17,10.13270813,609.6850481821
1660676400,2022-08-16 19:00:00,COMP/EUR,59.48,59.48,59.48,59.48,0.00000000,0.0
1660672800,2022-08-16 18:00:00,COMP/EUR,60.00,60.18,59.48,59.48,40.18407600,2390.1488404799998
1660669200,2022-08-16 17:00:00,COMP/EUR,59.98,59.98,59.98,59.98,1.58002667,94.7699996666
1660665600,2022-08-16 16:00:00,COMP/EUR,59.65,59.65,59.41,59.41,44.14750546,2622.8032993785996
1660662000,2022-08-16 15:00:00,COMP/EUR,59.30,59.71,59.30,59.71,15.35518321,916.8579894691
1660658400,2022-08-16 14:00:00,COMP/EUR,60.08,60.08,59.39,59.39,45.22661650,2686.0087539349997
1660654800,2022-08-16 13:00:00,COMP/EUR,61.65,61.65,60.65,60.65,1.52655597,92.5856195805
1660651200,2022-08-16 12:00:00,COMP/EUR,60.98,60.98,60.98,60.98,0.00000000,0.0
1660647600,2022-08-16 11:00:00,COMP/EUR,60.98,60.98,60.98,60.98,1.85801000,113.30144979999999
1660644000,2022-08-16 10:00:00,COMP/EUR,60.89,60.89,60.82,60.87,32.73050000,1992.305535
1660640400,2022-08-16 09:00:00,COMP/EUR,60.86,61.41,60.86,61.41,1.66179388,102.0507621708
1660636800,2022-08-16 08:00:00,COMP/EUR,60.01,60.36,60.01,60.36,10.75432745,649.131204882
1660633200,2022-08-16 07:00:00,COMP/EUR,59.94,59.94,59.94,59.94,0.00000000,0.0
1660629600,2022-08-16 06:00:00,COMP/EUR,59.80,59.94,59.80,59.94,13.26203296,794.9262556224
1660626000,2022-08-16 05:00:00,COMP/EUR,59.56,59.56,59.13,59.43,4.46181056,265.1654015808
1660622400,2022-08-16 04:00:00,COMP/EUR,60.46,60.68,60.45,60.68,10.11747000,613.9280796
1660618800,2022-08-16 03:00:00,COMP/EUR,59.95,61.59,59.95,60.37,3.44464795,207.95339674149997
1660615200,2022-08-16 02:00:00,COMP/EUR,60.60,60.60,60.60,60.60,0.00000000,0.0
1660611600,2022-08-16 01:00:00,COMP/EUR,60.60,60.60,60.60,60.60,0.00000000,0.0
1660608000,2022-08-16 00:00:00,COMP/EUR,60.87,60.87,60.04,60.60,19.06374100,1155.2627046
1660604400,2022-08-15 23:00:00,COMP/EUR,60.56,60.56,60.56,60.56,0.80994850,49.05048116
1660600800,2022-08-15 22:00:00,COMP/EUR,60.79,60.79,60.79,60.79,0.00000000,0.0
1660597200,2022-08-15 21:00:00,COMP/EUR,60.79,60.79,60.79,60.79,0.00000000,0.0
1660593600,2022-08-15 20:00:00,COMP/EUR,60.79,60.79,60.79,60.79,0.00000000,0.0
1660590000,2022-08-15 19:00:00,COMP/EUR,60.79,60.79,60.79,60.79,0.00000000,0.0
1660586400,2022-08-15 18:00:00,COMP/EUR,60.79,60.79,60.79,60.79,8.09685000,492.2075115
1660582800,2022-08-15 17:00:00,COMP/EUR,61.20,61.20,60.87,60.87,3.27629798,199.4282580426
1660579200,2022-08-15 16:00:00,COMP/EUR,61.10,61.10,61.10,61.10,2.70204515,165.094958665
1660575600,2022-08-15 15:00:00,COMP/EUR,60.59,60.70,60.42,60.70,1.46130115,88.700979805
1660572000,2022-08-15 14:00:00,COMP/EUR,61.55,61.55,61.55,61.55,0.00000000,0.0
1660568400,2022-08-15 13:00:00,COMP/EUR,61.55,61.55,61.55,61.55,0.00000000,0.0
1660564800,2022-08-15 12:00:00,COMP/EUR,61.55,61.55,61.55,61.55,0.00000000,0.0
1660561200,2022-08-15 11:00:00,COMP/EUR,61.55,61.55,61.55,61.55,0.00000000,0.0
1660557600,2022-08-15 10:00:00,COMP/EUR,61.46,61.55,61.46,61.55,0.48804781,30.0393427055
1660554000,2022-08-15 09:00:00,COMP/EUR,60.24,60.24,60.24,60.24,0.19000000,11.4456
1660550400,2022-08-15 08:00:00,COMP/EUR,60.01,60.01,60.01,60.01,0.00000000,0.0
1660546800,2022-08-15 07:00:00,COMP/EUR,60.01,60.01,60.01,60.01,0.00000000,0.0
1660543200,2022-08-15 06:00:00,COMP/EUR,61.37,61.37,60.00,60.01,3.21732378,193.0716000378
1660539600,2022-08-15 05:00:00,COMP/EUR,62.04,62.10,62.04,62.10,40.00000000,2484.0
1660536000,2022-08-15 04:00:00,COMP/EUR,61.94,61.94,61.94,61.94,0.00000000,0.0
1660532400,2022-08-15 03:00:00,COMP/EUR,61.94,61.94,61.94,61.94,0.33910000,21.003854
1660528800,2022-08-15 02:00:00,COMP/EUR,61.71,62.36,61.71,62.36,4.33361616,270.2443037376
1660525200,2022-08-15 01:00:00,COMP/EUR,61.72,61.72,61.72,61.72,0.00000000,0.0
1660521600,2022-08-15 00:00:00,COMP/EUR,61.72,61.72,61.72,61.72,2.15866727,133.2329439044
1660518000,2022-08-14 23:00:00,COMP/EUR,61.34,61.34,61.34,61.34,0.00000000,0.0
1660514400,2022-08-14 22:00:00,COMP/EUR,61.34,61.34,61.34,61.34,0.00000000,0.0
1660510800,2022-08-14 21:00:00,COMP/EUR,61.34,61.34,61.34,61.34,0.00000000,0.0
1660507200,2022-08-14 20:00:00,COMP/EUR,61.34,61.34,61.34,61.34,23.85352000,1463.1749168000001
1660503600,2022-08-14 19:00:00,COMP/EUR,61.96,61.96,61.96,61.96,1.80352416,111.7463569536
1660500000,2022-08-14 18:00:00,COMP/EUR,61.49,61.95,61.49,61.95,2.26932041,140.58439939950003
1660496400,2022-08-14 17:00:00,COMP/EUR,62.75,62.75,62.75,62.75,0.00000000,0.0
1660492800,2022-08-14 16:00:00,COMP/EUR,63.43,63.43,62.75,62.75,6.53977045,410.37059573749997
1660489200,2022-08-14 15:00:00,COMP/EUR,63.11,63.11,63.10,63.10,7.11875132,449.193208292
1660485600,2022-08-14 14:00:00,COMP/EUR,62.77,62.77,62.77,62.77,0.60854839,38.19858244030001
1660482000,2022-08-14 13:00:00,COMP/EUR,62.00,62.00,62.00,62.00,0.33870967,20.99999954
1660478400,2022-08-14 12:00:00,COMP/EUR,64.00,64.04,63.77,63.77,2.14714264,136.92328615280002
1660474800,2022-08-14 11:00:00,COMP/EUR,64.83,64.97,64.61,64.61,91.05782274,5883.2459272314
1660471200,2022-08-14 10:00:00,COMP/EUR,65.92,66.00,64.85,64.85,55.92040500,3626.43826425
1660467600,2022-08-14 09:00:00,COMP/EUR,63.90,63.90,63.90,63.90,0.00000000,0.0
1660464000,2022-08-14 08:00:00,COMP/EUR,63.90,63.90,63.90,63.90,1.19192601,76.164072039
1660460400,2022-08-14 07:00:00,COMP/EUR,64.62,64.62,64.62,64.62,1.73648980,112.21197087600001
1660456800,2022-08-14 06:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660453200,2022-08-14 05:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660449600,2022-08-14 04:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660446000,2022-08-14 03:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660442400,2022-08-14 02:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660438800,2022-08-14 01:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660435200,2022-08-14 00:00:00,COMP/EUR,63.80,63.80,63.80,63.80,0.00000000,0.0
1660431600,2022-08-13 23:00:00,COMP/EUR,63.80,63.80,63.80,63.80,6.92825000,442.02235
1660428000,2022-08-13 22:00:00,COMP/EUR,63.89,63.89,63.72,63.72,14.57946000,929.0031912
1660424400,2022-08-13 21:00:00,COMP/EUR,63.95,63.95,63.95,63.95,0.00000000,0.0
1660420800,2022-08-13 20:00:00,COMP/EUR,63.95,63.95,63.95,63.95,3.52896887,225.6775592365
1660417200,2022-08-13 19:00:00,COMP/EUR,64.00,64.00,63.97,63.97,5.95300739,380.8138827383
1660413600,2022-08-13 18:00:00,COMP/EUR,64.50,64.50,64.50,64.50,0.00000000,0.0
1660410000,2022-08-13 17:00:00,COMP/EUR,64.50,64.50,64.50,64.50,0.50000000,32.25
1660406400,2022-08-13 16:00:00,COMP/EUR,63.47,63.47,63.47,63.47,0.00000000,0.0
1660402800,2022-08-13 15:00:00,COMP/EUR,63.47,63.47,63.47,63.47,0.00000000,0.0
1660399200,2022-08-13 14:00:00,COMP/EUR,63.47,63.47,63.47,63.47,0.00000000,0.0
1660395600,2022-08-13 13:00:00,COMP/EUR,63.30,63.47,63.30,63.47,9.11060469,578.2500796743001
1660392000,2022-08-13 12:00:00,COMP/EUR,63.09,63.09,63.09,63.09,0.00000000,0.0
1660388400,2022-08-13 11:00:00,COMP/EUR,63.09,63.09,63.09,63.09,1.25513033,79.18617251970001
1660384800,2022-08-13 10:00:00,COMP/EUR,62.73,62.73,62.73,62.73,0.00000000,0.0
1660381200,2022-08-13 09:00:00,COMP/EUR,62.73,62.73,62.73,62.73,0.31723258,19.8999997434
1660377600,2022-08-13 08:00:00,COMP/EUR,62.79,62.79,62.79,62.79,2.02254739,126.9957506181
1660374000,2022-08-13 07:00:00,COMP/EUR,63.47,63.47,63.47,63.47,0.15676697,9.9499995859
1660370400,2022-08-13 06:00:00,COMP/EUR,63.57,63.57,63.57,63.57,0.00000000,0.0
1660366800,2022-08-13 05:00:00,COMP/EUR,63.57,63.57,63.57,63.57,2.67248139,169.8896419623
1660363200,2022-08-13 04:00:00,COMP/EUR,63.05,63.05,62.94,62.94,206.64970055,13006.532152617
1660359600,2022-08-13 03:00:00,COMP/EUR,63.38,63.38,63.38,63.38,0.00000000,0.0
1660356000,2022-08-13 02:00:00,COMP/EUR,63.38,63.38,63.38,63.38,0.00000000,0.0
1660352400,2022-08-13 01:00:00,COMP/EUR,63.38,63.38,63.38,63.38,0.00000000,0.0
1660348800,2022-08-13 00:00:00,COMP/EUR,63.38,63.38,63.38,63.38,0.00000000,0.0
1660345200,2022-08-12 23:00:00,COMP/EUR,63.38,63.38,63.38,63.38,7.21527059,457.30384999420005
1660341600,2022-08-12 22:00:00,COMP/EUR,62.83,62.83,62.83,62.83,2.23541937,140.4513990171
1660338000,2022-08-12 21:00:00,COMP/EUR,63.28,63.28,63.28,63.28,2.79539170,176.89238677600002
1660334400,2022-08-12 20:00:00,COMP/EUR,63.32,63.32,63.32,63.32,0.00000000,0.0
1660330800,2022-08-12 19:00:00,COMP/EUR,63.32,63.32,63.32,63.32,4.46448798,282.6913788936
1660327200,2022-08-12 18:00:00,COMP/EUR,63.12,63.12,63.12,63.12,1.58032319,99.74999975280001
1660323600,2022-08-12 17:00:00,COMP/EUR,63.16,63.16,63.16,63.16,2.39372049,151.1873861484
1660320000,2022-08-12 16:00:00,COMP/EUR,63.36,63.36,63.36,63.36,0.50000000,31.68
1660316400,2022-08-12 15:00:00,COMP/EUR,62.99,62.99,62.99,62.99,2.41265218,151.9729608182
1660312800,2022-08-12 14:00:00,COMP/EUR,61.96,61.96,61.93,61.93,145.96102781,9039.3664522733
1660309200,2022-08-12 13:00:00,COMP/EUR,62.88,62.88,62.88,62.88,0.00000000,0.0
1660305600,2022-08-12 12:00:00,COMP/EUR,62.88,62.88,62.88,62.88,0.00000000,0.0
1660302000,2022-08-12 11:00:00,COMP/EUR,62.88,62.88,62.88,62.88,0.00000000,0.0
1660298400,2022-08-12 10:00:00,COMP/EUR,62.88,62.88,62.88,62.88,0.92671738,58.27198885440001
1660294800,2022-08-12 09:00:00,COMP/EUR,63.00,63.00,63.00,63.00,0.00000000,0.0
1660291200,2022-08-12 08:00:00,COMP/EUR,63.00,63.00,63.00,63.00,60.48765064,3810.72199032
1660287600,2022-08-12 07:00:00,COMP/EUR,62.37,62.37,62.37,62.37,0.00000000,0.0
1660284000,2022-08-12 06:00:00,COMP/EUR,62.37,62.37,62.37,62.37,0.00000000,0.0
1660280400,2022-08-12 05:00:00,COMP/EUR,62.37,62.37,62.37,62.37,0.00000000,0.0
1660276800,2022-08-12 04:00:00,COMP/EUR,62.37,62.37,62.37,62.37,0.00000000,0.0
1660273200,2022-08-12 03:00:00,COMP/EUR,62.37,62.37,62.37,62.37,0.00000000,0.0
1660269600,2022-08-12 02:00:00,COMP/EUR,62.37,62.37,62.37,62.37,1.03092126,64.29855898619999
1660266000,2022-08-12 01:00:00,COMP/EUR,61.78,61.78,61.78,61.78,0.00000000,0.0
1660262400,2022-08-12 00:00:00,COMP/EUR,61.78,61.78,61.78,61.78,0.00000000,0.0
1660258800,2022-08-11 23:00:00,COMP/EUR,61.78,61.78,61.78,61.78,0.00000000,0.0
1660255200,2022-08-11 22:00:00,COMP/EUR,61.76,61.78,61.65,61.78,21.63500323,1336.6104995494
1660251600,2022-08-11 21:00:00,COMP/EUR,61.83,61.83,61.43,61.63,64.91164750,4000.5048354250002
1660248000,2022-08-11 20:00:00,COMP/EUR,62.63,62.63,62.63,62.63,0.00000000,0.0
1660244400,2022-08-11 19:00:00,COMP/EUR,62.63,62.63,62.63,62.63,0.00000000,0.0
1660240800,2022-08-11 18:00:00,COMP/EUR,62.63,62.63,62.63,62.63,0.00000000,0.0
1660237200,2022-08-11 17:00:00,COMP/EUR,62.63,62.63,62.63,62.63,3.78444834,237.0199995342
1660233600,2022-08-11 16:00:00,COMP/EUR,61.70,61.70,61.70,61.70,23.52772000,1451.660324
1660230000,2022-08-11 15:00:00,COMP/EUR,62.00,62.00,62.00,62.00,8.50000000,527.0
1660226400,2022-08-11 14:00:00,COMP/EUR,62.18,62.18,62.18,62.18,3.16216000,196.6231088
1660222800,2022-08-11 13:00:00,COMP/EUR,62.22,62.37,62.11,62.16,18.17168000,1129.5516288
1660219200,2022-08-11 12:00:00,COMP/EUR,62.63,62.63,62.63,62.63,0.00000000,0.0
1660215600,2022-08-11 11:00:00,COMP/EUR,62.28,62.63,62.28,62.63,30.47280495,1908.5117740185
1660212000,2022-08-11 10:00:00,COMP/EUR,62.29,62.29,61.96,62.06,3.60741943,223.87644982580002
1660208400,2022-08-11 09:00:00,COMP/EUR,62.64,62.64,62.64,62.64,0.00000000,0.0
1660204800,2022-08-11 08:00:00,COMP/EUR,62.64,62.64,62.64,62.64,0.00000000,0.0
1660201200,2022-08-11 07:00:00,COMP/EUR,63.35,63.35,62.64,62.64,8.37513000,524.6181432000001
1660197600,2022-08-11 06:00:00,COMP/EUR,63.89,64.08,63.89,64.08,1.91348321,122.6160040968
1660194000,2022-08-11 05:00:00,COMP/EUR,64.11,64.11,64.11,64.11,2.67523845,171.5095370295
1660190400,2022-08-11 04:00:00,COMP/EUR,64.10,64.12,63.77,64.04,7.73693038,495.4730215352001
1660186800,2022-08-11 03:00:00,COMP/EUR,63.84,63.84,63.84,63.84,0.00000000,0.0
1660183200,2022-08-11 02:00:00,COMP/EUR,63.84,63.84,63.84,63.84,0.00000000,0.0
1660179600,2022-08-11 01:00:00,COMP/EUR,63.84,63.84,63.84,63.84,0.00000000,0.0
1660176000,2022-08-11 00:00:00,COMP/EUR,64.50,64.50,63.84,63.84,12.36959298,789.6748158432
1660172400,2022-08-10 23:00:00,COMP/EUR,63.24,63.24,63.24,63.24,0.00000000,0.0
1660168800,2022-08-10 22:00:00,COMP/EUR,63.24,63.24,63.24,63.24,31.00537821,1960.7801180004
1660165200,2022-08-10 21:00:00,COMP/EUR,62.49,62.49,62.49,62.49,0.00000000,0.0
1660161600,2022-08-10 20:00:00,COMP/EUR,62.49,62.49,62.49,62.49,0.00000000,0.0
1660158000,2022-08-10 19:00:00,COMP/EUR,62.40,63.23,62.33,62.49,6.48411137,405.1921195113
1660154400,2022-08-10 18:00:00,COMP/EUR,63.00,63.12,63.00,63.12,3.58032319,225.9899997528
1660150800,2022-08-10 17:00:00,COMP/EUR,63.88,63.88,61.81,61.81,67.27840769,4158.4783793189
1660147200,2022-08-10 16:00:00,COMP/EUR,62.10,64.90,62.10,64.90,117.64254763,7635.001341187
1660143600,2022-08-10 15:00:00,COMP/EUR,60.28,60.28,60.28,60.28,14.37172202,866.3274033656
1660140000,2022-08-10 14:00:00,COMP/EUR,59.60,59.60,59.42,59.42,70.31250000,4177.96875
1660136400,2022-08-10 13:00:00,COMP/EUR,60.03,60.03,60.03,60.03,0.00000000,0.0
1660132800,2022-08-10 12:00:00,COMP/EUR,60.03,60.03,60.03,60.03,0.36206896,21.7349996688
1660129200,2022-08-10 11:00:00,COMP/EUR,58.45,58.45,58.45,58.45,0.00000000,0.0
1660125600,2022-08-10 10:00:00,COMP/EUR,58.45,58.45,58.45,58.45,0.50112415,29.2907065675
1660122000,2022-08-10 09:00:00,COMP/EUR,58.74,58.74,58.74,58.74,0.00000000,0.0
1660118400,2022-08-10 08:00:00,COMP/EUR,58.74,58.74,58.74,58.74,2.23870349,131.50144300259998
1660114800,2022-08-10 07:00:00,COMP/EUR,57.33,57.33,57.33,57.33,0.00000000,0.0
1660111200,2022-08-10 06:00:00,COMP/EUR,57.33,57.33,57.33,57.33,0.37445328,21.4674065424
1660107600,2022-08-10 05:00:00,COMP/EUR,57.66,57.66,57.66,57.66,0.00000000,0.0
1660104000,2022-08-10 04:00:00,COMP/EUR,57.66,57.66,57.66,57.66,0.00000000,0.0
1660100400,2022-08-10 03:00:00,COMP/EUR,57.66,57.66,57.66,57.66,0.00000000,0.0
1660096800,2022-08-10 02:00:00,COMP/EUR,57.66,57.66,57.66,57.66,0.00000000,0.0
1660093200,2022-08-10 01:00:00,COMP/EUR,57.66,57.66,57.66,57.66,0.17256330,9.949999878
1660089600,2022-08-10 00:00:00,COMP/EUR,56.77,56.84,56.77,56.84,11.93296711,678.2698505324
1660086000,2022-08-09 23:00:00,COMP/EUR,57.89,57.89,57.89,57.89,12.52711391,725.1946242499
1660082400,2022-08-09 22:00:00,COMP/EUR,58.41,58.41,57.77,57.98,7.75214685,449.46947436299996
1660078800,2022-08-09 21:00:00,COMP/EUR,58.00,58.00,58.00,58.00,0.00000000,0.0
1660075200,2022-08-09 20:00:00,COMP/EUR,58.02,58.02,58.00,58.00,12.20344939,707.80006462
1660071600,2022-08-09 19:00:00,COMP/EUR,57.86,57.86,57.86,57.86,0.22000000,12.7292
1660068000,2022-08-09 18:00:00,COMP/EUR,58.12,58.12,57.84,57.92,7.49454383,434.0839786336
1660064400,2022-08-09 17:00:00,COMP/EUR,57.32,57.32,57.32,57.32,0.00000000,0.0
1660060800,2022-08-09 16:00:00,COMP/EUR,57.32,57.32,57.32,57.32,0.00000000,0.0
1660057200,2022-08-09 15:00:00,COMP/EUR,57.32,57.32,57.32,57.32,0.00000000,0.0
1660053600,2022-08-09 14:00:00,COMP/EUR,58.30,58.30,57.32,57.32,4.79994059,275.1325946188
1660050000,2022-08-09 13:00:00,COMP/EUR,59.16,59.21,59.10,59.10,5.31123631,313.894065921
1660046400,2022-08-09 12:00:00,COMP/EUR,59.23,59.50,59.16,59.23,92.08776605,5454.3583831415
1660042800,2022-08-09 11:00:00,COMP/EUR,59.68,59.68,59.68,59.68,0.00000000,0.0
1660039200,2022-08-09 10:00:00,COMP/EUR,59.68,59.68,59.68,59.68,1.86206583,111.1280887344
1660035600,2022-08-09 09:00:00,COMP/EUR,60.11,60.27,60.00,60.00,5.29257226,317.5543356
1660032000,2022-08-09 08:00:00,COMP/EUR,63.25,63.25,63.25,63.25,0.00000000,0.0
1660028400,2022-08-09 07:00:00,COMP/EUR,63.25,63.25,63.25,63.25,0.00000000,0.0
1660024800,2022-08-09 06:00:00,COMP/EUR,63.25,63.25,63.25,63.25,0.00000000,0.0
1660021200,2022-08-09 05:00:00,COMP/EUR,63.25,63.25,63.25,63.25,8.00000000,506.0
1660017600,2022-08-09 04:00:00,COMP/EUR,63.37,63.80,63.37,63.80,16.11317180,1028.02036084
1660014000,2022-08-09 03:00:00,COMP/EUR,61.10,61.10,61.10,61.10,0.00000000,0.0
1660010400,2022-08-09 02:00:00,COMP/EUR,61.10,61.10,61.10,61.10,0.00000000,0.0
1660006800,2022-08-09 01:00:00,COMP/EUR,61.10,61.10,61.10,61.10,0.00000000,0.0
1660003200,2022-08-09 00:00:00,COMP/EUR,61.10,61.10,61.10,61.10,0.00000000,0.0
1659999600,2022-08-08 23:00:00,COMP/EUR,61.10,61.10,61.10,61.10,0.00000000,0.0
1659996000,2022-08-08 22:00:00,COMP/EUR,61.10,61.10,61.10,61.10,1.42063000,86.800493
1659992400,2022-08-08 21:00:00,COMP/EUR,62.03,62.03,62.03,62.03,1.81520299,112.5970414697
1659988800,2022-08-08 20:00:00,COMP/EUR,62.60,62.60,62.60,62.60,2.72557569,170.621038194
1659985200,2022-08-08 19:00:00,COMP/EUR,61.89,62.18,61.74,62.18,82.63785568,5138.4218661824
1659981600,2022-08-08 18:00:00,COMP/EUR,62.05,62.05,62.05,62.05,2.74302000,170.204391
1659978000,2022-08-08 17:00:00,COMP/EUR,61.61,61.61,61.61,61.61,1.60688200,99.00000001999999
1659974400,2022-08-08 16:00:00,COMP/EUR,63.01,63.01,63.01,63.01,0.00000000,0.0
1659970800,2022-08-08 15:00:00,COMP/EUR,63.01,63.01,63.01,63.01,1.74361923,109.8654476823
1659967200,2022-08-08 14:00:00,COMP/EUR,63.19,63.19,63.02,63.03,17.81398605,1122.8155407315
1659963600,2022-08-08 13:00:00,COMP/EUR,63.10,63.10,62.97,63.00,15.27710117,962.45737371
1659960000,2022-08-08 12:00:00,COMP/EUR,63.52,63.58,63.52,63.58,25.84153576,1643.0048436207999
1659956400,2022-08-08 11:00:00,COMP/EUR,63.88,63.88,63.88,63.88,0.00000000,0.0
1659952800,2022-08-08 10:00:00,COMP/EUR,63.88,63.88,63.88,63.88,0.00000000,0.0
1659949200,2022-08-08 09:00:00,COMP/EUR,63.64,63.88,63.63,63.88,60.56209389,3868.7065576932
1659945600,2022-08-08 08:00:00,COMP/EUR,62.90,62.90,62.90,62.90,79.33259078,4990.019960062
1659942000,2022-08-08 07:00:00,COMP/EUR,62.90,62.90,62.90,62.90,0.00000000,0.0
1659938400,2022-08-08 06:00:00,COMP/EUR,62.90,62.90,62.90,62.90,0.00000000,0.0
1659934800,2022-08-08 05:00:00,COMP/EUR,62.90,62.90,62.90,62.90,0.00000000,0.0
1659931200,2022-08-08 04:00:00,COMP/EUR,62.90,62.90,62.90,62.90,15.86335182,997.804829478
1659927600,2022-08-08 03:00:00,COMP/EUR,62.31,62.31,62.31,62.31,0.00000000,0.0
1659924000,2022-08-08 02:00:00,COMP/EUR,62.31,62.31,62.31,62.31,2.27778514,141.92879207340002
1659920400,2022-08-08 01:00:00,COMP/EUR,61.98,61.98,61.98,61.98,0.53275265,33.020009247000004
1659916800,2022-08-08 00:00:00,COMP/EUR,61.83,61.83,61.83,61.83,0.00000000,0.0
1659913200,2022-08-07 23:00:00,COMP/EUR,61.83,61.83,61.83,61.83,0.00000000,0.0
1659909600,2022-08-07 22:00:00,COMP/EUR,62.63,62.63,61.83,61.83,6.75435325,417.6216614475
1659906000,2022-08-07 21:00:00,COMP/EUR,62.85,62.99,62.85,62.99,22.89190592,1441.9611539008
1659902400,2022-08-07 20:00:00,COMP/EUR,62.49,62.49,62.49,62.49,0.00000000,0.0
1659898800,2022-08-07 19:00:00,COMP/EUR,62.49,62.49,62.49,62.49,0.00000000,0.0
1659895200,2022-08-07 18:00:00,COMP/EUR,62.54,62.61,62.46,62.49,126.15049850,7883.144651265
1659891600,2022-08-07 17:00:00,COMP/EUR,62.23,62.23,62.23,62.23,0.00000000,0.0
1659888000,2022-08-07 16:00:00,COMP/EUR,62.23,62.23,62.23,62.23,2.83296738,176.2955600574
1659884400,2022-08-07 15:00:00,COMP/EUR,61.92,61.92,61.92,61.92,1.77327437,109.80114899040001
