https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume BTC
1660107600,2022-08-10 05:00:00,PAXG/BTC,0.078108,0.078108,0.078097,0.078097,0.0085,0.0006639158
1660104000,2022-08-10 04:00:00,PAXG/BTC,0.078,0.078327,0.077716,0.077716,0.1659,0.0129184203
1660100400,2022-08-10 03:00:00,PAXG/BTC,0.077913,0.078472,0.077905,0.078,0.1023,0.0080171354
1660096800,2022-08-10 02:00:00,PAXG/BTC,0.0783,0.078324,0.0783,0.078324,0.0461,0.0036096396
1660093200,2022-08-10 01:00:00,PAXG/BTC,0.078377,0.078405,0.077901,0.077901,0.13,0.0101501718
1660089600,2022-08-10 00:00:00,PAXG/BTC,0.077386,0.078767,0.077386,0.078565,3.2469,0.2537422698
1660086000,2022-08-09 23:00:00,PAXG/BTC,0.077043,0.077043,0.077043,0.077043,0.009,0.000693387
1660082400,2022-08-09 22:00:00,PAXG/BTC,0.077223,0.077404,0.076994,0.076994,0.2113,0.0162905333
1660078800,2022-08-09 21:00:00,PAXG/BTC,0.077226,0.077226,0.077226,0.077226,0,0
1660075200,2022-08-09 20:00:00,PAXG/BTC,0.077747,0.077747,0.077226,0.077226,2.2641,0.1749295797
1660071600,2022-08-09 19:00:00,PAXG/BTC,0.077391,0.077742,0.077333,0.077333,0.0745,0.0057650525
1660068000,2022-08-09 18:00:00,PAXG/BTC,0.077685,0.078,0.077222,0.077391,6.0437,0.4680456045
1660064400,2022-08-09 17:00:00,PAXG/BTC,0.07751,0.077688,0.077221,0.077221,0.1863,0.0144521794
1660060800,2022-08-09 16:00:00,PAXG/BTC,0.077386,0.077616,0.077333,0.077333,0.1287,0.009974123
1660057200,2022-08-09 15:00:00,PAXG/BTC,0.07736,0.077422,0.076573,0.077385,1.2112,0.0931722493
1660053600,2022-08-09 14:00:00,PAXG/BTC,0.0776,0.077889,0.07736,0.07736,0.8512,0.0659988962
1660050000,2022-08-09 13:00:00,PAXG/BTC,0.07684,0.077561,0.076715,0.077561,1.1309,0.0871682198
1660046400,2022-08-09 12:00:00,PAXG/BTC,0.076507,0.076507,0.07645,0.07645,0.0002,0.0000152957
1660042800,2022-08-09 11:00:00,PAXG/BTC,0.07639,0.076813,0.076197,0.076451,0.766,0.0586805622
1660039200,2022-08-09 10:00:00,PAXG/BTC,0.075784,0.07636,0.075688,0.07636,2.2259,0.1693374883
1660035600,2022-08-09 09:00:00,PAXG/BTC,0.075013,0.075773,0.075013,0.075773,0.7165,0.053994519
1660032000,2022-08-09 08:00:00,PAXG/BTC,0.074501,0.075008,0.074501,0.075008,0.8242,0.0617495937
1660028400,2022-08-09 07:00:00,PAXG/BTC,0.074534,0.074845,0.074534,0.074845,0.0005,0.0000373914
1660024800,2022-08-09 06:00:00,PAXG/BTC,0.074789,0.074841,0.0747,0.074739,0.042,0.0031407173
1660021200,2022-08-09 05:00:00,PAXG/BTC,0.074449,0.074663,0.074334,0.074663,0.0397,0.002955743
1660017600,2022-08-09 04:00:00,PAXG/BTC,0.074501,0.074501,0.0744,0.0744,0.0505,0.0037599619
1660014000,2022-08-09 03:00:00,PAXG/BTC,0.074673,0.074847,0.074505,0.074514,0.0608,0.004535154
1660010400,2022-08-09 02:00:00,PAXG/BTC,0.074803,0.075121,0.074729,0.074789,0.0403,0.0030198588
1660006800,2022-08-09 01:00:00,PAXG/BTC,0.074989,0.075008,0.07461,0.074889,0.019,0.0014218334
1660003200,2022-08-09 00:00:00,PAXG/BTC,0.074888,0.074991,0.07473,0.074991,0.0154,0.0011540979
1659999600,2022-08-08 23:00:00,PAXG/BTC,0.074756,0.07488,0.07444,0.074667,0.2304,0.0172082287
1659996000,2022-08-08 22:00:00,PAXG/BTC,0.074789,0.075055,0.074654,0.074756,0.882,0.0660615758
1659992400,2022-08-08 21:00:00,PAXG/BTC,0.074535,0.074961,0.074419,0.074789,1.8399,0.1371126028
1659988800,2022-08-08 20:00:00,PAXG/BTC,0.074271,0.074271,0.074162,0.074162,0.0287,0.0021285041
1659985200,2022-08-08 19:00:00,PAXG/BTC,0.074206,0.0747,0.074206,0.074272,0.0476,0.0035450354
1659981600,2022-08-08 18:00:00,PAXG/BTC,0.074177,0.074177,0.074177,0.074177,0.0001,0.0000074177
1659978000,2022-08-08 17:00:00,PAXG/BTC,0.074526,0.074526,0.074526,0.074526,0,0
1659974400,2022-08-08 16:00:00,PAXG/BTC,0.07407,0.074552,0.07407,0.074526,0.3046,0.0226941355
1659970800,2022-08-08 15:00:00,PAXG/BTC,0.073522,0.074334,0.073503,0.074334,0.1139,0.0084456684
1659967200,2022-08-08 14:00:00,PAXG/BTC,0.073444,0.073999,0.073444,0.073575,0.8021,0.059059085
1659963600,2022-08-08 13:00:00,PAXG/BTC,0.074059,0.074095,0.073453,0.073453,0.3168,0.0234478323
1659960000,2022-08-08 12:00:00,PAXG/BTC,0.07348,0.074247,0.073225,0.0736,1.6338,0.1206237025
1659956400,2022-08-08 11:00:00,PAXG/BTC,0.073559,0.07368,0.073439,0.073599,0.1173,0.0086161763
1659952800,2022-08-08 10:00:00,PAXG/BTC,0.073324,0.0736,0.073261,0.0736,0.0316,0.0023178012
1659949200,2022-08-08 09:00:00,PAXG/BTC,0.073224,0.073595,0.0732,0.073409,0.0529,0.0038831796
1659945600,2022-08-08 08:00:00,PAXG/BTC,0.074282,0.07449,0.0733,0.0733,4.991,0.3698453615
1659942000,2022-08-08 07:00:00,PAXG/BTC,0.0745,0.074837,0.074285,0.074285,0.0909,0.0067672701
1659938400,2022-08-08 06:00:00,PAXG/BTC,0.0755,0.075648,0.0745,0.0745,1.6856,0.1261550325
1659934800,2022-08-08 05:00:00,PAXG/BTC,0.076078,0.076117,0.0755,0.0755,0.191,0.0144505701
1659931200,2022-08-08 04:00:00,PAXG/BTC,0.0758,0.0758,0.075765,0.075765,0.0452,0.0034254646
1659927600,2022-08-08 03:00:00,PAXG/BTC,0.07617,0.07617,0.075822,0.075822,0.0314,0.0023850222
1659924000,2022-08-08 02:00:00,PAXG/BTC,0.075962,0.075962,0.075962,0.075962,0.0084,0.0006380808
1659920400,2022-08-08 01:00:00,PAXG/BTC,0.0762,0.076201,0.0762,0.076201,0.0102,0.0007772418
1659916800,2022-08-08 00:00:00,PAXG/BTC,0.076092,0.0762,0.0758,0.0762,0.1771,0.0134520693
1659913200,2022-08-07 23:00:00,PAXG/BTC,0.076118,0.076493,0.076097,0.076492,0.1823,0.013921361
1659909600,2022-08-07 22:00:00,PAXG/BTC,0.075818,0.076228,0.075818,0.07613,0.2441,0.0185541547
1659906000,2022-08-07 21:00:00,PAXG/BTC,0.076,0.076372,0.075698,0.075698,0.9621,0.0731231646
1659902400,2022-08-07 20:00:00,PAXG/BTC,0.076399,0.076399,0.076397,0.076397,0.0152,0.0011612586
1659898800,2022-08-07 19:00:00,PAXG/BTC,0.0762,0.0762,0.076008,0.07602,6.8873,0.5235472383
1659895200,2022-08-07 18:00:00,PAXG/BTC,0.076,0.0762,0.076,0.0762,0.0124,0.00094244
1659891600,2022-08-07 17:00:00,PAXG/BTC,0.076797,0.076797,0.076,0.076399,0.2421,0.0184470498
1659888000,2022-08-07 16:00:00,PAXG/BTC,0.07666,0.076798,0.07666,0.076797,1.1265,0.086512933
1659884400,2022-08-07 15:00:00,PAXG/BTC,0.07671,0.07671,0.07671,0.07671,0.1986,0.015234606
1659880800,2022-08-07 14:00:00,PAXG/BTC,0.076401,0.076766,0.076373,0.076373,0.0091,0.0006953141
1659877200,2022-08-07 13:00:00,PAXG/BTC,0.0765,0.076801,0.07634,0.076401,0.2112,0.0161755767
1659873600,2022-08-07 12:00:00,PAXG/BTC,0.076714,0.076967,0.076501,0.076501,0.1339,0.0102511178
1659870000,2022-08-07 11:00:00,PAXG/BTC,0.076731,0.076731,0.076728,0.076728,0.0083,0.0006368517
1659866400,2022-08-07 10:00:00,PAXG/BTC,0.077,0.077,0.077,0.077,0.0033,0.0002541
1659862800,2022-08-07 09:00:00,PAXG/BTC,0.077085,0.0771,0.076939,0.0771,0.0189,0.0014566958
1659859200,2022-08-07 08:00:00,PAXG/BTC,0.07684,0.07704,0.076693,0.07704,0.0162,0.0012468452
1659855600,2022-08-07 07:00:00,PAXG/BTC,0.076734,0.076734,0.076609,0.076609,0.0747,0.0057288547
1659852000,2022-08-07 06:00:00,PAXG/BTC,0.077178,0.077178,0.077178,0.077178,0.0006,0.0000463068
1659848400,2022-08-07 05:00:00,PAXG/BTC,0.076771,0.076771,0.076771,0.076771,0.0001,0.0000076771
1659844800,2022-08-07 04:00:00,PAXG/BTC,0.076784,0.076784,0.076784,0.076784,0.0003,0.0000230352
1659841200,2022-08-07 03:00:00,PAXG/BTC,0.0768,0.077193,0.076731,0.077055,0.2644,0.0202958272
1659837600,2022-08-07 02:00:00,PAXG/BTC,0.077218,0.077218,0.076973,0.076973,0.0387,0.0029796504
1659834000,2022-08-07 01:00:00,PAXG/BTC,0.076912,0.077025,0.076912,0.077025,0.0004,0.0000307983
1659830400,2022-08-07 00:00:00,PAXG/BTC,0.07686,0.077221,0.076646,0.077221,0.3533,0.0272283017
1659826800,2022-08-06 23:00:00,PAXG/BTC,0.076189,0.077,0.076189,0.077,0.4336,0.0333144569
1659823200,2022-08-06 22:00:00,PAXG/BTC,0.07639,0.0765,0.07613,0.07613,0.0226,0.0017279932
1659819600,2022-08-06 21:00:00,PAXG/BTC,0.07635,0.07635,0.07635,0.07635,0.0055,0.000419925
1659816000,2022-08-06 20:00:00,PAXG/BTC,0.076274,0.07641,0.076131,0.07636,0.0276,0.0021076106
1659812400,2022-08-06 19:00:00,PAXG/BTC,0.076051,0.07636,0.076051,0.07636,0.0032,0.0002434868
1659808800,2022-08-06 18:00:00,PAXG/BTC,0.076449,0.076514,0.075975,0.076167,0.6442,0.0491177628
1659805200,2022-08-06 17:00:00,PAXG/BTC,0.076341,0.07672,0.075308,0.076439,4.5772,0.3469175669
1659801600,2022-08-06 16:00:00,PAXG/BTC,0.075961,0.075961,0.075961,0.075961,0.0057,0.0004329777
1659798000,2022-08-06 15:00:00,PAXG/BTC,0.076239,0.076239,0.076239,0.076239,0.006,0.000457434
1659794400,2022-08-06 14:00:00,PAXG/BTC,0.0763,0.076341,0.07588,0.07605,0.428,0.0325592572
1659790800,2022-08-06 13:00:00,PAXG/BTC,0.076417,0.076918,0.076143,0.07632,0.4443,0.034084318
1659787200,2022-08-06 12:00:00,PAXG/BTC,0.076475,0.076475,0.076475,0.076475,0,0
1659783600,2022-08-06 11:00:00,PAXG/BTC,0.076475,0.076475,0.076475,0.076475,0,0
1659780000,2022-08-06 10:00:00,PAXG/BTC,0.076224,0.076475,0.076224,0.076475,0.0195,0.0014864182
1659776400,2022-08-06 09:00:00,PAXG/BTC,0.076475,0.076475,0.076475,0.076475,0.3107,0.0237607825
1659772800,2022-08-06 08:00:00,PAXG/BTC,0.076337,0.076475,0.076337,0.076475,0.0015,0.0001145745
1659769200,2022-08-06 07:00:00,PAXG/BTC,0.07632,0.076645,0.076201,0.076344,0.0926,0.0070671141
1659765600,2022-08-06 06:00:00,PAXG/BTC,0.076122,0.076708,0.076122,0.07632,0.1455,0.0111457563
1659762000,2022-08-06 05:00:00,PAXG/BTC,0.076384,0.076384,0.076384,0.076384,0.0053,0.0004048352
1659758400,2022-08-06 04:00:00,PAXG/BTC,0.076327,0.076327,0.076327,0.076327,0.0034,0.0002595118
1659754800,2022-08-06 03:00:00,PAXG/BTC,0.076399,0.076457,0.076399,0.076457,0.0722,0.0055166433
1659751200,2022-08-06 02:00:00,PAXG/BTC,0.076227,0.07636,0.076227,0.07636,0.0054,0.0004123174
1659747600,2022-08-06 01:00:00,PAXG/BTC,0.07598,0.076341,0.07598,0.076341,0.0239,0.0018235744
1659744000,2022-08-06 00:00:00,PAXG/BTC,0.076061,0.076399,0.075938,0.076299,0.4655,0.0353858229
1659740400,2022-08-05 23:00:00,PAXG/BTC,0.076116,0.076535,0.076084,0.076495,0.0288,0.0022004254
1659736800,2022-08-05 22:00:00,PAXG/BTC,0.076713,0.076713,0.076001,0.076001,0.1643,0.0125251152
1659733200,2022-08-05 21:00:00,PAXG/BTC,0.076881,0.076881,0.076253,0.076569,0.4253,0.0325665365
1659729600,2022-08-05 20:00:00,PAXG/BTC,0.077167,0.077167,0.077031,0.077031,0.0098,0.000755718
1659726000,2022-08-05 19:00:00,PAXG/BTC,0.077114,0.077117,0.076898,0.076898,0.1716,0.0132178959
1659722400,2022-08-05 18:00:00,PAXG/BTC,0.077072,0.0775,0.077072,0.0775,0.0606,0.0046901325
1659718800,2022-08-05 17:00:00,PAXG/BTC,0.076714,0.077397,0.076662,0.077397,0.2304,0.017779979
1659715200,2022-08-05 16:00:00,PAXG/BTC,0.076707,0.077087,0.076656,0.077087,0.307,0.0236039611
1659711600,2022-08-05 15:00:00,PAXG/BTC,0.076496,0.076968,0.076496,0.076945,0.1694,0.0129930267
1659708000,2022-08-05 14:00:00,PAXG/BTC,0.076406,0.076427,0.0761,0.076176,0.1666,0.012709585
1659704400,2022-08-05 13:00:00,PAXG/BTC,0.076752,0.076981,0.07645,0.07688,0.2872,0.0220093489
1659700800,2022-08-05 12:00:00,PAXG/BTC,0.076505,0.077096,0.076012,0.077096,0.4043,0.0310562089
1659697200,2022-08-05 11:00:00,PAXG/BTC,0.076684,0.076894,0.076058,0.076505,0.3925,0.0299974449
1659693600,2022-08-05 10:00:00,PAXG/BTC,0.077385,0.077385,0.076705,0.076705,0.1657,0.0127332874
1659690000,2022-08-05 09:00:00,PAXG/BTC,0.077059,0.077227,0.076923,0.077227,0.0594,0.0045740783
1659686400,2022-08-05 08:00:00,PAXG/BTC,0.076788,0.077463,0.076788,0.077062,0.251,0.0193876036
1659682800,2022-08-05 07:00:00,PAXG/BTC,0.076837,0.077095,0.07672,0.077095,0.0114,0.0008750152
1659679200,2022-08-05 06:00:00,PAXG/BTC,0.07704,0.077441,0.07641,0.07676,2.102,0.1612892729
1659675600,2022-08-05 05:00:00,PAXG/BTC,0.077061,0.0774,0.077061,0.077123,0.0676,0.0052278095
1659672000,2022-08-05 04:00:00,PAXG/BTC,0.077085,0.077332,0.077085,0.077269,0.0779,0.0060076393
1659668400,2022-08-05 03:00:00,PAXG/BTC,0.077482,0.077482,0.076454,0.077332,4.3662,0.3350935041
1659664800,2022-08-05 02:00:00,PAXG/BTC,0.07815,0.078365,0.07748,0.077718,0.6717,0.0523047385
1659661200,2022-08-05 01:00:00,PAXG/BTC,0.0789,0.078961,0.07815,0.07815,0.6721,0.0527530486
1659657600,2022-08-05 00:00:00,PAXG/BTC,0.078851,0.08,0.078803,0.07892,2.9122,0.2319403585
1659654000,2022-08-04 23:00:00,PAXG/BTC,0.078952,0.079199,0.07884,0.07884,0.0612,0.0048276224
1659650400,2022-08-04 22:00:00,PAXG/BTC,0.079301,0.079301,0.078952,0.078991,0.0936,0.0074008613
1659646800,2022-08-04 21:00:00,PAXG/BTC,0.079558,0.079558,0.079558,0.079558,0.0026,0.0002068508
1659643200,2022-08-04 20:00:00,PAXG/BTC,0.079506,0.079541,0.07928,0.079541,1.1163,0.0887801519
1659639600,2022-08-04 19:00:00,PAXG/BTC,0.079127,0.079508,0.079042,0.079508,0.1681,0.0133450741
1659636000,2022-08-04 18:00:00,PAXG/BTC,0.078856,0.079595,0.078738,0.079412,3.0247,0.2391426145
1659632400,2022-08-04 17:00:00,PAXG/BTC,0.078726,0.079,0.078593,0.079,0.7931,0.062651132
1659628800,2022-08-04 16:00:00,PAXG/BTC,0.0776,0.078962,0.077464,0.078962,2.605,0.2044417784
1659625200,2022-08-04 15:00:00,PAXG/BTC,0.0776,0.07812,0.07756,0.077694,0.3783,0.0294430674
1659621600,2022-08-04 14:00:00,PAXG/BTC,0.077199,0.078018,0.077199,0.077722,0.7802,0.06061096
1659618000,2022-08-04 13:00:00,PAXG/BTC,0.077604,0.077735,0.0768,0.0768,0.7555,0.0582391798
1659614400,2022-08-04 12:00:00,PAXG/BTC,0.0774,0.078058,0.077358,0.07769,0.4211,0.0328173342
1659610800,2022-08-04 11:00:00,PAXG/BTC,0.077527,0.07776,0.077527,0.077646,0.1045,0.0081201563
1659607200,2022-08-04 10:00:00,PAXG/BTC,0.077181,0.07763,0.077181,0.077628,0.1476,0.0114429451
1659603600,2022-08-04 09:00:00,PAXG/BTC,0.07733,0.0775,0.077043,0.077043,0.3605,0.0278096913
1659600000,2022-08-04 08:00:00,PAXG/BTC,0.076909,0.0775,0.076909,0.0775,0.7642,0.0590232733
1659596400,2022-08-04 07:00:00,PAXG/BTC,0.076828,0.077144,0.076729,0.077144,0.0609,0.0046834792
1659592800,2022-08-04 06:00:00,PAXG/BTC,0.0765,0.077116,0.0765,0.076728,0.5889,0.045300108
1659589200,2022-08-04 05:00:00,PAXG/BTC,0.076168,0.076493,0.076168,0.076493,0.0165,0.001261322
1659585600,2022-08-04 04:00:00,PAXG/BTC,0.076303,0.076498,0.076233,0.076233,0.1908,0.0145479778
1659582000,2022-08-04 03:00:00,PAXG/BTC,0.076307,0.076486,0.076287,0.076287,0.0226,0.0017273481
1659578400,2022-08-04 02:00:00,PAXG/BTC,0.075978,0.075978,0.075978,0.075978,0.0049,0.0003722922
1659574800,2022-08-04 01:00:00,PAXG/BTC,0.076457,0.076515,0.075975,0.076194,0.6253,0.0476046414
1659571200,2022-08-04 00:00:00,PAXG/BTC,0.076828,0.077088,0.076469,0.076469,0.3291,0.0252834879
1659567600,2022-08-03 23:00:00,PAXG/BTC,0.07665,0.077277,0.07665,0.076851,1.4632,0.1126481552
1659564000,2022-08-03 22:00:00,PAXG/BTC,0.0756,0.07665,0.0756,0.07665,0.9108,0.0693233726
1659560400,2022-08-03 21:00:00,PAXG/BTC,0.075314,0.0756,0.075306,0.0756,0.0025,0.0001884143
1659556800,2022-08-03 20:00:00,PAXG/BTC,0.075051,0.07558,0.075051,0.075277,1.5756,0.1188039427
1659553200,2022-08-03 19:00:00,PAXG/BTC,0.074811,0.074923,0.074767,0.074923,0.0473,0.0035380105
1659549600,2022-08-03 18:00:00,PAXG/BTC,0.074896,0.075291,0.074811,0.074811,0.1896,0.014196957
1659546000,2022-08-03 17:00:00,PAXG/BTC,0.074727,0.076454,0.074585,0.074897,12.912,0.9784290674
1659542400,2022-08-03 16:00:00,PAXG/BTC,0.075474,0.075474,0.074733,0.074733,0.2606,0.0195161865
1659538800,2022-08-03 15:00:00,PAXG/BTC,0.075246,0.075246,0.075054,0.075129,0.1261,0.009479454
1659535200,2022-08-03 14:00:00,PAXG/BTC,0.075521,0.075722,0.075147,0.075532,0.3861,0.029105921
1659531600,2022-08-03 13:00:00,PAXG/BTC,0.0758,0.075923,0.07562,0.075923,0.2651,0.0200988497
1659528000,2022-08-03 12:00:00,PAXG/BTC,0.075181,0.0758,0.074673,0.0758,0.7618,0.0572587039
1659524400,2022-08-03 11:00:00,PAXG/BTC,0.075171,0.075574,0.075147,0.075574,0.1272,0.0095748919
1659520800,2022-08-03 10:00:00,PAXG/BTC,0.075308,0.075371,0.075181,0.075254,0.0662,0.0049813923
1659517200,2022-08-03 09:00:00,PAXG/BTC,0.075624,0.0759,0.074765,0.075652,46.1096,3.4785362763
1659513600,2022-08-03 08:00:00,PAXG/BTC,0.076592,0.07668,0.075698,0.07573,0.9785,0.0744390671
1659510000,2022-08-03 07:00:00,PAXG/BTC,0.076607,0.076616,0.076607,0.076616,0.0056,0.0004290136
1659506400,2022-08-03 06:00:00,PAXG/BTC,0.077221,0.077332,0.076662,0.076662,0.1898,0.0145728539
1659502800,2022-08-03 05:00:00,PAXG/BTC,0.077072,0.077357,0.076881,0.076881,0.0083,0.0006395534
1659499200,2022-08-03 04:00:00,PAXG/BTC,0.077358,0.077358,0.076902,0.077357,0.0073,0.0005641302
1659495600,2022-08-03 03:00:00,PAXG/BTC,0.077044,0.077044,0.077041,0.077041,0.0019,0.0001463791
1659492000,2022-08-03 02:00:00,PAXG/BTC,0.077117,0.07736,0.077117,0.07736,0.1315,0.0101611783
1659488400,2022-08-03 01:00:00,PAXG/BTC,0.076769,0.077221,0.076769,0.077221,0.2629,0.0202522461
1659484800,2022-08-03 00:00:00,PAXG/BTC,0.076049,0.077,0.076,0.077,0.3947,0.0302976388
1659481200,2022-08-02 23:00:00,PAXG/BTC,0.0759,0.076687,0.075892,0.076058,0.3458,0.0264095649
1659477600,2022-08-02 22:00:00,PAXG/BTC,0.076047,0.076505,0.0759,0.0759,0.3752,0.028521085
1659474000,2022-08-02 21:00:00,PAXG/BTC,0.076662,0.077301,0.076047,0.076047,1.146,0.0879864772
1659470400,2022-08-02 20:00:00,PAXG/BTC,0.076713,0.076719,0.076294,0.076662,0.0931,0.0071248264
1659466800,2022-08-02 19:00:00,PAXG/BTC,0.076687,0.077,0.076321,0.07637,0.7835,0.0600901586
1659463200,2022-08-02 18:00:00,PAXG/BTC,0.076274,0.076687,0.076004,0.076687,0.3463,0.0264624725
1659459600,2022-08-02 17:00:00,PAXG/BTC,0.07581,0.07645,0.074331,0.07645,9.765,0.7336550137
1659456000,2022-08-02 16:00:00,PAXG/BTC,0.077221,0.07756,0.075498,0.076,3.7856,0.2883531894
1659452400,2022-08-02 15:00:00,PAXG/BTC,0.077385,0.077817,0.0772,0.077512,0.2144,0.0166229736
1659448800,2022-08-02 14:00:00,PAXG/BTC,0.078173,0.07835,0.077011,0.077386,1.2931,0.1003672148
1659445200,2022-08-02 13:00:00,PAXG/BTC,0.078243,0.078243,0.077679,0.07812,0.2439,0.0190137051
1659441600,2022-08-02 12:00:00,PAXG/BTC,0.077565,0.078581,0.077565,0.078581,0.648,0.0506164307
1659438000,2022-08-02 11:00:00,PAXG/BTC,0.077816,0.077816,0.0774,0.07776,0.0092,0.000712776
1659434400,2022-08-02 10:00:00,PAXG/BTC,0.077908,0.077908,0.077274,0.07763,0.8747,0.0676551873
1659430800,2022-08-02 09:00:00,PAXG/BTC,0.077497,0.078053,0.077497,0.078052,0.2513,0.0195770895
1659427200,2022-08-02 08:00:00,PAXG/BTC,0.077227,0.0776,0.07721,0.0776,0.1915,0.0147964767
1659423600,2022-08-02 07:00:00,PAXG/BTC,0.077488,0.077908,0.077196,0.077196,0.1554,0.0120347278
1659420000,2022-08-02 06:00:00,PAXG/BTC,0.077633,0.077892,0.077401,0.07742,0.0985,0.0076399931
1659416400,2022-08-02 05:00:00,PAXG/BTC,0.077561,0.07825,0.077428,0.077659,1.0345,0.080684582
1659412800,2022-08-02 04:00:00,PAXG/BTC,0.077413,0.078387,0.077413,0.077889,0.6001,0.0468580351
1659409200,2022-08-02 03:00:00,PAXG/BTC,0.07726,0.078311,0.07726,0.07745,1.2132,0.0945409948
1659405600,2022-08-02 02:00:00,PAXG/BTC,0.076938,0.0776,0.076811,0.07732,0.3423,0.0264918386
1659402000,2022-08-02 01:00:00,PAXG/BTC,0.076285,0.077148,0.076285,0.077148,0.703,0.0540527633
1659398400,2022-08-02 00:00:00,PAXG/BTC,0.076201,0.076408,0.075698,0.076304,0.3212,0.0244580546
1659394800,2022-08-01 23:00:00,PAXG/BTC,0.076321,0.0764,0.075698,0.076201,0.7935,0.0602977143
1659391200,2022-08-01 22:00:00,PAXG/BTC,0.076924,0.0771,0.07634,0.07634,0.5033,0.0386620048
1659387600,2022-08-01 21:00:00,PAXG/BTC,0.07645,0.076881,0.07645,0.076881,0.0512,0.0039241464
1659384000,2022-08-01 20:00:00,PAXG/BTC,0.076683,0.077015,0.07645,0.07645,0.1073,0.0082139694
1659380400,2022-08-01 19:00:00,PAXG/BTC,0.07672,0.077085,0.076662,0.077085,0.495,0.0381012972
1659376800,2022-08-01 18:00:00,PAXG/BTC,0.076714,0.077116,0.076714,0.077041,0.0504,0.0038735726
1659373200,2022-08-01 17:00:00,PAXG/BTC,0.076281,0.0771,0.076275,0.076942,0.954,0.0732293085
1659369600,2022-08-01 16:00:00,PAXG/BTC,0.075765,0.07628,0.075714,0.076242,0.4999,0.038005028
1659366000,2022-08-01 15:00:00,PAXG/BTC,0.075336,0.075764,0.075336,0.075693,0.013,0.0009808106
1659362400,2022-08-01 14:00:00,PAXG/BTC,0.075938,0.075938,0.075256,0.075266,1.3435,0.1015036466
1659358800,2022-08-01 13:00:00,PAXG/BTC,0.076345,0.076881,0.07596,0.07596,0.3959,0.0302290339
1659355200,2022-08-01 12:00:00,PAXG/BTC,0.076268,0.076504,0.076016,0.076362,0.1033,0.0078787108
1659351600,2022-08-01 11:00:00,PAXG/BTC,0.076692,0.076858,0.076012,0.076012,0.172,0.0131279736
1659348000,2022-08-01 10:00:00,PAXG/BTC,0.075924,0.076859,0.075924,0.076859,1.6704,0.1274792256
1659344400,2022-08-01 09:00:00,PAXG/BTC,0.075717,0.075879,0.075533,0.075879,0.2625,0.0198665645
1659340800,2022-08-01 08:00:00,PAXG/BTC,0.075528,0.07586,0.075444,0.075449,0.245,0.0185054806
1659337200,2022-08-01 07:00:00,PAXG/BTC,0.075701,0.076129,0.075559,0.075559,0.5811,0.0441349301
1659333600,2022-08-01 06:00:00,PAXG/BTC,0.075333,0.075879,0.075281,0.075879,0.1937,0.0146639253
1659330000,2022-08-01 05:00:00,PAXG/BTC,0.075076,0.075275,0.075076,0.075271,0.1593,0.0119894339
1659326400,2022-08-01 04:00:00,PAXG/BTC,0.075517,0.075517,0.075435,0.075435,0.0112,0.0008456756
1659322800,2022-08-01 03:00:00,PAXG/BTC,0.075089,0.075521,0.075089,0.075315,0.0028,0.0002109864
1659319200,2022-08-01 02:00:00,PAXG/BTC,0.075385,0.075385,0.075057,0.075057,0.0117,0.0008783783
1659315600,2022-08-01 01:00:00,PAXG/BTC,0.075597,0.075597,0.075147,0.075385,0.1931,0.0145201723
1659312000,2022-08-01 00:00:00,PAXG/BTC,0.07558,0.0756,0.07524,0.07524,0.0309,0.002333162
1659308400,2022-07-31 23:00:00,PAXG/BTC,0.075344,0.075576,0.075181,0.075418,0.1819,0.0137087174
1659304800,2022-07-31 22:00:00,PAXG/BTC,0.074891,0.075851,0.074891,0.07539,1.6606,0.1247846018
1659301200,2022-07-31 21:00:00,PAXG/BTC,0.074073,0.07488,0.074073,0.07488,0.1824,0.0136269328
1659297600,2022-07-31 20:00:00,PAXG/BTC,0.073847,0.07444,0.073847,0.074046,0.0972,0.0072121072
1659294000,2022-07-31 19:00:00,PAXG/BTC,0.074294,0.074529,0.0738,0.074101,1.6518,0.1227014279
1659290400,2022-07-31 18:00:00,PAXG/BTC,0.074128,0.0752,0.073065,0.0743,4.3014,0.3211224693
1659286800,2022-07-31 17:00:00,PAXG/BTC,0.07441,0.074501,0.074138,0.074138,0.4198,0.031151122
1659283200,2022-07-31 16:00:00,PAXG/BTC,0.074128,0.074835,0.074106,0.074128,0.5914,0.0440932284
1659279600,2022-07-31 15:00:00,PAXG/BTC,0.074379,0.0745,0.074322,0.074358,0.7927,0.0589250061
1659276000,2022-07-31 14:00:00,PAXG/BTC,0.074276,0.074642,0.06815,0.074194,19.4911,1.4175394248
1659272400,2022-07-31 13:00:00,PAXG/BTC,0.0744,0.074501,0.0744,0.074501,0.0464,0.0034546929
1659268800,2022-07-31 12:00:00,PAXG/BTC,0.074071,0.074588,0.074,0.074,0.1004,0.0074484029
1659265200,2022-07-31 11:00:00,PAXG/BTC,0.074066,0.074066,0.074066,0.074066,0.0067,0.0004962422
1659261600,2022-07-31 10:00:00,PAXG/BTC,0.074787,0.074798,0.074095,0.0741,0.0529,0.0039307823
1659258000,2022-07-31 09:00:00,PAXG/BTC,0.074733,0.074766,0.074273,0.074273,0.0201,0.001502423
1659254400,2022-07-31 08:00:00,PAXG/BTC,0.074156,0.0747,0.074156,0.0747,0.0648,0.0048243485
