https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOLT,Volume USDT
1644537600,2022-02-11 00:00:00,BOLT/USDT,0.004719,0.0051,0.004436,0.004469,15420285.58258085,72188.6146904479103
1644451200,2022-02-10 00:00:00,BOLT/USDT,0.004601,0.00505,0.004576,0.004735,12465817.3622969,59522.68389614922754
1644364800,2022-02-09 00:00:00,BOLT/USDT,0.004689,0.0047,0.004511,0.004613,3789492.40109089,17490.63287065242288
1644278400,2022-02-08 00:00:00,BOLT/USDT,0.004609,0.004701,0.00442,0.004689,10237337.66693589,47008.08026126515834
1644192000,2022-02-07 00:00:00,BOLT/USDT,0.004425,0.005238,0.004244,0.004611,32767181.46570879,152002.36548645745589
1644105600,2022-02-06 00:00:00,BOLT/USDT,0.00432,0.004513,0.004276,0.004444,11902207.71554098,52461.67417684703569
1644019200,2022-02-05 00:00:00,BOLT/USDT,0.004803,0.004905,0.0041,0.004341,36614978.90641076,165475.21263612526684
1643932800,2022-02-04 00:00:00,BOLT/USDT,0.004347,0.0052,0.004313,0.004803,36380832.81487649,174265.79862263725787
1643846400,2022-02-03 00:00:00,BOLT/USDT,0.004178,0.004646,0.004103,0.004362,9369204.84469798,40537.70496480843962
1643760000,2022-02-02 00:00:00,BOLT/USDT,0.004584,0.004729,0.00411,0.004179,12019959.31124871,52892.0574732329419
1643673600,2022-02-01 00:00:00,BOLT/USDT,0.004548,0.004671,0.004312,0.004609,11908569.98457034,53220.58702164872299
1643587200,2022-01-31 00:00:00,BOLT/USDT,0.0046,0.004729,0.004345,0.004566,8504111.25149227,38543.86253331282658
1643500800,2022-01-30 00:00:00,BOLT/USDT,0.004466,0.004786,0.004299,0.0046,11083256.94620181,50022.67793618245517
1643414400,2022-01-29 00:00:00,BOLT/USDT,0.004352,0.004842,0.004247,0.004466,22243779.31636147,100193.27568289237934
1643328000,2022-01-28 00:00:00,BOLT/USDT,0.004532,0.00454,0.004241,0.004324,12888076.6147073,56511.18512044508302
1643241600,2022-01-27 00:00:00,BOLT/USDT,0.004596,0.005002,0.0044,0.004532,12813942.24519996,60016.73712826008546
1643155200,2022-01-26 00:00:00,BOLT/USDT,0.005096,0.00555,0.004447,0.004567,24593121.09711313,121909.87686987743333
1643068800,2022-01-25 00:00:00,BOLT/USDT,0.004337,0.00567,0.0041,0.005096,30103786.88543171,141926.66711939850299
1642982400,2022-01-24 00:00:00,BOLT/USDT,0.005118,0.0054,0.004144,0.004337,35344391.08711092,160544.63516569544788
1642896000,2022-01-23 00:00:00,BOLT/USDT,0.004746,0.005518,0.004726,0.005118,36330379.16539066,186028.68724284260968
1642809600,2022-01-22 00:00:00,BOLT/USDT,0.004901,0.004942,0.004556,0.004745,13035778.86490817,61409.00608929286711
1642723200,2022-01-21 00:00:00,BOLT/USDT,0.006789,0.006884,0.004768,0.004896,54288503.25846128,304621.10944875149997
1642636800,2022-01-20 00:00:00,BOLT/USDT,0.008453,0.008718,0.0062,0.006787,284487982.72387754,2017765.54360571973028
1642550400,2022-01-19 00:00:00,BOLT/USDT,0.004815,0.0108,0.0045,0.00846,396068808.44747308,3187868.98163711587321
1642464000,2022-01-18 00:00:00,BOLT/USDT,0.00464,0.006731,0.004512,0.00484,96691255.79800267,529805.19990861200845
1642377600,2022-01-17 00:00:00,BOLT/USDT,0.004748,0.005077,0.004578,0.00464,6649234.97832208,32064.89362623401814
1642291200,2022-01-16 00:00:00,BOLT/USDT,0.004712,0.004757,0.004626,0.004748,2748344.23177857,12978.25813043450284
1642204800,2022-01-15 00:00:00,BOLT/USDT,0.004719,0.00485,0.004705,0.004709,2950003.99002721,14091.33417523354799
1642118400,2022-01-14 00:00:00,BOLT/USDT,0.005024,0.005028,0.00461,0.004747,9415481.73641614,45215.50110661414238
1642032000,2022-01-13 00:00:00,BOLT/USDT,0.004395,0.0052,0.004389,0.004994,21113156.50039512,101435.1349728636639
1641945600,2022-01-12 00:00:00,BOLT/USDT,0.004325,0.004538,0.004167,0.004422,6564675.19578895,28464.73535977598814
1641859200,2022-01-11 00:00:00,BOLT/USDT,0.004287,0.004531,0.004199,0.004325,4714496.18673504,20313.78922026115692
1641772800,2022-01-10 00:00:00,BOLT/USDT,0.004291,0.004425,0.00407,0.004325,6114791.70837617,25998.74130915652742
1641686400,2022-01-09 00:00:00,BOLT/USDT,0.004251,0.004331,0.004135,0.004299,2485561.60600123,10542.51292903387266
1641600000,2022-01-08 00:00:00,BOLT/USDT,0.004536,0.004596,0.004168,0.004278,4705511.35153219,20552.23496630142794
1641513600,2022-01-07 00:00:00,BOLT/USDT,0.004582,0.005711,0.00401,0.004567,32281899.2683736,152904.69269071484536
1641427200,2022-01-06 00:00:00,BOLT/USDT,0.004591,0.004875,0.004329,0.004583,6494149.72570822,29716.82379557134841
1641340800,2022-01-05 00:00:00,BOLT/USDT,0.005056,0.005411,0.004526,0.004577,7465221.30768745,37681.15006762087983
1641254400,2022-01-04 00:00:00,BOLT/USDT,0.005173,0.005278,0.005006,0.005056,3602446.60294809,18453.95166398499343
1641168000,2022-01-03 00:00:00,BOLT/USDT,0.005496,0.005511,0.005098,0.005171,5830348.28280656,30721.26528015423297
1641081600,2022-01-02 00:00:00,BOLT/USDT,0.005286,0.00556,0.005095,0.005496,4827543.39786493,25896.6397896482608
1640995200,2022-01-01 00:00:00,BOLT/USDT,0.005102,0.005398,0.00496,0.005285,3556696.12617826,18261.35429001930842
1640908800,2021-12-31 00:00:00,BOLT/USDT,0.005327,0.005561,0.005035,0.005102,7404419.69014561,39303.69565985515689
1640822400,2021-12-30 00:00:00,BOLT/USDT,0.005398,0.005496,0.0053,0.005358,4575766.40767551,24533.42605842782209
1640736000,2021-12-29 00:00:00,BOLT/USDT,0.005476,0.005781,0.0053,0.005394,8719365.1122594,47770.44102383733114
1640649600,2021-12-28 00:00:00,BOLT/USDT,0.006242,0.006322,0.005404,0.005476,8609886.04236899,50199.86922636370882
