https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR3S,Volume USDT
1645228800,2022-02-19 00:00:00,NEAR3S/USDT,0.004094,0.004605,0.003862,0.004376,309577849.0627042,1295844.51706261004917
1645142400,2022-02-18 00:00:00,NEAR3S/USDT,0.003918,0.004241,0.003342,0.004078,362825887.70825557,1391893.69758859380146
1645056000,2022-02-17 00:00:00,NEAR3S/USDT,0.003255,0.003945,0.002863,0.003908,505814192.00911092,1745987.20713888125139
1644969600,2022-02-16 00:00:00,NEAR3S/USDT,0.003042,0.003637,0.003042,0.003273,216360959.29010743,718706.87205848111728
1644883200,2022-02-15 00:00:00,NEAR3S/USDT,0.00415,0.004258,0.002966,0.003027,278234667.75251997,987890.32294474960813
1644796800,2022-02-14 00:00:00,NEAR3S/USDT,0.00434,0.004756,0.004003,0.004164,281443634.32795592,1236333.40254026534661
1644710400,2022-02-13 00:00:00,NEAR3S/USDT,0.003934,0.004666,0.003748,0.004356,221233182.57474766,910607.77181585571104
1644624000,2022-02-12 00:00:00,NEAR3S/USDT,0.0038,0.004361,0.003419,0.003916,370344311.34047816,1437692.91232512328909
1644537600,2022-02-11 00:00:00,NEAR3S/USDT,0.003099,0.004,0.002718,0.003813,409303355.80855265,1353347.10981024590291
1644451200,2022-02-10 00:00:00,NEAR3S/USDT,0.00242,0.003189,0.002418,0.003099,515896944.97834305,1435151.94937960673117
1644364800,2022-02-09 00:00:00,NEAR3S/USDT,0.002533,0.002937,0.002343,0.002418,449918623.49319011,1172794.28453894415212
1644278400,2022-02-08 00:00:00,NEAR3S/USDT,0.002192,0.002893,0.002079,0.002534,723869032.99361203,1830792.02507010645181
1644192000,2022-02-07 00:00:00,NEAR3S/USDT,0.002199,0.002417,0.0019,0.002198,549562274.59718705,1176754.66640707653244
1644105600,2022-02-06 00:00:00,NEAR3S/USDT,0.002569,0.002612,0.001891,0.002203,491996854.76099818,1124454.83686758271253
1644019200,2022-02-05 00:00:00,NEAR3S/USDT,0.00252,0.002774,0.002186,0.002575,717191338.95320263,1768644.41876676855673
1643932800,2022-02-04 00:00:00,NEAR3S/USDT,0.004868,0.005019,0.002349,0.00252,672861234.43435999,2184385.09455845121105
1643846400,2022-02-03 00:00:00,NEAR3S/USDT,0.004975,0.005489,0.0048,0.004869,290846494.74236996,1493852.3531298574147
1643760000,2022-02-02 00:00:00,NEAR3S/USDT,0.004563,0.005,0.003641,0.004975,388026002.25207104,1702548.07406234687995
1643673600,2022-02-01 00:00:00,NEAR3S/USDT,0.004688,0.004907,0.00419,0.004574,210093474.33938608,965714.8071333840135
1643587200,2022-01-31 00:00:00,NEAR3S/USDT,0.005953,0.0065,0.0043,0.00467,285972268.69179001,1533927.75934120603317
1643500800,2022-01-30 00:00:00,NEAR3S/USDT,0.004996,0.0061,0.004833,0.005954,185464139.20396503,1009837.43499976025826
1643414400,2022-01-29 00:00:00,NEAR3S/USDT,0.00538,0.005527,0.004565,0.004983,185333988.00065821,927225.43924906224733
1643328000,2022-01-28 00:00:00,NEAR3S/USDT,0.005798,0.006581,0.005108,0.005388,238606473.2080013,1406682.17137910774713
1643241600,2022-01-27 00:00:00,NEAR3S/USDT,0.004945,0.0067,0.004311,0.005798,355824137.02779688,1934822.27648905052535
1643155200,2022-01-26 00:00:00,NEAR3S/USDT,0.004107,0.005505,0.003247,0.004945,570517223.99234813,2499619.79480107906331
1643068800,2022-01-25 00:00:00,NEAR3S/USDT,0.007115,0.0085,0.003743,0.004107,379873345.91150246,2164298.2508484266703
1642982400,2022-01-24 00:00:00,NEAR3S/USDT,0.005621,0.0089,0.005601,0.007093,302602676.5276273,2311994.42600650998469
1642896000,2022-01-23 00:00:00,NEAR3S/USDT,0.006128,0.007012,0.004211,0.005621,285279609.1167792,1595645.67651368519533
1642809600,2022-01-22 00:00:00,NEAR3S/USDT,0.004311,0.007396,0.004054,0.006128,428618975.56130253,2492915.17339399577556
1642723200,2022-01-21 00:00:00,NEAR3S/USDT,0.003139,0.00525,0.00288,0.004311,542507081.52264225,2069725.67322482027183
1642636800,2022-01-20 00:00:00,NEAR3S/USDT,0.002672,0.003204,0.002028,0.003141,352740332.03586484,886289.80482026515281
1642550400,2022-01-19 00:00:00,NEAR3S/USDT,0.002114,0.002698,0.002089,0.002688,377894185.51504394,889185.49860258759424
1642464000,2022-01-18 00:00:00,NEAR3S/USDT,0.002094,0.002456,0.001953,0.002105,437492907.18249456,960171.60410056541892
1642377600,2022-01-17 00:00:00,NEAR3S/USDT,0.001549,0.002198,0.001541,0.002085,494115060.78846599,942053.21408633142842
1642291200,2022-01-16 00:00:00,NEAR3S/USDT,0.001765,0.00191,0.001463,0.001549,394548199.94384682,656169.3924152055829
1642204800,2022-01-15 00:00:00,NEAR3S/USDT,0.001553,0.00182,0.001537,0.001765,333664179.72355275,571133.45218503242836
1642118400,2022-01-14 00:00:00,NEAR3S/USDT,0.001732,0.002,0.0015,0.00156,856987567.42545935,1505689.06846922050012
1642032000,2022-01-13 00:00:00,NEAR3S/USDT,0.002608,0.002794,0.0016,0.00173,775671106.19046602,1542584.98711992887412
1641945600,2022-01-12 00:00:00,NEAR3S/USDT,0.002427,0.002683,0.002114,0.002608,543189935.25033132,1315957.3431857771083
1641859200,2022-01-11 00:00:00,NEAR3S/USDT,0.004514,0.004723,0.002392,0.002437,722623322.87044164,2383210.8961983889669
1641772800,2022-01-10 00:00:00,NEAR3S/USDT,0.007599,0.008,0.0045,0.004514,345248935.50007522,2014588.84660002220788
1641686400,2022-01-09 00:00:00,NEAR3S/USDT,0.00718,0.008256,0.00643,0.007631,120052456.32991994,887248.52879827540276
1641600000,2022-01-08 00:00:00,NEAR3S/USDT,0.005757,0.0077,0.005227,0.007181,141121449.13146539,925913.94633586591306
1641513600,2022-01-07 00:00:00,NEAR3S/USDT,0.004871,0.006528,0.004773,0.005757,161050335.91481853,886767.34618398015112
1641427200,2022-01-06 00:00:00,NEAR3S/USDT,0.005538,0.0061,0.004504,0.004841,178326885.37173124,937624.36779871306142
1641340800,2022-01-05 00:00:00,NEAR3S/USDT,0.004846,0.0068,0.003715,0.005538,280846944.10062822,1363689.30543491726866
1641254400,2022-01-04 00:00:00,NEAR3S/USDT,0.00452,0.005,0.003418,0.004848,346367527.83224574,1444164.21308089647746
1641168000,2022-01-03 00:00:00,NEAR3S/USDT,0.007426,0.008099,0.004518,0.00452,164017083.76258788,1035101.72704949833087
1641081600,2022-01-02 00:00:00,NEAR3S/USDT,0.006443,0.007655,0.006261,0.007426,62341786.24840578,438969.26401688644461
1640995200,2022-01-01 00:00:00,NEAR3S/USDT,0.00719,0.007505,0.0062,0.00644,59513442.43745834,411662.49949763152046
1640908800,2021-12-31 00:00:00,NEAR3S/USDT,0.006271,0.007677,0.005905,0.007231,116057660.60952732,771976.76351121265151
1640822400,2021-12-30 00:00:00,NEAR3S/USDT,0.007039,0.008272,0.0062,0.006271,179359778.7980742,1227189.68579278055029
1640736000,2021-12-29 00:00:00,NEAR3S/USDT,0.010368,0.010865,0.006331,0.006973,181599155.89354749,1519982.02808212006178
1640649600,2021-12-28 00:00:00,NEAR3S/USDT,0.008039,0.010946,0.007906,0.010368,149816264.90254553,1415608.09426334351387
